Orthogroup	Bicyclus_anynana	Junonia_coenia
OG0007974	Bany_10457-RA	JC_04992-RA
OG0007975	Bany_09259-RA	JC_07861-RA
OG0007976	Bany_09260-RA	JC_07862-RA
OG0007977	Bany_06482-RA	JC_09208-RA
OG0007978	Bany_09261-RA	JC_07863-RA
OG0007979	Bany_06483-RA	JC_09209-RA
OG0007980	Bany_05760-RA	JC_02840-RA
OG0007981	Bany_04126-RA	JC_08516-RA
OG0007982	Bany_13593-RA	JC_11109-RA
OG0007983	Bany_04127-RA	JC_08517-RA
OG0007984	Bany_03285-RA	JC_04368-RA
OG0007985	Bany_06485-RA	JC_09206-RA
OG0007986	Bany_11094-RA	JC_06567-RA
OG0007987	Bany_05762-RA	JC_02839-RA
OG0007988	Bany_01666-RA	JC_11847-RA
OG0007989	Bany_08531-RA	JC_03074-RA
OG0007990	Bany_00755-RA	JC_00162-RA
OG0007991	Bany_08532-RA	JC_03072-RA
OG0007992	Bany_04132-RA	JC_08522-RA
OG0007993	Bany_07778-RA	JC_01627-RA
OG0007994	Bany_03288-RA	JC_04367-RA
OG0007995	Bany_16019-RA	JC_05175-RA
OG0007996	Bany_06489-RA	JC_09202-RA
OG0007997	Bany_00756-RA	JC_00160-RA
OG0007998	Bany_05767-RA	JC_02833-RA
OG0007999	Bany_00758-RA	JC_00158-RA
OG0008000	Bany_00759-RA	JC_00157-RA
OG0008001	Bany_16021-RA	JC_05176-RA
OG0008002	Bany_00762-RA	JC_00155-RA
OG0008003	Bany_05771-RA	JC_02832-RA
OG0008004	Bany_07779-RA	JC_01644-RA
OG0008005	Bany_03291-RA	JC_04359-RA, JC_04360-RA
OG0008006	Bany_07780-RA	JC_01640-RA
OG0008007	Bany_03293-RA	JC_04358-RA
OG0008008	Bany_08541-RA	JC_03067-RA
OG0008010	Bany_07781-RA	JC_01639-RA
OG0008011	Bany_00764-RA	JC_00153-RA
OG0008012	Bany_13599-RA	JC_11268-RA
OG0008013	Bany_04137-RA	JC_08526-RA
OG0008014	Bany_03298-RA	JC_04355-RA
OG0008015	Bany_11101-RA	JC_06562-RA
OG0008016	Bany_15422-RA	JC_05742-RA
OG0008017	Bany_06501-RA	JC_09193-RA
OG0008018	Bany_06503-RA	JC_09179-RA
OG0008019	Bany_00765-RA	JC_00152-RA
OG0008020	Bany_02470-RA	JC_13479-RA
OG0008021	Bany_06504-RA	JC_09180-RA
OG0008022	Bany_13601-RA	JC_11267-RA
OG0008023	Bany_15424-RA	JC_05739-RA
OG0008024	Bany_06505-RA	JC_09181-RA
OG0008025	Bany_14221-RA	JC_07250-RA
OG0008026	Bany_06507-RA	JC_09182-RA
OG0008027	Bany_12372-RA	JC_09112-RA
OG0008028	Bany_07783-RA	JC_01637-RA
OG0008029	Bany_07163-RA	JC_15396-RA
OG0008030	Bany_12373-RA	JC_09113-RA
OG0008031	Bany_02477-RA	JC_13472-RA
OG0008032	Bany_08558-RA	JC_03049-RA
OG0008033	Bany_02478-RA	JC_13470-RA
OG0008034	Bany_12375-RA	JC_09116-RA
OG0008035	Bany_09272-RA	JC_07870-RA
OG0008036	Bany_01676-RA	JC_11875-RA
OG0008037	Bany_09273-RA	JC_07871-RA
OG0008038	Bany_03316-RA	JC_04342-RA
OG0008039	Bany_14228-RA	JC_07256-RA
OG0008040	Bany_05000-RA	JC_00893-RA
OG0008041	Bany_06509-RA	JC_09183-RA
OG0008042	Bany_07785-RA	JC_01635-RA
OG0008043	Bany_11112-RA	JC_06556-RA
OG0008044	Bany_05778-RA	JC_02828-RA
OG0008045	Bany_08565-RA	JC_03041-RA
OG0008046	Bany_14245-RA	JC_07266-RA
OG0008047	Bany_01686-RA	JC_11887-RA
OG0008048	Bany_09279-RA	JC_07874-RA
OG0008049	Bany_14246-RA	JC_07267-RA
OG0008050	Bany_05004-RA	JC_00897-RA
OG0008051	Bany_09281-RA	JC_07876-RA
OG0008052	Bany_05006-RA	JC_00899-RA
OG0008053	Bany_12384-RA	JC_09131-RA
OG0008054	Bany_05013-RA	JC_00904-RA
OG0008055	Bany_12385-RA	JC_09132-RA
OG0008056	Bany_09287-RA	JC_07880-RA
OG0008057	Bany_00781-RA	JC_00124-RA
OG0008058	Bany_02486-RA	JC_13464-RA
OG0008060	Bany_01691-RA	JC_11890-RA
OG0008061	Bany_05017-RA	JC_00911-RA
OG0008062	Bany_05018-RA	JC_00912-RA
OG0008063	Bany_05019-RA	JC_00913-RA
OG0008064	Bany_07793-RA	JC_01629-RA
OG0008065	Bany_02489-RA	JC_13462-RA
OG0008066	Bany_10474-RA	JC_05032-RA
OG0008067	Bany_05786-RA	JC_02823-RA
OG0008068	Bany_01694-RA	JC_11893-RA
OG0008069	Bany_10475-RA	JC_05024-RA
OG0008070	Bany_05023-RA	JC_00917-RA
OG0008071	Bany_09293-RA	JC_07886-RA
OG0008072	Bany_05788-RA	JC_02821-RA
OG0008073	Bany_02491-RA, Bany_02492-RA	JC_13459-RA, JC_13460-RA
OG0008074	Bany_02494-RA, Bany_02493-RA	JC_13457-RA
OG0008075	Bany_10478-RA	JC_05025-RA
OG0008076	Bany_07798-RA	JC_01695-RA
OG0008078	Bany_09295-RA	JC_07888-RA
OG0008079	Bany_10480-RA	JC_05026-RA
OG0008080	Bany_05029-RA	JC_00921-RA
OG0008081	Bany_05792-RA	JC_02814-RA
OG0008082	Bany_10482-RA	JC_05023-RA
OG0008083	Bany_05794-RA	JC_02813-RA
OG0008084	Bany_02500-RA	JC_13450-RA
OG0008085	Bany_10483-RA	JC_05022-RA
OG0008086	Bany_02501-RA	JC_13451-RA
OG0008087	Bany_05031-RA	JC_00922-RA
OG0008088	Bany_05032-RA	JC_00923-RA
OG0008089	Bany_05034-RA	JC_00924-RA
OG0008090	Bany_02505-RA	JC_13446-RA
OG0008091	Bany_12402-RA	JC_09151-RA
OG0008092	Bany_01705-RA	JC_11902-RA
OG0008093	Bany_09306-RA	JC_07898-RA
OG0008094	Bany_09308-RA	JC_07901-RA
OG0008095	Bany_02507-RA	JC_13445-RA
OG0008096	Bany_10495-RA	JC_05050-RA
OG0008097	Bany_08581-RA	JC_03026-RA
OG0008098	Bany_07805-RA	JC_01704-RA
OG0008099	Bany_01714-RA	JC_11906-RA
OG0008100	Bany_05039-RA	JC_00925-RA
OG0008101	Bany_00795-RA	JC_00115-RA
OG0008102	Bany_05041-RA	JC_00926-RA
OG0008103	Bany_00797-RA	JC_00111-RA
OG0008104	Bany_00798-RA	JC_00110-RA
OG0008105	Bany_01718-RA	JC_11648-RA
OG0008106	Bany_01719-RA	JC_11647-RA
OG0008108	Bany_00802-RA	JC_00109-RA
OG0008109	Bany_08584-RA	JC_03023-RA
OG0008110	Bany_00803-RA	JC_00108-RA
OG0008111	Bany_10501-RA	JC_05060-RA
OG0008112	Bany_08586-RA	JC_03021-RA
OG0008113	Bany_02519-RA	JC_13436-RA
OG0008114	Bany_02520-RA	JC_13432-RA
OG0008115	Bany_10502-RA	JC_05070-RA
OG0008116	Bany_02525-RA	JC_13431-RA
OG0008117	Bany_08588-RA	JC_03018-RA
OG0008118	Bany_07818-RA	JC_01660-RA
OG0008119	Bany_01729-RA	JC_11554-RA
OG0008120	Bany_02530-RA	JC_13428-RA
OG0008121	Bany_03352-RA	JC_04311-RA
OG0008122	Bany_02531-RA	JC_13423-RA
OG0008123	Bany_05053-RA	JC_00943-RA
OG0008124	Bany_03358-RA	JC_04306-RA, JC_04304-RA
OG0008125	Bany_08595-RA	JC_03005-RA
OG0008126	Bany_01730-RA	JC_11558-RA
OG0008127	Bany_01732-RA	JC_11561-RA
OG0008128	Bany_00811-RA	JC_00099-RA
OG0008129	Bany_04188-RA	JC_08617-RA
OG0008130	Bany_00813-RA	JC_00098-RA
OG0008131	Bany_08599-RA	JC_02999-RA
OG0008132	Bany_00815-RA	JC_00097-RA
OG0008133	Bany_07832-RA	JC_01624-RA
OG0008134	Bany_03368-RA, Bany_03367-RA	JC_04296-RA
OG0008135	Bany_00819-RA	JC_00095-RA
OG0008136	Bany_05063-RA	JC_00954-RA
OG0008137	Bany_01738-RA	JC_11570-RA
OG0008138	Bany_03374-RA, Bany_03377-RA	JC_04290-RA
OG0008139	Bany_00823-RA	JC_00091-RA
OG0008141	Bany_02538-RA	JC_13413-RA, JC_13415-RA
OG0008142	Bany_01743-RA	JC_11575-RA
OG0008143	Bany_00825-RA	JC_00088-RA
OG0008144	Bany_05067-RA	JC_00959-RA
OG0008145	Bany_05068-RA	JC_00960-RA
OG0008146	Bany_01745-RA	JC_11576-RA
OG0008147	Bany_05072-RA	JC_00966-RA
OG0008148	Bany_03382-RA	JC_04283-RA
OG0008149	Bany_03385-RA	JC_04281-RA
OG0008150	Bany_05074-RA	JC_00968-RA
OG0008151	Bany_03388-RA	JC_04278-RA
OG0008152	Bany_03389-RA	JC_04277-RA
OG0008153	Bany_00830-RA	JC_00082-RA
OG0008154	Bany_00831-RA	JC_00081-RA
OG0008155	Bany_08608-RA	JC_02997-RA
OG0008156	Bany_05078-RA	JC_00975-RA
OG0008157	Bany_04206-RA	JC_08606-RA
OG0008158	Bany_01750-RA	JC_11585-RA
OG0008159	Bany_01752-RA	JC_11586-RA
OG0008160	Bany_02548-RA	JC_13401-RA
OG0008161	Bany_02549-RA	JC_13400-RA
OG0008162	Bany_02550-RA	JC_13399-RA
OG0008163	Bany_00834-RA	JC_00078-RA
OG0008164	Bany_04211-RA	JC_08601-RA
OG0008166	Bany_08614-RA	JC_02991-RA
OG0008167	Bany_00836-RA	JC_00076-RA
OG0008168	Bany_04214-RA	JC_08598-RA
OG0008169	Bany_05806-RA	JC_02804-RA
OG0008170	Bany_05083-RA, Bany_05084-RA	JC_00976-RA
OG0008171	Bany_05808-RA	JC_02801-RA
OG0008173	Bany_04223-RA	JC_08589-RA
OG0008174	Bany_05811-RA	JC_02795-RA
OG0008175	Bany_05812-RA	JC_02794-RA
OG0008176	Bany_01761-RA	JC_11592-RA
OG0008177	Bany_05813-RA	JC_02793-RA
OG0008178	Bany_08632-RA	JC_02970-RA
OG0008179	Bany_00844-RA	JC_00070-RA
OG0008180	Bany_05814-RA	JC_02789-RA
OG0008181	Bany_08636-RA	JC_02973-RA
OG0008182	Bany_05815-RA	JC_02788-RA
OG0008183	Bany_01764-RA	JC_11597-RA
OG0008184	Bany_01765-RA	JC_11598-RA
OG0008185	Bany_01767-RA	JC_11599-RA
OG0008186	Bany_01768-RA	JC_11601-RA
OG0008187	Bany_02560-RA	JC_13387-RA
OG0008188	Bany_01773-RA	JC_11605-RA
OG0008189	Bany_01775-RA	JC_11608-RA
OG0008190	Bany_08646-RA	JC_02978-RA
OG0008191	Bany_04236-RA	JC_08579-RA
OG0008192	Bany_08647-RA	JC_02979-RA
OG0008193	Bany_04237-RA	JC_08577-RA, JC_08578-RA
OG0008194	Bany_01782-RA	JC_11614-RA
OG0008195	Bany_05086-RA	JC_00979-RA
OG0008196	Bany_05822-RA	JC_02779-RA
OG0008197	Bany_05824-RA	JC_02776-RA
OG0008198	Bany_05825-RA	JC_02775-RA
OG0008199	Bany_01788-RA	JC_11620-RA
OG0008200	Bany_05829-RA	JC_02773-RA, JC_02772-RA
OG0008201	Bany_05089-RA	JC_00983-RA
OG0008203	Bany_05093-RA	JC_00986-RA
OG0008204	Bany_00853-RA	JC_00037-RA
OG0008205	Bany_05834-RA	JC_02767-RA
OG0008206	Bany_07861-RA	JC_01684-RA
OG0008208	Bany_02564-RA	JC_13382-RA
OG0008209	Bany_03404-RA	JC_04258-RA
OG0008210	Bany_05836-RA	JC_02765-RA
OG0008211	Bany_02567-RA	JC_13379-RA
OG0008212	Bany_03406-RA	JC_04256-RA
OG0008213	Bany_02569-RA	JC_13376-RA
OG0008214	Bany_04250-RA	JC_08567-RA
OG0008215	Bany_04253-RA	JC_08564-RA
OG0008216	Bany_07868-RA	JC_01729-RA
OG0008217	Bany_03410-RA	JC_04236-RA
OG0008218	Bany_05101-RA	JC_00991-RA
OG0008219	Bany_03412-RA	JC_04237-RA
OG0008220	Bany_03413-RA	JC_04239-RA
OG0008221	Bany_05839-RA	JC_02764-RA
OG0008222	Bany_04255-RA	JC_08562-RA
OG0008223	Bany_04256-RA	JC_08561-RA
OG0008224	Bany_05106-RA	JC_01000-RA
OG0008225	Bany_04263-RA	JC_08557-RA
OG0008226	Bany_04265-RA	JC_08553-RA
OG0008227	Bany_04267-RA	JC_08551-RA
OG0008228	Bany_00860-RA	JC_00022-RA
OG0008229	Bany_03432-RA	JC_04247-RA
OG0008230	Bany_02585-RA	JC_13364-RA
OG0008231	Bany_02586-RA	JC_13363-RA
OG0008232	Bany_03436-RA	JC_04250-RA
OG0008233	Bany_03437-RA	JC_04251-RA
OG0008234	Bany_05848-RA	JC_02755-RA
OG0008235	Bany_02596-RA	JC_13352-RA
OG0008236	Bany_05852-RA	JC_02751-RA
OG0008237	Bany_02602-RA	JC_13340-RA
OG0008238	Bany_04276-RA	JC_08544-RA
OG0008239	Bany_05858-RA	JC_02747-RA
OG0008240	Bany_04279-RA	JC_08540-RA
OG0008241	Bany_07876-RA	JC_01736-RA
OG0008242	Bany_04285-RA	JC_08538-RA
OG0008243	Bany_00868-RA	JC_00012-RA
OG0008244	Bany_04292-RA	JC_08534-RA
OG0008245	Bany_05117-RA	JC_01005-RA
OG0008246	Bany_05119-RA	JC_01007-RA
OG0008247	Bany_07885-RA	JC_01748-RA
OG0008248	Bany_00879-RA	JC_00008-RA, JC_00009-RA
OG0008250	Bany_05120-RA	JC_01008-RA
OG0008251	Bany_00884-RA	JC_00002-RA
OG0008252	Bany_00885-RA	JC_00003-RA
OG0008253	Bany_00886-RA	JC_00004-RA
OG0008254	Bany_07891-RA	JC_01754-RA
OG0008255	Bany_05134-RA	JC_01021-RA
OG0008256	Bany_05136-RA	JC_01025-RA
OG0008257	Bany_05138-RA	JC_01026-RA
OG0008258	Bany_07898-RA	JC_01760-RA
OG0008259	Bany_05139-RA	JC_01027-RA
OG0008260	Bany_07899-RA	JC_01762-RA
OG0008261	Bany_05145-RA	JC_01031-RA
OG0008262	Bany_07902-RA	JC_01768-RA
OG0008263	Bany_05150-RA	JC_01036-RA
OG0008264	Bany_05153-RA	JC_01042-RA
OG0008265	Bany_05154-RA	JC_01047-RA
OG0008266	Bany_05157-RA	JC_01120-RA
OG0008267	Bany_05162-RA	JC_01115-RA
OG0008268	Bany_05163-RA	JC_01114-RA
OG0008269	Bany_05165-RA	JC_01112-RA
OG0008270	Bany_07913-RA	JC_01780-RA
OG0008271	Bany_05171-RA	JC_01106-RA
OG0008370	Bany_18168-RA	JC_01247-RA
OG0008371	Bany_18165-RA, Bany_08140-RA	JC_03464-RA
OG0008373	Bany_03449-RA	JC_07906-RA
OG0008375	Bany_10542-RA	JC_06342-RA
OG0008376	Bany_01809-RA	JC_05855-RA
OG0008377	Bany_11828-RA	JC_08677-RA
OG0008378	Bany_03453-RA	JC_07908-RA
OG0008382	Bany_16938-RA	JC_13128-RA
OG0008383	Bany_15447-RA	JC_05594-RA
OG0008385	Bany_15449-RA	JC_05592-RA
OG0008386	Bany_08659-RA	JC_07354-RA
OG0008387	Bany_09909-RA	JC_04417-RA
OG0008388	Bany_07176-RA, Bany_12653-RA	JC_16444-RA
OG0008389	Bany_12457-RA	JC_17047-RA
OG0008390	Bany_17101-RA	JC_12886-RA
OG0008390	Bany_03470-RA	JC_07918-RA
OG0008391	Bany_09915-RA	JC_04422-RA
OG0008392	Bany_06556-RA	JC_15223-RA
OG0008394	Bany_16947-RA	JC_13135-RA
OG0008395	Bany_16950-RA	JC_13133-RA
OG0008397	Bany_01845-RA	JC_14641-RA
OG0008398	Bany_07183-RA, Bany_07182-RA	JC_02216-RA
OG0008399	Bany_07939-RA	JC_03524-RA
OG0008401	Bany_14278-RA	JC_10470-RA
OG0008402	Bany_07184-RA, Bany_07185-RA	JC_02214-RA
OG0008403	Bany_07943-RA	JC_03531-RA
OG0008404	Bany_00950-RA	JC_16217-RA
OG0008405	Bany_00951-RA	JC_16218-RA
OG0008406	Bany_12476-RA, Bany_12474-RA	JC_17175-RA
OG0008407	Bany_02660-RA	JC_03650-RA
OG0008409	Bany_10563-RA	JC_06318-RA, JC_06317-RA
OG0008415	Bany_17413-RA	JC_15574-RA
OG0008416	Bany_08684-RA	JC_07326-RA
OG0008418	Bany_16959-RA	JC_13159-RA
OG0008419	Bany_05201-RA	JC_02399-RA
OG0008420	Bany_16962-RA	JC_13160-RA
OG0008421	Bany_07200-RA	JC_01755-RA, JC_01753-RA
OG0008422	Bany_14292-RA	JC_10479-RA
OG0008423	Bany_06564-RA	JC_15216-RA
OG0008425	Bany_17716-RA	JC_15050-RA
OG0008426	Bany_06566-RA	JC_15215-RA
OG0008428	Bany_15491-RA	JC_05557-RA, JC_05560-RA
OG0008429	Bany_16965-RA	JC_13162-RA
OG0008430	Bany_14296-RA	JC_10483-RA
OG0008432	Bany_16968-RA	JC_13164-RA
OG0008434	Bany_01877-RA	JC_14597-RA
OG0008436	Bany_00027-RA	JC_00720-RA
OG0008437	Bany_00028-RA	JC_00719-RA
OG0008438	Bany_00029-RA	JC_00716-RA
OG0008441	Bany_12506-RA	JC_17163-RA
OG0008442	Bany_00966-RA	JC_16237-RA
OG0008444	Bany_00032-RA	JC_00714-RA
OG0008445	Bany_09942-RA	JC_04453-RA
OG0008446	Bany_06574-RA	JC_15205-RA
OG0008447	Bany_11852-RA	JC_08657-RA
OG0008448	Bany_16495-RA	JC_14075-RA
OG0008449	Bany_03494-RA	JC_07940-RA
OG0008451	Bany_14308-RA	JC_10493-RA
OG0008452	Bany_07206-RA	JC_02267-RA
OG0008453	Bany_11853-RA	JC_08653-RA
OG0008454	Bany_12530-RA	JC_17093-RA
OG0008455	Bany_16098-RA	JC_16715-RA, JC_16957-RA
OG0008456	Bany_01896-RA	JC_14574-RA
OG0008457	Bany_01897-RA	JC_14573-RA
OG0008458	Bany_14935-RA	JC_05664-RA
OG0008460	Bany_06585-RA	JC_15190-RA
OG0008462	Bany_04364-RA	JC_01593-RA
OG0008463	Bany_00992-RA	JC_16210-RA
OG0008464	Bany_13057-RA	JC_11517-RA
OG0008470	Bany_07990-RA	JC_03564-RA
OG0008471	Bany_17445-RA	JC_15525-RA
OG0008472	Bany_13061-RA	JC_11521-RA
OG0008473	Bany_09954-RA	JC_04465-RA
OG0008474	Bany_13063-RA	JC_11523-RA
OG0008478	Bany_13068-RA	JC_11527-RA
OG0008479	Bany_05235-RA	JC_14931-RA
OG0008480	Bany_09372-RA	JC_12787-RA
OG0008481	Bany_00043-RA	JC_00737-RA
OG0008483	Bany_09377-RA	JC_12436-RA
OG0008485	Bany_13079-RA	JC_11532-RA
OG0008486	Bany_11178-RA	JC_10293-RA
OG0008488	Bany_06599-RA, Bany_06598-RA	JC_04270-RA
OG0008489	Bany_10651-RA	JC_06077-RA
OG0008490	Bany_13088-RA	JC_11541-RA
OG0008491	Bany_11180-RA	JC_10294-RA
OG0008492	Bany_00054-RA	JC_00747-RA
OG0008495	Bany_04390-RA	JC_01575-RA
OG0008496	Bany_13094-RA	JC_11545-RA
OG0008497	Bany_13692-RA, Bany_17503-RA	JC_06782-RA
OG0008498	Bany_09387-RA	JC_12432-RA
OG0008499	Bany_11183-RA	JC_10297-RA
OG0008501	Bany_05244-RA	JC_02352-RA
OG0008502	Bany_11186-RA	JC_10299-RA
OG0008503	Bany_16118-RA	JC_16737-RA
OG0008504	Bany_10659-RA	JC_06085-RA
OG0008505	Bany_00063-RA	JC_00757-RA
OG0008506	Bany_11187-RA	JC_10300-RA
OG0008507	Bany_13104-RA	JC_17072-RA
OG0008508	Bany_16121-RA	JC_16746-RA
OG0008509	Bany_17004-RA	JC_12985-RA
OG0008510	Bany_11190-RA	JC_10302-RA
OG0008511	Bany_09395-RA	JC_12428-RA
OG0008512	Bany_13105-RA	JC_11453-RA
OG0008514	Bany_01013-RA	JC_16241-RA
OG0008515	Bany_13705-RA	JC_06799-RA
OG0008517	Bany_05250-RA	JC_02345-RA
OG0008518	Bany_00074-RA	JC_00767-RA
OG0008519	Bany_11871-RA	JC_08681-RA
OG0008520	Bany_03521-RA	JC_07969-RA
OG0008521	Bany_00075-RA	JC_00769-RA
OG0008522	Bany_13713-RA	JC_06804-RA
OG0008524	Bany_00082-RA	JC_00774-RA
OG0008525	Bany_11196-RA	JC_10310-RA
OG0008527	Bany_10676-RA	JC_06108-RA
OG0008528	Bany_01025-RA	JC_05066-RA
OG0008530	Bany_16140-RA	JC_16618-RA, JC_16619-RA
OG0008531	Bany_10678-RA	JC_06146-RA
OG0008533	Bany_11209-RA	JC_10320-RA
OG0008534	Bany_10680-RA	JC_06141-RA
OG0008535	Bany_14959-RA	JC_02987-RA
OG0008536	Bany_15552-RA	JC_05510-RA
OG0008537	Bany_01936-RA	JC_14523-RA
OG0008538	Bany_04408-RA	JC_01557-RA
OG0008539	Bany_10681-RA	JC_06140-RA
OG0008540	Bany_06615-RA	JC_15995-RA
OG0008541	Bany_13133-RA	JC_11419-RA
OG0008542	Bany_14360-RA	JC_10563-RA
OG0008543	Bany_10686-RA	JC_06137-RA
OG0008544	Bany_06617-RA	JC_15999-RA
OG0008545	Bany_06619-RA	JC_16003-RA
OG0008546	Bany_13139-RA	JC_11414-RA
OG0008547	Bany_06621-RA	JC_16006-RA
OG0008548	Bany_12587-RA	JC_17116-RA
OG0008553	Bany_04426-RA	JC_01543-RA
OG0008555	Bany_00108-RA	JC_00796-RA
OG0008556	Bany_00111-RA	JC_00799-RA
OG0008557	Bany_14373-RA	JC_10575-RA
OG0008559	Bany_11243-RA	JC_10244-RA
OG0008560	Bany_04434-RA	JC_01541-RA
OG0008562	Bany_01951-RA	JC_14513-RA
OG0008563	Bany_11247-RA	JC_10237-RA
OG0008564	Bany_09986-RA	JC_04509-RA
OG0008566	Bany_13155-RA	JC_11403-RA
OG0008567	Bany_10697-RA	JC_06112-RA
OG0008569	Bany_16543-RA	JC_10182-RA
OG0008570	Bany_12611-RA	JC_17152-RA
OG0008571	Bany_15574-RA	JC_05495-RA
OG0008572	Bany_10698-RA	JC_06113-RA
OG0008573	Bany_08037-RA	JC_03596-RA
OG0008574	Bany_17497-RA	JC_15596-RA
OG0008577	Bany_02731-RA	JC_03715-RA
OG0008579	Bany_02735-RA	JC_03718-RA
OG0008580	Bany_02736-RA	JC_03719-RA
OG0008583	Bany_08045-RA	JC_03590-RA
OG0008584	Bany_12633-RA	JC_17024-RA
OG0008585	Bany_01972-RA	JC_14491-RA
OG0008586	Bany_15583-RA	JC_05485-RA
OG0008587	Bany_01973-RA	JC_14490-RA
OG0008588	Bany_10704-RA	JC_06148-RA
OG0008589	Bany_17794-RA	JC_14828-RA
OG0008590	Bany_11279-RA	JC_10199-RA
OG0008591	Bany_02748-RA	JC_03730-RA
OG0008593	Bany_09997-RA	JC_04522-RA, JC_04521-RA
OG0008595	Bany_08773-RA	JC_07422-RA
OG0008596	Bany_09436-RA	JC_12390-RA
OG0008600	Bany_01986-RA	JC_14476-RA
OG0008602	Bany_09441-RA	JC_12387-RA
OG0008603	Bany_14986-RA	JC_05620-RA
OG0008604	Bany_17805-RA	JC_14902-RA
OG0008606	Bany_00164-RA	JC_00809-RA
OG0008607	Bany_08776-RA	JC_07424-RA
OG0008608	Bany_16574-RA	JC_14155-RA
OG0008610	Bany_14403-RA	JC_10611-RA
OG0008611	Bany_04453-RA	JC_01516-RA
OG0008613	Bany_15600-RA	JC_09688-RA, JC_14934-RA, JC_15976-RA, JC_13359-RA, JC_04564-RA
OG0008615	Bany_09454-RA	JC_12372-RA
OG0008616	Bany_14990-RA	JC_05619-RA
OG0008619	Bany_02004-RA	JC_14426-RA
OG0008620	Bany_05980-RA	JC_09817-RA
OG0008622	Bany_06661-RA	JC_16129-RA
OG0008623	Bany_05983-RA	JC_09818-RA
OG0008625	Bany_05985-RA	JC_09819-RA
OG0008626	Bany_14417-RA	JC_10623-RA
OG0008627	Bany_01063-RA	JC_16408-RA
OG0008628	Bany_12661-RA	JC_03950-RA
OG0008629	Bany_09465-RA	JC_12519-RA
OG0008630	Bany_10736-RA	JC_06183-RA
OG0008631	Bany_16210-RA	JC_16606-RA, JC_16607-RA
OG0008632	Bany_08784-RA	JC_07432-RA
OG0008633	Bany_14420-RA	JC_10626-RA
OG0008634	Bany_06665-RA	JC_16135-RA
OG0008635	Bany_09470-RA	JC_12512-RA
OG0008638	Bany_16596-RA	JC_14033-RA
OG0008639	Bany_17070-RA	JC_12918-RA
OG0008641	Bany_09474-RA	JC_12502-RA
OG0008642	Bany_11927-RA	JC_08738-RA
OG0008643	Bany_08063-RA	JC_03579-RA
OG0008645	Bany_08068-RA	JC_03575-RA
OG0008646	Bany_00190-RA	JC_00704-RA
OG0008647	Bany_09480-RA	JC_12497-RA
OG0008648	Bany_05298-RA	JC_02437-RA
OG0008650	Bany_06675-RA	JC_16146-RA
OG0008652	Bany_08072-RA	JC_12476-RA, JC_15371-RA
OG0008653	Bany_10753-RA	JC_06201-RA
OG0008654	Bany_08082-RA, Bany_08131-RA	JC_03475-RA
OG0008655	Bany_00191-RA	JC_00703-RA
OG0008656	Bany_17834-RA	JC_14840-RA
OG0008657	Bany_17078-RA	JC_12903-RA
OG0008658	Bany_03570-RA	JC_08009-RA
OG0008659	Bany_02770-RA	JC_03750-RA
OG0008661	Bany_13756-RA	JC_06837-RA
OG0008662	Bany_13758-RA	JC_06840-RA
OG0008664	Bany_15167-RA, Bany_02529-RA, Bany_05055-RA, Bany_15087-RA, Bany_11324-RA, Bany_06018-RA, Bany_08207-RA	JC_00043-RA
OG0008665	Bany_10769-RA	JC_06216-RA
OG0008666	Bany_10017-RA	JC_04542-RA
OG0008669	Bany_05312-RA	JC_02454-RA
OG0008670	Bany_14428-RA	JC_10701-RA
OG0008671	Bany_14431-RA	JC_10735-RA
OG0008672	Bany_13765-RA	JC_06844-RA
OG0008674	Bany_01086-RA	JC_16360-RA
OG0008675	Bany_16232-RA	JC_16670-RA
OG0008676	Bany_01087-RA	JC_16359-RA
OG0008679	Bany_14435-RA	JC_10730-RA
OG0008680	Bany_13769-RA	JC_06846-RA
OG0008681	Bany_06025-RA	JC_09664-RA
OG0008682	Bany_02034-RA	JC_14404-RA
OG0008683	Bany_02783-RA	JC_03763-RA
OG0008684	Bany_16606-RA	JC_14025-RA
OG0008685	Bany_17099-RA	JC_12889-RA
OG0008686	Bany_09502-RA	JC_12474-RA
OG0008688	Bany_17521-RA	JC_15701-RA
OG0008689	Bany_07292-RA	JC_01917-RA
OG0008691	Bany_08793-RA	JC_07502-RA
OG0008692	Bany_12704-RA, Bany_07644-RA, Bany_12705-RA	JC_17042-RA
OG0008693	Bany_06028-RA	JC_09660-RA
OG0008694	Bany_16248-RA	JC_09464-RA
OG0008695	Bany_12707-RA	JC_17040-RA
OG0008696	Bany_02047-RA	JC_14390-RA
OG0008697	Bany_07301-RA	JC_01927-RA
OG0008698	Bany_11322-RA	JC_10157-RA
OG0008701	Bany_11943-RA	JC_08752-RA
OG0008704	Bany_17847-RA	JC_14858-RA
OG0008705	Bany_08796-RA	JC_07485-RA
OG0008706	Bany_11954-RA	JC_08760-RA
OG0008707	Bany_10786-RA	JC_06348-RA
OG0008711	Bany_10036-RA	JC_04392-RA
OG0008712	Bany_17115-RA	JC_12874-RA
OG0008713	Bany_02810-RA	JC_03781-RA
OG0008715	Bany_02815-RA	JC_03785-RA
OG0008716	Bany_09515-RA, Bany_09516-RA	JC_12456-RA
OG0008717	Bany_02819-RA	JC_03788-RA
OG0008718	Bany_03610-RA	JC_08047-RA
OG0008719	Bany_16615-RA	JC_14016-RA
OG0008720	Bany_03612-RA	JC_08049-RA
OG0008722	Bany_03613-RA	JC_08051-RA
