Orthogroup	Bicyclus_anynana	Pararge_aegeria
OG0008886	Bany_00310-RA	XP_039745392.1
OG0008887	Bany_00312-RA	XP_039765367.1
OG0008888	Bany_12881-RA, Bany_12880-RA	XP_039761892.1, XP_039764360.1
OG0008889	Bany_07384-RA	XP_039763931.1
OG0008890	Bany_13877-RA	XP_039755679.1
OG0008891	Bany_07385-RA	XP_039763627.1
OG0008892	Bany_15078-RA	XP_039758389.1
OG0008894	Bany_06165-RA	XP_039751535.1
OG0008895	Bany_06167-RA	XP_039751610.1
OG0008896	Bany_10853-RA	XP_039750871.1
OG0008897	Bany_05434-RA	XP_039746196.1
OG0008898	Bany_07388-RA	XP_039764195.1
OG0008899	Bany_10857-RA	XP_039750547.1
OG0008900	Bany_06168-RA	XP_039751003.1
OG0008901	Bany_08894-RA	XP_039753149.1, XP_039753148.1
OG0008902	Bany_10859-RA	XP_039750822.1
OG0008903	Bany_10860-RA	XP_039750679.1
OG0008905	Bany_10862-RA	XP_039750898.1
OG0008907	Bany_15673-RA	XP_039755000.1
OG0008908	Bany_09588-RA, Bany_09589-RA	XP_039757906.1
OG0008909	Bany_10867-RA	XP_039750820.1
OG0008910	Bany_02912-RA	XP_039747267.1
OG0008911	Bany_03749-RA	XP_039764975.1
OG0008912	Bany_05441-RA	XP_039745949.1
OG0008913	Bany_14517-RA	XP_039756446.1
OG0008914	Bany_15088-RA	XP_039758841.1
OG0008915	Bany_12041-RA	XP_039749455.1
OG0008916	Bany_08902-RA	XP_039753105.1
OG0008917	Bany_04625-RA	XP_039760052.1, XP_039760044.1
OG0008918	Bany_04626-RA	XP_039755870.1
OG0008919	Bany_17943-RA	XP_039760814.1
OG0008922	Bany_10133-RA	XP_039749017.1
OG0008923	Bany_02176-RA	XP_039747271.1, XP_039747280.1
OG0008924	Bany_12045-RA	XP_039750045.1
OG0008925	Bany_02179-RA	XP_039764837.1
OG0008926	Bany_05452-RA	XP_039746316.1
OG0008927	Bany_13290-RA	XP_039756890.1
OG0008928	Bany_13292-RA	XP_039757148.1
OG0008929	Bany_17950-RA	XP_039760775.1
OG0008930	Bany_06190-RA	XP_039751580.1
OG0008931	Bany_06191-RA	XP_039751343.1
OG0008932	Bany_17953-RA	XP_039760746.1
OG0008933	Bany_16677-RA	XP_039747880.1
OG0008934	Bany_14534-RA	XP_039756309.1
OG0008935	Bany_12050-RA	XP_039749407.1
OG0008936	Bany_14536-RA	XP_039756079.1
OG0008938	Bany_13296-RA	XP_039757260.1
OG0008939	Bany_04639-RA	XP_039756625.1
OG0008941	Bany_10139-RA	XP_039749327.1
OG0008942	Bany_06859-RA	XP_039748295.1
OG0008943	Bany_08914-RA	XP_039753349.1
OG0008945	Bany_14542-RA	XP_039756124.1
OG0008946	Bany_11466-RA	XP_039759183.1
OG0008947	Bany_08915-RA	XP_039753232.1
OG0008948	Bany_16683-RA	XP_039747623.1
OG0008949	Bany_00342-RA	XP_039765836.1
OG0008950	Bany_00343-RA	XP_039765837.1
OG0008951	Bany_08917-RA	XP_039753233.1
OG0008952	Bany_00344-RA	XP_039765884.1
OG0008953	Bany_13304-RA	XP_039757035.1
OG0008954	Bany_11467-RA	XP_039759387.1
OG0008956	Bany_06197-RA	XP_039751187.1
OG0008957	Bany_01204-RA	XP_039752309.1
OG0008958	Bany_08920-RA	XP_039753345.1
OG0008959	Bany_12937-RA	XP_039762389.1
OG0008960	Bany_13909-RA	XP_039755473.1
OG0008961	Bany_11472-RA	XP_039758971.1
OG0008962	Bany_01217-RA	XP_039748150.1
OG0008963	Bany_15091-RA	XP_039758838.1
OG0008964	Bany_06200-RA	XP_039751468.1
OG0008965	Bany_09605-RA	XP_039758067.1
OG0008966	Bany_14561-RA	XP_039756589.1
OG0008967	Bany_14562-RA	XP_039756421.1
OG0008968	Bany_09606-RA	XP_039757785.1
OG0008969	Bany_03782-RA	XP_039764645.1
OG0008971	Bany_14563-RA	XP_039756517.1
OG0008972	Bany_02928-RA	XP_039747174.1
OG0008973	Bany_02930-RA	XP_039747132.1
OG0008974	Bany_13311-RA	XP_039757116.1
OG0008975	Bany_15094-RA	XP_039758392.1, XP_039758393.1
OG0008976	Bany_16697-RA	XP_039747715.1
OG0008977	Bany_15096-RA	XP_039758638.1
OG0008978	Bany_07429-RA, Bany_04705-RA	XP_039761081.1, XP_039761090.1
OG0008979	Bany_04662-RA	XP_039758944.1
OG0008980	Bany_04663-RA	XP_039756560.1
OG0008981	Bany_13920-RA	XP_039755943.1
OG0008982	Bany_07435-RA, Bany_10175-RA, Bany_07434-RA, Bany_15427-RA, Bany_10173-RA, Bany_13967-RA, Bany_07439-RA	XP_039755542.1
OG0008983	Bany_04664-RA	XP_039756573.1
OG0008984	Bany_02936-RA	XP_039746701.1
OG0008985	Bany_06874-RA	XP_039748176.1
OG0008987	Bany_17969-RA	XP_039760737.1
OG0008988	Bany_17970-RA	XP_039760793.1
OG0008989	Bany_07465-RA, Bany_15106-RA	XP_039758469.1
OG0008990	Bany_10880-RA	XP_039750752.1
OG0008991	Bany_03794-RA	XP_039764577.1
OG0008992	Bany_06203-RA	XP_039751485.1
OG0008993	Bany_09617-RA	XP_039757789.1
OG0008994	Bany_03799-RA	XP_039764407.1
OG0008995	Bany_15114-RA	XP_039758536.1
OG0008996	Bany_10884-RA	XP_039750815.1
OG0008997	Bany_13326-RA	XP_039757305.1
OG0008998	Bany_12972-RA	XP_039762044.1
OG0008999	Bany_17978-RA	XP_039760406.1
OG0009000	Bany_11494-RA	XP_039759481.1
OG0009001	Bany_13328-RA	XP_039757170.1
OG0009002	Bany_07454-RA	XP_039747879.1
OG0009003	Bany_13329-RA	XP_039757332.1
OG0009005	Bany_02943-RA	XP_039747361.1
OG0009006	Bany_10166-RA	XP_039749336.1
OG0009007	Bany_15119-RA	XP_039758657.1
OG0009008	Bany_15120-RA	XP_039758777.1
OG0009009	Bany_15122-RA	XP_039758463.1
OG0009010	Bany_13933-RA	XP_039755270.1
OG0009011	Bany_06217-RA	XP_039751025.1
OG0009012	Bany_15124-RA	XP_039758840.1
OG0009013	Bany_02958-RA	XP_039746789.1
OG0009014	Bany_02959-RA	XP_039746492.1
OG0009015	Bany_02960-RA	XP_039746493.1
OG0009017	Bany_08948-RA	XP_039753657.1
OG0009018	Bany_17988-RA	XP_039760729.1
OG0009019	Bany_07462-RA	XP_039763889.1
OG0009020	Bany_02963-RA	XP_039746693.1
OG0009021	Bany_00375-RA	XP_039745085.1
OG0009022	Bany_10180-RA	XP_039749036.1
OG0009023	Bany_17251-RA	XP_039760146.1
OG0009024	Bany_10182-RA	XP_039748753.1
OG0009025	Bany_06225-RA	XP_039751190.1
OG0009026	Bany_03818-RA	XP_039765062.1
OG0009027	Bany_12986-RA	XP_039761953.1
OG0009028	Bany_13943-RA	XP_039755438.1
OG0009029	Bany_14572-RA	XP_039756092.1
OG0009030	Bany_14573-RA	XP_039756091.1
OG0009031	Bany_07467-RA	XP_039763791.1
OG0009032	Bany_17257-RA	XP_039760095.1
OG0009033	Bany_10187-RA	XP_039749209.1
OG0009034	Bany_06903-RA	XP_039747845.1
OG0009035	Bany_14575-RA	XP_039756192.1
OG0009036	Bany_13343-RA	XP_039756814.1
OG0009037	Bany_02974-RA	XP_039746488.1
OG0009038	Bany_05511-RA	XP_039746371.1
OG0009039	Bany_07472-RA	XP_039763873.1
OG0009040	Bany_14577-RA	XP_039756271.1
OG0009041	Bany_17263-RA	XP_039760099.1
OG0009042	Bany_17265-RA	XP_039760273.1
OG0009043	Bany_08242-RA	XP_039754185.1
OG0009044	Bany_02975-RA	XP_039747262.1
OG0009045	Bany_02979-RA	XP_039746826.1
OG0009046	Bany_03833-RA	XP_039764911.1
OG0009047	Bany_13954-RA	XP_039755407.1
OG0009048	Bany_02980-RA	XP_039746827.1
OG0009049	Bany_01271-RA	XP_039752362.1
OG0009050	Bany_14580-RA	XP_039756428.1
OG0009051	Bany_05521-RA	XP_039746036.1
OG0009052	Bany_08247-RA	XP_039753745.1
OG0009053	Bany_14587-RA	XP_039756465.1
OG0009054	Bany_16724-RA	XP_039747935.1
OG0009055	Bany_15720-RA	XP_039754881.1
OG0009056	Bany_10901-RA	XP_039750507.1
OG0009057	Bany_13346-RA	XP_039757236.1
OG0009058	Bany_02986-RA	XP_039746773.1
OG0009059	Bany_14589-RA	XP_039756304.1
OG0009060	Bany_10196-RA	XP_039748860.1
OG0009061	Bany_14590-RA	XP_039756235.1
OG0009062	Bany_02989-RA	XP_039747000.1
OG0009063	Bany_06244-RA	XP_039751615.1
OG0009064	Bany_01294-RA	XP_039752140.1
OG0009065	Bany_18010-RA	XP_039760389.1
OG0009066	Bany_02993-RA	XP_039747497.1
OG0009067	Bany_00393-RA	XP_039765748.1
OG0009068	Bany_10201-RA	XP_039749022.1
OG0009069	Bany_02994-RA	XP_039747494.1
OG0009070	Bany_10203-RA	XP_039748966.1
OG0009071	Bany_14597-RA	XP_039756251.1
OG0009072	Bany_04688-RA	XP_039757958.1
OG0009073	Bany_05529-RA	XP_039746165.1
OG0009074	Bany_13015-RA	XP_039762214.1
OG0009075	Bany_03003-RA	XP_039747167.1
OG0009076	Bany_13357-RA	XP_039757175.1
OG0009077	Bany_06922-RA	XP_039747842.1
OG0009079	Bany_14605-RA	XP_039756069.1
OG0009080	Bany_02247-RA	XP_039765414.1
OG0009081	Bany_04694-RA	XP_039760656.1
OG0009082	Bany_00403-RA	XP_039765704.1
OG0009083	Bany_06259-RA	XP_039751111.1
OG0009084	Bany_09657-RA	XP_039757837.1
OG0009085	Bany_12095-RA	XP_039749838.1
OG0009086	Bany_10206-RA	XP_039749035.1
OG0009087	Bany_03842-RA	XP_039762642.1
OG0009088	Bany_03006-RA	XP_039746726.1
OG0009089	Bany_09662-RA	XP_039757610.1
OG0009090	Bany_13960-RA	XP_039755561.1
OG0009091	Bany_10912-RA	XP_039750496.1
OG0009092	Bany_12100-RA	XP_039749559.1
OG0009093	Bany_03008-RA	XP_039746879.1
OG0009094	Bany_01300-RA	XP_039752741.1
OG0009095	Bany_03009-RA	XP_039746880.1
OG0009097	Bany_03011-RA	XP_039747299.1
OG0009098	Bany_11555-RA	XP_039759249.1
OG0009100	Bany_15151-RA	XP_039758526.1
OG0009101	Bany_15737-RA	XP_039754889.1
OG0009103	Bany_07495-RA	XP_039763997.1
OG0009104	Bany_08258-RA	XP_039754566.1
OG0009105	Bany_06935-RA	XP_039747841.1
OG0009106	Bany_08260-RA	XP_039753882.1, XP_039753881.1
OG0009107	Bany_03016-RA	XP_039747040.1
OG0009108	Bany_03019-RA	XP_039747259.1
OG0009109	Bany_03020-RA	XP_039746985.1
OG0009110	Bany_03021-RA	XP_039746982.1
OG0009111	Bany_08262-RA	XP_039754313.1
OG0009112	Bany_03023-RA	XP_039747506.1
OG0009113	Bany_18030-RA	XP_039760799.1
OG0009114	Bany_04704-RA	XP_039756519.1
OG0009115	Bany_03031-RA	XP_039746822.1
OG0009116	Bany_12110-RA	XP_039749818.1
OG0009117	Bany_12112-RA	XP_039749469.1
OG0009119	Bany_18035-RA	XP_039760675.1
OG0009121	Bany_06950-RA	XP_039761699.1
OG0009122	Bany_06951-RA	XP_039761437.1
OG0009123	Bany_13971-RA	XP_039755694.1
OG0009124	Bany_17289-RA	XP_039759977.1
OG0009126	Bany_10223-RA	XP_039749216.1
OG0009128	Bany_03039-RA	XP_039747173.1
OG0009129	Bany_10225-RA	XP_039748773.1
OG0009130	Bany_03850-RA	XP_039764551.1
OG0009131	Bany_04715-RA	XP_039761103.1
OG0009132	Bany_08266-RA	XP_039753981.1
OG0009133	Bany_03853-RA	XP_039764550.1
OG0009134	Bany_03048-RA	XP_039746687.1
OG0009135	Bany_08268-RA	XP_039753982.1
OG0009136	Bany_00421-RA	XP_039745413.1
OG0009137	Bany_13977-RA	XP_039755987.1
OG0009138	Bany_03857-RA	XP_039765164.1
OG0009139	Bany_01329-RA	XP_039752361.1
OG0009140	Bany_04718-RA	XP_039755576.1
OG0009142	Bany_01336-RA	XP_039752057.1
OG0009143	Bany_10233-RA	XP_039748926.1
OG0009144	Bany_03053-RA	XP_039746869.1
OG0009145	Bany_00429-RA	XP_039745403.1
OG0009146	Bany_05559-RA	XP_039745913.1
OG0009147	Bany_01338-RA	XP_039752319.1
OG0009148	Bany_18051-RA	XP_039760394.1
OG0009149	Bany_13980-RA	XP_039755916.1
OG0009150	Bany_00435-RA	XP_039745507.1
OG0009151	Bany_15755-RA	XP_039755160.1
OG0009152	Bany_15756-RA	XP_039754786.1
OG0009153	Bany_03058-RA	XP_039747285.1
OG0009154	Bany_02270-RA	XP_039747010.1
OG0009155	Bany_03059-RA	XP_039746589.1
OG0009156	Bany_06968-RA	XP_039761583.1
OG0009157	Bany_11586-RA	XP_039759078.1
OG0009158	Bany_10926-RA	XP_039750490.1
OG0009159	Bany_02273-RA	XP_039750658.1
OG0009160	Bany_03060-RA	XP_039746588.1
OG0009161	Bany_08283-RA	XP_039754391.1
OG0009162	Bany_03061-RA	XP_039747438.1
OG0009163	Bany_00438-RA	XP_039745091.1
OG0009164	Bany_01347-RA	XP_039752210.1
OG0009165	Bany_02274-RA	XP_039750619.1, XP_039750627.1, XP_039750635.1
OG0009166	Bany_03064-RA	XP_039747442.1
OG0009168	Bany_03065-RA	XP_039747433.1
OG0009169	Bany_08985-RA	XP_039752996.1
OG0009170	Bany_08289-RA	XP_039754397.1
OG0009171	Bany_01351-RA	XP_039762764.1
OG0009172	Bany_10253-RA	XP_039748930.1
OG0009173	Bany_08987-RA	XP_039753350.1
OG0009174	Bany_07530-RA	XP_039763301.1
OG0009175	Bany_15767-RA	XP_039755154.1
OG0009176	Bany_02284-RA	XP_039746984.1
OG0009177	Bany_00443-RA	XP_039765771.1
OG0009178	Bany_08993-RA	XP_039753309.1
OG0009179	Bany_04733-RA	XP_039754776.1
OG0009181	Bany_04734-RA	XP_039754916.1
OG0009182	Bany_07534-RA	XP_039763481.1
OG0009183	Bany_11602-RA	XP_039759401.1
OG0009184	Bany_09691-RA	XP_039757952.1
OG0009186	Bany_03874-RA	XP_039765217.1
OG0009187	Bany_12132-RA	XP_039749855.1
OG0009188	Bany_10261-RA	XP_039748525.1
OG0009189	Bany_10262-RA	XP_039748526.1
OG0009190	Bany_15775-RA	XP_039754814.1, XP_039754813.1
OG0009191	Bany_15175-RA	XP_039758232.1
OG0009192	Bany_03071-RA	XP_039747283.1
OG0009193	Bany_09003-RA	XP_039753277.1
OG0009194	Bany_15781-RA	XP_039755220.1
OG0009196	Bany_15179-RA	XP_039758658.1
OG0009197	Bany_10929-RA	XP_039750692.1
OG0009198	Bany_15783-RA	XP_039754753.1
OG0009199	Bany_10273-RA	XP_039749147.1
OG0009200	Bany_10274-RA	XP_039748896.1
OG0009201	Bany_15187-RA	XP_039758264.1
OG0009202	Bany_03877-RA	XP_039762738.1
OG0009203	Bany_00458-RA	XP_039745319.1
OG0009204	Bany_10935-RA	XP_039750258.1
OG0009206	Bany_03081-RA	XP_039747081.1
OG0009207	Bany_06986-RA	XP_039761742.1
OG0009208	Bany_04757-RA	XP_039761767.1
OG0009209	Bany_17669-RA	XP_039761175.1
OG0009210	Bany_03087-RA	XP_039746689.1
OG0009213	Bany_03088-RA	XP_039747097.1
OG0009214	Bany_03089-RA	XP_039747178.1
OG0009215	Bany_03090-RA	XP_039747177.1
OG0009216	Bany_03091-RA	XP_039746856.1
OG0009217	Bany_03092-RA	XP_039746863.1
OG0009218	Bany_03880-RA	XP_039762751.1
OG0009219	Bany_06991-RA	XP_039761407.1
OG0009220	Bany_15203-RA	XP_039758659.1
OG0009221	Bany_13398-RA	XP_039756855.1
OG0009222	Bany_16781-RA	XP_039748171.1
OG0009223	Bany_12142-RA	XP_039749700.1
OG0009224	Bany_09014-RA	XP_039752974.1
OG0009225	Bany_03096-RA	XP_039747305.1
OG0009226	Bany_00466-RA	XP_039745397.1
OG0009227	Bany_03097-RA	XP_039747432.1
OG0009228	Bany_03098-RA	XP_039746616.1
OG0009229	Bany_10287-RA, Bany_10288-RA	XP_039749144.1
OG0009230	Bany_02317-RA, Bany_02315-RA	XP_039750217.1
OG0009231	Bany_09018-RA	XP_039753653.1
OG0009232	Bany_03099-RA	XP_039746617.1
OG0009233	Bany_09707-RA	XP_039757874.1
OG0009234	Bany_15208-RA	XP_039758826.1
OG0009235	Bany_05573-RA	XP_039745634.1
OG0009237	Bany_03889-RA	XP_039765157.1
OG0009238	Bany_13408-RA	XP_039756758.1
OG0009239	Bany_00474-RA	XP_039745097.1
OG0009240	Bany_16791-RA	XP_039748401.1
OG0009241	Bany_03890-RA	XP_039765235.1
OG0009242	Bany_15212-RA	XP_039758247.1
OG0009243	Bany_01386-RA	XP_039752367.1
OG0009244	Bany_13413-RA, Bany_13415-RA	XP_039757147.1, XP_039757146.1
OG0009245	Bany_05574-RA	XP_039745686.1
OG0009246	Bany_12146-RA	XP_039749759.1
OG0009247	Bany_01390-RA	XP_039752071.1
OG0009248	Bany_10294-RA	XP_039748905.1
OG0009249	Bany_03101-RA	XP_039747013.1
OG0009250	Bany_08325-RA	XP_039754041.1
OG0009251	Bany_01394-RA	XP_039752147.1
OG0009252	Bany_12149-RA	XP_039749536.1
OG0009253	Bany_08327-RA	XP_039754202.1
OG0009254	Bany_16799-RA	XP_039747778.1
OG0009255	Bany_00482-RA	XP_039745520.1
OG0009256	Bany_13418-RA	XP_039757060.1
OG0009257	Bany_01400-RA	XP_039752437.1
OG0009258	Bany_14672-RA	XP_039756262.1
OG0009259	Bany_03103-RA	XP_039747399.1
OG0009260	Bany_17675-RA	XP_039761168.1
OG0009261	Bany_15217-RA	XP_039758684.1
OG0009262	Bany_09730-RA	XP_039757722.1
OG0009263	Bany_02322-RA	XP_039745623.1
OG0009264	Bany_02323-RA	XP_039745610.1
OG0009265	Bany_11621-RA	XP_039759605.1
OG0009266	Bany_14676-RA	XP_039756316.1
OG0009267	Bany_01406-RA	XP_039752617.1
OG0009268	Bany_09732-RA	XP_039757767.1
OG0009269	Bany_03106-RA	XP_039747400.1
OG0009270	Bany_03108-RA	XP_039747402.1
OG0009271	Bany_14679-RA	XP_039756183.1
OG0009272	Bany_00489-RA	XP_039765752.1
OG0009273	Bany_13994-RA	XP_039755797.1
OG0009274	Bany_07572-RA	XP_039763419.1
OG0009275	Bany_09738-RA	XP_039757587.1
OG0009276	Bany_03912-RA	XP_039765270.1
OG0009277	Bany_13426-RA	XP_039757109.1
OG0009278	Bany_03112-RA	XP_039746886.1
OG0009279	Bany_03113-RA	XP_039747380.1
OG0009280	Bany_15227-RA	XP_039758625.1
OG0009281	Bany_07577-RA	XP_039764181.1
OG0009282	Bany_14685-RA	XP_039756325.1
OG0009283	Bany_15229-RA	XP_039758632.1
OG0009284	Bany_16806-RA	XP_039748117.1
OG0009285	Bany_03921-RA	XP_039763137.1
OG0009286	Bany_03922-RA	XP_039763163.1
OG0009287	Bany_17319-RA	XP_039760057.1
OG0009288	Bany_11639-RA	XP_039759137.1
OG0009289	Bany_13427-RA	XP_039757322.1
OG0009290	Bany_03114-RA	XP_039747216.1
OG0009291	Bany_03925-RA	XP_039765167.1
OG0009292	Bany_14006-RA	XP_039755706.1
OG0009293	Bany_03116-RA	XP_039747343.1
OG0009294	Bany_05602-RA	XP_039745627.1
OG0009295	Bany_00519-RA	XP_039765529.1
OG0009296	Bany_18094-RA	XP_039760854.1
OG0009297	Bany_09029-RA	XP_039753291.1
OG0009298	Bany_14688-RA	XP_039756544.1
OG0009299	Bany_06325-RA	XP_039751490.1
OG0009300	Bany_03121-RA	XP_039746671.1
OG0009301	Bany_03936-RA	XP_039764512.1
OG0009302	Bany_14012-RA	XP_039755424.1
OG0009303	Bany_08354-RA	XP_039754324.1
OG0009304	Bany_01435-RA	XP_039752540.1
OG0009305	Bany_04808-RA	XP_039752089.1
OG0009306	Bany_03122-RA	XP_039746670.1
OG0009307	Bany_14021-RA	XP_039755372.1
OG0009308	Bany_03124-RA	XP_039746871.1
OG0009309	Bany_17324-RA	XP_039759949.1
OG0009310	Bany_03125-RA	XP_039746852.1
OG0009311	Bany_17325-RA	XP_039759948.1
OG0009312	Bany_08360-RA	XP_039754156.1
OG0009313	Bany_07590-RA	XP_039764122.1
OG0009314	Bany_07591-RA	XP_039764061.1
OG0009315	Bany_07593-RA	XP_039763492.1
OG0009316	Bany_05615-RA	XP_039746265.1
OG0009318	Bany_14701-RA	XP_039756528.1
OG0009319	Bany_03128-RA	XP_039746745.1, XP_039746744.1
OG0009320	Bany_03129-RA	XP_039746746.1
OG0009321	Bany_06335-RA	XP_039751417.1
OG0009322	Bany_14704-RA	XP_039756449.1
OG0009323	Bany_07595-RA	XP_039764068.1
OG0009324	Bany_07596-RA	XP_039764084.1
OG0009326	Bany_01454-RA	XP_039751999.1
OG0009327	Bany_11660-RA	XP_039758937.1
OG0009328	Bany_03135-RA	XP_039747321.1
OG0009329	Bany_09065-RA	XP_039753158.1
OG0009330	Bany_14714-RA	XP_039756748.1
OG0009331	Bany_17329-RA	XP_039759979.1
OG0009332	Bany_17330-RA	XP_039760116.1
OG0009333	Bany_15245-RA	XP_039758820.1
OG0009334	Bany_01459-RA	XP_039751747.1
OG0009335	Bany_07601-RA	XP_039763390.1
OG0009336	Bany_01460-RA	XP_039752535.1
OG0009337	Bany_10968-RA, Bany_10967-RA	XP_039750805.1
OG0009338	Bany_14719-RA	XP_039756062.1
OG0009339	Bany_11671-RA	XP_039759144.1
OG0009340	Bany_03139-RA	XP_039747035.1
OG0009341	Bany_13445-RA, Bany_13446-RA	XP_039757036.1
OG0009342	Bany_03143-RA	XP_039746991.1
OG0009343	Bany_12184-RA	XP_039749778.1
OG0009344	Bany_07605-RA	XP_039764162.1
OG0009345	Bany_03146-RA	XP_039747069.1
OG0009346	Bany_16819-RA	XP_039748282.1
OG0009347	Bany_03147-RA	XP_039747286.1
OG0009348	Bany_03148-RA	XP_039746698.1
OG0009349	Bany_16823-RA	XP_039748192.1
OG0009351	Bany_11680-RA	XP_039758933.1
OG0009352	Bany_17336-RA	XP_039759989.1
OG0009353	Bany_00540-RA	XP_039745393.1
OG0009355	Bany_03150-RA	XP_039746527.1
OG0009356	Bany_03967-RA	XP_039762529.1
OG0009357	Bany_15846-RA	XP_039754789.1
OG0009358	Bany_11682-RA	XP_039759383.1
OG0009359	Bany_09766-RA	XP_039757929.1
OG0009360	Bany_13456-RA	XP_039756805.1
OG0009361	Bany_07614-RA	XP_039763333.1
OG0009362	Bany_17343-RA	XP_039759950.1
OG0009363	Bany_13458-RA	XP_039756856.1
OG0009364	Bany_13460-RA	XP_039757063.1
OG0009365	Bany_07618-RA	XP_039764081.1
OG0009366	Bany_05650-RA	XP_039745783.1
OG0009367	Bany_11686-RA	XP_039759654.1
OG0009368	Bany_05658-RA	XP_039746461.1
OG0009369	Bany_12210-RA	XP_039749751.1
OG0009370	Bany_15279-RA	XP_039758875.1
OG0009371	Bany_00552-RA	XP_039745506.1
OG0009372	Bany_07623-RA	XP_039763905.1
OG0009373	Bany_17349-RA	XP_039759994.1
OG0009374	Bany_03975-RA	XP_039764982.1
OG0009375	Bany_09772-RA	XP_039757834.1
OG0009376	Bany_04836-RA	XP_039758550.1
OG0009377	Bany_17355-RA	XP_039760307.1
OG0009378	Bany_09776-RA	XP_039757859.1
OG0009379	Bany_01504-RA	XP_039752424.1
OG0009380	Bany_09087-RA	XP_039753700.1
OG0009381	Bany_00557-RA	XP_039745282.1
OG0009382	Bany_12220-RA	XP_039749558.1
OG0009383	Bany_09090-RA, Bany_09091-RA	XP_039753341.1
OG0009384	Bany_07629-RA	XP_039763210.1
OG0009386	Bany_09779-RA	XP_039757931.1
OG0009387	Bany_07630-RA	XP_039763555.1
OG0009388	Bany_12227-RA	XP_039749556.1
OG0009389	Bany_09780-RA	XP_039757437.1
OG0009390	Bany_05671-RA	XP_039746192.1
OG0009391	Bany_09781-RA	XP_039757742.1
OG0009393	Bany_00563-RA	XP_039765607.1, XP_039765608.1
OG0009394	Bany_10980-RA	XP_039750872.1
OG0009395	Bany_09102-RA	XP_039752897.1
OG0009396	Bany_17359-RA	XP_039759808.1
OG0009397	Bany_14041-RA	XP_039755700.1
OG0009398	Bany_14042-RA	XP_039755752.1
OG0009399	Bany_02366-RA	XP_039752134.1
OG0009401	Bany_00571-RA	XP_039765427.1
OG0009403	Bany_14046-RA	XP_039755941.1
OG0009404	Bany_14047-RA	XP_039755330.1
OG0009405	Bany_10986-RA	XP_039750949.1
OG0009406	Bany_10352-RA	XP_039748665.1
OG0009407	Bany_10987-RA	XP_039750548.1
OG0009409	Bany_15866-RA	XP_039754662.1
OG0009410	Bany_15867-RA	XP_039754663.1
OG0009411	Bany_15304-RA	XP_039758196.1
OG0009412	Bany_14743-RA	XP_039756190.1
OG0009413	Bany_14744-RA	XP_039756742.1
OG0009415	Bany_16858-RA	XP_039747950.1
OG0009416	Bany_15872-RA	XP_039755206.1
OG0009417	Bany_02372-RA	XP_039749870.1
OG0009418	Bany_03163-RA	XP_039747355.1
OG0009419	Bany_04853-RA	XP_039761589.1
OG0009420	Bany_07662-RA	XP_039763725.1
OG0009421	Bany_07663-RA	XP_039763547.1
OG0009422	Bany_03164-RA	XP_039746833.1
OG0009423	Bany_00586-RA	XP_039765810.1
OG0009424	Bany_03170-RA	XP_039747410.1, XP_039747408.1
OG0009425	Bany_09121-RA	XP_039753598.1
OG0009426	Bany_14748-RA	XP_039756159.1
OG0009427	Bany_14749-RA	XP_039756082.1
OG0009428	Bany_11712-RA	XP_039759478.1
OG0009429	Bany_04867-RA	XP_039754127.1
OG0009430	Bany_04872-RA	XP_039754820.1
OG0009431	Bany_14752-RA	XP_039756570.1
OG0009432	Bany_09129-RA	XP_039753509.1
OG0009433	Bany_14753-RA	XP_039756607.1
OG0009434	Bany_10994-RA	XP_039750697.1
OG0009435	Bany_14072-RA	XP_039755933.1
OG0009436	Bany_14758-RA	XP_039756204.1
OG0009437	Bany_14759-RA	XP_039756513.1
OG0009438	Bany_14073-RA	XP_039755860.1
OG0009439	Bany_14077-RA	XP_039755659.1
OG0009440	Bany_09133-RA	XP_039753567.1
OG0009441	Bany_14078-RA	XP_039755595.1
OG0009443	Bany_17392-RA	XP_039760002.1
OG0009444	Bany_00604-RA	XP_039765783.1
OG0009445	Bany_03994-RA	XP_039765139.1
OG0009446	Bany_14080-RA	XP_039755792.1
OG0009447	Bany_14081-RA	XP_039755575.1
OG0009448	Bany_12256-RA	XP_039749702.1
OG0009449	Bany_15380-RA, Bany_11718-RA	XP_039748893.1
OG0009450	Bany_03175-RA	XP_039747360.1
OG0009451	Bany_14762-RA	XP_039756295.1
OG0009452	Bany_03996-RA	XP_039765168.1
OG0009453	Bany_15312-RA	XP_039758265.1
OG0009454	Bany_15885-RA	XP_039754983.1
OG0009455	Bany_16908-RA	XP_039748237.1
OG0009456	Bany_17398-RA	XP_039760317.1
OG0009457	Bany_00612-RA	XP_039765574.1
OG0009458	Bany_16910-RA	XP_039747972.1
OG0009459	Bany_08408-RA	XP_039754167.1
OG0009460	Bany_16911-RA	XP_039748307.1
OG0009461	Bany_16917-RA	XP_039748466.1
OG0009462	Bany_01536-RA	XP_039752346.1
OG0009463	Bany_09821-RA	XP_039757434.1
OG0009465	Bany_11732-RA	XP_039759614.1
OG0009466	Bany_07059-RA	XP_039761612.1
OG0009468	Bany_11735-RA	XP_039759538.1
OG0009469	Bany_03181-RA	XP_039746494.1
OG0009470	Bany_04017-RA	XP_039764772.1
OG0009471	Bany_11739-RA	XP_039759651.1
OG0009472	Bany_15894-RA	XP_039754792.1
OG0009474	Bany_04020-RA	XP_039764969.1
OG0009475	Bany_15898-RA	XP_039754676.1
OG0009476	Bany_14782-RA	XP_039756480.1
