Orthogroup	Bicyclus_anynana	Heliconius_melpomene_melpomene
OG0008023	Bany_15424-RA	HMEL021641g1.t1
OG0008024	Bany_06505-RA	HMEL002690g1.t1
OG0008025	Bany_14221-RA	HMEL037776g1.t1
OG0008026	Bany_06507-RA	HMEL002691g1.t1
OG0008027	Bany_12372-RA	HMEL009800g1.t1
OG0008028	Bany_07783-RA	HMEL011024g1.t1
OG0008029	Bany_07163-RA	HMEL002758g1.t1
OG0008030	Bany_12373-RA	HMEL037136g1.t1
OG0008031	Bany_02477-RA	HMEL011078g1.t1
OG0008032	Bany_08558-RA	HMEL002016g1.t1
OG0008033	Bany_02478-RA	HMEL011207g1.t1
OG0008034	Bany_12375-RA	HMEL004535g1.t1
OG0008035	Bany_09272-RA	HMEL012332g1.t1
OG0008036	Bany_01676-RA	HMEL006145g1.t1
OG0008037	Bany_09273-RA	HMEL012330g1.t1
OG0008038	Bany_03316-RA	HMEL035294g1.t1
OG0008039	Bany_14228-RA	HMEL037767g1.t1
OG0008040	Bany_05000-RA	HMEL030945g1.t1
OG0008041	Bany_06509-RA	HMEL002694g1.t1
OG0008042	Bany_07785-RA	HMEL011026g1.t1
OG0008043	Bany_11112-RA	HMEL035989g1.t1
OG0008044	Bany_05778-RA	HMEL007353g1.t1
OG0008045	Bany_08565-RA	HMEL002011g1.t1
OG0008046	Bany_14245-RA	HMEL005302g1.t1
OG0008047	Bany_01686-RA	HMEL006137g1.t1
OG0008048	Bany_09279-RA	HMEL012328g1.t1
OG0008049	Bany_14246-RA	HMEL005301g1.t1
OG0008050	Bany_05004-RA	HMEL009190g1.t1
OG0008051	Bany_09281-RA	HMEL012326g1.t1
OG0008052	Bany_05006-RA	HMEL009193g1.t1
OG0008053	Bany_12384-RA	HMEL037145g1.t1
OG0008054	Bany_05013-RA	HMEL030940g1.t1
OG0008055	Bany_12385-RA	HMEL014660g1.t1
OG0008056	Bany_09287-RA	HMEL014800g1.t1
OG0008057	Bany_00781-RA	HMEL031008g1.t1
OG0008058	Bany_02486-RA	HMEL007551g1.t1
OG0008059	Bany_10471-RA	HMEL017508g1.t1
OG0008060	Bany_01691-RA	HMEL006133g1.t1
OG0008061	Bany_05017-RA	HMEL030938g1.t1
OG0008062	Bany_05018-RA	HMEL030937g1.t1
OG0008063	Bany_05019-RA	HMEL030936g1.t1
OG0008065	Bany_02489-RA	HMEL007549g1.t1
OG0008066	Bany_10474-RA	HMEL032048g1.t1
OG0008067	Bany_05786-RA	HMEL007347g1.t1
OG0008068	Bany_01694-RA	HMEL006131g1.t1
OG0008069	Bany_10475-RA	HMEL003998g1.t1
OG0008070	Bany_05023-RA	HMEL009209g1.t1
OG0008071	Bany_09293-RA	HMEL031712g1.t1
OG0008072	Bany_05788-RA	HMEL033769g1.t1
OG0008075	Bany_10478-RA	HMEL032052g1.t1
OG0008076	Bany_07798-RA	HMEL011041g1.t1
OG0008077	Bany_01696-RA	HMEL009312g1.t1
OG0008078	Bany_09295-RA	HMEL014808g1.t1
OG0008079	Bany_10480-RA	HMEL032056g1.t1
OG0008080	Bany_05029-RA	HMEL009214g1.t1
OG0008081	Bany_05792-RA	HMEL007342g1.t1
OG0008082	Bany_10482-RA	HMEL002099g1.t1
OG0008083	Bany_05794-RA	HMEL007341g1.t1
OG0008084	Bany_02500-RA	HMEL007378g1.t1
OG0008085	Bany_10483-RA	HMEL022383g1.t1
OG0008086	Bany_02501-RA	HMEL007377g1.t1
OG0008087	Bany_05031-RA	HMEL009215g1.t1
OG0008088	Bany_05032-RA	HMEL030935g1.t1
OG0008089	Bany_05034-RA	HMEL009217g1.t1
OG0008090	Bany_02505-RA	HMEL007373g1.t1
OG0008091	Bany_12402-RA	HMEL017751g1.t1
OG0008092	Bany_01705-RA	HMEL013284g1.t1
OG0008093	Bany_09306-RA	HMEL007293g1.t1
OG0008094	Bany_09308-RA	HMEL007295g1.t1
OG0008095	Bany_02507-RA	HMEL007370g1.t1
OG0008097	Bany_08581-RA	HMEL032668g1.t1
OG0008098	Bany_07805-RA	HMEL011050g1.t1
OG0008099	Bany_01714-RA	HMEL013279g1.t1
OG0008100	Bany_05039-RA	HMEL006976g1.t1
OG0008101	Bany_00795-RA	HMEL010894g1.t1
OG0008102	Bany_05041-RA	HMEL006979g1.t1
OG0008103	Bany_00797-RA	HMEL010892g1.t1
OG0008104	Bany_00798-RA	HMEL010891g1.t1
OG0008105	Bany_01718-RA	HMEL033392g1.t1
OG0008106	Bany_01719-RA	HMEL013272g1.t1
OG0008108	Bany_00802-RA	HMEL010889g1.t1
OG0008109	Bany_08584-RA	HMEL021392g1.t1
OG0008110	Bany_00803-RA	HMEL010888g1.t1
OG0008111	Bany_10501-RA	HMEL005137g1.t1
OG0008112	Bany_08586-RA	HMEL005802g1.t1
OG0008113	Bany_02519-RA	HMEL004242g1.t1
OG0008114	Bany_02520-RA	HMEL004239g1.t1
OG0008115	Bany_10502-RA	HMEL005135g1.t1
OG0008116	Bany_02525-RA	HMEL022591-RA
OG0008117	Bany_08588-RA	HMEL002412g1.t1
OG0008118	Bany_07818-RA	HMEL017934g1.t1
OG0008119	Bany_01729-RA	HMEL033431g1.t1
OG0008120	Bany_02530-RA	HMEL007881g1.t1
OG0008121	Bany_03354-RA, Bany_03352-RA	HMEL035280g1.t1
OG0008122	Bany_02531-RA	HMEL007880g1.t1
OG0008123	Bany_05053-RA	HMEL009053g1.t1
OG0008124	Bany_03358-RA	HMEL009616g1.t1
OG0008125	Bany_08595-RA	HMEL032663g1.t1
OG0008126	Bany_01730-RA	HMEL003598g1.t1
OG0008127	Bany_01732-RA	HMEL017608g1.t1
OG0008128	Bany_00811-RA	HMEL031005g1.t1
OG0008129	Bany_04188-RA	HMEL014745g1.t1
OG0008130	Bany_00813-RA	HMEL010881g1.t1
OG0008131	Bany_08599-RA	HMEL002340g1.t1
OG0008132	Bany_00815-RA	HMEL031003g1.t1
OG0008133	Bany_07832-RA	HMEL011033g1.t1
OG0008134	Bany_03368-RA, Bany_03367-RA	HMEL012358g1.t1
OG0008135	Bany_00819-RA	HMEL003701g1.t1
OG0008136	Bany_05063-RA	HMEL009059g1.t1
OG0008137	Bany_01738-RA	HMEL010005g1.t1
OG0008138	Bany_03377-RA	HMEL012352g1.t1
OG0008139	Bany_00823-RA	HMEL003698g1.t1
OG0008140	Bany_00824-RA	HMEL003697g1.t1
OG0008141	Bany_02538-RA	HMEL017339g1.t1
OG0008142	Bany_01743-RA	HMEL011255g1.t1
OG0008143	Bany_00825-RA	HMEL003696g1.t1
OG0008144	Bany_05067-RA	HMEL030923g1.t1
OG0008145	Bany_05068-RA	HMEL009063g1.t1
OG0008146	Bany_01745-RA	HMEL011254g1.t1
OG0008147	Bany_05072-RA	HMEL009066g1.t1
OG0008148	Bany_03382-RA	HMEL035271g1.t1
OG0008149	Bany_03385-RA	HMEL008639g1.t1
OG0008150	Bany_05074-RA	HMEL009068g1.t1
OG0008151	Bany_03388-RA	HMEL008637g1.t1
OG0008152	Bany_03389-RA	HMEL035268g1.t1
OG0008153	Bany_00830-RA	HMEL030999g1.t1
OG0008154	Bany_00831-RA	HMEL003689g1.t1
OG0008155	Bany_08608-RA	HMEL006667g1.t1
OG0008156	Bany_05078-RA	HMEL009076g1.t1
OG0008157	Bany_04206-RA	HMEL033138g1.t1
OG0008158	Bany_01750-RA	HMEL011683g1.t1
OG0008159	Bany_01752-RA	HMEL011684g1.t1
OG0008160	Bany_02548-RA	HMEL017353g1.t1
OG0008161	Bany_02549-RA	HMEL017354g1.t1
OG0008162	Bany_02550-RA	HMEL030597g1.t1
OG0008163	Bany_00834-RA	HMEL007416g1.t1
OG0008164	Bany_04211-RA	HMEL013096g1.t1
OG0008165	Bany_10525-RA	HMEL011784g1.t1
OG0008166	Bany_08614-RA	HMEL018114-RA
OG0008167	Bany_00836-RA	HMEL007414g1.t1
OG0008168	Bany_04214-RA	HMEL013094g1.t1
OG0008169	Bany_05806-RA	HMEL006214g1.t1
OG0008170	Bany_05083-RA, Bany_05084-RA	HMEL009079g1.t1
OG0008171	Bany_05808-RA	HMEL006212g1.t1
OG0008172	Bany_08627-RA	HMEL032642g1.t1
OG0008173	Bany_04223-RA	HMEL033129g1.t1
OG0008174	Bany_05811-RA	HMEL033782g1.t1
OG0008175	Bany_05812-RA	HMEL033783g1.t1
OG0008176	Bany_01761-RA	HMEL010273g1.t1
OG0008177	Bany_05813-RA	HMEL006205g1.t1
OG0008178	Bany_08632-RA	HMEL013113g1.t1
OG0008179	Bany_00844-RA	HMEL007419g1.t1
OG0008180	Bany_05814-RA	HMEL006203g1.t1
OG0008181	Bany_08636-RA	HMEL013115g1.t1
OG0008182	Bany_05815-RA	HMEL006202g1.t1
OG0008183	Bany_01764-RA	HMEL009594g1.t1
OG0008184	Bany_01765-RA	HMEL009595g1.t1
OG0008185	Bany_01767-RA	HMEL009598g1.t1
OG0008186	Bany_01768-RA	HMEL009599g1.t1
OG0008187	Bany_02560-RA	HMEL017368g1.t1
OG0008188	Bany_01773-RA	HMEL009603g1.t1
OG0008189	Bany_01775-RA	HMEL009604g1.t1
OG0008190	Bany_08646-RA	HMEL032656g1.t1
OG0008191	Bany_04236-RA	HMEL013434g1.t1
OG0008192	Bany_08647-RA	HMEL013366g1.t1
OG0008194	Bany_01782-RA	HMEL009607g1.t1
OG0008195	Bany_05086-RA	HMEL009081g1.t1
OG0008196	Bany_05822-RA	HMEL007101g1.t1
OG0008197	Bany_05824-RA	HMEL033788g1.t1
OG0008198	Bany_05825-RA	HMEL007105g1.t1
OG0008199	Bany_01788-RA	HMEL013257g1.t1
OG0008200	Bany_05829-RA	HMEL007108g1.t1
OG0008201	Bany_05089-RA	HMEL009083g1.t1
OG0008203	Bany_05093-RA	HMEL009087g1.t1
OG0008204	Bany_00853-RA	HMEL004528g1.t1
OG0008205	Bany_05834-RA	HMEL006587g1.t1
OG0008206	Bany_07861-RA	HMEL008794g1.t1
OG0008208	Bany_02564-RA	HMEL030585g1.t1
OG0008209	Bany_03404-RA	HMEL005834g1.t1
OG0008210	Bany_05836-RA	HMEL006589g1.t1
OG0008211	Bany_02567-RA	HMEL017375g1.t1
OG0008212	Bany_03406-RA	HMEL005832g1.t1
OG0008213	Bany_02569-RA	HMEL017377g1.t1
OG0008214	Bany_04250-RA	HMEL033121g1.t1
OG0008215	Bany_04253-RA	HMEL004713g1.t1
OG0008217	Bany_03410-RA	HMEL021580g1.t1
OG0008218	Bany_05101-RA	HMEL009091g1.t1
OG0008219	Bany_03412-RA	HMEL035248g1.t1
OG0008220	Bany_03413-RA	HMEL035249g1.t1
OG0008221	Bany_05839-RA	HMEL006591g1.t1
OG0008222	Bany_04255-RA	HMEL033117g1.t1
OG0008223	Bany_04256-RA	HMEL004869g1.t1
OG0008224	Bany_05106-RA	HMEL009095g1.t1
OG0008225	Bany_04263-RA	HMEL010920g1.t1
OG0008226	Bany_04265-RA	HMEL033111g1.t1
OG0008227	Bany_04267-RA	HMEL010924g1.t1
OG0008228	Bany_00860-RA	HMEL012004g1.t1
OG0008229	Bany_03432-RA	HMEL006879g1.t1
OG0008230	Bany_02585-RA	HMEL013669g1.t1
OG0008231	Bany_02586-RA	HMEL013668g1.t1
OG0008232	Bany_03436-RA	HMEL035255g1.t1
OG0008233	Bany_03437-RA	HMEL005714g1.t1
OG0008234	Bany_05848-RA	HMEL006848g1.t1
OG0008235	Bany_02596-RA	HMEL013651g1.t1
OG0008236	Bany_05852-RA	HMEL033796g1.t1
OG0008237	Bany_02602-RA	HMEL013639g1.t1
OG0008238	Bany_04276-RA	HMEL033106g1.t1
OG0008239	Bany_05858-RA	HMEL006840g1.t1
OG0008240	Bany_04279-RA	HMEL016492g1.t1
OG0008241	Bany_07876-RA	HMEL007233g1.t1
OG0008242	Bany_04285-RA	HMEL016495g1.t1
OG0008243	Bany_00868-RA	HMEL030985g1.t1
OG0008244	Bany_04292-RA	HMEL033099g1.t1
OG0008245	Bany_05117-RA	HMEL015497g1.t1
OG0008246	Bany_05119-RA	HMEL015501g1.t1
OG0008247	Bany_07885-RA	HMEL006384g1.t1
OG0008248	Bany_00879-RA	HMEL015337g1.t1
OG0008249	Bany_00880-RA	HMEL015339g1.t1
OG0008250	Bany_05120-RA	HMEL015504g1.t1
OG0008251	Bany_00884-RA	HMEL013820g1.t1
OG0008252	Bany_00885-RA	HMEL013821g1.t1
OG0008253	Bany_00886-RA	HMEL013822g1.t1
OG0008254	Bany_07891-RA	HMEL012067g1.t1
OG0008255	Bany_05134-RA	HMEL015988g1.t1
OG0008256	Bany_05136-RA	HMEL015987g1.t1
OG0008257	Bany_05138-RA	HMEL015985g1.t1
OG0008259	Bany_05139-RA	HMEL015981g1.t1
OG0008261	Bany_05145-RA	HMEL015977g1.t1
OG0008262	Bany_07902-RA	HMEL035583g1.t1
OG0008263	Bany_05150-RA	HMEL015973g1.t1
OG0008264	Bany_05153-RA	HMEL015971g1.t1
OG0008265	Bany_05154-RA	HMEL015970g1.t1
OG0008266	Bany_05157-RA	HMEL006696g1.t1
OG0008267	Bany_05162-RA	HMEL006692g1.t1
OG0008268	Bany_05163-RA	HMEL006690g1.t1
OG0008269	Bany_05165-RA	HMEL030864g1.t1
OG0008270	Bany_07913-RA	HMEL016653g1.t1
OG0008271	Bany_05171-RA	HMEL007313g1.t1
OG0008368	Bany_18139-RA	HMEL011965g1.t1
OG0008371	Bany_18165-RA, Bany_08140-RA	HMEL013013g1.t1
OG0008372	Bany_17688-RA	HMEL034627g1.t1
OG0008373	Bany_03449-RA	HMEL004335g1.t1
OG0008374	Bany_04293-RA	HMEL005884-RA
OG0008375	Bany_10542-RA	HMEL036174g1.t1
OG0008376	Bany_01809-RA	HMEL003454g1.t1
OG0008377	Bany_11828-RA	HMEL036945g1.t1
OG0008378	Bany_03453-RA	HMEL004333g1.t1
OG0008380	Bany_12447-RA	HMEL013223g1.t1
OG0008381	Bany_08656-RA	HMEL017123g1.t1
OG0008383	Bany_15447-RA	HMEL003249g1.t1
OG0008384	Bany_16940-RA	HMEL009500g1.t1
OG0008385	Bany_15449-RA	HMEL003251g1.t1
OG0008386	Bany_08659-RA	HMEL017126g1.t1
OG0008388	Bany_07176-RA, Bany_12653-RA	HMEL037229g1.t1
OG0008389	Bany_12457-RA	HMEL013219g1.t1
OG0008391	Bany_09915-RA	HMEL031798g1.t1
OG0008392	Bany_06556-RA	HMEL014527g1.t1
OG0008393	Bany_16946-RA	HMEL030378g1.t1
OG0008394	Bany_16947-RA	HMEL013538g1.t1
OG0008396	Bany_17407-RA	HMEL006054g1.t1
OG0008397	Bany_01845-RA	HMEL016397g1.t1
OG0008398	Bany_07183-RA, Bany_07182-RA	HMEL007714g1.t1
OG0008399	Bany_07939-RA	HMEL005156g1.t1
OG0008400	Bany_14899-RA	HMEL009474g1.t1
OG0008403	Bany_07943-RA	HMEL007828g1.t1
OG0008404	Bany_00950-RA	HMEL008226g1.t1
OG0008407	Bany_02660-RA	HMEL003913g1.t1
OG0008408	Bany_07946-RA	HMEL009118g1.t1
OG0008409	Bany_10563-RA	HMEL010393g1.t1
OG0008410	Bany_17412-RA	HMEL006060g1.t1
OG0008412	Bany_05890-RA	HMEL017955g1.t1
OG0008413	Bany_15484-RA	HMEL014781g1.t1
OG0008415	Bany_17413-RA	HMEL006061g1.t1
OG0008416	Bany_08684-RA	HMEL004742g1.t1
OG0008417	Bany_03479-RA	HMEL011604g1.t1
OG0008418	Bany_16959-RA	HMEL030367g1.t1
OG0008419	Bany_05201-RA	HMEL034002g1.t1
OG0008421	Bany_07200-RA	HMEL035589g1.t1
OG0008422	Bany_14292-RA	HMEL002997g1.t1
OG0008423	Bany_06564-RA	HMEL030101g1.t1
OG0008424	Bany_07956-RA	HMEL032890g1.t1
OG0008425	Bany_17716-RA	HMEL008682g1.t1
OG0008426	Bany_06566-RA	HMEL030102g1.t1
OG0008427	Bany_04335-RA	HMEL030697g1.t1
OG0008429	Bany_16965-RA	HMEL007479g1.t1
OG0008430	Bany_14296-RA	HMEL002992g1.t1
OG0008431	Bany_16071-RA	HMEL010821g1.t1
OG0008432	Bany_16968-RA	HMEL007484g1.t1
OG0008434	Bany_01877-RA	HMEL016367g1.t1
OG0008435	Bany_16969-RA	HMEL030364g1.t1
OG0008436	Bany_00027-RA	HMEL004916g1.t1
OG0008437	Bany_00028-RA	HMEL031234g1.t1
OG0008438	Bany_00029-RA	HMEL004918g1.t1
OG0008439	Bany_04345-RA	HMEL010482g1.t1
OG0008441	Bany_12506-RA	HMEL034042g1.t1
OG0008442	Bany_00966-RA	HMEL020783g1.t1
OG0008443	Bany_01885-RA, Bany_03445-RA	HMEL020899g1.t1
OG0008444	Bany_00032-RA	HMEL012819g1.t1
OG0008445	Bany_09942-RA	HMEL013359g1.t1
OG0008447	Bany_11852-RA	HMEL010586g1.t1
OG0008448	Bany_16495-RA	HMEL005621-RA
OG0008450	Bany_15502-RA	HMEL007951g1.t1
OG0008451	Bany_14308-RA	HMEL036607g1.t1
OG0008453	Bany_11853-RA	HMEL004891g1.t1
OG0008455	Bany_16098-RA	HMEL037249g1.t1
OG0008456	Bany_01896-RA	HMEL031446g1.t1
OG0008457	Bany_01897-RA	HMEL014502g1.t1
OG0008458	Bany_14935-RA	HMEL036390g1.t1
OG0008459	Bany_07985-RA	HMEL032906g1.t1
OG0008460	Bany_06585-RA	HMEL004281g1.t1
OG0008461	Bany_14937-RA	HMEL014624g1.t1
OG0008462	Bany_04364-RA	HMEL009007g1.t1
OG0008463	Bany_00992-RA	HMEL012877g1.t1
OG0008464	Bany_13057-RA	HMEL011715g1.t1
OG0008465	Bany_16101-RA	HMEL037251g1.t1
OG0008466	Bany_15518-RA	HMEL010059g1.t1
OG0008467	Bany_04370-RA	HMEL009010g1.t1
OG0008468	Bany_05910-RA	HMEL013746g1.t1
OG0008469	Bany_08716-RA	HMEL017119g1.t1
OG0008470	Bany_07990-RA	HMEL032909g1.t1
OG0008472	Bany_13061-RA	HMEL011712g1.t1
OG0008473	Bany_09954-RA	HMEL004736g1.t1
OG0008474	Bany_13063-RA	HMEL033622g1.t1
OG0008475	Bany_11174-RA	HMEL016283g1.t1, HMEL016282g1.t1, HMEL022310g1.t1
OG0008476	Bany_17743-RA, Bany_17744-RA	HMEL002354g1.t1
OG0008477	Bany_13066-RA	HMEL011709g1.t1
OG0008478	Bany_13068-RA	HMEL011706g1.t1
OG0008480	Bany_09372-RA	HMEL020353g1.t1
OG0008481	Bany_00043-RA	HMEL004189g1.t1
OG0008482	Bany_03515-RA	HMEL002856g1.t1
OG0008483	Bany_09377-RA	HMEL016480g1.t1
OG0008484	Bany_06596-RA	HMEL010947g1.t1
OG0008485	Bany_13079-RA	HMEL011703g1.t1
OG0008486	Bany_11178-RA	HMEL020644g1.t1
OG0008487	Bany_10650-RA	HMEL036289g1.t1
OG0008490	Bany_13088-RA	HMEL011699g1.t1
OG0008491	Bany_11180-RA	HMEL032397g1.t1
OG0008492	Bany_00054-RA	HMEL015438g1.t1
OG0008493	Bany_17753-RA	HMEL003522g1.t1
OG0008494	Bany_17458-RA	HMEL034437g1.t1
OG0008495	Bany_04390-RA	HMEL009020g1.t1
OG0008496	Bany_13094-RA	HMEL011696g1.t1
OG0008499	Bany_11183-RA	HMEL032387g1.t1
OG0008500	Bany_04393-RA	HMEL009022g1.t1
OG0008501	Bany_05244-RA	HMEL033981g1.t1
OG0008502	Bany_11186-RA	HMEL003460g1.t1
OG0008503	Bany_16118-RA	HMEL037254g1.t1
OG0008504	Bany_10659-RA	HMEL009546g1.t1
OG0008505	Bany_00063-RA	HMEL015431g1.t1
OG0008506	Bany_11187-RA	HMEL003461g1.t1
OG0008507	Bany_13104-RA	HMEL002975g1.t1
OG0008509	Bany_17004-RA	HMEL010770g1.t1
OG0008510	Bany_11190-RA	HMEL004656g1.t1
OG0008511	Bany_09395-RA	HMEL021486g1.t1
OG0008512	Bany_13105-RA	HMEL033668g1.t1
OG0008513	Bany_13702-RA, Bany_13703-RA	HMEL005504g1.t1
OG0008514	Bany_01013-RA	HMEL035368g1.t1
OG0008515	Bany_13705-RA	HMEL008713g1.t1
OG0008516	Bany_13108-RA	HMEL002192g1.t1
OG0008517	Bany_05250-RA	HMEL033975g1.t1
OG0008518	Bany_00074-RA	HMEL015423g1.t1
OG0008519	Bany_11871-RA	HMEL004341g1.t1, HMEL035483g1.t1
OG0008520	Bany_03521-RA	HMEL003502g1.t1
OG0008521	Bany_00075-RA	HMEL031247g1.t1
OG0008522	Bany_13713-RA	HMEL037486g1.t1
OG0008523	Bany_15538-RA	HMEL017840g1.t1
OG0008524	Bany_00082-RA	HMEL015412g1.t1
OG0008525	Bany_11196-RA	HMEL003360g1.t1
OG0008526	Bany_16136-RA	HMEL003813g1.t1
OG0008527	Bany_10676-RA	HMEL003471g1.t1
OG0008528	Bany_01025-RA	HMEL006338-RA
OG0008530	Bany_16140-RA	HMEL009557g1.t1
OG0008532	Bany_08729-RA	HMEL012621g1.t1
OG0008533	Bany_11209-RA	HMEL022270g1.t1
OG0008534	Bany_10680-RA	HMEL003469g1.t1
OG0008535	Bany_14959-RA	HMEL021147g1.t1
OG0008536	Bany_15552-RA	HMEL003630g1.t1
OG0008537	Bany_01936-RA	HMEL012750g1.t1
OG0008538	Bany_04408-RA	HMEL030722g1.t1
OG0008539	Bany_10681-RA	HMEL003468g1.t1
OG0008540	Bany_06615-RA	HMEL007658g1.t1
OG0008541	Bany_13133-RA	HMEL017745g1.t1
OG0008543	Bany_10686-RA	HMEL036266g1.t1
OG0008545	Bany_06619-RA	HMEL035738g1.t1, HMEL037343g1.t1
OG0008546	Bany_13139-RA	HMEL007887g1.t1
OG0008548	Bany_12587-RA	HMEL008105g1.t1
OG0008549	Bany_05938-RA	HMEL008847g1.t1
OG0008550	Bany_02717-RA	HMEL017039g1.t1
OG0008551	Bany_11225-RA	HMEL006358g1.t1
OG0008552	Bany_01033-RA	HMEL035359g1.t1
OG0008553	Bany_04426-RA	HMEL009646g1.t1
OG0008554	Bany_00106-RA	HMEL010027g1.t1
OG0008556	Bany_00111-RA	HMEL010024g1.t1
OG0008558	Bany_11239-RA	HMEL032425g1.t1
OG0008559	Bany_11243-RA	HMEL013981-RA
OG0008560	Bany_04434-RA	HMEL009648g1.t1
OG0008561	Bany_05941-RA	HMEL005295g1.t1
OG0008563	Bany_11247-RA	HMEL032435g1.t1
OG0008564	Bany_09986-RA	HMEL017852g1.t1
OG0008565	Bany_00124-RA	HMEL010014g1.t1
OG0008566	Bany_13155-RA	HMEL017533g1.t1
OG0008567	Bany_10697-RA	HMEL017403g1.t1
OG0008568	Bany_02726-RA	HMEL017040g1.t1
OG0008570	Bany_12611-RA	HMEL034045g1.t1
OG0008572	Bany_10698-RA	HMEL017404g1.t1
OG0008573	Bany_08037-RA	HMEL010444g1.t1
OG0008575	Bany_11264-RA	HMEL020813g1.t1
OG0008576	Bany_05946-RA	HMEL018010g1.t1
OG0008577	Bany_02731-RA	HMEL017627g1.t1, HMEL017046g1.t1
OG0008578	Bany_02732-RA	HMEL035005g1.t1
OG0008579	Bany_02735-RA	HMEL017050g1.t1
OG0008580	Bany_02736-RA	HMEL035007g1.t1
OG0008581	Bany_11272-RA	HMEL010988-RA
OG0008582	Bany_08044-RA	HMEL014151g1.t1
OG0008583	Bany_08045-RA	HMEL022186g1.t1, HMEL014149g1.t1
OG0008584	Bany_12633-RA	HMEL034053g1.t1
OG0008587	Bany_01973-RA	HMEL016546g1.t1
OG0008588	Bany_10704-RA	HMEL017415g1.t1
OG0008589	Bany_17794-RA	HMEL006198g1.t1
OG0008590	Bany_11279-RA	HMEL032449g1.t1
OG0008591	Bany_02748-RA	HMEL035011g1.t1
OG0008592	Bany_07273-RA	HMEL035672g1.t1
OG0008593	Bany_09997-RA	HMEL031761g1.t1
OG0008595	Bany_08773-RA	HMEL031526g1.t1
OG0008596	Bany_09436-RA	HMEL021611g1.t1
OG0008597	Bany_11289-RA	HMEL032453g1.t1
OG0008598	Bany_10711-RA	HMEL007163g1.t1
OG0008600	Bany_01986-RA	HMEL005537g1.t1
OG0008601	Bany_15586-RA	HMEL016212g1.t1
OG0008602	Bany_09441-RA	HMEL009900g1.t1
OG0008603	Bany_14986-RA	HMEL016045g1.t1
OG0008604	Bany_17805-RA	HMEL013959g1.t1
OG0008605	Bany_14987-RA	HMEL036412g1.t1
OG0008606	Bany_00164-RA	HMEL008660g1.t1
OG0008607	Bany_08776-RA	HMEL002712g1.t1
OG0008608	Bany_16574-RA	HMEL032276g1.t1
OG0008609	Bany_06656-RA	HMEL009521g1.t1
OG0008610	Bany_14403-RA	HMEL008248g1.t1
OG0008611	Bany_04453-RA	HMEL004063g1.t1
OG0008612	Bany_08781-RA	HMEL002718g1.t1
OG0008614	Bany_14412-RA	HMEL004012g1.t1
OG0008615	Bany_09454-RA	HMEL020910g1.t1
OG0008616	Bany_14990-RA	HMEL036415g1.t1
OG0008617	Bany_04466-RA	HMEL004073g1.t1
OG0008618	Bany_09458-RA	HMEL038017g1.t1
OG0008620	Bany_05980-RA	HMEL004496g1.t1
OG0008621	Bany_14415-RA	HMEL008222g1.t1
OG0008624	Bany_09464-RA	HMEL007637g1.t1
OG0008625	Bany_05985-RA	HMEL004493g1.t1
OG0008626	Bany_14417-RA	HMEL003200g1.t1
OG0008627	Bany_01063-RA	HMEL014563g1.t1
OG0008628	Bany_12661-RA	HMEL037217g1.t1
OG0008629	Bany_09465-RA	HMEL007636g1.t1
OG0008630	Bany_10736-RA	HMEL012928g1.t1
OG0008632	Bany_08784-RA	HMEL002722g1.t1
OG0008633	Bany_14420-RA	HMEL036628g1.t1
OG0008635	Bany_09470-RA	HMEL038020g1.t1
OG0008636	Bany_04473-RA	HMEL004076g1.t1
OG0008637	Bany_01071-RA	HMEL012323g1.t1
OG0008638	Bany_16596-RA	HMEL022169g1.t1
OG0008639	Bany_17070-RA	HMEL009269g1.t1
OG0008641	Bany_09474-RA	HMEL037956g1.t1
OG0008642	Bany_11927-RA	HMEL006764g1.t1
OG0008643	Bany_08063-RA	HMEL009945g1.t1
OG0008644	Bany_17074-RA	HMEL009272g1.t1
OG0008645	Bany_08068-RA	HMEL021302g1.t1
OG0008646	Bany_00190-RA	HMEL015092g1.t1
OG0008647	Bany_09480-RA	HMEL004729g1.t1
OG0008648	Bany_05298-RA	HMEL033940g1.t1
OG0008649	Bany_06007-RA	HMEL020237g1.t1
OG0008650	Bany_06675-RA	HMEL037368g1.t1
OG0008651	Bany_06676-RA	HMEL037369g1.t1
OG0008652	Bany_08072-RA	HMEL010072g1.t1
OG0008653	Bany_10753-RA	HMEL008294g1.t1
OG0008654	Bany_08082-RA, Bany_08131-RA	HMEL032848g1.t1, HMEL032845g1.t1
OG0008655	Bany_00191-RA	HMEL015089g1.t1
OG0008656	Bany_17834-RA	HMEL034629g1.t1
OG0008657	Bany_17078-RA	HMEL003874g1.t1
OG0008658	Bany_03570-RA	HMEL017260g1.t1
OG0008660	Bany_06015-RA, Bany_06019-RA	HMEL034852g1.t1
OG0008661	Bany_13756-RA	HMEL037503g1.t1
OG0008662	Bany_13758-RA	HMEL037507g1.t1
OG0008663	Bany_00193-RA	HMEL015087g1.t1
OG0008665	Bany_10769-RA	HMEL011484g1.t1
OG0008667	Bany_17837-RA	HMEL006179g1.t1
OG0008668	Bany_10019-RA	HMEL006611g1.t1
OG0008669	Bany_05312-RA	HMEL021917g1.t1
OG0008670	Bany_14428-RA	HMEL008360g1.t1
OG0008671	Bany_14431-RA	HMEL008918g1.t1
OG0008672	Bany_13765-RA	HMEL037508g1.t1
OG0008673	Bany_13766-RA	HMEL037509g1.t1
OG0008674	Bany_01086-RA	HMEL035337g1.t1
