Orthogroup	Vanessa_tameamea	Junonia_coenia
OG0008245	XP_026497157.1	JC_01005-RA
OG0008246	XP_026497039.1	JC_01007-RA
OG0008247	XP_026490394.1	JC_01748-RA
OG0008248	XP_026485066.1	JC_00009-RA
OG0008250	XP_026497091.1	JC_01008-RA
OG0008251	XP_026484353.1	JC_00002-RA
OG0008252	XP_026484351.1	JC_00003-RA
OG0008253	XP_026484354.1	JC_00004-RA
OG0008254	XP_026490343.1	JC_01754-RA
OG0008255	XP_026497173.1	JC_01021-RA
OG0008256	XP_026497177.1	JC_01025-RA
OG0008257	XP_026497074.1	JC_01026-RA
OG0008258	XP_026500746.1	JC_01760-RA
OG0008259	XP_026496567.1	JC_01027-RA
OG0008260	XP_026500761.1	JC_01762-RA
OG0008261	XP_026496593.1	JC_01031-RA
OG0008262	XP_026500739.1	JC_01768-RA
OG0008263	XP_026496609.1	JC_01036-RA
OG0008264	XP_026496606.1	JC_01042-RA
OG0008265	XP_026496595.1	JC_01047-RA
OG0008266	XP_026494748.1	JC_01120-RA
OG0008267	XP_026494724.1	JC_01115-RA
OG0008268	XP_026494702.1	JC_01114-RA
OG0008269	XP_026494725.1	JC_01112-RA
OG0008270	XP_026500634.1	JC_01780-RA
OG0008271	XP_026494732.1	JC_01106-RA
OG0008273	XP_026493484.1	JC_05818-RA
OG0008274	XP_026500050.1	JC_00839-RA
OG0008275	XP_026499132.1	JC_06996-RA
OG0008276	XP_026486879.1	JC_07086-RA
OG0008277	XP_026483068.1	JC_16430-RA
OG0008278	XP_026483269.1	JC_14977-RA, JC_14464-RA
OG0008279	XP_026486601.1	JC_01485-RA
OG0008280	XP_026494359.1	JC_12284-RA
OG0008281	XP_026490683.1	JC_16770-RA
OG0008282	XP_026498790.1, XP_026498788.1, XP_026498789.1	JC_11550-RA
OG0008283	XP_026483450.1	JC_09317-RA
OG0008284	XP_026483984.1	JC_15387-RA
OG0008285	XP_026490586.1	JC_16066-RA
OG0008286	XP_026488999.1, XP_026489000.1	JC_12174-RA
OG0008288	XP_026484693.1, XP_026484691.1	JC_00202-RA
OG0008289	XP_026493072.1	JC_05947-RA
OG0008290	XP_026488494.1, XP_026488493.1	JC_03346-RA
OG0008291	XP_026494401.1	JC_12455-RA
OG0008292	XP_026499888.1	JC_14264-RA
OG0008293	XP_026483330.1	JC_16203-RA
OG0008295	XP_026494181.1	JC_12486-RA
OG0008296	XP_026484195.1	JC_15306-RA
OG0008297	XP_026489339.1	JC_07980-RA
OG0008298	XP_026483451.1	JC_16376-RA
OG0008299	XP_026495665.1	JC_10858-RA
OG0008300	XP_026500194.1	JC_12988-RA
OG0008301	XP_026485825.1	JC_04791-RA, JC_04790-RA
OG0008302	XP_026488273.1	JC_03413-RA
OG0008303	XP_026498202.1	JC_05913-RA
OG0008304	XP_026494446.1	JC_14219-RA
OG0008305	XP_026485404.1	JC_06375-RA
OG0008306	XP_026487714.1	JC_08312-RA
OG0008307	XP_026497554.1	JC_02018-RA
OG0008308	XP_026491573.1	JC_02657-RA, JC_02656-RA
OG0008309	XP_026499361.1	JC_14326-RA
OG0008310	XP_026490210.1	JC_14508-RA
OG0008311	XP_026493295.1	JC_05709-RA
OG0008312	XP_026496352.1	JC_02086-RA
OG0008313	XP_026484876.1	JC_00393-RA
OG0008314	XP_026490937.1	JC_03140-RA, JC_03141-RA
OG0008315	XP_026483578.1	JC_16404-RA
OG0008316	XP_026493823.1	JC_11286-RA
OG0008317	XP_026499692.1	JC_07680-RA
OG0008318	XP_026486085.1	JC_04991-RA
OG0008320	XP_026500264.1	JC_01947-RA
OG0008321	XP_026486814.1	JC_07186-RA
OG0008322	XP_026496498.1	JC_10423-RA
OG0008323	XP_026494300.1	JC_12526-RA
OG0008324	XP_026498236.1	JC_13816-RA
OG0008325	XP_026496563.1	JC_01051-RA
OG0008326	XP_026489669.1, XP_026489668.1	JC_12358-RA
OG0008327	XP_026490908.1	JC_03058-RA
OG0008328	XP_026483314.1, XP_026483312.1, XP_026483313.1	JC_11053-RA
OG0008329	XP_026486066.1	JC_04645-RA
OG0008330	XP_026490315.1, XP_026490316.1	JC_11069-RA, JC_11068-RA
OG0008331	XP_026489460.1	JC_09247-RA
OG0008332	XP_026486063.1	JC_04891-RA
OG0008333	XP_026491827.1	JC_02538-RA
OG0008334	XP_026488408.1, XP_026488409.1	JC_03294-RA
OG0008335	XP_026483236.1, XP_026483227.1	JC_09614-RA
OG0008336	XP_026496208.1, XP_026496209.1	JC_05470-RA
OG0008338	XP_026485502.1	JC_06660-RA
OG0008339	XP_026491441.1	JC_02563-RA
OG0008341	XP_026489216.1	JC_07198-RA
OG0008343	XP_026487403.1	JC_08472-RA
OG0008344	XP_026496697.1	JC_08829-RA
OG0008345	XP_026497889.1	JC_01372-RA
OG0008346	XP_026493758.1	JC_01235-RA
OG0008347	XP_026492614.1	JC_01190-RA, JC_01189-RA
OG0008348	XP_026486580.1	JC_07786-RA, JC_07787-RA
OG0008349	XP_026486578.1	JC_07789-RA, JC_07788-RA
OG0008350	XP_026498571.1	JC_05205-RA, JC_05206-RA, JC_05207-RA
OG0008351	XP_026498850.1	JC_09281-RA, JC_07269-RA, JC_11123-RA
OG0008353	XP_026494361.1	JC_12241-RA
OG0008370	XP_026493728.1	JC_01247-RA
OG0008371	XP_026488288.1	JC_03464-RA
OG0008373	XP_026498700.1	JC_07906-RA
OG0008375	XP_026485406.1	JC_06342-RA
OG0008376	XP_026493526.1	JC_05855-RA
OG0008377	XP_026496180.1	JC_08677-RA
OG0008378	XP_026489248.1	JC_07908-RA
OG0008382	XP_026497269.1	JC_13128-RA
OG0008383	XP_026496417.1	JC_05594-RA
OG0008385	XP_026496421.1	JC_05592-RA
OG0008386	XP_026492123.1	JC_07354-RA
OG0008387	XP_026490151.1	JC_04417-RA
OG0008389	XP_026486771.1	JC_17047-RA
OG0008392	XP_026483897.1	JC_15223-RA
OG0008395	XP_026497426.1	JC_13133-RA
OG0008397	XP_026485238.1	JC_14641-RA
OG0008399	XP_026498996.1	JC_03524-RA
OG0008401	XP_026501039.1	JC_10470-RA
OG0008402	XP_026500864.1	JC_02214-RA
OG0008403	XP_026499020.1	JC_03531-RA
OG0008404	XP_026483428.1	JC_16217-RA
OG0008405	XP_026483420.1	JC_16218-RA
OG0008406	XP_026496452.1	JC_17175-RA
OG0008407	XP_026490002.1	JC_03650-RA
OG0008409	XP_026485632.1	JC_06318-RA, JC_06317-RA
OG0008415	XP_026485677.1	JC_15574-RA
OG0008416	XP_026492141.1	JC_07326-RA
OG0008418	XP_026497339.1	JC_13159-RA
OG0008419	XP_026491043.1	JC_02399-RA
OG0008420	XP_026497302.1	JC_13160-RA
OG0008421	XP_026490331.1	JC_01755-RA, JC_01753-RA
OG0008422	XP_026500992.1	JC_10479-RA
OG0008423	XP_026483904.1	JC_15216-RA
OG0008425	XP_026499425.1	JC_15050-RA
OG0008426	XP_026483905.1	JC_15215-RA
OG0008428	XP_026496302.1	JC_05557-RA, JC_05560-RA
OG0008429	XP_026497518.1	JC_13162-RA
OG0008430	XP_026500994.1	JC_10483-RA
OG0008432	XP_026497277.1	JC_13164-RA
OG0008436	XP_026501217.1	JC_00720-RA
OG0008437	XP_026501223.1	JC_00719-RA
OG0008438	XP_026501222.1	JC_00716-RA
OG0008441	XP_026500936.1	JC_17163-RA
OG0008442	XP_026483442.1	JC_16237-RA
OG0008444	XP_026501159.1	JC_00714-RA
OG0008446	XP_026484170.1	JC_15205-RA
OG0008447	XP_026496166.1	JC_08657-RA
OG0008448	XP_026500906.1	JC_14075-RA
OG0008449	XP_026489314.1	JC_07940-RA
OG0008451	XP_026501038.1	JC_10493-RA
OG0008452	XP_026500474.1	JC_02267-RA
OG0008453	XP_026496169.1	JC_08653-RA
OG0008454	XP_026483223.1	JC_17093-RA
OG0008456	XP_026499999.1	JC_14574-RA
OG0008457	XP_026500000.1	JC_14573-RA
OG0008458	XP_026493202.1	JC_05664-RA
OG0008460	XP_026484069.1	JC_15190-RA
OG0008462	XP_026487011.1	JC_01593-RA
OG0008463	XP_026483597.1	JC_16210-RA
OG0008464	XP_026487938.1	JC_11517-RA
OG0008470	XP_026499000.1	JC_03564-RA
OG0008471	XP_026501695.1	JC_15525-RA
OG0008472	XP_026487946.1	JC_11521-RA
OG0008474	XP_026487943.1	JC_11523-RA
OG0008478	XP_026487975.1	JC_11527-RA
OG0008480	XP_026491015.1	JC_12787-RA
OG0008481	XP_026501236.1	JC_00737-RA
OG0008483	XP_026494287.1	JC_12436-RA
OG0008485	XP_026487945.1	JC_11532-RA
OG0008486	XP_026490788.1	JC_10293-RA
OG0008488	XP_026501648.1	JC_04270-RA
OG0008489	XP_026500361.1	JC_06077-RA
OG0008490	XP_026487966.1	JC_11541-RA
OG0008491	XP_026491331.1	JC_10294-RA
OG0008492	XP_026501205.1	JC_00747-RA
OG0008495	XP_026487064.1	JC_01575-RA
OG0008496	XP_026487967.1	JC_11545-RA
OG0008497	XP_026487291.1	JC_06782-RA
OG0008498	XP_026494184.1	JC_12432-RA
OG0008499	XP_026490668.1	JC_10297-RA
OG0008501	XP_026491226.1	JC_02352-RA
OG0008502	XP_026490622.1	JC_10299-RA
OG0008503	XP_026486523.1	JC_16737-RA
OG0008504	XP_026500365.1	JC_06085-RA
OG0008505	XP_026501165.1	JC_00757-RA
OG0008506	XP_026490578.1	JC_10300-RA
OG0008507	XP_026499510.1	JC_17072-RA
OG0008508	XP_026500957.1	JC_16746-RA
OG0008509	XP_026500237.1	JC_12985-RA
OG0008510	XP_026490600.1	JC_10302-RA
OG0008511	XP_026494186.1	JC_12428-RA
OG0008512	XP_026500014.1	JC_11453-RA
OG0008514	XP_026483468.1	JC_16241-RA
OG0008515	XP_026487221.1	JC_06799-RA
OG0008516	XP_026500898.1	JC_11446-RA
OG0008517	XP_026491036.1	JC_02345-RA
OG0008519	XP_026496179.1	JC_08681-RA
OG0008520	XP_026489281.1	JC_07969-RA
OG0008521	XP_026501152.1	JC_00769-RA
OG0008522	XP_026494140.1	JC_06804-RA
OG0008524	XP_026501101.1	JC_00774-RA
OG0008525	XP_026495461.1	JC_10310-RA
OG0008527	XP_026497213.1	JC_06108-RA
OG0008530	XP_026498221.1	JC_16618-RA, JC_16619-RA
OG0008531	XP_026498426.1	JC_06146-RA
OG0008533	XP_026495416.1	JC_10320-RA
OG0008534	XP_026498425.1	JC_06141-RA
OG0008535	XP_026497964.1	JC_02987-RA
OG0008536	XP_026496241.1	JC_05510-RA
OG0008537	XP_026490194.1	JC_14523-RA
OG0008538	XP_026498070.1	JC_01557-RA
OG0008539	XP_026498424.1	JC_06140-RA
OG0008540	XP_026488723.1	JC_15995-RA
OG0008541	XP_026492943.1	JC_11419-RA
OG0008542	XP_026495792.1	JC_10563-RA
OG0008543	XP_026498428.1	JC_06137-RA
OG0008544	XP_026488739.1	JC_15999-RA
OG0008546	XP_026492971.1	JC_11414-RA
OG0008547	XP_026488730.1	JC_16006-RA
OG0008548	XP_026499535.1	JC_17116-RA
OG0008553	XP_026498071.1	JC_01543-RA
OG0008555	XP_026501190.1	JC_00796-RA
OG0008556	XP_026501183.1	JC_00799-RA
OG0008557	XP_026495814.1	JC_10575-RA
OG0008559	XP_026494502.1	JC_10244-RA
OG0008560	XP_026498045.1	JC_01541-RA
OG0008562	XP_026490196.1	JC_14513-RA
OG0008563	XP_026494448.1	JC_10237-RA
OG0008564	XP_026490145.1	JC_04509-RA
OG0008566	XP_026492969.1	JC_11403-RA
OG0008567	XP_026497217.1	JC_06112-RA
OG0008569	XP_026494247.1	JC_10182-RA
OG0008570	XP_026497233.1, XP_026498697.1	JC_17152-RA
OG0008571	XP_026496332.1	JC_05495-RA
OG0008572	XP_026497215.1	JC_06113-RA
OG0008573	XP_026493630.1	JC_03596-RA
OG0008574	XP_026492891.1	JC_15596-RA
OG0008580	XP_026489912.1	JC_03719-RA
OG0008583	XP_026493636.1	JC_03590-RA
OG0008584	XP_026490712.1	JC_17024-RA
OG0008585	XP_026490180.1	JC_14491-RA
OG0008586	XP_026496350.1	JC_05485-RA
OG0008587	XP_026490181.1	JC_14490-RA
OG0008588	XP_026498432.1	JC_06148-RA
OG0008589	XP_026498727.1	JC_14828-RA
OG0008590	XP_026493444.1	JC_10199-RA
OG0008591	XP_026489986.1	JC_03730-RA
OG0008593	XP_026499462.1	JC_04522-RA, JC_04521-RA
OG0008595	XP_026492309.1	JC_07422-RA
OG0008596	XP_026489717.1	JC_12390-RA
OG0008600	XP_026483290.1	JC_14476-RA
OG0008602	XP_026489716.1	JC_12387-RA
OG0008603	XP_026493080.1	JC_05620-RA
OG0008604	XP_026492461.1	JC_14902-RA
OG0008606	XP_026501130.1	JC_00809-RA
OG0008607	XP_026492240.1	JC_07424-RA
OG0008608	XP_026497255.1	JC_14155-RA
OG0008610	XP_026495529.1	JC_10611-RA
OG0008611	XP_026486584.1	JC_01516-RA
OG0008615	XP_026489656.1	JC_12372-RA
OG0008616	XP_026493078.1	JC_05619-RA
OG0008619	XP_026497666.1	JC_14426-RA
OG0008620	XP_026492623.1	JC_09817-RA
OG0008622	XP_026488742.1	JC_16129-RA
OG0008623	XP_026500478.1	JC_09818-RA
OG0008625	XP_026500507.1	JC_09819-RA
OG0008626	XP_026495858.1	JC_10623-RA
OG0008627	XP_026483473.1	JC_16408-RA
OG0008628	XP_026494128.1	JC_03950-RA
OG0008629	XP_026494296.1	JC_12519-RA
OG0008630	XP_026498420.1	JC_06183-RA
OG0008631	XP_026486420.1	JC_16606-RA, JC_16607-RA
OG0008633	XP_026496034.1	JC_10626-RA
OG0008634	XP_026488743.1	JC_16135-RA
OG0008635	XP_026494203.1	JC_12512-RA
OG0008638	XP_026490368.1	JC_14033-RA
OG0008639	XP_026500105.1	JC_12918-RA
OG0008641	XP_026494414.1	JC_12502-RA
OG0008643	XP_026499027.1	JC_03579-RA
OG0008645	XP_026499030.1	JC_03575-RA
OG0008646	XP_026484342.1	JC_00704-RA
OG0008647	XP_026494261.1	JC_12497-RA
OG0008648	XP_026491324.1	JC_02437-RA
OG0008650	XP_026488760.1	JC_16146-RA
OG0008653	XP_026498485.1	JC_06201-RA
OG0008655	XP_026484456.1	JC_00703-RA
OG0008656	XP_026498712.1	JC_14840-RA
OG0008657	XP_026500244.1	JC_12903-RA
OG0008658	XP_026488142.1	JC_08009-RA
OG0008659	XP_026489899.1	JC_03750-RA
OG0008662	XP_026488964.1	JC_06840-RA
OG0008665	XP_026489528.1	JC_06216-RA
OG0008666	XP_026499457.1	JC_04542-RA
OG0008669	XP_026491429.1	JC_02454-RA
OG0008670	XP_026495912.1	JC_10701-RA
OG0008671	XP_026495537.1	JC_10735-RA
OG0008672	XP_026489119.1	JC_06844-RA
OG0008674	XP_026483552.1, XP_026483553.1	JC_16360-RA
OG0008675	XP_026486411.1	JC_16670-RA
OG0008676	XP_026483555.1	JC_16359-RA
OG0008679	XP_026495731.1	JC_10730-RA
OG0008680	XP_026489115.1	JC_06846-RA
OG0008681	XP_026501156.1	JC_09664-RA
OG0008682	XP_026497692.1	JC_14404-RA
OG0008683	XP_026494820.1	JC_03763-RA
OG0008684	XP_026490359.1	JC_14025-RA
OG0008685	XP_026500232.1	JC_12889-RA
OG0008686	XP_026494259.1	JC_12474-RA
OG0008688	XP_026486922.1	JC_15701-RA
OG0008689	XP_026500813.1	JC_01917-RA
OG0008691	XP_026492307.1	JC_07502-RA
OG0008692	XP_026500314.1	JC_17042-RA
OG0008693	XP_026483195.1	JC_09660-RA
OG0008694	XP_026500781.1	JC_09464-RA
OG0008695	XP_026486774.1	JC_17040-RA
OG0008696	XP_026490428.1	JC_14390-RA
OG0008697	XP_026500783.1	JC_01927-RA
OG0008698	XP_026490530.1	JC_10157-RA
OG0008701	XP_026484294.1	JC_08752-RA
OG0008704	XP_026498805.1	JC_14858-RA
OG0008705	XP_026492193.1	JC_07485-RA
OG0008706	XP_026496806.1	JC_08760-RA
OG0008711	XP_026490125.1	JC_04392-RA
OG0008712	XP_026500207.1	JC_12874-RA
OG0008713	XP_026494848.1	JC_03781-RA
OG0008715	XP_026494966.1	JC_03785-RA
OG0008716	XP_026494403.1	JC_12456-RA
OG0008717	XP_026494970.1	JC_03788-RA
OG0008718	XP_026488562.1	JC_08047-RA
OG0008719	XP_026490357.1	JC_14016-RA
OG0008720	XP_026488552.1	JC_08049-RA
OG0008722	XP_026488580.1	JC_08051-RA
OG0008723	XP_026489336.1	JC_07933-RA
OG0008725	XP_026490138.1	JC_04381-RA
OG0008726	XP_026494406.1	JC_12452-RA
OG0008727	XP_026492416.1	JC_14993-RA
OG0008728	XP_026489515.1	JC_09640-RA
OG0008731	XP_026487188.1	JC_03497-RA
OG0008732	XP_026494118.1	JC_03946-RA, JC_03947-RA
OG0008733	XP_026492703.1	JC_10150-RA
OG0008734	XP_026483740.1	JC_16120-RA
OG0008735	XP_026486447.1	JC_15689-RA
OG0008738	XP_026483569.1	JC_16329-RA
OG0008739	XP_026496320.1	JC_05445-RA
OG0008740	XP_026500894.1	JC_01910-RA
OG0008742	XP_026494272.1	JC_12448-RA
OG0008743	XP_026496327.1	JC_02175-RA
OG0008744	XP_026500150.1	JC_12834-RA
OG0008745	XP_026494282.1	JC_12445-RA
OG0008746	XP_026494280.1	JC_12446-RA
OG0008747	XP_026500818.1	JC_01907-RA
OG0008748	XP_026488845.1	JC_12176-RA
OG0008752	XP_026500167.1	JC_12842-RA
OG0008754	XP_026500845.1	JC_01904-RA
OG0008755	XP_026495146.1	JC_03798-RA
OG0008756	XP_026499540.1	JC_04551-RA
OG0008757	XP_026500142.1	JC_12849-RA
OG0008758	XP_026489513.1	JC_09639-RA
OG0008759	XP_026489512.1	JC_09636-RA
OG0008760	XP_026500101.1	JC_12857-RA
OG0008761	XP_026483859.1	JC_16108-RA, JC_16109-RA
OG0008762	XP_026500100.1	JC_12858-RA
OG0008763	XP_026483220.1	JC_16490-RA
OG0008765	XP_026501034.1	JC_09606-RA
OG0008766	XP_026485604.1	JC_06383-RA
OG0008768	XP_026485411.1	JC_06385-RA
OG0008770	XP_026489113.1	JC_12144-RA
OG0008771	XP_026489757.1	JC_16794-RA
OG0008772	XP_026490361.1	JC_14005-RA
OG0008773	XP_026485443.1	JC_09604-RA
OG0008777	XP_026489398.1	JC_16813-RA
OG0008780	XP_026497300.1	JC_13099-RA
OG0008782	XP_026494874.1	JC_03809-RA
OG0008783	XP_026484637.1	JC_00652-RA
OG0008784	XP_026491752.1	JC_02507-RA
OG0008785	XP_026491252.1	JC_02509-RA
OG0008786	XP_026500283.1	JC_02245-RA
OG0008787	XP_026496045.1	JC_16864-RA
OG0008788	XP_026483787.1	JC_15958-RA
OG0008789	XP_026487125.1	JC_08100-RA
OG0008790	XP_026501715.1	JC_15019-RA
OG0008791	XP_026488626.1, XP_026488627.1	JC_17009-RA
OG0008792	XP_026486276.1	JC_04571-RA
OG0008794	XP_026495320.1	JC_03819-RA
OG0008795	XP_026486274.1	JC_04572-RA
OG0008797	XP_026484446.1	JC_00642-RA
OG0008798	XP_026495556.1	JC_10635-RA
OG0008799	XP_026494835.1	JC_03827-RA
OG0008800	XP_026494679.1	JC_11316-RA
OG0008801	XP_026488643.1	JC_16942-RA
OG0008802	XP_026493396.1	JC_06042-RA
OG0008803	XP_026487113.1	JC_08108-RA
OG0008804	XP_026494604.1	JC_11333-RA
OG0008805	XP_026494635.1	JC_11310-RA
OG0008807	XP_026499393.1	JC_14334-RA
OG0008808	XP_026494975.1	JC_03837-RA
OG0008810	XP_026484556.1	JC_00638-RA
OG0008811	XP_026484411.1	JC_09568-RA
OG0008812	XP_026487931.1	JC_12236-RA
OG0008813	XP_026490975.1	JC_12766-RA
OG0008815	XP_026495354.1	JC_03841-RA
OG0008816	XP_026486842.1	JC_15671-RA
OG0008817	XP_026493929.1	JC_11301-RA
OG0008818	XP_026491851.1	JC_13977-RA
OG0008819	XP_026492343.1	JC_07459-RA
OG0008820	XP_026486192.1	JC_04586-RA
OG0008824	XP_026485838.1	JC_04587-RA
OG0008825	XP_026488644.1	JC_08118-RA
OG0008826	XP_026488634.1	JC_08119-RA
OG0008827	XP_026495592.1	JC_10115-RA
OG0008828	XP_026486141.1	JC_04589-RA
OG0008829	XP_026495572.1	JC_10112-RA
OG0008830	XP_026495035.1	JC_10110-RA
OG0008831	XP_026492252.1	JC_07448-RA
OG0008834	XP_026489373.1	JC_06510-RA
OG0008837	XP_026485096.1	JC_00630-RA
OG0008838	XP_026488339.1	JC_03447-RA
OG0008839	XP_026497593.1	JC_13064-RA
OG0008840	XP_026488260.1	JC_03446-RA
OG0008841	XP_026488259.1	JC_03445-RA
OG0008842	XP_026495542.1	JC_10650-RA, JC_10651-RA
OG0008843	XP_026499168.1	JC_06979-RA
OG0008845	XP_026499294.1	JC_06977-RA
OG0008846	XP_026493510.1	JC_10084-RA
OG0008847	XP_026485842.1	JC_04622-RA
OG0008848	XP_026492361.1	JC_07514-RA
OG0008849	XP_026485788.1	JC_04623-RA
OG0008850	XP_026493283.1	JC_06019-RA
OG0008851	XP_026491024.1	JC_12745-RA
OG0008852	XP_026499209.1	JC_06971-RA
OG0008853	XP_026486208.1	JC_04630-RA
OG0008854	XP_026483683.1	JC_15938-RA
OG0008855	XP_026483177.1	JC_16434-RA
OG0008856	XP_026491749.1	JC_02536-RA
OG0008857	XP_026493391.1	JC_06017-RA, JC_06016-RA
OG0008858	XP_026493851.1	JC_10073-RA
OG0008859	XP_026493867.1	JC_10072-RA
OG0008860	XP_026483669.1	JC_15932-RA
OG0008861	XP_026492160.1	JC_07525-RA
OG0008862	XP_026491813.1	JC_02539-RA, JC_02540-RA
OG0008863	XP_026492293.1	JC_07528-RA
OG0008864	XP_026499178.1	JC_06964-RA
OG0008865	XP_026492454.1	JC_14949-RA
OG0008866	XP_026495609.1	JC_10659-RA
OG0008867	XP_026500402.1	JC_08167-RA
OG0008868	XP_026497908.1	JC_01989-RA
OG0008871	XP_026483778.1	JC_15929-RA
OG0008874	XP_026483176.1	JC_16417-RA
OG0008875	XP_026500399.1	JC_08171-RA
OG0008876	XP_026483071.1	JC_16418-RA
OG0008878	XP_026489347.1	JC_16903-RA
OG0008880	XP_026489372.1	JC_16897-RA
OG0008881	XP_026486136.1	JC_04640-RA
OG0008884	XP_026489385.1	JC_16893-RA
OG0008885	XP_026484742.1	JC_00604-RA
OG0008886	XP_026484664.1	JC_00603-RA
OG0008889	XP_026498012.1	JC_02004-RA
OG0008890	XP_026499200.1	JC_06945-RA
OG0008891	XP_026498067.1	JC_02006-RA
OG0008892	XP_026493305.1	JC_06010-RA
OG0008893	XP_026483084.1	JC_16459-RA, JC_16460-RA
OG0008895	XP_026501413.1	JC_09529-RA
OG0008897	XP_026491576.1	JC_02560-RA
OG0008898	XP_026498139.1	JC_02009-RA
OG0008899	XP_026485557.1	JC_06420-RA
OG0008900	XP_026485480.1	JC_09527-RA
OG0008901	XP_026499673.1	JC_07650-RA
OG0008902	XP_026485336.1	JC_06424-RA
OG0008903	XP_026485605.1	JC_06425-RA
OG0008904	XP_026484726.1	JC_00593-RA
OG0008905	XP_026485630.1	JC_06426-RA
OG0008906	XP_026484725.1	JC_00592-RA
OG0008907	XP_026496349.1	JC_05411-RA
OG0008908	XP_026499910.1	JC_12712-RA
OG0008910	XP_026494885.1	JC_03879-RA
OG0008911	XP_026487680.1	JC_08185-RA
OG0008912	XP_026491805.1	JC_02572-RA
OG0008916	XP_026499590.1	JC_07644-RA
OG0008918	XP_026487867.1	JC_01335-RA
OG0008920	XP_026491650.1	JC_10040-RA
OG0008921	XP_026491416.1	JC_02581-RA
OG0008922	XP_026485850.1	JC_04650-RA
OG0008926	XP_026491804.1	JC_02584-RA, JC_02585-RA
OG0008927	XP_026493824.1	JC_11289-RA
OG0008928	XP_026493826.1	JC_11284-RA
OG0008929	XP_026492447.1	JC_14919-RA
OG0008931	XP_026499954.1	JC_09505-RA, JC_09504-RA
OG0008933	XP_026500004.1	JC_13951-RA
OG0008935	XP_026496832.1	JC_08899-RA
OG0008937	XP_026492095.1	JC_10023-RA
OG0008941	XP_026485738.1	JC_04659-RA
OG0008942	XP_026483782.1	JC_15881-RA
OG0008943	XP_026499709.1	JC_07635-RA
OG0008944	XP_026496102.1	JC_13948-RA
OG0008945	XP_026496021.1	JC_10740-RA
OG0008946	XP_026491900.1	JC_10021-RA
OG0008947	XP_026499711.1	JC_07634-RA
OG0008948	XP_026496106.1	JC_13946-RA
OG0008949	XP_026484404.1	JC_00577-RA
OG0008950	XP_026484430.1	JC_00576-RA
OG0008951	XP_026499712.1	JC_07633-RA
OG0008952	XP_026484389.1	JC_00575-RA
OG0008954	XP_026491800.1	JC_10020-RA
OG0008955	XP_026496850.1	JC_08895-RA
OG0008957	XP_026483439.1	JC_16387-RA
OG0008958	XP_026499629.1	JC_07631-RA
OG0008959	XP_026488636.1	JC_16941-RA
OG0008960	XP_026499045.1	JC_06928-RA
OG0008961	XP_026491986.1	JC_10013-RA
OG0008962	XP_026501265.1	JC_13862-RA
OG0008964	XP_026500554.1	JC_09497-RA
OG0008965	XP_026489653.1	JC_12312-RA
OG0008967	XP_026495832.1	JC_10827-RA
OG0008968	XP_026489657.1	JC_12313-RA
OG0008969	XP_026487539.1	JC_08212-RA
OG0008970	XP_026487276.1	JC_16735-RA, JC_15128-RA
OG0008972	XP_026494950.1	JC_03903-RA
OG0008973	XP_026494942.1	JC_03905-RA
OG0008974	XP_026498039.1	JC_11475-RA
OG0008976	XP_026496155.1	JC_13934-RA
OG0008977	XP_026493089.1	JC_05997-RA
OG0008978	XP_026492724.1	JC_01178-RA
OG0008981	XP_026499256.1	JC_06915-RA
OG0008983	XP_026494730.1	JC_01140-RA
OG0008984	XP_026495174.1	JC_03906-RA
OG0008985	XP_026483655.1	JC_15897-RA
OG0008987	XP_026498720.1	JC_14822-RA
OG0008988	XP_026498721.1	JC_14821-RA
OG0008989	XP_026493518.1	JC_05986-RA
OG0008990	XP_026485455.1	JC_06445-RA
OG0008995	XP_026493448.1	JC_05980-RA
OG0008996	XP_026485452.1	JC_06453-RA
OG0008998	XP_026496050.1	JC_16869-RA
OG0009000	XP_026492052.1	JC_09991-RA
OG0009001	XP_026500013.1	JC_11455-RA
OG0009002	XP_026496101.1	JC_13947-RA
OG0009004	XP_026483814.1	JC_15848-RA
OG0009005	XP_026495295.1	JC_03910-RA
OG0009006	XP_026485790.1	JC_04687-RA
OG0009007	XP_026493183.1	JC_05973-RA
OG0009008	XP_026493184.1	JC_05972-RA
OG0009009	XP_026493178.1	JC_05969-RA
OG0009010	XP_026499104.1	JC_06905-RA
OG0009011	XP_026486996.1	JC_09487-RA
OG0009013	XP_026494914.1	JC_03962-RA
OG0009014	XP_026495392.1	JC_03964-RA
OG0009015	XP_026495390.1	JC_03965-RA
OG0009016	XP_026488597.1	JC_11697-RA
OG0009018	XP_026498778.1	JC_14804-RA
OG0009019	XP_026489556.1	JC_02077-RA
OG0009020	XP_026495061.1	JC_03967-RA
OG0009021	XP_026484407.1	JC_00547-RA
OG0009022	XP_026485897.1	JC_04700-RA
OG0009023	XP_026497519.1	JC_13173-RA
OG0009024	XP_026485782.1	JC_04702-RA
OG0009025	XP_026484925.1	JC_09478-RA
OG0009026	XP_026487617.1	JC_08240-RA
OG0009027	XP_026496054.1	JC_16850-RA
OG0009028	XP_026499081.1	JC_06880-RA
OG0009030	XP_026495588.1	JC_10813-RA
OG0009032	XP_026497521.1	JC_13177-RA
OG0009033	XP_026485898.1	JC_04707-RA
OG0009035	XP_026495582.1	JC_10809-RA
OG0009036	XP_026493845.1	JC_11166-RA
OG0009037	XP_026495068.1	JC_03973-RA
OG0009039	XP_026489755.1	JC_02070-RA
