Orthogroup	Vanessa_tameamea	Bicyclus_anynana
OG0008198	XP_026491536.1	Bany_05825-RA
OG0008199	XP_026501331.1	Bany_01788-RA
OG0008200	XP_026491541.1	Bany_05829-RA
OG0008201	XP_026497120.1	Bany_05089-RA
OG0008202	XP_026501294.1	Bany_01799-RA
OG0008203	XP_026497161.1	Bany_05093-RA
OG0008204	XP_026484858.1	Bany_00853-RA
OG0008205	XP_026491080.1	Bany_05834-RA
OG0008206	XP_026498431.1	Bany_07861-RA
OG0008208	XP_026491960.1	Bany_02564-RA
OG0008209	XP_026501610.1	Bany_03404-RA
OG0008210	XP_026491078.1	Bany_05836-RA
OG0008211	XP_026491964.1	Bany_02567-RA
OG0008212	XP_026501417.1	Bany_03406-RA
OG0008213	XP_026491963.1	Bany_02569-RA
OG0008214	XP_026490449.1	Bany_04250-RA
OG0008215	XP_026490442.1	Bany_04253-RA
OG0008216	XP_026498362.1	Bany_07868-RA
OG0008217	XP_026501597.1	Bany_03410-RA
OG0008218	XP_026497086.1	Bany_05101-RA
OG0008219	XP_026501586.1	Bany_03412-RA
OG0008220	XP_026501463.1	Bany_03413-RA
OG0008221	XP_026491501.1	Bany_05839-RA
OG0008222	XP_026490511.1	Bany_04255-RA
OG0008223	XP_026490520.1	Bany_04256-RA
OG0008224	XP_026497058.1	Bany_05106-RA
OG0008225	XP_026490505.1	Bany_04263-RA
OG0008226	XP_026490507.1	Bany_04265-RA
OG0008227	XP_026490476.1	Bany_04267-RA
OG0008228	XP_026484805.1	Bany_00860-RA
OG0008229	XP_026501608.1	Bany_03432-RA
OG0008230	XP_026492008.1	Bany_02585-RA
OG0008231	XP_026492007.1	Bany_02586-RA
OG0008232	XP_026501416.1	Bany_03436-RA
OG0008233	XP_026501415.1	Bany_03437-RA
OG0008234	XP_026491781.1	Bany_05848-RA
OG0008235	XP_026491894.1	Bany_02596-RA
OG0008236	XP_026491648.1	Bany_05852-RA
OG0008237	XP_026500074.1	Bany_02602-RA
OG0008238	XP_026488793.1	Bany_04276-RA
OG0008239	XP_026491760.1	Bany_05858-RA
OG0008240	XP_026488783.1	Bany_04279-RA
OG0008241	XP_026498544.1	Bany_07876-RA
OG0008242	XP_026488796.1	Bany_04285-RA
OG0008243	XP_026484831.1	Bany_00868-RA
OG0008244	XP_026488798.1	Bany_04292-RA
OG0008245	XP_026497157.1	Bany_05117-RA
OG0008246	XP_026497039.1	Bany_05119-RA
OG0008247	XP_026490394.1	Bany_07885-RA
OG0008248	XP_026485066.1	Bany_00879-RA
OG0008249	XP_026485107.1, XP_026485105.1, XP_026485106.1	Bany_00880-RA
OG0008250	XP_026497091.1	Bany_05120-RA
OG0008251	XP_026484353.1	Bany_00884-RA
OG0008252	XP_026484351.1	Bany_00885-RA
OG0008253	XP_026484354.1	Bany_00886-RA
OG0008254	XP_026490343.1	Bany_07891-RA
OG0008255	XP_026497173.1	Bany_05134-RA
OG0008256	XP_026497177.1	Bany_05136-RA
OG0008257	XP_026497074.1	Bany_05138-RA
OG0008258	XP_026500746.1	Bany_07898-RA
OG0008259	XP_026496567.1	Bany_05139-RA
OG0008260	XP_026500761.1	Bany_07899-RA
OG0008261	XP_026496593.1	Bany_05145-RA
OG0008262	XP_026500739.1	Bany_07902-RA
OG0008263	XP_026496609.1	Bany_05150-RA
OG0008264	XP_026496606.1	Bany_05153-RA
OG0008265	XP_026496595.1	Bany_05154-RA
OG0008266	XP_026494748.1	Bany_05157-RA
OG0008267	XP_026494724.1	Bany_05162-RA
OG0008268	XP_026494702.1	Bany_05163-RA
OG0008269	XP_026494725.1	Bany_05165-RA
OG0008270	XP_026500634.1	Bany_07913-RA
OG0008271	XP_026494732.1	Bany_05171-RA
OG0008368	XP_026499607.1	Bany_18139-RA
OG0008370	XP_026493728.1	Bany_18168-RA
OG0008371	XP_026488288.1	Bany_18165-RA, Bany_08140-RA
OG0008372	XP_026498842.1	Bany_17688-RA
OG0008373	XP_026498700.1	Bany_03449-RA
OG0008375	XP_026485406.1	Bany_10542-RA
OG0008376	XP_026493526.1	Bany_01809-RA
OG0008377	XP_026496180.1	Bany_11828-RA
OG0008378	XP_026489248.1	Bany_03453-RA
OG0008380	XP_026486763.1	Bany_12447-RA
OG0008381	XP_026492107.1	Bany_08656-RA
OG0008382	XP_026497269.1	Bany_16938-RA
OG0008383	XP_026496417.1	Bany_15447-RA
OG0008384	XP_026497270.1	Bany_16940-RA
OG0008385	XP_026496421.1	Bany_15449-RA
OG0008386	XP_026492123.1	Bany_08659-RA
OG0008387	XP_026490151.1	Bany_09909-RA
OG0008389	XP_026486771.1	Bany_12457-RA
OG0008392	XP_026483897.1	Bany_06556-RA
OG0008393	XP_026497275.1	Bany_16946-RA
OG0008395	XP_026497426.1	Bany_16950-RA
OG0008396	XP_026492915.1	Bany_17407-RA
OG0008397	XP_026485238.1	Bany_01845-RA
OG0008399	XP_026498996.1	Bany_07939-RA
OG0008400	XP_026497359.1	Bany_14899-RA
OG0008401	XP_026501039.1	Bany_14278-RA
OG0008402	XP_026500864.1	Bany_07184-RA, Bany_07185-RA
OG0008403	XP_026499020.1	Bany_07943-RA
OG0008404	XP_026483428.1	Bany_00950-RA
OG0008405	XP_026483420.1	Bany_00951-RA
OG0008406	XP_026496452.1	Bany_12476-RA, Bany_12474-RA
OG0008407	XP_026490002.1	Bany_02660-RA
OG0008408	XP_026499033.1	Bany_07946-RA
OG0008409	XP_026485632.1	Bany_10563-RA
OG0008410	XP_026492918.1	Bany_17412-RA
OG0008412	XP_026500915.1	Bany_05890-RA
OG0008413	XP_026488520.1	Bany_15484-RA
OG0008414	XP_026485807.1	Bany_09679-RA, Bany_07195-RA, Bany_07306-RA
OG0008415	XP_026485677.1	Bany_17413-RA
OG0008416	XP_026492141.1	Bany_08684-RA
OG0008417	XP_026489343.1	Bany_03479-RA
OG0008418	XP_026497339.1	Bany_16959-RA
OG0008419	XP_026491043.1	Bany_05201-RA
OG0008420	XP_026497302.1	Bany_16962-RA
OG0008421	XP_026490331.1	Bany_07200-RA
OG0008422	XP_026500992.1	Bany_14292-RA
OG0008423	XP_026483904.1	Bany_06564-RA
OG0008424	XP_026499036.1	Bany_07956-RA
OG0008425	XP_026499425.1	Bany_17716-RA
OG0008426	XP_026483905.1	Bany_06566-RA
OG0008427	XP_026487016.1	Bany_04335-RA
OG0008428	XP_026496302.1	Bany_15491-RA
OG0008429	XP_026497518.1	Bany_16965-RA
OG0008430	XP_026500994.1	Bany_14296-RA
OG0008431	XP_026483124.1	Bany_16071-RA
OG0008432	XP_026497277.1	Bany_16968-RA
OG0008433	XP_026500987.1	Bany_14299-RA
OG0008435	XP_026497331.1	Bany_16969-RA
OG0008436	XP_026501217.1	Bany_00027-RA
OG0008437	XP_026501223.1	Bany_00028-RA
OG0008438	XP_026501222.1	Bany_00029-RA
OG0008439	XP_026487015.1	Bany_04345-RA
OG0008441	XP_026500936.1	Bany_12506-RA
OG0008442	XP_026483442.1	Bany_00966-RA
OG0008443	XP_026501647.1	Bany_01885-RA, Bany_03445-RA
OG0008444	XP_026501159.1	Bany_00032-RA
OG0008446	XP_026484170.1	Bany_06574-RA
OG0008447	XP_026496166.1	Bany_11852-RA
OG0008448	XP_026500906.1	Bany_16495-RA
OG0008449	XP_026489314.1	Bany_03494-RA
OG0008450	XP_026496348.1	Bany_15502-RA
OG0008451	XP_026501038.1	Bany_14308-RA
OG0008452	XP_026500474.1	Bany_07206-RA
OG0008453	XP_026496169.1	Bany_11853-RA
OG0008454	XP_026483223.1	Bany_12530-RA
OG0008456	XP_026499999.1	Bany_01896-RA
OG0008457	XP_026500000.1	Bany_01897-RA
OG0008458	XP_026493202.1	Bany_14935-RA
OG0008459	XP_026498962.1	Bany_07985-RA
OG0008460	XP_026484069.1	Bany_06585-RA
OG0008461	XP_026493233.1	Bany_14937-RA
OG0008462	XP_026487011.1	Bany_04364-RA
OG0008463	XP_026483597.1	Bany_00992-RA
OG0008464	XP_026487938.1	Bany_13057-RA
OG0008465	XP_026483126.1	Bany_16101-RA
OG0008466	XP_026496265.1	Bany_15518-RA
OG0008467	XP_026487063.1	Bany_04370-RA
OG0008468	XP_026490089.1	Bany_05910-RA
OG0008469	XP_026492126.1	Bany_08716-RA
OG0008470	XP_026499000.1	Bany_07990-RA
OG0008471	XP_026501695.1	Bany_17445-RA
OG0008472	XP_026487946.1	Bany_13061-RA
OG0008474	XP_026487943.1	Bany_13063-RA
OG0008477	XP_026487973.1	Bany_13066-RA
OG0008478	XP_026487975.1	Bany_13068-RA
OG0008480	XP_026491015.1	Bany_09372-RA
OG0008481	XP_026501236.1	Bany_00043-RA
OG0008482	XP_026489330.1	Bany_03515-RA
OG0008483	XP_026494287.1	Bany_09377-RA
OG0008484	XP_026483915.1	Bany_06596-RA
OG0008485	XP_026487945.1	Bany_13079-RA
OG0008486	XP_026490788.1	Bany_11178-RA
OG0008487	XP_026500363.1	Bany_10650-RA
OG0008488	XP_026501648.1	Bany_06599-RA, Bany_06598-RA
OG0008489	XP_026500361.1	Bany_10651-RA
OG0008490	XP_026487966.1	Bany_13088-RA
OG0008491	XP_026491331.1	Bany_11180-RA
OG0008492	XP_026501205.1	Bany_00054-RA
OG0008493	XP_026498824.1	Bany_17753-RA
OG0008494	XP_026501706.1	Bany_17458-RA
OG0008495	XP_026487064.1	Bany_04390-RA
OG0008496	XP_026487967.1	Bany_13094-RA
OG0008497	XP_026487291.1	Bany_13692-RA, Bany_17503-RA
OG0008498	XP_026494184.1	Bany_09387-RA
OG0008499	XP_026490668.1	Bany_11183-RA
OG0008500	XP_026487076.1	Bany_04393-RA
OG0008501	XP_026491226.1	Bany_05244-RA
OG0008502	XP_026490622.1	Bany_11186-RA
OG0008503	XP_026486523.1	Bany_16118-RA
OG0008504	XP_026500365.1	Bany_10659-RA
OG0008505	XP_026501165.1	Bany_00063-RA
OG0008506	XP_026490578.1	Bany_11187-RA
OG0008507	XP_026499510.1	Bany_13104-RA
OG0008508	XP_026500957.1	Bany_16121-RA
OG0008509	XP_026500237.1	Bany_17004-RA
OG0008510	XP_026490600.1	Bany_11190-RA
OG0008511	XP_026494186.1	Bany_09395-RA
OG0008512	XP_026500014.1	Bany_13105-RA
OG0008513	XP_026487259.1	Bany_13702-RA, Bany_13703-RA
OG0008514	XP_026483468.1	Bany_01013-RA
OG0008515	XP_026487221.1	Bany_13705-RA
OG0008516	XP_026500898.1	Bany_13108-RA
OG0008517	XP_026491036.1	Bany_05250-RA
OG0008519	XP_026496179.1	Bany_11871-RA
OG0008520	XP_026489281.1	Bany_03521-RA
OG0008521	XP_026501152.1	Bany_00075-RA
OG0008522	XP_026494140.1	Bany_13713-RA
OG0008523	XP_026496310.1	Bany_15538-RA
OG0008524	XP_026501101.1	Bany_00082-RA
OG0008525	XP_026495461.1	Bany_11196-RA
OG0008526	XP_026500069.1	Bany_16136-RA
OG0008527	XP_026497213.1	Bany_10676-RA
OG0008530	XP_026498221.1	Bany_16140-RA
OG0008531	XP_026498426.1	Bany_10678-RA
OG0008532	XP_026492366.1	Bany_08729-RA
OG0008533	XP_026495416.1	Bany_11209-RA
OG0008534	XP_026498425.1	Bany_10680-RA
OG0008535	XP_026497964.1	Bany_14959-RA
OG0008536	XP_026496241.1	Bany_15552-RA
OG0008537	XP_026490194.1	Bany_01936-RA
OG0008538	XP_026498070.1	Bany_04408-RA
OG0008539	XP_026498424.1	Bany_10681-RA
OG0008540	XP_026488723.1	Bany_06615-RA
OG0008541	XP_026492943.1	Bany_13133-RA
OG0008542	XP_026495792.1	Bany_14360-RA
OG0008543	XP_026498428.1	Bany_10686-RA
OG0008544	XP_026488739.1	Bany_06617-RA
OG0008546	XP_026492971.1	Bany_13139-RA
OG0008547	XP_026488730.1	Bany_06621-RA
OG0008548	XP_026499535.1	Bany_12587-RA
OG0008549	XP_026490199.1	Bany_05938-RA
OG0008550	XP_026489935.1	Bany_02717-RA
OG0008551	XP_026495409.1	Bany_11225-RA
OG0008552	XP_026483516.1	Bany_01033-RA
OG0008553	XP_026498071.1	Bany_04426-RA
OG0008554	XP_026501185.1	Bany_00106-RA
OG0008555	XP_026501190.1	Bany_00108-RA
OG0008556	XP_026501183.1	Bany_00111-RA
OG0008557	XP_026495814.1	Bany_14373-RA
OG0008558	XP_026494376.1	Bany_11239-RA
OG0008559	XP_026494502.1	Bany_11243-RA
OG0008560	XP_026498045.1	Bany_04434-RA
OG0008561	XP_026489615.1	Bany_05941-RA
OG0008562	XP_026490196.1	Bany_01951-RA
OG0008563	XP_026494448.1	Bany_11247-RA
OG0008564	XP_026490145.1	Bany_09986-RA
OG0008565	XP_026501142.1	Bany_00124-RA
OG0008566	XP_026492969.1	Bany_13155-RA
OG0008567	XP_026497217.1	Bany_10697-RA
OG0008568	XP_026489941.1	Bany_02726-RA
OG0008569	XP_026494247.1	Bany_16543-RA
OG0008570	XP_026497233.1, XP_026498697.1	Bany_12611-RA
OG0008571	XP_026496332.1	Bany_15574-RA
OG0008572	XP_026497215.1	Bany_10698-RA
OG0008573	XP_026493630.1	Bany_08037-RA
OG0008574	XP_026492891.1	Bany_17497-RA
OG0008575	XP_026493432.1	Bany_11264-RA
OG0008576	XP_026483668.1	Bany_05946-RA
OG0008578	XP_026489892.1	Bany_02732-RA
OG0008580	XP_026489912.1	Bany_02736-RA
OG0008581	XP_026494590.1	Bany_11272-RA
OG0008582	XP_026493638.1	Bany_08044-RA
OG0008583	XP_026493636.1	Bany_08045-RA
OG0008584	XP_026490712.1	Bany_12633-RA
OG0008585	XP_026490180.1	Bany_01972-RA
OG0008586	XP_026496350.1	Bany_15583-RA
OG0008587	XP_026490181.1	Bany_01973-RA
OG0008588	XP_026498432.1	Bany_10704-RA
OG0008589	XP_026498727.1	Bany_17794-RA
OG0008590	XP_026493444.1	Bany_11279-RA
OG0008591	XP_026489986.1	Bany_02748-RA
OG0008592	XP_026500282.1	Bany_07273-RA
OG0008593	XP_026499462.1	Bany_09997-RA
OG0008595	XP_026492309.1	Bany_08773-RA
OG0008596	XP_026489717.1	Bany_09436-RA
OG0008597	XP_026494426.1	Bany_11289-RA
OG0008598	XP_026498447.1	Bany_10711-RA
OG0008600	XP_026483290.1	Bany_01986-RA
OG0008601	XP_026496220.1	Bany_15586-RA
OG0008602	XP_026489716.1	Bany_09441-RA
OG0008603	XP_026493080.1	Bany_14986-RA
OG0008604	XP_026492461.1	Bany_17805-RA
OG0008605	XP_026493082.1	Bany_14987-RA
OG0008606	XP_026501130.1	Bany_00164-RA
OG0008607	XP_026492240.1	Bany_08776-RA
OG0008608	XP_026497255.1	Bany_16574-RA
OG0008609	XP_026490636.1	Bany_06656-RA
OG0008610	XP_026495529.1	Bany_14403-RA
OG0008611	XP_026486584.1	Bany_04453-RA
OG0008612	XP_026492147.1, XP_026492148.1	Bany_08781-RA
OG0008614	XP_026495856.1	Bany_14412-RA
OG0008615	XP_026489656.1	Bany_09454-RA
OG0008616	XP_026493078.1	Bany_14990-RA
OG0008617	XP_026486605.1	Bany_04466-RA
OG0008618	XP_026494204.1	Bany_09458-RA
OG0008619	XP_026497666.1	Bany_02004-RA
OG0008620	XP_026492623.1	Bany_05980-RA
OG0008621	XP_026495797.1	Bany_14415-RA
OG0008622	XP_026488742.1	Bany_06661-RA
OG0008624	XP_026494297.1	Bany_09464-RA
OG0008625	XP_026500507.1	Bany_05985-RA
OG0008626	XP_026495858.1	Bany_14417-RA
OG0008627	XP_026483473.1	Bany_01063-RA
OG0008628	XP_026494128.1	Bany_12661-RA
OG0008629	XP_026494296.1	Bany_09465-RA
OG0008630	XP_026498420.1	Bany_10736-RA
OG0008631	XP_026486420.1	Bany_16210-RA
OG0008633	XP_026496034.1	Bany_14420-RA
OG0008634	XP_026488743.1	Bany_06665-RA
OG0008635	XP_026494203.1	Bany_09470-RA
OG0008636	XP_026486588.1	Bany_04473-RA
OG0008637	XP_026483393.1	Bany_01071-RA
OG0008638	XP_026490368.1	Bany_16596-RA
OG0008639	XP_026500105.1	Bany_17070-RA
OG0008641	XP_026494414.1	Bany_09474-RA
OG0008643	XP_026499027.1	Bany_08063-RA
OG0008644	XP_026500193.1	Bany_17074-RA
OG0008645	XP_026499030.1	Bany_08068-RA
OG0008646	XP_026484342.1	Bany_00190-RA
OG0008647	XP_026494261.1	Bany_09480-RA
OG0008648	XP_026491324.1	Bany_05298-RA
OG0008649	XP_026484561.1	Bany_06007-RA
OG0008650	XP_026488760.1	Bany_06675-RA
OG0008651	XP_026488761.1	Bany_06676-RA
OG0008653	XP_026498485.1	Bany_10753-RA
OG0008655	XP_026484456.1	Bany_00191-RA
OG0008656	XP_026498712.1	Bany_17834-RA
OG0008657	XP_026500244.1	Bany_17078-RA
OG0008658	XP_026488142.1	Bany_03570-RA
OG0008659	XP_026489899.1	Bany_02770-RA
OG0008662	XP_026488964.1	Bany_13758-RA
OG0008663	XP_026484759.1	Bany_00193-RA
OG0008665	XP_026489528.1	Bany_10769-RA
OG0008666	XP_026499457.1	Bany_10017-RA
OG0008667	XP_026498704.1	Bany_17837-RA
OG0008668	XP_026499467.1	Bany_10019-RA
OG0008669	XP_026491429.1	Bany_05312-RA
OG0008670	XP_026495912.1	Bany_14428-RA
OG0008671	XP_026495537.1	Bany_14431-RA
OG0008672	XP_026489119.1	Bany_13765-RA
OG0008673	XP_026489105.1	Bany_13766-RA
OG0008674	XP_026483552.1, XP_026483553.1	Bany_01086-RA
OG0008675	XP_026486411.1	Bany_16232-RA
OG0008676	XP_026483555.1	Bany_01087-RA
OG0008677	XP_026492885.1	Bany_11310-RA
OG0008678	XP_026492897.1	Bany_11311-RA
OG0008679	XP_026495731.1	Bany_14435-RA
OG0008680	XP_026489115.1	Bany_13769-RA
OG0008681	XP_026501156.1	Bany_06025-RA
OG0008682	XP_026497692.1	Bany_02034-RA
OG0008683	XP_026494820.1	Bany_02783-RA
OG0008684	XP_026490359.1	Bany_16606-RA
OG0008685	XP_026500232.1	Bany_17099-RA
OG0008686	XP_026494259.1	Bany_09502-RA
OG0008687	XP_026483432.1	Bany_01093-RA
OG0008688	XP_026486922.1	Bany_17521-RA
OG0008689	XP_026500813.1	Bany_07292-RA
OG0008690	XP_026491187.1	Bany_05327-RA
OG0008691	XP_026492307.1	Bany_08793-RA
OG0008692	XP_026500314.1	Bany_12704-RA, Bany_07644-RA, Bany_12705-RA
OG0008693	XP_026483195.1	Bany_06028-RA
OG0008694	XP_026500781.1	Bany_16248-RA
OG0008695	XP_026486774.1	Bany_12707-RA
OG0008696	XP_026490428.1	Bany_02047-RA
OG0008697	XP_026500783.1	Bany_07301-RA
OG0008698	XP_026490530.1	Bany_11322-RA
OG0008699	XP_026496288.1	Bany_15613-RA
OG0008700	XP_026490506.1	Bany_11323-RA
OG0008701	XP_026484294.1	Bany_11943-RA
OG0008702	XP_026483477.1	Bany_01100-RA
OG0008703	XP_026489383.1	Bany_12713-RA
OG0008704	XP_026498805.1	Bany_17847-RA
OG0008705	XP_026492193.1	Bany_08796-RA
OG0008706	XP_026496806.1	Bany_11954-RA
OG0008708	XP_026490132.1, XP_026490133.1	Bany_10033-RA
OG0008709	XP_026490091.1	Bany_10035-RA
OG0008710	XP_026500216.1	Bany_17114-RA
OG0008711	XP_026490125.1	Bany_10036-RA
OG0008712	XP_026500207.1	Bany_17115-RA
OG0008713	XP_026494848.1	Bany_02810-RA
OG0008714	XP_026494849.1	Bany_02811-RA
OG0008715	XP_026494966.1	Bany_02815-RA
OG0008716	XP_026494403.1	Bany_09515-RA, Bany_09516-RA
OG0008717	XP_026494970.1	Bany_02819-RA
OG0008718	XP_026488562.1	Bany_03610-RA
OG0008719	XP_026490357.1	Bany_16615-RA
OG0008720	XP_026488552.1	Bany_03612-RA
OG0008722	XP_026488580.1	Bany_03613-RA
OG0008723	XP_026489336.1	Bany_03614-RA
OG0008725	XP_026490138.1	Bany_10040-RA
OG0008726	XP_026494406.1	Bany_09519-RA
OG0008727	XP_026492416.1	Bany_17863-RA
OG0008728	XP_026489515.1	Bany_06039-RA
OG0008729	XP_026493270.1	Bany_15004-RA
OG0008730	XP_026490143.1	Bany_10041-RA
OG0008731	XP_026487188.1	Bany_08103-RA
OG0008732	XP_026494118.1	Bany_12734-RA
OG0008733	XP_026492703.1	Bany_11328-RA
OG0008734	XP_026483740.1	Bany_06717-RA
OG0008735	XP_026486447.1	Bany_17530-RA
OG0008736	XP_026494657.1	Bany_13207-RA
OG0008738	XP_026483569.1	Bany_01112-RA
OG0008739	XP_026496320.1	Bany_15627-RA
OG0008740	XP_026500894.1	Bany_07318-RA
OG0008742	XP_026494272.1	Bany_09522-RA
OG0008743	XP_026496327.1	Bany_15629-RA
OG0008744	XP_026500150.1	Bany_17122-RA
OG0008745	XP_026494282.1	Bany_09524-RA
OG0008746	XP_026494280.1	Bany_09525-RA
OG0008747	XP_026500818.1	Bany_07321-RA
OG0008748	XP_026488845.1	Bany_01120-RA
OG0008749	XP_026484723.1	Bany_00228-RA
OG0008751	XP_026484724.1	Bany_00229-RA
OG0008752	XP_026500167.1	Bany_17127-RA
OG0008753	XP_026501067.1	Bany_06043-RA
OG0008754	XP_026500845.1	Bany_07326-RA
OG0008755	XP_026495146.1	Bany_02827-RA
OG0008756	XP_026499540.1	Bany_10044-RA
OG0008757	XP_026500142.1	Bany_17134-RA
OG0008758	XP_026489513.1	Bany_06048-RA
OG0008759	XP_026489512.1	Bany_06052-RA
OG0008760	XP_026500101.1	Bany_17144-RA
OG0008761	XP_026483859.1	Bany_06741-RA
OG0008762	XP_026500100.1	Bany_17145-RA
OG0008763	XP_026483220.1	Bany_16291-RA
OG0008764	XP_026483857.1	Bany_06742-RA
OG0008765	XP_026501034.1	Bany_06060-RA
OG0008766	XP_026485604.1	Bany_10810-RA
OG0008767	XP_026500501.1	Bany_01128-RA
OG0008768	XP_026485411.1	Bany_10811-RA
OG0008769	XP_026494617.1	Bany_13227-RA
OG0008770	XP_026489113.1	Bany_01132-RA
OG0008771	XP_026489757.1	Bany_12763-RA
OG0008772	XP_026490361.1	Bany_16628-RA
OG0008773	XP_026485443.1	Bany_06063-RA
OG0008774	XP_026494616.1	Bany_13228-RA
OG0008775	XP_026494615.1	Bany_13229-RA
OG0008776	XP_026501809.1, XP_026487153.1, XP_026494130.1, XP_026493371.1, XP_026496530.1	Bany_11972-RA
OG0008777	XP_026489398.1	Bany_12766-RA
OG0008779	XP_026497295.1	Bany_17160-RA
OG0008780	XP_026497300.1	Bany_17163-RA
OG0008782	XP_026494874.1	Bany_02838-RA
OG0008783	XP_026484637.1	Bany_00241-RA
OG0008784	XP_026491752.1	Bany_05376-RA
OG0008785	XP_026491252.1	Bany_05377-RA
OG0008786	XP_026500283.1	Bany_07338-RA
OG0008787	XP_026496045.1	Bany_07339-RA
OG0008788	XP_026483787.1	Bany_06775-RA
OG0008789	XP_026487125.1	Bany_03659-RA
OG0008790	XP_026501715.1	Bany_17889-RA
OG0008791	XP_026488626.1, XP_026488627.1	Bany_12792-RA
OG0008792	XP_026486276.1	Bany_10064-RA
OG0008793	XP_026499363.1	Bany_02109-RA
OG0008794	XP_026495320.1	Bany_02849-RA
OG0008795	XP_026486274.1	Bany_10065-RA
OG0008796	XP_026496314.1	Bany_15640-RA
OG0008797	XP_026484446.1	Bany_00249-RA
OG0008798	XP_026495556.1	Bany_14475-RA
OG0008799	XP_026494835.1	Bany_02859-RA
OG0008800	XP_026494679.1	Bany_13250-RA
OG0008801	XP_026488643.1	Bany_12801-RA
OG0008802	XP_026493396.1	Bany_15037-RA
OG0008803	XP_026487113.1	Bany_03667-RA, Bany_03668-RA
OG0008804	XP_026494604.1	Bany_03669-RA
OG0008805	XP_026494635.1	Bany_13257-RA
OG0008806	XP_026484783.1	Bany_00250-RA
OG0008807	XP_026499393.1	Bany_02115-RA
OG0008808	XP_026494975.1	Bany_02867-RA
OG0008809	XP_026486794.1	Bany_13825-RA
OG0008810	XP_026484556.1	Bany_00255-RA
OG0008811	XP_026484411.1	Bany_06102-RA
OG0008812	XP_026487931.1	Bany_01151-RA
OG0008813	XP_026490975.1	Bany_09544-RA
OG0008814	XP_026496319.1	Bany_15641-RA
OG0008815	XP_026495354.1	Bany_02872-RA
OG0008816	XP_026486842.1	Bany_17546-RA
OG0008817	XP_026493929.1	Bany_13268-RA
OG0008818	XP_026491851.1	Bany_16652-RA
OG0008819	XP_026492343.1	Bany_08822-RA
OG0008820	XP_026486192.1	Bany_10076-RA
OG0008821	XP_026494000.1	Bany_13271-RA
OG0008822	XP_026484795.1	Bany_00257-RA
OG0008823	XP_026485353.1	Bany_10825-RA
OG0008824	XP_026485838.1	Bany_10077-RA
OG0008825	XP_026488644.1	Bany_03681-RA
OG0008826	XP_026488634.1	Bany_03682-RA
OG0008827	XP_026495592.1	Bany_11375-RA
OG0008828	XP_026486141.1	Bany_10078-RA
OG0008829	XP_026495572.1	Bany_11377-RA
OG0008830	XP_026495035.1	Bany_11379-RA
OG0008831	XP_026492252.1	Bany_08838-RA
OG0008832	XP_026486939.1	Bany_13829-RA
OG0008833	XP_026501237.1	Bany_06119-RA
OG0008834	XP_026489373.1	Bany_12822-RA
OG0008835	XP_026494956.1	Bany_02880-RA
OG0008836	XP_026499384.1	Bany_02136-RA
OG0008837	XP_026485096.1	Bany_00265-RA
OG0008838	XP_026488339.1	Bany_08157-RA
OG0008839	XP_026497593.1	Bany_17199-RA
OG0008840	XP_026488260.1	Bany_08158-RA
OG0008841	XP_026488259.1	Bany_08159-RA
OG0008842	XP_026495542.1	Bany_14495-RA
OG0008843	XP_026499168.1	Bany_13838-RA
OG0008844	XP_026488436.1	Bany_08166-RA
OG0008845	XP_026499294.1	Bany_13842-RA
OG0008846	XP_026493510.1	Bany_11400-RA
OG0008847	XP_026485842.1	Bany_10104-RA
OG0008848	XP_026492361.1	Bany_08856-RA
OG0008849	XP_026485788.1	Bany_10105-RA
OG0008850	XP_026493283.1	Bany_15069-RA
OG0008851	XP_026491024.1	Bany_09562-RA
OG0008852	XP_026499209.1	Bany_13848-RA
OG0008853	XP_026486208.1	Bany_10110-RA
OG0008854	XP_026483683.1	Bany_06802-RA
OG0008855	XP_026483177.1	Bany_16375-RA
OG0008856	XP_026491749.1	Bany_05411-RA
OG0008857	XP_026493391.1	Bany_15071-RA
OG0008858	XP_026493851.1	Bany_11412-RA
OG0008859	XP_026493867.1	Bany_11413-RA
OG0008860	XP_026483669.1	Bany_06808-RA
OG0008861	XP_026492160.1	Bany_08868-RA
OG0008862	XP_026491813.1	Bany_05415-RA
OG0008863	XP_026492293.1	Bany_08871-RA
OG0008864	XP_026499178.1	Bany_13862-RA
OG0008865	XP_026492454.1	Bany_17921-RA
OG0008866	XP_026495609.1	Bany_14501-RA
OG0008867	XP_026500402.1	Bany_03733-RA, Bany_03728-RA
OG0008868	XP_026497908.1	Bany_07372-RA
OG0008869	XP_026496804.1	Bany_12014-RA
OG0008871	XP_026483778.1	Bany_06811-RA
OG0008872	XP_026496202.1	Bany_15653-RA
OG0008873	XP_026483073.1	Bany_16385-RA
OG0008874	XP_026483176.1	Bany_16386-RA
OG0008875	XP_026500399.1	Bany_03736-RA
OG0008876	XP_026483071.1	Bany_16388-RA
OG0008878	XP_026489347.1	Bany_12870-RA
OG0008880	XP_026489372.1	Bany_12873-RA
OG0008881	XP_026486136.1	Bany_10120-RA
OG0008882	XP_026501466.1	Bany_06156-RA
OG0008883	XP_026488221.1	Bany_08187-RA
OG0008884	XP_026489385.1	Bany_12876-RA
OG0008885	XP_026484742.1	Bany_00308-RA
OG0008886	XP_026484664.1	Bany_00310-RA
OG0008889	XP_026498012.1	Bany_07384-RA
OG0008890	XP_026499200.1	Bany_13877-RA
OG0008891	XP_026498067.1	Bany_07385-RA
