Orthogroup	Junonia_coenia	Heliconius_melpomene_melpomene
OG0009971	JC_01016-RA	HMEL015994g1.t1
OG0009972	JC_05606-RA	HMEL003242g1.t1
OG0009973	JC_11223-RA	HMEL008841g1.t1
OG0009974	JC_02593-RA	HMEL033854g1.t1
OG0009975	JC_07760-RA	HMEL015322g1.t1
OG0009976	JC_11797-RA	HMEL010629g1.t1
OG0009977	JC_03203-RA	HMEL010832g1.t1
OG0009978	JC_03198-RA	HMEL032730g1.t1
OG0009979	JC_01750-RA	HMEL006390g1.t1
OG0009980	JC_04396-RA	HMEL031820g1.t1, HMEL018004g1.t1
OG0009981	JC_00940-RA	HMEL009050g1.t1
OG0009982	JC_00588-RA	HMEL006562g1.t1
OG0009983	JC_01402-RA	HMEL004520-RA
OG0009984	JC_08475-RA	HMEL011407g1.t1
OG0009985	JC_02753-RA	HMEL006847g1.t1
OG0009987	JC_01339-RA	HMEL030791g1.t1
OG0009988	JC_01346-RA	HMEL005810g1.t1
OG0009989	JC_01212-RA	HMEL013339g1.t1
OG0009990	JC_11617-RA	HMEL009609g1.t1
OG0009991	JC_02233-RA	HMEL003496g1.t1
OG0009992	JC_02220-RA	HMEL013425g1.t1
OG0009994	JC_17210-RA	HMEL008411g1.t1
OG0009997	JC_12100-RA, JC_12105-RA, JC_12102-RA	HMEL008307g1.t1
OG0009998	JC_15459-RA	HMEL002134g1.t1
OG0010001	JC_14561-RA	HMEL014491g1.t1
OG0010002	JC_16949-RA	HMEL031697g1.t1, HMEL033460g1.t1, HMEL032272g1.t1, HMEL033228g1.t1, HMEL030133g1.t1, HMEL030259g1.t1, HMEL038150g1.t1
OG0010005	JC_15099-RA	HMEL030495g1.t1, HMEL030406g1.t1, HMEL037007g1.t1, HMEL034062g1.t1, HMEL030919g1.t1, HMEL030920g1.t1
OG0010007	JC_17227-RA, JC_15155-RA	HMEL035706g1.t1
OG0010018	JC_14831-RA	HMEL034633g1.t1
OG0010019	JC_13126-RA	HMEL009496g1.t1
OG0010020	JC_01607-RA, JC_01608-RA	HMEL030688g1.t1
OG0010021	JC_14659-RA	HMEL008584g1.t1
OG0010022	JC_17050-RA	HMEL013222g1.t1
OG0010023	JC_10463-RA	HMEL010290g1.t1
OG0010024	JC_12829-RA	HMEL037810g1.t1
OG0010025	JC_12828-RA	HMEL037811g1.t1
OG0010027	JC_15225-RA	HMEL014529g1.t1
OG0010034	JC_13115-RA	HMEL009473g1.t1
OG0010035	JC_16443-RA	HMEL022522g1.t1
OG0010038	JC_02412-RA	HMEL003104g1.t1
OG0010039	JC_02410-RA	HMEL034008g1.t1
OG0010044	JC_02400-RA	HMEL011585g1.t1
OG0010045	JC_07987-RA	HMEL015817g1.t1
OG0010048	JC_07320-RA, JC_07313-RA, JC_07310-RA	HMEL004941g1.t1
OG0010049	JC_01598-RA	HMEL030698g1.t1
OG0010050	JC_01602-RA	HMEL010484g1.t1
OG0010055	JC_01926-RA	HMEL006116g1.t1
OG0010056	JC_16708-RA	HMEL010812g1.t1
OG0010059	JC_16207-RA	HMEL035411g1.t1
OG0010061	JC_03565-RA	HMEL032908g1.t1
OG0010062	JC_12996-RA	HMEL008871g1.t1
OG0010064	JC_11524-RA	HMEL033621g1.t1
OG0010067	JC_06239-RA	HMEL036223g1.t1, HMEL036197g1.t1
OG0010068	JC_05665-RA	HMEL022271g1.t1
OG0010069	JC_09764-RA	HMEL034915g1.t1
OG0010073	JC_06226-RA, JC_06225-RA	HMEL006902g1.t1
OG0010077	JC_17110-RA	HMEL014825g1.t1
OG0010079	JC_06802-RA	HMEL021097g1.t1
OG0010081	JC_11439-RA	HMEL008074g1.t1
OG0010083	JC_04488-RA	HMEL015480g1.t1
OG0010085	JC_16127-RA	HMEL011184g1.t1
OG0010088	JC_11427-RA	HMEL011805g1.t1
OG0010091	JC_04491-RA	HMEL031774g1.t1
OG0010092	JC_05516-RA	HMEL002271g1.t1
OG0010093	JC_03690-RA	HMEL017019g1.t1
OG0010096	JC_16625-RA	HMEL037310g1.t1
OG0010098	JC_07381-RA, JC_07824-RA	HMEL012616g1.t1, HMEL030810g1.t1
OG0010102	JC_14877-RA	HMEL034622g1.t1
OG0010104	JC_00790-RA	HMEL015399g1.t1
OG0010107	JC_06132-RA	HMEL004023g1.t1
OG0010113	JC_10239-RA	HMEL032434g1.t1
OG0010114	JC_06119-RA	HMEL017402g1.t1
OG0010115	JC_11396-RA	HMEL033612g1.t1
OG0010117	JC_10232-RA	HMEL013974g1.t1
OG0010118	JC_14140-RA	HMEL010565g1.t1
OG0010120	JC_00834-RA	HMEL031268g1.t1
OG0010122	JC_06849-RA	HMEL009584g1.t1
OG0010127	JC_02314-RA	HMEL033955g1.t1
OG0010128	JC_14492-RA	HMEL016547g1.t1
OG0010131	JC_05628-RA	HMEL007912g1.t1
OG0010133	JC_12394-RA	HMEL004122g1.t1
OG0010142	JC_16598-RA, JC_16601-RA	HMEL014410g1.t1
OG0010147	JC_16140-RA	HMEL011162g1.t1
OG0010152	JC_02450-RA, JC_02449-RA	HMEL010513g1.t1
OG0010153	JC_06219-RA	HMEL006910g1.t1
OG0010155	JC_10171-RA	HMEL032466g1.t1
OG0010156	JC_14406-RA	HMEL013203g1.t1
OG0010158	JC_16658-RA	HMEL037322g1.t1
OG0010161	JC_04404-RA	HMEL031813g1.t1
OG0010163	JC_03499-RA	HMEL007740g1.t1
OG0010164	JC_01919-RA	HMEL035722g1.t1
OG0010167	JC_06853-RA	HMEL002314g1.t1
OG0010176	JC_06366-RA	HMEL036159g1.t1
OG0010177	JC_06367-RA	HMEL036158g1.t1
OG0010178	JC_12450-RA	HMEL021682g1.t1
OG0010179	JC_14013-RA	HMEL009737g1.t1
OG0010183	JC_06068-RA	HMEL036437g1.t1
OG0010184	JC_12850-RA	HMEL030507g1.t1
OG0010186	JC_12852-RA	HMEL014899g1.t1
OG0010187	JC_03800-RA	HMEL012521g1.t1
OG0010188	JC_04552-RA	HMEL031834g1.t1
OG0010189	JC_14004-RA	HMEL032222g1.t1
OG0010191	JC_16060-RA	HMEL011201g1.t1
OG0010196	JC_10134-RA	HMEL032481g1.t1
OG0010198	JC_02239-RA	HMEL010548-RA
OG0010199	JC_16886-RA	HMEL034161g1.t1
OG0010200	JC_03812-RA	HMEL007724g1.t1
OG0010201	JC_09577-RA	HMEL021742g1.t1, HMEL014514g1.t1
OG0010203	JC_03828-RA	HMEL004990g1.t1
OG0010204	JC_10123-RA	HMEL005521g1.t1
OG0010205	JC_06045-RA	HMEL007440g1.t1
OG0010208	JC_07190-RA	HMEL017288g1.t1
OG0010211	JC_04582-RA	HMEL020090g1.t1
OG0010213	JC_13084-RA	HMEL017596g1.t1
OG0010215	JC_03456-RA	HMEL032832g1.t1
OG0010216	JC_10111-RA	HMEL004771g1.t1
OG0010217	JC_13970-RA	HMEL005532g1.t1
OG0010218	JC_07449-RA	HMEL011912g1.t1
OG0010219	JC_09627-RA	HMEL034876g1.t1
OG0010224	JC_04619-RA	HMEL031873g1.t1
OG0010227	JC_16980-RA	HMEL034132g1.t1
OG0010229	JC_06396-RA	HMEL025035-RA
OG0010232	JC_15933-RA	HMEL010311g1.t1
OG0010234	JC_06967-RA	HMEL037579g1.t1
OG0010235	JC_01354-RA	HMEL008525g1.t1
OG0010237	JC_03865-RA	HMEL012269g1.t1
OG0010240	JC_03428-RA	HMEL032808g1.t1
OG0010245	JC_14258-RA	HMEL016815g1.t1
OG0010246	JC_02007-RA	HMEL002159g1.t1
OG0010247	JC_09531-RA	HMEL004302g1.t1
OG0010249	JC_16458-RA	HMEL010827g1.t1
OG0010250	JC_08177-RA	HMEL012428g1.t1
OG0010251	JC_07651-RA	HMEL017576g1.t1
OG0010254	JC_16450-RA	HMEL014276g1.t1
OG0010255	JC_07345-RA	HMEL017133g1.t1
OG0010259	JC_13956-RA	HMEL032189g1.t1
OG0010261	JC_14268-RA, JC_04592-RA	HMEL016805g1.t1
OG0010262	JC_10041-RA	HMEL032535g1.t1
OG0010266	JC_08902-RA	HMEL002776g1.t1
OG0010269	JC_08198-RA	HMEL030236g1.t1
OG0010271	JC_16532-RA	HMEL011505g1.t1
OG0010272	JC_10741-RA	HMEL036682g1.t1
OG0010274	JC_14909-RA	HMEL010684g1.t1
OG0010276	JC_13939-RA, JC_13938-RA	HMEL020280g1.t1
OG0010281	JC_09496-RA	HMEL034806g1.t1
OG0010285	JC_14297-RA	HMEL007958g1.t1
OG0010286	JC_01142-RA	HMEL006718g1.t1
OG0010287	JC_09993-RA	HMEL020491g1.t1
OG0010291	JC_15900-RA	HMEL009350g1.t1
OG0010293	JC_08219-RA	HMEL030246g1.t1
OG0010296	JC_03911-RA	HMEL016144g1.t1
OG0010297	JC_05974-RA	HMEL036495g1.t1
OG0010298	JC_03917-RA	HMEL016151g1.t1
OG0010300	JC_06461-RA	HMEL016994g1.t1
OG0010305	JC_06883-RA	HMEL008560g1.t1
OG0010308	JC_04706-RA	HMEL031905g1.t1
OG0010312	JC_13200-RA	HMEL013605g1.t1
OG0010315	JC_02056-RA	HMEL013863g1.t1
OG0010317	JC_14700-RA	HMEL034677g1.t1, HMEL030443g1.t1
OG0010319	JC_14697-RA	HMEL008565g1.t1
OG0010321	JC_15799-RA	HMEL015866g1.t1
OG0010325	JC_12265-RA	HMEL015594g1.t1
OG0010326	JC_14694-RA	HMEL002709g1.t1
OG0010332	JC_09849-RA	HMEL032626g1.t1
OG0010333	JC_17214-RA	HMEL012229g1.t1
OG0010335	JC_15819-RA	HMEL015889g1.t1
OG0010336	JC_05326-RA, JC_05329-RA, JC_05331-RA	HMEL034299g1.t1
OG0010339	JC_08850-RA	HMEL016771g1.t1
OG0010340	JC_05323-RA	HMEL006511g1.t1
OG0010341	JC_09844-RA	HMEL009127g1.t1
OG0010343	JC_07160-RA	HMEL037698g1.t1
OG0010345	JC_11200-RA	HMEL033503g1.t1
OG0010347	JC_10757-RA	HMEL008943g1.t1
OG0010351	JC_11707-RA	HMEL033260g1.t1
OG0010354	JC_10752-RA	HMEL008938g1.t1
OG0010359	JC_02127-RA	HMEL013495g1.t1
OG0010360	JC_03322-RA	HMEL005387g1.t1
OG0010362	JC_13734-RA	HMEL030683g1.t1, HMEL030682g1.t1
OG0010365	JC_11928-RA	HMEL010498g1.t1
OG0010371	JC_06509-RA	HMEL002454g1.t1
OG0010372	JC_15351-RA	HMEL003403g1.t1
OG0010375	JC_06519-RA	HMEL017869g1.t1
OG0010377	JC_08297-RA	HMEL030283g1.t1
OG0010379	JC_00313-RA	HMEL015176g1.t1
OG0010385	JC_09917-RA	HMEL021477g1.t1
OG0010387	JC_13703-RA	HMEL030666g1.t1
OG0010389	JC_14742-RA	HMEL034655g1.t1
OG0010390	JC_03276-RA	HMEL010491g1.t1
OG0010392	JC_05259-RA	HMEL034266g1.t1
OG0010393	JC_10889-RA	HMEL020251g1.t1
OG0010396	JC_08807-RA	HMEL017103g1.t1
OG0010398	JC_09391-RA	HMEL034755g1.t1
OG0010401	JC_08325-RA	HMEL007326g1.t1
OG0010404	JC_12283-RA	HMEL004999g1.t1
OG0010412	JC_01279-RA	HMEL030823g1.t1
OG0010418	JC_15242-RA	HMEL014546g1.t1
OG0010425	JC_05235-RA	HMEL014930g1.t1
OG0010426	JC_02743-RA	HMEL033800g1.t1
OG0010428	JC_12305-RA, JC_12304-RA	HMEL038137g1.t1
OG0010436	JC_05749-RA	HMEL021178g1.t1
OG0010440	JC_07097-RA	HMEL037696g1.t1
OG0010445	JC_15368-RA	HMEL030061g1.t1
OG0010446	JC_05774-RA	HMEL036344g1.t1
OG0010452	JC_07726-RA	HMEL015294g1.t1
OG0010453	JC_07725-RA	HMEL031662g1.t1
OG0010454	JC_04156-RA	HMEL007696g1.t1
OG0010455	JC_07730-RA	HMEL031665g1.t1
OG0010456	JC_12067-RA	HMEL003156g1.t1
OG0010462	JC_05199-RA	HMEL014199g1.t1
OG0010463	JC_01858-RA	HMEL035538g1.t1
OG0010465	JC_08387-RA	HMEL015637g1.t1
OG0010466	JC_05788-RA	HMEL037197g1.t1
OG0010469	JC_06653-RA	HMEL020760g1.t1, HMEL007240g1.t1
OG0010475	JC_10440-RA	HMEL032309g1.t1
OG0010476	JC_02887-RA	HMEL017710g1.t1
OG0010478	JC_07043-RA	HMEL021853g1.t1
OG0010481	JC_01845-RA	HMEL035549g1.t1
OG0010482	JC_05181-RA	HMEL005054g1.t1
OG0010487	JC_05083-RA	HMEL034188g1.t1
OG0010496	JC_13529-RA	HMEL002887g1.t1
OG0010503	JC_07222-RA	HMEL037738g1.t1
OG0010505	JC_09266-RA	HMEL034707g1.t1
OG0010507	JC_05853-RA	HMEL012290g1.t1
OG0010509	JC_11084-RA	HMEL014307g1.t1
OG0010510	JC_01793-RA	HMEL035577g1.t1
OG0010511	JC_03970-RA	HMEL014073g1.t1
OG0010513	JC_00842-RA	HMEL030955g1.t1
OG0010518	JC_15406-RA	HMEL003766g1.t1
OG0010520	JC_09104-RA	HMEL008647g1.t1
OG0010524	JC_04352-RA	HMEL006445g1.t1
OG0010526	JC_03059-RA	HMEL032675g1.t1
OG0010527	JC_09110-RA	HMEL037134g1.t1
OG0010528	JC_11874-RA	HMEL006146g1.t1
OG0010530	JC_04338-RA	HMEL006457g1.t1
OG0010532	JC_01633-RA	HMEL011027g1.t1
OG0010533	JC_01632-RA	HMEL011028g1.t1
OG0010535	JC_09129-RA	HMEL014657g1.t1
OG0010540	JC_11894-RA	HMEL033383g1.t1
OG0010543	JC_11896-RA	HMEL013288g1.t1
OG0010545	JC_08643-RA	HMEL012033g1.t1
OG0010552	JC_04312-RA	HMEL035281g1.t1
OG0010553	JC_05077-RA	HMEL032066g1.t1
OG0010554	JC_00944-RA	HMEL009054g1.t1
OG0010556	JC_04297-RA	HMEL012359g1.t1
OG0010557	JC_11579-RA	HMEL011678g1.t1
OG0010558	JC_08610-RA	HMEL003933g1.t1
OG0010559	JC_13408-RA	HMEL017341g1.t1
OG0010560	JC_11587-RA	HMEL033406g1.t1
OG0010562	JC_08599-RA	HMEL033135g1.t1
OG0010563	JC_05068-RA	HMEL032078g1.t1
OG0010565	JC_11600-RA	HMEL009596g1.t1
OG0010566	JC_08584-RA	HMEL033125g1.t1
OG0010573	JC_13343-RA	HMEL013617g1.t1
OG0010575	JC_01757-RA	HMEL006382g1.t1
OG0010582	JC_16777-RA	HMEL017860g1.t1
OG0010586	JC_09675-RA, JC_09678-RA	HMEL034849g1.t1
OG0010589	JC_00848-RA	HMEL005896g1.t1
OG0010590	JC_10807-RA	HMEL002504g1.t1
OG0010591	JC_15355-RA	HMEL010079g1.t1
OG0010592	JC_04037-RA	HMEL012120g1.t1
OG0010595	JC_00236-RA	HMEL031039g1.t1
OG0010597	JC_04040-RA	HMEL035142g1.t1
OG0010598	JC_07098-RA	HMEL037694g1.t1
OG0010599	JC_04322-RA	HMEL012062g1.t1
OG0010601	JC_14633-RA	HMEL016393g1.t1
OG0010603	JC_00203-RA	HMEL031029g1.t1
OG0010605	JC_05366-RA	HMEL009747g1.t1
OG0010607	JC_06248-RA, JC_06247-RA	HMEL036216g1.t1
OG0010608	JC_04372-RA	HMEL022545-RA
OG0010609	JC_11007-RA, JC_11045-RA	HMEL036842g1.t1
OG0010613	JC_14125-RA	HMEL011326g1.t1
OG0010615	JC_08783-RA	HMEL036969g1.t1
OG0010616	JC_04689-RA	HMEL031901g1.t1
OG0010617	JC_05929-RA, JC_05928-RA	HMEL006736g1.t1
OG0010618	JC_14001-RA	HMEL032218g1.t1
OG0010621	JC_13712-RA	HMEL006896g1.t1
OG0010622	JC_02763-RA	HMEL006592g1.t1
OG0010623	JC_04009-RA	HMEL035137g1.t1
OG0010624	JC_16326-RA	HMEL034082g1.t1
OG0010627	JC_07581-RA	HMEL012682g1.t1
OG0010631	JC_08731-RA	HMEL036984g1.t1
OG0010632	JC_12941-RA	HMEL009256g1.t1
OG0010633	JC_02168-RA	HMEL015062g1.t1
OG0010634	JC_00398-RA	HMEL031094g1.t1
OG0010635	JC_14329-RA	HMEL016846g1.t1
OG0010636	JC_17134-RA	HMEL036236g1.t1, HMEL034238g1.t1, HMEL012226g1.t1, HMEL012727g1.t1, HMEL035741g1.t1
OG0010637	JC_13864-RA	HMEL020069g1.t1
OG0010638	JC_04347-RA	HMEL006450g1.t1
OG0010640	JC_14325-RA	HMEL031374g1.t1
OG0010641	JC_00619-RA	HMEL009785g1.t1
OG0010645	JC_05975-RA	HMEL022323g1.t1
OG0010647	JC_15812-RA	HMEL015881g1.t1
OG0010649	JC_05086-RA	HMEL034182g1.t1
OG0010650	JC_04939-RA	HMEL008086g1.t1
OG0010651	JC_10904-RA	HMEL011340g1.t1
OG0010652	JC_00304-RA	HMEL031063g1.t1
OG0010655	JC_12521-RA	HMEL007639g1.t1
OG0010658	JC_06927-RA	HMEL037556g1.t1
OG0010660	JC_04741-RA	HMEL021474g1.t1, HMEL007071g1.t1
OG0010662	JC_03150-RA, JC_14567-RA	HMEL014497g1.t1
OG0010663	JC_06560-RA	HMEL014010g1.t1
OG0010664	JC_10847-RA	HMEL036741g1.t1
OG0010665	JC_05404-RA	HMEL010030g1.t1
OG0010667	JC_06522-RA	HMEL021778g1.t1
OG0010669	JC_02153-RA	HMEL012044g1.t1
OG0010670	JC_11334-RA	HMEL004399g1.t1
OG0010671	JC_02402-RA	HMEL034003g1.t1
OG0010674	JC_05142-RA	HMEL001035g1.t1
OG0010675	JC_05140-RA	HMEL034213g1.t1
OG0010677	JC_01724-RA	HMEL014080g1.t1
OG0010679	JC_04212-RA	HMEL020823g1.t1
OG0010683	JC_03073-RA	HMEL032677g1.t1
OG0010686	JC_01803-RA	HMEL016633g1.t1
OG0010687	JC_09214-RA	HMEL009296g1.t1
OG0010689	JC_08537-RA	HMEL033165g1.t1
OG0010690	JC_07729-RA	HMEL031664g1.t1
OG0010691	JC_02557-RA	HMEL002947g1.t1
OG0010693	JC_08411-RA	HMEL012832g1.t1
OG0010696	JC_02193-RA	HMEL015057g1.t1
OG0010697	JC_03204-RA	HMEL032732g1.t1
OG0010698	JC_09525-RA	HMEL004296g1.t1
OG0010700	JC_00587-RA	HMEL031170g1.t1
OG0010702	JC_01373-RA	HMEL008540g1.t1
OG0010703	JC_08479-RA	HMEL011411g1.t1
OG0010704	JC_01241-RA	HMEL013317g1.t1
OG0010705	JC_11921-RA	HMEL022537g1.t1
OG0010707	JC_07506-RA	HMEL016750g1.t1, HMEL031537g1.t1
OG0010708	JC_00805-RA	HMEL008664g1.t1
OG0010711	JC_17208-RA	HMEL008413g1.t1
OG0010712	JC_08944-RA	HMEL008978g1.t1
OG0010713	JC_13633-RA	HMEL007596g1.t1
OG0010715	JC_14094-RA, JC_13147-RA, JC_15263-RA	HMEL017864g1.t1
OG0010716	JC_01188-RA	HMEL006957g1.t1
OG0010719	JC_06133-RA	HMEL004021g1.t1
OG0010720	JC_04767-RA	HMEL031928g1.t1, HMEL031931g1.t1
OG0010721	JC_10987-RA	HMEL013052g1.t1
OG0010722	JC_02163-RA	HMEL008508g1.t1
OG0010724	JC_05571-RA	HMEL014785g1.t1
OG0010726	JC_02068-RA	HMEL014712g1.t1
OG0010727	JC_08286-RA	HMEL030280g1.t1
OG0010730	JC_07151-RA	HMEL033434g1.t1, HMEL031702g1.t1, HMEL032745g1.t1, HMEL032682g1.t1, HMEL037130g1.t1, HMEL034488g1.t1
OG0010733	JC_13490-RA, JC_13495-RA	HMEL030624g1.t1
OG0010734	JC_03358-RA	HMEL032780g1.t1
OG0010735	JC_03995-RA	HMEL003918g1.t1
OG0010736	JC_04121-RA	HMEL008200g1.t1
OG0010737	JC_01809-RA	HMEL035569g1.t1
OG0010751	JC_03637-RA	HMEL006669g1.t1
OG0010760	JC_11479-RA	HMEL014839g1.t1
OG0010761	JC_08671-RA	HMEL012157g1.t1
OG0010763	JC_05688-RA	HMEL014603g1.t1
OG0010767	JC_14634-RA	HMEL031468g1.t1
OG0010768	JC_09730-RA	HMEL017953g1.t1
OG0010770	JC_06301-RA	HMEL008209g1.t1
OG0010773	JC_16695-RA	HMEL037243g1.t1
OG0010774	JC_16698-RA	HMEL037244g1.t1
OG0010777	JC_16711-RA	HMEL010805g1.t1
OG0010779	JC_07955-RA	HMEL013295g1.t1
OG0010780	JC_06771-RA	HMEL037472g1.t1
OG0010783	JC_06242-RA	HMEL002133g1.t1
OG0010784	JC_10292-RA	HMEL032398g1.t1
OG0010788	JC_11542-RA	HMEL011698g1.t1
OG0010794	JC_03000-RA	HMEL030678g1.t1, HMEL018075g1.t1, HMEL030677g1.t1
OG0010796	JC_11433-RA	HMEL033665g1.t1
OG0010797	JC_06806-RA	HMEL012377g1.t1
OG0010798	JC_14446-RA, JC_15262-RA, JC_06429-RA	HMEL015530g1.t1
OG0010801	JC_14521-RA	HMEL012749g1.t1
OG0010804	JC_16004-RA	HMEL003162g1.t1
OG0010805	JC_03700-RA	HMEL017033g1.t1
OG0010806	JC_06130-RA, JC_06131-RA	HMEL004024g1.t1
OG0010807	JC_16276-RA	HMEL035357g1.t1
OG0010809	JC_12961-RA	HMEL013702g1.t1
OG0010813	JC_07411-RA	HMEL012596g1.t1
OG0010816	JC_12957-RA	HMEL013707g1.t1
OG0010817	JC_03711-RA	HMEL017043g1.t1
OG0010819	JC_11393-RA	HMEL017528-RA
OG0010821	JC_12955-RA, JC_12954-RA	HMEL030465g1.t1
OG0010823	JC_14142-RA	HMEL032265g1.t1
OG0010824	JC_05630-RA	HMEL036408g1.t1
OG0010826	JC_03588-RA	HMEL032927g1.t1
OG0010827	JC_12949-RA	HMEL004415g1.t1
OG0010829	JC_16774-RA	HMEL037259g1.t1
OG0010832	JC_08886-RA	HMEL005358g1.t1
OG0010836	JC_14031-RA	HMEL013911g1.t1
OG0010837	JC_03474-RA	HMEL021502g1.t1
OG0010839	JC_16677-RA	HMEL014420g1.t1
OG0010840	JC_12487-RA	HMEL003447g1.t1
OG0010843	JC_06218-RA	HMEL036233g1.t1
OG0010844	JC_12895-RA	HMEL003865g1.t1
OG0010848	JC_14403-RA	HMEL013201g1.t1
OG0010852	JC_01918-RA	HMEL035720g1.t1
OG0010853	JC_16666-RA	HMEL022513g1.t1
OG0010854	JC_16890-RA	HMEL013471g1.t1
OG0010858	JC_12454-RA	HMEL037975g1.t1
OG0010862	JC_08069-RA	HMEL030194g1.t1
OG0010863	JC_16074-RA	HMEL037378g1.t1
OG0010864	JC_12859-RA	HMEL030503g1.t1
OG0010865	JC_04553-RA	HMEL007651g1.t1
OG0010867	JC_02501-RA	HMEL012795g1.t1
OG0010870	JC_08086-RA	HMEL017197g1.t1
OG0010872	JC_15014-RA	HMEL004357g1.t1
OG0010875	JC_11326-RA	HMEL033571g1.t1
OG0010878	JC_03832-RA, JC_03833-RA	HMEL004986g1.t1
OG0010880	JC_12767-RA	HMEL037853g1.t1
OG0010883	JC_07454-RA	HMEL011909g1.t1
OG0010885	JC_13971-RA	HMEL032198g1.t1, HMEL005533g1.t1
OG0010886	JC_17235-RA	HMEL034141g1.t1
OG0010887	JC_04609-RA	HMEL031877g1.t1
OG0010892	JC_11296-RA	HMEL033560g1.t1
OG0010894	JC_01359-RA	HMEL008531g1.t1
OG0010895	JC_02531-RA	HMEL033887g1.t1
OG0010905	JC_15006-RA	HMEL011938g1.t1
OG0010908	JC_00601-RA	HMEL031172g1.t1
OG0010909	JC_08917-RA, JC_08916-RA	HMEL003212g1.t1
OG0010912	JC_10089-RA	HMEL032507g1.t1
OG0010913	JC_12709-RA	HMEL037904g1.t1
OG0010915	JC_04658-RA	HMEL031889g1.t1
OG0010916	JC_16531-RA	HMEL011506g1.t1
OG0010918	JC_10744-RA	HMEL008927g1.t1
OG0010924	JC_05400-RA	HMEL003258g1.t1
OG0010925	JC_01929-RA, JC_10347-RA	HMEL035851g1.t1, HMEL036762g1.t1, HMEL035891g1.t1
OG0010928	JC_03398-RA, JC_03397-RA, JC_03399-RA, JC_03400-RA	HMEL009128g1.t1
OG0010929	JC_13976-RA	HMEL032204g1.t1
OG0010930	JC_03393-RA	HMEL032966g1.t1
OG0010932	JC_06452-RA	HMEL016987g1.t1
OG0010935	JC_00548-RA	HMEL002838g1.t1
OG0010938	JC_13182-RA	HMEL013592g1.t1, HMEL004409g1.t1
OG0010940	JC_09966-RA	HMEL032569g1.t1
OG0010942	JC_11657-RA	HMEL033233g1.t1
OG0010943	JC_10803-RA	HMEL012253g1.t1
OG0010947	JC_05354-RA	HMEL014555g1.t1
OG0010958	JC_09845-RA	HMEL009125g1.t1
OG0010962	JC_08844-RA, JC_08845-RA	HMEL016776g1.t1
OG0010964	JC_08278-RA	HMEL011645g1.t1
OG0010966	JC_10751-RA	HMEL008937g1.t1
OG0010969	JC_08840-RA	HMEL037022g1.t1
OG0010971	JC_13922-RA	HMEL032158g1.t1
OG0010980	JC_15308-RA	HMEL015671g1.t1
OG0010981	JC_11226-RA	HMEL006578g1.t1
OG0010986	JC_12269-RA	HMEL038100g1.t1
OG0010990	JC_10352-RA	HMEL005015g1.t1
OG0010992	JC_06530-RA, JC_06531-RA	HMEL036054g1.t1
OG0010993	JC_01276-RA	HMEL012510g1.t1
OG0010995	JC_15243-RA	HMEL014547g1.t1
OG0010997	JC_13752-RA	HMEL032103g1.t1
OG0010998	JC_12016-RA	HMEL014355g1.t1
OG0011001	JC_06542-RA	HMEL011687g1.t1, HMEL017849g1.t1
OG0011002	JC_04860-RA	HMEL031969g1.t1
OG0011005	JC_09363-RA	HMEL006034g1.t1
OG0011008	JC_07087-RA	HMEL002406g1.t1
OG0011012	JC_05208-RA	HMEL006663-RA
OG0011013	JC_01057-RA	HMEL015963g1.t1
OG0011014	JC_01059-RA	HMEL015961g1.t1
OG0011017	JC_07003-RA	HMEL037592g1.t1
OG0011025	JC_05791-RA	HMEL003681g1.t1
OG0011033	JC_07057-RA	HMEL037605g1.t1
OG0011034	JC_06640-RA	HMEL036018g1.t1
OG0011035	JC_11118-RA	HMEL033473g1.t1
OG0011040	JC_05096-RA	HMEL009682g1.t1
OG0011042	JC_09290-RA	HMEL002669g1.t1
OG0011046	JC_11788-RA	HMEL004265g1.t1
OG0011049	JC_05120-RA	HMEL003174g1.t1
OG0011054	JC_00235-RA	HMEL015281g1.t1
OG0011056	JC_11074-RA	HMEL032987g1.t1
OG0011063	JC_07239-RA	HMEL037750g1.t1
OG0011068	JC_09109-RA	HMEL037133g1.t1
OG0011069	JC_04919-RA	HMEL009856g1.t1
OG0011072	JC_06553-RA	HMEL036008g1.t1
OG0011075	JC_06549-RA	HMEL036003g1.t1
OG0011078	JC_04320-RA	HMEL012061g1.t1
OG0011080	JC_00949-RA	HMEL009055g1.t1
OG0011083	JC_08608-RA	HMEL033141g1.t1
OG0011086	JC_13394-RA	HMEL030592g1.t1
OG0011088	JC_04260-RA	HMEL020100g1.t1
OG0011089	JC_13375-RA	HMEL017379g1.t1
OG0011090	JC_01730-RA	HMEL008788g1.t1
OG0011096	JC_01751-RA	HMEL006392g1.t1
OG0011097	JC_01018-RA	HMEL030898g1.t1
OG0011098	JC_01761-RA	HMEL006378g1.t1
OG0011099	JC_15796-RA	HMEL036047g1.t1
OG0011101	JC_16153-RA	HMEL022517-RA
OG0011102	JC_11330-RA	HMEL033577g1.t1
OG0011105	JC_15410-RA	HMEL003769g1.t1
OG0011107	JC_13181-RA	HMEL030369g1.t1, HMEL030341g1.t1
OG0011108	JC_16755-RA	HMEL003411g1.t1
OG0011109	JC_16244-RA, JC_16242-RA, JC_16330-RA, JC_16315-RA	HMEL035321g1.t1
OG0011111	JC_16022-RA	HMEL016126g1.t1
OG0011112	JC_14635-RA	HMEL016394g1.t1
OG0011116	JC_07255-RA	HMEL005310g1.t1
