Orthogroup	Junonia_coenia	Vanessa_cardui
OG0008008	JC_03067-RA	Vcard_DToL04636-RA
OG0008010	JC_01639-RA	Vcard_DToL00738-RA
OG0008011	JC_00153-RA	Vcard_DToL02582-RA
OG0008012	JC_11268-RA	Vcard_DToL11099-RA
OG0008013	JC_08526-RA	Vcard_DToL05603-RA
OG0008014	JC_04355-RA	Vcard_DToL08309-RA
OG0008015	JC_06562-RA	Vcard_DToL10262-RA
OG0008017	JC_09193-RA	Vcard_DToL07023-RA
OG0008018	JC_09179-RA	Vcard_DToL07025-RA
OG0008019	JC_00152-RA	Vcard_DToL02583-RA
OG0008020	JC_13479-RA	Vcard_DToL15752-RA
OG0008021	JC_09180-RA	Vcard_DToL07026-RA
OG0008022	JC_11267-RA	Vcard_DToL11098-RA
OG0008023	JC_05739-RA	Vcard_DToL10156-RA
OG0008024	JC_09181-RA	Vcard_DToL07027-RA
OG0008026	JC_09182-RA	Vcard_DToL07028-RA
OG0008027	JC_09112-RA	Vcard_DToL07600-RA
OG0008028	JC_01637-RA	Vcard_DToL00740-RA
OG0008029	JC_15396-RA	Vcard_DToL17088-RA
OG0008030	JC_09113-RA	Vcard_DToL07601-RA
OG0008031	JC_13472-RA	Vcard_DToL15760-RA
OG0008032	JC_03049-RA	Vcard_DToL04658-RA
OG0008034	JC_09116-RA	Vcard_DToL07602-RA
OG0008035	JC_07870-RA	Vcard_DToL09105-RA
OG0008036	JC_11875-RA	Vcard_DToL08099-RA
OG0008037	JC_07871-RA	Vcard_DToL09104-RA
OG0008038	JC_04342-RA	Vcard_DToL08322-RA
OG0008039	JC_07256-RA	Vcard_DToL11849-RA
OG0008040	JC_00893-RA	Vcard_DToL01658-RA
OG0008041	JC_09183-RA	Vcard_DToL07029-RA
OG0008042	JC_01635-RA	Vcard_DToL00747-RA
OG0008043	JC_06556-RA	Vcard_DToL10254-RA
OG0008044	JC_02828-RA	Vcard_DToL03899-RA
OG0008045	JC_03041-RA	Vcard_DToL04667-RA
OG0008046	JC_07266-RA	Vcard_DToL11833-RA
OG0008047	JC_11887-RA	Vcard_DToL08084-RA
OG0008048	JC_07874-RA	Vcard_DToL09099-RA
OG0008049	JC_07267-RA	Vcard_DToL11832-RA
OG0008050	JC_00897-RA	Vcard_DToL01655-RA
OG0008051	JC_07876-RA	Vcard_DToL09097-RA
OG0008052	JC_00899-RA	Vcard_DToL01653-RA
OG0008053	JC_09131-RA	Vcard_DToL07617-RA
OG0008054	JC_00904-RA	Vcard_DToL01649-RA
OG0008055	JC_09132-RA	Vcard_DToL07620-RA
OG0008056	JC_07880-RA	Vcard_DToL09090-RA
OG0008057	JC_00124-RA	Vcard_DToL02600-RA
OG0008058	JC_13464-RA	Vcard_DToL15775-RA
OG0008060	JC_11890-RA	Vcard_DToL08082-RA
OG0008061	JC_00911-RA	Vcard_DToL01636-RA
OG0008062	JC_00912-RA	Vcard_DToL01635-RA
OG0008063	JC_00913-RA	Vcard_DToL01633-RA
OG0008064	JC_01629-RA	Vcard_DToL00755-RA
OG0008065	JC_13462-RA	Vcard_DToL15778-RA
OG0008066	JC_05032-RA	Vcard_DToL05244-RA
OG0008067	JC_02823-RA	Vcard_DToL03904-RA
OG0008068	JC_11893-RA	Vcard_DToL08079-RA
OG0008069	JC_05024-RA	Vcard_DToL05243-RA
OG0008070	JC_00917-RA	Vcard_DToL01630-RA
OG0008071	JC_07886-RA	Vcard_DToL09081-RA
OG0008072	JC_02821-RA	Vcard_DToL03906-RA
OG0008074	JC_13457-RA	Vcard_DToL15782-RA, Vcard_DToL15781-RA
OG0008075	JC_05025-RA	Vcard_DToL05240-RA
OG0008076	JC_01695-RA	Vcard_DToL00765-RA
OG0008078	JC_07888-RA	Vcard_DToL09078-RA
OG0008079	JC_05026-RA	Vcard_DToL05238-RA
OG0008080	JC_00921-RA	Vcard_DToL01622-RA
OG0008081	JC_02814-RA	Vcard_DToL03910-RA
OG0008082	JC_05023-RA	Vcard_DToL05234-RA
OG0008083	JC_02813-RA	Vcard_DToL03911-RA
OG0008084	JC_13450-RA	Vcard_DToL15788-RA
OG0008085	JC_05022-RA	Vcard_DToL05233-RA
OG0008086	JC_13451-RA	Vcard_DToL15789-RA
OG0008087	JC_00922-RA	Vcard_DToL01620-RA
OG0008088	JC_00923-RA	Vcard_DToL01295-RA
OG0008089	JC_00924-RA	Vcard_DToL01297-RA
OG0008090	JC_13446-RA	Vcard_DToL15797-RA
OG0008091	JC_09151-RA	Vcard_DToL07633-RA
OG0008092	JC_11902-RA	Vcard_DToL08069-RA
OG0008093	JC_07898-RA	Vcard_DToL09070-RA
OG0008094	JC_07901-RA	Vcard_DToL09068-RA
OG0008095	JC_13445-RA	Vcard_DToL15799-RA
OG0008096	JC_05050-RA	Vcard_DToL05213-RA
OG0008097	JC_03026-RA	Vcard_DToL04682-RA
OG0008098	JC_01704-RA	Vcard_DToL00774-RA
OG0008099	JC_11906-RA	Vcard_DToL08064-RA
OG0008100	JC_00925-RA	Vcard_DToL01298-RA
OG0008101	JC_00115-RA	Vcard_DToL02604-RA
OG0008102	JC_00926-RA	Vcard_DToL01301-RA
OG0008103	JC_00111-RA	Vcard_DToL02606-RA
OG0008104	JC_00110-RA	Vcard_DToL02607-RA
OG0008105	JC_11648-RA	Vcard_DToL08058-RA
OG0008106	JC_11647-RA	Vcard_DToL08056-RA
OG0008108	JC_00109-RA	Vcard_DToL02611-RA
OG0008109	JC_03023-RA	Vcard_DToL04684-RA
OG0008110	JC_00108-RA	Vcard_DToL02612-RA
OG0008111	JC_05060-RA	Vcard_DToL05209-RA
OG0008112	JC_03021-RA	Vcard_DToL04689-RA
OG0008113	JC_13436-RA	Vcard_DToL15807-RA
OG0008114	JC_13432-RA	Vcard_DToL15811-RA
OG0008115	JC_05070-RA	Vcard_DToL05454-RA
OG0008116	JC_13431-RA	Vcard_DToL15812-RA
OG0008117	JC_03018-RA	Vcard_DToL04690-RA
OG0008118	JC_01660-RA	Vcard_DToL00713-RA
OG0008119	JC_11554-RA	Vcard_DToL08286-RA
OG0008121	JC_04311-RA	Vcard_DToL08356-RA
OG0008122	JC_13423-RA	Vcard_DToL15814-RA
OG0008123	JC_00943-RA	Vcard_DToL01316-RA
OG0008124	JC_04306-RA, JC_04304-RA	Vcard_DToL08360-RA
OG0008125	JC_03005-RA	Vcard_DToL04709-RA
OG0008126	JC_11558-RA	Vcard_DToL08284-RA
OG0008127	JC_11561-RA	Vcard_DToL08280-RA
OG0008128	JC_00099-RA	Vcard_DToL02624-RA
OG0008129	JC_08617-RA	Vcard_DToL05478-RA
OG0008130	JC_00098-RA	Vcard_DToL02626-RA
OG0008132	JC_00097-RA	Vcard_DToL02629-RA
OG0008133	JC_01624-RA	Vcard_DToL00760-RA
OG0008134	JC_04296-RA	Vcard_DToL08368-RA
OG0008135	JC_00095-RA	Vcard_DToL02631-RA
OG0008136	JC_00954-RA	Vcard_DToL01319-RA
OG0008137	JC_11570-RA	Vcard_DToL08272-RA
OG0008138	JC_04290-RA	Vcard_DToL08374-RA
OG0008139	JC_00091-RA	Vcard_DToL02635-RA
OG0008141	JC_13413-RA, JC_13415-RA	Vcard_DToL15818-RA
OG0008142	JC_11575-RA	Vcard_DToL08267-RA
OG0008143	JC_00088-RA	Vcard_DToL02637-RA
OG0008144	JC_00959-RA	Vcard_DToL01322-RA
OG0008145	JC_00960-RA	Vcard_DToL01323-RA
OG0008146	JC_11576-RA	Vcard_DToL08266-RA
OG0008147	JC_00966-RA	Vcard_DToL01326-RA
OG0008148	JC_04283-RA	Vcard_DToL08380-RA
OG0008149	JC_04281-RA	Vcard_DToL08382-RA
OG0008150	JC_00968-RA	Vcard_DToL01329-RA
OG0008151	JC_04278-RA	Vcard_DToL08384-RA
OG0008152	JC_04277-RA	Vcard_DToL08385-RA
OG0008153	JC_00082-RA	Vcard_DToL02642-RA
OG0008154	JC_00081-RA	Vcard_DToL02643-RA
OG0008155	JC_02997-RA	Vcard_DToL04716-RA
OG0008156	JC_00975-RA	Vcard_DToL01337-RA
OG0008157	JC_08606-RA	Vcard_DToL05494-RA
OG0008158	JC_11585-RA	Vcard_DToL08003-RA
OG0008159	JC_11586-RA	Vcard_DToL08004-RA
OG0008160	JC_13401-RA	Vcard_DToL15825-RA
OG0008161	JC_13400-RA	Vcard_DToL15826-RA
OG0008162	JC_13399-RA	Vcard_DToL15827-RA
OG0008163	JC_00078-RA	Vcard_DToL02647-RA
OG0008164	JC_08601-RA	Vcard_DToL05499-RA
OG0008166	JC_02991-RA	Vcard_DToL04720-RA
OG0008167	JC_00076-RA	Vcard_DToL02649-RA
OG0008168	JC_08598-RA	Vcard_DToL05501-RA
OG0008169	JC_02804-RA	Vcard_DToL03920-RA
OG0008170	JC_00976-RA	Vcard_DToL01339-RA
OG0008171	JC_02801-RA	Vcard_DToL03922-RA
OG0008173	JC_08589-RA	Vcard_DToL05514-RA
OG0008174	JC_02795-RA	Vcard_DToL03926-RA
OG0008175	JC_02794-RA	Vcard_DToL03927-RA
OG0008176	JC_11592-RA	Vcard_DToL08010-RA
OG0008177	JC_02793-RA	Vcard_DToL03928-RA
OG0008178	JC_02970-RA	Vcard_DToL04734-RA
OG0008179	JC_00070-RA	Vcard_DToL02653-RA
OG0008180	JC_02789-RA	Vcard_DToL03931-RA
OG0008181	JC_02973-RA	Vcard_DToL04731-RA
OG0008182	JC_02788-RA	Vcard_DToL03932-RA
OG0008183	JC_11597-RA	Vcard_DToL08013-RA
OG0008184	JC_11598-RA	Vcard_DToL08014-RA
OG0008185	JC_11599-RA	Vcard_DToL08017-RA
OG0008186	JC_11601-RA	Vcard_DToL08018-RA
OG0008187	JC_13387-RA	Vcard_DToL15835-RA
OG0008188	JC_11605-RA	Vcard_DToL08024-RA
OG0008189	JC_11608-RA	Vcard_DToL08027-RA
OG0008190	JC_02978-RA	Vcard_DToL04729-RA
OG0008191	JC_08579-RA	Vcard_DToL05531-RA
OG0008192	JC_02979-RA	Vcard_DToL04728-RA
OG0008193	JC_08577-RA, JC_08578-RA	Vcard_DToL05533-RA
OG0008194	JC_11614-RA	Vcard_DToL08031-RA
OG0008195	JC_00979-RA	Vcard_DToL01343-RA
OG0008196	JC_02779-RA	Vcard_DToL03941-RA
OG0008197	JC_02776-RA	Vcard_DToL03942-RA
OG0008198	JC_02775-RA	Vcard_DToL03944-RA
OG0008199	JC_11620-RA	Vcard_DToL08037-RA
OG0008200	JC_02773-RA, JC_02772-RA	Vcard_DToL03951-RA
OG0008201	JC_00983-RA	Vcard_DToL01348-RA
OG0008203	JC_00986-RA	Vcard_DToL01351-RA
OG0008204	JC_00037-RA	Vcard_DToL02667-RA
OG0008205	JC_02767-RA	Vcard_DToL03958-RA
OG0008206	JC_01684-RA	Vcard_DToL00626-RA
OG0008207	JC_00014-RA	Vcard_DToL02678-RA
OG0008208	JC_13382-RA	Vcard_DToL15840-RA
OG0008209	JC_04258-RA	Vcard_DToL08405-RA
OG0008210	JC_02765-RA	Vcard_DToL03962-RA
OG0008211	JC_13379-RA	Vcard_DToL15842-RA
OG0008212	JC_04256-RA	Vcard_DToL08411-RA
OG0008213	JC_13376-RA	Vcard_DToL15844-RA
OG0008214	JC_08567-RA	Vcard_DToL05551-RA
OG0008215	JC_08564-RA	Vcard_DToL05553-RA
OG0008216	JC_01729-RA	Vcard_DToL00633-RA
OG0008217	JC_04236-RA	Vcard_DToL08433-RA
OG0008218	JC_00991-RA	Vcard_DToL01356-RA
OG0008219	JC_04237-RA	Vcard_DToL08432-RA
OG0008220	JC_04239-RA	Vcard_DToL08430-RA
OG0008221	JC_02764-RA	Vcard_DToL03964-RA
OG0008222	JC_08562-RA	Vcard_DToL05555-RA
OG0008223	JC_08561-RA	Vcard_DToL05556-RA
OG0008224	JC_01000-RA	Vcard_DToL01360-RA
OG0008225	JC_08557-RA	Vcard_DToL05562-RA
OG0008226	JC_08553-RA	Vcard_DToL05566-RA
OG0008227	JC_08551-RA	Vcard_DToL05568-RA
OG0008228	JC_00022-RA	Vcard_DToL02676-RA
OG0008229	JC_04247-RA	Vcard_DToL08424-RA
OG0008230	JC_13364-RA	Vcard_DToL15857-RA
OG0008232	JC_04250-RA	Vcard_DToL08420-RA
OG0008233	JC_04251-RA	Vcard_DToL08419-RA
OG0008234	JC_02755-RA	Vcard_DToL03976-RA
OG0008235	JC_13352-RA	Vcard_DToL15866-RA
OG0008236	JC_02751-RA	Vcard_DToL03777-RA
OG0008237	JC_13340-RA	Vcard_DToL15882-RA
OG0008238	JC_08544-RA	Vcard_DToL05576-RA
OG0008239	JC_02747-RA	Vcard_DToL03770-RA
OG0008240	JC_08540-RA	Vcard_DToL05583-RA
OG0008241	JC_01736-RA	Vcard_DToL00642-RA
OG0008242	JC_08538-RA	Vcard_DToL05588-RA
OG0008243	JC_00012-RA	Vcard_DToL02681-RA
OG0008244	JC_08534-RA	Vcard_DToL05593-RA
OG0008245	JC_01005-RA	Vcard_DToL01368-RA
OG0008246	JC_01007-RA	Vcard_DToL01371-RA
OG0008247	JC_01748-RA	Vcard_DToL00653-RA
OG0008250	JC_01008-RA	Vcard_DToL01372-RA
OG0008251	JC_00002-RA	Vcard_DToL02687-RA
OG0008252	JC_00003-RA	Vcard_DToL02688-RA
OG0008253	JC_00004-RA	Vcard_DToL02689-RA
OG0008254	JC_01754-RA	Vcard_DToL00659-RA
OG0008255	JC_01021-RA	Vcard_DToL01384-RA
OG0008256	JC_01025-RA	Vcard_DToL01386-RA
OG0008257	JC_01026-RA	Vcard_DToL01387-RA
OG0008258	JC_01760-RA	Vcard_DToL00663-RA
OG0008259	JC_01027-RA	Vcard_DToL01389-RA
OG0008260	JC_01762-RA	Vcard_DToL00664-RA
OG0008261	JC_01031-RA	Vcard_DToL01391-RA
OG0008262	JC_01768-RA	Vcard_DToL00670-RA
OG0008263	JC_01036-RA	Vcard_DToL01396-RA
OG0008264	JC_01042-RA	Vcard_DToL01401-RA
OG0008265	JC_01047-RA	Vcard_DToL01404-RA
OG0008266	JC_01120-RA	Vcard_DToL01500-RA
OG0008267	JC_01115-RA	Vcard_DToL01493-RA
OG0008268	JC_01114-RA	Vcard_DToL01492-RA
OG0008269	JC_01112-RA	Vcard_DToL01490-RA
OG0008270	JC_01780-RA	Vcard_DToL00682-RA
OG0008271	JC_01106-RA	Vcard_DToL01481-RA
OG0008273	JC_05818-RA	Vcard_DToL10079-RA
OG0008274	JC_00839-RA	Vcard_DToL01726-RA
OG0008275	JC_06996-RA	Vcard_DToL12176-RA
OG0008276	JC_07086-RA	Vcard_DToL12059-RA
OG0008277	JC_16430-RA	Vcard_DToL18638-RA
OG0008278	JC_14977-RA, JC_14464-RA	Vcard_DToL16620-RA
OG0008279	JC_01485-RA	Vcard_DToL00980-RA
OG0008280	JC_12284-RA	Vcard_DToL14435-RA
OG0008281	JC_16770-RA	Vcard_DToL18767-RA
OG0008282	JC_11550-RA	Vcard_DToL11379-RA
OG0008283	JC_09317-RA	Vcard_DToL06772-RA
OG0008284	JC_15387-RA	Vcard_DToL17230-RA, Vcard_DToL17231-RA
OG0008285	JC_16066-RA	Vcard_DToL17661-RA
OG0008286	JC_12174-RA	Vcard_DToL07688-RA
OG0008288	JC_00202-RA	Vcard_DToL02528-RA
OG0008289	JC_05947-RA	Vcard_DToL09828-RA
OG0008290	JC_03346-RA	Vcard_DToL04320-RA, Vcard_DToL04319-RA
OG0008291	JC_12455-RA	Vcard_DToL14624-RA
OG0008292	JC_14264-RA	Vcard_DToL16402-RA
OG0008295	JC_12486-RA	Vcard_DToL14593-RA
OG0008296	JC_15306-RA	Vcard_DToL17307-RA
OG0008297	JC_07980-RA	Vcard_DToL06241-RA
OG0008298	JC_16376-RA	Vcard_DToL18279-RA
OG0008299	JC_10858-RA	Vcard_DToL12693-RA
OG0008300	JC_12988-RA	Vcard_DToL15081-RA
OG0008301	JC_04791-RA	Vcard_DToL05143-RA
OG0008301	JC_04790-RA	Vcard_DToL05142-RA
OG0008302	JC_03413-RA	Vcard_DToL04252-RA, Vcard_DToL04249-RA
OG0008303	JC_05913-RA	Vcard_DToL09803-RA
OG0008304	JC_14219-RA	Vcard_DToL16338-RA
OG0008305	JC_06375-RA	Vcard_DToL10575-RA
OG0008306	JC_08312-RA	Vcard_DToL05846-RA
OG0008307	JC_02018-RA	Vcard_DToL00282-RA
OG0008308	JC_02656-RA	Vcard_DToL03667-RA
OG0008309	JC_14326-RA	Vcard_DToL16448-RA
OG0008310	JC_14508-RA	Vcard_DToL16666-RA
OG0008311	JC_05709-RA	Vcard_DToL10214-RA
OG0008312	JC_02086-RA	Vcard_DToL00356-RA
OG0008313	JC_00393-RA	Vcard_DToL02288-RA
OG0008314	JC_03141-RA	Vcard_DToL04557-RA
OG0008316	JC_11286-RA	Vcard_DToL11123-RA
OG0008317	JC_07680-RA	Vcard_DToL09316-RA
OG0008318	JC_04991-RA	Vcard_DToL05266-RA
OG0008320	JC_01947-RA	Vcard_DToL00180-RA
OG0008321	JC_07186-RA	Vcard_DToL11944-RA
OG0008322	JC_10423-RA	Vcard_DToL13782-RA
OG0008323	JC_12526-RA	Vcard_DToL14551-RA
OG0008324	JC_13816-RA	Vcard_DToL14220-RA
OG0008325	JC_01051-RA	Vcard_DToL01410-RA
OG0008326	JC_12358-RA	Vcard_DToL14747-RA
OG0008327	JC_03058-RA	Vcard_DToL04648-RA
OG0008329	JC_04645-RA	Vcard_DToL04993-RA
OG0008330	JC_11069-RA, JC_11068-RA	Vcard_DToL10872-RA
OG0008331	JC_09247-RA	Vcard_DToL06968-RA
OG0008332	JC_04891-RA	Vcard_DToL05377-RA
OG0008333	JC_02538-RA	Vcard_DToL03538-RA
OG0008334	JC_03294-RA	Vcard_DToL04377-RA
OG0008335	JC_09614-RA	Vcard_DToL06586-RA
OG0008336	JC_05470-RA	Vcard_DToL03175-RA
OG0008337	JC_03303-RA	Vcard_DToL04365-RA
OG0008338	JC_06660-RA	Vcard_DToL10375-RA
OG0008339	JC_02563-RA	Vcard_DToL03568-RA
OG0008340	JC_06993-RA	Vcard_DToL12179-RA
OG0008341	JC_07198-RA	Vcard_DToL11922-RA
OG0008343	JC_08472-RA	Vcard_DToL05664-RA
OG0008344	JC_08829-RA	Vcard_DToL07369-RA
OG0008345	JC_01372-RA	Vcard_DToL01114-RA
OG0008346	JC_01235-RA	Vcard_DToL01271-RA
OG0008347	JC_01190-RA, JC_01189-RA	Vcard_DToL01588-RA
OG0008348	JC_07786-RA	Vcard_DToL09203-RA
OG0008348	JC_07787-RA	Vcard_DToL09202-RA
OG0008349	JC_07789-RA	Vcard_DToL09199-RA
OG0008349	JC_07788-RA	Vcard_DToL09201-RA
OG0008353	JC_12241-RA	Vcard_DToL14475-RA
OG0008364	JC_16973-RA, JC_16977-RA, JC_16966-RA, JC_16971-RA, JC_16972-RA, JC_16976-RA, JC_16970-RA, JC_16969-RA	Vcard_DToL18115-RA
OG0008370	JC_01247-RA	Vcard_DToL01260-RA
OG0008371	JC_03464-RA	Vcard_DToL04187-RA
OG0008373	JC_07906-RA	Vcard_DToL06344-RA
OG0008375	JC_06342-RA	Vcard_DToL10601-RA
OG0008376	JC_05855-RA	Vcard_DToL10046-RA
OG0008377	JC_08677-RA	Vcard_DToL07154-RA
OG0008382	JC_13128-RA	Vcard_DToL15292-RA
OG0008383	JC_05594-RA	Vcard_DToL03294-RA
OG0008385	JC_05592-RA	Vcard_DToL03293-RA
OG0008386	JC_07354-RA	Vcard_DToL09684-RA
OG0008387	JC_04417-RA	Vcard_DToL04867-RA
OG0008388	JC_16444-RA	Vcard_DToL18620-RA
OG0008389	JC_17047-RA	Vcard_DToL17897-RA
OG0008390	JC_07918-RA	Vcard_DToL06329-RA
OG0008391	JC_04422-RA	Vcard_DToL04860-RA
OG0008394	JC_13135-RA	Vcard_DToL15306-RA
OG0008395	JC_13133-RA	Vcard_DToL15300-RA
OG0008397	JC_14641-RA	Vcard_DToL16751-RA
OG0008398	JC_02216-RA	Vcard_DToL00117-RA
OG0008401	JC_10470-RA	Vcard_DToL13117-RA
OG0008402	JC_02214-RA	Vcard_DToL00121-RA
OG0008403	JC_03531-RA	Vcard_DToL04012-RA
OG0008404	JC_16217-RA	Vcard_DToL18337-RA
OG0008405	JC_16218-RA	Vcard_DToL18336-RA
OG0008406	JC_17175-RA	Vcard_DToL17806-RA
OG0008415	JC_15574-RA	Vcard_DToL16828-RA
OG0008418	JC_13159-RA	Vcard_DToL15319-RA
OG0008419	JC_02399-RA	Vcard_DToL03328-RA
OG0008420	JC_13160-RA	Vcard_DToL15322-RA
OG0008422	JC_10479-RA	Vcard_DToL13108-RA
OG0008423	JC_15216-RA	Vcard_DToL17359-RA
OG0008425	JC_15050-RA	Vcard_DToL15893-RA
OG0008426	JC_15215-RA	Vcard_DToL17360-RA
OG0008429	JC_13162-RA	Vcard_DToL15324-RA
OG0008432	JC_13164-RA	Vcard_DToL15326-RA
OG0008434	JC_14597-RA	Vcard_DToL16723-RA
OG0008437	JC_00719-RA	Vcard_DToL01870-RA
OG0008438	JC_00716-RA	Vcard_DToL01871-RA
OG0008442	JC_16237-RA	Vcard_DToL18429-RA
OG0008444	JC_00714-RA	Vcard_DToL01873-RA
OG0008445	JC_04453-RA	Vcard_DToL04841-RA
OG0008446	JC_15205-RA	Vcard_DToL17371-RA
OG0008448	JC_14075-RA	Vcard_DToL14080-RA
OG0008449	JC_07940-RA	Vcard_DToL06300-RA
OG0008452	JC_02267-RA	Vcard_DToL00060-RA
OG0008454	JC_17093-RA	Vcard_DToL17817-RA
OG0008457	JC_14573-RA	Vcard_DToL16703-RA
OG0008458	JC_05664-RA	Vcard_DToL09995-RA
OG0008460	JC_15190-RA	Vcard_DToL17383-RA
OG0008464	JC_11517-RA	Vcard_DToL11347-RA
OG0008470	JC_03564-RA	Vcard_DToL04072-RA
OG0008471	JC_15525-RA	Vcard_DToL16784-RA
OG0008472	JC_11521-RA	Vcard_DToL11349-RA
OG0008473	JC_04465-RA	Vcard_DToL04825-RA
OG0008474	JC_11523-RA	Vcard_DToL11351-RA
OG0008478	JC_11527-RA	Vcard_DToL11357-RA
OG0008480	JC_12787-RA	Vcard_DToL14901-RA
OG0008481	JC_00737-RA	Vcard_DToL01845-RA
OG0008483	JC_12436-RA	Vcard_DToL14642-RA
OG0008486	JC_10293-RA	Vcard_DToL13636-RA
OG0008488	JC_04270-RA	Vcard_DToL08394-RA
OG0008489	JC_06077-RA	Vcard_DToL10847-RA
OG0008491	JC_10294-RA	Vcard_DToL13637-RA
OG0008492	JC_00747-RA	Vcard_DToL01832-RA
OG0008496	JC_11545-RA	Vcard_DToL11368-RA
OG0008497	JC_06782-RA	Vcard_DToL12418-RA
OG0008498	JC_12432-RA	Vcard_DToL14647-RA
OG0008499	JC_10297-RA	Vcard_DToL13640-RA
OG0008502	JC_10299-RA	Vcard_DToL13643-RA
OG0008503	JC_16737-RA	Vcard_DToL18740-RA
OG0008505	JC_00757-RA	Vcard_DToL01819-RA
OG0008506	JC_10300-RA	Vcard_DToL13645-RA
OG0008508	JC_16746-RA	Vcard_DToL18744-RA
OG0008509	JC_12985-RA	Vcard_DToL15083-RA
OG0008510	JC_10302-RA	Vcard_DToL13649-RA
OG0008511	JC_12428-RA	Vcard_DToL14652-RA
OG0008512	JC_11453-RA	Vcard_DToL11285-RA
OG0008514	JC_16241-RA	Vcard_DToL18422-RA
OG0008515	JC_06799-RA	Vcard_DToL12404-RA
OG0008517	JC_02345-RA	Vcard_DToL03382-RA
OG0008518	JC_00767-RA	Vcard_DToL01807-RA
OG0008519	JC_08681-RA	Vcard_DToL07150-RA
OG0008521	JC_00769-RA	Vcard_DToL01806-RA
OG0008524	JC_00774-RA	Vcard_DToL01798-RA
OG0008528	JC_05066-RA	Vcard_DToL18450-RA
OG0008531	JC_06146-RA	Vcard_DToL10780-RA
OG0008533	JC_10320-RA	Vcard_DToL13662-RA
OG0008534	JC_06141-RA	Vcard_DToL10783-RA
OG0008535	JC_02987-RA	Vcard_DToL04724-RA
OG0008538	JC_01557-RA	Vcard_DToL00879-RA
OG0008540	JC_15995-RA	Vcard_DToL17724-RA
OG0008542	JC_10563-RA	Vcard_DToL13012-RA
OG0008543	JC_06137-RA	Vcard_DToL10789-RA
OG0008544	JC_15999-RA	Vcard_DToL17723-RA
OG0008545	JC_16003-RA	Vcard_DToL17719-RA
OG0008546	JC_11414-RA	Vcard_DToL11260-RA
OG0008547	JC_16006-RA	Vcard_DToL17716-RA
OG0008553	JC_01543-RA	Vcard_DToL00897-RA
OG0008555	JC_00796-RA	Vcard_DToL01775-RA
OG0008556	JC_00799-RA	Vcard_DToL01773-RA
OG0008557	JC_10575-RA	Vcard_DToL13004-RA
OG0008562	JC_14513-RA	Vcard_DToL16679-RA
OG0008563	JC_10237-RA	Vcard_DToL13556-RA
OG0008569	JC_10182-RA	Vcard_DToL13499-RA
OG0008571	JC_05495-RA	Vcard_DToL03157-RA
OG0008573	JC_03596-RA	Vcard_DToL04107-RA
OG0008574	JC_15596-RA	Vcard_DToL16858-RA
OG0008577	JC_03715-RA	Vcard_DToL08982-RA
OG0008579	JC_03718-RA	Vcard_DToL08978-RA
OG0008585	JC_14491-RA	Vcard_DToL16647-RA
OG0008586	JC_05485-RA	Vcard_DToL03165-RA
OG0008588	JC_06148-RA	Vcard_DToL10777-RA
OG0008591	JC_03730-RA	Vcard_DToL08964-RA
OG0008593	JC_04522-RA, JC_04521-RA	Vcard_DToL04786-RA
OG0008595	JC_07422-RA	Vcard_DToL09604-RA
OG0008596	JC_12390-RA	Vcard_DToL14704-RA
OG0008602	JC_12387-RA	Vcard_DToL14708-RA
OG0008603	JC_05620-RA	Vcard_DToL10028-RA
OG0008606	JC_00809-RA	Vcard_DToL01731-RA
OG0008608	JC_14155-RA	Vcard_DToL13836-RA
OG0008611	JC_01516-RA	Vcard_DToL00932-RA
OG0008613	JC_09688-RA, JC_14934-RA, JC_15976-RA, JC_13359-RA, JC_04564-RA	Vcard_DToL13158-RA, Vcard_DToL09558-RA
OG0008615	JC_12372-RA	Vcard_DToL14728-RA
OG0008616	JC_05619-RA	Vcard_DToL10031-RA
OG0008619	JC_14426-RA	Vcard_DToL16580-RA
OG0008620	JC_09817-RA	Vcard_DToL06437-RA
OG0008622	JC_16129-RA	Vcard_DToL17739-RA
OG0008623	JC_09818-RA	Vcard_DToL06440-RA, Vcard_DToL06441-RA
OG0008625	JC_09819-RA	Vcard_DToL06442-RA
OG0008626	JC_10623-RA	Vcard_DToL12958-RA
OG0008631	JC_16606-RA, JC_16607-RA	Vcard_DToL18831-RA
OG0008632	JC_07432-RA	Vcard_DToL09598-RA
OG0008634	JC_16135-RA	Vcard_DToL17753-RA
OG0008635	JC_12512-RA	Vcard_DToL14569-RA
OG0008638	JC_14033-RA	Vcard_DToL14055-RA
OG0008640	JC_16139-RA	Vcard_DToL17756-RA
OG0008641	JC_12502-RA	Vcard_DToL14582-RA
OG0008642	JC_08738-RA	Vcard_DToL07070-RA
OG0008643	JC_03579-RA	Vcard_DToL04090-RA
OG0008645	JC_03575-RA	Vcard_DToL04085-RA
OG0008646	JC_00704-RA	Vcard_DToL01886-RA
OG0008648	JC_02437-RA	Vcard_DToL03438-RA
OG0008653	JC_06201-RA	Vcard_DToL10727-RA
OG0008655	JC_00703-RA	Vcard_DToL01890-RA
OG0008656	JC_14840-RA	Vcard_DToL16109-RA
OG0008657	JC_12903-RA	Vcard_DToL15036-RA
OG0008658	JC_08009-RA	Vcard_DToL06217-RA
OG0008659	JC_03750-RA	Vcard_DToL08939-RA
OG0008661	JC_06837-RA	Vcard_DToL12369-RA
OG0008666	JC_04542-RA	Vcard_DToL04764-RA
