Orthogroup	Junonia_coenia	Vanessa_tameamea
OG0008746	JC_12446-RA	XP_026494280.1
OG0008747	JC_01907-RA	XP_026500818.1
OG0008748	JC_12176-RA	XP_026488845.1
OG0008752	JC_12842-RA	XP_026500167.1
OG0008754	JC_01904-RA	XP_026500845.1
OG0008755	JC_03798-RA	XP_026495146.1
OG0008756	JC_04551-RA	XP_026499540.1
OG0008757	JC_12849-RA	XP_026500142.1
OG0008758	JC_09639-RA	XP_026489513.1
OG0008759	JC_09636-RA	XP_026489512.1
OG0008760	JC_12857-RA	XP_026500101.1
OG0008761	JC_16108-RA, JC_16109-RA	XP_026483859.1
OG0008762	JC_12858-RA	XP_026500100.1
OG0008763	JC_16490-RA	XP_026483220.1
OG0008765	JC_09606-RA	XP_026501034.1
OG0008766	JC_06383-RA	XP_026485604.1
OG0008768	JC_06385-RA	XP_026485411.1
OG0008770	JC_12144-RA	XP_026489113.1
OG0008771	JC_16794-RA	XP_026489757.1
OG0008772	JC_14005-RA	XP_026490361.1
OG0008773	JC_09604-RA	XP_026485443.1
OG0008777	JC_16813-RA	XP_026489398.1
OG0008780	JC_13099-RA	XP_026497300.1
OG0008782	JC_03809-RA	XP_026494874.1
OG0008783	JC_00652-RA	XP_026484637.1
OG0008784	JC_02507-RA	XP_026491752.1
OG0008785	JC_02509-RA	XP_026491252.1
OG0008786	JC_02245-RA	XP_026500283.1
OG0008787	JC_16864-RA	XP_026496045.1
OG0008788	JC_15958-RA	XP_026483787.1
OG0008789	JC_08100-RA	XP_026487125.1
OG0008790	JC_15019-RA	XP_026501715.1
OG0008791	JC_17009-RA	XP_026488626.1, XP_026488627.1
OG0008792	JC_04571-RA	XP_026486276.1
OG0008794	JC_03819-RA	XP_026495320.1
OG0008795	JC_04572-RA	XP_026486274.1
OG0008797	JC_00642-RA	XP_026484446.1
OG0008798	JC_10635-RA	XP_026495556.1
OG0008799	JC_03827-RA	XP_026494835.1
OG0008800	JC_11316-RA	XP_026494679.1
OG0008801	JC_16942-RA	XP_026488643.1
OG0008802	JC_06042-RA	XP_026493396.1
OG0008803	JC_08108-RA	XP_026487113.1
OG0008804	JC_11333-RA	XP_026494604.1
OG0008805	JC_11310-RA	XP_026494635.1
OG0008807	JC_14334-RA	XP_026499393.1
OG0008808	JC_03837-RA	XP_026494975.1
OG0008810	JC_00638-RA	XP_026484556.1
OG0008811	JC_09568-RA	XP_026484411.1
OG0008812	JC_12236-RA	XP_026487931.1
OG0008813	JC_12766-RA	XP_026490975.1
OG0008815	JC_03841-RA	XP_026495354.1
OG0008816	JC_15671-RA	XP_026486842.1
OG0008817	JC_11301-RA	XP_026493929.1
OG0008818	JC_13977-RA	XP_026491851.1
OG0008819	JC_07459-RA	XP_026492343.1
OG0008820	JC_04586-RA	XP_026486192.1
OG0008824	JC_04587-RA	XP_026485838.1
OG0008825	JC_08118-RA	XP_026488644.1
OG0008826	JC_08119-RA	XP_026488634.1
OG0008827	JC_10115-RA	XP_026495592.1
OG0008828	JC_04589-RA	XP_026486141.1
OG0008829	JC_10112-RA	XP_026495572.1
OG0008830	JC_10110-RA	XP_026495035.1
OG0008831	JC_07448-RA	XP_026492252.1
OG0008834	JC_06510-RA	XP_026489373.1
OG0008837	JC_00630-RA	XP_026485096.1
OG0008838	JC_03447-RA	XP_026488339.1
OG0008839	JC_13064-RA	XP_026497593.1
OG0008840	JC_03446-RA	XP_026488260.1
OG0008841	JC_03445-RA	XP_026488259.1
OG0008842	JC_10650-RA, JC_10651-RA	XP_026495542.1
OG0008843	JC_06979-RA	XP_026499168.1
OG0008845	JC_06977-RA	XP_026499294.1
OG0008846	JC_10084-RA	XP_026493510.1
OG0008847	JC_04622-RA	XP_026485842.1
OG0008848	JC_07514-RA	XP_026492361.1
OG0008849	JC_04623-RA	XP_026485788.1
OG0008850	JC_06019-RA	XP_026493283.1
OG0008851	JC_12745-RA	XP_026491024.1
OG0008852	JC_06971-RA	XP_026499209.1
OG0008853	JC_04630-RA	XP_026486208.1
OG0008854	JC_15938-RA	XP_026483683.1
OG0008855	JC_16434-RA	XP_026483177.1
OG0008856	JC_02536-RA	XP_026491749.1
OG0008857	JC_06017-RA, JC_06016-RA	XP_026493391.1
OG0008858	JC_10073-RA	XP_026493851.1
OG0008859	JC_10072-RA	XP_026493867.1
OG0008860	JC_15932-RA	XP_026483669.1
OG0008861	JC_07525-RA	XP_026492160.1
OG0008862	JC_02539-RA, JC_02540-RA	XP_026491813.1
OG0008863	JC_07528-RA	XP_026492293.1
OG0008864	JC_06964-RA	XP_026499178.1
OG0008865	JC_14949-RA	XP_026492454.1
OG0008866	JC_10659-RA	XP_026495609.1
OG0008867	JC_08167-RA	XP_026500402.1
OG0008868	JC_01989-RA	XP_026497908.1
OG0008871	JC_15929-RA	XP_026483778.1
OG0008874	JC_16417-RA	XP_026483176.1
OG0008875	JC_08171-RA	XP_026500399.1
OG0008876	JC_16418-RA	XP_026483071.1
OG0008878	JC_16903-RA	XP_026489347.1
OG0008880	JC_16897-RA	XP_026489372.1
OG0008881	JC_04640-RA	XP_026486136.1
OG0008884	JC_16893-RA	XP_026489385.1
OG0008885	JC_00604-RA	XP_026484742.1
OG0008886	JC_00603-RA	XP_026484664.1
OG0008889	JC_02004-RA	XP_026498012.1
OG0008890	JC_06945-RA	XP_026499200.1
OG0008891	JC_02006-RA	XP_026498067.1
OG0008892	JC_06010-RA	XP_026493305.1
OG0008893	JC_16459-RA, JC_16460-RA	XP_026483084.1
OG0008895	JC_09529-RA	XP_026501413.1
OG0008897	JC_02560-RA	XP_026491576.1
OG0008898	JC_02009-RA	XP_026498139.1
OG0008899	JC_06420-RA	XP_026485557.1
OG0008900	JC_09527-RA	XP_026485480.1
OG0008901	JC_07650-RA	XP_026499673.1
OG0008902	JC_06424-RA	XP_026485336.1
OG0008903	JC_06425-RA	XP_026485605.1
OG0008904	JC_00593-RA	XP_026484726.1
OG0008905	JC_06426-RA	XP_026485630.1
OG0008906	JC_00592-RA	XP_026484725.1
OG0008907	JC_05411-RA	XP_026496349.1
OG0008908	JC_12712-RA	XP_026499910.1
OG0008910	JC_03879-RA	XP_026494885.1
OG0008911	JC_08185-RA	XP_026487680.1
OG0008912	JC_02572-RA	XP_026491805.1
OG0008916	JC_07644-RA	XP_026499590.1
OG0008918	JC_01335-RA	XP_026487867.1
OG0008920	JC_10040-RA	XP_026491650.1
OG0008921	JC_02581-RA	XP_026491416.1
OG0008922	JC_04650-RA	XP_026485850.1
OG0008926	JC_02584-RA, JC_02585-RA	XP_026491804.1
OG0008927	JC_11289-RA	XP_026493824.1
OG0008928	JC_11284-RA	XP_026493826.1
OG0008929	JC_14919-RA	XP_026492447.1
OG0008931	JC_09505-RA, JC_09504-RA	XP_026499954.1
OG0008933	JC_13951-RA	XP_026500004.1
OG0008935	JC_08899-RA	XP_026496832.1
OG0008937	JC_10023-RA	XP_026492095.1
OG0008941	JC_04659-RA	XP_026485738.1
OG0008942	JC_15881-RA	XP_026483782.1
OG0008943	JC_07635-RA	XP_026499709.1
OG0008944	JC_13948-RA	XP_026496102.1
OG0008945	JC_10740-RA	XP_026496021.1
OG0008946	JC_10021-RA	XP_026491900.1
OG0008947	JC_07634-RA	XP_026499711.1
OG0008948	JC_13946-RA	XP_026496106.1
OG0008949	JC_00577-RA	XP_026484404.1
OG0008950	JC_00576-RA	XP_026484430.1
OG0008951	JC_07633-RA	XP_026499712.1
OG0008952	JC_00575-RA	XP_026484389.1
OG0008954	JC_10020-RA	XP_026491800.1
OG0008955	JC_08895-RA	XP_026496850.1
OG0008957	JC_16387-RA	XP_026483439.1
OG0008958	JC_07631-RA	XP_026499629.1
OG0008959	JC_16941-RA	XP_026488636.1
OG0008960	JC_06928-RA	XP_026499045.1
OG0008961	JC_10013-RA	XP_026491986.1
OG0008962	JC_13862-RA	XP_026501265.1
OG0008964	JC_09497-RA	XP_026500554.1
OG0008965	JC_12312-RA	XP_026489653.1
OG0008967	JC_10827-RA	XP_026495832.1
OG0008968	JC_12313-RA	XP_026489657.1
OG0008969	JC_08212-RA	XP_026487539.1
OG0008970	JC_16735-RA, JC_15128-RA	XP_026487276.1
OG0008972	JC_03903-RA	XP_026494950.1
OG0008973	JC_03905-RA	XP_026494942.1
OG0008974	JC_11475-RA	XP_026498039.1
OG0008976	JC_13934-RA	XP_026496155.1
OG0008977	JC_05997-RA	XP_026493089.1
OG0008978	JC_01178-RA	XP_026492724.1
OG0008981	JC_06915-RA	XP_026499256.1
OG0008983	JC_01140-RA	XP_026494730.1
OG0008984	JC_03906-RA	XP_026495174.1
OG0008985	JC_15897-RA	XP_026483655.1
OG0008987	JC_14822-RA	XP_026498720.1
OG0008988	JC_14821-RA	XP_026498721.1
OG0008989	JC_05986-RA	XP_026493518.1
OG0008990	JC_06445-RA	XP_026485455.1
OG0008995	JC_05980-RA	XP_026493448.1
OG0008996	JC_06453-RA	XP_026485452.1
OG0008998	JC_16869-RA	XP_026496050.1
OG0009000	JC_09991-RA	XP_026492052.1
OG0009001	JC_11455-RA	XP_026500013.1
OG0009002	JC_13947-RA	XP_026496101.1
OG0009004	JC_15848-RA	XP_026483814.1
OG0009005	JC_03910-RA	XP_026495295.1
OG0009006	JC_04687-RA	XP_026485790.1
OG0009007	JC_05973-RA	XP_026493183.1
OG0009008	JC_05972-RA	XP_026493184.1
OG0009009	JC_05969-RA	XP_026493178.1
OG0009010	JC_06905-RA	XP_026499104.1
OG0009011	JC_09487-RA	XP_026486996.1
OG0009013	JC_03962-RA	XP_026494914.1
OG0009014	JC_03964-RA	XP_026495392.1
OG0009015	JC_03965-RA	XP_026495390.1
OG0009016	JC_11697-RA	XP_026488597.1
OG0009018	JC_14804-RA	XP_026498778.1
OG0009019	JC_02077-RA	XP_026489556.1
OG0009020	JC_03967-RA	XP_026495061.1
OG0009021	JC_00547-RA	XP_026484407.1
OG0009022	JC_04700-RA	XP_026485897.1
OG0009023	JC_13173-RA	XP_026497519.1
OG0009024	JC_04702-RA	XP_026485782.1
OG0009025	JC_09478-RA	XP_026484925.1
OG0009026	JC_08240-RA	XP_026487617.1
OG0009027	JC_16850-RA	XP_026496054.1
OG0009028	JC_06880-RA	XP_026499081.1
OG0009030	JC_10813-RA	XP_026495588.1
OG0009032	JC_13177-RA	XP_026497521.1
OG0009033	JC_04707-RA	XP_026485898.1
OG0009035	JC_10809-RA	XP_026495582.1
OG0009036	JC_11166-RA	XP_026493845.1
OG0009037	JC_03973-RA	XP_026495068.1
OG0009039	JC_02070-RA	XP_026489755.1
OG0009040	JC_10806-RA	XP_026495596.1
OG0009042	JC_13193-RA	XP_026497482.1
OG0009044	JC_03974-RA	XP_026495109.1
OG0009045	JC_03977-RA	XP_026495057.1
OG0009047	JC_07183-RA	XP_026486840.1
OG0009048	JC_03978-RA	XP_026495092.1
OG0009049	JC_11653-RA	XP_026489006.1
OG0009050	JC_10805-RA	XP_026495557.1
OG0009051	JC_02633-RA	XP_026491349.1
OG0009052	JC_03378-RA	XP_026488293.1
OG0009053	JC_10802-RA	XP_026495590.1, XP_026495589.1
OG0009054	JC_13896-RA	XP_026486374.1
OG0009055	JC_05355-RA	XP_026489791.1
OG0009056	JC_06475-RA	XP_026485490.1
OG0009058	JC_03983-RA	XP_026495037.1
OG0009059	JC_10801-RA	XP_026495597.1
OG0009060	JC_04718-RA	XP_026486176.1
OG0009062	JC_03984-RA	XP_026495073.1
OG0009063	JC_09467-RA	XP_026483562.1
OG0009065	JC_14705-RA	XP_026499454.1
OG0009066	JC_03987-RA	XP_026495052.1
OG0009068	JC_04724-RA	XP_026486173.1
OG0009069	JC_03988-RA	XP_026495051.1
OG0009070	JC_04726-RA	XP_026485977.1
OG0009071	JC_10790-RA	XP_026495560.1
OG0009072	JC_01161-RA	XP_026501050.1
OG0009074	JC_16875-RA	XP_026498283.1
OG0009075	JC_03999-RA	XP_026495116.1
OG0009076	JC_11182-RA	XP_026493977.1
OG0009077	JC_15791-RA	XP_026483663.1
OG0009078	JC_17121-RA	XP_026498531.1
OG0009079	JC_10781-RA	XP_026495682.1
OG0009080	JC_14197-RA	XP_026494461.1
OG0009084	JC_12366-RA	XP_026489642.1
OG0009085	JC_08866-RA	XP_026496778.1
OG0009086	JC_04738-RA	XP_026486349.1
OG0009088	JC_04002-RA	XP_026495065.1
OG0009089	JC_12264-RA	XP_026494367.1
OG0009090	JC_07173-RA	XP_026486945.1
OG0009091	JC_06484-RA	XP_026485384.1
OG0009092	JC_08861-RA	XP_026496690.1
OG0009093	JC_04004-RA	XP_026495083.1
OG0009094	JC_12092-RA	XP_026488864.1
OG0009095	JC_04005-RA	XP_026495084.1
OG0009096	JC_05339-RA	XP_026489774.1
OG0009097	JC_04006-RA	XP_026495110.1
OG0009099	JC_02045-RA	XP_026500819.1
OG0009100	JC_05950-RA	XP_026493385.1
OG0009102	JC_04007-RA	XP_026495132.1
OG0009104	JC_03354-RA	XP_026488473.1
OG0009106	JC_03352-RA	XP_026488379.1
OG0009107	JC_04010-RA	XP_026495085.1
OG0009108	JC_04012-RA	XP_026495087.1
OG0009109	JC_04013-RA	XP_026495111.1
OG0009110	JC_04014-RA	XP_026495093.1
OG0009111	JC_03350-RA	XP_026488313.1
OG0009112	JC_04019-RA	XP_026495082.1
OG0009113	JC_14688-RA	XP_026494553.1
OG0009114	JC_01177-RA	XP_026492727.1
OG0009115	JC_04024-RA	XP_026495041.1
OG0009117	JC_08851-RA	XP_026496816.1
OG0009118	JC_08849-RA	XP_026496820.1
OG0009120	JC_11725-RA, JC_11724-RA	XP_026492412.1, XP_026492410.1, XP_026492413.1, XP_026492411.1
OG0009121	JC_15244-RA	XP_026484188.1
OG0009122	JC_15245-RA	XP_026484160.1
OG0009123	JC_07161-RA	XP_026486936.1
OG0009124	JC_13210-RA	XP_026497513.1
OG0009126	JC_04763-RA	XP_026486341.1
OG0009127	JC_04764-RA	XP_026486347.1
OG0009128	JC_04028-RA	XP_026495117.1
OG0009129	JC_04765-RA	XP_026486351.1
OG0009130	JC_08264-RA	XP_026487605.1
OG0009131	JC_01185-RA	XP_026492736.1
OG0009132	JC_03348-RA	XP_026488471.1
OG0009133	JC_08267-RA	XP_026487565.1
OG0009134	JC_04030-RA	XP_026495039.1
OG0009135	JC_03347-RA	XP_026488470.1
OG0009136	JC_00510-RA	XP_026484319.1
OG0009137	JC_07157-RA	XP_026486926.1
OG0009139	JC_11663-RA	XP_026488971.1
OG0009140	JC_01187-RA	XP_026492611.1
OG0009141	JC_02080-RA	XP_026500276.1
OG0009143	JC_04777-RA	XP_026486139.1
OG0009144	JC_04041-RA	XP_026495219.1
OG0009145	JC_00502-RA	XP_026484502.1
OG0009146	JC_02678-RA	XP_026491278.1
OG0009148	JC_14669-RA	XP_026494526.1
OG0009149	JC_07155-RA	XP_026486935.1
OG0009150	JC_00496-RA	XP_026484744.1
OG0009152	JC_05316-RA	XP_026498622.1
OG0009153	JC_04045-RA	XP_026495225.1
OG0009154	JC_14164-RA	XP_026499970.1
OG0009155	JC_04050-RA	XP_026494877.1
OG0009156	JC_15236-RA	XP_026484059.1
OG0009158	JC_06500-RA	XP_026485545.1
OG0009160	JC_04052-RA	XP_026494879.1
OG0009161	JC_03329-RA	XP_026488370.1
OG0009162	JC_04053-RA	XP_026495184.1
OG0009163	JC_00493-RA	XP_026484869.1
OG0009164	JC_11920-RA	XP_026488908.1
OG0009166	JC_04057-RA	XP_026495142.1
OG0009168	JC_04058-RA	XP_026495217.1
OG0009169	JC_07582-RA	XP_026492224.1
OG0009170	JC_03324-RA	XP_026488368.1
OG0009172	JC_04795-RA	XP_026486115.1
OG0009173	JC_07579-RA	XP_026492219.1
OG0009174	JC_02088-RA	XP_026496667.1
OG0009175	JC_05306-RA	XP_026498627.1
OG0009177	JC_00487-RA	XP_026485026.1
OG0009178	JC_07574-RA	XP_026492369.1
OG0009179	JC_01208-RA	XP_026492709.1
OG0009180	JC_04797-RA	XP_026485910.1
OG0009181	JC_01209-RA	XP_026492710.1
OG0009184	JC_12566-RA	XP_026494330.1
OG0009185	JC_13729-RA	XP_026498138.1
OG0009187	JC_08831-RA	XP_026496789.1
OG0009189	JC_04800-RA	XP_026486113.1, XP_026486114.1
OG0009190	JC_05302-RA	XP_026498641.1
OG0009191	JC_05922-RA	XP_026498157.1
OG0009192	JC_04061-RA	XP_026495177.1
OG0009193	JC_07567-RA	XP_026492179.1
OG0009194	JC_05297-RA, JC_05298-RA	XP_026498600.1
OG0009195	JC_01219-RA	XP_026493747.1
OG0009199	JC_04808-RA	XP_026485809.1
OG0009202	JC_08289-RA	XP_026487624.1
OG0009203	JC_00457-RA	XP_026484741.1
OG0009204	JC_06513-RA	XP_026485396.1
OG0009205	JC_10850-RA	XP_026495764.1
OG0009206	JC_04081-RA	XP_026495234.1
OG0009207	JC_15350-RA	XP_026484137.1
OG0009208	JC_01232-RA	XP_026493720.1
OG0009210	JC_04087-RA	XP_026494990.1
OG0009211	JC_11943-RA, JC_11939-RA, JC_11941-RA	XP_026488848.1
OG0009213	JC_04088-RA	XP_026494994.1
OG0009214	JC_04089-RA	XP_026494995.1
OG0009215	JC_04090-RA	XP_026494993.1
OG0009216	JC_04091-RA	XP_026494991.1
OG0009217	JC_04092-RA	XP_026494992.1
OG0009218	JC_08290-RA	XP_026487636.1
OG0009220	JC_05897-RA	XP_026498171.1
OG0009222	JC_13828-RA	XP_026498246.1
OG0009225	JC_04101-RA	XP_026495358.1
OG0009227	JC_04102-RA	XP_026495359.1
OG0009228	JC_04103-RA	XP_026495361.1
OG0009229	JC_04905-RA	XP_026485769.1
OG0009230	JC_13709-RA	XP_026488559.1
OG0009232	JC_04104-RA	XP_026495360.1
OG0009234	JC_05888-RA	XP_026498187.1
OG0009235	JC_02692-RA	XP_026491088.1
OG0009236	JC_05886-RA	XP_026498183.1
OG0009237	JC_08301-RA	XP_026487695.1
OG0009240	JC_13819-RA	XP_026498290.1
OG0009242	JC_05880-RA	XP_026498178.1
OG0009243	JC_11957-RA	XP_026501322.1
OG0009244	JC_11230-RA	XP_026494021.1
OG0009245	JC_02693-RA	XP_026491565.1
OG0009246	JC_08818-RA	XP_026496957.1
OG0009248	JC_04896-RA	XP_026485865.1
OG0009249	JC_04105-RA, JC_04106-RA	XP_026495178.1
OG0009250	JC_03286-RA	XP_026488247.1
OG0009251	JC_11964-RA	XP_026501319.1
OG0009252	JC_08815-RA	XP_026496898.1
OG0009254	JC_13809-RA	XP_026498306.1
OG0009255	JC_00324-RA	XP_026484887.1
OG0009256	JC_11234-RA	XP_026493876.1
OG0009258	JC_10865-RA	XP_026496003.1
OG0009259	JC_04107-RA	XP_026495218.1
OG0009260	JC_15745-RA	XP_026493593.1
OG0009261	JC_05872-RA	XP_026498152.1
OG0009263	JC_13702-RA	XP_026488548.1
OG0009264	JC_13701-RA	XP_026488557.1
OG0009265	JC_09919-RA	XP_026493168.1
OG0009266	JC_10885-RA	XP_026496031.1
OG0009267	JC_11970-RA	XP_026501375.1
OG0009268	JC_12529-RA	XP_026494246.1
OG0009269	JC_04112-RA	XP_026495024.1
OG0009270	JC_04114-RA	XP_026494979.1
OG0009272	JC_00332-RA	XP_026484988.1
OG0009274	JC_02149-RA	XP_026500562.1
OG0009275	JC_12272-RA	XP_026494351.1
OG0009276	JC_08319-RA	XP_026487773.1
OG0009278	JC_04116-RA	XP_026494881.1
OG0009279	JC_04117-RA	XP_026495172.1
OG0009282	JC_10890-RA	XP_026495886.1
OG0009286	JC_08327-RA	XP_026487776.1
OG0009288	JC_10339-RA	XP_026495483.1
OG0009290	JC_04118-RA	XP_026494943.1
OG0009292	JC_07127-RA	XP_026486833.1
OG0009293	JC_04120-RA	XP_026494908.1
OG0009295	JC_00364-RA	XP_026484980.1
OG0009296	JC_14762-RA	XP_026489588.1
OG0009297	JC_07548-RA	XP_026492336.1
OG0009299	JC_09377-RA	XP_026501719.1
OG0009300	JC_04123-RA	XP_026494957.1
OG0009301	JC_08338-RA	XP_026487800.1
OG0009302	JC_07124-RA	XP_026486810.1
OG0009303	JC_03265-RA	XP_026488453.1
OG0009305	JC_01271-RA	XP_026493667.1
OG0009306	JC_04124-RA	XP_026495145.1
OG0009308	JC_04126-RA	XP_026494854.1
OG0009309	JC_13261-RA	XP_026497432.1
OG0009310	JC_04127-RA	XP_026494852.1
OG0009312	JC_03259-RA	XP_026488461.1
OG0009313	JC_02205-RA	XP_026498957.1
OG0009314	JC_02204-RA	XP_026499587.1
OG0009315	JC_02202-RA	XP_026498969.1
OG0009316	JC_02729-RA	XP_026491671.1
OG0009317	JC_08803-RA	XP_026496956.1
OG0009318	JC_10912-RA	XP_026495751.1
OG0009320	JC_04128-RA	XP_026495279.1
OG0009321	JC_09374-RA	XP_026501010.1
OG0009323	JC_02200-RA	XP_026499442.1
OG0009324	JC_02199-RA	XP_026499893.1
OG0009325	JC_08361-RA	XP_026487657.1
OG0009327	JC_10360-RA	XP_026495477.1
OG0009328	JC_04131-RA	XP_026495278.1
OG0009329	JC_07687-RA	XP_026499615.1
OG0009330	JC_10923-RA	XP_026495742.1
OG0009331	JC_13265-RA	XP_026497466.1
OG0009332	JC_13266-RA	XP_026497531.1
OG0009334	JC_12182-RA	XP_026488899.1
OG0009335	JC_02196-RA	XP_026499144.1
OG0009336	JC_12181-RA	XP_026488842.1
OG0009338	JC_10929-RA	XP_026495942.1
OG0009339	JC_10368-RA	XP_026495438.1
OG0009340	JC_04133-RA	XP_026494906.1
OG0009341	JC_11261-RA	XP_026493864.1
OG0009342	JC_04135-RA	XP_026494806.1
OG0009343	JC_08955-RA	XP_026496953.1
OG0009344	JC_02192-RA	XP_026499875.1
OG0009345	JC_04137-RA	XP_026495170.1
OG0009347	JC_04138-RA	XP_026495165.1
OG0009348	JC_04141-RA	XP_026495166.1
OG0009349	JC_13754-RA	XP_026498258.1
OG0009350	JC_13270-RA	XP_026497436.1
OG0009351	JC_10376-RA	XP_026495457.1
OG0009353	JC_00373-RA	XP_026485016.1
OG0009354	JC_05699-RA	XP_026493562.1
OG0009355	JC_04142-RA	XP_026495161.1
OG0009357	JC_05228-RA	XP_026498644.1
OG0009359	JC_12306-RA	XP_026494245.1
OG0009360	JC_11158-RA	XP_026493940.1
OG0009361	JC_02177-RA	XP_026500577.1
OG0009362	JC_13277-RA	XP_026497397.1
OG0009365	JC_02174-RA	XP_026500576.1
OG0009368	JC_02934-RA	XP_026491655.1
OG0009371	JC_00391-RA	XP_026484996.1
OG0009373	JC_13286-RA	XP_026497376.1
OG0009375	JC_12681-RA	XP_026498885.1
OG0009376	JC_01291-RA	XP_026487923.1
OG0009378	JC_12674-RA	XP_026498949.1
OG0009380	JC_07702-RA	XP_026499651.1
OG0009381	JC_00396-RA	XP_026484946.1
OG0009383	JC_07704-RA	XP_026499593.1
OG0009384	JC_02206-RA	XP_026499416.1
OG0009386	JC_12669-RA	XP_026498944.1
OG0009388	JC_08981-RA	XP_026496782.1
OG0009390	JC_02926-RA	XP_026491591.1
OG0009394	JC_06667-RA	XP_026485474.1
OG0009400	JC_12651-RA	XP_026498924.1
OG0009401	JC_00410-RA	XP_026485152.1
OG0009402	JC_12649-RA	XP_026498926.1
OG0009403	JC_07092-RA	XP_026486801.1
OG0009404	JC_07091-RA	XP_026486799.1
OG0009405	JC_06661-RA	XP_026485388.1
OG0009406	JC_04850-RA	XP_026486060.1
OG0009409	JC_05219-RA	XP_026498554.1
OG0009410	JC_05218-RA	XP_026498568.1
OG0009411	JC_05776-RA	XP_026493531.1, XP_026493477.1
OG0009412	JC_10952-RA	XP_026495755.1
OG0009414	JC_07723-RA, JC_07722-RA	XP_026499783.1
OG0009418	JC_04148-RA	XP_026494980.1
OG0009420	JC_01869-RA	XP_026499539.1
OG0009422	JC_03895-RA	XP_026495212.1
OG0009425	JC_07728-RA	XP_026499821.1
OG0009426	JC_10955-RA	XP_026496017.1
OG0009427	JC_10956-RA	XP_026496012.1
OG0009428	JC_10380-RA	XP_026495403.1
OG0009430	JC_01058-RA	XP_026496616.1
OG0009432	JC_07741-RA	XP_026499776.1
OG0009434	JC_06657-RA	XP_026485514.1
OG0009435	JC_07001-RA	XP_026499201.1
OG0009438	JC_07002-RA	XP_026499199.1
OG0009439	JC_07006-RA	XP_026499142.1
OG0009440	JC_07746-RA, JC_07744-RA	XP_026499813.1
OG0009441	JC_07007-RA	XP_026499211.1
OG0009442	JC_15380-RA	XP_026483946.1
OG0009445	JC_08394-RA	XP_026487465.1
OG0009447	JC_07010-RA	XP_026499293.1
OG0009448	JC_09007-RA	XP_026496680.1
OG0009450	JC_04158-RA	XP_026495180.1
OG0009451	JC_10966-RA	XP_026495628.1
OG0009452	JC_08392-RA	XP_026487444.1
OG0009454	JC_05198-RA	XP_026498584.1
OG0009455	JC_13929-RA	XP_026496121.1
OG0009457	JC_00295-RA	XP_026484472.1
OG0009458	JC_13931-RA	XP_026496154.1
OG0009459	JC_03209-RA	XP_026488282.1
OG0009460	JC_13861-RA, JC_13860-RA	XP_026501267.1
OG0009461	JC_13857-RA	XP_026501258.1
OG0009462	JC_12074-RA	XP_026489020.1
OG0009463	JC_12626-RA	XP_026498888.1
OG0009467	JC_13854-RA	XP_026499321.1
OG0009468	JC_10453-RA	XP_026496529.1
OG0009469	JC_04162-RA	XP_026495185.1
OG0009472	JC_05191-RA	XP_026498582.1
OG0009473	JC_05800-RA	XP_026493285.1
OG0009474	JC_08429-RA	XP_026487648.1
OG0009475	JC_05187-RA	XP_026498566.1
OG0009479	JC_04165-RA	XP_026495262.1
OG0009480	JC_02897-RA	XP_026491755.1
OG0009482	JC_10988-RA	XP_026495714.1
OG0009483	JC_02890-RA	XP_026491435.1
OG0009486	JC_04168-RA	XP_026494847.1
OG0009487	JC_04169-RA	XP_026494827.1
OG0009489	JC_04817-RA	XP_026486067.1
OG0009490	JC_12575-RA	XP_026486681.1
OG0009491	JC_12578-RA	XP_026486680.1
OG0009492	JC_12580-RA	XP_026486719.1
OG0009494	JC_08442-RA	XP_026487668.1
OG0009496	JC_10992-RA	XP_026500056.1
OG0009497	JC_07055-RA	XP_026486856.1
OG0009498	JC_08446-RA	XP_026487417.1
OG0009500	JC_05184-RA	XP_026498687.1
OG0009501	JC_00274-RA	XP_026484839.1
OG0009506	JC_12592-RA	XP_026486706.1
OG0009509	JC_09034-RA	XP_026492778.1
OG0009510	JC_08460-RA	XP_026487814.1
OG0009512	JC_15472-RA	XP_026484174.1
OG0009513	JC_04174-RA	XP_026494928.1
OG0009514	JC_04175-RA	XP_026494932.1
OG0009515	JC_04179-RA	XP_026494926.1
OG0009517	JC_04180-RA	XP_026494923.1
OG0009518	JC_09044-RA	XP_026492848.1
OG0009519	JC_06989-RA	XP_026499176.1
OG0009520	JC_06988-RA	XP_026499173.1
OG0009521	JC_05835-RA	XP_026493410.1
OG0009523	JC_06631-RA	XP_026485563.1
OG0009526	JC_09050-RA	XP_026492856.1
OG0009527	JC_01835-RA	XP_026490005.1
OG0009528	JC_05089-RA	XP_026501803.1
OG0009529	JC_07201-RA	XP_026489222.1
OG0009530	JC_05091-RA	XP_026501807.1
OG0009531	JC_04182-RA	XP_026495341.1
OG0009532	JC_06628-RA	XP_026485568.1
OG0009533	JC_04184-RA	XP_026495340.1
OG0009534	JC_07205-RA	XP_026489214.1
OG0009535	JC_04185-RA	XP_026494921.1
OG0009536	JC_11763-RA	XP_026488072.1
OG0009538	JC_05093-RA	XP_026501796.1
OG0009539	JC_03170-RA	XP_026490863.1
OG0009540	JC_11767-RA	XP_026488083.1
OG0009541	JC_05097-RA	XP_026488666.1
OG0009542	JC_11776-RA	XP_026488088.1
OG0009544	JC_07781-RA	XP_026486576.1
OG0009546	JC_07790-RA	XP_026486577.1
