Orthogroup	Junonia_coenia	Pararge_aegeria
OG0008162	JC_13399-RA	XP_039765329.1
OG0008163	JC_00078-RA	XP_039745201.1
OG0008164	JC_08601-RA	XP_039765285.1
OG0008166	JC_02991-RA	XP_039754373.1
OG0008167	JC_00076-RA	XP_039765726.1
OG0008168	JC_08598-RA	XP_039765045.1
OG0008169	JC_02804-RA	XP_039745931.1
OG0008171	JC_02801-RA	XP_039746146.1
OG0008173	JC_08589-RA	XP_039764834.1
OG0008174	JC_02795-RA	XP_039746399.1
OG0008175	JC_02794-RA	XP_039746187.1
OG0008176	JC_11592-RA	XP_039752377.1
OG0008177	JC_02793-RA	XP_039745975.1
OG0008178	JC_02970-RA	XP_039754249.1
OG0008179	JC_00070-RA	XP_039745127.1
OG0008180	JC_02789-RA	XP_039746386.1
OG0008181	JC_02973-RA	XP_039754569.1
OG0008182	JC_02788-RA	XP_039745641.1
OG0008183	JC_11597-RA	XP_039752431.1
OG0008184	JC_11598-RA	XP_039752791.1
OG0008185	JC_11599-RA	XP_039752360.1
OG0008186	JC_11601-RA	XP_039752229.1
OG0008187	JC_13387-RA	XP_039757547.1
OG0008188	JC_11605-RA	XP_039752788.1
OG0008189	JC_11608-RA	XP_039751735.1
OG0008190	JC_02978-RA	XP_039754346.1
OG0008191	JC_08579-RA	XP_039764429.1
OG0008192	JC_02979-RA	XP_039754252.1
OG0008193	JC_08577-RA, JC_08578-RA	XP_039764347.1
OG0008194	JC_11614-RA	XP_039752125.1
OG0008195	JC_00979-RA	XP_039756388.1
OG0008196	JC_02779-RA	XP_039745746.1
OG0008197	JC_02776-RA	XP_039745750.1
OG0008198	JC_02775-RA	XP_039745986.1
OG0008199	JC_11620-RA	XP_039751797.1
OG0008200	JC_02773-RA, JC_02772-RA	XP_039745898.1
OG0008201	JC_00983-RA	XP_039756727.1
OG0008203	JC_00986-RA	XP_039754450.1
OG0008204	JC_00037-RA	XP_039745380.1
OG0008205	JC_02767-RA	XP_039746273.1
OG0008206	JC_01684-RA	XP_039763984.1
OG0008208	JC_13382-RA	XP_039748484.1
OG0008209	JC_04258-RA	XP_039746638.1
OG0008210	JC_02765-RA	XP_039745754.1
OG0008211	JC_13379-RA	XP_039745951.1
OG0008212	JC_04256-RA	XP_039747213.1
OG0008213	JC_13376-RA	XP_039762812.1
OG0008214	JC_08567-RA	XP_039764833.1
OG0008215	JC_08564-RA	XP_039764648.1
OG0008216	JC_01729-RA	XP_039764153.1
OG0008217	JC_04236-RA	XP_039746981.1
OG0008218	JC_00991-RA	XP_039761380.1
OG0008219	JC_04237-RA	XP_039746709.1
OG0008220	JC_04239-RA	XP_039747320.1
OG0008221	JC_02764-RA	XP_039746254.1
OG0008222	JC_08562-RA	XP_039764997.1
OG0008223	JC_08561-RA	XP_039764996.1
OG0008224	JC_01000-RA	XP_039755966.1
OG0008225	JC_08557-RA	XP_039765155.1
OG0008226	JC_08553-RA	XP_039764783.1
OG0008227	JC_08551-RA	XP_039764839.1
OG0008228	JC_00022-RA	XP_039745416.1
OG0008229	JC_04247-RA	XP_039747170.1
OG0008230	JC_13364-RA	XP_039765853.1
OG0008232	JC_04250-RA	XP_039747061.1
OG0008233	JC_04251-RA	XP_039747207.1
OG0008234	JC_02755-RA	XP_039745873.1
OG0008235	JC_13352-RA	XP_039749930.1
OG0008236	JC_02751-RA	XP_039745774.1
OG0008237	JC_13340-RA	XP_039749402.1
OG0008238	JC_08544-RA	XP_039764594.1
OG0008239	JC_02747-RA	XP_039746129.1
OG0008240	JC_08540-RA	XP_039762953.1
OG0008241	JC_01736-RA	XP_039763293.1
OG0008242	JC_08538-RA	XP_039762557.1
OG0008243	JC_00012-RA	XP_039765785.1
OG0008244	JC_08534-RA	XP_039764949.1
OG0008245	JC_01005-RA	XP_039760512.1
OG0008246	JC_01007-RA	XP_039760431.1
OG0008247	JC_01748-RA	XP_039764117.1
OG0008248	JC_00008-RA, JC_00009-RA	XP_039745261.1
OG0008250	JC_01008-RA	XP_039760935.1
OG0008251	JC_00002-RA	XP_039745400.1
OG0008252	JC_00003-RA	XP_039765480.1
OG0008253	JC_00004-RA	XP_039765339.1
OG0008254	JC_01754-RA	XP_039764114.1
OG0008255	JC_01021-RA	XP_039757816.1
OG0008256	JC_01025-RA	XP_039757703.1
OG0008257	JC_01026-RA	XP_039760883.1
OG0008258	JC_01760-RA	XP_039763514.1, XP_039763515.1
OG0008259	JC_01027-RA	XP_039753380.1
OG0008260	JC_01762-RA	XP_039763666.1
OG0008261	JC_01031-RA	XP_039756809.1
OG0008262	JC_01768-RA	XP_039763843.1
OG0008263	JC_01036-RA	XP_039761053.1
OG0008264	JC_01042-RA	XP_039751948.1
OG0008265	JC_01047-RA	XP_039761321.1
OG0008266	JC_01120-RA	XP_039760182.1
OG0008267	JC_01115-RA	XP_039755681.1
OG0008268	JC_01114-RA	XP_039755661.1, XP_039755654.1
OG0008269	JC_01112-RA	XP_039757472.1
OG0008270	JC_01780-RA	XP_039764137.1
OG0008271	JC_01106-RA	XP_039755808.1
OG0008273	JC_05818-RA	XP_039758495.1
OG0008274	JC_00839-RA	XP_039760065.1
OG0008275	JC_06996-RA	XP_039755431.1
OG0008276	JC_07086-RA	XP_039755531.1, XP_039755529.1
OG0008277	JC_16430-RA	XP_039762490.1
OG0008278	JC_14977-RA, JC_14464-RA	XP_039747483.1
OG0008279	JC_01485-RA	XP_039752766.1
OG0008280	JC_12284-RA	XP_039757737.1
OG0008281	JC_16770-RA	XP_039762615.1
OG0008282	JC_11550-RA	XP_039757428.1
OG0008283	JC_09317-RA	XP_039751372.1, XP_039751380.1
OG0008284	JC_15387-RA	XP_039761707.1
OG0008285	JC_16066-RA	XP_039748052.1
OG0008286	JC_12174-RA	XP_039752157.1
OG0008288	JC_00202-RA	XP_039765620.1
OG0008289	JC_05947-RA	XP_039758644.1
OG0008290	JC_03346-RA	XP_039754223.1
OG0008291	JC_12455-RA	XP_039757659.1, XP_039757660.1
OG0008292	JC_14264-RA	XP_039746232.1
OG0008293	JC_16203-RA	XP_039752037.1
OG0008295	JC_12486-RA	XP_039757915.1
OG0008296	JC_15306-RA	XP_039761541.1, XP_039761539.1
OG0008297	JC_07980-RA	XP_039762621.1, XP_039762630.1
OG0008298	JC_16376-RA	XP_039752225.1
OG0008299	JC_10858-RA	XP_039756326.1, XP_039756327.1
OG0008300	JC_12988-RA	XP_039759944.1
OG0008302	JC_03413-RA	XP_039754024.1
OG0008303	JC_05913-RA	XP_039758891.1
OG0008304	JC_14219-RA	XP_039753363.1
OG0008305	JC_06375-RA	XP_039750373.1
OG0008306	JC_08312-RA	XP_039764000.1, XP_039764009.1
OG0008307	JC_02018-RA	XP_039763550.1
OG0008308	JC_02657-RA, JC_02656-RA	XP_039746113.1
OG0008309	JC_14326-RA	XP_039747660.1
OG0008310	JC_14508-RA	XP_039748261.1
OG0008311	JC_05709-RA	XP_039758459.1
OG0008312	JC_02086-RA	XP_039763304.1
OG0008313	JC_00393-RA	XP_039745161.1
OG0008314	JC_03140-RA, JC_03141-RA	XP_039753857.1
OG0008315	JC_16404-RA	XP_039763482.1, XP_039757872.1
OG0008317	JC_07680-RA	XP_039752834.1
OG0008318	JC_04991-RA	XP_039748894.1, XP_039748895.1
OG0008320	JC_01947-RA	XP_039763387.1
OG0008321	JC_07186-RA	XP_039755611.1
OG0008322	JC_10423-RA	XP_039759181.1
OG0008323	JC_12526-RA	XP_039757957.1, XP_039757956.1
OG0008324	JC_13816-RA	XP_039748287.1
OG0008325	JC_01051-RA	XP_039759569.1
OG0008326	JC_12358-RA	XP_039758129.1
OG0008327	JC_03058-RA	XP_039753846.1, XP_039753848.1
OG0008328	JC_11053-RA	XP_039757338.1
OG0008329	JC_04645-RA	XP_039749302.1
OG0008330	JC_11069-RA, JC_11068-RA	XP_039757165.1
OG0008331	JC_09247-RA	XP_039751422.1
OG0008332	JC_04891-RA	XP_039749140.1
OG0008333	JC_02538-RA	XP_039745934.1
OG0008334	JC_03294-RA	XP_039753864.1
OG0008335	JC_09614-RA	XP_039751037.1
OG0008336	JC_05470-RA	XP_039754798.1
OG0008337	JC_03303-RA	XP_039753937.1
OG0008338	JC_06660-RA	XP_039750531.1, XP_039750530.1
OG0008339	JC_02563-RA	XP_039746176.1, XP_039746174.1
OG0008340	JC_06993-RA	XP_039755292.1, XP_039755290.1, XP_039755291.1
OG0008341	JC_07198-RA	XP_039755548.1
OG0008343	JC_08472-RA	XP_039764977.1
OG0008344	JC_08829-RA	XP_039749616.1
OG0008345	JC_01372-RA	XP_039761623.1
OG0008346	JC_01235-RA	XP_039755236.1
OG0008347	JC_01190-RA, JC_01189-RA	XP_039760440.1
OG0008348	JC_07786-RA, JC_07787-RA	XP_039753474.1
OG0008349	JC_07789-RA, JC_07788-RA	XP_039753295.1
OG0008350	JC_05205-RA, JC_05206-RA, JC_05207-RA	XP_039754918.1
OG0008351	JC_09281-RA, JC_07269-RA, JC_11123-RA	XP_039761475.1
OG0008353	JC_12241-RA	XP_039757923.1
OG0008361	JC_14437-RA	XP_039762519.1, XP_039758880.1, XP_039759577.1, XP_039755263.1, XP_039746128.1
OG0008363	JC_15389-RA, JC_04427-RA	XP_039762629.1, XP_039762628.1, XP_039762626.1, XP_039762631.1, XP_039762627.1
OG0008370	JC_01247-RA	XP_039760405.1
OG0008373	JC_07906-RA	XP_039764434.1
OG0008375	JC_06342-RA	XP_039750582.1
OG0008376	JC_05855-RA	XP_039758511.1
OG0008377	JC_08677-RA	XP_039749705.1
OG0008378	JC_07908-RA	XP_039764435.1
OG0008382	JC_13128-RA	XP_039760090.1
OG0008383	JC_05594-RA	XP_039755195.1
OG0008385	JC_05592-RA	XP_039755142.1
OG0008387	JC_04417-RA	XP_039748730.1
OG0008388	JC_16444-RA	XP_039763010.1
OG0008389	JC_17047-RA	XP_039762057.1
OG0008391	JC_04422-RA	XP_039748521.1
OG0008392	JC_15223-RA	XP_039761431.1
OG0008394	JC_13135-RA	XP_039760134.1
OG0008395	JC_13133-RA	XP_039759996.1
OG0008397	JC_14641-RA	XP_039749142.1
OG0008398	JC_02216-RA	XP_039764157.1
OG0008399	JC_03524-RA	XP_039754404.1
OG0008401	JC_10470-RA	XP_039756405.1
OG0008403	JC_03531-RA	XP_039754468.1
OG0008404	JC_16217-RA	XP_039752601.1
OG0008405	JC_16218-RA	XP_039752412.1
OG0008406	JC_17175-RA	XP_039762388.1
OG0008407	JC_03650-RA	XP_039746623.1
OG0008409	JC_06318-RA, JC_06317-RA	XP_039750518.1
OG0008416	JC_07326-RA	XP_039752913.1
OG0008418	JC_13159-RA	XP_039759865.1
OG0008419	JC_02399-RA	XP_039746043.1
OG0008420	JC_13160-RA	XP_039760331.1
OG0008421	JC_01755-RA, JC_01753-RA	XP_039763859.1
OG0008423	JC_15216-RA	XP_039761429.1
OG0008425	JC_15050-RA	XP_039760504.1
OG0008426	JC_15215-RA	XP_039761759.1
OG0008428	JC_05557-RA, JC_05560-RA	XP_039754996.1
OG0008429	JC_13162-RA	XP_039760127.1
OG0008430	JC_10483-RA	XP_039756714.1
OG0008432	JC_13164-RA	XP_039759909.1
OG0008434	JC_14597-RA	XP_039746277.1
OG0008436	JC_00720-RA	XP_039765405.1
OG0008437	JC_00719-RA	XP_039765591.1
OG0008438	JC_00716-RA	XP_039765590.1
OG0008441	JC_17163-RA	XP_039762397.1
OG0008442	JC_16237-RA	XP_039752084.1
OG0008444	JC_00714-RA	XP_039765418.1
OG0008445	JC_04453-RA	XP_039749184.1
OG0008446	JC_15205-RA	XP_039761609.1
OG0008447	JC_08657-RA	XP_039749883.1
OG0008449	JC_07940-RA	XP_039765072.1
OG0008451	JC_10493-RA	XP_039756198.1
OG0008452	JC_02267-RA	XP_039763572.1
OG0008453	JC_08653-RA	XP_039749882.1
OG0008454	JC_17093-RA	XP_039762055.1
OG0008455	JC_16715-RA, JC_16957-RA	XP_039762789.1
OG0008456	JC_14574-RA	XP_039746351.1
OG0008457	JC_14573-RA	XP_039746363.1
OG0008458	JC_05664-RA	XP_039758688.1
OG0008460	JC_15190-RA	XP_039761543.1
OG0008462	JC_01593-RA	XP_039760779.1
OG0008463	JC_16210-RA	XP_039752016.1
OG0008464	JC_11517-RA	XP_039757187.1
OG0008470	JC_03564-RA	XP_039754066.1
OG0008471	JC_15525-RA	XP_039761183.1
OG0008472	JC_11521-RA	XP_039757410.1
OG0008473	JC_04465-RA	XP_039748798.1
OG0008474	JC_11523-RA	XP_039757329.1
OG0008478	JC_11527-RA	XP_039757411.1
OG0008480	JC_12787-RA	XP_039757726.1
OG0008481	JC_00737-RA	XP_039765636.1
OG0008483	JC_12436-RA	XP_039757527.1
OG0008485	JC_11532-RA	XP_039757418.1, XP_039757419.1
OG0008486	JC_10293-RA	XP_039758960.1
OG0008488	JC_04270-RA	XP_039747493.1
OG0008489	JC_06077-RA	XP_039750863.1
OG0008490	JC_11541-RA	XP_039757425.1
OG0008491	JC_10294-RA	XP_039759642.1
OG0008492	JC_00747-RA	XP_039745245.1
OG0008495	JC_01575-RA	XP_039757364.1
OG0008496	JC_11545-RA	XP_039757104.1
OG0008497	JC_06782-RA	XP_039755571.1
OG0008498	JC_12432-RA	XP_039757568.1
OG0008499	JC_10297-RA	XP_039759178.1
OG0008501	JC_02352-RA	XP_039746021.1
OG0008502	JC_10299-RA	XP_039759305.1
OG0008503	JC_16737-RA	XP_039762508.1
OG0008504	JC_06085-RA	XP_039750367.1
OG0008505	JC_00757-RA	XP_039765870.1
OG0008506	JC_10300-RA	XP_039759406.1
OG0008507	JC_17072-RA	XP_039762337.1
OG0008508	JC_16746-RA	XP_039762678.1
OG0008509	JC_12985-RA	XP_039760094.1
OG0008510	JC_10302-RA	XP_039758950.1
OG0008511	JC_12428-RA	XP_039757889.1
OG0008512	JC_11453-RA	XP_039757217.1
OG0008514	JC_16241-RA	XP_039752780.1
OG0008515	JC_06799-RA	XP_039755948.1
OG0008516	JC_11446-RA	XP_039757403.1
OG0008517	JC_02345-RA	XP_039746030.1
OG0008518	JC_00767-RA	XP_039765475.1
OG0008519	JC_08681-RA	XP_039750032.1
OG0008520	JC_07969-RA	XP_039765020.1
OG0008521	JC_00769-RA	XP_039765473.1
OG0008522	JC_06804-RA	XP_039755875.1
OG0008524	JC_00774-RA	XP_039765492.1
OG0008525	JC_10310-RA	XP_039759689.1
OG0008527	JC_06108-RA	XP_039750911.1
OG0008528	JC_05066-RA	XP_039752461.1
OG0008530	JC_16618-RA, JC_16619-RA	XP_039762512.1
OG0008531	JC_06146-RA	XP_039750946.1
OG0008533	JC_10320-RA	XP_039759302.1
OG0008534	JC_06141-RA	XP_039750671.1
OG0008535	JC_02987-RA	XP_039754557.1
OG0008536	JC_05510-RA	XP_039754693.1
OG0008537	JC_14523-RA	XP_039748831.1
OG0008538	JC_01557-RA	XP_039759987.1
OG0008539	JC_06140-RA	XP_039750270.1
OG0008540	JC_15995-RA	XP_039748135.1
OG0008541	JC_11419-RA	XP_039757150.1
OG0008542	JC_10563-RA	XP_039756646.1
OG0008543	JC_06137-RA	XP_039750608.1
OG0008544	JC_15999-RA	XP_039748350.1
OG0008545	JC_16003-RA	XP_039748179.1
OG0008546	JC_11414-RA	XP_039757392.1
OG0008547	JC_16006-RA	XP_039748086.1
OG0008548	JC_17116-RA	XP_039762426.1
OG0008553	JC_01543-RA	XP_039753092.1
OG0008555	JC_00796-RA	XP_039765364.1
OG0008556	JC_00799-RA	XP_039765361.1
OG0008557	JC_10575-RA	XP_039756752.1
OG0008559	JC_10244-RA	XP_039759323.1
OG0008560	JC_01541-RA	XP_039756041.1
OG0008562	JC_14513-RA	XP_039748765.1
OG0008563	JC_10237-RA	XP_039759563.1
OG0008564	JC_04509-RA	XP_039749300.1
OG0008566	JC_11403-RA	XP_039757241.1
OG0008567	JC_06112-RA	XP_039750642.1
OG0008569	JC_10182-RA	XP_039759347.1
OG0008570	JC_17152-RA	XP_039761839.1
OG0008571	JC_05495-RA	XP_039754810.1
OG0008572	JC_06113-RA	XP_039750864.1
OG0008573	JC_03596-RA	XP_039754479.1
OG0008574	JC_15596-RA	XP_039761184.1
OG0008577	JC_03715-RA	XP_039747117.1
OG0008579	JC_03718-RA	XP_039747354.1
OG0008580	JC_03719-RA	XP_039746644.1
OG0008584	JC_17024-RA	XP_039762332.1, XP_039762331.1
OG0008585	JC_14491-RA	XP_039745747.1
OG0008586	JC_05485-RA	XP_039754913.1
OG0008587	JC_14490-RA	XP_039747633.1
OG0008588	JC_06148-RA	XP_039750942.1
OG0008589	JC_14828-RA	XP_039760654.1
OG0008590	JC_10199-RA	XP_039759036.1
OG0008591	JC_03730-RA	XP_039747235.1
OG0008593	JC_04522-RA, JC_04521-RA	XP_039749171.1
OG0008595	JC_07422-RA	XP_039753717.1
OG0008596	JC_12390-RA	XP_039757802.1
OG0008600	JC_14476-RA	XP_039749527.1
OG0008602	JC_12387-RA	XP_039758034.1
OG0008604	JC_14902-RA	XP_039760422.1
OG0008606	JC_00809-RA	XP_039765743.1
OG0008607	JC_07424-RA	XP_039753424.1
OG0008608	JC_14155-RA	XP_039748105.1
OG0008610	JC_10611-RA	XP_039756383.1
OG0008611	JC_01516-RA	XP_039752639.1
OG0008615	JC_12372-RA	XP_039757971.1
OG0008616	JC_05619-RA	XP_039758197.1
OG0008619	JC_14426-RA	XP_039749566.1
OG0008620	JC_09817-RA	XP_039751651.1
OG0008622	JC_16129-RA	XP_039747550.1
OG0008623	JC_09818-RA	XP_039751280.1
OG0008625	JC_09819-RA	XP_039751401.1
OG0008626	JC_10623-RA	XP_039756541.1
OG0008627	JC_16408-RA	XP_039752298.1
OG0008629	JC_12519-RA	XP_039757466.1
OG0008630	JC_06183-RA	XP_039750605.1
OG0008631	JC_16606-RA, JC_16607-RA	XP_039762815.1
OG0008632	JC_07432-RA	XP_039753239.1
OG0008633	JC_10626-RA	XP_039756418.1
OG0008634	JC_16135-RA	XP_039748425.1
OG0008635	JC_12512-RA	XP_039757819.1
OG0008638	JC_14033-RA	XP_039748220.1
OG0008639	JC_12918-RA	XP_039759998.1
OG0008641	JC_12502-RA	XP_039757916.1
OG0008642	JC_08738-RA	XP_039749826.1
OG0008643	JC_03579-RA	XP_039754517.1
OG0008645	JC_03575-RA	XP_039754094.1
OG0008646	JC_00704-RA	XP_039765422.1
OG0008647	JC_12497-RA	XP_039757712.1, XP_039757713.1
OG0008648	JC_02437-RA	XP_039746431.1
OG0008650	JC_16146-RA	XP_039748312.1
OG0008652	JC_15371-RA	XP_039761800.1
OG0008653	JC_06201-RA	XP_039750922.1
OG0008654	JC_03475-RA	XP_039754582.1
OG0008655	JC_00703-RA	XP_039765423.1
OG0008656	JC_14840-RA	XP_039760759.1
OG0008657	JC_12903-RA	XP_039759738.1
OG0008658	JC_08009-RA	XP_039765216.1
OG0008659	JC_03750-RA	XP_039747436.1
OG0008661	JC_06837-RA	XP_039755558.1
OG0008662	JC_06840-RA	XP_039755557.1
OG0008665	JC_06216-RA	XP_039750625.1
OG0008666	JC_04542-RA	XP_039748689.1
OG0008669	JC_02454-RA	XP_039746417.1
OG0008670	JC_10701-RA	XP_039756557.1
OG0008672	JC_06844-RA	XP_039755734.1
OG0008674	JC_16360-RA	XP_039752399.1
OG0008675	JC_16670-RA	XP_039762679.1
OG0008676	JC_16359-RA	XP_039752006.1
OG0008679	JC_10730-RA	XP_039756060.1
OG0008680	JC_06846-RA	XP_039755935.1
OG0008681	JC_09664-RA	XP_039751699.1
OG0008682	JC_14404-RA	XP_039747337.1
OG0008683	JC_03763-RA	XP_039746939.1
OG0008684	JC_14025-RA	XP_039748084.1
OG0008685	JC_12889-RA	XP_039760112.1
OG0008686	JC_12474-RA	XP_039757786.1
OG0008688	JC_15701-RA	XP_039760964.1
OG0008689	JC_01917-RA	XP_039764187.1
OG0008691	JC_07502-RA	XP_039753369.1
OG0008692	JC_17042-RA	XP_039761873.1
OG0008693	JC_09660-RA	XP_039751574.1
OG0008694	JC_09464-RA	XP_039762884.1
OG0008696	JC_14390-RA	XP_039748910.1
OG0008697	JC_01927-RA	XP_039763489.1
OG0008698	JC_10157-RA	XP_039759232.1
OG0008701	JC_08752-RA	XP_039749802.1
OG0008704	JC_14858-RA	XP_039760803.1
OG0008705	JC_07485-RA	XP_039753727.1
OG0008706	JC_08760-RA	XP_039749854.1
OG0008707	JC_06348-RA	XP_039750831.1
OG0008711	JC_04392-RA	XP_039748766.1
OG0008712	JC_12874-RA	XP_039760119.1
OG0008713	JC_03781-RA	XP_039746771.1
OG0008715	JC_03785-RA	XP_039747413.1
OG0008716	JC_12456-RA	XP_039757661.1
OG0008717	JC_03788-RA	XP_039747451.1
OG0008718	JC_08047-RA	XP_039765098.1
OG0008719	JC_14016-RA	XP_039747940.1
OG0008720	JC_08049-RA	XP_039765096.1
OG0008722	JC_08051-RA	XP_039765100.1
OG0008723	JC_07933-RA	XP_039764828.1
OG0008724	JC_06354-RA	XP_039750276.1
OG0008725	JC_04381-RA	XP_039748754.1
OG0008726	JC_12452-RA	XP_039757513.1
OG0008727	JC_14993-RA	XP_039760747.1
OG0008728	JC_09640-RA	XP_039751244.1
OG0008731	JC_03497-RA	XP_039754229.1
OG0008732	JC_03946-RA, JC_03947-RA	XP_039762052.1
OG0008733	JC_10150-RA	XP_039759333.1
OG0008734	JC_16120-RA	XP_039747859.1
OG0008735	JC_15689-RA	XP_039761151.1
OG0008737	JC_00670-RA	XP_039745462.1
OG0008738	JC_16329-RA	XP_039752670.1
OG0008739	JC_05445-RA	XP_039755046.1
OG0008740	JC_01910-RA	XP_039763138.1
OG0008741	JC_16487-RA	XP_039762921.1, XP_039762922.1
OG0008742	JC_12448-RA	XP_039757451.1
OG0008743	JC_02175-RA	XP_039755103.1
OG0008744	JC_12834-RA	XP_039760191.1
OG0008745	JC_12445-RA	XP_039757450.1
OG0008746	JC_12446-RA	XP_039757449.1
OG0008747	JC_01907-RA	XP_039764150.1
OG0008748	JC_12176-RA	XP_039752158.1
OG0008750	JC_12173-RA	XP_039752674.1
OG0008752	JC_12842-RA	XP_039760081.1
OG0008754	JC_01904-RA	XP_039763146.1
OG0008755	JC_03798-RA	XP_039746652.1
OG0008756	JC_04551-RA	XP_039749132.1
OG0008757	JC_12849-RA	XP_039759706.1
OG0008758	JC_09639-RA	XP_039751124.1
OG0008759	JC_09636-RA	XP_039751153.1
OG0008760	JC_12857-RA	XP_039759812.1
OG0008761	JC_16108-RA, JC_16109-RA	XP_039747980.1
OG0008762	JC_12858-RA	XP_039760222.1
OG0008763	JC_16490-RA	XP_039762552.1
OG0008768	JC_06385-RA	XP_039750594.1
OG0008770	JC_12144-RA	XP_039751995.1
OG0008771	JC_16794-RA	XP_039762349.1
OG0008772	JC_14005-RA	XP_039747897.1
OG0008773	JC_09604-RA	XP_039751569.1
OG0008777	JC_16813-RA	XP_039762115.1
OG0008778	JC_09598-RA	XP_039751005.1
OG0008782	JC_03809-RA	XP_039746654.1
OG0008783	JC_00652-RA	XP_039765817.1
OG0008784	JC_02507-RA	XP_039745787.1
OG0008786	JC_02245-RA	XP_039763736.1
OG0008787	JC_16864-RA	XP_039762328.1, XP_039762327.1
OG0008788	JC_15958-RA	XP_039748113.1
OG0008789	JC_08100-RA	XP_039764475.1
OG0008790	JC_15019-RA	XP_039760688.1
OG0008791	JC_17009-RA	XP_039762223.1
OG0008792	JC_04571-RA	XP_039748954.1
OG0008794	JC_03819-RA	XP_039747016.1
OG0008795	JC_04572-RA	XP_039748950.1
OG0008797	JC_00642-RA	XP_039745104.1
OG0008798	JC_10635-RA	XP_039756509.1
OG0008799	JC_03827-RA	XP_039746842.1
OG0008801	JC_16942-RA	XP_039762116.1
OG0008802	JC_06042-RA	XP_039758805.1
OG0008803	JC_08108-RA	XP_039765129.1
OG0008804	JC_11333-RA	XP_039757376.1
OG0008805	JC_11310-RA	XP_039757262.1
OG0008807	JC_14334-RA	XP_039745482.1
OG0008808	JC_03837-RA	XP_039746986.1
OG0008810	JC_00638-RA	XP_039745285.1
OG0008812	JC_12236-RA	XP_039752421.1
OG0008813	JC_12766-RA	XP_039757756.1
OG0008816	JC_15671-RA	XP_039761066.1
OG0008817	JC_11301-RA	XP_039757207.1
OG0008818	JC_13977-RA	XP_039747889.1
OG0008819	JC_07459-RA	XP_039753560.1
OG0008820	JC_04586-RA	XP_039748588.1
OG0008824	JC_04587-RA	XP_039748585.1
OG0008825	JC_08118-RA	XP_039764862.1
OG0008826	JC_08119-RA	XP_039764573.1
OG0008827	JC_10115-RA	XP_039759296.1
OG0008828	JC_04589-RA	XP_039749196.1
OG0008829	JC_10112-RA	XP_039759447.1
OG0008830	JC_10110-RA	XP_039759162.1
OG0008831	JC_07448-RA	XP_039753379.1
OG0008834	JC_06510-RA	XP_039762102.1
OG0008837	JC_00630-RA	XP_039745167.1
OG0008838	JC_03447-RA	XP_039754535.1
OG0008839	JC_13064-RA	XP_039760223.1
OG0008840	JC_03446-RA	XP_039754025.1
OG0008841	JC_03445-RA	XP_039754026.1
OG0008842	JC_10650-RA, JC_10651-RA	XP_039756615.1
OG0008843	JC_06979-RA	XP_039755324.1
OG0008845	JC_06977-RA	XP_039755606.1
OG0008846	JC_10084-RA	XP_039759583.1
OG0008847	JC_04622-RA	XP_039748724.1
OG0008848	JC_07514-RA	XP_039752842.1
OG0008849	JC_04623-RA	XP_039748890.1
OG0008850	JC_06019-RA	XP_039758741.1
OG0008851	JC_12745-RA	XP_039758066.1
OG0008852	JC_06971-RA	XP_039755716.1
OG0008853	JC_04630-RA	XP_039748815.1
OG0008854	JC_15938-RA	XP_039748320.1
OG0008855	JC_16434-RA	XP_039762765.1
OG0008856	JC_02536-RA	XP_039745923.1
OG0008857	JC_06017-RA, JC_06016-RA	XP_039758844.1
OG0008858	JC_10073-RA	XP_039759258.1
OG0008859	JC_10072-RA	XP_039759261.1
OG0008860	JC_15932-RA	XP_039747855.1
OG0008861	JC_07525-RA	XP_039752932.1
OG0008862	JC_02539-RA, JC_02540-RA	XP_039746179.1
OG0008863	JC_07528-RA	XP_039753355.1
OG0008864	JC_06964-RA	XP_039755917.1
OG0008865	JC_14949-RA	XP_039760718.1
OG0008866	JC_10659-RA	XP_039756507.1
OG0008867	JC_08167-RA	XP_039763562.1
OG0008868	JC_01989-RA	XP_039764023.1
OG0008870	JC_03861-RA	XP_039746664.1
OG0008871	JC_15929-RA	XP_039747576.1, XP_039747577.1
OG0008874	JC_16417-RA	XP_039762951.1
OG0008875	JC_08171-RA	XP_039763506.1
OG0008876	JC_16418-RA	XP_039762609.1
OG0008880	JC_16897-RA	XP_039762134.1
OG0008881	JC_04640-RA	XP_039748635.1
OG0008884	JC_16893-RA	XP_039762019.1
OG0008885	JC_00604-RA	XP_039745382.1
OG0008886	JC_00603-RA	XP_039745392.1
OG0008888	JC_13139-RA, JC_14443-RA, JC_05650-RA, JC_03951-RA	XP_039761892.1, XP_039764360.1
OG0008889	JC_02004-RA	XP_039763931.1
OG0008890	JC_06945-RA	XP_039755679.1
OG0008891	JC_02006-RA	XP_039763627.1
OG0008892	JC_06010-RA	XP_039758389.1
OG0008895	JC_09529-RA	XP_039751610.1
OG0008897	JC_02560-RA	XP_039746196.1
OG0008898	JC_02009-RA	XP_039764195.1
OG0008899	JC_06420-RA	XP_039750547.1
OG0008900	JC_09527-RA	XP_039751003.1
OG0008901	JC_07650-RA	XP_039753149.1, XP_039753148.1
OG0008902	JC_06424-RA	XP_039750822.1
OG0008903	JC_06425-RA	XP_039750679.1
OG0008905	JC_06426-RA	XP_039750898.1
OG0008907	JC_05411-RA	XP_039755000.1
OG0008908	JC_12712-RA	XP_039757906.1
OG0008909	JC_06431-RA	XP_039750820.1
