Orthogroup	Junonia_coenia	Bicyclus_anynana
OG0008888	JC_13139-RA, JC_14443-RA, JC_05650-RA, JC_03951-RA	Bany_12881-RA, Bany_12880-RA
OG0008889	JC_02004-RA	Bany_07384-RA
OG0008890	JC_06945-RA	Bany_13877-RA
OG0008891	JC_02006-RA	Bany_07385-RA
OG0008892	JC_06010-RA	Bany_15078-RA
OG0008893	JC_16459-RA, JC_16460-RA	Bany_16400-RA
OG0008895	JC_09529-RA	Bany_06167-RA
OG0008897	JC_02560-RA	Bany_05434-RA
OG0008898	JC_02009-RA	Bany_07388-RA
OG0008899	JC_06420-RA	Bany_10857-RA
OG0008900	JC_09527-RA	Bany_06168-RA
OG0008901	JC_07650-RA	Bany_08894-RA
OG0008902	JC_06424-RA	Bany_10859-RA
OG0008903	JC_06425-RA	Bany_10860-RA
OG0008904	JC_00593-RA	Bany_00324-RA
OG0008905	JC_06426-RA	Bany_10862-RA
OG0008906	JC_00592-RA	Bany_00325-RA
OG0008907	JC_05411-RA	Bany_15673-RA
OG0008908	JC_12712-RA	Bany_09588-RA, Bany_09589-RA
OG0008909	JC_06431-RA	Bany_10867-RA
OG0008910	JC_03879-RA	Bany_02912-RA
OG0008911	JC_08185-RA	Bany_03749-RA
OG0008912	JC_02572-RA	Bany_05441-RA
OG0008916	JC_07644-RA	Bany_08902-RA
OG0008918	JC_01335-RA	Bany_04626-RA
OG0008920	JC_10040-RA	Bany_11450-RA
OG0008921	JC_02581-RA	Bany_05450-RA
OG0008922	JC_04650-RA	Bany_10133-RA
OG0008926	JC_02584-RA, JC_02585-RA	Bany_05452-RA
OG0008927	JC_11289-RA	Bany_13290-RA
OG0008928	JC_11284-RA	Bany_13292-RA
OG0008929	JC_14919-RA	Bany_17950-RA
OG0008931	JC_09505-RA, JC_09504-RA	Bany_06191-RA
OG0008933	JC_13951-RA	Bany_16677-RA
OG0008935	JC_08899-RA	Bany_12050-RA
OG0008937	JC_10023-RA	Bany_11463-RA
OG0008941	JC_04659-RA	Bany_10139-RA
OG0008942	JC_15881-RA	Bany_06859-RA
OG0008943	JC_07635-RA	Bany_08914-RA
OG0008944	JC_13948-RA	Bany_07453-RA, Bany_16682-RA
OG0008945	JC_10740-RA	Bany_14542-RA
OG0008946	JC_10021-RA	Bany_11466-RA
OG0008947	JC_07634-RA	Bany_08915-RA
OG0008948	JC_13946-RA	Bany_16683-RA
OG0008949	JC_00577-RA	Bany_00342-RA
OG0008950	JC_00576-RA	Bany_00343-RA
OG0008951	JC_07633-RA	Bany_08917-RA
OG0008952	JC_00575-RA	Bany_00344-RA
OG0008954	JC_10020-RA	Bany_11467-RA
OG0008955	JC_08895-RA	Bany_12056-RA
OG0008957	JC_16387-RA	Bany_01204-RA
OG0008958	JC_07631-RA	Bany_08920-RA
OG0008959	JC_16941-RA	Bany_12937-RA
OG0008960	JC_06928-RA	Bany_13909-RA
OG0008961	JC_10013-RA	Bany_11472-RA
OG0008962	JC_13862-RA	Bany_01217-RA
OG0008963	JC_06001-RA	Bany_15091-RA
OG0008964	JC_09497-RA	Bany_06200-RA
OG0008965	JC_12312-RA	Bany_09605-RA
OG0008967	JC_10827-RA	Bany_14562-RA
OG0008968	JC_12313-RA	Bany_09606-RA
OG0008969	JC_08212-RA	Bany_03782-RA
OG0008970	JC_14086-RA, JC_13146-RA, JC_16735-RA, JC_15128-RA	Bany_07421-RA
OG0008972	JC_03903-RA	Bany_02928-RA
OG0008973	JC_03905-RA	Bany_02930-RA
OG0008974	JC_11475-RA	Bany_13311-RA
OG0008976	JC_13934-RA	Bany_16697-RA
OG0008977	JC_05997-RA	Bany_15096-RA
OG0008978	JC_01178-RA	Bany_07429-RA, Bany_04705-RA
OG0008981	JC_06915-RA	Bany_13920-RA
OG0008983	JC_01140-RA	Bany_04664-RA
OG0008984	JC_03906-RA	Bany_02936-RA
OG0008985	JC_15897-RA	Bany_06874-RA
OG0008987	JC_14822-RA	Bany_17969-RA
OG0008988	JC_14821-RA	Bany_17970-RA
OG0008989	JC_05986-RA	Bany_07465-RA, Bany_15106-RA
OG0008990	JC_06445-RA	Bany_10880-RA
OG0008995	JC_05980-RA	Bany_15114-RA
OG0008996	JC_06453-RA	Bany_10884-RA
OG0008997	JC_11458-RA	Bany_13326-RA
OG0008998	JC_16869-RA	Bany_12972-RA
OG0008999	JC_14811-RA	Bany_17978-RA
OG0009000	JC_09991-RA	Bany_11494-RA
OG0009001	JC_11455-RA	Bany_13328-RA
OG0009002	JC_13947-RA	Bany_07454-RA
OG0009003	JC_11454-RA	Bany_13329-RA
OG0009004	JC_15848-RA	Bany_06891-RA, Bany_06887-RA
OG0009005	JC_03910-RA	Bany_02943-RA
OG0009006	JC_04687-RA	Bany_10166-RA
OG0009007	JC_05973-RA	Bany_15119-RA
OG0009008	JC_05972-RA	Bany_15120-RA
OG0009009	JC_05969-RA	Bany_15122-RA
OG0009010	JC_06905-RA	Bany_13933-RA
OG0009011	JC_09487-RA	Bany_06217-RA
OG0009012	JC_05966-RA	Bany_15124-RA
OG0009013	JC_03962-RA	Bany_02958-RA
OG0009014	JC_03964-RA	Bany_02959-RA
OG0009015	JC_03965-RA	Bany_02960-RA
OG0009016	JC_11697-RA	Bany_01253-RA
OG0009018	JC_14804-RA	Bany_17988-RA
OG0009019	JC_02077-RA	Bany_07462-RA
OG0009020	JC_03967-RA	Bany_02963-RA
OG0009021	JC_00547-RA	Bany_00375-RA
OG0009022	JC_04700-RA	Bany_10180-RA
OG0009023	JC_13173-RA	Bany_17251-RA
OG0009024	JC_04702-RA	Bany_10182-RA
OG0009025	JC_09478-RA	Bany_06225-RA
OG0009026	JC_08240-RA	Bany_03818-RA
OG0009027	JC_16850-RA	Bany_12986-RA
OG0009028	JC_06880-RA	Bany_13943-RA
OG0009030	JC_10813-RA	Bany_14573-RA
OG0009032	JC_13177-RA	Bany_17257-RA
OG0009033	JC_04707-RA	Bany_10187-RA
OG0009034	JC_15835-RA, JC_15834-RA	Bany_06903-RA
OG0009035	JC_10809-RA	Bany_14575-RA
OG0009036	JC_11166-RA	Bany_13343-RA
OG0009037	JC_03973-RA	Bany_02974-RA
OG0009039	JC_02070-RA	Bany_07472-RA
OG0009040	JC_10806-RA	Bany_14577-RA
OG0009042	JC_13193-RA	Bany_17265-RA
OG0009044	JC_03974-RA	Bany_02975-RA
OG0009045	JC_03977-RA	Bany_02979-RA
OG0009047	JC_07183-RA	Bany_13954-RA
OG0009048	JC_03978-RA	Bany_02980-RA
OG0009049	JC_11653-RA	Bany_01271-RA
OG0009050	JC_10805-RA	Bany_14580-RA
OG0009051	JC_02633-RA	Bany_05521-RA
OG0009052	JC_03378-RA	Bany_08247-RA
OG0009053	JC_10802-RA	Bany_14587-RA
OG0009054	JC_13896-RA	Bany_16724-RA
OG0009055	JC_05355-RA	Bany_15720-RA
OG0009056	JC_06475-RA	Bany_10901-RA
OG0009058	JC_03983-RA	Bany_02986-RA
OG0009059	JC_10801-RA	Bany_14589-RA
OG0009060	JC_04718-RA	Bany_10196-RA
OG0009062	JC_03984-RA	Bany_02989-RA
OG0009063	JC_09467-RA	Bany_06244-RA
OG0009065	JC_14705-RA	Bany_18010-RA
OG0009066	JC_03987-RA	Bany_02993-RA
OG0009068	JC_04724-RA	Bany_10201-RA
OG0009069	JC_03988-RA	Bany_02994-RA
OG0009070	JC_04726-RA	Bany_10203-RA
OG0009071	JC_10790-RA	Bany_14597-RA
OG0009072	JC_01161-RA	Bany_04688-RA
OG0009074	JC_16875-RA	Bany_13015-RA
OG0009075	JC_03999-RA	Bany_03003-RA
OG0009076	JC_11182-RA	Bany_13357-RA
OG0009077	JC_15791-RA	Bany_06922-RA
OG0009078	JC_17121-RA	Bany_14604-RA
OG0009079	JC_10781-RA	Bany_14605-RA
OG0009080	JC_14197-RA	Bany_02247-RA
OG0009084	JC_12366-RA	Bany_09657-RA
OG0009085	JC_08866-RA	Bany_12095-RA
OG0009086	JC_04738-RA	Bany_10206-RA
OG0009088	JC_04002-RA	Bany_03006-RA
OG0009089	JC_12264-RA	Bany_09662-RA
OG0009090	JC_07173-RA	Bany_13960-RA
OG0009091	JC_06484-RA	Bany_10912-RA
OG0009092	JC_08861-RA	Bany_12100-RA
OG0009093	JC_04004-RA	Bany_03008-RA
OG0009094	JC_12092-RA	Bany_01300-RA
OG0009095	JC_04005-RA	Bany_03009-RA
OG0009096	JC_05339-RA	Bany_15734-RA
OG0009097	JC_04006-RA	Bany_03011-RA
OG0009099	JC_02045-RA	Bany_07493-RA
OG0009100	JC_05950-RA	Bany_15151-RA
OG0009102	JC_04007-RA	Bany_03012-RA
OG0009104	JC_03354-RA	Bany_08258-RA
OG0009106	JC_03352-RA	Bany_08260-RA
OG0009107	JC_04010-RA	Bany_03016-RA
OG0009108	JC_04012-RA	Bany_03019-RA
OG0009109	JC_04013-RA	Bany_03020-RA
OG0009110	JC_04014-RA	Bany_03021-RA
OG0009111	JC_03350-RA	Bany_08262-RA
OG0009112	JC_04019-RA	Bany_03023-RA
OG0009113	JC_14688-RA	Bany_18030-RA
OG0009114	JC_01177-RA	Bany_04704-RA
OG0009115	JC_04024-RA	Bany_03031-RA
OG0009117	JC_08851-RA	Bany_12112-RA
OG0009118	JC_08849-RA	Bany_12113-RA
OG0009119	JC_14683-RA	Bany_18035-RA
OG0009120	JC_11725-RA, JC_11724-RA	Bany_01314-RA
OG0009121	JC_15244-RA	Bany_06950-RA
OG0009122	JC_15245-RA	Bany_06951-RA
OG0009123	JC_07161-RA	Bany_13971-RA
OG0009124	JC_13210-RA	Bany_17289-RA
OG0009125	JC_09843-RA	Bany_11569-RA
OG0009126	JC_04763-RA	Bany_10223-RA
OG0009127	JC_04764-RA	Bany_10224-RA
OG0009128	JC_04028-RA	Bany_03039-RA
OG0009129	JC_04765-RA	Bany_10225-RA
OG0009130	JC_08264-RA	Bany_03850-RA
OG0009131	JC_01185-RA	Bany_04715-RA
OG0009132	JC_03348-RA	Bany_08266-RA
OG0009133	JC_08267-RA	Bany_03853-RA
OG0009134	JC_04030-RA	Bany_03048-RA
OG0009135	JC_03347-RA	Bany_08268-RA
OG0009136	JC_00510-RA	Bany_00421-RA
OG0009137	JC_07157-RA	Bany_13977-RA
OG0009139	JC_11663-RA	Bany_01329-RA
OG0009140	JC_01187-RA	Bany_04718-RA
OG0009141	JC_02080-RA	Bany_07514-RA
OG0009143	JC_04777-RA	Bany_10233-RA
OG0009144	JC_04041-RA	Bany_03053-RA
OG0009145	JC_00502-RA	Bany_00429-RA
OG0009146	JC_02678-RA	Bany_05559-RA
OG0009148	JC_14669-RA	Bany_18051-RA
OG0009149	JC_07155-RA	Bany_13980-RA
OG0009150	JC_00496-RA	Bany_00435-RA
OG0009151	JC_05318-RA	Bany_15755-RA
OG0009152	JC_05316-RA	Bany_15756-RA
OG0009153	JC_04045-RA	Bany_03058-RA
OG0009154	JC_14164-RA	Bany_02270-RA
OG0009155	JC_04050-RA	Bany_03059-RA
OG0009156	JC_15236-RA	Bany_06968-RA
OG0009158	JC_06500-RA	Bany_10926-RA
OG0009160	JC_04052-RA	Bany_03060-RA
OG0009161	JC_03329-RA	Bany_08283-RA
OG0009162	JC_04053-RA	Bany_03061-RA
OG0009163	JC_00493-RA	Bany_00438-RA
OG0009164	JC_11920-RA	Bany_01347-RA
OG0009166	JC_04057-RA	Bany_03064-RA
OG0009167	JC_16954-RA, JC_14622-RA, JC_15274-RA, JC_15953-RA, JC_04536-RA, JC_13917-RA	Bany_16742-RA
OG0009168	JC_04058-RA	Bany_03065-RA
OG0009169	JC_07582-RA	Bany_08985-RA
OG0009170	JC_03324-RA	Bany_08289-RA
OG0009172	JC_04795-RA	Bany_10253-RA
OG0009173	JC_07579-RA	Bany_08987-RA
OG0009174	JC_02088-RA	Bany_07530-RA
OG0009175	JC_05306-RA	Bany_15767-RA
OG0009177	JC_00487-RA	Bany_00443-RA
OG0009178	JC_07574-RA	Bany_08993-RA
OG0009179	JC_01208-RA	Bany_04733-RA
OG0009180	JC_04797-RA	Bany_10258-RA
OG0009181	JC_01209-RA	Bany_04734-RA
OG0009184	JC_12566-RA	Bany_09691-RA
OG0009185	JC_13729-RA	Bany_02290-RA
OG0009187	JC_08831-RA	Bany_12132-RA
OG0009189	JC_04800-RA	Bany_10262-RA
OG0009190	JC_05302-RA	Bany_15775-RA
OG0009191	JC_05922-RA	Bany_15175-RA
OG0009192	JC_04061-RA	Bany_03071-RA
OG0009193	JC_07567-RA	Bany_09003-RA
OG0009194	JC_05297-RA, JC_05298-RA	Bany_15781-RA
OG0009195	JC_01219-RA	Bany_04748-RA
OG0009197	JC_06505-RA	Bany_10929-RA
OG0009199	JC_04808-RA	Bany_10273-RA
OG0009202	JC_08289-RA	Bany_03877-RA
OG0009203	JC_00457-RA	Bany_00458-RA
OG0009204	JC_06513-RA	Bany_10935-RA
OG0009205	JC_10850-RA	Bany_14656-RA
OG0009206	JC_04081-RA	Bany_03081-RA
OG0009207	JC_15350-RA	Bany_06986-RA
OG0009208	JC_01232-RA	Bany_04757-RA
OG0009210	JC_04087-RA	Bany_03087-RA
OG0009211	JC_11943-RA, JC_11939-RA, JC_11941-RA	Bany_01376-RA
OG0009212	JC_11944-RA	Bany_01377-RA
OG0009213	JC_04088-RA	Bany_03088-RA
OG0009214	JC_04089-RA	Bany_03089-RA
OG0009215	JC_04090-RA	Bany_03090-RA
OG0009216	JC_04091-RA	Bany_03091-RA
OG0009217	JC_04092-RA	Bany_03092-RA
OG0009218	JC_08290-RA	Bany_03880-RA
OG0009220	JC_05897-RA	Bany_15203-RA
OG0009222	JC_13828-RA	Bany_16781-RA
OG0009223	JC_08822-RA	Bany_12142-RA
OG0009225	JC_04101-RA	Bany_03096-RA
OG0009227	JC_04102-RA	Bany_03097-RA
OG0009228	JC_04103-RA	Bany_03098-RA
OG0009229	JC_04905-RA	Bany_10287-RA, Bany_10288-RA
OG0009230	JC_13709-RA	Bany_02315-RA
OG0009232	JC_04104-RA	Bany_03099-RA
OG0009234	JC_05888-RA	Bany_15208-RA
OG0009235	JC_02692-RA	Bany_05573-RA
OG0009236	JC_05886-RA	Bany_15209-RA
OG0009237	JC_08301-RA	Bany_03889-RA
OG0009239	JC_00318-RA	Bany_00474-RA
OG0009240	JC_13819-RA	Bany_16791-RA
OG0009242	JC_05880-RA	Bany_15212-RA
OG0009243	JC_11957-RA	Bany_01386-RA
OG0009244	JC_11230-RA	Bany_13413-RA, Bany_13415-RA
OG0009245	JC_02693-RA	Bany_05574-RA
OG0009246	JC_08818-RA	Bany_12146-RA
OG0009248	JC_04896-RA	Bany_10294-RA
OG0009249	JC_04105-RA, JC_04106-RA	Bany_03101-RA
OG0009250	JC_03286-RA	Bany_08325-RA
OG0009251	JC_11964-RA	Bany_01394-RA
OG0009252	JC_08815-RA	Bany_12149-RA
OG0009254	JC_13809-RA	Bany_16799-RA
OG0009255	JC_00324-RA	Bany_00482-RA
OG0009256	JC_11234-RA	Bany_13418-RA
OG0009258	JC_10865-RA	Bany_14672-RA
OG0009259	JC_04107-RA	Bany_03103-RA
OG0009260	JC_15745-RA	Bany_17675-RA
OG0009261	JC_05872-RA	Bany_15217-RA
OG0009263	JC_13702-RA	Bany_02322-RA
OG0009264	JC_13701-RA	Bany_02323-RA
OG0009265	JC_09919-RA	Bany_11621-RA
OG0009266	JC_10885-RA	Bany_14676-RA
OG0009267	JC_11970-RA	Bany_01406-RA
OG0009268	JC_12529-RA	Bany_09732-RA
OG0009269	JC_04112-RA	Bany_03106-RA
OG0009270	JC_04114-RA	Bany_03108-RA
OG0009272	JC_00332-RA	Bany_00489-RA
OG0009274	JC_02149-RA	Bany_07572-RA
OG0009275	JC_12272-RA	Bany_09738-RA
OG0009276	JC_08319-RA	Bany_03912-RA
OG0009278	JC_04116-RA	Bany_03112-RA
OG0009279	JC_04117-RA	Bany_03113-RA
OG0009282	JC_10890-RA	Bany_14685-RA
OG0009286	JC_08327-RA	Bany_03922-RA
OG0009288	JC_10339-RA	Bany_11639-RA
OG0009290	JC_04118-RA	Bany_03114-RA
OG0009292	JC_07127-RA	Bany_14006-RA
OG0009293	JC_04120-RA	Bany_03116-RA
OG0009295	JC_00364-RA	Bany_00519-RA
OG0009296	JC_14762-RA	Bany_18094-RA
OG0009297	JC_07548-RA	Bany_09029-RA
OG0009298	JC_10893-RA	Bany_14688-RA
OG0009299	JC_09377-RA	Bany_06325-RA
OG0009300	JC_04123-RA	Bany_03121-RA
OG0009301	JC_08338-RA	Bany_03936-RA
OG0009302	JC_07124-RA	Bany_14012-RA
OG0009303	JC_03265-RA	Bany_08354-RA
OG0009305	JC_01271-RA	Bany_04808-RA
OG0009306	JC_04124-RA	Bany_03122-RA
OG0009308	JC_04126-RA	Bany_03124-RA
OG0009309	JC_13261-RA	Bany_17324-RA
OG0009310	JC_04127-RA	Bany_03125-RA
OG0009312	JC_03259-RA	Bany_08360-RA
OG0009313	JC_02205-RA	Bany_07590-RA
OG0009314	JC_02204-RA	Bany_07591-RA
OG0009315	JC_02202-RA	Bany_07593-RA
OG0009316	JC_02729-RA	Bany_05615-RA
OG0009317	JC_08803-RA	Bany_12159-RA
OG0009318	JC_10912-RA	Bany_14701-RA
OG0009320	JC_04128-RA	Bany_03129-RA
OG0009321	JC_09374-RA	Bany_06335-RA
OG0009323	JC_02200-RA	Bany_07595-RA
OG0009324	JC_02199-RA	Bany_07596-RA
OG0009325	JC_08361-RA	Bany_03956-RA
OG0009327	JC_10360-RA	Bany_11660-RA
OG0009328	JC_04131-RA	Bany_03135-RA
OG0009329	JC_07687-RA	Bany_09065-RA
OG0009330	JC_10923-RA	Bany_14714-RA
OG0009331	JC_13265-RA	Bany_17329-RA
OG0009332	JC_13266-RA	Bany_17330-RA
OG0009334	JC_12182-RA	Bany_01459-RA
OG0009335	JC_02196-RA	Bany_07601-RA
OG0009336	JC_12181-RA	Bany_01460-RA
OG0009338	JC_10929-RA	Bany_14719-RA
OG0009339	JC_10368-RA	Bany_11671-RA
OG0009340	JC_04133-RA	Bany_03139-RA
OG0009341	JC_11261-RA	Bany_13445-RA, Bany_13446-RA
OG0009342	JC_04135-RA	Bany_03143-RA
OG0009343	JC_08955-RA	Bany_12184-RA
OG0009344	JC_02192-RA	Bany_07605-RA
OG0009345	JC_04137-RA	Bany_03146-RA
OG0009347	JC_04138-RA	Bany_03147-RA
OG0009348	JC_04141-RA	Bany_03148-RA
OG0009349	JC_13754-RA	Bany_16823-RA
OG0009350	JC_13270-RA	Bany_17335-RA
OG0009351	JC_10376-RA	Bany_11680-RA
OG0009353	JC_00373-RA	Bany_00540-RA
OG0009354	JC_05699-RA	Bany_15257-RA
OG0009355	JC_04142-RA	Bany_03150-RA
OG0009357	JC_05228-RA	Bany_15846-RA
OG0009359	JC_12306-RA	Bany_09766-RA
OG0009360	JC_11158-RA	Bany_13456-RA
OG0009361	JC_02177-RA	Bany_07614-RA
OG0009362	JC_13277-RA	Bany_17343-RA
OG0009365	JC_02174-RA	Bany_07618-RA
OG0009368	JC_02934-RA	Bany_05658-RA
OG0009371	JC_00391-RA	Bany_00552-RA
OG0009373	JC_13286-RA	Bany_17349-RA
OG0009375	JC_12681-RA	Bany_09772-RA
OG0009376	JC_01291-RA	Bany_04836-RA
OG0009378	JC_12674-RA	Bany_09776-RA
OG0009380	JC_07702-RA	Bany_09087-RA
OG0009381	JC_00396-RA	Bany_00557-RA
OG0009383	JC_07704-RA	Bany_09090-RA, Bany_09091-RA
OG0009384	JC_02206-RA	Bany_07629-RA
OG0009386	JC_12669-RA	Bany_09779-RA
OG0009388	JC_08981-RA	Bany_12227-RA
OG0009390	JC_02926-RA	Bany_05671-RA
OG0009392	JC_10394-RA, JC_10393-RA	Bany_11700-RA
OG0009394	JC_06667-RA	Bany_10980-RA
OG0009398	JC_07096-RA	Bany_14042-RA
OG0009399	JC_13627-RA	Bany_02366-RA
OG0009400	JC_12651-RA	Bany_09792-RA
OG0009401	JC_00410-RA	Bany_00571-RA
OG0009402	JC_12649-RA	Bany_09794-RA
OG0009403	JC_07092-RA	Bany_14046-RA
OG0009404	JC_07091-RA	Bany_14047-RA
OG0009405	JC_06661-RA	Bany_10986-RA
OG0009406	JC_04850-RA	Bany_10352-RA
OG0009407	JC_06659-RA	Bany_10987-RA
OG0009408	JC_15370-RA, JC_15369-RA	Bany_07039-RA
OG0009409	JC_05219-RA	Bany_15866-RA
OG0009410	JC_05218-RA	Bany_15867-RA
OG0009411	JC_05776-RA	Bany_15304-RA
OG0009412	JC_10952-RA	Bany_14743-RA
OG0009414	JC_07723-RA, JC_07722-RA	Bany_09117-RA
OG0009418	JC_04148-RA	Bany_03163-RA
OG0009420	JC_01869-RA	Bany_07662-RA
OG0009422	JC_03895-RA	Bany_03164-RA
OG0009425	JC_07728-RA	Bany_09121-RA
OG0009426	JC_10955-RA	Bany_14748-RA
OG0009427	JC_10956-RA	Bany_14749-RA
OG0009428	JC_10380-RA	Bany_11712-RA
OG0009430	JC_01058-RA	Bany_04872-RA
OG0009432	JC_07741-RA	Bany_09129-RA
OG0009434	JC_06657-RA	Bany_10994-RA
OG0009435	JC_07001-RA	Bany_14072-RA
OG0009438	JC_07002-RA	Bany_14073-RA
OG0009439	JC_07006-RA	Bany_14077-RA
OG0009440	JC_07746-RA, JC_07744-RA	Bany_09133-RA
OG0009441	JC_07007-RA	Bany_14078-RA
OG0009442	JC_15380-RA	Bany_07052-RA
OG0009445	JC_08394-RA	Bany_03994-RA
OG0009446	JC_07009-RA	Bany_14080-RA
OG0009447	JC_07010-RA	Bany_14081-RA
OG0009448	JC_09007-RA	Bany_12256-RA
OG0009449	JC_13830-RA, JC_15072-RA	Bany_15380-RA, Bany_11718-RA
OG0009450	JC_04158-RA	Bany_03175-RA
OG0009451	JC_10966-RA	Bany_14762-RA
OG0009452	JC_08392-RA	Bany_03996-RA
OG0009454	JC_05198-RA	Bany_15885-RA
OG0009455	JC_13929-RA	Bany_16908-RA
OG0009457	JC_00295-RA	Bany_00612-RA
OG0009458	JC_13931-RA	Bany_16910-RA
OG0009459	JC_03209-RA	Bany_08408-RA
OG0009460	JC_13861-RA, JC_13860-RA	Bany_16911-RA
OG0009461	JC_13857-RA	Bany_16917-RA
OG0009462	JC_12074-RA	Bany_01536-RA
OG0009463	JC_12626-RA	Bany_09821-RA
OG0009467	JC_13854-RA	Bany_16919-RA
OG0009468	JC_10453-RA	Bany_11735-RA
OG0009469	JC_04162-RA	Bany_03181-RA
OG0009472	JC_05191-RA	Bany_15894-RA
OG0009473	JC_05800-RA	Bany_15323-RA
OG0009474	JC_08429-RA	Bany_04020-RA
OG0009475	JC_05187-RA	Bany_15898-RA
OG0009476	JC_10985-RA	Bany_14782-RA
OG0009479	JC_04165-RA	Bany_03184-RA
OG0009480	JC_02897-RA	Bany_05689-RA
OG0009481	JC_08435-RA	Bany_04026-RA
OG0009482	JC_10988-RA	Bany_14788-RA
OG0009483	JC_02890-RA	Bany_05695-RA
OG0009486	JC_04168-RA, JC_04166-RA	Bany_03186-RA
OG0009487	JC_04169-RA	Bany_03187-RA
OG0009489	JC_04817-RA	Bany_10382-RA
OG0009490	JC_12575-RA	Bany_09841-RA
OG0009491	JC_12578-RA	Bany_09843-RA
OG0009492	JC_12580-RA	Bany_09845-RA
OG0009494	JC_08442-RA	Bany_04032-RA
OG0009495	JC_09033-RA	Bany_12280-RA
OG0009496	JC_10992-RA	Bany_14795-RA
OG0009497	JC_07055-RA	Bany_14117-RA
OG0009498	JC_08446-RA	Bany_04034-RA
OG0009500	JC_05184-RA	Bany_15903-RA
OG0009501	JC_00274-RA	Bany_00634-RA
OG0009506	JC_12592-RA	Bany_09858-RA
OG0009509	JC_09034-RA	Bany_12282-RA
OG0009510	JC_08460-RA	Bany_04048-RA
OG0009512	JC_15472-RA	Bany_07080-RA
OG0009513	JC_04174-RA	Bany_03194-RA
OG0009514	JC_04175-RA	Bany_03195-RA
OG0009515	JC_04179-RA	Bany_03199-RA
OG0009517	JC_04180-RA	Bany_03200-RA
OG0009518	JC_09044-RA	Bany_12291-RA
OG0009519	JC_06989-RA	Bany_14148-RA
OG0009520	JC_06988-RA	Bany_14149-RA
OG0009521	JC_05835-RA	Bany_15351-RA
OG0009523	JC_06631-RA	Bany_11018-RA
OG0009526	JC_09050-RA	Bany_12294-RA
OG0009527	JC_01835-RA	Bany_07706-RA
OG0009528	JC_05089-RA	Bany_15927-RA
OG0009529	JC_07201-RA	Bany_14155-RA
OG0009530	JC_05091-RA	Bany_15931-RA
OG0009531	JC_04182-RA	Bany_03202-RA
OG0009532	JC_06628-RA	Bany_11023-RA
OG0009533	JC_04184-RA	Bany_03203-RA
OG0009534	JC_07205-RA	Bany_14160-RA
OG0009535	JC_04185-RA	Bany_03204-RA
OG0009536	JC_11763-RA	Bany_01583-RA
OG0009538	JC_05093-RA	Bany_15934-RA
OG0009539	JC_03170-RA	Bany_08439-RA
OG0009540	JC_11767-RA	Bany_01587-RA
OG0009541	JC_05097-RA	Bany_15941-RA
OG0009542	JC_11776-RA	Bany_01595-RA
OG0009544	JC_07781-RA	Bany_09182-RA
OG0009546	JC_07790-RA	Bany_09184-RA
OG0009548	JC_04932-RA, JC_04931-RA	Bany_10395-RA
OG0009549	JC_11780-RA	Bany_01599-RA
OG0009551	JC_08480-RA	Bany_04067-RA
OG0009552	JC_04934-RA	Bany_10397-RA
OG0009553	JC_04935-RA	Bany_10400-RA
OG0009555	JC_05101-RA	Bany_15946-RA
OG0009556	JC_05102-RA	Bany_15949-RA
OG0009557	JC_05103-RA	Bany_15950-RA
OG0009559	JC_04945-RA	Bany_10406-RA
OG0009560	JC_05845-RA	Bany_15364-RA
OG0009561	JC_09059-RA	Bany_12313-RA
OG0009562	JC_05111-RA	Bany_15955-RA
OG0009563	JC_01829-RA	Bany_07712-RA
OG0009564	JC_13539-RA	Bany_02416-RA
OG0009566	JC_05112-RA	Bany_15959-RA
OG0009567	JC_05114-RA	Bany_15960-RA
OG0009568	JC_04190-RA	Bany_03211-RA
OG0009569	JC_05116-RA, JC_05115-RA	Bany_15962-RA
OG0009571	JC_04191-RA	Bany_03212-RA
OG0009572	JC_05118-RA	Bany_15964-RA
OG0009573	JC_05119-RA	Bany_15966-RA
OG0009575	JC_04952-RA	Bany_10411-RA
OG0009576	JC_13537-RA	Bany_02420-RA
OG0009577	JC_09278-RA	Bany_06429-RA
OG0009579	JC_07800-RA	Bany_09196-RA
OG0009580	JC_15441-RA	Bany_07115-RA
OG0009581	JC_05121-RA	Bany_15971-RA
OG0009582	JC_05122-RA	Bany_15972-RA
OG0009583	JC_07210-RA	Bany_14167-RA
OG0009585	JC_04207-RA	Bany_03228-RA
OG0009586	JC_01820-RA	Bany_07722-RA
OG0009588	JC_04961-RA	Bany_10425-RA
OG0009589	JC_13522-RA	Bany_02432-RA
OG0009590	JC_08489-RA	Bany_04084-RA
OG0009592	JC_05138-RA	Bany_15982-RA
OG0009593	JC_11798-RA	Bany_01618-RA
OG0009594	JC_04213-RA	Bany_03233-RA
OG0009595	JC_05139-RA	Bany_15983-RA
OG0009596	JC_05143-RA	Bany_15985-RA
OG0009597	JC_05144-RA	Bany_15986-RA
OG0009598	JC_05145-RA	Bany_15987-RA
OG0009599	JC_05146-RA	Bany_15988-RA
OG0009601	JC_04217-RA	Bany_03239-RA
OG0009602	JC_00851-RA	Bany_04937-RA
OG0009604	JC_08499-RA	Bany_04096-RA
OG0009605	JC_08501-RA	Bany_04098-RA
OG0009606	JC_11812-RA	Bany_01628-RA
OG0009607	JC_00211-RA	Bany_00705-RA
OG0009608	JC_00210-RA	Bany_00706-RA
OG0009609	JC_09253-RA	Bany_06446-RA
OG0009610	JC_00205-RA	Bany_00711-RA
