Orthogroup	Junonia_coenia	Heliconius_erato_lativitta
OG0009220	JC_05897-RA	HEL_012895-RA
OG0009223	JC_08822-RA	HEL_006092-RA
OG0009229	JC_04905-RA	HEL_000056-RA
OG0009234	JC_05888-RA	HEL_012901-RA
OG0009235	JC_02692-RA	HEL_004583-RA
OG0009236	JC_05886-RA	HEL_012902-RA
OG0009239	JC_00318-RA	HEL_001334-RA
OG0009240	JC_13819-RA	HEL_000282-RA
OG0009243	JC_11957-RA	HEL_009973-RA
OG0009246	JC_08818-RA	HEL_006089-RA
OG0009248	JC_04896-RA	HEL_000050-RA
OG0009251	JC_11964-RA	HEL_009982-RA
OG0009252	JC_08815-RA	HEL_006085-RA
OG0009254	JC_13809-RA	HEL_000276-RA
OG0009256	JC_11234-RA	HEL_013750-RA
OG0009260	JC_15745-RA	HEL_004709-RA
OG0009264	JC_13701-RA	HEL_006919-RA
OG0009275	JC_12272-RA	HEL_003788-RA
OG0009276	JC_08319-RA	HEL_003013-RA
OG0009286	JC_08327-RA	HEL_003021-RA
OG0009288	JC_10339-RA	HEL_008210-RA
OG0009297	JC_07548-RA	HEL_010743-RA
OG0009298	JC_10893-RA	HEL_013618-RA
OG0009299	JC_09377-RA	HEL_006303-RA
OG0009301	JC_08338-RA	HEL_003038-RA
OG0009303	JC_03265-RA	HEL_007428-RA
OG0009305	JC_01271-RA	HEL_002755-RA
OG0009309	JC_13261-RA	HEL_012353-RA
OG0009312	JC_03259-RA	HEL_007425-RA
OG0009316	JC_02729-RA	HEL_004548-RA
OG0009317	JC_08803-RA	HEL_006077-RA
OG0009318	JC_10912-RA	HEL_013631-RA
OG0009325	JC_08361-RA	HEL_003053-RA
OG0009330	JC_10923-RA	HEL_013641-RA
OG0009331	JC_13265-RA	HEL_012343-RA
OG0009332	JC_13266-RA	HEL_012342-RA
OG0009338	JC_10929-RA	HEL_013649-RA
OG0009341	JC_11261-RA	HEL_012258-RA
OG0009349	JC_13754-RA	HEL_000261-RA
OG0009350	JC_13270-RA	HEL_012337-RA
OG0009351	JC_10376-RA	HEL_008184-RA
OG0009354	JC_05699-RA	HEL_007319-RA
OG0009357	JC_05228-RA	HEL_005498-RA
OG0009359	JC_12306-RA	HEL_003834-RA
OG0009360	JC_11158-RA	HEL_012464-RA
OG0009368	JC_02934-RA	HEL_014156-RA
OG0009375	JC_12681-RA	HEL_003839-RA
OG0009380	JC_07702-RA	HEL_012201-RA
OG0009381	JC_00396-RA	HEL_001402-RA
OG0009383	JC_07704-RA	HEL_012203-RA
OG0009386	JC_12669-RA	HEL_003844-RA
OG0009388	JC_08981-RA	HEL_010587-RA
OG0009392	JC_10394-RA	HEL_008165-RA
OG0009392	JC_10393-RA	HEL_008166-RA
OG0009398	JC_07096-RA	HEL_001045-RA, HEL_001046-RA
OG0009399	JC_13627-RA	HEL_006863-RA
OG0009400	JC_12651-RA	HEL_003861-RA, HEL_003862-RA
OG0009402	JC_12649-RA	HEL_003864-RA
OG0009405	JC_06661-RA	HEL_012386-RA
OG0009407	JC_06659-RA	HEL_012384-RA
OG0009408	JC_15369-RA	HEL_005959-RA
OG0009409	JC_05219-RA	HEL_005487-RA
OG0009412	JC_10952-RA	HEL_013604-RA
OG0009414	JC_07723-RA, JC_07722-RA	HEL_012221-RA
OG0009420	JC_01869-RA	HEL_007017-RA
OG0009425	JC_07728-RA	HEL_012226-RA
OG0009432	JC_07741-RA	HEL_012238-RA
OG0009438	JC_07002-RA	HEL_000957-RA
OG0009442	JC_15380-RA	HEL_005950-RA
OG0009445	JC_08394-RA	HEL_003079-RA
OG0009446	JC_07009-RA	HEL_000958-RA
OG0009448	JC_09007-RA	HEL_010615-RA
OG0009451	JC_10966-RA	HEL_013588-RA
OG0009452	JC_08392-RA	HEL_003077-RA
OG0009454	JC_05198-RA	HEL_005472-RA
OG0009459	JC_03209-RA	HEL_007382-RA
OG0009462	JC_12074-RA	HEL_013130-RA
OG0009467	JC_13854-RA	HEL_000296-RA, HEL_000297-RA
OG0009468	JC_10453-RA	HEL_008102-RA
OG0009473	JC_05800-RA	HEL_007241-RA
OG0009474	JC_08429-RA	HEL_003113-RA
OG0009476	JC_10985-RA	HEL_011997-RA
OG0009480	JC_02897-RA	HEL_004388-RA
OG0009481	JC_08435-RA	HEL_003118-RA, HEL_003117-RA, HEL_003120-RA
OG0009482	JC_10988-RA	HEL_013562-RA
OG0009483	JC_02890-RA	HEL_004395-RA
OG0009489	JC_04817-RA	HEL_010982-RA
OG0009490	JC_12575-RA	HEL_003897-RA
OG0009491	JC_12578-RA	HEL_003900-RA
OG0009492	JC_12580-RA	HEL_003902-RA
OG0009494	JC_08442-RA	HEL_003126-RA
OG0009495	JC_09033-RA	HEL_010646-RA
OG0009498	JC_08446-RA	HEL_003128-RA
OG0009500	JC_05184-RA	HEL_005464-RA
OG0009501	JC_00274-RA	HEL_001297-RA
OG0009506	JC_12592-RA	HEL_003911-RA
OG0009510	JC_08460-RA	HEL_003137-RA
OG0009512	JC_15472-RA	HEL_005912-RA
OG0009521	JC_05835-RA	HEL_007213-RA
OG0009527	JC_01835-RA	HEL_007045-RA
OG0009532	JC_06628-RA	HEL_014256-RA
OG0009540	JC_11767-RA	HEL_013360-RA
OG0009544	JC_07781-RA	HEL_012613-RA
OG0009546	JC_07790-RA	HEL_012619-RA
OG0009548	JC_04932-RA, JC_04931-RA	HEL_000078-RA
OG0009549	JC_11780-RA	HEL_014174-RA
OG0009551	JC_08480-RA	HEL_003158-RA
OG0009552	JC_04934-RA	HEL_000080-RA
OG0009553	JC_04935-RA	HEL_000081-RA
OG0009559	JC_04945-RA	HEL_000087-RA
OG0009560	JC_05845-RA	HEL_007201-RA
OG0009563	JC_01829-RA	HEL_007050-RA
OG0009568	JC_04190-RA	HEL_011592-RA
OG0009571	JC_04191-RA	HEL_011593-RA
OG0009575	JC_04952-RA	HEL_000099-RA
OG0009577	JC_09278-RA	HEL_014134-RA
OG0009579	JC_07800-RA	HEL_012627-RA
OG0009580	JC_15441-RA	HEL_005886-RA
OG0009583	JC_07210-RA	HEL_009770-RA
OG0009585	JC_04207-RA	HEL_011599-RA
OG0009586	JC_01820-RA	HEL_007055-RA
OG0009588	JC_04961-RA	HEL_000112-RA
OG0009593	JC_11798-RA	HEL_008249-RA
OG0009601	JC_04217-RA	HEL_011614-RA
OG0009602	JC_00851-RA	HEL_006616-RA
OG0009604	JC_08499-RA	HEL_003176-RA
OG0009605	JC_08501-RA	HEL_003178-RA
OG0009606	JC_11812-RA	HEL_008280-RA
OG0009609	JC_09253-RA	HEL_006208-RA
OG0009610	JC_00205-RA	HEL_001234-RA
OG0009613	JC_11019-RA	HEL_012032-RA
OG0009614	JC_08507-RA	HEL_003183-RA
OG0009615	JC_07831-RA	HEL_011930-RA
OG0009616	JC_03102-RA	HEL_011487-RA
OG0009617	JC_11095-RA	HEL_008625-RA
OG0009619	JC_01649-RA	HEL_010419-RA
OG0009624	JC_06589-RA	HEL_012880-RA
OG0009625	JC_00190-RA	HEL_001225-RA
OG0009626	JC_03087-RA	HEL_011467-RA
OG0009630	JC_09222-RA	HEL_006236-RA
OG0009634	JC_02850-RA	HEL_004419-RA
OG0009636	JC_11838-RA	HEL_008300-RA
OG0009639	JC_00172-RA	HEL_001208-RA
OG0009644	JC_07244-RA	HEL_009841-RA
OG0009645	JC_00870-RA	HEL_006644-RA
OG0009646	JC_07246-RA	HEL_009843-RA
OG0009651	JC_04366-RA	HEL_010037-RA
OG0009652	JC_00878-RA	HEL_006649-RA
OG0009655	JC_03068-RA	HEL_011451-RA
OG0009656	JC_07868-RA	HEL_011960-RA
OG0009658	JC_04357-RA	HEL_010031-RA
OG0009661	JC_09194-RA	HEL_009597-RA
OG0009662	JC_11868-RA	HEL_008323-RA
OG0009664	JC_00888-RA	HEL_006653-RA
OG0009669	JC_03047-RA	HEL_011422-RA
OG0009670	JC_07254-RA	HEL_009853-RA
OG0009673	JC_09117-RA	HEL_010314-RA
OG0009674	JC_11879-RA, JC_11880-RA	HEL_008331-RA
OG0009675	JC_01634-RA	HEL_010408-RA
OG0009680	JC_07268-RA	HEL_014606-RA
OG0009681	JC_11888-RA	HEL_008337-RA
OG0009683	JC_07879-RA	HEL_011973-RA
OG0009684	JC_00903-RA	HEL_006665-RA
OG0009686	JC_00910-RA	HEL_006672-RA
OG0009687	JC_01630-RA	HEL_010406-RA
OG0009688	JC_07882-RA	HEL_011977-RA
OG0009689	JC_01663-RA	HEL_007137-RA
OG0009691	JC_09138-RA	HEL_010349-RA
OG0009692	JC_11897-RA	HEL_008344-RA
OG0009693	JC_02812-RA	HEL_004459-RA
OG0009696	JC_11900-RA	HEL_008347-RA
OG0009697	JC_00121-RA, JC_00120-RA	HEL_001171-RA
OG0009699	JC_05051-RA	HEL_000188-RA
OG0009701	JC_05057-RA	HEL_000189-RA
OG0009702	JC_13433-RA	HEL_008503-RA
OG0009704	JC_01712-RA	HEL_010388-RA
OG0009705	JC_11635-RA	HEL_008367-RA
OG0009706	JC_01713-RA	HEL_010387-RA
OG0009709	JC_01657-RA	HEL_010424-RA
OG0009711	JC_14486-RA	HEL_005050-RA, HEL_005051-RA
OG0009720	JC_11560-RA	HEL_014573-RA
OG0009725	JC_01625-RA	HEL_010402-RA
OG0009726	JC_08615-RA	HEL_003312-RA
OG0009732	JC_00958-RA	HEL_006712-RA
OG0009736	JC_08609-RA	HEL_003309-RA
OG0009738	JC_00083-RA	HEL_013122-RA
OG0009742	JC_11589-RA	HEL_008409-RA
OG0009743	JC_08602-RA	HEL_003302-RA
OG0009746	JC_04267-RA	HEL_011654-RA
OG0009748	JC_04266-RA	HEL_011653-RA
OG0009752	JC_11591-RA	HEL_008405-RA
OG0009756	JC_13386-RA	HEL_008482-RA
OG0009758	JC_02777-RA	HEL_004488-RA
OG0009762	JC_13377-RA	HEL_008476-RA
OG0009763	JC_01685-RA	HEL_007150-RA
OG0009765	JC_00025-RA	HEL_013097-RA
OG0009766	JC_00999-RA	HEL_006742-RA
OG0009768	JC_04242-RA	HEL_011634-RA
OG0009776	JC_01737-RA	HEL_007160-RA
OG0009778	JC_01006-RA	HEL_006749-RA
OG0009781	JC_00141-RA	HEL_013407-RA
OG0009784	JC_00134-RA	HEL_013400-RA
OG0009785	JC_01028-RA	HEL_006768-RA
OG0009787	JC_01030-RA	HEL_006770-RA
OG0009792	JC_01309-RA	HEL_002697-RA
OG0009793	JC_15821-RA	HEL_000679-RA
OG0009794	JC_06018-RA	HEL_013792-RA
OG0009795	JC_14292-RA	HEL_004844-RA
OG0009796	JC_08644-RA	HEL_006969-RA
OG0009798	JC_00425-RA	HEL_001430-RA
OG0009799	JC_11034-RA	HEL_012055-RA
OG0009800	JC_07437-RA	HEL_010714-RA
OG0009801	JC_13155-RA	HEL_001872-RA
OG0009802	JC_10188-RA	HEL_006406-RA
OG0009803	JC_11339-RA	HEL_011177-RA
OG0009804	JC_12471-RA	HEL_014255-RA
OG0009805	JC_13623-RA	HEL_006854-RA
OG0009806	JC_13333-RA	HEL_013455-RA
OG0009807	JC_16005-RA	HEL_011241-RA
OG0009808	JC_14636-RA	HEL_003409-RA, HEL_003412-RA
OG0009810	JC_00079-RA	HEL_013118-RA
OG0009811	JC_12760-RA	HEL_005122-RA
OG0009812	JC_17056-RA	HEL_004098-RA
OG0009813	JC_02759-RA	HEL_004517-RA
OG0009814	JC_17026-RA	HEL_004114-RA
OG0009815	JC_04369-RA	HEL_010040-RA
OG0009816	JC_15217-RA	HEL_002193-RA
OG0009818	JC_00597-RA	HEL_001597-RA
OG0009819	JC_14250-RA	HEL_004893-RA
OG0009820	JC_00376-RA	HEL_001387-RA
OG0009821	JC_06204-RA	HEL_011079-RA
OG0009822	JC_07252-RA	HEL_009851-RA
OG0009823	JC_14779-RA	HEL_011904-RA
OG0009824	JC_01128-RA	HEL_002907-RA
OG0009826	JC_10386-RA, JC_10384-RA, JC_10385-RA, JC_10387-RA	HEL_008171-RA
OG0009827	JC_10049-RA	HEL_006542-RA
OG0009828	JC_06585-RA	HEL_012882-RA
OG0009830	JC_07622-RA	HEL_012115-RA
OG0009831	JC_07165-RA	HEL_001124-RA
OG0009832	JC_00142-RA	HEL_013408-RA
OG0009833	JC_06887-RA	HEL_000855-RA
OG0009834	JC_10212-RA	HEL_006391-RA
OG0009836	JC_06086-RA	HEL_013205-RA
OG0009837	JC_02894-RA	HEL_004391-RA
OG0009838	JC_07899-RA	HEL_011989-RA
OG0009839	JC_08323-RA	HEL_003018-RA
OG0009840	JC_05643-RA	HEL_009703-RA
OG0009841	JC_08885-RA	HEL_006153-RA
OG0009843	JC_09691-RA	HEL_008054-RA
OG0009844	JC_09803-RA	HEL_010227-RA
OG0009845	JC_04584-RA	HEL_013273-RA
OG0009846	JC_04785-RA	HEL_010951-RA
OG0009847	JC_11530-RA	HEL_008904-RA
OG0009848	JC_02499-RA	HEL_008855-RA
OG0009849	JC_09322-RA	HEL_006266-RA
OG0009852	JC_00918-RA	HEL_006679-RA
OG0009853	JC_10861-RA	HEL_012755-RA
OG0009854	JC_09383-RA	HEL_006300-RA
OG0009855	JC_12695-RA	HEL_005183-RA
OG0009856	JC_07664-RA	HEL_012153-RA
OG0009857	JC_08595-RA	HEL_003294-RA
OG0009858	JC_10862-RA	HEL_012756-RA
OG0009859	JC_01661-RA, JC_15973-RA	HEL_007135-RA
OG0009860	JC_17053-RA	HEL_004163-RA
OG0009861	JC_08339-RA	HEL_003037-RA
OG0009862	JC_16131-RA	HEL_011299-RA
OG0009863	JC_08646-RA	HEL_007727-RA
OG0009864	JC_16132-RA	HEL_011300-RA
OG0009866	JC_14726-RA	HEL_009529-RA
OG0009867	JC_06370-RA	HEL_004355-RA
OG0009869	JC_00107-RA	HEL_001158-RA
OG0009870	JC_09162-RA	HEL_010371-RA
OG0009873	JC_09822-RA	HEL_010236-RA
OG0009874	JC_05389-RA	HEL_005632-RA
OG0009875	JC_02653-RA	HEL_008700-RA
OG0009876	JC_05642-RA, JC_14405-RA, JC_14382-RA	HEL_004963-RA
OG0009877	JC_09823-RA	HEL_010235-RA
OG0009878	JC_13106-RA	HEL_001938-RA
OG0009879	JC_00397-RA	HEL_001403-RA
OG0009880	JC_14413-RA	HEL_004958-RA
OG0009881	JC_02966-RA	HEL_012809-RA
OG0009883	JC_14701-RA	HEL_009583-RA
OG0009885	JC_01536-RA	HEL_012435-RA
OG0009886	JC_06047-RA	HEL_013761-RA
OG0009887	JC_13765-RA	HEL_000246-RA
OG0009888	JC_00184-RA	HEL_001221-RA
OG0009889	JC_08350-RA	HEL_003045-RA
OG0009890	JC_10918-RA	HEL_013638-RA
OG0009891	JC_02664-RA	HEL_008691-RA
OG0009892	JC_10487-RA	HEL_012533-RA, HEL_012532-RA
OG0009893	JC_06044-RA	HEL_013764-RA
OG0009895	JC_10139-RA	HEL_006451-RA
OG0009896	JC_06635-RA	HEL_012368-RA
OG0009897	JC_12511-RA	HEL_003667-RA
OG0009898	JC_06697-RA	HEL_000698-RA
OG0009899	JC_07188-RA	HEL_009798-RA
OG0009900	JC_05721-RA	HEL_007294-RA
OG0009901	JC_05521-RA	HEL_005265-RA
OG0009902	JC_05074-RA, JC_05072-RA, JC_00766-RA	HEL_000201-RA
OG0009903	JC_09563-RA	HEL_007975-RA
OG0009904	JC_05815-RA	HEL_007230-RA
OG0009905	JC_05816-RA	HEL_007229-RA
OG0009906	JC_08275-RA	HEL_002973-RA
OG0009907	JC_14312-RA	HEL_004899-RA
OG0009909	JC_06441-RA	HEL_004288-RA
OG0009910	JC_02949-RA	HEL_012801-RA
OG0009911	JC_14425-RA	HEL_004944-RA
OG0009912	JC_10753-RA	HEL_005842-RA
OG0009913	JC_15470-RA	HEL_005910-RA
OG0009914	JC_06924-RA	HEL_000879-RA
OG0009915	JC_06827-RA	HEL_000794-RA
OG0009916	JC_01098-RA	HEL_002951-RA, HEL_002949-RA
OG0009918	JC_02799-RA	HEL_004470-RA
OG0009919	JC_08270-RA	HEL_002968-RA
OG0009920	JC_07515-RA	HEL_010718-RA
OG0009922	JC_14668-RA	HEL_009556-RA
OG0009923	JC_06572-RA	HEL_013070-RA
OG0009924	JC_00323-RA	HEL_001343-RA
OG0009925	JC_12385-RA	HEL_003625-RA
OG0009927	JC_12355-RA	HEL_013824-RA
OG0009928	JC_05429-RA	HEL_013993-RA
OG0009929	JC_15763-RA	HEL_004730-RA
OG0009930	JC_13255-RA	HEL_012360-RA
OG0009931	JC_12556-RA	HEL_003712-RA
OG0009932	JC_04755-RA	HEL_010922-RA
OG0009933	JC_04756-RA	HEL_010923-RA
OG0009934	JC_15754-RA	HEL_004717-RA
OG0009935	JC_05245-RA	HEL_005507-RA
OG0009936	JC_00348-RA	HEL_001366-RA
OG0009937	JC_07119-RA	HEL_001104-RA
OG0009938	JC_08260-RA	HEL_002960-RA
OG0009939	JC_05002-RA, JC_05003-RA	HEL_000155-RA
OG0009940	JC_04211-RA	HEL_011608-RA
OG0009941	JC_07170-RA	HEL_001127-RA
OG0009942	JC_14855-RA	HEL_011833-RA
OG0009943	JC_07875-RA	HEL_011967-RA
OG0009944	JC_05295-RA	HEL_005549-RA
OG0009945	JC_08380-RA	HEL_003066-RA
OG0009946	JC_05565-RA	HEL_005324-RA
OG0009947	JC_11070-RA	HEL_008645-RA
OG0009948	JC_12040-RA	HEL_013158-RA
OG0009949	JC_00524-RA	HEL_001510-RA
OG0009950	JC_06838-RA	HEL_000805-RA
OG0009951	JC_11708-RA	HEL_014407-RA
OG0009952	JC_06963-RA	HEL_000916-RA
OG0009953	JC_06969-RA	HEL_000921-RA
OG0009954	JC_02549-RA	HEL_008792-RA
OG0009955	JC_08214-RA	HEL_002457-RA
OG0009956	JC_08859-RA	HEL_006127-RA
OG0009958	JC_03757-RA	HEL_009053-RA
OG0009959	JC_01884-RA	HEL_007005-RA
OG0009960	JC_11761-RA	HEL_013367-RA
OG0009961	JC_07739-RA	HEL_012236-RA
OG0009962	JC_07740-RA	HEL_012237-RA
OG0009963	JC_06987-RA	HEL_000942-RA
OG0009964	JC_01782-RA	HEL_007094-RA
OG0009965	JC_11774-RA	HEL_014168-RA
OG0009966	JC_03320-RA	HEL_007482-RA
OG0009967	JC_02574-RA	HEL_008772-RA
OG0009968	JC_00677-RA	HEL_001679-RA
OG0009969	JC_09542-RA	HEL_007945-RA
OG0009970	JC_00679-RA	HEL_001681-RA
OG0009971	JC_01016-RA	HEL_006758-RA
OG0009972	JC_05606-RA	HEL_005362-RA
OG0009973	JC_11223-RA	HEL_013737-RA, HEL_013736-RA
OG0009974	JC_02593-RA	HEL_008754-RA
OG0009976	JC_11797-RA	HEL_014194-RA
OG0009977	JC_03203-RA	HEL_007378-RA
OG0009979	JC_01750-RA	HEL_007113-RA
OG0009980	JC_04396-RA	HEL_007679-RA, HEL_007677-RA, HEL_007685-RA, HEL_007678-RA
OG0009981	JC_00940-RA	HEL_006702-RA
OG0009982	JC_00588-RA	HEL_001588-RA
OG0009983	JC_01402-RA	HEL_002622-RA
OG0009984	JC_08475-RA	HEL_003151-RA
OG0009985	JC_02753-RA	HEL_004520-RA
OG0009986	JC_01243-RA	HEL_002790-RA
OG0009987	JC_01339-RA	HEL_002676-RA
OG0009988	JC_01346-RA	HEL_002665-RA
OG0009989	JC_01212-RA	HEL_002826-RA
OG0009990	JC_11617-RA	HEL_008385-RA
OG0009991	JC_02233-RA	HEL_009679-RA
OG0009992	JC_02220-RA	HEL_009684-RA
OG0009994	JC_17210-RA	HEL_007770-RA, HEL_007773-RA
OG0009995	JC_08686-RA	HEL_007787-RA
OG0009996	JC_03316-RA, JC_03311-RA, JC_03314-RA, JC_03313-RA, JC_03315-RA, JC_03312-RA	HEL_007479-RA
OG0009997	JC_12100-RA, JC_12105-RA, JC_12102-RA	HEL_009867-RA
OG0009998	JC_15459-RA	HEL_014210-RA, HEL_014209-RA
OG0010000	JC_16501-RA, JC_07260-RA, JC_05646-RA, JC_00804-RA, JC_12880-RA	HEL_012936-RA
OG0010001	JC_14561-RA	HEL_003352-RA
OG0010019	JC_13126-RA	HEL_001900-RA
OG0010020	JC_01607-RA, JC_01608-RA	HEL_006974-RA
OG0010021	JC_14659-RA	HEL_003426-RA
OG0010022	JC_17050-RA	HEL_004167-RA
OG0010023	JC_10463-RA	HEL_012507-RA
OG0010031	JC_12413-RA	HEL_003602-RA
OG0010035	JC_16443-RA	HEL_012998-RA
OG0010044	JC_02400-RA	HEL_004004-RA
OG0010045	JC_07987-RA	HEL_002283-RA
OG0010048	JC_07320-RA, JC_07313-RA, JC_07310-RA	HEL_003453-RA
OG0010049	JC_01598-RA	HEL_006987-RA, HEL_006063-RA
OG0010050	JC_01602-RA	HEL_006992-RA
OG0010052	JC_10492-RA	HEL_012538-RA
OG0010054	JC_06753-RA	HEL_000727-RA
OG0010055	JC_01926-RA	HEL_012070-RA
OG0010056	JC_16708-RA	HEL_013052-RA, HEL_013053-RA
OG0010059	JC_16207-RA	HEL_012644-RA, HEL_012643-RA
OG0010073	JC_06225-RA	HEL_011066-RA
OG0010081	JC_11439-RA	HEL_008997-RA
OG0010085	JC_16127-RA	HEL_011339-RA
OG0010091	JC_04491-RA	HEL_007579-RA
OG0010096	JC_16625-RA	HEL_011752-RA, HEL_011751-RA
OG0010103	JC_11415-RA	HEL_009026-RA
OG0010104	JC_00790-RA	HEL_001765-RA
OG0010107	JC_06132-RA	HEL_013173-RA
OG0010113	JC_10239-RA	HEL_014306-RA
OG0010117	JC_10232-RA	HEL_014307-RA
OG0010127	JC_02314-RA	HEL_003946-RA
OG0010130	JC_02291-RA	HEL_013250-RA
OG0010131	JC_05628-RA	HEL_009716-RA
OG0010133	JC_12394-RA	HEL_003615-RA
OG0010142	JC_16598-RA, JC_16601-RA	HEL_011775-RA
OG0010145	JC_14422-RA	HEL_004949-RA
OG0010147	JC_16140-RA	HEL_011313-RA, HEL_011311-RA
OG0010149	JC_12498-RA	HEL_013842-RA
OG0010152	JC_02450-RA, JC_02449-RA	HEL_014053-RA
OG0010161	JC_04404-RA	HEL_007665-RA
OG0010167	JC_06853-RA	HEL_000818-RA
OG0010168	JC_01928-RA	HEL_012074-RA
OG0010179	JC_14013-RA	HEL_000415-RA
OG0010186	JC_12852-RA	HEL_014379-RA
OG0010188	JC_04552-RA	HEL_007711-RA
OG0010198	JC_02239-RA	HEL_009667-RA
OG0010199	JC_16886-RA	HEL_014535-RA
OG0010200	JC_03812-RA	HEL_009111-RA
OG0010201	JC_09577-RA	HEL_008006-RA
OG0010204	JC_10123-RA	HEL_006468-RA
OG0010206	JC_14337-RA	HEL_004926-RA
OG0010208	JC_07190-RA	HEL_009797-RA
OG0010213	JC_13084-RA	HEL_001972-RA
OG0010216	JC_10111-RA	HEL_006483-RA, HEL_006484-RA
OG0010217	JC_13970-RA	HEL_000378-RA
OG0010218	JC_07449-RA	HEL_010703-RA
OG0010219	JC_09627-RA	HEL_008093-RA
OG0010223	JC_16998-RA	HEL_013713-RA
OG0010224	JC_04619-RA	HEL_013298-RA
OG0010229	JC_06396-RA	HEL_004328-RA
OG0010230	JC_07521-RA	HEL_010723-RA
OG0010232	JC_15933-RA	HEL_000560-RA
OG0010234	JC_06967-RA	HEL_000918-RA
OG0010235	JC_01354-RA	HEL_002652-RA
OG0010237	JC_03865-RA	HEL_009173-RA
OG0010240	JC_03428-RA	HEL_009380-RA
OG0010245	JC_14258-RA	HEL_004887-RA
OG0010246	JC_02007-RA	HEL_009644-RA
OG0010247	JC_09531-RA	HEL_007927-RA
OG0010250	JC_08177-RA	HEL_002420-RA
OG0010254	JC_16450-RA	HEL_012970-RA
OG0010255	JC_07345-RA	HEL_003482-RA
OG0010261	JC_14268-RA, JC_04592-RA	HEL_004875-RA
OG0010266	JC_08902-RA	HEL_006165-RA
OG0010269	JC_08198-RA	HEL_002441-RA
OG0010272	JC_10741-RA	HEL_005831-RA
OG0010274	JC_14909-RA	HEL_009359-RA
OG0010276	JC_13939-RA	HEL_000346-RA
OG0010285	JC_14297-RA	HEL_004841-RA
OG0010286	JC_01142-RA	HEL_002893-RA
OG0010291	JC_15900-RA	HEL_000619-RA
OG0010293	JC_08219-RA	HEL_002467-RA, HEL_002465-RA
OG0010299	JC_11694-RA	HEL_009916-RA
OG0010300	JC_06461-RA	HEL_004274-RA
OG0010312	JC_13200-RA	HEL_001839-RA
OG0010315	JC_02056-RA	HEL_007173-RA
OG0010317	JC_14700-RA	HEL_009582-RA
OG0010319	JC_14697-RA	HEL_009581-RA
OG0010320	JC_01163-RA	HEL_002872-RA
OG0010321	JC_15799-RA	HEL_000648-RA
OG0010326	JC_14694-RA	HEL_009579-RA, HEL_009580-RA
OG0010332	JC_09849-RA	HEL_014097-RA
OG0010335	JC_15819-RA	HEL_000678-RA
OG0010339	JC_08850-RA	HEL_006118-RA
OG0010340	JC_05323-RA	HEL_005579-RA
OG0010341	JC_09844-RA	HEL_014101-RA
OG0010342	JC_12120-RA	HEL_014214-RA
OG0010347	JC_10757-RA	HEL_005846-RA
OG0010348	JC_00507-RA	HEL_001498-RA
OG0010351	JC_11707-RA	HEL_009893-RA
OG0010354	JC_10752-RA	HEL_005841-RA
OG0010359	JC_02127-RA	HEL_010455-RA
OG0010360	JC_03322-RA	HEL_007484-RA
OG0010365	JC_11928-RA	HEL_009959-RA
OG0010371	JC_06509-RA	HEL_004229-RA
OG0010373	JC_14716-RA	HEL_009543-RA
OG0010375	JC_06519-RA	HEL_004221-RA
OG0010385	JC_09917-RA	HEL_012760-RA
OG0010386	JC_05269-RA	HEL_005526-RA
OG0010390	JC_03276-RA	HEL_007443-RA
OG0010392	JC_05259-RA	HEL_005516-RA
OG0010396	JC_08807-RA	HEL_006080-RA, HEL_006081-RA
OG0010398	JC_09391-RA	HEL_006295-RA
OG0010401	JC_08325-RA	HEL_003020-RA
OG0010411	JC_07116-RA	HEL_001105-RA
OG0010418	JC_15242-RA	HEL_002170-RA
OG0010425	JC_05235-RA	HEL_005501-RA
OG0010428	JC_12305-RA, JC_12304-RA	HEL_003833-RA
OG0010430	JC_05710-RA	HEL_007310-RA
OG0010434	JC_12041-RA	HEL_013157-RA
OG0010447	JC_01300-RA	HEL_002704-RA
OG0010452	JC_07726-RA	HEL_012222-RA
OG0010453	JC_07725-RA	HEL_012223-RA
OG0010455	JC_07730-RA	HEL_012228-RA
OG0010456	JC_12067-RA	HEL_013145-RA
OG0010461	JC_13336-RA	HEL_013451-RA
OG0010465	JC_08387-RA	HEL_003073-RA
OG0010466	JC_05788-RA	HEL_013944-RA
OG0010468	JC_05792-RA	HEL_007247-RA
OG0010469	JC_06653-RA	HEL_012380-RA
OG0010475	JC_10440-RA	HEL_008124-RA
OG0010476	JC_02887-RA	HEL_004397-RA
OG0010482	JC_05181-RA	HEL_005461-RA
OG0010489	JC_11040-RA	HEL_012022-RA
OG0010496	JC_13529-RA	HEL_012941-RA
OG0010509	JC_11084-RA	HEL_008638-RA
OG0010510	JC_01793-RA	HEL_007082-RA, HEL_007083-RA
OG0010526	JC_03059-RA	HEL_011443-RA
OG0010527	JC_09110-RA	HEL_010317-RA
OG0010531	JC_00131-RA, JC_00147-RA	HEL_001183-RA
OG0010533	JC_01632-RA	HEL_010407-RA
OG0010543	JC_11896-RA	HEL_008345-RA
OG0010557	JC_11579-RA	HEL_008416-RA
OG0010558	JC_08610-RA	HEL_003310-RA
OG0010559	JC_13408-RA	HEL_008496-RA
OG0010564	JC_02967-RA	HEL_012812-RA
OG0010574	JC_01739-RA	HEL_007161-RA
OG0010575	JC_01757-RA	HEL_007108-RA
OG0010582	JC_16777-RA	HEL_011703-RA
OG0010586	JC_09675-RA, JC_09678-RA	HEL_008039-RA
