Orthogroup	Vanessa_cardui	Bicyclus_anynana
OG0008864	Vcard_DToL12217-RA	Bany_13862-RA
OG0008866	Vcard_DToL12901-RA	Bany_14501-RA
OG0008867	Vcard_DToL06037-RA	Bany_03733-RA, Bany_03728-RA
OG0008869	Vcard_DToL07255-RA	Bany_12014-RA
OG0008870	Vcard_DToL08817-RA	Bany_02894-RA
OG0008871	Vcard_DToL17539-RA	Bany_06811-RA
OG0008872	Vcard_DToL03209-RA	Bany_15653-RA
OG0008873	Vcard_DToL18634-RA	Bany_16385-RA
OG0008875	Vcard_DToL06035-RA	Bany_03736-RA
OG0008878	Vcard_DToL18156-RA	Bany_12870-RA
OG0008879	Vcard_DToL07259-RA	Bany_12021-RA, Bany_12023-RA
OG0008880	Vcard_DToL18159-RA	Bany_12873-RA
OG0008881	Vcard_DToL04988-RA	Bany_10120-RA
OG0008882	Vcard_DToL06534-RA	Bany_06156-RA
OG0008883	Vcard_DToL04235-RA	Bany_08187-RA
OG0008885	Vcard_DToL02033-RA	Bany_00308-RA
OG0008886	Vcard_DToL02035-RA	Bany_00310-RA
OG0008887	Vcard_DToL02037-RA	Bany_00312-RA
OG0008889	Vcard_DToL00301-RA	Bany_07384-RA
OG0008890	Vcard_DToL12243-RA	Bany_13877-RA
OG0008891	Vcard_DToL00300-RA	Bany_07385-RA
OG0008894	Vcard_DToL06529-RA	Bany_06165-RA
OG0008895	Vcard_DToL06526-RA	Bany_06167-RA
OG0008896	Vcard_DToL10535-RA	Bany_10853-RA
OG0008897	Vcard_DToL03563-RA	Bany_05434-RA
OG0008899	Vcard_DToL10531-RA	Bany_10857-RA
OG0008900	Vcard_DToL06524-RA	Bany_06168-RA
OG0008902	Vcard_DToL10530-RA	Bany_10859-RA
OG0008903	Vcard_DToL10528-RA	Bany_10860-RA
OG0008904	Vcard_DToL02046-RA	Bany_00324-RA
OG0008905	Vcard_DToL10526-RA	Bany_10862-RA
OG0008906	Vcard_DToL02048-RA	Bany_00325-RA
OG0008907	Vcard_DToL03229-RA	Bany_15673-RA
OG0008909	Vcard_DToL10521-RA	Bany_10867-RA
OG0008910	Vcard_DToL08799-RA	Bany_02912-RA
OG0008911	Vcard_DToL06022-RA	Bany_03749-RA
OG0008912	Vcard_DToL03578-RA	Bany_05441-RA
OG0008913	Vcard_DToL12918-RA	Bany_14517-RA
OG0008914	Vcard_DToL09879-RA	Bany_15088-RA
OG0008915	Vcard_DToL07276-RA	Bany_12041-RA
OG0008917	Vcard_DToL01157-RA	Bany_04625-RA
OG0008918	Vcard_DToL01158-RA	Bany_04626-RA
OG0008919	Vcard_DToL16014-RA	Bany_17943-RA
OG0008920	Vcard_DToL13330-RA	Bany_11450-RA
OG0008921	Vcard_DToL03588-RA	Bany_05450-RA
OG0008922	Vcard_DToL05000-RA	Bany_10133-RA
OG0008923	Vcard_DToL16396-RA	Bany_02176-RA
OG0008924	Vcard_DToL07281-RA	Bany_12045-RA
OG0008925	Vcard_DToL16394-RA	Bany_02179-RA
OG0008927	Vcard_DToL11125-RA	Bany_13290-RA
OG0008928	Vcard_DToL11120-RA	Bany_13292-RA
OG0008929	Vcard_DToL16021-RA	Bany_17950-RA
OG0008930	Vcard_DToL06501-RA	Bany_06190-RA
OG0008931	Vcard_DToL06499-RA	Bany_06191-RA
OG0008932	Vcard_DToL16023-RA	Bany_17953-RA
OG0008933	Vcard_DToL13960-RA	Bany_16677-RA
OG0008934	Vcard_DToL12940-RA	Bany_14534-RA
OG0008935	Vcard_DToL07285-RA	Bany_12050-RA
OG0008936	Vcard_DToL12942-RA	Bany_14536-RA
OG0008937	Vcard_DToL13315-RA	Bany_11463-RA
OG0008938	Vcard_DToL11113-RA	Bany_13296-RA
OG0008939	Vcard_DToL01172-RA	Bany_04639-RA
OG0008941	Vcard_DToL05006-RA	Bany_10139-RA
OG0008943	Vcard_DToL09365-RA	Bany_08914-RA
OG0008944	Vcard_DToL13956-RA	Bany_07453-RA, Bany_16682-RA
OG0008945	Vcard_DToL12827-RA	Bany_14542-RA
OG0008946	Vcard_DToL13312-RA	Bany_11466-RA
OG0008947	Vcard_DToL09366-RA	Bany_08915-RA
OG0008949	Vcard_DToL02060-RA	Bany_00342-RA
OG0008950	Vcard_DToL02061-RA	Bany_00343-RA
OG0008951	Vcard_DToL09367-RA	Bany_08917-RA
OG0008952	Vcard_DToL02062-RA	Bany_00344-RA
OG0008953	Vcard_DToL11106-RA	Bany_13304-RA
OG0008954	Vcard_DToL13310-RA	Bany_11467-RA
OG0008955	Vcard_DToL07288-RA	Bany_12056-RA
OG0008956	Vcard_DToL06493-RA	Bany_06197-RA
OG0008958	Vcard_DToL09369-RA	Bany_08920-RA
OG0008959	Vcard_DToL18095-RA	Bany_12937-RA
OG0008960	Vcard_DToL12267-RA	Bany_13909-RA
OG0008962	Vcard_DToL14172-RA	Bany_01217-RA
OG0008963	Vcard_DToL09875-RA	Bany_15091-RA
OG0008964	Vcard_DToL06489-RA	Bany_06200-RA
OG0008965	Vcard_DToL14808-RA	Bany_09605-RA
OG0008966	Vcard_DToL12737-RA	Bany_14561-RA
OG0008967	Vcard_DToL12739-RA	Bany_14562-RA
OG0008969	Vcard_DToL05990-RA	Bany_03782-RA
OG0008971	Vcard_DToL12740-RA	Bany_14563-RA
OG0008972	Vcard_DToL08767-RA	Bany_02928-RA
OG0008973	Vcard_DToL08765-RA	Bany_02930-RA
OG0008974	Vcard_DToL11305-RA	Bany_13311-RA
OG0008975	Vcard_DToL09872-RA	Bany_15094-RA
OG0008977	Vcard_DToL09868-RA	Bany_15096-RA
OG0008978	Vcard_DToL01575-RA	Bany_07429-RA, Bany_04705-RA
OG0008979	Vcard_DToL01529-RA	Bany_04662-RA
OG0008980	Vcard_DToL01530-RA	Bany_04663-RA
OG0008981	Vcard_DToL12283-RA	Bany_13920-RA
OG0008983	Vcard_DToL01531-RA	Bany_04664-RA
OG0008984	Vcard_DToL08763-RA	Bany_02936-RA
OG0008985	Vcard_DToL17506-RA	Bany_06874-RA
OG0008986	Vcard_DToL15162-RA	Bany_17237-RA
OG0008987	Vcard_DToL16128-RA	Bany_17969-RA
OG0008988	Vcard_DToL16129-RA	Bany_17970-RA
OG0008989	Vcard_DToL09860-RA	Bany_07465-RA, Bany_15106-RA
OG0008990	Vcard_DToL10504-RA	Bany_10880-RA
OG0008991	Vcard_DToL05979-RA	Bany_03794-RA
OG0008992	Vcard_DToL06484-RA	Bany_06203-RA
OG0008993	Vcard_DToL14798-RA	Bany_09617-RA
OG0008994	Vcard_DToL05971-RA	Bany_03799-RA
OG0008995	Vcard_DToL09857-RA	Bany_15114-RA
OG0008996	Vcard_DToL10494-RA	Bany_10884-RA
OG0008997	Vcard_DToL11290-RA	Bany_13326-RA
OG0008998	Vcard_DToL18243-RA	Bany_12972-RA
OG0008999	Vcard_DToL16143-RA	Bany_17978-RA
OG0009000	Vcard_DToL13271-RA	Bany_11494-RA
OG0009003	Vcard_DToL11286-RA	Bany_13329-RA
OG0009005	Vcard_DToL08755-RA	Bany_02943-RA
OG0009006	Vcard_DToL05032-RA	Bany_10166-RA
OG0009007	Vcard_DToL09853-RA	Bany_15119-RA
OG0009008	Vcard_DToL09852-RA	Bany_15120-RA
OG0009009	Vcard_DToL09850-RA	Bany_15122-RA
OG0009010	Vcard_DToL12297-RA	Bany_13933-RA
OG0009011	Vcard_DToL06850-RA	Bany_06217-RA
OG0009012	Vcard_DToL09849-RA	Bany_15124-RA
OG0009013	Vcard_DToL08744-RA	Bany_02958-RA
OG0009014	Vcard_DToL08742-RA	Bany_02959-RA
OG0009015	Vcard_DToL08741-RA	Bany_02960-RA
OG0009017	Vcard_DToL09398-RA	Bany_08948-RA
OG0009019	Vcard_DToL00261-RA	Bany_07462-RA
OG0009020	Vcard_DToL08739-RA	Bany_02963-RA
OG0009021	Vcard_DToL02104-RA	Bany_00375-RA
OG0009023	Vcard_DToL15339-RA	Bany_17251-RA
OG0009024	Vcard_DToL05049-RA	Bany_10182-RA
OG0009025	Vcard_DToL06873-RA	Bany_06225-RA
OG0009026	Vcard_DToL05951-RA	Bany_03818-RA
OG0009028	Vcard_DToL12308-RA	Bany_13943-RA
OG0009029	Vcard_DToL12748-RA	Bany_14572-RA
OG0009030	Vcard_DToL12750-RA	Bany_14573-RA
OG0009031	Vcard_DToL00257-RA	Bany_07467-RA
OG0009033	Vcard_DToL05055-RA	Bany_10187-RA
OG0009035	Vcard_DToL12752-RA	Bany_14575-RA
OG0009036	Vcard_DToL10961-RA	Bany_13343-RA
OG0009037	Vcard_DToL08734-RA	Bany_02974-RA
OG0009038	Vcard_DToL03636-RA	Bany_05511-RA
OG0009039	Vcard_DToL00243-RA	Bany_07472-RA
OG0009040	Vcard_DToL12756-RA	Bany_14577-RA
OG0009041	Vcard_DToL15349-RA	Bany_17263-RA
OG0009042	Vcard_DToL15351-RA	Bany_17265-RA
OG0009043	Vcard_DToL04287-RA	Bany_08242-RA
OG0009044	Vcard_DToL08733-RA	Bany_02975-RA
OG0009045	Vcard_DToL08730-RA	Bany_02979-RA
OG0009046	Vcard_DToL05933-RA	Bany_03833-RA
OG0009047	Vcard_DToL11947-RA	Bany_13954-RA
OG0009048	Vcard_DToL08729-RA	Bany_02980-RA
OG0009049	Vcard_DToL07882-RA	Bany_01271-RA
OG0009050	Vcard_DToL12758-RA	Bany_14580-RA
OG0009051	Vcard_DToL03644-RA	Bany_05521-RA
OG0009052	Vcard_DToL04292-RA	Bany_08247-RA
OG0009054	Vcard_DToL14146-RA	Bany_16724-RA
OG0009055	Vcard_DToL02867-RA	Bany_15720-RA
OG0009056	Vcard_DToL10473-RA	Bany_10901-RA
OG0009057	Vcard_DToL10963-RA	Bany_13346-RA
OG0009058	Vcard_DToL08723-RA	Bany_02986-RA
OG0009059	Vcard_DToL12763-RA	Bany_14589-RA
OG0009060	Vcard_DToL05072-RA	Bany_10196-RA
OG0009061	Vcard_DToL12764-RA	Bany_14590-RA
OG0009062	Vcard_DToL08722-RA	Bany_02989-RA
OG0009063	Vcard_DToL06885-RA	Bany_06244-RA
OG0009064	Vcard_DToL07830-RA	Bany_01294-RA
OG0009065	Vcard_DToL16273-RA	Bany_18010-RA
OG0009066	Vcard_DToL08718-RA	Bany_02993-RA
OG0009067	Vcard_DToL02126-RA	Bany_00393-RA
OG0009068	Vcard_DToL05078-RA	Bany_10201-RA
OG0009069	Vcard_DToL08717-RA	Bany_02994-RA
OG0009070	Vcard_DToL05080-RA	Bany_10203-RA
OG0009071	Vcard_DToL12776-RA	Bany_14597-RA
OG0009073	Vcard_DToL03650-RA	Bany_05529-RA
OG0009074	Vcard_DToL18251-RA	Bany_13015-RA
OG0009075	Vcard_DToL08706-RA	Bany_03003-RA
OG0009076	Vcard_DToL10982-RA, Vcard_DToL10981-RA	Bany_13357-RA
OG0009078	Vcard_DToL17861-RA	Bany_14604-RA
OG0009079	Vcard_DToL12787-RA	Bany_14605-RA
OG0009081	Vcard_DToL01561-RA	Bany_04694-RA
OG0009082	Vcard_DToL02137-RA	Bany_00403-RA
OG0009083	Vcard_DToL06680-RA	Bany_06259-RA
OG0009084	Vcard_DToL14739-RA	Bany_09657-RA
OG0009085	Vcard_DToL07320-RA	Bany_12095-RA
OG0009087	Vcard_DToL05920-RA	Bany_03842-RA
OG0009088	Vcard_DToL08700-RA	Bany_03006-RA
OG0009089	Vcard_DToL14455-RA	Bany_09662-RA
OG0009090	Vcard_DToL11957-RA	Bany_13960-RA
OG0009092	Vcard_DToL07325-RA	Bany_12100-RA
OG0009093	Vcard_DToL08698-RA	Bany_03008-RA
OG0009094	Vcard_DToL07835-RA	Bany_01300-RA
OG0009095	Vcard_DToL08697-RA	Bany_03009-RA
OG0009096	Vcard_DToL02879-RA	Bany_15734-RA
OG0009097	Vcard_DToL08695-RA	Bany_03011-RA
OG0009098	Vcard_DToL13172-RA	Bany_11555-RA
OG0009099	Vcard_DToL00214-RA	Bany_07493-RA
OG0009101	Vcard_DToL02882-RA	Bany_15737-RA
OG0009102	Vcard_DToL08694-RA	Bany_03012-RA
OG0009103	Vcard_DToL00211-RA	Bany_07495-RA
OG0009104	Vcard_DToL04312-RA	Bany_08258-RA
OG0009105	Vcard_DToL17427-RA	Bany_06935-RA
OG0009107	Vcard_DToL08689-RA	Bany_03016-RA
OG0009108	Vcard_DToL08684-RA	Bany_03019-RA
OG0009109	Vcard_DToL08683-RA	Bany_03020-RA
OG0009110	Vcard_DToL08681-RA	Bany_03021-RA
OG0009111	Vcard_DToL04315-RA	Bany_08262-RA
OG0009112	Vcard_DToL08676-RA	Bany_03023-RA
OG0009113	Vcard_DToL16260-RA	Bany_18030-RA
OG0009114	Vcard_DToL01574-RA	Bany_04704-RA
OG0009115	Vcard_DToL08669-RA	Bany_03031-RA
OG0009116	Vcard_DToL07334-RA	Bany_12110-RA
OG0009118	Vcard_DToL07337-RA	Bany_12113-RA
OG0009119	Vcard_DToL16257-RA	Bany_18035-RA
OG0009121	Vcard_DToL17324-RA	Bany_06950-RA
OG0009123	Vcard_DToL11971-RA	Bany_13971-RA
OG0009127	Vcard_DToL05114-RA	Bany_10224-RA
OG0009128	Vcard_DToL08664-RA	Bany_03039-RA
OG0009129	Vcard_DToL05117-RA	Bany_10225-RA
OG0009130	Vcard_DToL05914-RA	Bany_03850-RA
OG0009131	Vcard_DToL01584-RA	Bany_04715-RA
OG0009132	Vcard_DToL04317-RA	Bany_08266-RA
OG0009133	Vcard_DToL05911-RA	Bany_03853-RA
OG0009134	Vcard_DToL08660-RA	Bany_03048-RA
OG0009135	Vcard_DToL04318-RA	Bany_08268-RA
OG0009136	Vcard_DToL02158-RA	Bany_00421-RA
OG0009137	Vcard_DToL11977-RA	Bany_13977-RA
OG0009138	Vcard_DToL05904-RA	Bany_03857-RA
OG0009140	Vcard_DToL01586-RA	Bany_04718-RA
OG0009141	Vcard_DToL00185-RA	Bany_07514-RA
OG0009142	Vcard_DToL07884-RA	Bany_01336-RA
OG0009143	Vcard_DToL05126-RA	Bany_10233-RA
OG0009144	Vcard_DToL08654-RA	Bany_03053-RA
OG0009145	Vcard_DToL02168-RA	Bany_00429-RA
OG0009146	Vcard_DToL03689-RA	Bany_05559-RA
OG0009147	Vcard_DToL07888-RA	Bany_01338-RA
OG0009149	Vcard_DToL11980-RA	Bany_13980-RA
OG0009150	Vcard_DToL02174-RA	Bany_00435-RA
OG0009151	Vcard_DToL02928-RA	Bany_15755-RA
OG0009152	Vcard_DToL02929-RA	Bany_15756-RA
OG0009153	Vcard_DToL08647-RA	Bany_03058-RA
OG0009154	Vcard_DToL16287-RA	Bany_02270-RA
OG0009155	Vcard_DToL08644-RA	Bany_03059-RA
OG0009157	Vcard_DToL13141-RA	Bany_11586-RA
OG0009159	Vcard_DToL15487-RA	Bany_02273-RA
OG0009160	Vcard_DToL08642-RA	Bany_03060-RA
OG0009161	Vcard_DToL04341-RA	Bany_08283-RA
OG0009162	Vcard_DToL08640-RA	Bany_03061-RA
OG0009166	Vcard_DToL08637-RA	Bany_03064-RA
OG0009168	Vcard_DToL08634-RA	Bany_03065-RA
OG0009169	Vcard_DToL09434-RA	Bany_08985-RA
OG0009170	Vcard_DToL04347-RA	Bany_08289-RA
OG0009171	Vcard_DToL18687-RA	Bany_01351-RA
OG0009173	Vcard_DToL09439-RA	Bany_08987-RA
OG0009174	Vcard_DToL00358-RA	Bany_07530-RA
OG0009175	Vcard_DToL02939-RA	Bany_15767-RA
OG0009176	Vcard_DToL15499-RA	Bany_02284-RA
OG0009177	Vcard_DToL02184-RA	Bany_00443-RA
OG0009178	Vcard_DToL09447-RA	Bany_08993-RA
OG0009179	Vcard_DToL01609-RA	Bany_04733-RA
OG0009180	Vcard_DToL05152-RA	Bany_10258-RA
OG0009181	Vcard_DToL01610-RA	Bany_04734-RA
OG0009182	Vcard_DToL00379-RA	Bany_07534-RA
OG0009183	Vcard_DToL13202-RA	Bany_11602-RA
OG0009184	Vcard_DToL14500-RA	Bany_09691-RA
OG0009185	Vcard_DToL15503-RA	Bany_02290-RA
OG0009186	Vcard_DToL05885-RA	Bany_03874-RA
OG0009187	Vcard_DToL07361-RA	Bany_12132-RA
OG0009188	Vcard_DToL05155-RA	Bany_10261-RA
OG0009190	Vcard_DToL02946-RA	Bany_15775-RA
OG0009191	Vcard_DToL09814-RA	Bany_15175-RA
OG0009192	Vcard_DToL08629-RA	Bany_03071-RA
OG0009193	Vcard_DToL09455-RA	Bany_09003-RA
OG0009194	Vcard_DToL02951-RA	Bany_15781-RA
OG0009195	Vcard_DToL01288-RA	Bany_04748-RA
OG0009196	Vcard_DToL09809-RA	Bany_15179-RA
OG0009197	Vcard_DToL10439-RA	Bany_10929-RA
OG0009198	Vcard_DToL02955-RA	Bany_15783-RA
OG0009199	Vcard_DToL05167-RA	Bany_10273-RA
OG0009200	Vcard_DToL05347-RA	Bany_10274-RA
OG0009201	Vcard_DToL09798-RA	Bany_15187-RA
OG0009203	Vcard_DToL02208-RA	Bany_00458-RA
OG0009204	Vcard_DToL10429-RA	Bany_10935-RA
OG0009205	Vcard_DToL12704-RA	Bany_14656-RA
OG0009206	Vcard_DToL08615-RA	Bany_03081-RA
OG0009207	Vcard_DToL17275-RA	Bany_06986-RA
OG0009208	Vcard_DToL01277-RA	Bany_04757-RA
OG0009209	Vcard_DToL17050-RA	Bany_17669-RA
OG0009210	Vcard_DToL08606-RA	Bany_03087-RA
OG0009213	Vcard_DToL08605-RA	Bany_03088-RA
OG0009214	Vcard_DToL08604-RA	Bany_03089-RA
OG0009215	Vcard_DToL08603-RA	Bany_03090-RA
OG0009216	Vcard_DToL08602-RA	Bany_03091-RA
OG0009217	Vcard_DToL08601-RA	Bany_03092-RA
OG0009218	Vcard_DToL05876-RA	Bany_03880-RA
OG0009221	Vcard_DToL11024-RA	Bany_13398-RA
OG0009222	Vcard_DToL14204-RA	Bany_16781-RA
OG0009223	Vcard_DToL07377-RA	Bany_12142-RA
OG0009224	Vcard_DToL09464-RA	Bany_09014-RA
OG0009225	Vcard_DToL08589-RA	Bany_03096-RA
OG0009226	Vcard_DToL02227-RA	Bany_00466-RA
OG0009227	Vcard_DToL08588-RA	Bany_03097-RA
OG0009228	Vcard_DToL08587-RA	Bany_03098-RA
OG0009230	Vcard_DToL15531-RA	Bany_02315-RA
OG0009231	Vcard_DToL09469-RA	Bany_09018-RA
OG0009232	Vcard_DToL08583-RA	Bany_03099-RA
OG0009233	Vcard_DToL14519-RA	Bany_09707-RA
OG0009235	Vcard_DToL03706-RA	Bany_05573-RA
OG0009236	Vcard_DToL09783-RA	Bany_15209-RA
OG0009237	Vcard_DToL05864-RA	Bany_03889-RA
OG0009238	Vcard_DToL11040-RA	Bany_13408-RA
OG0009239	Vcard_DToL02364-RA	Bany_00474-RA
OG0009240	Vcard_DToL14218-RA	Bany_16791-RA
OG0009241	Vcard_DToL05862-RA	Bany_03890-RA
OG0009242	Vcard_DToL09781-RA	Bany_15212-RA
OG0009243	Vcard_DToL07922-RA	Bany_01386-RA
OG0009245	Vcard_DToL03709-RA	Bany_05574-RA
OG0009247	Vcard_DToL07999-RA	Bany_01390-RA
OG0009249	Vcard_DToL08582-RA	Bany_03101-RA
OG0009250	Vcard_DToL04384-RA	Bany_08325-RA
OG0009253	Vcard_DToL04386-RA	Bany_08327-RA
OG0009254	Vcard_DToL14226-RA	Bany_16799-RA
OG0009255	Vcard_DToL02355-RA	Bany_00482-RA
OG0009256	Vcard_DToL11048-RA	Bany_13418-RA
OG0009257	Vcard_DToL07991-RA	Bany_01400-RA
OG0009258	Vcard_DToL12686-RA	Bany_14672-RA
OG0009259	Vcard_DToL08581-RA	Bany_03103-RA
OG0009261	Vcard_DToL09773-RA	Bany_15217-RA
OG0009262	Vcard_DToL14543-RA	Bany_09730-RA
OG0009263	Vcard_DToL15537-RA	Bany_02322-RA
OG0009264	Vcard_DToL15538-RA	Bany_02323-RA
OG0009265	Vcard_DToL13221-RA	Bany_11621-RA
OG0009266	Vcard_DToL12683-RA	Bany_14676-RA
OG0009267	Vcard_DToL07986-RA	Bany_01406-RA
OG0009268	Vcard_DToL14546-RA	Bany_09732-RA
OG0009269	Vcard_DToL08576-RA	Bany_03106-RA
OG0009270	Vcard_DToL08573-RA	Bany_03108-RA
OG0009271	Vcard_DToL12681-RA	Bany_14679-RA
OG0009272	Vcard_DToL02347-RA	Bany_00489-RA
OG0009273	Vcard_DToL11995-RA	Bany_13994-RA
OG0009274	Vcard_DToL00441-RA	Bany_07572-RA
OG0009277	Vcard_DToL11062-RA	Bany_13426-RA
OG0009278	Vcard_DToL08566-RA	Bany_03112-RA
OG0009279	Vcard_DToL08565-RA	Bany_03113-RA
OG0009280	Vcard_DToL09763-RA	Bany_15227-RA
OG0009282	Vcard_DToL12676-RA	Bany_14685-RA
OG0009283	Vcard_DToL09764-RA	Bany_15229-RA
OG0009284	Vcard_DToL14235-RA	Bany_16806-RA
OG0009285	Vcard_DToL05828-RA	Bany_03921-RA
OG0009286	Vcard_DToL05827-RA	Bany_03922-RA
OG0009287	Vcard_DToL15407-RA	Bany_17319-RA
OG0009288	Vcard_DToL13682-RA	Bany_11639-RA
OG0009289	Vcard_DToL11063-RA	Bany_13427-RA
OG0009290	Vcard_DToL08564-RA	Bany_03114-RA
OG0009291	Vcard_DToL05824-RA	Bany_03925-RA
OG0009292	Vcard_DToL12007-RA	Bany_14006-RA
OG0009293	Vcard_DToL08563-RA	Bany_03116-RA
OG0009294	Vcard_DToL03735-RA	Bany_05602-RA
OG0009295	Vcard_DToL02316-RA	Bany_00519-RA
OG0009296	Vcard_DToL16184-RA	Bany_18094-RA
OG0009297	Vcard_DToL09483-RA	Bany_09029-RA
OG0009298	Vcard_DToL12670-RA	Bany_14688-RA
OG0009300	Vcard_DToL08558-RA	Bany_03121-RA
OG0009302	Vcard_DToL12012-RA	Bany_14012-RA
OG0009303	Vcard_DToL04407-RA	Bany_08354-RA
OG0009304	Vcard_DToL07953-RA	Bany_01435-RA
OG0009306	Vcard_DToL08555-RA	Bany_03122-RA
OG0009307	Vcard_DToL12023-RA	Bany_14021-RA
OG0009308	Vcard_DToL08554-RA	Bany_03124-RA
OG0009309	Vcard_DToL15412-RA	Bany_17324-RA
OG0009310	Vcard_DToL08552-RA	Bany_03125-RA
OG0009311	Vcard_DToL15413-RA	Bany_17325-RA
OG0009312	Vcard_DToL04416-RA	Bany_08360-RA
OG0009313	Vcard_DToL00499-RA	Bany_07590-RA
OG0009314	Vcard_DToL00498-RA	Bany_07591-RA
OG0009315	Vcard_DToL00495-RA	Bany_07593-RA
OG0009316	Vcard_DToL03746-RA	Bany_05615-RA
OG0009317	Vcard_DToL07395-RA	Bany_12159-RA
OG0009319	Vcard_DToL08551-RA	Bany_03128-RA
OG0009320	Vcard_DToL08550-RA	Bany_03129-RA
OG0009322	Vcard_DToL12644-RA	Bany_14704-RA
OG0009323	Vcard_DToL00494-RA	Bany_07595-RA
OG0009324	Vcard_DToL00492-RA	Bany_07596-RA
OG0009325	Vcard_DToL05784-RA	Bany_03956-RA
OG0009326	Vcard_DToL07699-RA	Bany_01454-RA
OG0009328	Vcard_DToL08547-RA	Bany_03135-RA
OG0009329	Vcard_DToL09308-RA	Bany_09065-RA
OG0009333	Vcard_DToL09749-RA	Bany_15245-RA
OG0009334	Vcard_DToL07693-RA	Bany_01459-RA
OG0009335	Vcard_DToL00488-RA	Bany_07601-RA
OG0009336	Vcard_DToL07689-RA	Bany_01460-RA
OG0009337	Vcard_DToL10399-RA	Bany_10968-RA, Bany_10967-RA
OG0009339	Vcard_DToL13711-RA	Bany_11671-RA
OG0009340	Vcard_DToL08544-RA	Bany_03139-RA
OG0009342	Vcard_DToL08539-RA	Bany_03143-RA
OG0009343	Vcard_DToL07416-RA	Bany_12184-RA
OG0009344	Vcard_DToL00480-RA	Bany_07605-RA
OG0009345	Vcard_DToL08533-RA	Bany_03146-RA
OG0009346	Vcard_DToL14246-RA	Bany_16819-RA
OG0009347	Vcard_DToL08531-RA	Bany_03147-RA
OG0009348	Vcard_DToL08529-RA	Bany_03148-RA
OG0009350	Vcard_DToL15420-RA	Bany_17335-RA
OG0009352	Vcard_DToL15421-RA	Bany_17336-RA
OG0009353	Vcard_DToL02307-RA	Bany_00540-RA
OG0009354	Vcard_DToL09954-RA	Bany_15257-RA
OG0009355	Vcard_DToL08527-RA	Bany_03150-RA
OG0009356	Vcard_DToL05718-RA	Bany_03967-RA
OG0009357	Vcard_DToL03011-RA	Bany_15846-RA
OG0009358	Vcard_DToL13725-RA	Bany_11682-RA
OG0009361	Vcard_DToL00477-RA	Bany_07614-RA
OG0009362	Vcard_DToL15429-RA	Bany_17343-RA
OG0009363	Vcard_DToL10951-RA	Bany_13458-RA
OG0009364	Vcard_DToL10949-RA	Bany_13460-RA
OG0009365	Vcard_DToL00474-RA	Bany_07618-RA
OG0009366	Vcard_DToL03778-RA	Bany_05650-RA
OG0009367	Vcard_DToL13763-RA	Bany_11686-RA
OG0009369	Vcard_DToL07445-RA	Bany_12210-RA
OG0009370	Vcard_DToL10161-RA	Bany_15279-RA
OG0009371	Vcard_DToL02292-RA	Bany_00552-RA
OG0009373	Vcard_DToL15438-RA	Bany_17349-RA
OG0009374	Vcard_DToL05725-RA	Bany_03975-RA
OG0009376	Vcard_DToL01208-RA	Bany_04836-RA
OG0009377	Vcard_DToL15444-RA	Bany_17355-RA
OG0009378	Vcard_DToL14401-RA	Bany_09776-RA
OG0009379	Vcard_DToL07809-RA	Bany_01504-RA
OG0009380	Vcard_DToL09287-RA	Bany_09087-RA
OG0009381	Vcard_DToL02285-RA, Vcard_DToL02286-RA	Bany_00557-RA
OG0009382	Vcard_DToL07456-RA	Bany_12220-RA
OG0009383	Vcard_DToL09284-RA	Bany_09090-RA, Bany_09091-RA
OG0009384	Vcard_DToL00501-RA	Bany_07629-RA
OG0009387	Vcard_DToL00448-RA	Bany_07630-RA
OG0009389	Vcard_DToL14396-RA	Bany_09780-RA
OG0009390	Vcard_DToL03795-RA	Bany_05671-RA
OG0009391	Vcard_DToL14394-RA	Bany_09781-RA
OG0009392	Vcard_DToL13745-RA	Bany_11700-RA
OG0009395	Vcard_DToL09275-RA	Bany_09102-RA
OG0009396	Vcard_DToL15446-RA	Bany_17359-RA
OG0009397	Vcard_DToL12045-RA	Bany_14041-RA
OG0009398	Vcard_DToL12046-RA	Bany_14042-RA
OG0009399	Vcard_DToL15591-RA	Bany_02366-RA
OG0009400	Vcard_DToL14382-RA	Bany_09792-RA
OG0009401	Vcard_DToL02272-RA	Bany_00571-RA
OG0009402	Vcard_DToL14379-RA	Bany_09794-RA
OG0009403	Vcard_DToL12054-RA	Bany_14046-RA
OG0009404	Vcard_DToL12055-RA	Bany_14047-RA
OG0009406	Vcard_DToL05439-RA	Bany_10352-RA
OG0009407	Vcard_DToL10373-RA	Bany_10987-RA
OG0009408	Vcard_DToL17247-RA	Bany_07039-RA
OG0009409	Vcard_DToL03025-RA	Bany_15866-RA
OG0009410	Vcard_DToL03026-RA	Bany_15867-RA
OG0009411	Vcard_DToL10127-RA	Bany_15304-RA
OG0009412	Vcard_DToL12603-RA	Bany_14743-RA
OG0009413	Vcard_DToL12601-RA	Bany_14744-RA
OG0009415	Vcard_DToL14278-RA	Bany_16858-RA
OG0009416	Vcard_DToL03031-RA	Bany_15872-RA
OG0009417	Vcard_DToL15678-RA	Bany_02372-RA
OG0009418	Vcard_DToL08521-RA	Bany_03163-RA
OG0009419	Vcard_DToL01189-RA	Bany_04853-RA
OG0009421	Vcard_DToL00512-RA	Bany_07663-RA
OG0009422	Vcard_DToL08773-RA	Bany_03164-RA
OG0009423	Vcard_DToL02247-RA	Bany_00586-RA
