Orthogroup	Vanessa_cardui	Vanessa_tameamea
OG0009646	Vcard_DToL11861-RA	XP_026499932.1, XP_026499933.1
OG0009648	Vcard_DToL07011-RA	XP_026486469.1
OG0009649	Vcard_DToL03884-RA	XP_026491332.1
OG0009650	Vcard_DToL04628-RA	XP_026490860.1
OG0009653	Vcard_DToL03892-RA	XP_026491074.1
OG0009654	Vcard_DToL15746-RA	XP_026491871.1, XP_026491872.1
OG0009655	Vcard_DToL04635-RA	XP_026490795.1
OG0009656	Vcard_DToL09109-RA	XP_026494564.1
OG0009657	Vcard_DToL10263-RA	XP_026498358.1
OG0009658	Vcard_DToL08307-RA	XP_026501425.1
OG0009659	Vcard_DToL07018-RA	XP_026486450.1
OG0009660	Vcard_DToL08311-RA	XP_026501646.1
OG0009661	Vcard_DToL07022-RA	XP_026486452.1
OG0009662	Vcard_DToL08104-RA	XP_026498384.1
OG0009663	Vcard_DToL08315-RA	XP_026501482.1
OG0009665	Vcard_DToL15758-RA	XP_026491993.1
OG0009666	Vcard_DToL08319-RA	XP_026501487.1
OG0009667	Vcard_DToL08321-RA	XP_026501486.1
OG0009668	Vcard_DToL10258-RA	XP_026498351.1
OG0009669	Vcard_DToL04660-RA	XP_026490885.1
OG0009670	Vcard_DToL11851-RA	XP_026499940.1
OG0009671	Vcard_DToL08098-RA	XP_026498376.1
OG0009672	Vcard_DToL08325-RA	XP_026501629.1
OG0009673	Vcard_DToL07603-RA	XP_026489198.1
OG0009675	Vcard_DToL00748-RA	XP_026500701.1
OG0009676	Vcard_DToL08328-RA	XP_026501474.1, XP_026501475.1
OG0009677	Vcard_DToL08329-RA	XP_026501465.1
OG0009678	Vcard_DToL08330-RA	XP_026501543.1
OG0009679	Vcard_DToL08332-RA	XP_026501558.1
OG0009680	Vcard_DToL11831-RA	XP_026499923.1
OG0009682	Vcard_DToL05597-RA	XP_026488781.1
OG0009683	Vcard_DToL09091-RA	XP_026487210.1
OG0009685	Vcard_DToL07621-RA	XP_026489182.1
OG0009686	Vcard_DToL01637-RA	XP_026492622.1
OG0009687	Vcard_DToL00751-RA	XP_026500768.1
OG0009688	Vcard_DToL09086-RA	XP_026483234.1
OG0009689	Vcard_DToL00610-RA	XP_026497412.1
OG0009690	Vcard_DToL05242-RA	XP_026486012.1
OG0009691	Vcard_DToL07627-RA	XP_026489148.1
OG0009692	Vcard_DToL08077-RA	XP_026487110.1
OG0009694	Vcard_DToL05228-RA	XP_026486306.1
OG0009695	Vcard_DToL07040-RA	XP_026483301.1
OG0009698	Vcard_DToL07636-RA	XP_026489120.1
OG0009700	Vcard_DToL05459-RA	XP_026490521.1
OG0009701	Vcard_DToL05211-RA	XP_026486144.1
OG0009703	Vcard_DToL08343-RA	XP_026501545.1
OG0009704	Vcard_DToL00779-RA	XP_026500644.1
OG0009707	Vcard_DToL08349-RA	XP_026501541.1
OG0009708	Vcard_DToL05464-RA	XP_026490482.1
OG0009709	Vcard_DToL00715-RA	XP_026500631.1
OG0009712	Vcard_DToL08287-RA	XP_026486428.1
OG0009713	Vcard_DToL08353-RA	XP_026501560.1
OG0009714	Vcard_DToL05450-RA	XP_026486056.1, XP_026486055.1
OG0009715	Vcard_DToL05466-RA	XP_026490555.1
OG0009716	Vcard_DToL08358-RA	XP_026501456.1
OG0009717	Vcard_DToL05471-RA	XP_026490557.1
OG0009718	Vcard_DToL05472-RA	XP_026490561.1
OG0009719	Vcard_DToL00792-RA	XP_026497543.1
OG0009721	Vcard_DToL08361-RA	XP_026501464.1
OG0009722	Vcard_DToL05476-RA	XP_026490491.1
OG0009723	Vcard_DToL08364-RA	XP_026501581.1
OG0009724	Vcard_DToL08365-RA	XP_026501567.1
OG0009725	Vcard_DToL00759-RA	XP_026500672.1
OG0009726	Vcard_DToL05480-RA	XP_026490453.1
OG0009727	Vcard_DToL08369-RA	XP_026501523.1
OG0009728	Vcard_DToL08370-RA	XP_026501520.1
OG0009729	Vcard_DToL08371-RA	XP_026501512.1
OG0009730	Vcard_DToL08373-RA	XP_026501519.1
OG0009731	Vcard_DToL08270-RA	XP_026488589.1
OG0009732	Vcard_DToL01321-RA	XP_026497115.1
OG0009733	Vcard_DToL07654-RA	XP_026489183.1
OG0009734	Vcard_DToL07656-RA	XP_026489184.1
OG0009735	Vcard_DToL08379-RA	XP_026501525.1
OG0009737	Vcard_DToL08381-RA	XP_026501515.1
OG0009738	Vcard_DToL02641-RA	XP_026484322.1
OG0009739	Vcard_DToL15822-RA	XP_026491954.1
OG0009740	Vcard_DToL00789-RA	XP_026497544.1
OG0009741	Vcard_DToL05495-RA	XP_026490553.1
OG0009742	Vcard_DToL08005-RA	XP_026501367.1
OG0009744	Vcard_DToL04757-RA	XP_026489811.1
OG0009745	Vcard_DToL15831-RA	XP_026491884.1
OG0009746	Vcard_DToL08397-RA	XP_026501441.1
OG0009747	Vcard_DToL04753-RA	XP_026489824.1
OG0009749	Vcard_DToL04752-RA	XP_026489862.1
OG0009750	Vcard_DToL05205-RA	XP_026485980.1
OG0009751	Vcard_DToL04741-RA	XP_026486659.1
OG0009752	Vcard_DToL08009-RA	XP_026501382.1
OG0009753	Vcard_DToL05515-RA	XP_026490439.1
OG0009754	Vcard_DToL08019-RA	XP_026501307.1
OG0009755	Vcard_DToL05524-RA	XP_026490537.1
OG0009757	Vcard_DToL03939-RA	XP_026491302.1
OG0009759	Vcard_DToL05535-RA	XP_026490473.1
OG0009760	Vcard_DToL07039-RA	XP_026486441.1
OG0009761	Vcard_DToL08410-RA	XP_026501619.1
OG0009762	Vcard_DToL15843-RA	XP_026491952.1
OG0009764	Vcard_DToL03963-RA	XP_026491333.1
OG0009767	Vcard_DToL05557-RA	XP_026490496.1
OG0009768	Vcard_DToL08428-RA	XP_026501472.1
OG0009769	Vcard_DToL08423-RA	XP_026501609.1
OG0009770	Vcard_DToL15855-RA	XP_026491899.1
OG0009771	Vcard_DToL03966-RA	XP_026491454.1
OG0009772	Vcard_DToL03977-RA	XP_026491686.1
OG0009773	Vcard_DToL03979-RA	XP_026491461.1
OG0009774	Vcard_DToL05569-RA	XP_026488773.1
OG0009775	Vcard_DToL03771-RA	XP_026491675.1
OG0009777	Vcard_DToL05587-RA	XP_026488795.1
OG0009778	Vcard_DToL01370-RA	XP_026497051.1
OG0009779	Vcard_DToL00656-RA	XP_026490382.1
OG0009780	Vcard_DToL00658-RA	XP_026490200.1
OG0009781	Vcard_DToL02690-RA	XP_026484350.1
OG0009782	Vcard_DToL01383-RA	XP_026497174.1
OG0009783	Vcard_DToL02696-RA	XP_026485195.1
OG0009784	Vcard_DToL02702-RA	XP_026484867.1
OG0009788	Vcard_DToL01395-RA	XP_026496592.1
OG0009789	Vcard_DToL01494-RA	XP_026494749.1
OG0009790	Vcard_DToL01483-RA	XP_026494723.1
OG0009791	Vcard_DToL18647-RA	XP_026483121.1
OG0009793	Vcard_DToL17432-RA	XP_026483694.1
OG0009794	Vcard_DToL09896-RA	XP_026493241.1
OG0009797	Vcard_DToL17520-RA	XP_026483776.1
OG0009798	Vcard_DToL02248-RA	XP_026485169.1
OG0009799	Vcard_DToL12497-RA	XP_026487996.1
OG0009800	Vcard_DToL09527-RA	XP_026492350.1
OG0009801	Vcard_DToL15313-RA	XP_026497327.1
OG0009802	Vcard_DToL13507-RA	XP_026494398.1
OG0009804	Vcard_DToL14604-RA	XP_026494216.1
OG0009805	Vcard_DToL15680-RA	XP_026497774.1
OG0009806	Vcard_DToL15478-RA	XP_026483203.1
OG0009807	Vcard_DToL17717-RA, Vcard_DToL17718-RA	XP_026488725.1
OG0009809	Vcard_DToL18857-RA	XP_026498870.1
OG0009810	Vcard_DToL02646-RA	XP_026485176.1
OG0009811	Vcard_DToL14877-RA	XP_026491012.1
OG0009812	Vcard_DToL17884-RA	XP_026488814.1
OG0009813	Vcard_DToL03974-RA	XP_026491777.1
OG0009814	Vcard_DToL17927-RA	XP_026490723.1
OG0009815	Vcard_DToL08297-RA	XP_026501528.1
OG0009816	Vcard_DToL17357-RA	XP_026483894.1
OG0009817	Vcard_DToL13849-RA	XP_026497248.1, XP_026497247.1
OG0009818	Vcard_DToL02042-RA	XP_026484570.1
OG0009819	Vcard_DToL16416-RA	XP_026499866.1
OG0009820	Vcard_DToL02304-RA	XP_026484944.1
OG0009821	Vcard_DToL10721-RA	XP_026498453.1
OG0009822	Vcard_DToL11852-RA	XP_026499913.1
OG0009823	Vcard_DToL16170-RA	XP_026498760.1
OG0009824	Vcard_DToL01515-RA	XP_026494780.1
OG0009827	Vcard_DToL13342-RA	XP_026492862.1
OG0009828	Vcard_DToL10289-RA	XP_026493004.1
OG0009829	Vcard_DToL15518-RA	XP_026498136.1
OG0009830	Vcard_DToL09387-RA	XP_026499626.1
OG0009831	Vcard_DToL11965-RA	XP_026486921.1
OG0009832	Vcard_DToL02691-RA	XP_026485067.1
OG0009833	Vcard_DToL12317-RA	XP_026499067.1
OG0009834	Vcard_DToL13539-RA	XP_026494739.1
OG0009835	Vcard_DToL15500-RA	XP_026498122.1
OG0009836	Vcard_DToL10831-RA	XP_026500358.1
OG0009837	Vcard_DToL03821-RA	XP_026491437.1
OG0009838	Vcard_DToL09069-RA	XP_026486495.1
OG0009839	Vcard_DToL05831-RA	XP_026487768.1
OG0009840	Vcard_DToL10013-RA	XP_026493402.1
OG0009841	Vcard_DToL07299-RA	XP_026497034.1
OG0009842	Vcard_DToL13348-RA	XP_026493563.1
OG0009843	Vcard_DToL06472-RA	XP_026501350.1
OG0009844	Vcard_DToL06430-RA	XP_026501697.1
OG0009846	Vcard_DToL05137-RA	XP_026485819.1
OG0009847	Vcard_DToL11361-RA	XP_026487941.1
OG0009848	Vcard_DToL03483-RA	XP_026491342.1
OG0009850	Vcard_DToL05304-RA	XP_026485854.1
OG0009851	Vcard_DToL06436-RA	XP_026501445.1
OG0009852	Vcard_DToL01629-RA	XP_026492702.1
OG0009853	Vcard_DToL12690-RA	XP_026496002.1
OG0009854	Vcard_DToL06657-RA	XP_026484290.1
OG0009855	Vcard_DToL14817-RA	XP_026489647.1
OG0009856	Vcard_DToL09333-RA	XP_026499567.1
OG0009857	Vcard_DToL05506-RA	XP_026490525.1
OG0009858	Vcard_DToL12689-RA	XP_026496007.1
OG0009859	Vcard_DToL00606-RA	XP_026497132.1
OG0009860	Vcard_DToL17903-RA	XP_026486755.1
OG0009861	Vcard_DToL05811-RA	XP_026487769.1
OG0009862	Vcard_DToL17742-RA	XP_026488746.1
OG0009863	Vcard_DToL07189-RA	XP_026496766.1
OG0009864	Vcard_DToL17744-RA	XP_026488744.1
OG0009865	Vcard_DToL15740-RA, Vcard_DToL17612-RA, Vcard_DToL15217-RA, Vcard_DToL18672-RA, Vcard_DToL06897-RA, Vcard_DToL17994-RA	XP_026497710.1
OG0009866	Vcard_DToL16215-RA	XP_026489572.1
OG0009867	Vcard_DToL10581-RA	XP_026485524.1
OG0009868	Vcard_DToL09750-RA	XP_026489545.1, XP_026489546.1
OG0009869	Vcard_DToL02615-RA	XP_026484609.1
OG0009870	Vcard_DToL07645-RA	XP_026489152.1
OG0009871	Vcard_DToL01644-RA, Vcard_DToL01640-RA	XP_026492571.1
OG0009873	Vcard_DToL06444-RA	XP_026485182.1
OG0009874	Vcard_DToL03257-RA	XP_026496399.1
OG0009875	Vcard_DToL03663-RA	XP_026491193.1
OG0009877	Vcard_DToL06445-RA	XP_026485087.1
OG0009878	Vcard_DToL15260-RA	XP_026497358.1
OG0009879	Vcard_DToL02284-RA	XP_026484934.1
OG0009880	Vcard_DToL16555-RA	XP_026497696.1
OG0009881	Vcard_DToL04740-RA	XP_026486656.1
OG0009882	Vcard_DToL04744-RA	XP_026486660.1, XP_026486661.1
OG0009883	Vcard_DToL16271-RA	XP_026499455.1
OG0009884	Vcard_DToL04196-RA	XP_026488306.1
OG0009885	Vcard_DToL00906-RA	XP_026498099.1
OG0009886	Vcard_DToL09945-RA	XP_026493561.1
OG0009887	Vcard_DToL14262-RA	XP_026498265.1
OG0009888	Vcard_DToL02541-RA	XP_026484643.1
OG0009889	Vcard_DToL05798-RA	XP_026487733.1
OG0009890	Vcard_DToL12639-RA	XP_026495613.1
OG0009891	Vcard_DToL03671-RA	XP_026491185.1
OG0009892	Vcard_DToL13100-RA	XP_026500989.1
OG0009893	Vcard_DToL09941-RA	XP_026493261.1
OG0009894	Vcard_DToL13954-RA	XP_026496099.1
OG0009895	Vcard_DToL13451-RA	XP_026491075.1
OG0009896	Vcard_DToL10342-RA	XP_026485349.1
OG0009897	Vcard_DToL14571-RA	XP_026494202.1
OG0009898	Vcard_DToL12473-RA	XP_026487304.1
OG0009899	Vcard_DToL11942-RA	XP_026486793.1
OG0009900	Vcard_DToL10164-RA	XP_026493291.1
OG0009901	Vcard_DToL03122-RA	XP_026496229.1
OG0009902	Vcard_DToL05451-RA	XP_026486057.1
OG0009903	Vcard_DToL06927-RA	XP_026489516.1
OG0009904	Vcard_DToL10082-RA	XP_026493412.1
OG0009905	Vcard_DToL10081-RA	XP_026493478.1
OG0009906	Vcard_DToL05898-RA	XP_026487608.1
OG0009907	Vcard_DToL16426-RA	XP_026499879.1
OG0009908	Vcard_DToL01744-RA	XP_026501231.1
OG0009909	Vcard_DToL10508-RA	XP_026485503.1
OG0009910	Vcard_DToL04751-RA	XP_026489837.1
OG0009911	Vcard_DToL16579-RA	XP_026497691.1
OG0009913	Vcard_DToL17167-RA	XP_026484014.1
OG0009914	Vcard_DToL12271-RA	XP_026499055.1, XP_026499056.1
OG0009915	Vcard_DToL12379-RA	XP_026488890.1
OG0009916	Vcard_DToL01467-RA	XP_026494700.1, XP_026494701.1
OG0009917	Vcard_DToL00823-RA, Vcard_DToL00822-RA	XP_026487066.1
OG0009918	Vcard_DToL03924-RA	XP_026491374.1
OG0009919	Vcard_DToL05906-RA	XP_026487609.1
OG0009920	Vcard_DToL09523-RA	XP_026492170.1
OG0009921	Vcard_DToL04517-RA	XP_026488426.1
OG0009922	Vcard_DToL16241-RA	XP_026494528.1
OG0009923	Vcard_DToL10272-RA	XP_026498340.1
OG0009924	Vcard_DToL02357-RA	XP_026485008.1
OG0009925	Vcard_DToL14710-RA	XP_026489715.1
OG0009926	Vcard_DToL09733-RA	XP_026492233.1
OG0009927	Vcard_DToL14751-RA	XP_026489739.1
OG0009928	Vcard_DToL03211-RA	XP_026496206.1
OG0009929	Vcard_DToL17058-RA	XP_026493567.1
OG0009930	Vcard_DToL15405-RA	XP_026497478.1, XP_026497480.1
OG0009931	Vcard_DToL14512-RA	XP_026494315.1
OG0009932	Vcard_DToL05104-RA	XP_026486354.1
OG0009933	Vcard_DToL05105-RA	XP_026486355.1
OG0009934	Vcard_DToL17049-RA	XP_026493586.1
OG0009935	Vcard_DToL02995-RA	XP_026498660.1
OG0009936	Vcard_DToL02330-RA	XP_026484962.1
OG0009937	Vcard_DToL12019-RA	XP_026486811.1
OG0009938	Vcard_DToL05917-RA	XP_026487590.1
OG0009939	Vcard_DToL05248-RA	XP_026485984.1
OG0009940	Vcard_DToL08456-RA	XP_026501481.1
OG0009941	Vcard_DToL11960-RA	XP_026486918.1
OG0009942	Vcard_DToL16096-RA	XP_026498849.1
OG0009943	Vcard_DToL09098-RA	XP_026487212.1
OG0009944	Vcard_DToL02957-RA	XP_026498629.1
OG0009945	Vcard_DToL05763-RA	XP_026487466.1
OG0009946	Vcard_DToL03080-RA	XP_026488515.1
OG0009947	Vcard_DToL10873-RA	XP_026490323.1
OG0009948	Vcard_DToL07807-RA	XP_026488867.1
OG0009949	Vcard_DToL02141-RA	XP_026484732.1
OG0009950	Vcard_DToL12370-RA	XP_026488940.1
OG0009951	Vcard_DToL08255-RA	XP_026488578.1
OG0009952	Vcard_DToL12218-RA	XP_026499118.1
OG0009953	Vcard_DToL12208-RA	XP_026499187.1
OG0009954	Vcard_DToL03548-RA	XP_026491444.1
OG0009955	Vcard_DToL05988-RA	XP_026487545.1
OG0009956	Vcard_DToL07327-RA	XP_026496870.1
OG0009957	Vcard_DToL12201-RA	XP_026499194.1
OG0009958	Vcard_DToL08932-RA	XP_026489910.1
OG0009959	Vcard_DToL00518-RA	XP_026498997.1
OG0009960	Vcard_DToL08214-RA	XP_026488069.1
OG0009961	Vcard_DToL09245-RA	XP_026499780.1
OG0009962	Vcard_DToL09244-RA	XP_026499781.1
OG0009963	Vcard_DToL12189-RA	XP_026499182.1
OG0009964	Vcard_DToL00683-RA	XP_026500745.1
OG0009965	Vcard_DToL08198-RA	XP_026488087.1
OG0009966	Vcard_DToL04352-RA	XP_026488385.1
OG0009967	Vcard_DToL03582-RA	XP_026491474.1
OG0009968	Vcard_DToL01927-RA	XP_026484735.1
OG0009969	Vcard_DToL06546-RA	XP_026501507.1
OG0009970	Vcard_DToL01921-RA	XP_026484722.1
OG0009971	Vcard_DToL01377-RA	XP_026497050.1
OG0009972	Vcard_DToL03305-RA	XP_026496250.1
OG0009974	Vcard_DToL03605-RA	XP_026491721.1
OG0009976	Vcard_DToL08176-RA	XP_026490733.1
OG0009977	Vcard_DToL04502-RA	XP_026488241.1
OG0009978	Vcard_DToL04506-RA	XP_026488240.1
OG0009979	Vcard_DToL00657-RA	XP_026490364.1
OG0009981	Vcard_DToL01312-RA	XP_026497055.1
OG0009982	Vcard_DToL02051-RA	XP_026484855.1
OG0009983	Vcard_DToL01089-RA	XP_026497862.1
OG0009984	Vcard_DToL05660-RA	XP_026487515.1
OG0009985	Vcard_DToL03978-RA	XP_026491685.1
OG0009986	Vcard_DToL01264-RA	XP_026493735.1
OG0009987	Vcard_DToL01154-RA	XP_026487871.1
OG0009988	Vcard_DToL01145-RA	XP_026487902.1
OG0009989	Vcard_DToL01613-RA	XP_026492707.1
OG0009990	Vcard_DToL08034-RA	XP_026501311.1
OG0009991	Vcard_DToL00099-RA	XP_026500284.1
OG0009992	Vcard_DToL00111-RA	XP_026500274.1
OG0009994	Vcard_DToL07125-RA	XP_026484280.1
OG0009995	Vcard_DToL07145-RA	XP_026496196.1
OG0010001	Vcard_DToL16695-RA	XP_026501073.1
OG0010017	Vcard_DToL07042-RA	XP_026484258.1
OG0010019	Vcard_DToL15289-RA	XP_026497444.1
OG0010027	Vcard_DToL17342-RA	XP_026484012.1, XP_026484013.1
OG0010028	Vcard_DToL17343-RA	XP_026484164.1
OG0010029	Vcard_DToL09688-RA	XP_026492125.1
OG0010033	Vcard_DToL13119-RA	XP_026500996.1
OG0010034	Vcard_DToL15271-RA	XP_026497355.1
OG0010037	Vcard_DToL15274-RA	XP_026497437.1
OG0010038	Vcard_DToL03313-RA	XP_026491244.1
OG0010041	Vcard_DToL11320-RA	XP_026498892.1
OG0010042	Vcard_DToL03072-RA	XP_026488517.1
OG0010046	Vcard_DToL00824-RA	XP_026487068.1
OG0010047	Vcard_DToL16726-RA	XP_026485233.1
OG0010051	Vcard_DToL00832-RA	XP_026487062.1
OG0010052	Vcard_DToL13092-RA	XP_026501033.1
OG0010058	Vcard_DToL18537-RA	XP_026483340.1
OG0010060	Vcard_DToL16702-RA	XP_026499990.1
OG0010062	Vcard_DToL15073-RA	XP_026500135.1
OG0010063	Vcard_DToL05540-RA	XP_026490487.1
OG0010064	Vcard_DToL11352-RA	XP_026487950.1
OG0010065	Vcard_DToL14909-RA	XP_026490970.1
OG0010066	Vcard_DToL03361-RA	XP_026491414.1
OG0010069	Vcard_DToL06386-RA	XP_026483066.1
OG0010074	Vcard_DToL01836-RA	XP_026501200.1
OG0010076	Vcard_DToL01820-RA	XP_026501173.1
OG0010080	Vcard_DToL04136-RA	XP_026488106.1
OG0010082	Vcard_DToL01803-RA	XP_026501096.1
OG0010083	Vcard_DToL04806-RA	XP_026490075.1
OG0010084	Vcard_DToL03126-RA	XP_026496309.1
OG0010086	Vcard_DToL01793-RA	XP_026501098.1
OG0010087	Vcard_DToL13655-RA	XP_026495434.1
OG0010093	Vcard_DToL09015-RA	XP_026490007.1
OG0010094	Vcard_DToL10012-RA	XP_026493185.1
OG0010095	Vcard_DToL03136-RA	XP_026496232.1
OG0010097	Vcard_DToL04120-RA	XP_026488121.1
OG0010099	Vcard_DToL09012-RA	XP_026489971.1
OG0010100	Vcard_DToL11267-RA	XP_026492944.1
OG0010101	Vcard_DToL11264-RA	XP_026492972.1
OG0010105	Vcard_DToL17857-RA	XP_026499536.1
OG0010109	Vcard_DToL13558-RA	XP_026494567.1
OG0010111	Vcard_DToL16880-RA	XP_026486761.1
OG0010115	Vcard_DToL11248-RA	XP_026494589.1
OG0010117	Vcard_DToL13555-RA	XP_026494863.1
OG0010119	Vcard_DToL03158-RA	XP_026496339.1
OG0010121	Vcard_DToL10805-RA	XP_026497210.1
OG0010124	Vcard_DToL04796-RA	XP_026490088.1
OG0010129	Vcard_DToL01754-RA	XP_026501107.1
OG0010132	Vcard_DToL13850-RA	XP_026497261.1
OG0010134	Vcard_DToL00929-RA	XP_026486615.1
OG0010135	Vcard_DToL16037-RA	XP_026492493.1
OG0010137	Vcard_DToL01727-RA	XP_026501141.1
OG0010138	Vcard_DToL13831-RA	XP_026499544.1
OG0010140	Vcard_DToL06431-RA	XP_026501542.1
OG0010141	Vcard_DToL03176-RA	XP_026496214.1
OG0010144	Vcard_DToL10745-RA	XP_026498421.1
OG0010148	Vcard_DToL01881-RA	XP_026484756.1
OG0010149	Vcard_DToL14584-RA	XP_026494222.1
OG0010150	Vcard_DToL18837-RA	XP_026484212.1
OG0010155	Vcard_DToL13491-RA	XP_026492208.1
OG0010157	Vcard_DToL00156-RA	XP_026500803.1
OG0010161	Vcard_DToL04881-RA	XP_026490027.1
OG0010165	Vcard_DToL04884-RA	XP_026490147.1
OG0010167	Vcard_DToL12354-RA	XP_026499304.1
OG0010168	Vcard_DToL00147-RA	XP_026500867.1
OG0010169	Vcard_DToL07190-RA	XP_026496770.1
OG0010170	Vcard_DToL18860-RA	XP_026498862.1
OG0010171	Vcard_DToL08898-RA	XP_026494893.1
OG0010172	Vcard_DToL08891-RA	XP_026494971.1
OG0010174	Vcard_DToL18563-RA	XP_026501246.1
OG0010175	Vcard_DToL13464-RA	XP_026492441.1
OG0010178	Vcard_DToL14630-RA	XP_026494274.1
OG0010181	Vcard_DToL18395-RA	XP_026483585.1
OG0010182	Vcard_DToL13452-RA	XP_026491100.1
OG0010185	Vcard_DToL14966-RA	XP_026500191.1
OG0010187	Vcard_DToL08877-RA	XP_026495197.1
OG0010189	Vcard_DToL14013-RA	XP_026490342.1
OG0010190	Vcard_DToL04922-RA	XP_026486077.1
OG0010192	Vcard_DToL04175-RA	XP_026487206.1
OG0010193	Vcard_DToL12866-RA	XP_026495984.1
OG0010194	Vcard_DToL15257-RA	XP_026497301.1
OG0010195	Vcard_DToL01040-RA	XP_026497886.1
OG0010196	Vcard_DToL13445-RA	XP_026493481.1
OG0010197	Vcard_DToL09556-RA	XP_026492287.1
OG0010199	Vcard_DToL18173-RA	XP_026489378.1
OG0010202	Vcard_DToL11162-RA	XP_026494678.1
OG0010209	Vcard_DToL11148-RA	XP_026494608.1
OG0010211	Vcard_DToL04948-RA	XP_026485877.1
OG0010214	Vcard_DToL13986-RA	XP_026491859.1
OG0010219	Vcard_DToL06572-RA	XP_026484879.1
OG0010220	Vcard_DToL17552-RA	XP_026483827.1
OG0010222	Vcard_DToL04213-RA	XP_026488438.1
OG0010223	Vcard_DToL18140-RA	XP_026489419.1
OG0010225	Vcard_DToL12197-RA	XP_026499152.1
OG0010226	Vcard_DToL02014-RA	XP_026484794.1
OG0010228	Vcard_DToL09517-RA	XP_026492168.1
OG0010231	Vcard_DToL13381-RA	XP_026493838.1
OG0010236	Vcard_DToL13365-RA	XP_026490726.1
OG0010239	Vcard_DToL14826-RA	XP_026500374.1
OG0010241	Vcard_DToL02030-RA	XP_026484847.1
OG0010242	Vcard_DToL02034-RA	XP_026484537.1
OG0010244	Vcard_DToL02039-RA	XP_026484575.1
OG0010248	Vcard_DToL00298-RA	XP_026498093.1, XP_026498102.1
OG0010250	Vcard_DToL06028-RA	XP_026487575.1
OG0010251	Vcard_DToL09346-RA	XP_026499669.1
OG0010252	Vcard_DToL12910-RA	XP_026495852.1
OG0010253	Vcard_DToL10527-RA	XP_026485631.1
OG0010256	Vcard_DToL04248-RA	XP_026488332.1
OG0010258	Vcard_DToL03581-RA	XP_026491476.1
OG0010259	Vcard_DToL13966-RA	XP_026491840.1
OG0010260	Vcard_DToL18608-RA	XP_026487086.1
OG0010262	Vcard_DToL13332-RA	XP_026491662.1
OG0010263	Vcard_DToL16017-RA	XP_026492465.1
OG0010264	Vcard_DToL16018-RA	XP_026492466.1
OG0010265	Vcard_DToL03593-RA	XP_026491803.1
OG0010267	Vcard_DToL02055-RA	XP_026484414.1
OG0010268	Vcard_DToL17483-RA	XP_026483818.1
OG0010270	Vcard_DToL18087-RA	XP_026488640.1
OG0010273	Vcard_DToL03596-RA	XP_026491725.1
OG0010275	Vcard_DToL09876-RA	XP_026493234.1
OG0010277	Vcard_DToL13299-RA	XP_026492068.1
OG0010278	Vcard_DToL12276-RA	XP_026499082.1
OG0010280	Vcard_DToL09871-RA	XP_026493534.1
OG0010282	Vcard_DToL16367-RA	XP_026497658.1
OG0010283	Vcard_DToL02074-RA	XP_026484429.1
OG0010284	Vcard_DToL01528-RA	XP_026494759.1
OG0010287	Vcard_DToL13273-RA	XP_026492132.1
OG0010289	Vcard_DToL09862-RA	XP_026493517.1
OG0010290	Vcard_DToL15157-RA	XP_026500177.1
OG0010294	Vcard_DToL17458-RA	XP_026483714.1
OG0010295	Vcard_DToL05026-RA	XP_026486272.1
OG0010298	Vcard_DToL08750-RA	XP_026495291.1
OG0010301	Vcard_DToL03267-RA	XP_026496404.1
OG0010302	Vcard_DToL09412-RA	XP_026499736.1
OG0010303	Vcard_DToL00259-RA	XP_026489524.1
OG0010304	Vcard_DToL12613-RA	XP_026495640.1
OG0010306	Vcard_DToL02848-RA	XP_026489825.1
OG0010307	Vcard_DToL05944-RA	XP_026487623.1
OG0010309	Vcard_DToL08736-RA	XP_026495122.1
OG0010310	Vcard_DToL09840-RA	XP_026493116.1
OG0010313	Vcard_DToL10964-RA	XP_026493983.1
OG0010314	Vcard_DToL07309-RA	XP_026496961.1
OG0010315	Vcard_DToL00229-RA	XP_026500857.1
OG0010316	Vcard_DToL08720-RA	XP_026495086.1
OG0010318	Vcard_DToL12781-RA	XP_026495586.1
OG0010320	Vcard_DToL01553-RA	XP_026486402.1
OG0010322	Vcard_DToL12790-RA	XP_026495688.1
OG0010323	Vcard_DToL12791-RA	XP_026495708.1
OG0010324	Vcard_DToL10464-RA	XP_026485356.1
OG0010327	Vcard_DToL08696-RA	XP_026495125.1
OG0010328	Vcard_DToL13173-RA	XP_026493746.1
OG0010329	Vcard_DToL14460-RA	XP_026494342.1
OG0010331	Vcard_DToL05093-RA	XP_026486352.1
OG0010332	Vcard_DToL13165-RA	XP_026492295.1
OG0010334	Vcard_DToL13162-RA	XP_026491202.1
OG0010337	Vcard_DToL07332-RA	XP_026496873.1
OG0010338	Vcard_DToL08673-RA	XP_026495104.1
OG0010340	Vcard_DToL02922-RA	XP_026489776.1
OG0010344	Vcard_DToL08666-RA	XP_026495118.1
OG0010346	Vcard_DToL05913-RA	XP_026487607.1
OG0010349	Vcard_DToL04321-RA	XP_026488498.1
OG0010350	Vcard_DToL00187-RA	XP_026500275.1
OG0010356	Vcard_DToL14136-RA	XP_026483254.1
OG0010357	Vcard_DToL08638-RA	XP_026494823.1
OG0010360	Vcard_DToL04349-RA	XP_026488376.1
OG0010363	Vcard_DToL09448-RA	XP_026492368.1
OG0010364	Vcard_DToL06704-RA	XP_026501022.1
OG0010366	Vcard_DToL01290-RA	XP_026493745.1
OG0010367	Vcard_DToL08623-RA	XP_026495253.1
