Orthogroup	Heliconius_melpomene_melpomene	Vanessa_tameamea
OG0007893	HMEL001022g1.t1	XP_026488682.1
OG0007894	HMEL000039-RA	XP_026490851.1
OG0007895	HMEL012638g1.t1	XP_026488179.1
OG0007896	HMEL012639g1.t1	XP_026488182.1
OG0007897	HMEL014035g1.t1	XP_026494500.1
OG0007900	HMEL012640g1.t1	XP_026488183.1
OG0007901	HMEL012641g1.t1	XP_026488174.1
OG0007902	HMEL003091g1.t1	XP_026492617.1
OG0007903	HMEL035976g1.t1	XP_026493008.1
OG0007904	HMEL001006g1.t1	XP_026484222.1
OG0007905	HMEL001004g1.t1	XP_026484219.1
OG0007906	HMEL033072g1.t1	XP_026487492.1
OG0007907	HMEL016748g1.t1	XP_026485993.1
OG0007908	HMEL013532g1.t1	XP_026500715.1
OG0007909	HMEL000033-RA	XP_026490924.1
OG0007910	HMEL031022g1.t1	XP_026485188.1
OG0007911	HMEL014091g1.t1	XP_026487363.1
OG0007912	HMEL003087g1.t1	XP_026492610.1
OG0007913	HMEL031021g1.t1	XP_026485019.1
OG0007914	HMEL009280g1.t1	XP_026489464.1
OG0007915	HMEL012642g1.t1	XP_026488166.1
OG0007916	HMEL032040g1.t1	XP_026486256.1
OG0007917	HMEL015247g1.t1	XP_026484509.1
OG0007918	HMEL000032-RA	XP_026490837.1
OG0007919	HMEL003084g1.t1	XP_026492661.1
OG0007920	HMEL017939g1.t1	XP_026497178.1
OG0007921	HMEL017944g1.t1	XP_026497106.1
OG0007922	HMEL020096g1.t1	XP_026487488.1
OG0007923	HMEL014040g1.t1	XP_026494497.1
OG0007924	HMEL009286g1.t1	XP_026489488.1
OG0007925	HMEL014041g1.t1	XP_026494505.1
OG0007926	HMEL003083g1.t1	XP_026492602.1
OG0007927	HMEL014016g1.t1	XP_026490266.1
OG0007928	HMEL000028-RA	XP_026490915.1
OG0007929	HMEL000027g1.t1	XP_026490911.1
OG0007930	HMEL014042g1.t1	XP_026494494.1
OG0007931	HMEL012643g1.t1	XP_026488172.1
OG0007932	HMEL014013g1.t1	XP_026490267.1
OG0007933	HMEL014043g1.t1	XP_026494501.1
OG0007934	HMEL014044g1.t1	XP_026494489.1
OG0007936	HMEL016243g1.t1	XP_026490257.1
OG0007937	HMEL010092g1.t1	XP_026491697.1
OG0007938	HMEL005783g1.t1	XP_026493003.1
OG0007939	HMEL004006g1.t1	XP_026488175.1
OG0007940	HMEL011502g1.t1	XP_026492996.1
OG0007941	HMEL015241g1.t1	XP_026484654.1
OG0007942	HMEL014045g1.t1	XP_026494504.1
OG0007943	HMEL004007g1.t1	XP_026488177.1
OG0007944	HMEL015237g1.t1	XP_026484645.1
OG0007945	HMEL011497g1.t1	XP_026493002.1
OG0007946	HMEL015236g1.t1	XP_026484653.1
OG0007947	HMEL009539g1.t1	XP_026500695.1
OG0007948	HMEL021239g1.t1	XP_026492999.1, XP_026493000.1
OG0007949	HMEL003530g1.t1	XP_026488140.1
OG0007950	HMEL009294g1.t1	XP_026489503.1
OG0007951	HMEL003529g1.t1	XP_026488162.1
OG0007952	HMEL003528g1.t1	XP_026488164.1
OG0007953	HMEL003943g1.t1	XP_026499955.1
OG0007954	HMEL009168g1.t1	XP_026492673.1
OG0007955	HMEL037746g1.t1	XP_026499947.1
OG0007956	HMEL012349g1.t1	XP_026488165.1
OG0007957	HMEL009169g1.t1	XP_026492668.1
OG0007958	HMEL037748g1.t1	XP_026499960.1
OG0007959	HMEL012347g1.t1	XP_026488153.1
OG0007960	HMEL009297g1.t1	XP_026486471.1
OG0007961	HMEL008969g1.t1	XP_026491057.1
OG0007962	HMEL031703g1.t1	XP_026488145.1
OG0007963	HMEL005663g1.t1	XP_026499918.1
OG0007964	HMEL015228g1.t1	XP_026484648.1
OG0007965	HMEL003293g1.t1	XP_026489820.1
OG0007966	HMEL005660g1.t1	XP_026499938.1
OG0007967	HMEL015227g1.t1	XP_026485114.1
OG0007968	HMEL000025-RA	XP_026490799.1
OG0007969	HMEL003289g1.t1	XP_026489808.1
OG0007970	HMEL037756g1.t1	XP_026499911.1
OG0007971	HMEL012344g1.t1	XP_026488176.1
OG0007972	HMEL009531g1.t1	XP_026498364.1
OG0007973	HMEL003493g1.t1	XP_026501436.1
OG0007974	HMEL009766g1.t1	XP_026485803.1
OG0007975	HMEL031704g1.t1	XP_026488135.1
OG0007976	HMEL031705g1.t1	XP_026488137.1
OG0007977	HMEL009299g1.t1	XP_026486468.1
OG0007978	HMEL012341g1.t1	XP_026488139.1
OG0007979	HMEL009300g1.t1	XP_026486467.1
OG0007980	HMEL008964g1.t1	XP_026491481.1
OG0007981	HMEL011986g1.t1	XP_026487502.1
OG0007982	HMEL013767g1.t1	XP_026490295.1
OG0007983	HMEL011987g1.t1	XP_026487482.1
OG0007984	HMEL003491g1.t1	XP_026501412.1
OG0007985	HMEL002678g1.t1	XP_026486470.1
OG0007986	HMEL022032g1.t1	XP_026498344.1
OG0007987	HMEL008962g1.t1	XP_026491172.1
OG0007988	HMEL004145g1.t1	XP_026498396.1
OG0007989	HMEL000024-RA	XP_026490896.1
OG0007990	HMEL031014g1.t1	XP_026485120.1
OG0007991	HMEL000022-RA	XP_026490813.1
OG0007992	HMEL033081g1.t1	XP_026487495.1
OG0007993	HMEL007279g1.t1	XP_026500667.1
OG0007994	HMEL004855g1.t1	XP_026501448.1
OG0007995	HMEL022514-RA	XP_026488543.1
OG0007996	HMEL002682g1.t1	XP_026486474.1
OG0007997	HMEL015218g1.t1	XP_026485122.1
OG0007998	HMEL008959g1.t1	XP_026491072.1
OG0007999	HMEL015215g1.t1	XP_026485126.1
OG0008000	HMEL015214g1.t1	XP_026485127.1
OG0008001	HMEL003383g1.t1	XP_026488538.1
OG0008002	HMEL015211g1.t1	XP_026485110.1
OG0008003	HMEL008956g1.t1	XP_026491533.1
OG0008004	HMEL011019g1.t1	XP_026500704.1
OG0008006	HMEL011020g1.t1	XP_026500702.1
OG0008007	HMEL006441g1.t1	XP_026501467.1
OG0008008	HMEL000016g1.t1	XP_026490814.1
OG0008009	HMEL008955g1.t1	XP_026491534.1
OG0008010	HMEL011021g1.t1	XP_026500705.1
OG0008011	HMEL015209g1.t1	XP_026484859.1
OG0008012	HMEL011153g1.t1	XP_026493850.1
OG0008013	HMEL033083g1.t1	XP_026487503.1
OG0008014	HMEL006443g1.t1	XP_026501479.1
OG0008015	HMEL011673g1.t1	XP_026498341.1
OG0008016	HMEL036357g1.t1	XP_026493475.1
OG0008017	HMEL002687g1.t1	XP_026486451.1
OG0008018	HMEL002688g1.t1	XP_026486446.1
OG0008019	HMEL015207g1.t1	XP_026484733.1
OG0008020	HMEL011084g1.t1	XP_026491930.1
OG0008021	HMEL002689g1.t1	XP_026486444.1
OG0008022	HMEL011155g1.t1	XP_026493821.1
OG0008023	HMEL021641g1.t1	XP_026493319.1
OG0008024	HMEL002690g1.t1	XP_026486448.1
OG0008025	HMEL037776g1.t1	XP_026499925.1
OG0008026	HMEL002691g1.t1	XP_026486472.1
OG0008027	HMEL009800g1.t1	XP_026489196.1
OG0008028	HMEL011024g1.t1	XP_026500650.1
OG0008029	HMEL002758g1.t1	XP_026501775.1
OG0008030	HMEL037136g1.t1	XP_026489191.1
OG0008031	HMEL011078g1.t1	XP_026491874.1
OG0008032	HMEL002016g1.t1	XP_026490898.1
OG0008033	HMEL011207g1.t1	XP_026491873.1
OG0008034	HMEL004535g1.t1	XP_026489172.1
OG0008035	HMEL012332g1.t1	XP_026494560.1
OG0008036	HMEL006145g1.t1	XP_026498395.1
OG0008037	HMEL012330g1.t1	XP_026494563.1
OG0008038	HMEL035294g1.t1	XP_026501622.1
OG0008039	HMEL037767g1.t1	XP_026499928.1
OG0008040	HMEL030945g1.t1	XP_026492592.1
OG0008041	HMEL002694g1.t1	XP_026486454.1
OG0008042	HMEL011026g1.t1	XP_026500646.1
OG0008043	HMEL035989g1.t1	XP_026498345.1
OG0008044	HMEL007353g1.t1	XP_026491094.1
OG0008045	HMEL002011g1.t1	XP_026486994.1
OG0008046	HMEL005302g1.t1	XP_026499919.1, XP_026499920.1
OG0008047	HMEL006137g1.t1	XP_026487115.1
OG0008048	HMEL012328g1.t1	XP_026494559.1
OG0008049	HMEL005301g1.t1	XP_026488667.1, XP_026499922.1
OG0008050	HMEL009190g1.t1	XP_026492591.1
OG0008051	HMEL012326g1.t1	XP_026487213.1
OG0008052	HMEL009193g1.t1	XP_026492583.1
OG0008053	HMEL037145g1.t1	XP_026489200.1
OG0008054	HMEL030940g1.t1	XP_026492732.1
OG0008055	HMEL014660g1.t1	XP_026489176.1
OG0008056	HMEL014800g1.t1	XP_026487217.1
OG0008057	HMEL031008g1.t1	XP_026484738.1
OG0008058	HMEL007551g1.t1	XP_026491931.1
OG0008059	HMEL017508g1.t1	XP_026485845.1, XP_026485987.1, XP_026485986.1
OG0008060	HMEL006133g1.t1	XP_026487105.1
OG0008061	HMEL030938g1.t1	XP_026492624.1
OG0008062	HMEL030937g1.t1	XP_026492688.1
OG0008063	HMEL030936g1.t1	XP_026492697.1
OG0008065	HMEL007549g1.t1	XP_026491997.1
OG0008066	HMEL032048g1.t1	XP_026485983.1
OG0008067	HMEL007347g1.t1	XP_026491162.1
OG0008068	HMEL006131g1.t1	XP_026487112.1
OG0008069	HMEL003998g1.t1	XP_026486129.1
OG0008070	HMEL009209g1.t1	XP_026492694.1
OG0008071	HMEL031712g1.t1	XP_026483228.1
OG0008072	HMEL033769g1.t1	XP_026491382.1
OG0008075	HMEL032052g1.t1	XP_026486011.1
OG0008076	HMEL011041g1.t1	XP_026500625.1
OG0008077	HMEL009312g1.t1	XP_026487108.1
OG0008078	HMEL014808g1.t1	XP_026483225.1
OG0008079	HMEL032056g1.t1	XP_026486305.1
OG0008080	HMEL009214g1.t1	XP_026492704.1
OG0008081	HMEL007342g1.t1	XP_026491383.1
OG0008082	HMEL002099g1.t1	XP_026486314.1
OG0008083	HMEL007341g1.t1	XP_026491381.1
OG0008084	HMEL007378g1.t1	XP_026491897.1
OG0008085	HMEL022383g1.t1	XP_026486303.1
OG0008086	HMEL007377g1.t1	XP_026491896.1
OG0008087	HMEL009215g1.t1	XP_026492699.1
OG0008088	HMEL030935g1.t1	XP_026493697.1
OG0008089	HMEL009217g1.t1	XP_026493698.1
OG0008090	HMEL007373g1.t1	XP_026491914.1
OG0008091	HMEL017751g1.t1	XP_026489151.1
OG0008092	HMEL013284g1.t1	XP_026487127.1
OG0008093	HMEL007293g1.t1	XP_026486505.1
OG0008094	HMEL007295g1.t1	XP_026486504.1
OG0008095	HMEL007370g1.t1	XP_026491926.1
OG0008097	HMEL032668g1.t1	XP_026488133.1
OG0008098	HMEL011050g1.t1	XP_026500730.1
OG0008099	HMEL013279g1.t1	XP_026487138.1
OG0008100	HMEL006976g1.t1	XP_026497116.1
OG0008101	HMEL010894g1.t1	XP_026485062.1
OG0008102	HMEL006979g1.t1	XP_026497145.1
OG0008103	HMEL010892g1.t1	XP_026485055.1
OG0008104	HMEL010891g1.t1	XP_026485061.1
OG0008105	HMEL033392g1.t1	XP_026487141.1
OG0008106	HMEL013272g1.t1	XP_026487144.1
OG0008108	HMEL010889g1.t1	XP_026484731.1
OG0008109	HMEL021392g1.t1	XP_026488127.1
OG0008110	HMEL010888g1.t1	XP_026485045.1
OG0008111	HMEL005137g1.t1	XP_026486254.1
OG0008112	HMEL005802g1.t1	XP_026488124.1
OG0008113	HMEL004242g1.t1	XP_026499977.1
OG0008114	HMEL004239g1.t1	XP_026499755.1
OG0008115	HMEL005135g1.t1	XP_026486029.1
OG0008116	HMEL022591-RA	XP_026491971.1
OG0008117	HMEL002412g1.t1	XP_026488131.1
OG0008118	HMEL017934g1.t1	XP_026500726.1
OG0008119	HMEL033431g1.t1	XP_026486425.1
OG0008121	HMEL035280g1.t1	XP_026501460.1
OG0008122	HMEL007880g1.t1	XP_026491915.1
OG0008123	HMEL009053g1.t1	XP_026497069.1
OG0008124	HMEL009616g1.t1	XP_026501452.1
OG0008125	HMEL032663g1.t1	XP_026497981.1
OG0008126	HMEL003598g1.t1	XP_026486429.1
OG0008127	HMEL017608g1.t1	XP_026500037.1
OG0008128	HMEL031005g1.t1	XP_026484496.1
OG0008129	HMEL014745g1.t1	XP_026490501.1
OG0008130	HMEL010881g1.t1	XP_026484498.1
OG0008131	HMEL002340g1.t1	XP_026497979.1
OG0008132	HMEL031003g1.t1	XP_026484514.1
OG0008133	HMEL011033g1.t1	XP_026500706.1
OG0008134	HMEL012358g1.t1	XP_026501513.1
OG0008135	HMEL003701g1.t1	XP_026484519.1
OG0008136	HMEL009059g1.t1	XP_026497097.1
OG0008137	HMEL010005g1.t1	XP_026488585.1
OG0008138	HMEL012352g1.t1	XP_026501508.1
OG0008139	HMEL003698g1.t1	XP_026485031.1
OG0008140	HMEL003697g1.t1	XP_026485030.1
OG0008141	HMEL017339g1.t1	XP_026491936.1
OG0008142	HMEL011255g1.t1	XP_026488587.1
OG0008143	HMEL003696g1.t1	XP_026485036.1
OG0008144	HMEL030923g1.t1	XP_026497109.1
OG0008145	HMEL009063g1.t1	XP_026497105.1, XP_026497107.1
OG0008146	HMEL011254g1.t1	XP_026488590.1
OG0008147	HMEL009066g1.t1	XP_026497113.1
OG0008148	HMEL035271g1.t1	XP_026501497.1
OG0008149	HMEL008639g1.t1	XP_026501514.1
OG0008150	HMEL009068g1.t1	XP_026497061.1
OG0008151	HMEL008637g1.t1	XP_026501516.1
OG0008152	HMEL035268g1.t1	XP_026501521.1
OG0008153	HMEL030999g1.t1	XP_026484323.1
OG0008154	HMEL003689g1.t1	XP_026485174.1
OG0008155	HMEL006667g1.t1	XP_026497970.1
OG0008156	HMEL009076g1.t1	XP_026497151.1
OG0008157	HMEL033138g1.t1	XP_026490552.1
OG0008158	HMEL011683g1.t1	XP_026501370.1
OG0008159	HMEL011684g1.t1	XP_026501383.1
OG0008160	HMEL017353g1.t1	XP_026491958.1
OG0008161	HMEL017354g1.t1	XP_026491959.1
OG0008162	HMEL030597g1.t1	XP_026491966.1
OG0008163	HMEL007416g1.t1	XP_026484476.1
OG0008164	HMEL013096g1.t1	XP_026490526.1
OG0008165	HMEL011784g1.t1	XP_026485789.1
OG0008166	HMEL018114-RA	XP_026497968.1
OG0008167	HMEL007414g1.t1	XP_026485049.1
OG0008168	HMEL013094g1.t1	XP_026490528.1
OG0008169	HMEL006214g1.t1	XP_026491354.1
OG0008171	HMEL006212g1.t1	XP_026491384.1
OG0008172	HMEL032642g1.t1	XP_026486657.1
OG0008173	HMEL033129g1.t1	XP_026490438.1
OG0008174	HMEL033782g1.t1	XP_026491376.1
OG0008175	HMEL033783g1.t1	XP_026491378.1
OG0008176	HMEL010273g1.t1	XP_026501381.1
OG0008177	HMEL006205g1.t1	XP_026491375.1
OG0008178	HMEL013113g1.t1	XP_026486641.1
OG0008179	HMEL007419g1.t1	XP_026484455.1
OG0008180	HMEL006203g1.t1	XP_026491371.1
OG0008181	HMEL013115g1.t1	XP_026486642.1
OG0008182	HMEL006202g1.t1	XP_026491366.1
OG0008183	HMEL009594g1.t1	XP_026501380.1
OG0008184	HMEL009595g1.t1	XP_026501379.1
OG0008185	HMEL009598g1.t1	XP_026501376.1
OG0008186	HMEL009599g1.t1	XP_026501321.1
OG0008187	HMEL017368g1.t1	XP_026491961.1
OG0008188	HMEL009603g1.t1	XP_026501408.1
OG0008189	HMEL009604g1.t1	XP_026501410.1
OG0008190	HMEL032656g1.t1	XP_026486663.1
OG0008191	HMEL013434g1.t1	XP_026490460.1
OG0008192	HMEL013366g1.t1	XP_026486653.1
OG0008194	HMEL009607g1.t1	XP_026501300.1
OG0008195	HMEL009081g1.t1	XP_026497090.1
OG0008196	HMEL007101g1.t1	XP_026491540.1
OG0008197	HMEL033788g1.t1	XP_026491537.1
OG0008198	HMEL007105g1.t1	XP_026491536.1
OG0008199	HMEL013257g1.t1	XP_026501331.1
OG0008200	HMEL007108g1.t1	XP_026491541.1
OG0008201	HMEL009083g1.t1	XP_026497120.1
OG0008203	HMEL009087g1.t1	XP_026497161.1
OG0008204	HMEL004528g1.t1	XP_026484858.1
OG0008205	HMEL006587g1.t1	XP_026491080.1
OG0008206	HMEL008794g1.t1	XP_026498431.1
OG0008208	HMEL030585g1.t1	XP_026491960.1
OG0008209	HMEL005834g1.t1	XP_026501610.1
OG0008210	HMEL006589g1.t1	XP_026491078.1
OG0008211	HMEL017375g1.t1	XP_026491964.1
OG0008212	HMEL005832g1.t1	XP_026501417.1
OG0008213	HMEL017377g1.t1	XP_026491963.1
OG0008214	HMEL033121g1.t1	XP_026490449.1
OG0008215	HMEL004713g1.t1	XP_026490442.1
OG0008217	HMEL021580g1.t1	XP_026501597.1
OG0008218	HMEL009091g1.t1	XP_026497086.1
OG0008219	HMEL035248g1.t1	XP_026501586.1
OG0008220	HMEL035249g1.t1	XP_026501463.1
OG0008221	HMEL006591g1.t1	XP_026491501.1
OG0008222	HMEL033117g1.t1	XP_026490511.1
OG0008223	HMEL004869g1.t1	XP_026490520.1
OG0008224	HMEL009095g1.t1	XP_026497058.1
OG0008225	HMEL010920g1.t1	XP_026490505.1
OG0008226	HMEL033111g1.t1	XP_026490507.1
OG0008227	HMEL010924g1.t1	XP_026490476.1
OG0008228	HMEL012004g1.t1	XP_026484805.1
OG0008229	HMEL006879g1.t1	XP_026501608.1
OG0008230	HMEL013669g1.t1	XP_026492008.1
OG0008231	HMEL013668g1.t1	XP_026492007.1
OG0008232	HMEL035255g1.t1	XP_026501416.1
OG0008233	HMEL005714g1.t1	XP_026501415.1
OG0008234	HMEL006848g1.t1	XP_026491781.1
OG0008235	HMEL013651g1.t1	XP_026491894.1
OG0008236	HMEL033796g1.t1	XP_026491648.1
OG0008237	HMEL013639g1.t1	XP_026500074.1
OG0008238	HMEL033106g1.t1	XP_026488793.1
OG0008239	HMEL006840g1.t1	XP_026491760.1
OG0008240	HMEL016492g1.t1	XP_026488783.1
OG0008241	HMEL007233g1.t1	XP_026498544.1
OG0008242	HMEL016495g1.t1	XP_026488796.1
OG0008243	HMEL030985g1.t1	XP_026484831.1
OG0008244	HMEL033099g1.t1	XP_026488798.1
OG0008245	HMEL015497g1.t1	XP_026497157.1
OG0008246	HMEL015501g1.t1	XP_026497039.1
OG0008247	HMEL006384g1.t1	XP_026490394.1
OG0008248	HMEL015337g1.t1	XP_026485066.1
OG0008249	HMEL015339g1.t1	XP_026485107.1, XP_026485105.1, XP_026485106.1
OG0008250	HMEL015504g1.t1	XP_026497091.1
OG0008251	HMEL013820g1.t1	XP_026484353.1
OG0008252	HMEL013821g1.t1	XP_026484351.1
OG0008253	HMEL013822g1.t1	XP_026484354.1
OG0008254	HMEL012067g1.t1	XP_026490343.1
OG0008255	HMEL015988g1.t1	XP_026497173.1
OG0008256	HMEL015987g1.t1	XP_026497177.1
OG0008257	HMEL015985g1.t1	XP_026497074.1
OG0008259	HMEL015981g1.t1	XP_026496567.1
OG0008261	HMEL015977g1.t1	XP_026496593.1
OG0008262	HMEL035583g1.t1	XP_026500739.1
OG0008263	HMEL015973g1.t1	XP_026496609.1
OG0008264	HMEL015971g1.t1	XP_026496606.1
OG0008265	HMEL015970g1.t1	XP_026496595.1
OG0008266	HMEL006696g1.t1	XP_026494748.1
OG0008267	HMEL006692g1.t1	XP_026494724.1
OG0008268	HMEL006690g1.t1	XP_026494702.1
OG0008269	HMEL030864g1.t1	XP_026494725.1
OG0008270	HMEL016653g1.t1	XP_026500634.1
OG0008271	HMEL007313g1.t1	XP_026494732.1
OG0008273	HMEL009722g1.t1	XP_026493484.1
OG0008274	HMEL030969g1.t1	XP_026500050.1
OG0008275	HMEL006645g1.t1	XP_026499132.1
OG0008276	HMEL037633g1.t1	XP_026486879.1
OG0008277	HMEL011525g1.t1	XP_026483068.1
OG0008278	HMEL009625g1.t1	XP_026483269.1
OG0008279	HMEL030785g1.t1	XP_026486601.1
OG0008280	HMEL005000g1.t1	XP_026494359.1
OG0008281	HMEL015579g1.t1	XP_026490683.1
OG0008282	HMEL017543g1.t1	XP_026498790.1, XP_026498788.1, XP_026498789.1
OG0008283	HMEL034725g1.t1	XP_026483450.1
OG0008284	HMEL014994g1.t1	XP_026483984.1
OG0008285	HMEL011197g1.t1, HMEL011196g1.t1	XP_026490586.1
OG0008286	HMEL003574g1.t1	XP_026488999.1, XP_026489000.1
OG0008287	HMEL032346g1.t1, HMEL037012g1.t1, HMEL031369g1.t1, HMEL006885g1.t1	XP_026485471.1
OG0008288	HMEL015255g1.t1	XP_026484693.1, XP_026484691.1
OG0008289	HMEL009833g1.t1, HMEL016304g1.t1	XP_026493072.1
OG0008290	HMEL032785g1.t1	XP_026488494.1, XP_026488493.1
OG0008291	HMEL002447g1.t1	XP_026494401.1
OG0008293	HMEL010606g1.t1	XP_026483330.1
OG0008294	HMEL013247g1.t1	XP_026490024.1, XP_026490020.1, XP_026490022.1, XP_026490023.1
OG0008295	HMEL037962g1.t1	XP_026494181.1
OG0008296	HMEL015669g1.t1	XP_026484195.1
OG0008297	HMEL015820g1.t1	XP_026489339.1
OG0008298	HMEL035313g1.t1	XP_026483451.1
OG0008299	HMEL036756g1.t1	XP_026495665.1
OG0008300	HMEL010767-RA	XP_026500194.1
OG0008301	HMEL031941g1.t1	XP_026485825.1
OG0008302	HMEL016731g1.t1	XP_026488273.1
OG0008303	HMEL036533g1.t1	XP_026498202.1
OG0008304	HMEL011000g1.t1	XP_026494446.1
OG0008305	HMEL036153g1.t1	XP_026485404.1
OG0008306	HMEL002297g1.t1	XP_026487714.1
OG0008307	HMEL008461g1.t1	XP_026497554.1
OG0008308	HMEL022543g1.t1	XP_026491573.1
OG0008309	HMEL016843g1.t1	XP_026499361.1
OG0008310	HMEL016561g1.t1	XP_026490210.1
OG0008311	HMEL017807g1.t1	XP_026493295.1
OG0008312	HMEL013524g1.t1	XP_026496352.1
OG0008313	HMEL011737g1.t1	XP_026484876.1
OG0008315	HMEL010413g1.t1	XP_026483577.1, XP_026483578.1
OG0008316	HMEL033549g1.t1	XP_026493823.1
OG0008317	HMEL031641g1.t1	XP_026499692.1
OG0008318	HMEL032044g1.t1	XP_026486085.1
OG0008319	HMEL013413g1.t1	XP_026491999.1
OG0008320	HMEL012220g1.t1, HMEL012222g1.t1	XP_026500264.1
OG0008321	HMEL037731g1.t1	XP_026486814.1
OG0008322	HMEL014586g1.t1	XP_026496498.1
OG0008323	HMEL007644g1.t1	XP_026494300.1
OG0008325	HMEL015967g1.t1	XP_026496563.1
OG0008326	HMEL014957g1.t1	XP_026489669.1, XP_026489668.1
OG0008327	HMEL000010g1.t1	XP_026490908.1
OG0008329	HMEL007839g1.t1	XP_026486066.1
OG0008331	HMEL009273g1.t1	XP_026489460.1
OG0008332	HMEL018028g1.t1	XP_026486063.1
OG0008333	HMEL033879g1.t1	XP_026491827.1
OG0008334	HMEL032766g1.t1	XP_026488408.1, XP_026488409.1
OG0008335	HMEL008762g1.t1	XP_026483236.1, XP_026483227.1
OG0008336	HMEL034370g1.t1	XP_026496208.1, XP_026496209.1
OG0008338	HMEL036037g1.t1	XP_026485502.1
OG0008339	HMEL004809g1.t1	XP_026491441.1
OG0008341	HMEL013390g1.t1	XP_026489216.1
OG0008342	HMEL031829g1.t1	XP_026490141.1, XP_026490140.1
OG0008343	HMEL033055g1.t1	XP_026487403.1
OG0008344	HMEL016791g1.t1	XP_026496697.1
OG0008345	HMEL008539g1.t1	XP_026497889.1
OG0008347	HMEL006959g1.t1	XP_026492614.1
OG0008348	HMEL008427g1.t1	XP_026486580.1
OG0008349	HMEL008428g1.t1	XP_026486578.1
OG0008350	HMEL022553-RA	XP_026498571.1
OG0008351	HMEL008331g1.t1, HMEL008330g1.t1	XP_026498850.1
OG0008353	HMEL002108g1.t1	XP_026494361.1
OG0008354	HMEL030876g1.t1, HMEL030878g1.t1, HMEL038182g1.t1, HMEL035849g1.t1, HMEL034996g1.t1, HMEL037188g1.t1, HMEL037557g1.t1, HMEL038183g1.t1	XP_026495768.1
OG0008356	HMEL033279g1.t1	XP_026500663.1
OG0008360	HMEL035700g1.t1	XP_026483830.1
OG0008368	HMEL011965g1.t1	XP_026499607.1
OG0008371	HMEL013013g1.t1	XP_026488288.1
OG0008372	HMEL034627g1.t1	XP_026498842.1
OG0008373	HMEL004335g1.t1	XP_026498700.1
OG0008374	HMEL005884-RA	XP_026487097.1
OG0008375	HMEL036174g1.t1	XP_026485406.1
OG0008376	HMEL003454g1.t1	XP_026493526.1
OG0008377	HMEL036945g1.t1	XP_026496180.1
OG0008378	HMEL004333g1.t1	XP_026489248.1
OG0008380	HMEL013223g1.t1	XP_026486763.1
OG0008381	HMEL017123g1.t1	XP_026492107.1
OG0008383	HMEL003249g1.t1	XP_026496417.1
OG0008384	HMEL009500g1.t1	XP_026497270.1
OG0008385	HMEL003251g1.t1	XP_026496421.1
OG0008386	HMEL017126g1.t1	XP_026492123.1
OG0008389	HMEL013219g1.t1	XP_026486771.1
OG0008392	HMEL014527g1.t1	XP_026483897.1
OG0008393	HMEL030378g1.t1	XP_026497275.1
OG0008396	HMEL006054g1.t1	XP_026492915.1
OG0008397	HMEL016397g1.t1	XP_026485238.1
OG0008399	HMEL005156g1.t1	XP_026498996.1
OG0008400	HMEL009474g1.t1	XP_026497359.1
OG0008403	HMEL007828g1.t1	XP_026499020.1
OG0008404	HMEL008226g1.t1	XP_026483428.1
OG0008407	HMEL003913g1.t1	XP_026490002.1
OG0008408	HMEL009118g1.t1	XP_026499033.1
OG0008409	HMEL010393g1.t1	XP_026485632.1
OG0008410	HMEL006060g1.t1	XP_026492918.1
OG0008412	HMEL017955g1.t1	XP_026500915.1
OG0008413	HMEL014781g1.t1	XP_026488520.1
OG0008415	HMEL006061g1.t1	XP_026485677.1
OG0008416	HMEL004742g1.t1	XP_026492141.1
OG0008417	HMEL011604g1.t1	XP_026489343.1
OG0008418	HMEL030367g1.t1	XP_026497339.1
OG0008419	HMEL034002g1.t1	XP_026491043.1
OG0008421	HMEL035589g1.t1	XP_026490331.1
OG0008422	HMEL002997g1.t1	XP_026500992.1
OG0008423	HMEL030101g1.t1	XP_026483904.1
OG0008424	HMEL032890g1.t1	XP_026499036.1
OG0008425	HMEL008682g1.t1	XP_026499425.1
OG0008426	HMEL030102g1.t1	XP_026483905.1
OG0008427	HMEL030697g1.t1	XP_026487016.1
OG0008429	HMEL007479g1.t1	XP_026497518.1
OG0008430	HMEL002992g1.t1	XP_026500994.1
OG0008431	HMEL010821g1.t1	XP_026483124.1
OG0008432	HMEL007484g1.t1	XP_026497277.1
OG0008435	HMEL030364g1.t1	XP_026497331.1
OG0008436	HMEL004916g1.t1	XP_026501217.1
OG0008437	HMEL031234g1.t1	XP_026501223.1
OG0008438	HMEL004918g1.t1	XP_026501222.1
OG0008439	HMEL010482g1.t1	XP_026487015.1
OG0008441	HMEL034042g1.t1	XP_026500936.1
OG0008442	HMEL020783g1.t1	XP_026483442.1
OG0008443	HMEL020899g1.t1	XP_026501647.1
OG0008444	HMEL012819g1.t1	XP_026501159.1
OG0008447	HMEL010586g1.t1	XP_026496166.1
OG0008448	HMEL005621-RA	XP_026500906.1
OG0008450	HMEL007951g1.t1	XP_026496348.1
OG0008451	HMEL036607g1.t1	XP_026501038.1
OG0008453	HMEL004891g1.t1	XP_026496169.1
OG0008456	HMEL031446g1.t1	XP_026499999.1
OG0008457	HMEL014502g1.t1	XP_026500000.1
OG0008458	HMEL036390g1.t1	XP_026493202.1
OG0008459	HMEL032906g1.t1	XP_026498962.1
OG0008460	HMEL004281g1.t1	XP_026484069.1
OG0008461	HMEL014624g1.t1	XP_026493233.1
OG0008462	HMEL009007g1.t1	XP_026487011.1
