Orthogroup	Heliconius_melpomene_melpomene	Junonia_coenia
OG0009018	HMEL013182g1.t1	JC_14804-RA
OG0009020	HMEL014074g1.t1	JC_03967-RA
OG0009021	HMEL011863g1.t1	JC_00547-RA
OG0009022	HMEL014325g1.t1	JC_04700-RA
OG0009023	HMEL030353g1.t1	JC_13173-RA
OG0009027	HMEL007793-RA	JC_16850-RA
OG0009028	HMEL008563g1.t1	JC_06880-RA
OG0009030	HMEL002499g1.t1	JC_10813-RA
OG0009032	HMEL004411g1.t1	JC_13177-RA
OG0009033	HMEL014213g1.t1	JC_04707-RA
OG0009034	HMEL008445g1.t1	JC_15835-RA, JC_15834-RA
OG0009035	HMEL002502g1.t1	JC_10809-RA
OG0009037	HMEL035109g1.t1	JC_03973-RA
OG0009040	HMEL012257g1.t1	JC_10806-RA
OG0009042	HMEL013597g1.t1	JC_13193-RA
OG0009044	HMEL014068g1.t1	JC_03974-RA
OG0009045	HMEL035110g1.t1	JC_03977-RA
OG0009047	HMEL010707g1.t1	JC_07183-RA
OG0009048	HMEL035111g1.t1	JC_03978-RA
OG0009050	HMEL035748g1.t1	JC_10805-RA
OG0009051	HMEL033833g1.t1	JC_02633-RA
OG0009053	HMEL012249g1.t1	JC_10802-RA
OG0009054	HMEL032140g1.t1	JC_13896-RA
OG0009055	HMEL034302g1.t1	JC_05355-RA
OG0009056	HMEL012259-RA	JC_06475-RA
OG0009058	HMEL015754g1.t1	JC_03983-RA
OG0009059	HMEL012248g1.t1	JC_10801-RA
OG0009062	HMEL035119g1.t1	JC_03984-RA
OG0009063	HMEL022079g1.t1	JC_09467-RA
OG0009065	HMEL034680g1.t1	JC_14705-RA
OG0009066	HMEL005038g1.t1	JC_03987-RA
OG0009068	HMEL005189g1.t1	JC_04724-RA
OG0009069	HMEL005039g1.t1	JC_03988-RA
OG0009071	HMEL012242g1.t1	JC_10790-RA
OG0009072	HMEL006939g1.t1	JC_01161-RA
OG0009074	HMEL014225g1.t1	JC_16875-RA
OG0009075	HMEL035126g1.t1	JC_03999-RA
OG0009077	HMEL015872g1.t1	JC_15791-RA
OG0009078	HMEL008109g1.t1	JC_17121-RA
OG0009079	HMEL012238g1.t1	JC_10781-RA
OG0009080	HMEL017972g1.t1	JC_14197-RA
OG0009086	HMEL007073g1.t1	JC_04738-RA
OG0009088	HMEL035131g1.t1	JC_04002-RA
OG0009090	HMEL004974g1.t1	JC_07173-RA
OG0009091	HMEL007865g1.t1	JC_06484-RA
OG0009092	HMEL016759g1.t1	JC_08861-RA
OG0009093	HMEL035133g1.t1	JC_04004-RA
OG0009095	HMEL035134g1.t1	JC_04005-RA
OG0009096	HMEL002559g1.t1	JC_05339-RA
OG0009097	HMEL005774g1.t1	JC_04006-RA
OG0009099	HMEL013873g1.t1	JC_02045-RA
OG0009100	HMEL036512g1.t1	JC_05950-RA
OG0009102	HMEL005773g1.t1	JC_04007-RA
OG0009106	HMEL007011g1.t1	JC_03352-RA
OG0009107	HMEL005770g1.t1	JC_04010-RA
OG0009108	HMEL012103g1.t1	JC_04012-RA
OG0009109	HMEL035138g1.t1	JC_04013-RA
OG0009110	HMEL035139g1.t1	JC_04014-RA
OG0009111	HMEL016291g1.t1	JC_03350-RA
OG0009112	HMEL035140g1.t1	JC_04019-RA
OG0009113	HMEL034669g1.t1	JC_14688-RA
OG0009115	HMEL012110g1.t1	JC_04024-RA
OG0009117	HMEL037028g1.t1	JC_08851-RA
OG0009118	HMEL037026g1.t1	JC_08849-RA
OG0009119	HMEL016871g1.t1	JC_14683-RA
OG0009121	HMEL014548g1.t1	JC_15244-RA
OG0009122	HMEL030092g1.t1, HMEL030093g1.t1, HMEL034590g1.t1	JC_15245-RA
OG0009124	HMEL012970g1.t1	JC_13210-RA
OG0009125	HMEL022134g1.t1, HMEL016112g1.t1, HMEL032638g1.t1, HMEL032629g1.t1	JC_09843-RA
OG0009126	HMEL005420g1.t1	JC_04763-RA
OG0009127	HMEL031926g1.t1	JC_04764-RA
OG0009128	HMEL012115g1.t1	JC_04028-RA
OG0009129	HMEL031927g1.t1	JC_04765-RA
OG0009131	HMEL030840g1.t1	JC_01185-RA
OG0009132	HMEL032787g1.t1	JC_03348-RA
OG0009133	HMEL011656g1.t1	JC_08267-RA
OG0009134	HMEL012118g1.t1	JC_04030-RA
OG0009135	HMEL032786g1.t1	JC_03347-RA
OG0009136	HMEL006264g1.t1	JC_00510-RA
OG0009137	HMEL037639g1.t1	JC_07157-RA
OG0009139	HMEL008322-RA	JC_11663-RA
OG0009141	HMEL013528g1.t1	JC_02080-RA
OG0009143	HMEL006016g1.t1	JC_04777-RA
OG0009144	HMEL035143g1.t1	JC_04041-RA
OG0009145	HMEL006257g1.t1	JC_00502-RA
OG0009146	HMEL014860g1.t1	JC_02678-RA
OG0009148	HMEL034667g1.t1	JC_14669-RA
OG0009149	HMEL037637g1.t1	JC_07155-RA
OG0009150	HMEL031126g1.t1	JC_00496-RA
OG0009151	HMEL006501g1.t1	JC_05318-RA
OG0009152	HMEL006500g1.t1	JC_05316-RA
OG0009153	HMEL035144g1.t1	JC_04045-RA
OG0009154	HMEL004156g1.t1	JC_14164-RA
OG0009155	HMEL035145g1.t1	JC_04050-RA
OG0009156	HMEL014543g1.t1	JC_15236-RA
OG0009158	HMEL017916g1.t1	JC_06500-RA
OG0009160	HMEL035147g1.t1	JC_04052-RA
OG0009161	HMEL005392g1.t1	JC_03329-RA
OG0009162	HMEL004825g1.t1	JC_04053-RA
OG0009163	HMEL031121g1.t1	JC_00493-RA
OG0009164	HMEL010189g1.t1	JC_11920-RA
OG0009166	HMEL005742g1.t1	JC_04057-RA
OG0009168	HMEL005743g1.t1	JC_04058-RA
OG0009170	HMEL032774g1.t1	JC_03324-RA
OG0009172	HMEL016922g1.t1	JC_04795-RA
OG0009173	HMEL031605g1.t1	JC_07579-RA
OG0009175	HMEL006488g1.t1	JC_05306-RA
OG0009177	HMEL006244g1.t1	JC_00487-RA
OG0009179	HMEL013343g1.t1	JC_01208-RA
OG0009180	HMEL031943g1.t1	JC_04797-RA
OG0009181	HMEL013341g1.t1	JC_01209-RA
OG0009185	HMEL005869g1.t1	JC_13729-RA
OG0009189	HMEL031946g1.t1	JC_04800-RA
OG0009191	HMEL021438g1.t1	JC_05922-RA
OG0009192	HMEL020094g1.t1	JC_04061-RA
OG0009193	HMEL012698g1.t1	JC_07567-RA
OG0009194	HMEL034289g1.t1	JC_05297-RA, JC_05298-RA
OG0009195	HMEL013331g1.t1	JC_01219-RA
OG0009197	HMEL002459g1.t1	JC_06505-RA
OG0009202	HMEL030281g1.t1	JC_08289-RA
OG0009204	HMEL036072g1.t1	JC_06513-RA
OG0009205	HMEL036746g1.t1	JC_10850-RA
OG0009206	HMEL035151g1.t1	JC_04081-RA
OG0009207	HMEL030072g1.t1	JC_15350-RA
OG0009210	HMEL035158g1.t1	JC_04087-RA
OG0009211	HMEL006873g1.t1	JC_11943-RA, JC_11939-RA, JC_11941-RA
OG0009212	HMEL006872g1.t1, HMEL033276g1.t1	JC_11944-RA
OG0009213	HMEL035159g1.t1	JC_04088-RA
OG0009214	HMEL007930g1.t1	JC_04089-RA
OG0009215	HMEL035160g1.t1	JC_04090-RA
OG0009216	HMEL035161g1.t1	JC_04091-RA
OG0009217	HMEL035162g1.t1	JC_04092-RA
OG0009219	HMEL030075g1.t1	JC_15345-RA
OG0009220	HMEL005837g1.t1	JC_05897-RA
OG0009222	HMEL012883-RA	JC_13828-RA
OG0009223	HMEL002926g1.t1	JC_08822-RA
OG0009225	HMEL015602g1.t1	JC_04101-RA
OG0009227	HMEL015603g1.t1	JC_04102-RA
OG0009228	HMEL035165g1.t1	JC_04103-RA
OG0009229	HMEL031996g1.t1	JC_04905-RA
OG0009232	HMEL015606g1.t1	JC_04104-RA
OG0009234	HMEL004655g1.t1	JC_05888-RA
OG0009236	HMEL004654g1.t1	JC_05886-RA
OG0009237	HMEL030287g1.t1	JC_08301-RA
OG0009239	HMEL015172g1.t1	JC_00318-RA
OG0009242	HMEL021070g1.t1	JC_05880-RA
OG0009244	HMEL033529g1.t1	JC_11230-RA
OG0009245	HMEL016676g1.t1	JC_02693-RA
OG0009246	HMEL002930g1.t1	JC_08818-RA
OG0009248	HMEL018032g1.t1	JC_04896-RA
OG0009250	HMEL032789g1.t1	JC_03286-RA
OG0009251	HMEL006861g1.t1	JC_11964-RA
OG0009252	HMEL002934g1.t1	JC_08815-RA
OG0009255	HMEL031069g1.t1	JC_00324-RA
OG0009256	HMEL033527g1.t1	JC_11234-RA
OG0009258	HMEL020979g1.t1	JC_10865-RA
OG0009259	HMEL035166g1.t1	JC_04107-RA
OG0009260	HMEL003749g1.t1	JC_15745-RA
OG0009261	HMEL009846g1.t1	JC_05872-RA
OG0009263	HMEL006890g1.t1	JC_13702-RA
OG0009265	HMEL032589g1.t1	JC_09919-RA
OG0009266	HMEL036782g1.t1	JC_10885-RA
OG0009267	HMEL006853g1.t1	JC_11970-RA
OG0009268	HMEL007649g1.t1	JC_12529-RA
OG0009269	HMEL015614g1.t1	JC_04112-RA
OG0009270	HMEL015616g1.t1	JC_04114-RA
OG0009272	HMEL031073g1.t1	JC_00332-RA
OG0009274	HMEL035469g1.t1	JC_02149-RA
OG0009275	HMEL015598g1.t1	JC_12272-RA
OG0009276	HMEL002306g1.t1	JC_08319-RA
OG0009278	HMEL013437g1.t1	JC_04116-RA
OG0009279	HMEL013438g1.t1	JC_04117-RA
OG0009282	HMEL036791g1.t1	JC_10890-RA
OG0009290	HMEL035175g1.t1	JC_04118-RA
OG0009292	HMEL037664g1.t1	JC_07127-RA
OG0009293	HMEL008202g1.t1	JC_04120-RA
OG0009295	HMEL015137g1.t1	JC_00364-RA
OG0009296	HMEL013138g1.t1	JC_14762-RA
OG0009298	HMEL017871g1.t1	JC_10893-RA
OG0009299	HMEL034771g1.t1	JC_09377-RA
OG0009300	HMEL005066-RA	JC_04123-RA
OG0009301	HMEL033005g1.t1	JC_08338-RA
OG0009302	HMEL002181g1.t1	JC_07124-RA
OG0009305	HMEL012505g1.t1	JC_01271-RA
OG0009306	HMEL005065g1.t1	JC_04124-RA
OG0009308	HMEL012299g1.t1	JC_04126-RA
OG0009310	HMEL035179g1.t1	JC_04127-RA
OG0009313	HMEL008782g1.t1	JC_02205-RA
OG0009314	HMEL008781g1.t1	JC_02204-RA
OG0009315	HMEL035517g1.t1	JC_02202-RA
OG0009317	HMEL003902g1.t1	JC_08803-RA
OG0009318	HMEL011344g1.t1	JC_10912-RA
OG0009320	HMEL012295g1.t1	JC_04128-RA
OG0009321	HMEL034762g1.t1	JC_09374-RA
OG0009323	HMEL008777-RA	JC_02200-RA
OG0009324	HMEL008776g1.t1	JC_02199-RA
OG0009325	HMEL006793g1.t1	JC_08361-RA
OG0009327	HMEL032359g1.t1, HMEL032360g1.t1	JC_10360-RA
OG0009328	HMEL021154g1.t1	JC_04131-RA
OG0009329	HMEL031646g1.t1	JC_07687-RA
OG0009330	HMEL011354g1.t1	JC_10923-RA
OG0009331	HMEL007023g1.t1	JC_13265-RA
OG0009332	HMEL007022g1.t1	JC_13266-RA
OG0009334	HMEL007049g1.t1	JC_12182-RA
OG0009335	HMEL006629g1.t1	JC_02196-RA
OG0009336	HMEL007048g1.t1	JC_12181-RA
OG0009338	HMEL011359g1.t1	JC_10929-RA
OG0009339	HMEL020037g1.t1	JC_10368-RA
OG0009340	HMEL004703g1.t1	JC_04133-RA
OG0009342	HMEL004701g1.t1	JC_04135-RA
OG0009343	HMEL037002g1.t1	JC_08955-RA
OG0009344	HMEL015058g1.t1	JC_02192-RA
OG0009345	HMEL004699g1.t1	JC_04137-RA
OG0009347	HMEL004698g1.t1	JC_04138-RA
OG0009348	HMEL020887g1.t1	JC_04141-RA
OG0009349	HMEL005446g1.t1	JC_13754-RA
OG0009350	HMEL015022g1.t1	JC_13270-RA
OG0009351	HMEL032352g1.t1	JC_10376-RA
OG0009353	HMEL031087g1.t1	JC_00373-RA
OG0009354	HMEL014558g1.t1	JC_05699-RA
OG0009355	HMEL035186g1.t1	JC_04142-RA
OG0009359	HMEL038138g1.t1	JC_12306-RA
OG0009360	HMEL010220g1.t1	JC_11158-RA
OG0009361	HMEL013480g1.t1	JC_02177-RA
OG0009362	HMEL015012g1.t1	JC_13277-RA
OG0009365	HMEL013476g1.t1	JC_02174-RA
OG0009368	HMEL016447g1.t1	JC_02934-RA
OG0009371	HMEL031093g1.t1	JC_00391-RA
OG0009373	HMEL038225g1.t1	JC_13286-RA
OG0009375	HMEL010643g1.t1	JC_12681-RA
OG0009376	HMEL005954g1.t1	JC_01291-RA
OG0009378	HMEL010646g1.t1	JC_12674-RA
OG0009384	HMEL008783g1.t1	JC_02206-RA
OG0009386	HMEL004958g1.t1	JC_12669-RA
OG0009388	HMEL037063g1.t1	JC_08981-RA
OG0009390	HMEL016452g1.t1	JC_02926-RA
OG0009392	HMEL032338g1.t1	JC_10394-RA, JC_10393-RA
OG0009394	HMEL021601g1.t1	JC_06667-RA
OG0009398	HMEL015763g1.t1	JC_07096-RA
OG0009399	HMEL007598g1.t1	JC_13627-RA
OG0009401	HMEL031098g1.t1	JC_00410-RA
OG0009402	HMEL008166g1.t1	JC_12649-RA
OG0009403	HMEL037641g1.t1	JC_07092-RA
OG0009404	HMEL037642g1.t1	JC_07091-RA
OG0009405	HMEL017475g1.t1	JC_06661-RA
OG0009406	HMEL015653g1.t1	JC_04850-RA
OG0009407	HMEL017473g1.t1	JC_06659-RA
OG0009408	HMEL030060g1.t1	JC_15370-RA, JC_15369-RA
OG0009410	HMEL006654g1.t1	JC_05218-RA
OG0009411	HMEL036343g1.t1	JC_05776-RA
OG0009414	HMEL031659g1.t1	JC_07723-RA, JC_07722-RA
OG0009418	HMEL035197g1.t1	JC_04148-RA
OG0009420	HMEL010374g1.t1	JC_01869-RA
OG0009422	HMEL035094g1.t1	JC_03895-RA
OG0009425	HMEL015296g1.t1	JC_07728-RA
OG0009426	HMEL021526g1.t1	JC_10955-RA
OG0009427	HMEL021527g1.t1	JC_10956-RA
OG0009428	HMEL032345g1.t1	JC_10380-RA
OG0009430	HMEL015962g1.t1	JC_01058-RA
OG0009434	HMEL020367g1.t1	JC_06657-RA
OG0009435	HMEL006639g1.t1	JC_07001-RA
OG0009439	HMEL006638g1.t1	JC_07006-RA
OG0009440	HMEL031669g1.t1	JC_07746-RA, JC_07744-RA
OG0009441	HMEL006637g1.t1	JC_07007-RA
OG0009442	HMEL030055g1.t1	JC_15380-RA
OG0009446	HMEL006635g1.t1	JC_07009-RA
OG0009447	HMEL006634g1.t1	JC_07010-RA
OG0009450	HMEL035204g1.t1	JC_04158-RA
OG0009451	HMEL011826g1.t1	JC_10966-RA
OG0009452	HMEL015633g1.t1	JC_08392-RA
OG0009455	HMEL021686g1.t1	JC_13929-RA
OG0009457	HMEL031062g1.t1	JC_00295-RA
OG0009458	HMEL032176g1.t1	JC_13931-RA
OG0009460	HMEL032121g1.t1	JC_13861-RA, JC_13860-RA
OG0009461	HMEL020073g1.t1	JC_13857-RA
OG0009462	HMEL011075g1.t1	JC_12074-RA
OG0009463	HMEL038162g1.t1	JC_12626-RA
OG0009467	HMEL032119g1.t1	JC_13854-RA
OG0009468	HMEL007981g1.t1	JC_10453-RA
OG0009469	HMEL003966g1.t1	JC_04162-RA
OG0009472	HMEL034234g1.t1	JC_05191-RA
OG0009474	HMEL011371g1.t1	JC_08429-RA
OG0009475	HMEL034232g1.t1	JC_05187-RA
OG0009476	HMEL004650g1.t1, HMEL038216g1.t1	JC_10985-RA
OG0009479	HMEL021953g1.t1	JC_04165-RA
OG0009480	HMEL017719g1.t1	JC_02897-RA
OG0009481	HMEL011375g1.t1	JC_08435-RA
OG0009482	HMEL036825g1.t1	JC_10988-RA
OG0009483	HMEL033720g1.t1	JC_02890-RA
OG0009484	HMEL003666g1.t1	JC_07052-RA
OG0009486	HMEL035212g1.t1	JC_04168-RA, JC_04166-RA
OG0009487	HMEL008024g1.t1	JC_04169-RA
OG0009490	HMEL010114g1.t1	JC_12575-RA
OG0009491	HMEL010116g1.t1	JC_12578-RA
OG0009492	HMEL010117g1.t1	JC_12580-RA
OG0009495	HMEL037084g1.t1	JC_09033-RA
OG0009496	HMEL004649g1.t1	JC_10992-RA
OG0009497	HMEL003667g1.t1	JC_07055-RA
OG0009500	HMEL005058g1.t1	JC_05184-RA
OG0009501	HMEL015202g1.t1	JC_00274-RA
OG0009506	HMEL004476g1.t1	JC_12592-RA
OG0009509	HMEL008007g1.t1	JC_09034-RA
OG0009510	HMEL011394g1.t1	JC_08460-RA
OG0009512	HMEL011277g1.t1	JC_15472-RA
OG0009513	HMEL002386g1.t1	JC_04174-RA
OG0009514	HMEL035216g1.t1	JC_04175-RA
OG0009515	HMEL014601g1.t1	JC_04179-RA
OG0009517	HMEL014600g1.t1	JC_04180-RA
OG0009518	HMEL004763g1.t1	JC_09044-RA
OG0009519	HMEL003555g1.t1	JC_06989-RA
OG0009520	HMEL003554g1.t1	JC_06988-RA
OG0009521	HMEL017427g1.t1	JC_05835-RA
OG0009523	HMEL021772g1.t1	JC_06631-RA
OG0009526	HMEL004760g1.t1	JC_09050-RA
OG0009527	HMEL012079g1.t1	JC_01835-RA
OG0009528	HMEL009690g1.t1	JC_05089-RA
OG0009529	HMEL013387g1.t1	JC_07201-RA
OG0009530	HMEL009688g1.t1	JC_05091-RA
OG0009531	HMEL007757g1.t1	JC_04182-RA
OG0009532	HMEL035955g1.t1	JC_06628-RA
OG0009533	HMEL007758g1.t1	JC_04184-RA
OG0009534	HMEL037719g1.t1	JC_07205-RA
OG0009535	HMEL007759g1.t1	JC_04185-RA
OG0009536	HMEL033306g1.t1	JC_11763-RA
OG0009538	HMEL009686g1.t1	JC_05093-RA
OG0009539	HMEL022412g1.t1	JC_03170-RA
OG0009541	HMEL009681g1.t1	JC_05097-RA
OG0009542	HMEL015462g1.t1	JC_11776-RA
OG0009544	HMEL008421g1.t1	JC_07781-RA
OG0009546	HMEL031681g1.t1	JC_07790-RA
OG0009548	HMEL032014g1.t1	JC_04932-RA, JC_04931-RA
OG0009552	HMEL008084g1.t1	JC_04934-RA
OG0009553	HMEL008085g1.t1	JC_04935-RA
OG0009555	HMEL013547g1.t1	JC_05101-RA
OG0009556	HMEL013549g1.t1	JC_05102-RA
OG0009557	HMEL013551g1.t1	JC_05103-RA
OG0009559	HMEL005676g1.t1	JC_04945-RA
OG0009561	HMEL037099g1.t1	JC_09059-RA
OG0009562	HMEL034200g1.t1	JC_05111-RA
OG0009563	HMEL007775g1.t1	JC_01829-RA
OG0009564	HMEL002901-RA	JC_13539-RA
OG0009566	HMEL013554g1.t1	JC_05112-RA
OG0009567	HMEL013555g1.t1	JC_05114-RA
OG0009568	HMEL035226g1.t1	JC_04190-RA
OG0009572	HMEL013558g1.t1	JC_05118-RA
OG0009573	HMEL013559g1.t1	JC_05119-RA
OG0009575	HMEL007569g1.t1	JC_04952-RA
OG0009576	HMEL002899-RA	JC_13537-RA
OG0009577	HMEL005995g1.t1	JC_09278-RA
OG0009581	HMEL003175g1.t1	JC_05121-RA
OG0009582	HMEL003176-RA	JC_05122-RA
OG0009583	HMEL009406g1.t1	JC_07210-RA
OG0009585	HMEL021150g1.t1	JC_04207-RA
OG0009589	HMEL002880g1.t1	JC_13522-RA
OG0009590	HMEL011421g1.t1	JC_08489-RA
OG0009592	HMEL001029g1.t1	JC_05138-RA
OG0009594	HMEL035237g1.t1	JC_04213-RA
OG0009595	HMEL001031g1.t1	JC_05139-RA
OG0009596	HMEL001036g1.t1	JC_05143-RA
OG0009597	HMEL001037g1.t1	JC_05144-RA
OG0009598	HMEL001038g1.t1	JC_05145-RA
OG0009599	HMEL001039g1.t1	JC_05146-RA
OG0009602	HMEL005899g1.t1	JC_00851-RA
OG0009604	HMEL033070g1.t1	JC_08499-RA
OG0009605	HMEL011432g1.t1	JC_08501-RA
OG0009606	HMEL009235-RA	JC_11812-RA
OG0009607	HMEL031032g1.t1	JC_00211-RA
OG0009608	HMEL031031g1.t1	JC_00210-RA
OG0009610	HMEL015259g1.t1	JC_00205-RA
OG0009613	HMEL036862g1.t1	JC_11019-RA
OG0009614	HMEL011439g1.t1	JC_08507-RA
OG0009616	HMEL032684g1.t1	JC_03102-RA
OG0009617	HMEL014314g1.t1	JC_11095-RA
OG0009618	HMEL016751g1.t1	JC_04977-RA
OG0009619	HMEL011015g1.t1	JC_01649-RA
OG0009620	HMEL030956g1.t1	JC_00844-RA
OG0009622	HMEL035243g1.t1	JC_04229-RA
OG0009624	HMEL006000g1.t1	JC_06589-RA
OG0009625	HMEL031020g1.t1	JC_00190-RA
OG0009626	HMEL000030-RA	JC_03087-RA
OG0009628	HMEL030017g1.t1	JC_15409-RA
OG0009630	HMEL009289g1.t1	JC_09222-RA
OG0009634	HMEL033751g1.t1	JC_02850-RA
OG0009638	HMEL009167g1.t1	JC_00861-RA
OG0009639	HMEL015231g1.t1	JC_00172-RA
OG0009640	HMEL014081g1.t1	JC_01723-RA
OG0009643	HMEL032043g1.t1	JC_04989-RA
OG0009644	HMEL005661g1.t1	JC_07244-RA
OG0009647	HMEL030620g1.t1	JC_13485-RA
OG0009649	HMEL033758g1.t1	JC_02837-RA
OG0009650	HMEL032678g1.t1	JC_03075-RA
OG0009651	HMEL035298g1.t1	JC_04366-RA
OG0009655	HMEL000019-RA	JC_03068-RA
OG0009659	HMEL034700g1.t1	JC_09198-RA
OG0009660	HMEL006444g1.t1	JC_04354-RA
OG0009663	HMEL035296g1.t1	JC_04349-RA
OG0009664	HMEL009183g1.t1	JC_00888-RA
OG0009666	HMEL006451g1.t1	JC_04345-RA
OG0009667	HMEL006453g1.t1	JC_04343-RA
OG0009672	HMEL035293g1.t1	JC_04337-RA
OG0009673	HMEL009154g1.t1	JC_09117-RA
OG0009674	HMEL006141g1.t1	JC_11879-RA, JC_11880-RA
OG0009677	HMEL008160-RA	JC_04334-RA
OG0009678	HMEL008159g1.t1	JC_04333-RA
OG0009679	HMEL035290g1.t1	JC_04332-RA
OG0009680	HMEL005300g1.t1	JC_07268-RA
OG0009681	HMEL006135g1.t1	JC_11888-RA
OG0009684	HMEL030941g1.t1	JC_00903-RA
OG0009686	HMEL009202g1.t1	JC_00910-RA
OG0009689	HMEL017937g1.t1	JC_01663-RA
OG0009691	HMEL013775g1.t1	JC_09138-RA
OG0009692	HMEL013289g1.t1	JC_11897-RA
OG0009693	HMEL007340g1.t1	JC_02812-RA
OG0009694	HMEL017090g1.t1	JC_05020-RA
OG0009695	HMEL008572g1.t1	JC_09175-RA
OG0009696	HMEL033386g1.t1	JC_11900-RA
OG0009697	HMEL003029g1.t1	JC_00121-RA, JC_00120-RA
OG0009698	HMEL037153g1.t1	JC_09154-RA
OG0009699	HMEL032060g1.t1, HMEL032061g1.t1	JC_05051-RA
OG0009700	HMEL033153g1.t1	JC_08639-RA
OG0009701	HMEL021424g1.t1	JC_05057-RA
OG0009702	HMEL030605g1.t1	JC_13433-RA
OG0009703	HMEL035284g1.t1	JC_04325-RA
OG0009704	HMEL009536g1.t1	JC_01712-RA
OG0009705	HMEL033394g1.t1	JC_11635-RA
OG0009706	HMEL009537g1.t1	JC_01713-RA
OG0009707	HMEL012060g1.t1	JC_04319-RA
OG0009708	HMEL014025g1.t1	JC_08634-RA
OG0009710	HMEL035282g1.t1	JC_04316-RA
OG0009711	HMEL016541g1.t1	JC_14486-RA
OG0009712	HMEL033433g1.t1	JC_11553-RA
OG0009713	HMEL012054g1.t1	JC_04313-RA
OG0009715	HMEL033148g1.t1	JC_08633-RA
OG0009716	HMEL035277g1.t1	JC_04310-RA
OG0009717	HMEL033144g1.t1	JC_08627-RA
OG0009718	HMEL005342g1.t1	JC_08626-RA
OG0009719	HMEL014077g1.t1	JC_01727-RA
OG0009720	HMEL017607g1.t1	JC_11560-RA
OG0009721	HMEL009615g1.t1	JC_04302-RA
OG0009722	HMEL014747g1.t1	JC_08619-RA
OG0009723	HMEL012361g1.t1	JC_04299-RA
OG0009724	HMEL012360g1.t1	JC_04298-RA
OG0009725	HMEL011032g1.t1	JC_01625-RA
OG0009726	HMEL014743g1.t1	JC_08615-RA
OG0009727	HMEL012357g1.t1	JC_04295-RA
OG0009728	HMEL012356g1.t1	JC_04294-RA
OG0009730	HMEL012354g1.t1	JC_04291-RA
OG0009731	HMEL033416g1.t1	JC_11572-RA
OG0009732	HMEL030924g1.t1	JC_00958-RA
OG0009733	HMEL020448g1.t1	JC_09167-RA
OG0009734	HMEL020449g1.t1	JC_09168-RA
OG0009735	HMEL035273g1.t1	JC_04284-RA
OG0009736	HMEL003935g1.t1	JC_08609-RA
OG0009737	HMEL035270g1.t1	JC_04282-RA
OG0009740	HMEL014079g1.t1	JC_01725-RA
OG0009741	HMEL033137g1.t1	JC_08604-RA
OG0009743	HMEL013098g1.t1	JC_08602-RA
OG0009744	HMEL003001g1.t1	JC_02946-RA
OG0009745	HMEL017357g1.t1	JC_13397-RA
OG0009746	HMEL010955g1.t1	JC_04267-RA
OG0009747	HMEL003002g1.t1	JC_02947-RA
OG0009748	HMEL035263g1.t1	JC_04266-RA
OG0009749	HMEL020350g1.t1	JC_02948-RA
OG0009755	HMEL021165g1.t1	JC_08583-RA
OG0009756	HMEL017370g1.t1	JC_13386-RA
OG0009757	HMEL007100g1.t1	JC_02781-RA
OG0009758	HMEL033787g1.t1	JC_02777-RA
OG0009760	HMEL002701g1.t1	JC_09177-RA
OG0009763	HMEL008791g1.t1	JC_01685-RA
OG0009765	HMEL004522g1.t1	JC_00025-RA
OG0009766	HMEL030910g1.t1	JC_00999-RA
OG0009770	HMEL013671g1.t1	JC_13368-RA
OG0009772	HMEL033795g1.t1	JC_02754-RA
OG0009773	HMEL006846g1.t1	JC_02752-RA
OG0009774	HMEL002401g1.t1	JC_08550-RA
OG0009775	HMEL006841g1.t1	JC_02748-RA
OG0009776	HMEL007232g1.t1	JC_01737-RA
OG0009781	HMEL013823g1.t1	JC_00141-RA
OG0009783	HMEL007452g1.t1	JC_00139-RA
OG0009785	HMEL015980g1.t1	JC_01028-RA
OG0009786	HMEL030892g1.t1	JC_01029-RA
OG0009787	HMEL015978g1.t1	JC_01030-RA
OG0009792	HMEL030798g1.t1	JC_01309-RA
OG0009793	HMEL015890g1.t1	JC_15821-RA
OG0009794	HMEL016504g1.t1	JC_06018-RA
OG0009795	HMEL007962g1.t1	JC_14292-RA
OG0009796	HMEL005883g1.t1	JC_08644-RA
OG0009798	HMEL003336g1.t1	JC_00425-RA
OG0009799	HMEL036896g1.t1	JC_11034-RA
OG0009800	HMEL011921g1.t1	JC_07437-RA
OG0009801	HMEL007473g1.t1	JC_13155-RA
OG0009802	HMEL013814g1.t1	JC_10188-RA
OG0009803	HMEL034170g1.t1, HMEL033582g1.t1	JC_11339-RA
OG0009804	HMEL009360g1.t1	JC_12471-RA
OG0009805	HMEL006077g1.t1	JC_13623-RA
OG0009806	HMEL006089g1.t1	JC_13333-RA
OG0009808	HMEL016395g1.t1	JC_14636-RA
OG0009809	HMEL022574g1.t1	JC_16562-RA
OG0009810	HMEL006281g1.t1	JC_00079-RA
OG0009811	HMEL037849g1.t1	JC_12760-RA
OG0009812	HMEL008117g1.t1	JC_17056-RA
OG0009813	HMEL006850g1.t1	JC_02759-RA
OG0009814	HMEL008131g1.t1	JC_17026-RA
OG0009815	HMEL003492g1.t1	JC_04369-RA
OG0009816	HMEL002605g1.t1	JC_15217-RA
OG0009817	HMEL032267g1.t1	JC_14143-RA
OG0009818	HMEL006554g1.t1	JC_00597-RA
OG0009819	HMEL016821g1.t1	JC_14250-RA
OG0009820	HMEL004307g1.t1	JC_00376-RA
