Orthogroup	Heliconius_melpomene_melpomene	Danaus_plexippus
OG0010923	HMEL036685g1.t1	DPOGS216070-PA
OG0010924	HMEL003258g1.t1	DPOGS209192-PA
OG0010926	HMEL032174g1.t1	DPOGS211747-PA
OG0010929	HMEL032204g1.t1	DPOGS216132-PA
OG0010930	HMEL032966g1.t1	DPOGS209260-PA
OG0010932	HMEL016987g1.t1	DPOGS211592-PA
OG0010935	HMEL002838g1.t1	DPOGS204492-PA
OG0010936	HMEL036501g1.t1	DPOGS201085-PA
OG0010938	HMEL013592g1.t1, HMEL004409g1.t1	DPOGS212053-PA
OG0010940	HMEL032569g1.t1	DPOGS204580-PA
OG0010942	HMEL033233g1.t1	DPOGS212763-PA
OG0010943	HMEL012253g1.t1	DPOGS207396-PA
OG0010945	HMEL012250g1.t1	DPOGS207394-PA
OG0010947	HMEL014555g1.t1	DPOGS213733-PA
OG0010951	HMEL006936g1.t1	DPOGS203842-PA
OG0010953	HMEL003193g1.t1	DPOGS204352-PA
OG0010957	HMEL033251g1.t1	DPOGS212742-PA
OG0010958	HMEL009125g1.t1	DPOGS210495-PA
OG0010959	HMEL008951g1.t1	DPOGS216028-PA
OG0010962	HMEL016776g1.t1	DPOGS202026-PA
OG0010963	HMEL034668g1.t1	DPOGS201711-PA
OG0010964	HMEL011645g1.t1	DPOGS215817-PA
OG0010966	HMEL008937g1.t1	DPOGS216036-PA
OG0010969	HMEL037022g1.t1	DPOGS208855-PA
OG0010972	HMEL005749g1.t1	DPOGS205089-PA
OG0010973	HMEL013501g1.t1	DPOGS203924-PA
OG0010978	HMEL003599g1.t1	DPOGS209228-PA
OG0010981	HMEL006578g1.t1	DPOGS206687-PA
OG0010985	HMEL033284g1.t1	DPOGS207036-PA
OG0010986	HMEL038100g1.t1	DPOGS215951-PA
OG0010987	HMEL007362g1.t1	DPOGS207302-PA
OG0010990	HMEL005015g1.t1	DPOGS214370-PA
OG0010992	HMEL036054g1.t1	DPOGS210761-PA
OG0010993	HMEL012510g1.t1	DPOGS203703-PA
OG0010996	HMEL030661g1.t1	DPOGS206565-PA
OG0010997	HMEL032103g1.t1	DPOGS207400-PA
OG0010998	HMEL014355g1.t1	DPOGS206953-PA
OG0011000	HMEL006834g1.t1	DPOGS212198-PA
OG0011001	HMEL011687g1.t1, HMEL017849g1.t1	DPOGS211582-PA
OG0011003	HMEL037058g1.t1	DPOGS208974-PA
OG0011005	HMEL006034g1.t1	DPOGS202006-PA
OG0011008	HMEL002406g1.t1	DPOGS207277-PA
OG0011011	HMEL030797g1.t1	DPOGS215791-PA
OG0011012	HMEL006663-RA	DPOGS202590-PA
OG0011013	HMEL015963g1.t1	DPOGS201455-PA
OG0011014	HMEL015961g1.t1	DPOGS201457-PA
OG0011015	HMEL036331g1.t1	DPOGS209552-PA
OG0011016	HMEL015177g1.t1	DPOGS204298-PA
OG0011017	HMEL037592g1.t1	DPOGS211636-PA
OG0011023	HMEL017727g1.t1	DPOGS214780-PA
OG0011028	HMEL033314g1.t1	DPOGS206944-PA
OG0011031	HMEL037600g1.t1	DPOGS204878-PA
OG0011032	HMEL002325g1.t1	DPOGS210748-PA
OG0011033	HMEL037605g1.t1	DPOGS204898-PA
OG0011034	HMEL036018g1.t1	DPOGS206174-PA
OG0011040	HMEL009682g1.t1	DPOGS209952-PA
OG0011042	HMEL002669g1.t1	DPOGS207657-PA
OG0011046	HMEL004265g1.t1	DPOGS206923-PA
OG0011048	HMEL020286g1.t1, HMEL037103g1.t1	DPOGS200125-PA
OG0011049	HMEL003174g1.t1	DPOGS209969-PA
OG0011050	HMEL031047g1.t1, HMEL031046g1.t1	DPOGS213936-PA
OG0011051	HMEL015287g1.t1	DPOGS213942-PA
OG0011051	HMEL031043g1.t1	DPOGS213940-PA
OG0011053	HMEL021215g1.t1, HMEL007061g1.t1	DPOGS200188-PA, DPOGS202092-PA
OG0011054	HMEL015281g1.t1	DPOGS213945-PA
OG0011056	HMEL032987g1.t1	DPOGS203484-PA, DPOGS203485-PA
OG0011057	HMEL011786g1.t1	DPOGS215251-PA
OG0011058	HMEL036870g1.t1	DPOGS215270-PA
OG0011059	HMEL031030g1.t1	DPOGS208727-PA
OG0011061	HMEL035977g1.t1	DPOGS208316-PA
OG0011062	HMEL037125g1.t1	DPOGS205570-PA
OG0011063	HMEL037750g1.t1	DPOGS212377-PA
OG0011067	HMEL033760g1.t1	DPOGS200733-PA
OG0011068	HMEL037133g1.t1	DPOGS205560-PA
OG0011069	HMEL009856g1.t1	DPOGS211410-PA
OG0011070	HMEL006455g1.t1	DPOGS205949-PA
OG0011072	HMEL036008g1.t1	DPOGS211469-PA
OG0011073	HMEL033093g1.t1	DPOGS211808-PA
OG0011075	HMEL036003g1.t1	DPOGS211472-PA
OG0011076	HMEL032062g1.t1	DPOGS205836-PA
OG0011078	HMEL012061g1.t1	DPOGS206721-PA
OG0011082	HMEL008641g1.t1	DPOGS212410-PA
OG0011083	HMEL033141g1.t1	DPOGS201843-PA
OG0011084	HMEL033407g1.t1	DPOGS206822-PA
OG0011086	HMEL030592g1.t1	DPOGS214957-PA
OG0011087	HMEL035262g1.t1, HMEL036878g1.t1	DPOGS212454-PA
OG0011088	HMEL020100g1.t1	DPOGS200158-PA
OG0011089	HMEL017379g1.t1	DPOGS215158-PA
OG0011090	HMEL008788g1.t1	DPOGS208381-PA
OG0011091	HMEL007238g1.t1	DPOGS208377-PA
OG0011096	HMEL006392g1.t1	DPOGS203291-PA
OG0011097	HMEL030898g1.t1	DPOGS201520-PA
OG0011098	HMEL006378g1.t1	DPOGS203408-PA
OG0011099	HMEL036047g1.t1	DPOGS206163-PA
OG0011099	HMEL034189g1.t1	DPOGS211682-PA
OG0011100	HMEL017070-RA, HMEL022511g1.t1	DPOGS213499-PA
OG0011101	HMEL022517-RA	DPOGS206240-PA
OG0011102	HMEL033577g1.t1	DPOGS211361-PA, DPOGS207883-PA
OG0011104	HMEL006432g1.t1	DPOGS210727-PA
OG0011105	HMEL003769g1.t1	DPOGS207690-PA
OG0011107	HMEL030369g1.t1, HMEL030341g1.t1	DPOGS210153-PA
OG0011108	HMEL003411g1.t1	DPOGS205037-PA
OG0011109	HMEL035321g1.t1	DPOGS200886-PA
OG0011110	HMEL011208g1.t1, HMEL037386g1.t1	DPOGS212790-PA
OG0011111	HMEL016126g1.t1	DPOGS212901-PA
OG0011112	HMEL016394g1.t1	DPOGS213370-PA
OG0011116	HMEL005310g1.t1	DPOGS212349-PA
OG0011117	HMEL037487g1.t1, HMEL008578g1.t1	DPOGS209406-PA
OG0011118	HMEL033642g1.t1	DPOGS210017-PA
OG0011119	HMEL035146g1.t1	DPOGS205079-PA
OG0011120	HMEL003353g1.t1	DPOGS208083-PA
OG0011121	HMEL013403g1.t1	DPOGS200906-PA
OG0011126	HMEL011164g1.t1	DPOGS206733-PA
OG0011127	HMEL033757g1.t1	DPOGS200724-PA
OG0011128	HMEL003113-RA	DPOGS208418-PA
OG0011129	HMEL030392g1.t1, HMEL014637g1.t1	DPOGS204671-PA
OG0011130	HMEL012251g1.t1	DPOGS207395-PA
OG0011131	HMEL016057g1.t1	DPOGS215474-PA
OG0011132	HMEL021913g1.t1	DPOGS207528-PA
OG0011135	HMEL013226g1.t1	DPOGS211499-PA
OG0011136	HMEL037168g1.t1	DPOGS210233-PA
OG0011138	HMEL016377g1.t1	DPOGS213379-PA
OG0011139	HMEL012294g1.t1	DPOGS213020-PA
OG0011140	HMEL013204g1.t1	DPOGS203542-PA
OG0011142	HMEL009201g1.t1	DPOGS202221-PA
OG0011143	HMEL013220g1.t1	DPOGS211529-PA
OG0011147	HMEL007611-RA	DPOGS214842-PA
OG0011148	HMEL036189g1.t1	DPOGS208287-PA
OG0011149	HMEL035155g1.t1, HMEL035154g1.t1	DPOGS205059-PA
OG0011151	HMEL034526g1.t1	DPOGS203764-PA, DPOGS203763-PA
OG0011153	HMEL002452g1.t1	DPOGS202620-PA
OG0011155	HMEL007755g1.t1	DPOGS210420-PA
OG0011158	HMEL005407g1.t1	DPOGS215918-PA
OG0011159	HMEL030311g1.t1	DPOGS214876-PA
OG0011161	HMEL011661g1.t1	DPOGS215843-PA
OG0011162	HMEL036813g1.t1	DPOGS200974-PA
OG0011164	HMEL036690g1.t1	DPOGS216030-PA
OG0011165	HMEL005636g1.t1	DPOGS214324-PA
OG0011167	HMEL013584g1.t1	DPOGS213067-PA
OG0011168	HMEL002020g1.t1	DPOGS200278-PA
OG0011169	HMEL014302g1.t1	DPOGS203481-PA
OG0011171	HMEL014949g1.t1	DPOGS212253-PA
OG0011172	HMEL037000g1.t1	DPOGS208968-PA
OG0011173	HMEL009739g1.t1	DPOGS213627-PA
OG0011174	HMEL014376g1.t1	DPOGS206930-PA
OG0011175	HMEL030249g1.t1	DPOGS211216-PA
OG0011176	HMEL033525g1.t1	DPOGS206681-PA
OG0011178	HMEL031222g1.t1	DPOGS213160-PA
OG0011179	HMEL016203g1.t1	DPOGS205302-PA
OG0011180	HMEL010628g1.t1	DPOGS206919-PA
OG0011181	HMEL007825g1.t1	DPOGS204392-PA
OG0011182	HMEL011381g1.t1	DPOGS214125-PA
OG0011183	HMEL009805g1.t1	DPOGS206028-PA
OG0011184	HMEL033506g1.t1	DPOGS206158-PA
OG0011186	HMEL006935g1.t1	DPOGS203843-PA
OG0011252	HMEL035398g1.t1	DPOGS204088-PA, DPOGS204087-PA
OG0011261	HMEL014792g1.t1	DPOGS209142-PA, DPOGS209141-PA
OG0011263	HMEL017655g1.t1	DPOGS211779-PA
OG0011268	HMEL032889g1.t1	DPOGS210814-PA
OG0011270	HMEL036200g1.t1	DPOGS208242-PA
OG0011272	HMEL032247g1.t1	DPOGS216105-PA
OG0011275	HMEL006483g1.t1	DPOGS214392-PA
OG0011276	HMEL022309g1.t1	DPOGS205106-PA
OG0011277	HMEL032252g1.t1	DPOGS216122-PA
OG0011280	HMEL004275g1.t1	DPOGS211812-PA
OG0011282	HMEL035412g1.t1	DPOGS214411-PA
OG0011283	HMEL031781g1.t1	DPOGS210102-PA
OG0011285	HMEL009978g1.t1	DPOGS210097-PA
OG0011288	HMEL035385g1.t1	DPOGS214405-PA, DPOGS212923-PA
OG0011289	HMEL037474g1.t1	DPOGS210322-PA
OG0011290	HMEL037475g1.t1	DPOGS210379-PA
OG0011292	HMEL032917g1.t1	DPOGS210842-PA
OG0011295	HMEL008234g1.t1	DPOGS206357-PA
OG0011296	HMEL037256g1.t1	DPOGS210665-PA, DPOGS212798-PA
OG0011299	HMEL009031g1.t1	DPOGS206404-PA
OG0011301	HMEL016018g1.t1	DPOGS209500-PA
OG0011303	HMEL036270g1.t1	DPOGS213874-PA
OG0011309	HMEL009589g1.t1	DPOGS202649-PA
OG0011310	HMEL003626g1.t1	DPOGS203280-PA
OG0011311	HMEL006913g1.t1	DPOGS215234-PA
OG0011317	HMEL013701g1.t1	DPOGS215169-PA
OG0011321	HMEL016255g1.t1	DPOGS204669-PA
OG0011324	HMEL036410g1.t1	DPOGS203124-PA
OG0011329	HMEL033600g1.t1	DPOGS208527-PA
OG0011331	HMEL038021g1.t1	DPOGS202312-PA
OG0011336	HMEL011490g1.t1	DPOGS208513-PA
OG0011339	HMEL004839g1.t1	DPOGS202293-PA
OG0011341	HMEL035723g1.t1	DPOGS200088-PA
OG0011342	HMEL022279g1.t1	DPOGS203444-PA
OG0011344	HMEL003594g1.t1	DPOGS210792-PA
OG0011348	HMEL037517g1.t1	DPOGS201940-PA
OG0011349	HMEL011723g1.t1	DPOGS205174-PA
OG0011350	HMEL037520g1.t1	DPOGS213723-PA
OG0011352	HMEL017894g1.t1	DPOGS208451-PA
OG0011354	HMEL012808g1.t1	DPOGS213762-PA
OG0011355	HMEL022433g1.t1	DPOGS202869-PA
OG0011357	HMEL035994g1.t1	DPOGS209963-PA
OG0011359	HMEL004989g1.t1	DPOGS212125-PA
OG0011362	HMEL016850g1.t1	DPOGS213485-PA
OG0011363	HMEL034128g1.t1, HMEL016285g1.t1, HMEL031907g1.t1	DPOGS205375-PA
OG0011365	HMEL030216g1.t1	DPOGS201284-PA
OG0011366	HMEL037871g1.t1	DPOGS214725-PA
OG0011368	HMEL012405g1.t1	DPOGS201288-PA
OG0011369	HMEL014383g1.t1	DPOGS204821-PA
OG0011373	HMEL032525g1.t1	DPOGS210445-PA
OG0011378	HMEL034612g1.t1	DPOGS206188-PA
OG0011379	HMEL030421g1.t1	DPOGS207342-PA
OG0011387	HMEL004620g1.t1	DPOGS201084-PA
OG0011389	HMEL004621g1.t1	DPOGS201083-PA
OG0011390	HMEL030337g1.t1	DPOGS212056-PA
OG0011394	HMEL030257g1.t1	DPOGS215851-PA
OG0011402	HMEL002554g1.t1	DPOGS203749-PA
OG0011405	HMEL003981g1.t1	DPOGS201114-PA
OG0011407	HMEL005878g1.t1	DPOGS209306-PA
OG0011408	HMEL030684g1.t1	DPOGS209307-PA
OG0011411	HMEL036740g1.t1	DPOGS200404-PA
OG0011414	HMEL010979g1.t1	DPOGS203165-PA
OG0011415	HMEL011635g1.t1	DPOGS206541-PA
OG0011420	HMEL007290g1.t1	DPOGS203323-PA
OG0011423	HMEL018023g1.t1	DPOGS207557-PA
OG0011425	HMEL030671g1.t1	DPOGS206574-PA
OG0011429	HMEL036057g1.t1	DPOGS210760-PA
OG0011432	HMEL007051g1.t1	DPOGS212785-PA
OG0011433	HMEL007047g1.t1	DPOGS201803-PA
OG0011435	HMEL002391g1.t1	DPOGS203713-PA
OG0011438	HMEL036363g1.t1	DPOGS208015-PA
OG0011439	HMEL033037g1.t1	DPOGS214251-PA
OG0011440	HMEL009884g1.t1	DPOGS207417-PA
OG0011441	HMEL007391g1.t1	DPOGS207823-PA
OG0011442	HMEL003400g1.t1	DPOGS202429-PA
OG0011443	HMEL014665g1.t1	DPOGS208913-PA
OG0011446	HMEL004644g1.t1	DPOGS209062-PA
OG0011447	HMEL003334g1.t1	DPOGS208647-PA
OG0011450	HMEL031972g1.t1	DPOGS207602-PA
OG0011451	HMEL006093g1.t1	DPOGS209051-PA
OG0011453	HMEL035207g1.t1	DPOGS213046-PA
OG0011454	HMEL031960g1.t1	DPOGS205760-PA
OG0011456	HMEL031672g1.t1	DPOGS207848-PA
OG0011458	HMEL008673g1.t1	DPOGS207001-PA
OG0011459	HMEL032717g1.t1	DPOGS213309-PA
OG0011462	HMEL011288g1.t1	DPOGS205503-PA
OG0011466	HMEL022305g1.t1	DPOGS200059-PA, DPOGS214462-PA
OG0011467	HMEL015285g1.t1	DPOGS213955-PA
OG0011469	HMEL035967g1.t1	DPOGS200193-PA
OG0011471	HMEL022549g1.t1	DPOGS202791-PA
OG0011472	HMEL034712g1.t1	DPOGS202793-PA
OG0011474	HMEL015232g1.t1	DPOGS208696-PA
OG0011476	HMEL014011g1.t1	DPOGS211467-PA
OG0011478	HMEL011668g1.t1	DPOGS208350-PA
OG0011479	HMEL030948g1.t1	DPOGS202225-PA
OG0011480	HMEL003382g1.t1	DPOGS202080-PA
OG0011484	HMEL003999g1.t1	DPOGS211381-PA
OG0011487	HMEL002001g1.t1	DPOGS215048-PA
OG0011488	HMEL030606g1.t1	DPOGS212921-PA
OG0011490	HMEL014078g1.t1	DPOGS203036-PA
OG0011491	HMEL032658g1.t1	DPOGS209372-PA
OG0011492	HMEL030916g1.t1	DPOGS201528-PA
OG0011495	HMEL035168g1.t1	DPOGS210403-PA
OG0011496	HMEL015931g1.t1	DPOGS201477-PA
OG0011498	HMEL002357g1.t1	DPOGS208210-PA
OG0011499	HMEL030012g1.t1, HMEL030541g1.t1	DPOGS205143-PA
OG0011503	HMEL021617g1.t1	DPOGS202934-PA
OG0011504	HMEL011203g1.t1	DPOGS212791-PA
OG0011505	HMEL036903g1.t1, HMEL036992g1.t1, HMEL036902g1.t1, HMEL036991g1.t1	DPOGS212459-PA
OG0011506	HMEL017358g1.t1	DPOGS211722-PA
OG0011507	HMEL017093g1.t1	DPOGS211427-PA, DPOGS211393-PA, DPOGS201802-PA
OG0011511	HMEL031045g1.t1	DPOGS213938-PA
OG0011512	HMEL030607g1.t1	DPOGS212920-PA
OG0011513	HMEL009349g1.t1	DPOGS212062-PA
OG0011514	HMEL002520g1.t1	DPOGS200929-PA
OG0011515	HMEL037315g1.t1	DPOGS213882-PA, DPOGS205228-PA
OG0011517	HMEL005741g1.t1	DPOGS205081-PA
OG0011519	HMEL036557g1.t1	DPOGS205607-PA
OG0011520	HMEL013231g1.t1	DPOGS211502-PA
OG0011521	HMEL030095g1.t1	DPOGS212532-PA
OG0011523	HMEL032516g1.t1	DPOGS210457-PA
OG0011525	HMEL002355g1.t1	DPOGS203085-PA
OG0011526	HMEL007151g1.t1	DPOGS205416-PA, DPOGS205415-PA
OG0011527	HMEL037691g1.t1	DPOGS207286-PA
OG0011528	HMEL008922g1.t1	DPOGS216065-PA
OG0011529	HMEL013106g1.t1	DPOGS209358-PA
OG0011530	HMEL015370g1.t1	DPOGS206572-PA
OG0011532	HMEL004214g1.t1	DPOGS207236-PA
OG0011533	HMEL037749g1.t1	DPOGS212340-PA
OG0011535	HMEL025051-RA	DPOGS210999-PA
OG0011536	HMEL009997g1.t1	DPOGS209943-PA
OG0011537	HMEL011035g1.t1	DPOGS203022-PA, DPOGS202987-PA
OG0011538	HMEL016548g1.t1	DPOGS216156-PA
OG0011540	HMEL036091g1.t1	DPOGS211572-PA
OG0011541	HMEL035185g1.t1	DPOGS212997-PA
OG0011543	HMEL021571g1.t1	DPOGS210473-PA
OG0011544	HMEL021841g1.t1	DPOGS214631-PA
OG0011545	HMEL032207g1.t1	DPOGS216129-PA
OG0011547	HMEL036323g1.t1	DPOGS215382-PA
OG0011548	HMEL005847g1.t1	DPOGS216182-PA
OG0011550	HMEL011662g1.t1	DPOGS215844-PA
OG0011551	HMEL038068g1.t1	DPOGS202249-PA
OG0011552	HMEL036026g1.t1	DPOGS210750-PA
OG0011553	HMEL007826g1.t1	DPOGS210859-PA
OG0011554	HMEL007387g1.t1	DPOGS207737-PA
OG0011555	HMEL035570g1.t1, HMEL033166g1.t1	DPOGS201909-PA
OG0011556	HMEL004661g1.t1	DPOGS214311-PA
OG0011558	HMEL009088g1.t1	DPOGS201530-PA
OG0011560	HMEL003625g1.t1	DPOGS206156-PA
OG0011561	HMEL005931g1.t1	DPOGS215794-PA
OG0011563	HMEL006938g1.t1	DPOGS203841-PA
OG0011661	HMEL021054g1.t1	DPOGS210399-PA
OG0011686	HMEL034398g1.t1	DPOGS203141-PA
OG0011689	HMEL021864g1.t1, HMEL020903g1.t1	DPOGS210098-PA
OG0011709	HMEL002274g1.t1	DPOGS209239-PA
OG0011713	HMEL012193g1.t1	DPOGS206811-PA
OG0011718	HMEL015397g1.t1	DPOGS215315-PA
OG0011720	HMEL030459g1.t1	DPOGS215168-PA
OG0011721	HMEL016258g1.t1	DPOGS209479-PA
OG0011729	HMEL010688g1.t1	DPOGS206190-PA
OG0011730	HMEL004603g1.t1	DPOGS212007-PA
OG0011734	HMEL022297g1.t1	DPOGS203116-PA
OG0011736	HMEL003406g1.t1	DPOGS209432-PA
OG0011738	HMEL008238g1.t1	DPOGS208529-PA
OG0011744	HMEL012563g1.t1	DPOGS212086-PA
OG0011756	HMEL033918g1.t1	DPOGS205175-PA
OG0011758	HMEL020556g1.t1	DPOGS210969-PA
OG0011760	HMEL035043g1.t1	DPOGS212144-PA
OG0011767	HMEL011903g1.t1	DPOGS209760-PA
OG0011773	HMEL010254g1.t1	DPOGS207897-PA
OG0011774	HMEL033882g1.t1	DPOGS211887-PA
OG0011777	HMEL014385g1.t1	DPOGS204824-PA
OG0011783	HMEL016812g1.t1	DPOGS213414-PA
OG0011787	HMEL016326g1.t1	DPOGS216190-PA
OG0011789	HMEL010677g1.t1	DPOGS200246-PA
OG0011792	HMEL015330g1.t1	DPOGS209153-PA
OG0011794	HMEL008511g1.t1	DPOGS210416-PA
OG0011801	HMEL009229g1.t1	DPOGS214488-PA
OG0011804	HMEL014072g1.t1	DPOGS206115-PA
OG0011806	HMEL012256g1.t1	DPOGS200429-PA
OG0011810	HMEL035749g1.t1	DPOGS207397-PA
OG0011811	HMEL015696g1.t1	DPOGS204488-PA
OG0011812	HMEL015695g1.t1	DPOGS204487-PA
OG0011816	HMEL034792g1.t1	DPOGS205811-PA
OG0011822	HMEL032151g1.t1	DPOGS213315-PA
OG0011826	HMEL036688g1.t1	DPOGS216031-PA
OG0011832	HMEL031948g1.t1	DPOGS215563-PA
OG0011833	HMEL032157g1.t1	DPOGS200813-PA
OG0011834	HMEL030828g1.t1	DPOGS203678-PA
OG0011835	HMEL016794g1.t1	DPOGS208990-PA
OG0011838	HMEL012707g1.t1	DPOGS206435-PA
OG0011839	HMEL004964g1.t1	DPOGS200274-PA
OG0011841	HMEL012884g1.t1	DPOGS200529-PA
OG0011848	HMEL038101g1.t1	DPOGS214956-PA
OG0011849	HMEL036553g1.t1	DPOGS205601-PA
OG0011858	HMEL017558g1.t1	DPOGS207800-PA
OG0011859	HMEL016331g1.t1	DPOGS207289-PA
OG0011860	HMEL034261g1.t1	DPOGS212257-PA
OG0011863	HMEL035514g1.t1	DPOGS206042-PA
OG0011865	HMEL032355g1.t1	DPOGS214350-PA
OG0011867	HMEL036374g1.t1	DPOGS208046-PA
OG0011874	HMEL009883g1.t1	DPOGS207414-PA
OG0011876	HMEL010075g1.t1	DPOGS202422-PA
OG0011878	HMEL007699g1.t1	DPOGS211752-PA
OG0011880	HMEL015348g1.t1	DPOGS207603-PA
OG0011883	HMEL036030g1.t1	DPOGS210688-PA
OG0011886	HMEL031958g1.t1	DPOGS205761-PA
OG0011887	HMEL037597g1.t1	DPOGS204883-PA
OG0011888	HMEL036832g1.t1	DPOGS200991-PA
OG0011889	HMEL003664g1.t1	DPOGS204892-PA
OG0011892	HMEL003622g1.t1	DPOGS207647-PA
OG0011895	HMEL017438g1.t1	DPOGS215377-PA
OG0011899	HMEL014286g1.t1	DPOGS203570-PA
OG0011901	HMEL032691g1.t1	DPOGS200301-PA
OG0011902	HMEL002053g1.t1	DPOGS200649-PA
OG0011910	HMEL035975g1.t1	DPOGS200208-PA
OG0011911	HMEL012769g1.t1	DPOGS200176-PA
OG0011914	HMEL017299g1.t1	DPOGS209923-PA
OG0011915	HMEL012646g1.t1	DPOGS200837-PA
OG0011919	HMEL037753g1.t1	DPOGS212372-PA
OG0011921	HMEL012337g1.t1	DPOGS200849-PA
OG0011922	HMEL030010g1.t1	DPOGS208359-PA
OG0011923	HMEL017501g1.t1	DPOGS211434-PA
OG0011927	HMEL033380g1.t1	DPOGS207094-PA
OG0011930	HMEL014810g1.t1	DPOGS205692-PA
OG0011931	HMEL033389g1.t1	DPOGS207102-PA
OG0011934	HMEL007464g1.t1	DPOGS205674-PA
OG0011935	HMEL002413g1.t1	DPOGS215052-PA
OG0011937	HMEL009614g1.t1	DPOGS212416-PA, DPOGS212415-PA
OG0011939	HMEL003939g1.t1	DPOGS201844-PA
OG0011940	HMEL004565g1.t1	DPOGS207129-PA
OG0011943	HMEL033784g1.t1	DPOGS205629-PA
OG0011945	HMEL013246g1.t1	DPOGS203855-PA
OG0011946	HMEL035247g1.t1	DPOGS200139-PA
OG0011948	HMEL015344g1.t1	DPOGS211460-PA
OG0011955	HMEL005933-RA	DPOGS212789-PA, DPOGS215623-PA
OG0011961	HMEL032433g1.t1	DPOGS208329-PA
OG0011963	HMEL003021g1.t1	DPOGS204715-PA
OG0011964	HMEL033648g1.t1	DPOGS210012-PA, DPOGS210011-PA
OG0011966	HMEL035311g1.t1	DPOGS203194-PA
OG0011967	HMEL021483g1.t1	DPOGS211240-PA
OG0011969	HMEL022557g1.t1	DPOGS203359-PA
OG0011972	HMEL002558g1.t1	DPOGS203748-PA
OG0011974	HMEL034593g1.t1	DPOGS213225-PA
OG0011976	HMEL006293g1.t1, HMEL035680g1.t1, HMEL034058g1.t1	DPOGS203875-PA
OG0011977	HMEL003659g1.t1	DPOGS204876-PA
OG0011978	HMEL035550g1.t1	DPOGS203941-PA
OG0011980	HMEL011241g1.t1	DPOGS205588-PA
OG0011981	HMEL033623g1.t1	DPOGS204721-PA
OG0011983	HMEL013485g1.t1	DPOGS200322-PA
OG0011984	HMEL037228g1.t1	DPOGS214618-PA
OG0011985	HMEL021679g1.t1	DPOGS216151-PA
OG0011987	HMEL037360g1.t1	DPOGS206736-PA
OG0011990	HMEL020812g1.t1	DPOGS208396-PA
OG0011991	HMEL013237g1.t1	DPOGS211522-PA
OG0011992	HMEL005122g1.t1	DPOGS205028-PA
OG0011993	HMEL002003g1.t1, HMEL007541g1.t1	DPOGS215045-PA
OG0011994	HMEL010784g1.t1	DPOGS210661-PA
OG0011995	HMEL032126g1.t1, HMEL007545g1.t1	DPOGS205974-PA
OG0011997	HMEL033805g1.t1	DPOGS211925-PA
OG0011998	HMEL021971g1.t1	DPOGS213865-PA
OG0011999	HMEL006229g1.t1	DPOGS208087-PA
OG0012000	HMEL002494g1.t1	DPOGS200435-PA
OG0012002	HMEL003579g1.t1	DPOGS208202-PA
OG0012003	HMEL005589g1.t1	DPOGS205784-PA
OG0012004	HMEL036912g1.t1	DPOGS211478-PA
OG0012006	HMEL004025g1.t1	DPOGS204434-PA
OG0012007	HMEL033906g1.t1	DPOGS205182-PA
OG0012008	HMEL031059g1.t1	DPOGS204265-PA
OG0012009	HMEL031980g1.t1	DPOGS202461-PA
OG0012012	HMEL035316g1.t1	DPOGS203459-PA
OG0012017	HMEL006621g1.t1	DPOGS202425-PA
OG0012019	HMEL005559g1.t1	DPOGS208819-PA
OG0012020	HMEL009435g1.t1	DPOGS214808-PA
OG0012023	HMEL004215g1.t1	DPOGS207237-PA
OG0012024	HMEL013453g1.t1	DPOGS205244-PA
OG0012025	HMEL007273g1.t1	DPOGS203373-PA
OG0012027	HMEL008588g1.t1	DPOGS208360-PA
OG0012028	HMEL035246g1.t1	DPOGS200171-PA
OG0012029	HMEL036795g1.t1	DPOGS209709-PA
OG0012030	HMEL038086g1.t1, HMEL038028g1.t1	DPOGS214587-PA
OG0012032	HMEL008366g1.t1	DPOGS208292-PA
OG0012033	HMEL004102g1.t1	DPOGS214838-PA
OG0012036	HMEL006213g1.t1	DPOGS205622-PA
OG0012038	HMEL032579g1.t1	DPOGS210483-PA
OG0012039	HMEL020191g1.t1	DPOGS210811-PA
OG0012041	HMEL016486g1.t1	DPOGS212930-PA
OG0012042	HMEL005979g1.t1	DPOGS200710-PA
OG0012044	HMEL033234g1.t1	DPOGS212702-PA
OG0012045	HMEL031658g1.t1	DPOGS207826-PA
OG0012047	HMEL012029g1.t1	DPOGS201910-PA
OG0012049	HMEL035523g1.t1	DPOGS206134-PA
OG0012050	HMEL014170g1.t1	DPOGS212686-PA
OG0012051	HMEL012065g1.t1	DPOGS203413-PA
OG0012052	HMEL031814g1.t1	DPOGS210039-PA
OG0012053	HMEL018001g1.t1	DPOGS210033-PA
OG0012055	HMEL004938g1.t1	DPOGS208582-PA
OG0012056	HMEL030771g1.t1	DPOGS215785-PA
OG0012058	HMEL033370g1.t1	DPOGS206868-PA
OG0012060	HMEL015034g1.t1	DPOGS207143-PA
OG0012166	HMEL004328g1.t1	DPOGS211048-PA
OG0012175	HMEL037454g1.t1	DPOGS210357-PA
OG0012208	HMEL011822g1.t1	DPOGS204369-PA
OG0012227	HMEL032427g1.t1	DPOGS208331-PA
OG0012234	HMEL036409g1.t1	DPOGS203125-PA
OG0012249	HMEL036988g1.t1	DPOGS200064-PA
OG0012256	HMEL014175g1.t1	DPOGS210799-PA
OG0012261	HMEL037961g1.t1	DPOGS202298-PA
OG0012267	HMEL035333g1.t1	DPOGS203446-PA
OG0012276	HMEL030514g1.t1	DPOGS211276-PA
