Orthogroup	Heliconius_melpomene_melpomene	Maniola_hyperantus
OG0008178	HMEL013113g1.t1	XP_034830672.1
OG0008179	HMEL007419g1.t1	XP_034841012.1
OG0008180	HMEL006203g1.t1	XP_034825135.1
OG0008181	HMEL013115g1.t1	XP_034830767.1
OG0008182	HMEL006202g1.t1	XP_034825134.1
OG0008183	HMEL009594g1.t1	XP_034827926.1
OG0008184	HMEL009595g1.t1	XP_034827924.1
OG0008185	HMEL009598g1.t1	XP_034827921.1
OG0008186	HMEL009599g1.t1	XP_034827914.1
OG0008187	HMEL017368g1.t1	XP_034825890.1
OG0008188	HMEL009603g1.t1	XP_034827917.1
OG0008189	HMEL009604g1.t1	XP_034827927.1
OG0008190	HMEL032656g1.t1	XP_034830764.1
OG0008191	HMEL013434g1.t1	XP_034824795.1
OG0008192	HMEL013366g1.t1	XP_034830441.1
OG0008194	HMEL009607g1.t1	XP_034827930.1
OG0008195	HMEL009081g1.t1	XP_034836916.1
OG0008196	HMEL007101g1.t1	XP_034825147.1
OG0008197	HMEL033788g1.t1	XP_034825140.1
OG0008198	HMEL007105g1.t1	XP_034825132.1
OG0008199	HMEL013257g1.t1	XP_034827908.1
OG0008200	HMEL007108g1.t1	XP_034825157.1
OG0008201	HMEL009083g1.t1	XP_034837093.1
OG0008203	HMEL009087g1.t1	XP_034838383.1
OG0008204	HMEL004528g1.t1	XP_034841182.1
OG0008205	HMEL006587g1.t1	XP_034825445.1
OG0008206	HMEL008794g1.t1	XP_034839307.1
OG0008208	HMEL030585g1.t1	XP_034826650.1
OG0008209	HMEL005834g1.t1	XP_034840813.1
OG0008210	HMEL006589g1.t1	XP_034825443.1
OG0008211	HMEL017375g1.t1	XP_034826675.1
OG0008212	HMEL005832g1.t1	XP_034839750.1
OG0008213	HMEL017377g1.t1	XP_034826632.1
OG0008214	HMEL033121g1.t1	XP_034828154.1
OG0008215	HMEL004713g1.t1	XP_034829751.1
OG0008217	HMEL021580g1.t1	XP_034840412.1
OG0008218	HMEL009091g1.t1	XP_034835100.1
OG0008219	HMEL035248g1.t1	XP_034840413.1
OG0008220	HMEL035249g1.t1	XP_034840354.1
OG0008221	HMEL006591g1.t1	XP_034825451.1
OG0008222	HMEL033117g1.t1	XP_034827571.1
OG0008223	HMEL004869g1.t1	XP_034835125.1
OG0008224	HMEL009095g1.t1	XP_034831425.1
OG0008225	HMEL010920g1.t1	XP_034824426.1
OG0008226	HMEL033111g1.t1	XP_034834611.1
OG0008227	HMEL010924g1.t1	XP_034834425.1
OG0008228	HMEL012004g1.t1	XP_034841177.1
OG0008229	HMEL006879g1.t1	XP_034840523.1
OG0008230	HMEL013669g1.t1	XP_034826212.1
OG0008231	HMEL013668g1.t1	XP_034826183.1
OG0008232	HMEL035255g1.t1	XP_034840191.1
OG0008233	HMEL005714g1.t1	XP_034840304.1
OG0008234	HMEL006848g1.t1	XP_034825418.1
OG0008235	HMEL013651g1.t1	XP_034825981.1
OG0008236	HMEL033796g1.t1	XP_034825406.1
OG0008237	HMEL013639g1.t1	XP_034825982.1
OG0008238	HMEL033106g1.t1	XP_034828490.1
OG0008239	HMEL006840g1.t1	XP_034825096.1
OG0008240	HMEL016492g1.t1	XP_034841135.1
OG0008241	HMEL007233g1.t1	XP_034839231.1
OG0008242	HMEL016495g1.t1	XP_034841098.1
OG0008243	HMEL030985g1.t1	XP_034841020.1
OG0008244	HMEL033099g1.t1	XP_034841050.1
OG0008245	HMEL015497g1.t1	XP_034835833.1
OG0008246	HMEL015501g1.t1	XP_034835809.1
OG0008247	HMEL006384g1.t1	XP_034839230.1
OG0008248	HMEL015337g1.t1	XP_034824096.1
OG0008249	HMEL015339g1.t1	XP_034824095.1
OG0008250	HMEL015504g1.t1	XP_034834046.1
OG0008251	HMEL013820g1.t1	XP_034841023.1
OG0008252	HMEL013821g1.t1	XP_034841022.1
OG0008253	HMEL013822g1.t1	XP_034841024.1
OG0008254	HMEL012067g1.t1	XP_034839369.1
OG0008255	HMEL015988g1.t1	XP_034836651.1
OG0008256	HMEL015987g1.t1	XP_034836533.1
OG0008257	HMEL015985g1.t1	XP_034836661.1
OG0008259	HMEL015981g1.t1	XP_034836728.1
OG0008261	HMEL015977g1.t1	XP_034836687.1
OG0008262	HMEL035583g1.t1	XP_034839191.1
OG0008263	HMEL015973g1.t1	XP_034836673.1
OG0008264	HMEL015971g1.t1	XP_034838823.1
OG0008265	HMEL015970g1.t1	XP_034830608.1
OG0008266	HMEL006696g1.t1	XP_034834301.1
OG0008267	HMEL006692g1.t1	XP_034832984.1
OG0008268	HMEL006690g1.t1	XP_034833423.1
OG0008269	HMEL030864g1.t1	XP_034833010.1
OG0008270	HMEL016653g1.t1	XP_034839562.1
OG0008271	HMEL007313g1.t1	XP_034833037.1
OG0008273	HMEL009722g1.t1	XP_034833558.1
OG0008274	HMEL030969g1.t1	XP_034835478.1
OG0008275	HMEL006645g1.t1	XP_034831656.1
OG0008276	HMEL037633g1.t1	XP_034831086.1, XP_034831084.1
OG0008277	HMEL011525g1.t1	XP_034838854.1
OG0008278	HMEL009625g1.t1	XP_034826369.1
OG0008279	HMEL030785g1.t1	XP_034839143.1
OG0008280	HMEL005000g1.t1	XP_034833776.1
OG0008281	HMEL015579g1.t1	XP_034839046.1, XP_034839045.1
OG0008283	HMEL034725g1.t1	XP_034827100.1
OG0008284	HMEL014994g1.t1	XP_034837687.1
OG0008285	HMEL011197g1.t1, HMEL011196g1.t1	XP_034838684.1
OG0008286	HMEL003574g1.t1	XP_034827555.1
OG0008287	HMEL032346g1.t1, HMEL037012g1.t1, HMEL031369g1.t1, HMEL006885g1.t1	XP_034828508.1
OG0008288	HMEL015255g1.t1	XP_034841399.1
OG0008289	HMEL009833g1.t1, HMEL016304g1.t1	XP_034833468.1
OG0008290	HMEL032785g1.t1	XP_034830901.1
OG0008291	HMEL002447g1.t1	XP_034834045.1
OG0008293	HMEL010606g1.t1	XP_034827758.1
OG0008294	HMEL013247g1.t1	XP_034838188.1
OG0008295	HMEL037962g1.t1	XP_034829878.1, XP_034834321.1
OG0008296	HMEL015669g1.t1	XP_034837633.1
OG0008297	HMEL015820g1.t1	XP_034828211.1
OG0008298	HMEL035313g1.t1	XP_034827453.1
OG0008299	HMEL036756g1.t1	XP_034834343.1
OG0008301	HMEL031941g1.t1	XP_034824612.1
OG0008302	HMEL016731g1.t1	XP_034830947.1
OG0008303	HMEL036533g1.t1	XP_034833494.1, XP_034833495.1
OG0008304	HMEL011000g1.t1	XP_034826568.1
OG0008305	HMEL036153g1.t1	XP_034828502.1
OG0008306	HMEL002297g1.t1	XP_034829696.1
OG0008307	HMEL008461g1.t1	XP_034839214.1, XP_034832157.1
OG0008308	HMEL022543g1.t1	XP_034825425.1
OG0008309	HMEL016843g1.t1	XP_034826507.1
OG0008310	HMEL016561g1.t1	XP_034826471.1
OG0008311	HMEL017807g1.t1	XP_034833390.1, XP_034833389.1
OG0008312	HMEL013524g1.t1	XP_034839333.1, XP_034839334.1
OG0008313	HMEL011737g1.t1	XP_034841027.1
OG0008315	HMEL010413g1.t1	XP_034835530.1
OG0008316	HMEL033549g1.t1	XP_034832617.1
OG0008317	HMEL031641g1.t1	XP_034832432.1
OG0008318	HMEL032044g1.t1	XP_034824644.1
OG0008319	HMEL013413g1.t1	XP_034829171.1, XP_034835363.1, XP_034835551.1
OG0008320	HMEL012220g1.t1, HMEL012222g1.t1	XP_034839469.1
OG0008321	HMEL037731g1.t1	XP_034831418.1
OG0008322	HMEL014586g1.t1	XP_034835458.1, XP_034835459.1
OG0008323	HMEL007644g1.t1	XP_034833759.1
OG0008325	HMEL015967g1.t1	XP_034834100.1
OG0008326	HMEL014957g1.t1	XP_034833922.1
OG0008327	HMEL000010g1.t1	XP_034830360.1
OG0008329	HMEL007839g1.t1	XP_034824510.1, XP_034824511.1
OG0008331	HMEL009273g1.t1	XP_034827111.1
OG0008332	HMEL018028g1.t1	XP_034824694.1, XP_034824695.1
OG0008333	HMEL033879g1.t1	XP_034825647.1
OG0008334	HMEL032766g1.t1	XP_034831014.1
OG0008335	HMEL008762g1.t1	XP_034826975.1
OG0008336	HMEL034370g1.t1	XP_034828989.1
OG0008337	HMEL020017g1.t1	XP_034831018.1
OG0008338	HMEL036037g1.t1	XP_034828641.1
OG0008339	HMEL004809g1.t1	XP_034825482.1
OG0008340	HMEL006648g1.t1	XP_034831251.1
OG0008341	HMEL013390g1.t1	XP_034831367.1, XP_034831366.1
OG0008342	HMEL031829g1.t1	XP_034824950.1, XP_034824949.1
OG0008343	HMEL033055g1.t1	XP_034841415.1
OG0008344	HMEL016791g1.t1	XP_034829514.1
OG0008345	HMEL008539g1.t1	XP_034830810.1
OG0008347	HMEL006959g1.t1	XP_034838040.1
OG0008348	HMEL008427g1.t1	XP_034832192.1
OG0008349	HMEL008428g1.t1	XP_034832352.1
OG0008350	HMEL022553-RA	XP_034829128.1, XP_034829127.1
OG0008353	HMEL002108g1.t1	XP_034833837.1
OG0008356	HMEL033279g1.t1	XP_034828491.1, XP_034827376.1, XP_034839956.1, XP_034830602.1
OG0008357	HMEL033437g1.t1	XP_034832224.1, XP_034827119.1, XP_034829421.1, XP_034827090.1, XP_034824783.1, XP_034839972.1
OG0008368	HMEL011965g1.t1	XP_034831791.1
OG0008372	HMEL034627g1.t1	XP_034837355.1
OG0008373	HMEL004335g1.t1	XP_034823974.1
OG0008375	HMEL036174g1.t1	XP_034828658.1
OG0008376	HMEL003454g1.t1	XP_034833546.1
OG0008377	HMEL036945g1.t1	XP_034829968.1
OG0008378	HMEL004333g1.t1	XP_034823934.1
OG0008380	HMEL013223g1.t1	XP_034838241.1
OG0008381	HMEL017123g1.t1	XP_034832256.1
OG0008383	HMEL003249g1.t1	XP_034829504.1
OG0008384	HMEL009500g1.t1	XP_034836097.1
OG0008386	HMEL017126g1.t1	XP_034832257.1
OG0008389	HMEL013219g1.t1	XP_034838239.1
OG0008391	HMEL031798g1.t1	XP_034824922.1
OG0008392	HMEL014527g1.t1	XP_034837578.1
OG0008393	HMEL030378g1.t1	XP_034836099.1
OG0008394	HMEL013538g1.t1	XP_034836004.1
OG0008396	HMEL006054g1.t1	XP_034836792.1
OG0008397	HMEL016397g1.t1	XP_034825893.1
OG0008398	HMEL007714g1.t1	XP_034839666.1
OG0008399	HMEL005156g1.t1	XP_034830428.1
OG0008400	HMEL009474g1.t1	XP_034836070.1
OG0008403	HMEL007828g1.t1	XP_034830871.1
OG0008404	HMEL008226g1.t1	XP_034828134.1
OG0008407	HMEL003913g1.t1	XP_034840341.1
OG0008408	HMEL009118g1.t1	XP_034830849.1
OG0008409	HMEL010393g1.t1	XP_034828391.1
OG0008410	HMEL006060g1.t1	XP_034836719.1
OG0008412	HMEL017955g1.t1	XP_034826837.1
OG0008413	HMEL014781g1.t1	XP_034829038.1
OG0008415	HMEL006061g1.t1	XP_034836785.1
OG0008416	HMEL004742g1.t1	XP_034832414.1
OG0008417	HMEL011604g1.t1	XP_034824258.1
OG0008419	HMEL034002g1.t1	XP_034825526.1
OG0008422	HMEL002997g1.t1	XP_034834608.1
OG0008423	HMEL030101g1.t1	XP_034837716.1
OG0008424	HMEL032890g1.t1	XP_034830454.1
OG0008425	HMEL008682g1.t1	XP_034837154.1
OG0008426	HMEL030102g1.t1	XP_034837655.1
OG0008427	HMEL030697g1.t1	XP_034830997.1
OG0008429	HMEL007479g1.t1	XP_034835955.1
OG0008430	HMEL002992g1.t1	XP_034834344.1
OG0008431	HMEL010821g1.t1	XP_034839033.1
OG0008432	HMEL007484g1.t1	XP_034835948.1
OG0008434	HMEL016367g1.t1	XP_034826466.1
OG0008435	HMEL030364g1.t1	XP_034835956.1
OG0008436	HMEL004916g1.t1	XP_034841243.1
OG0008437	HMEL031234g1.t1	XP_034840844.1
OG0008438	HMEL004918g1.t1	XP_034841256.1
OG0008439	HMEL010482g1.t1	XP_034831759.1
OG0008441	HMEL034042g1.t1	XP_034838196.1
OG0008442	HMEL020783g1.t1	XP_034827963.1
OG0008443	HMEL020899g1.t1	XP_034840199.1
OG0008444	HMEL012819g1.t1	XP_034841250.1
OG0008445	HMEL013359g1.t1	XP_034824726.1
OG0008447	HMEL010586g1.t1	XP_034829820.1
OG0008448	HMEL005621-RA	XP_034836577.1
OG0008450	HMEL007951g1.t1	XP_034829180.1
OG0008451	HMEL036607g1.t1	XP_034834333.1
OG0008453	HMEL004891g1.t1	XP_034829897.1
OG0008455	HMEL037249g1.t1	XP_034838942.1
OG0008456	HMEL031446g1.t1	XP_034826345.1
OG0008457	HMEL014502g1.t1	XP_034826350.1
OG0008458	HMEL036390g1.t1	XP_034833501.1
OG0008459	HMEL032906g1.t1	XP_034830318.1
OG0008461	HMEL014624g1.t1	XP_034833502.1
OG0008462	HMEL009007g1.t1	XP_034831552.1
OG0008463	HMEL012877g1.t1	XP_034827436.1
OG0008464	HMEL011715g1.t1	XP_034832592.1
OG0008465	HMEL037251g1.t1	XP_034839113.1, XP_034839114.1
OG0008466	HMEL010059g1.t1	XP_034829370.1
OG0008467	HMEL009010g1.t1	XP_034834999.1
OG0008468	HMEL013746g1.t1	XP_034826955.1
OG0008469	HMEL017119g1.t1	XP_034831874.1
OG0008470	HMEL032909g1.t1	XP_034830471.1
OG0008473	HMEL004736g1.t1	XP_034824723.1
OG0008474	HMEL033622g1.t1	XP_034833022.1
OG0008476	HMEL002354g1.t1	XP_034837144.1
OG0008477	HMEL011709g1.t1	XP_034833020.1, XP_034832565.1
OG0008478	HMEL011706g1.t1	XP_034832566.1
OG0008480	HMEL020353g1.t1	XP_034833842.1
OG0008481	HMEL004189g1.t1	XP_034824004.1
OG0008482	HMEL002856g1.t1	XP_034825102.1
OG0008483	HMEL016480g1.t1	XP_034834070.1
OG0008484	HMEL010947g1.t1	XP_034837600.1
OG0008485	HMEL011703g1.t1	XP_034832591.1
OG0008486	HMEL020644g1.t1	XP_034835238.1
OG0008487	HMEL036289g1.t1	XP_034828350.1
OG0008491	HMEL032397g1.t1	XP_034835243.1
OG0008492	HMEL015438g1.t1	XP_034823992.1
OG0008493	HMEL003522g1.t1	XP_034837199.1
OG0008494	HMEL034437g1.t1	XP_034836777.1
OG0008495	HMEL009020g1.t1	XP_034837515.1
OG0008496	HMEL011696g1.t1	XP_034832570.1
OG0008499	HMEL032387g1.t1	XP_034835265.1
OG0008500	HMEL009022g1.t1	XP_034837409.1
OG0008501	HMEL033981g1.t1	XP_034825330.1
OG0008502	HMEL003460g1.t1	XP_034835261.1
OG0008503	HMEL037254g1.t1	XP_034838791.1
OG0008504	HMEL009546g1.t1	XP_034828795.1
OG0008505	HMEL015431g1.t1	XP_034823946.1
OG0008506	HMEL003461g1.t1	XP_034835257.1
OG0008507	HMEL002975g1.t1	XP_034837804.1
OG0008509	HMEL010770g1.t1	XP_034835924.1
OG0008510	HMEL004656g1.t1	XP_034835258.1
OG0008511	HMEL021486g1.t1	XP_034833847.1
OG0008512	HMEL033668g1.t1	XP_034832813.1
OG0008513	HMEL005504g1.t1	XP_034831398.1
OG0008514	HMEL035368g1.t1	XP_034827585.1
OG0008515	HMEL008713g1.t1	XP_034831391.1
OG0008516	HMEL002192g1.t1	XP_034832940.1
OG0008517	HMEL033975g1.t1	XP_034825540.1
OG0008518	HMEL015423g1.t1	XP_034823991.1
OG0008520	HMEL003502g1.t1	XP_034840395.1
OG0008521	HMEL031247g1.t1	XP_034823952.1
OG0008522	HMEL037486g1.t1	XP_034831394.1
OG0008523	HMEL017840g1.t1	XP_034828956.1
OG0008524	HMEL015412g1.t1	XP_034824001.1
OG0008525	HMEL003360g1.t1	XP_034835174.1
OG0008526	HMEL003813g1.t1	XP_034838984.1
OG0008527	HMEL003471g1.t1	XP_034828373.1
OG0008528	HMEL006338-RA	XP_034827679.1
OG0008532	HMEL012621g1.t1	XP_034831717.1
OG0008533	HMEL022270g1.t1	XP_034835070.1
OG0008534	HMEL003469g1.t1	XP_034828475.1
OG0008535	HMEL021147g1.t1	XP_034830436.1
OG0008536	HMEL003630g1.t1	XP_034828979.1
OG0008537	HMEL012750g1.t1	XP_034826321.1
OG0008538	HMEL030722g1.t1	XP_034831857.1
OG0008539	HMEL003468g1.t1	XP_034828363.1
OG0008540	HMEL007658g1.t1	XP_034838368.1
OG0008541	HMEL017745g1.t1	XP_034832803.1
OG0008543	HMEL036266g1.t1	XP_034828906.1
OG0008545	HMEL035738g1.t1, HMEL037343g1.t1	XP_034838555.1
OG0008546	HMEL007887g1.t1	XP_034833054.1
OG0008548	HMEL008105g1.t1	XP_034838168.1, XP_034837837.1
OG0008549	HMEL008847g1.t1	XP_034826951.1
OG0008550	HMEL017039g1.t1	XP_034840352.1
OG0008551	HMEL006358g1.t1	XP_034835195.1
OG0008552	HMEL035359g1.t1	XP_034828219.1, XP_034828220.1
OG0008553	HMEL009646g1.t1	XP_034838143.1
OG0008554	HMEL010027g1.t1	XP_034841170.1
OG0008556	HMEL010024g1.t1	XP_034840965.1
OG0008558	HMEL032425g1.t1	XP_034835662.1
OG0008559	HMEL013981-RA	XP_034835706.1
OG0008560	HMEL009648g1.t1	XP_034834883.1
OG0008561	HMEL005295g1.t1	XP_034826778.1
OG0008564	HMEL017852g1.t1	XP_034824417.1
OG0008565	HMEL010014g1.t1	XP_034840877.1
OG0008566	HMEL017533g1.t1	XP_034832654.1
OG0008567	HMEL017403g1.t1	XP_034828927.1
OG0008568	HMEL017040g1.t1	XP_034840722.1
OG0008572	HMEL017404g1.t1	XP_034828785.1
OG0008573	HMEL010444g1.t1	XP_034830876.1
OG0008575	HMEL020813g1.t1	XP_034835686.1
OG0008576	HMEL018010g1.t1	XP_034826909.1
OG0008578	HMEL035005g1.t1	XP_034840353.1
OG0008579	HMEL017050g1.t1	XP_034840324.1
OG0008580	HMEL035007g1.t1	XP_034840318.1
OG0008581	HMEL010988-RA	XP_034835684.1
OG0008582	HMEL014151g1.t1	XP_034830603.1
OG0008583	HMEL022186g1.t1, HMEL014149g1.t1	XP_034830605.1
OG0008584	HMEL034053g1.t1	XP_034838206.1
OG0008587	HMEL016546g1.t1	XP_034826174.1
OG0008588	HMEL017415g1.t1	XP_034828556.1
OG0008589	HMEL006198g1.t1	XP_034837401.1
OG0008590	HMEL032449g1.t1	XP_034835648.1
OG0008591	HMEL035011g1.t1	XP_034840331.1
OG0008592	HMEL035672g1.t1	XP_034839377.1
OG0008595	HMEL031526g1.t1	XP_034832110.1
OG0008596	HMEL021611g1.t1	XP_034834122.1
OG0008597	HMEL032453g1.t1	XP_034835546.1
OG0008598	HMEL007163g1.t1	XP_034828557.1
OG0008600	HMEL005537g1.t1	XP_034826071.1
OG0008601	HMEL016212g1.t1	XP_034829241.1
OG0008602	HMEL009900g1.t1	XP_034834120.1
OG0008603	HMEL016045g1.t1	XP_034833603.1
OG0008604	HMEL013959g1.t1	XP_034837113.1
OG0008605	HMEL036412g1.t1	XP_034833237.1
OG0008606	HMEL008660g1.t1	XP_034841536.1
OG0008607	HMEL002712g1.t1	XP_034832100.1
OG0008608	HMEL032276g1.t1	XP_034836367.1
OG0008609	HMEL009521g1.t1	XP_034838589.1
OG0008610	HMEL008248g1.t1	XP_034834661.1
OG0008611	HMEL004063g1.t1	XP_034832450.1
OG0008612	HMEL002718g1.t1	XP_034832108.1
OG0008614	HMEL004012g1.t1	XP_034834710.1
OG0008615	HMEL020910g1.t1	XP_034834246.1
OG0008616	HMEL036415g1.t1	XP_034833651.1
OG0008617	HMEL004073g1.t1	XP_034837696.1
OG0008618	HMEL038017g1.t1	XP_034833738.1
OG0008620	HMEL004496g1.t1	XP_034826935.1
OG0008621	HMEL008222g1.t1	XP_034834726.1
OG0008624	HMEL007637g1.t1	XP_034833758.1
OG0008625	HMEL004493g1.t1	XP_034826726.1
OG0008626	HMEL003200g1.t1	XP_034834743.1
OG0008627	HMEL014563g1.t1	XP_034827715.1
OG0008629	HMEL007636g1.t1	XP_034833751.1
OG0008630	HMEL012928g1.t1	XP_034828685.1
OG0008632	HMEL002722g1.t1	XP_034832098.1
OG0008633	HMEL036628g1.t1	XP_034834740.1
OG0008635	HMEL038020g1.t1	XP_034834183.1
OG0008636	HMEL004076g1.t1	XP_034831558.1
OG0008637	HMEL012323g1.t1	XP_034827773.1
OG0008638	HMEL022169g1.t1	XP_034836398.1
OG0008639	HMEL009269g1.t1	XP_034836164.1
OG0008640	HMEL011163g1.t1	XP_034838485.1
OG0008641	HMEL037956g1.t1	XP_034834210.1
OG0008642	HMEL006764g1.t1	XP_034830030.1
OG0008643	HMEL009945g1.t1	XP_034830346.1
OG0008644	HMEL009272g1.t1	XP_034836152.1
OG0008645	HMEL021302g1.t1	XP_034830727.1
OG0008646	HMEL015092g1.t1	XP_034841215.1
OG0008647	HMEL004729g1.t1	XP_034834213.1
OG0008648	HMEL033940g1.t1	XP_034825262.1
OG0008649	HMEL020237g1.t1	XP_034826788.1
OG0008650	HMEL037368g1.t1	XP_034838402.1
OG0008651	HMEL037369g1.t1	XP_034838502.1
OG0008652	HMEL010072g1.t1	XP_034837697.1
OG0008653	HMEL008294g1.t1	XP_034828744.1
OG0008654	HMEL032848g1.t1, HMEL032845g1.t1	XP_034830843.1
OG0008655	HMEL015089g1.t1	XP_034841216.1
OG0008656	HMEL034629g1.t1	XP_034837208.1
OG0008657	HMEL003874g1.t1	XP_034836135.1
OG0008658	HMEL017260g1.t1	XP_034825653.1
OG0008661	HMEL037503g1.t1	XP_034831287.1
OG0008662	HMEL037507g1.t1	XP_034831286.1
OG0008663	HMEL015087g1.t1	XP_034841284.1
OG0008665	HMEL011484g1.t1	XP_034828535.1
OG0008667	HMEL006179g1.t1	XP_034837138.1
OG0008668	HMEL006611g1.t1	XP_034824704.1, XP_034839894.1
OG0008669	HMEL021917g1.t1	XP_034825399.1
OG0008670	HMEL008360g1.t1	XP_034834851.1
OG0008671	HMEL008918g1.t1	XP_034834567.1
OG0008672	HMEL037508g1.t1	XP_034831288.1
OG0008673	HMEL037509g1.t1	XP_034831283.1
OG0008674	HMEL035337g1.t1	XP_034827666.1
OG0008676	HMEL035336g1.t1	XP_034827776.1
OG0008677	HMEL005631g1.t1	XP_034835398.1
OG0008678	HMEL032468g1.t1	XP_034835402.1
OG0008679	HMEL015046g1.t1	XP_034834963.1
OG0008680	HMEL021982g1.t1	XP_034831285.1
OG0008681	HMEL017878g1.t1	XP_034826841.1
OG0008682	HMEL013202g1.t1	XP_034826005.1, XP_034826002.1
OG0008684	HMEL032234g1.t1	XP_034836454.1
OG0008685	HMEL009669g1.t1	XP_034835724.1
OG0008686	HMEL013030g1.t1	XP_034834217.1
OG0008687	HMEL003738g1.t1	XP_034827582.1
OG0008688	HMEL034485g1.t1	XP_034836959.1
OG0008689	HMEL009808g1.t1	XP_034839663.1
OG0008690	HMEL002620g1.t1	XP_034825740.1, XP_034825739.1
OG0008691	HMEL014456g1.t1	XP_034832248.1
OG0008693	HMEL034884g1.t1	XP_034826803.1
OG0008694	HMEL013852g1.t1	XP_034838742.1
OG0008695	HMEL034085g1.t1	XP_034837869.1
OG0008696	HMEL031391g1.t1	XP_034826066.1
OG0008698	HMEL017307g1.t1	XP_034835081.1
OG0008699	HMEL016235-RA	XP_034829131.1
OG0008700	HMEL017308g1.t1	XP_034835079.1
OG0008701	HMEL002549g1.t1	XP_034829896.1
OG0008702	HMEL035329g1.t1	XP_034828005.1
OG0008703	HMEL014752g1.t1	XP_034838273.1
OG0008704	HMEL006170g1.t1	XP_034837358.1
OG0008705	HMEL010526g1.t1	XP_034832063.1
OG0008707	HMEL036167g1.t1	XP_034828803.1, XP_034828804.1
OG0008708	HMEL031821g1.t1	XP_034824296.1
OG0008709	HMEL031823g1.t1	XP_034824501.1
OG0008710	HMEL009678g1.t1	XP_034835824.1
OG0008711	HMEL017997g1.t1	XP_034824226.1
OG0008712	HMEL009679g1.t1	XP_034835731.1
OG0008714	HMEL012539g1.t1	XP_034840183.1
OG0008716	HMEL037976g1.t1	XP_034834049.1
OG0008717	HMEL035025g1.t1	XP_034839586.1
OG0008718	HMEL017227g1.t1	XP_034825938.1
OG0008719	HMEL032229g1.t1	XP_034836516.1
OG0008722	HMEL017225g1.t1	XP_034825968.1
OG0008724	HMEL025003g1.t1	XP_034828494.1
OG0008725	HMEL031828g1.t1	XP_034824947.1
OG0008727	HMEL016960g1.t1	XP_034837391.1
OG0008728	HMEL010759g1.t1	XP_034827333.1
OG0008729	HMEL008390g1.t1	XP_034833490.1
OG0008730	HMEL007198g1.t1	XP_034824951.1
OG0008731	HMEL022250g1.t1	XP_034830555.1
OG0008734	HMEL037390g1.t1	XP_034838639.1
OG0008736	HMEL033586g1.t1	XP_034832797.1
OG0008737	HMEL010338g1.t1	XP_034841239.1
OG0008739	HMEL017481g1.t1	XP_034829100.1
OG0008741	HMEL037198g1.t1	XP_034838885.1
OG0008743	HMEL034352g1.t1	XP_034829105.1
OG0008744	HMEL011590g1.t1	XP_034835757.1
OG0008745	HMEL037966g1.t1	XP_034834299.1
OG0008746	HMEL022344g1.t1	XP_034834298.1
OG0008748	HMEL007042g1.t1	XP_034827574.1
OG0008749	HMEL010347g1.t1	XP_034841155.1
OG0008750	HMEL003572g1.t1	XP_034827534.1
OG0008751	HMEL010348g1.t1	XP_034840994.1
OG0008753	HMEL034871g1.t1	XP_034827043.1
OG0008755	HMEL035032g1.t1	XP_034840370.1
OG0008757	HMEL030508g1.t1	XP_034835737.1
OG0008758	HMEL034830g1.t1	XP_034826696.1
OG0008759	HMEL016431g1.t1	XP_034826931.1
OG0008760	HMEL014895g1.t1	XP_034835803.1
OG0008761	HMEL011211g1.t1	XP_034838690.1
OG0008762	HMEL014894g1.t1	XP_034835734.1
OG0008763	HMEL037203g1.t1	XP_034838960.1
OG0008764	HMEL011210g1.t1	XP_034838660.1
OG0008765	HMEL016422g1.t1	XP_034826871.1
OG0008766	HMEL025050-RA	XP_034828813.1
OG0008767	HMEL009251g1.t1	XP_034827540.1
OG0008768	HMEL025052-RA	XP_034828660.1
OG0008769	HMEL002783g1.t1	XP_034832605.1
OG0008770	HMEL015516g1.t1	XP_034827795.1
OG0008771	HMEL034152g1.t1	XP_034838253.1
OG0008772	HMEL032223g1.t1	XP_034836327.1
OG0008773	HMEL016419g1.t1	XP_034827239.1
OG0008774	HMEL002782g1.t1	XP_034833062.1
OG0008775	HMEL004389g1.t1	XP_034833063.1
OG0008777	HMEL013459g1.t1	XP_034837965.1
OG0008778	HMEL034837g1.t1	XP_034827049.1
OG0008779	HMEL009461g1.t1	XP_034836049.1
OG0008780	HMEL009458g1.t1	XP_034836055.1
OG0008781	HMEL033146g1.t1	XP_034824254.1
OG0008785	HMEL021821g1.t1	XP_034825461.1
OG0008788	HMEL037392g1.t1	XP_034838634.1
OG0008789	HMEL017186g1.t1	XP_034824327.1
OG0008790	HMEL014463g1.t1	XP_034837253.1
OG0008792	HMEL015364g1.t1	XP_034824877.1
OG0008793	HMEL031379g1.t1	XP_034826362.1
OG0008794	HMEL007730g1.t1	XP_034840564.1
OG0008796	HMEL017493-RA	XP_034829123.1
OG0008797	HMEL013578g1.t1	XP_034841425.1
OG0008798	HMEL007206g1.t1	XP_034834486.1
OG0008799	HMEL035045g1.t1	XP_034840178.1
OG0008800	HMEL022521-RA	XP_034832648.1
OG0008801	HMEL005227g1.t1	XP_034838318.1
OG0008802	HMEL007438g1.t1	XP_034833334.1
OG0008804	HMEL004400g1.t1	XP_034832664.1
OG0008805	HMEL010237g1.t1	XP_034832674.1
OG0008806	HMEL006525g1.t1	XP_034841427.1
OG0008807	HMEL031376g1.t1	XP_034825835.1
OG0008808	HMEL003820g1.t1	XP_034840678.1
OG0008809	HMEL017290g1.t1	XP_034831089.1
