Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0022119					JC_02221-RA				
OG0022120					JC_02228-RA				
OG0022121					JC_02229-RA				
OG0022122					JC_02232-RA				
OG0022123					JC_02242-RA				
OG0022124					JC_02243-RA				
OG0022125					JC_02246-RA				
OG0022126					JC_02247-RA				
OG0022127					JC_02253-RA				
OG0022128					JC_02260-RA				
OG0022129					JC_02264-RA				
OG0022130					JC_02266-RA				
OG0022131					JC_02268-RA				
OG0022132					JC_02272-RA				
OG0022133					JC_02274-RA				
OG0022134					JC_02276-RA				
OG0022135					JC_02279-RA				
OG0022136					JC_02289-RA				
OG0022137					JC_02292-RA				
OG0022138					JC_02294-RA				
OG0022139					JC_02295-RA				
OG0022140					JC_02306-RA				
OG0022141					JC_02312-RA				
OG0022142					JC_10481-RA				
OG0022143					JC_10486-RA				
OG0022144					JC_10523-RA				
OG0022145					JC_10527-RA				
OG0022146					JC_10536-RA				
OG0022147					JC_10561-RA				
OG0022148					JC_10572-RA				
OG0022149					JC_10579-RA				
OG0022150					JC_10586-RA				
OG0022151					JC_10593-RA				
OG0022152					JC_10594-RA				
OG0022153					JC_10603-RA				
OG0022154					JC_10606-RA				
OG0022155					JC_10608-RA				
OG0022156					JC_10612-RA				
OG0022157					JC_10616-RA				
OG0022158					JC_10617-RA				
OG0022159					JC_10624-RA				
OG0022160					JC_10630-RA				
OG0022161					JC_10646-RA				
OG0022162					JC_10669-RA				
OG0022163					JC_10670-RA				
OG0022164					JC_10672-RA				
OG0022165					JC_10675-RA				
OG0022166					JC_10689-RA				
OG0022167					JC_10702-RA				
OG0022168					JC_10704-RA				
OG0022169					JC_10706-RA				
OG0022170					JC_10707-RA				
OG0022171					JC_10711-RA				
OG0022172					JC_10767-RA				
OG0022173					JC_10792-RA				
OG0022174					JC_10793-RA				
OG0022175					JC_10794-RA				
OG0022176					JC_10795-RA				
OG0022177					JC_10811-RA				
OG0022178					JC_10812-RA				
OG0022179					JC_10815-RA				
OG0022180					JC_10817-RA				
OG0022181					JC_10824-RA				
OG0022182					JC_10828-RA				
OG0022183					JC_10856-RA				
OG0022184					JC_10887-RA				
OG0022185					JC_10888-RA				
OG0022186					JC_10899-RA				
OG0022187					JC_10901-RA				
OG0022188					JC_10910-RA				
OG0022189					JC_10932-RA				
OG0022190					JC_10934-RA				
OG0022191					JC_10935-RA				
OG0022192					JC_10937-RA				
OG0022193					JC_10941-RA				
OG0022194					JC_10948-RA				
OG0022195					JC_10965-RA				
OG0022196					JC_10971-RA				
OG0022197					JC_10981-RA				
OG0022198					JC_10994-RA				
OG0022199					JC_10997-RA				
OG0022200					JC_11001-RA				
OG0022201					JC_11011-RA				
OG0022202					JC_11018-RA				
OG0022203					JC_11043-RA				
OG0022204					JC_12247-RA				
OG0022205					JC_12249-RA				
OG0022206					JC_12293-RA				
OG0022207					JC_12308-RA				
OG0022208					JC_12311-RA				
OG0022209					JC_12317-RA				
OG0022210					JC_12321-RA				
OG0022211					JC_12323-RA				
OG0022212					JC_12335-RA				
OG0022213					JC_12341-RA				
OG0022214					JC_12346-RA				
OG0022215					JC_12362-RA				
OG0022216					JC_12369-RA				
OG0022217					JC_12371-RA				
OG0022218					JC_12397-RA				
OG0022219					JC_12406-RA				
OG0022220					JC_12409-RA				
OG0022221					JC_12423-RA				
OG0022222					JC_12425-RA				
OG0022223					JC_12427-RA				
OG0022224					JC_12441-RA				
OG0022225					JC_12442-RA				
OG0022226					JC_12447-RA				
OG0022227					JC_12465-RA				
OG0022228					JC_12475-RA				
OG0022229					JC_12477-RA				
OG0022230					JC_12478-RA				
OG0022231					JC_12492-RA				
OG0022232					JC_12541-RA				
OG0022233					JC_12552-RA				
OG0022234					JC_12562-RA				
OG0022235					JC_12564-RA				
OG0022236					JC_12579-RA				
OG0022237					JC_12581-RA				
OG0022238					JC_12591-RA				
OG0022239					JC_12602-RA				
OG0022240					JC_12614-RA				
OG0022241					JC_12618-RA				
OG0022242					JC_12620-RA				
OG0022243					JC_12628-RA				
OG0022244					JC_12630-RA				
OG0022245					JC_12632-RA				
OG0022246					JC_12643-RA				
OG0022247					JC_12647-RA				
OG0022248					JC_12653-RA				
OG0022249					JC_12658-RA				
OG0022250					JC_12659-RA				
OG0022251					JC_12665-RA				
OG0022252					JC_12667-RA				
OG0022253					JC_12673-RA				
OG0022254					JC_12676-RA				
OG0022255					JC_12678-RA				
OG0022256					JC_12683-RA				
OG0022257					JC_12689-RA				
OG0022258					JC_12691-RA				
OG0022259					JC_12693-RA				
OG0022260					JC_12698-RA				
OG0022261					JC_12700-RA				
OG0022262					JC_12710-RA				
OG0022263					JC_12715-RA				
OG0022264					JC_12740-RA				
OG0022265					JC_12762-RA				
OG0022266					JC_12764-RA				
OG0022267					JC_12773-RA				
OG0022268					JC_12776-RA				
OG0022269					JC_12783-RA				
OG0022270					JC_12789-RA				
OG0022271					JC_12796-RA				
OG0022272					JC_12797-RA				
OG0022273					JC_12804-RA				
OG0022274					JC_12811-RA				
OG0022275					JC_13365-RA				
OG0022276					JC_13384-RA				
OG0022277					JC_13388-RA				
OG0022278					JC_13391-RA				
OG0022279					JC_13395-RA				
OG0022280					JC_13405-RA				
OG0022281					JC_13410-RA				
OG0022282					JC_13419-RA				
OG0022283					JC_13430-RA				
OG0022284					JC_13473-RA				
OG0022285					JC_13475-RA				
OG0022286					JC_13476-RA				
OG0022287					JC_13519-RA				
OG0022288					JC_13520-RA				
OG0022289					JC_13521-RA				
OG0022290					JC_13573-RA				
OG0022291					JC_13583-RA				
OG0022292					JC_13592-RA				
OG0022293					JC_13609-RA				
OG0022294					JC_13617-RA				
OG0022295					JC_13618-RA				
OG0022296					JC_13644-RA				
OG0022297					JC_13646-RA				
OG0022298					JC_13647-RA				
OG0022299					JC_13657-RA				
OG0022300					JC_13679-RA				
OG0022301					JC_13711-RA				
OG0022302					JC_13713-RA				
OG0022303					JC_13733-RA				
OG0022304					JC_13737-RA				
OG0022305					JC_13738-RA				
OG0022306					JC_15194-RA				
OG0022307					JC_15226-RA				
OG0022308					JC_15234-RA				
OG0022309					JC_15239-RA				
OG0022310					JC_15255-RA				
OG0022311					JC_15256-RA				
OG0022312					JC_15257-RA				
OG0022313					JC_15260-RA				
OG0022314					JC_15278-RA				
OG0022315					JC_15312-RA				
OG0022316					JC_15334-RA				
OG0022317					JC_15347-RA				
OG0022318					JC_15361-RA				
OG0022319					JC_15367-RA				
OG0022320					JC_15373-RA				
OG0022321					JC_15378-RA				
OG0022322					JC_15381-RA				
OG0022323					JC_15386-RA				
OG0022324					JC_15391-RA				
OG0022325					JC_15397-RA				
OG0022326					JC_15435-RA				
OG0022327					JC_15436-RA				
OG0022328					JC_15438-RA				
OG0022329					JC_15439-RA				
OG0022330					JC_15447-RA				
OG0022331					JC_15479-RA				
OG0022332					JC_15484-RA				
OG0022333					JC_15500-RA				
OG0022334					JC_16149-RA				
OG0022335					JC_16167-RA				
OG0022336					JC_16175-RA				
OG0022337					JC_16204-RA				
OG0022338					JC_16208-RA				
OG0022339					JC_16219-RA				
OG0022340					JC_16224-RA				
OG0022341					JC_16235-RA				
OG0022342					JC_16245-RA				
OG0022343					JC_16256-RA				
OG0022344					JC_16264-RA				
OG0022345					JC_16278-RA				
OG0022346					JC_16307-RA				
OG0022347					JC_16317-RA				
OG0022348					JC_16318-RA				
OG0022349					JC_16331-RA				
OG0022350					JC_16354-RA				
OG0022351					JC_16361-RA				
OG0022352					JC_16395-RA				
OG0022353					JC_16795-RA				
OG0022354					JC_16801-RA				
OG0022355					JC_16817-RA				
OG0022356					JC_16835-RA				
OG0022357					JC_16840-RA				
OG0022358					JC_16855-RA				
OG0022359					JC_16859-RA				
OG0022360					JC_16865-RA				
OG0022361					JC_16908-RA				
OG0022362					JC_16915-RA				
OG0022363					JC_16926-RA				
OG0022364					JC_16937-RA				
OG0022365					JC_16945-RA				
OG0022366					JC_16948-RA				
OG0022367					JC_16952-RA				
OG0022368					JC_16963-RA				
OG0022369					JC_16984-RA				
OG0022370					JC_16994-RA				
OG0022371					JC_17006-RA				
OG0022372					JC_17007-RA				
OG0022373					JC_17010-RA				
OG0022374					JC_17019-RA				
OG0022375					JC_17029-RA				
OG0022376					JC_17051-RA				
OG0022377					JC_17057-RA				
OG0022378					JC_17064-RA				
OG0022379					JC_17067-RA				
OG0022380					JC_17070-RA				
OG0022381					JC_17104-RA				
OG0022382					JC_17114-RA				
OG0022383					JC_17119-RA				
OG0022384					JC_17127-RA				
OG0022385					JC_17131-RA				
OG0022386					JC_17132-RA				
OG0022387					JC_17140-RA				
OG0022388					JC_17141-RA				
OG0022389					JC_17148-RA				
OG0022390					JC_17149-RA				
OG0022391					JC_17150-RA				
OG0022392					JC_17168-RA				
OG0022393					JC_17173-RA				
OG0022394					JC_07909-RA				
OG0022395					JC_07910-RA				
OG0022396					JC_07929-RA				
OG0022397					JC_07937-RA				
OG0022398					JC_07938-RA				
OG0022399					JC_07939-RA				
OG0022400					JC_07945-RA				
OG0022401					JC_07947-RA				
OG0022402					JC_07948-RA				
OG0022403					JC_07949-RA				
OG0022404					JC_07970-RA				
OG0022405					JC_07975-RA				
OG0022406					JC_07981-RA				
OG0022407					JC_07984-RA				
OG0022408					JC_07986-RA				
OG0022409					JC_08003-RA				
OG0022410					JC_08005-RA				
OG0022411					JC_08010-RA				
OG0022412					JC_08020-RA				
OG0022413					JC_08026-RA				
OG0022414					JC_08036-RA				
OG0022415					JC_08039-RA				
OG0022416					JC_08050-RA				
OG0022417					JC_08067-RA				
OG0022418					JC_08068-RA				
OG0022419					JC_08077-RA				
OG0022420					JC_08082-RA				
OG0022421					JC_08083-RA				
OG0022422					JC_08090-RA				
OG0022423					JC_08127-RA				
OG0022424					JC_08132-RA				
OG0022425					JC_08143-RA				
OG0022426					JC_08150-RA				
OG0022427					JC_08151-RA				
OG0022428					JC_08152-RA				
OG0022429					JC_08153-RA				
OG0022430					JC_08163-RA				
OG0022431					JC_08164-RA				
OG0022432					JC_08170-RA				
OG0022433					JC_08183-RA				
OG0022434					JC_08184-RA				
OG0022435					JC_08200-RA				
OG0022436					JC_08208-RA				
OG0022437					JC_08254-RA				
OG0022438					JC_08283-RA				
OG0022439					JC_08295-RA				
OG0022440					JC_08302-RA				
OG0022441					JC_08337-RA				
OG0022442					JC_08340-RA				
OG0022443					JC_08342-RA				
OG0022444					JC_08343-RA				
OG0022445					JC_08358-RA				
OG0022446					JC_08360-RA				
OG0022447					JC_08367-RA				
OG0022448					JC_08370-RA				
OG0022449					JC_08391-RA				
OG0022450					JC_08393-RA				
OG0022451					JC_08395-RA				
OG0022452					JC_08407-RA				
OG0022453					JC_08423-RA				
OG0022454					JC_08425-RA				
OG0022455					JC_08439-RA				
OG0022456					JC_08444-RA				
OG0022457					JC_08447-RA				
OG0022458					JC_08450-RA				
OG0022459					JC_08476-RA				
OG0022460					JC_08485-RA				
OG0022461					JC_08494-RA				
OG0022462					JC_08497-RA				
OG0022463					JC_08505-RA				
OG0022464					JC_08511-RA				
OG0022465					JC_08572-RA				
OG0022466					JC_08590-RA				
OG0022467					JC_08605-RA				
OG0022468					JC_08613-RA				
OG0022469					JC_08621-RA				
OG0022470					JC_08622-RA				
OG0022471					JC_08623-RA				
OG0022472					JC_08628-RA				
OG0022473					JC_03640-RA				
OG0022474					JC_03642-RA				
OG0022475					JC_03649-RA				
OG0022476					JC_03660-RA				
OG0022477					JC_03664-RA				
OG0022478					JC_03667-RA				
OG0022479					JC_03670-RA				
OG0022480					JC_03676-RA				
OG0022481					JC_03677-RA				
OG0022482					JC_03678-RA				
OG0022483					JC_03679-RA				
OG0022484					JC_03689-RA				
OG0022485					JC_03691-RA				
OG0022486					JC_03695-RA				
OG0022487					JC_03707-RA				
OG0022488					JC_03713-RA				
OG0022489					JC_03728-RA				
OG0022490					JC_03742-RA				
OG0022491					JC_03753-RA				
OG0022492					JC_03760-RA				
OG0022493					JC_03761-RA				
OG0022494					JC_03767-RA				
OG0022495					JC_03772-RA				
OG0022496					JC_03780-RA				
OG0022497					JC_03824-RA				
OG0022498					JC_03835-RA				
OG0022499					JC_03844-RA				
OG0022500					JC_03857-RA				
OG0022501					JC_03858-RA				
OG0022502					JC_03860-RA				
OG0022503					JC_03862-RA				
OG0022504					JC_03887-RA				
OG0022505					JC_03891-RA				
OG0022506					JC_03899-RA				
OG0022507					JC_03914-RA				
OG0022508					JC_03920-RA				
OG0022509					JC_03922-RA				
OG0022510					JC_03929-RA				
OG0022511					JC_03963-RA				
OG0022512					JC_03966-RA				
OG0022513					JC_03969-RA				
OG0022514					JC_03976-RA				
OG0022515					JC_03980-RA				
OG0022516					JC_03993-RA				
OG0022517					JC_04016-RA				
OG0022518					JC_04023-RA				
OG0022519					JC_04026-RA				
OG0022520					JC_04033-RA				
OG0022521					JC_04034-RA				
OG0022522					JC_04035-RA				
OG0022523					JC_04036-RA				
OG0022524					JC_04039-RA				
OG0022525					JC_04046-RA				
OG0022526					JC_04047-RA				
OG0022527					JC_04048-RA				
OG0022528					JC_04064-RA				
OG0022529					JC_04069-RA				
OG0022530					JC_04073-RA				
OG0022531					JC_04077-RA				
OG0022532					JC_04078-RA				
OG0022533					JC_04079-RA				
OG0022534					JC_04080-RA				
OG0022535					JC_04094-RA				
OG0022536					JC_04100-RA				
OG0022537					JC_04125-RA				
OG0022538					JC_04139-RA				
OG0022539					JC_04145-RA				
OG0022540					JC_04146-RA				
OG0022541					JC_04147-RA				
OG0022542					JC_04152-RA				
OG0022543					JC_04155-RA				
OG0022544					JC_04163-RA				
OG0022545					JC_04167-RA				
OG0022546					JC_04170-RA				
OG0022547					JC_04172-RA				
OG0022548					JC_04183-RA				
OG0022549					JC_04218-RA				
OG0022550					JC_04219-RA				
OG0022551					JC_04254-RA				
OG0022552					JC_04259-RA				
OG0022553					JC_04273-RA				
OG0022554					JC_04285-RA				
OG0022555					JC_04289-RA				
OG0022556					JC_04305-RA				
OG0022557					JC_04307-RA				
OG0022558					JC_04308-RA				
OG0022559					JC_04309-RA				
OG0022560					JC_04321-RA				
OG0022561					JC_04328-RA				
OG0022562					JC_04330-RA				
OG0022563					JC_04335-RA				
OG0022564					JC_04340-RA				
OG0022565					JC_04341-RA				
OG0022566					JC_04344-RA				
OG0022567					JC_04346-RA				
OG0022568					JC_04362-RA				
OG0022569					JC_04364-RA				
OG0022570					JC_07280-RA				
OG0022571					JC_07333-RA				
OG0022572					JC_07365-RA				
OG0022573					JC_07374-RA				
OG0022574					JC_07375-RA				
OG0022575					JC_07401-RA				
OG0022576					JC_07406-RA				
OG0022577					JC_07407-RA				
OG0022578					JC_07408-RA				
OG0022579					JC_07416-RA				
OG0022580					JC_07418-RA				
OG0022581					JC_07430-RA				
OG0022582					JC_07440-RA				
OG0022583					JC_07463-RA				
OG0022584					JC_07474-RA				
OG0022585					JC_07505-RA				
OG0022586					JC_07507-RA				
OG0022587					JC_07522-RA				
OG0022588					JC_07532-RA				
OG0022589					JC_07544-RA				
OG0022590					JC_07547-RA				
OG0022591					JC_07556-RA				
OG0022592					JC_07558-RA				
OG0022593					JC_07565-RA				
OG0022594					JC_07595-RA				
OG0022595					JC_07609-RA				
OG0022596					JC_07610-RA				
OG0022597					JC_07641-RA				
OG0022598					JC_07645-RA				
OG0022599					JC_07654-RA				
OG0022600					JC_07655-RA				
OG0022601					JC_07669-RA				
OG0022602					JC_07691-RA				
OG0022603					JC_07693-RA				
OG0022604					JC_07696-RA				
OG0022605					JC_07756-RA				
OG0022606					JC_07757-RA				
OG0022607					JC_07759-RA				
OG0022608					JC_07769-RA				
OG0022609					JC_07778-RA				
OG0022610					JC_07794-RA				
OG0022611					JC_07804-RA				
OG0022612					JC_07808-RA				
OG0022613					JC_07813-RA				
OG0022614					JC_07814-RA				
OG0022615					JC_07815-RA				
OG0022616					JC_07821-RA				
OG0022617					JC_07826-RA				
OG0022618					JC_07828-RA				
OG0022619					JC_07840-RA				
OG0022620					JC_07846-RA				
OG0022621					JC_07881-RA				
OG0022622					JC_07884-RA				
OG0022623					JC_07890-RA				
OG0022624					JC_07897-RA				
OG0022625					JC_07900-RA				
OG0022626					JC_16415-RA				
OG0022627					JC_16468-RA				
OG0022628					JC_16476-RA				
OG0022629					JC_16479-RA				
OG0022630					JC_16509-RA				
OG0022631					JC_16514-RA				
OG0022632					JC_16515-RA				
OG0022633					JC_16516-RA				
OG0022634					JC_16518-RA				
OG0022635					JC_16528-RA				
OG0022636					JC_16536-RA				
OG0022637					JC_16560-RA				
OG0022638					JC_16564-RA				
OG0022639					JC_16577-RA				
OG0022640					JC_16581-RA				
OG0022641					JC_16582-RA				
OG0022642					JC_16596-RA				
OG0022643					JC_16597-RA				
OG0022644					JC_16599-RA				
OG0022645					JC_16610-RA				
OG0022646					JC_16611-RA				
OG0022647					JC_16617-RA				
OG0022648					JC_16627-RA				
OG0022649					JC_16631-RA				
OG0022650					JC_16678-RA				
OG0022651					JC_16689-RA				
OG0022652					JC_16696-RA				
OG0022653					JC_16713-RA				
OG0022654					JC_16720-RA				
OG0022655					JC_16724-RA				
OG0022656					JC_16728-RA				
OG0022657					JC_16730-RA				
OG0022658					JC_16741-RA				
OG0022659					JC_16747-RA				
OG0022660					JC_17211-RA				
OG0022661					JC_17229-RA				
OG0022662						XP_034823966.1			
OG0022663						XP_034836551.1			
OG0022664						XP_034838094.1			
OG0022665						XP_034838286.1			
OG0022666						XP_034823947.1			
OG0022667						XP_034824082.1			
OG0022668						XP_034824097.1			
OG0022669						XP_034824127.1			
OG0022670						XP_034824175.1			
OG0022671						XP_034824318.1			
OG0022672						XP_034824321.1			
OG0022673						XP_034824706.1			
OG0022674						XP_034824708.1			
OG0022675						XP_034824720.1			
OG0022676						XP_034824734.1			
OG0022677						XP_034824808.1			
OG0022678						XP_034825194.1			
OG0022679						XP_034825492.1			
OG0022680						XP_034826274.1			
OG0022681						XP_034826275.1			
OG0022682						XP_034826399.1			
OG0022683						XP_034826469.1			
OG0022684						XP_034826548.1			
OG0022685						XP_034826645.1			
OG0022686						XP_034826685.1			
OG0022687						XP_034826942.1			
OG0022688						XP_034827048.1			
OG0022689						XP_034828808.1			
OG0022690						XP_034829417.1			
OG0022691						XP_034830003.1			
OG0022692						XP_034830009.1			
OG0022693						XP_034830033.1			
OG0022694						XP_034830068.1			
OG0022695						XP_034830104.1			
OG0022696						XP_034830107.1			
OG0022697						XP_034830416.1			
OG0022698						XP_034830517.1			
OG0022699						XP_034830925.1			
