Orthogroup	Pararge_aegeria	Vanessa_tameamea
OG0008543	XP_039750608.1	XP_026498428.1
OG0008544	XP_039748350.1	XP_026488739.1
OG0008546	XP_039757392.1	XP_026492971.1
OG0008547	XP_039748086.1	XP_026488730.1
OG0008548	XP_039762426.1	XP_026499535.1
OG0008549	XP_039751297.1	XP_026490199.1
OG0008550	XP_039746643.1	XP_026489935.1
OG0008551	XP_039759535.1	XP_026495409.1
OG0008552	XP_039751959.1	XP_026483516.1
OG0008553	XP_039753092.1	XP_026498071.1
OG0008554	XP_039765635.1	XP_026501185.1
OG0008555	XP_039765364.1	XP_026501190.1
OG0008556	XP_039765361.1	XP_026501183.1
OG0008557	XP_039756752.1	XP_026495814.1
OG0008558	XP_039758920.1	XP_026494376.1
OG0008559	XP_039759323.1	XP_026494502.1
OG0008560	XP_039756041.1	XP_026498045.1
OG0008561	XP_039751395.1	XP_026489615.1
OG0008562	XP_039748765.1	XP_026490196.1
OG0008563	XP_039759563.1	XP_026494448.1
OG0008564	XP_039749300.1	XP_026490145.1
OG0008565	XP_039745427.1	XP_026501142.1
OG0008566	XP_039757241.1	XP_026492969.1
OG0008567	XP_039750642.1	XP_026497217.1
OG0008568	XP_039747274.1	XP_026489941.1
OG0008569	XP_039759347.1	XP_026494247.1
OG0008570	XP_039761839.1	XP_026497233.1, XP_026498697.1
OG0008571	XP_039754810.1	XP_026496332.1
OG0008572	XP_039750864.1	XP_026497215.1
OG0008573	XP_039754479.1	XP_026493630.1
OG0008574	XP_039761184.1	XP_026492891.1
OG0008575	XP_039759105.1	XP_026493432.1
OG0008576	XP_039751472.1	XP_026483668.1
OG0008578	XP_039746977.1	XP_026489892.1
OG0008580	XP_039746644.1	XP_026489912.1
OG0008581	XP_039759371.1	XP_026494590.1
OG0008582	XP_039754135.1	XP_026493638.1
OG0008584	XP_039762332.1, XP_039762331.1	XP_026490712.1
OG0008585	XP_039745747.1	XP_026490180.1
OG0008586	XP_039754913.1	XP_026496350.1
OG0008587	XP_039747633.1	XP_026490181.1
OG0008588	XP_039750942.1	XP_026498432.1
OG0008589	XP_039760654.1	XP_026498727.1
OG0008590	XP_039759036.1	XP_026493444.1
OG0008591	XP_039747235.1	XP_026489986.1
OG0008592	XP_039763837.1	XP_026500282.1
OG0008593	XP_039749171.1	XP_026499462.1
OG0008595	XP_039753717.1	XP_026492309.1
OG0008596	XP_039757802.1	XP_026489717.1
OG0008597	XP_039759145.1	XP_026494426.1
OG0008598	XP_039750726.1	XP_026498447.1
OG0008600	XP_039749527.1	XP_026483290.1
OG0008601	XP_039754806.1	XP_026496220.1
OG0008602	XP_039758034.1	XP_026489716.1
OG0008604	XP_039760422.1	XP_026492461.1
OG0008605	XP_039758199.1	XP_026493082.1
OG0008606	XP_039765743.1	XP_026501130.1
OG0008607	XP_039753424.1	XP_026492240.1
OG0008608	XP_039748105.1	XP_026497255.1
OG0008609	XP_039748126.1	XP_026490636.1
OG0008610	XP_039756383.1	XP_026495529.1
OG0008611	XP_039752639.1	XP_026486584.1
OG0008612	XP_039752985.1	XP_026492147.1, XP_026492148.1
OG0008614	XP_039756051.1	XP_026495856.1
OG0008615	XP_039757971.1	XP_026489656.1
OG0008616	XP_039758197.1	XP_026493078.1
OG0008617	XP_039761886.1	XP_026486605.1
OG0008618	XP_039757706.1	XP_026494204.1
OG0008619	XP_039749566.1	XP_026497666.1
OG0008620	XP_039751651.1	XP_026492623.1
OG0008621	XP_039756496.1	XP_026495797.1
OG0008622	XP_039747550.1	XP_026488742.1
OG0008623	XP_039751280.1	XP_026500478.1
OG0008624	XP_039757582.1	XP_026494297.1
OG0008625	XP_039751401.1	XP_026500507.1
OG0008626	XP_039756541.1	XP_026495858.1
OG0008627	XP_039752298.1	XP_026483473.1
OG0008629	XP_039757466.1	XP_026494296.1
OG0008630	XP_039750605.1	XP_026498420.1
OG0008631	XP_039762815.1	XP_026486420.1
OG0008633	XP_039756418.1	XP_026496034.1
OG0008634	XP_039748425.1	XP_026488743.1
OG0008635	XP_039757819.1	XP_026494203.1
OG0008636	XP_039757865.1	XP_026486588.1
OG0008637	XP_039752369.1	XP_026483393.1
OG0008638	XP_039748220.1	XP_026490368.1
OG0008639	XP_039759998.1	XP_026500105.1
OG0008641	XP_039757916.1	XP_026494414.1
OG0008643	XP_039754517.1	XP_026499027.1
OG0008644	XP_039760190.1	XP_026500193.1
OG0008645	XP_039754094.1	XP_026499030.1
OG0008646	XP_039765422.1	XP_026484342.1
OG0008647	XP_039757712.1, XP_039757713.1	XP_026494261.1
OG0008648	XP_039746431.1	XP_026491324.1
OG0008649	XP_039751507.1	XP_026484561.1
OG0008650	XP_039748312.1	XP_026488760.1
OG0008651	XP_039748390.1	XP_026488761.1
OG0008653	XP_039750922.1	XP_026498485.1
OG0008655	XP_039765423.1	XP_026484456.1
OG0008656	XP_039760759.1	XP_026498712.1
OG0008657	XP_039759738.1	XP_026500244.1
OG0008658	XP_039765216.1	XP_026488142.1
OG0008659	XP_039747436.1	XP_026489899.1
OG0008662	XP_039755557.1	XP_026488964.1
OG0008663	XP_039745433.1	XP_026484759.1
OG0008665	XP_039750625.1	XP_026489528.1
OG0008666	XP_039748689.1	XP_026499457.1
OG0008667	XP_039760871.1	XP_026498704.1
OG0008668	XP_039748850.1	XP_026499467.1
OG0008669	XP_039746417.1	XP_026491429.1
OG0008670	XP_039756557.1	XP_026495912.1
OG0008672	XP_039755734.1	XP_026489119.1
OG0008673	XP_039755733.1	XP_026489105.1
OG0008674	XP_039752399.1	XP_026483552.1, XP_026483553.1
OG0008675	XP_039762679.1	XP_026486411.1
OG0008676	XP_039752006.1	XP_026483555.1
OG0008677	XP_039759490.1	XP_026492885.1
OG0008678	XP_039759291.1	XP_026492897.1
OG0008679	XP_039756060.1	XP_026495731.1
OG0008680	XP_039755935.1	XP_026489115.1
OG0008681	XP_039751699.1	XP_026501156.1
OG0008682	XP_039747337.1	XP_026497692.1
OG0008683	XP_039746939.1	XP_026494820.1
OG0008684	XP_039748084.1	XP_026490359.1
OG0008685	XP_039760112.1	XP_026500232.1
OG0008686	XP_039757786.1	XP_026494259.1
OG0008687	XP_039752363.1	XP_026483432.1
OG0008688	XP_039760964.1	XP_026486922.1
OG0008689	XP_039764187.1	XP_026500813.1
OG0008690	XP_039746267.1	XP_026491187.1
OG0008691	XP_039753369.1	XP_026492307.1
OG0008692	XP_039761873.1	XP_026500314.1
OG0008693	XP_039751574.1	XP_026483195.1
OG0008694	XP_039762884.1	XP_026500781.1
OG0008695	XP_039761874.1	XP_026486774.1
OG0008696	XP_039748910.1	XP_026490428.1
OG0008697	XP_039763489.1	XP_026500783.1
OG0008698	XP_039759232.1	XP_026490530.1
OG0008699	XP_039755163.1	XP_026496288.1
OG0008700	XP_039759471.1	XP_026490506.1
OG0008701	XP_039749802.1	XP_026484294.1
OG0008702	XP_039752778.1	XP_026483477.1
OG0008703	XP_039762185.1	XP_026489383.1
OG0008704	XP_039760803.1	XP_026498805.1
OG0008705	XP_039753727.1	XP_026492193.1
OG0008706	XP_039749854.1	XP_026496806.1
OG0008708	XP_039748866.1	XP_026490132.1, XP_026490133.1
OG0008709	XP_039749049.1	XP_026490091.1
OG0008710	XP_039759995.1	XP_026500216.1
OG0008711	XP_039748766.1	XP_026490125.1
OG0008712	XP_039760119.1	XP_026500207.1
OG0008713	XP_039746771.1	XP_026494848.1
OG0008714	XP_039746772.1	XP_026494849.1
OG0008715	XP_039747413.1	XP_026494966.1
OG0008716	XP_039757661.1	XP_026494403.1
OG0008717	XP_039747451.1	XP_026494970.1
OG0008718	XP_039765098.1	XP_026488562.1
OG0008719	XP_039747940.1	XP_026490357.1
OG0008720	XP_039765096.1	XP_026488552.1
OG0008722	XP_039765100.1	XP_026488580.1
OG0008723	XP_039764828.1	XP_026489336.1
OG0008725	XP_039748754.1	XP_026490138.1
OG0008726	XP_039757513.1	XP_026494406.1
OG0008727	XP_039760747.1	XP_026492416.1
OG0008728	XP_039751244.1	XP_026489515.1
OG0008729	XP_039758674.1	XP_026493270.1
OG0008730	XP_039748878.1	XP_026490143.1
OG0008731	XP_039754229.1	XP_026487188.1
OG0008732	XP_039762052.1	XP_026494118.1
OG0008733	XP_039759333.1	XP_026492703.1
OG0008734	XP_039747859.1	XP_026483740.1
OG0008735	XP_039761151.1	XP_026486447.1
OG0008736	XP_039757211.1	XP_026494657.1
OG0008738	XP_039752670.1	XP_026483569.1
OG0008739	XP_039755046.1	XP_026496320.1
OG0008740	XP_039763138.1	XP_026500894.1
OG0008742	XP_039757451.1	XP_026494272.1
OG0008743	XP_039755103.1	XP_026496327.1
OG0008744	XP_039760191.1	XP_026500150.1
OG0008745	XP_039757450.1	XP_026494282.1
OG0008746	XP_039757449.1	XP_026494280.1
OG0008747	XP_039764150.1	XP_026500818.1
OG0008748	XP_039752158.1	XP_026488845.1
OG0008749	XP_039745107.1	XP_026484723.1
OG0008751	XP_039765938.1	XP_026484724.1
OG0008752	XP_039760081.1	XP_026500167.1
OG0008753	XP_039751320.1	XP_026501067.1
OG0008754	XP_039763146.1	XP_026500845.1
OG0008755	XP_039746652.1	XP_026495146.1
OG0008756	XP_039749132.1	XP_026499540.1
OG0008757	XP_039759706.1	XP_026500142.1
OG0008758	XP_039751124.1	XP_026489513.1
OG0008759	XP_039751153.1	XP_026489512.1
OG0008760	XP_039759812.1	XP_026500101.1
OG0008761	XP_039747980.1	XP_026483859.1
OG0008762	XP_039760222.1	XP_026500100.1
OG0008763	XP_039762552.1	XP_026483220.1
OG0008764	XP_039747725.1	XP_026483857.1
OG0008767	XP_039752749.1	XP_026500501.1
OG0008768	XP_039750594.1	XP_026485411.1
OG0008769	XP_039757381.1	XP_026494617.1
OG0008770	XP_039751995.1	XP_026489113.1
OG0008771	XP_039762349.1	XP_026489757.1
OG0008772	XP_039747897.1	XP_026490361.1
OG0008773	XP_039751569.1	XP_026485443.1
OG0008774	XP_039757380.1	XP_026494616.1
OG0008775	XP_039757315.1	XP_026494615.1
OG0008777	XP_039762115.1	XP_026489398.1
OG0008779	XP_039760067.1	XP_026497295.1
OG0008782	XP_039746654.1	XP_026494874.1
OG0008783	XP_039765817.1	XP_026484637.1
OG0008784	XP_039745787.1	XP_026491752.1
OG0008786	XP_039763736.1	XP_026500283.1
OG0008787	XP_039762328.1, XP_039762327.1	XP_026496045.1
OG0008788	XP_039748113.1	XP_026483787.1
OG0008789	XP_039764475.1	XP_026487125.1
OG0008790	XP_039760688.1	XP_026501715.1
OG0008791	XP_039762223.1	XP_026488626.1, XP_026488627.1
OG0008792	XP_039748954.1	XP_026486276.1
OG0008793	XP_039745162.1	XP_026499363.1
OG0008794	XP_039747016.1	XP_026495320.1
OG0008795	XP_039748950.1	XP_026486274.1
OG0008796	XP_039755052.1	XP_026496314.1
OG0008797	XP_039745104.1	XP_026484446.1
OG0008798	XP_039756509.1	XP_026495556.1
OG0008799	XP_039746842.1	XP_026494835.1
OG0008801	XP_039762116.1	XP_026488643.1
OG0008802	XP_039758805.1	XP_026493396.1
OG0008803	XP_039765129.1	XP_026487113.1
OG0008804	XP_039757376.1	XP_026494604.1
OG0008805	XP_039757262.1	XP_026494635.1
OG0008806	XP_039745105.1	XP_026484783.1
OG0008807	XP_039745482.1	XP_026499393.1
OG0008808	XP_039746986.1	XP_026494975.1
OG0008809	XP_039755615.1	XP_026486794.1
OG0008810	XP_039745285.1	XP_026484556.1
OG0008812	XP_039752421.1	XP_026487931.1
OG0008813	XP_039757756.1	XP_026490975.1
OG0008814	XP_039755156.1	XP_026496319.1
OG0008816	XP_039761066.1	XP_026486842.1
OG0008817	XP_039757207.1	XP_026493929.1
OG0008818	XP_039747889.1	XP_026491851.1
OG0008819	XP_039753560.1	XP_026492343.1
OG0008820	XP_039748588.1	XP_026486192.1
OG0008821	XP_039757285.1	XP_026494000.1
OG0008822	XP_039765914.1	XP_026484795.1
OG0008823	XP_039750560.1	XP_026485353.1
OG0008824	XP_039748585.1	XP_026485838.1
OG0008825	XP_039764862.1	XP_026488644.1
OG0008826	XP_039764573.1	XP_026488634.1
OG0008827	XP_039759296.1	XP_026495592.1
OG0008828	XP_039749196.1	XP_026486141.1
OG0008829	XP_039759447.1	XP_026495572.1
OG0008830	XP_039759162.1	XP_026495035.1
OG0008831	XP_039753379.1	XP_026492252.1
OG0008832	XP_039755621.1	XP_026486939.1
OG0008833	XP_039751018.1	XP_026501237.1
OG0008834	XP_039762102.1	XP_026489373.1
OG0008835	XP_039747288.1	XP_026494956.1
OG0008836	XP_039746450.1	XP_026499384.1
OG0008837	XP_039745167.1	XP_026485096.1
OG0008838	XP_039754535.1	XP_026488339.1
OG0008839	XP_039760223.1	XP_026497593.1
OG0008840	XP_039754025.1	XP_026488260.1
OG0008841	XP_039754026.1	XP_026488259.1
OG0008842	XP_039756615.1	XP_026495542.1
OG0008843	XP_039755324.1	XP_026499168.1
OG0008844	XP_039754339.1	XP_026488436.1
OG0008845	XP_039755606.1	XP_026499294.1
OG0008846	XP_039759583.1	XP_026493510.1
OG0008847	XP_039748724.1	XP_026485842.1
OG0008848	XP_039752842.1	XP_026492361.1
OG0008849	XP_039748890.1	XP_026485788.1
OG0008850	XP_039758741.1	XP_026493283.1
OG0008851	XP_039758066.1	XP_026491024.1
OG0008852	XP_039755716.1	XP_026499209.1
OG0008853	XP_039748815.1	XP_026486208.1
OG0008854	XP_039748320.1	XP_026483683.1
OG0008855	XP_039762765.1	XP_026483177.1
OG0008856	XP_039745923.1	XP_026491749.1
OG0008857	XP_039758844.1	XP_026493391.1
OG0008858	XP_039759258.1	XP_026493851.1
OG0008859	XP_039759261.1	XP_026493867.1
OG0008860	XP_039747855.1	XP_026483669.1
OG0008861	XP_039752932.1	XP_026492160.1
OG0008862	XP_039746179.1	XP_026491813.1
OG0008863	XP_039753355.1	XP_026492293.1
OG0008864	XP_039755917.1	XP_026499178.1
OG0008865	XP_039760718.1	XP_026492454.1
OG0008866	XP_039756507.1	XP_026495609.1
OG0008867	XP_039763562.1	XP_026500402.1
OG0008868	XP_039764023.1	XP_026497908.1
OG0008869	XP_039750070.1	XP_026496804.1
OG0008871	XP_039747576.1, XP_039747577.1	XP_026483778.1
OG0008872	XP_039754741.1	XP_026496202.1
OG0008873	XP_039762891.1	XP_026483073.1
OG0008874	XP_039762951.1	XP_026483176.1
OG0008875	XP_039763506.1	XP_026500399.1
OG0008876	XP_039762609.1	XP_026483071.1
OG0008880	XP_039762134.1	XP_026489372.1
OG0008881	XP_039748635.1	XP_026486136.1
OG0008882	XP_039751720.1	XP_026501466.1
OG0008883	XP_039754051.1	XP_026488221.1
OG0008884	XP_039762019.1	XP_026489385.1
OG0008885	XP_039745382.1	XP_026484742.1
OG0008886	XP_039745392.1	XP_026484664.1
OG0008889	XP_039763931.1	XP_026498012.1
OG0008890	XP_039755679.1	XP_026499200.1
OG0008891	XP_039763627.1	XP_026498067.1
OG0008892	XP_039758389.1	XP_026493305.1
OG0008894	XP_039751535.1	XP_026485050.1
OG0008895	XP_039751610.1	XP_026501413.1
OG0008896	XP_039750871.1	XP_026485550.1
OG0008897	XP_039746196.1	XP_026491576.1
OG0008898	XP_039764195.1	XP_026498139.1
OG0008899	XP_039750547.1	XP_026485557.1
OG0008900	XP_039751003.1	XP_026485480.1
OG0008901	XP_039753149.1, XP_039753148.1	XP_026499673.1
OG0008902	XP_039750822.1	XP_026485336.1
OG0008903	XP_039750679.1	XP_026485605.1
OG0008905	XP_039750898.1	XP_026485630.1
OG0008907	XP_039755000.1	XP_026496349.1
OG0008908	XP_039757906.1	XP_026499910.1
OG0008910	XP_039747267.1	XP_026494885.1
OG0008911	XP_039764975.1	XP_026487680.1
OG0008912	XP_039745949.1	XP_026491805.1
OG0008913	XP_039756446.1	XP_026495783.1
OG0008914	XP_039758841.1	XP_026493318.1
OG0008915	XP_039749455.1	XP_026496757.1
OG0008916	XP_039753105.1	XP_026499590.1
OG0008917	XP_039760052.1, XP_039760044.1	XP_026487860.1
OG0008918	XP_039755870.1	XP_026487867.1
OG0008919	XP_039760814.1	XP_026492430.1
OG0008922	XP_039749017.1	XP_026485850.1
OG0008923	XP_039747271.1, XP_039747280.1	XP_026499859.1
OG0008924	XP_039750045.1	XP_026496686.1
OG0008926	XP_039746316.1	XP_026491804.1
OG0008927	XP_039756890.1	XP_026493824.1
OG0008928	XP_039757148.1	XP_026493826.1
OG0008929	XP_039760775.1	XP_026492447.1
OG0008930	XP_039751580.1	XP_026498831.1
OG0008931	XP_039751343.1	XP_026499954.1
OG0008932	XP_039760746.1	XP_026492482.1
OG0008933	XP_039747880.1	XP_026500004.1
OG0008934	XP_039756309.1	XP_026495954.1
OG0008935	XP_039749407.1	XP_026496832.1
OG0008936	XP_039756079.1	XP_026495947.1
OG0008938	XP_039757260.1	XP_026493920.1
OG0008939	XP_039756625.1	XP_026487875.1
OG0008941	XP_039749327.1	XP_026485738.1
OG0008942	XP_039748295.1	XP_026483782.1
OG0008943	XP_039753349.1	XP_026499709.1
OG0008945	XP_039756124.1	XP_026496021.1
OG0008946	XP_039759183.1	XP_026491900.1
OG0008947	XP_039753232.1	XP_026499711.1
OG0008948	XP_039747623.1	XP_026496106.1
OG0008949	XP_039765836.1	XP_026484404.1
OG0008950	XP_039765837.1	XP_026484430.1
OG0008951	XP_039753233.1	XP_026499712.1
OG0008952	XP_039765884.1	XP_026484389.1
OG0008953	XP_039757035.1	XP_026493818.1
OG0008954	XP_039759387.1	XP_026491800.1
OG0008956	XP_039751187.1	XP_026484638.1
OG0008957	XP_039752309.1	XP_026483439.1
OG0008958	XP_039753345.1	XP_026499629.1
OG0008959	XP_039762389.1	XP_026488636.1
OG0008960	XP_039755473.1	XP_026499045.1
OG0008961	XP_039758971.1	XP_026491986.1
OG0008962	XP_039748150.1	XP_026501265.1
OG0008964	XP_039751468.1	XP_026500554.1
OG0008965	XP_039758067.1	XP_026489653.1
OG0008966	XP_039756589.1	XP_026495841.1
OG0008967	XP_039756421.1	XP_026495832.1
OG0008968	XP_039757785.1	XP_026489657.1
OG0008969	XP_039764645.1	XP_026487539.1
OG0008971	XP_039756517.1	XP_026495834.1
OG0008972	XP_039747174.1	XP_026494950.1
OG0008973	XP_039747132.1	XP_026494942.1
OG0008974	XP_039757116.1	XP_026498039.1
OG0008975	XP_039758392.1, XP_039758393.1	XP_026493533.1
OG0008976	XP_039747715.1	XP_026496155.1
OG0008977	XP_039758638.1	XP_026493089.1
OG0008978	XP_039761081.1, XP_039761090.1	XP_026492724.1
OG0008979	XP_039758944.1	XP_026494760.1
OG0008980	XP_039756560.1	XP_026494756.1
OG0008981	XP_039755943.1	XP_026499256.1
OG0008983	XP_039756573.1	XP_026494730.1
OG0008984	XP_039746701.1	XP_026495174.1
OG0008985	XP_039748176.1	XP_026483655.1
OG0008987	XP_039760737.1	XP_026498720.1
OG0008988	XP_039760793.1	XP_026498721.1
OG0008989	XP_039758469.1	XP_026493518.1
OG0008990	XP_039750752.1	XP_026485455.1
OG0008991	XP_039764577.1	XP_026487379.1
OG0008992	XP_039751485.1	XP_026493866.1
OG0008993	XP_039757789.1	XP_026489660.1
OG0008994	XP_039764407.1	XP_026487343.1
OG0008995	XP_039758536.1	XP_026493448.1
OG0008996	XP_039750815.1	XP_026485452.1
OG0008998	XP_039762044.1	XP_026496050.1
OG0009000	XP_039759481.1	XP_026492052.1
OG0009001	XP_039757170.1	XP_026500013.1
OG0009002	XP_039747879.1	XP_026496101.1
OG0009005	XP_039747361.1	XP_026495295.1
OG0009006	XP_039749336.1	XP_026485790.1
OG0009007	XP_039758657.1	XP_026493183.1
OG0009008	XP_039758777.1	XP_026493184.1
OG0009009	XP_039758463.1	XP_026493178.1
OG0009010	XP_039755270.1	XP_026499104.1
OG0009011	XP_039751025.1	XP_026486996.1
OG0009013	XP_039746789.1	XP_026494914.1
OG0009014	XP_039746492.1	XP_026495392.1
OG0009015	XP_039746493.1	XP_026495390.1
OG0009017	XP_039753657.1	XP_026499727.1
OG0009018	XP_039760729.1	XP_026498778.1
OG0009019	XP_039763889.1	XP_026489556.1
OG0009020	XP_039746693.1	XP_026495061.1
OG0009021	XP_039745085.1	XP_026484407.1
OG0009022	XP_039749036.1	XP_026485897.1
OG0009023	XP_039760146.1	XP_026497519.1
OG0009024	XP_039748753.1	XP_026485782.1
OG0009025	XP_039751190.1	XP_026484925.1
OG0009026	XP_039765062.1	XP_026487617.1
OG0009027	XP_039761953.1	XP_026496054.1
OG0009028	XP_039755438.1	XP_026499081.1
OG0009029	XP_039756092.1	XP_026495559.1
OG0009030	XP_039756091.1	XP_026495588.1
OG0009031	XP_039763791.1	XP_026489622.1
OG0009032	XP_039760095.1	XP_026497521.1
OG0009033	XP_039749209.1	XP_026485898.1
OG0009035	XP_039756192.1	XP_026495582.1
OG0009036	XP_039756814.1	XP_026493845.1
OG0009037	XP_039746488.1	XP_026495068.1
OG0009038	XP_039746371.1	XP_026491799.1
OG0009039	XP_039763873.1	XP_026489755.1
OG0009040	XP_039756271.1	XP_026495596.1
OG0009041	XP_039760099.1	XP_026497384.1
OG0009042	XP_039760273.1	XP_026497482.1
OG0009043	XP_039754185.1	XP_026488256.1
OG0009044	XP_039747262.1	XP_026495109.1
OG0009045	XP_039746826.1	XP_026495057.1
OG0009046	XP_039764911.1	XP_026487387.1
OG0009047	XP_039755407.1	XP_026486840.1
OG0009048	XP_039746827.1	XP_026495092.1
OG0009049	XP_039752362.1	XP_026489006.1
OG0009050	XP_039756428.1	XP_026495557.1
OG0009051	XP_039746036.1	XP_026491349.1
OG0009052	XP_039753745.1	XP_026488293.1
OG0009053	XP_039756465.1	XP_026495590.1, XP_026495589.1
OG0009054	XP_039747935.1	XP_026486374.1
OG0009055	XP_039754881.1	XP_026489791.1
OG0009056	XP_039750507.1	XP_026485490.1
OG0009057	XP_039757236.1	XP_026493973.1
OG0009058	XP_039746773.1	XP_026495037.1
OG0009059	XP_039756304.1	XP_026495597.1
OG0009060	XP_039748860.1	XP_026486176.1
OG0009061	XP_039756235.1	XP_026497748.1, XP_026495581.1
OG0009062	XP_039747000.1	XP_026495073.1
OG0009063	XP_039751615.1	XP_026483562.1
OG0009064	XP_039752140.1	XP_026489109.1
OG0009065	XP_039760389.1	XP_026499454.1
OG0009066	XP_039747497.1	XP_026495052.1
OG0009067	XP_039765748.1	XP_026484534.1
OG0009068	XP_039749022.1	XP_026486173.1
OG0009069	XP_039747494.1	XP_026495051.1
OG0009070	XP_039748966.1	XP_026485977.1
OG0009071	XP_039756251.1	XP_026495560.1
OG0009072	XP_039757958.1	XP_026501050.1
OG0009073	XP_039746165.1	XP_026491042.1
OG0009074	XP_039762214.1	XP_026498283.1
OG0009075	XP_039747167.1	XP_026495116.1
OG0009076	XP_039757175.1	XP_026493977.1
OG0009077	XP_039747842.1	XP_026483663.1
OG0009079	XP_039756069.1	XP_026495682.1
OG0009080	XP_039765414.1	XP_026494461.1
OG0009081	XP_039760656.1	XP_026486405.1
OG0009082	XP_039765704.1	XP_026484625.1
OG0009083	XP_039751111.1	XP_026500513.1
OG0009084	XP_039757837.1	XP_026489642.1
OG0009085	XP_039749838.1	XP_026496778.1
OG0009086	XP_039749035.1	XP_026486349.1
OG0009087	XP_039762642.1	XP_026487594.1
OG0009088	XP_039746726.1	XP_026495065.1
OG0009089	XP_039757610.1	XP_026494367.1
OG0009090	XP_039755561.1	XP_026486945.1
OG0009091	XP_039750496.1	XP_026485384.1
OG0009092	XP_039749559.1	XP_026496690.1
OG0009093	XP_039746879.1	XP_026495083.1
OG0009094	XP_039752741.1	XP_026488864.1
OG0009095	XP_039746880.1	XP_026495084.1
OG0009097	XP_039747299.1	XP_026495110.1
OG0009098	XP_039759249.1	XP_026492306.1
OG0009100	XP_039758526.1	XP_026493385.1
OG0009101	XP_039754889.1	XP_026489772.1
OG0009103	XP_039763997.1	XP_026500838.1
OG0009104	XP_039754566.1	XP_026488473.1
OG0009105	XP_039747841.1	XP_026483649.1
OG0009106	XP_039753882.1, XP_039753881.1	XP_026488379.1
OG0009107	XP_039747040.1	XP_026495085.1
OG0009108	XP_039747259.1	XP_026495087.1
OG0009109	XP_039746985.1	XP_026495111.1
OG0009110	XP_039746982.1	XP_026495093.1
OG0009111	XP_039754313.1	XP_026488313.1
OG0009112	XP_039747506.1	XP_026495082.1
OG0009113	XP_039760799.1	XP_026494553.1
OG0009114	XP_039756519.1	XP_026492727.1
OG0009115	XP_039746822.1	XP_026495041.1
OG0009116	XP_039749818.1	XP_026496959.1
OG0009117	XP_039749469.1	XP_026496816.1
OG0009121	XP_039761699.1	XP_026484188.1
OG0009122	XP_039761437.1	XP_026484160.1
OG0009123	XP_039755694.1	XP_026486936.1
OG0009124	XP_039759977.1	XP_026497513.1
OG0009126	XP_039749216.1	XP_026486341.1
OG0009128	XP_039747173.1	XP_026495117.1
OG0009129	XP_039748773.1	XP_026486351.1
OG0009130	XP_039764551.1	XP_026487605.1
OG0009131	XP_039761103.1	XP_026492736.1
OG0009132	XP_039753981.1	XP_026488471.1
OG0009133	XP_039764550.1	XP_026487565.1
OG0009134	XP_039746687.1	XP_026495039.1
OG0009135	XP_039753982.1	XP_026488470.1
OG0009136	XP_039745413.1	XP_026484319.1
OG0009137	XP_039755987.1	XP_026486926.1
OG0009138	XP_039765164.1	XP_026487603.1
OG0009139	XP_039752361.1	XP_026488971.1
OG0009140	XP_039755576.1	XP_026492611.1
OG0009142	XP_039752057.1	XP_026488924.1
OG0009143	XP_039748926.1	XP_026486139.1
OG0009144	XP_039746869.1	XP_026495219.1
OG0009145	XP_039745403.1	XP_026484502.1
OG0009146	XP_039745913.1	XP_026491278.1
OG0009147	XP_039752319.1	XP_026489009.1
OG0009148	XP_039760394.1	XP_026494526.1
OG0009149	XP_039755916.1	XP_026486935.1
