Orthogroup	Pararge_aegeria	Bicyclus_anynana
OG0010137	XP_039765710.1	Bany_00168-RA
OG0010138	XP_039747915.1	Bany_16579-RA, Bany_16581-RA
OG0010139	XP_039759395.1	Bany_12735-RA, Bany_15598-RA, Bany_12289-RA
OG0010140	XP_039751291.1	Bany_05971-RA
OG0010141	XP_039755192.1	Bany_15599-RA, Bany_15601-RA
OG0010143	XP_039761182.1	Bany_17507-RA
OG0010144	XP_039750858.1	Bany_10735-RA
OG0010145	XP_039750042.1	Bany_02008-RA
OG0010146	XP_039752489.1	Bany_01072-RA
OG0010148	XP_039765679.1	Bany_00187-RA
OG0010150	XP_039763004.1	Bany_16221-RA
OG0010151	XP_039756654.1, XP_039756655.1	Bany_14426-RA, Bany_14427-RA
OG0010152	XP_039746405.1	Bany_05310-RA
OG0010153	XP_039750755.1	Bany_10771-RA
OG0010154	XP_039750597.1, XP_039750596.1	Bany_10773-RA
OG0010155	XP_039759594.1	Bany_11306-RA
OG0010156	XP_039747313.1	Bany_02033-RA
OG0010157	XP_039763291.1	Bany_07287-RA
OG0010159	XP_039751316.1	Bany_06027-RA
OG0010160	XP_039746194.1	Bany_05325-RA
OG0010160	XP_039746034.1, XP_039746433.1, XP_039746403.1	Bany_05333-RA
OG0010162	XP_039758126.1	Bany_02042-RA
OG0010163	XP_039754120.1	Bany_08099-RA
OG0010164	XP_039764186.1	Bany_07294-RA
OG0010165	XP_039748927.1	Bany_10030-RA
OG0010168	XP_039764176.1	Bany_07304-RA
OG0010169	XP_039750003.1	Bany_11950-RA
OG0010170	XP_039762713.1	Bany_16253-RA
OG0010171	XP_039747455.1	Bany_02812-RA
OG0010172	XP_039746964.1	Bany_02817-RA
OG0010173	XP_039746884.1	Bany_02818-RA
OG0010174	XP_039762992.1	Bany_16273-RA
OG0010175	XP_039759465.1	Bany_11329-RA
OG0010176	XP_039750908.1	Bany_10793-RA
OG0010177	XP_039750827.1	Bany_10794-RA
OG0010180	XP_039752001.1	Bany_01114-RA
OG0010181	XP_039752002.1	Bany_01115-RA
OG0010182	XP_039759198.1	Bany_11341-RA
OG0010183	XP_039758847.1	Bany_15022-RA
OG0010184	XP_039760084.1	Bany_17135-RA
OG0010185	XP_039759707.1	Bany_17136-RA
OG0010186	XP_039760113.1	Bany_17137-RA
OG0010187	XP_039747157.1	Bany_02829-RA
OG0010188	XP_039749328.1	Bany_10045-RA
OG0010190	XP_039749064.1	Bany_10049-RA
OG0010191	XP_039747685.1	Bany_06762-RA
OG0010192	XP_039754387.1	Bany_08124-RA
OG0010193	XP_039756488.1	Bany_14459-RA
OG0010194	XP_039760068.1	Bany_17159-RA
OG0010195	XP_039760619.1	Bany_04542-RA
OG0010197	XP_039753107.1	Bany_08814-RA
OG0010200	XP_039746655.1	Bany_02843-RA
OG0010202	XP_039756861.1	Bany_13245-RA
OG0010203	XP_039746657.1	Bany_02860-RA
OG0010204	XP_039759445.1	Bany_11364-RA
OG0010205	XP_039758816.1	Bany_15035-RA
OG0010206	XP_039745366.1	Bany_02113-RA
OG0010207	XP_039756583.1	Bany_14482-RA
OG0010208	XP_039755749.1	Bany_13826-RA
OG0010209	XP_039757026.1	Bany_13260-RA
OG0010210	XP_039757220.1	Bany_13264-RA
OG0010211	XP_039748589.1	Bany_10074-RA
OG0010212	XP_039757369.1	Bany_13269-RA
OG0010213	XP_039760341.1	Bany_17183-RA
OG0010214	XP_039748219.1	Bany_16653-RA
OG0010215	XP_039754425.1	Bany_08147-RA
OG0010217	XP_039747979.1	Bany_16660-RA
OG0010218	XP_039753605.1	Bany_08837-RA
OG0010220	XP_039748214.1	Bany_06795-RA
OG0010221	XP_039765328.1	Bany_00862-RA, Bany_00861-RA, Bany_00790-RA, Bany_00789-RA, Bany_00268-RA, Bany_00788-RA
OG0010222	XP_039754401.1	Bany_08163-RA
OG0010223	XP_039762339.1	Bany_12841-RA
OG0010224	XP_039749203.1	Bany_10101-RA
OG0010225	XP_039755638.1	Bany_13840-RA
OG0010226	XP_039765780.1	Bany_00283-RA
OG0010227	XP_039762155.1	Bany_12850-RA
OG0010228	XP_039753399.1	Bany_08862-RA
OG0010229	XP_039750880.1	Bany_10834-RA
OG0010230	XP_039753606.1	Bany_08863-RA
OG0010231	XP_039759633.1	Bany_11409-RA
OG0010233	XP_039763050.1, XP_039755836.1, XP_039755977.1, XP_039761289.1, XP_039758819.1, XP_039755953.1	Bany_13851-RA
OG0010234	XP_039755958.1	Bany_13860-RA
OG0010235	XP_039760824.1	Bany_04604-RA
OG0010236	XP_039759304.1	Bany_11424-RA
OG0010238	XP_039758094.1, XP_039757721.1	Bany_09580-RA
OG0010239	XP_039757441.1	Bany_09585-RA
OG0010240	XP_039754330.1	Bany_08186-RA
OG0010241	XP_039765819.1	Bany_00304-RA
OG0010242	XP_039745384.1	Bany_00309-RA
OG0010244	XP_039765375.1	Bany_00315-RA
OG0010245	XP_039750985.1	Bany_02166-RA
OG0010246	XP_039763976.1	Bany_07386-RA
OG0010248	XP_039764168.1	Bany_07387-RA
OG0010249	XP_039762872.1	Bany_16401-RA
OG0010252	XP_039756378.1	Bany_14512-RA
OG0010253	XP_039750937.1	Bany_10861-RA
OG0010254	XP_039762607.1	Bany_16407-RA
OG0010256	XP_039753797.1	Bany_08200-RA
OG0010257	XP_039762208.1, XP_039762524.1, XP_039749952.1, XP_039750018.1	Bany_12038-RA, Bany_11713-RA
OG0010258	XP_039746333.1	Bany_05443-RA
OG0010259	XP_039748100.1	Bany_16674-RA
OG0010260	XP_039762892.1	Bany_16418-RA
OG0010263	XP_039760882.1	Bany_17946-RA
OG0010264	XP_039760829.1	Bany_17947-RA
OG0010265	XP_039746171.1	Bany_05453-RA
OG0010266	XP_039749920.1	Bany_12047-RA, Bany_12046-RA
OG0010267	XP_039765832.1	Bany_00334-RA
OG0010268	XP_039747969.1	Bany_06851-RA
OG0010269	XP_039764488.1	Bany_03771-RA
OG0010270	XP_039762424.1	Bany_12927-RA
OG0010271	XP_039762541.1	Bany_13361-RA, Bany_16431-RA
OG0010273	XP_039746331.1, XP_039746330.1	Bany_05456-RA
OG0010275	XP_039758787.1	Bany_15089-RA
OG0010277	XP_039759121.1	Bany_11477-RA
OG0010278	XP_039755403.1	Bany_13915-RA
OG0010279	XP_039761298.1, XP_039757361.1, XP_039763119.1	Bany_09608-RA
OG0010280	XP_039758551.1	Bany_15095-RA
OG0010281	XP_039751347.1	Bany_06201-RA
OG0010282	XP_039747423.1	Bany_02199-RA
OG0010283	XP_039745338.1	Bany_00355-RA
OG0010284	XP_039758907.1	Bany_04661-RA
OG0010285	XP_039746058.1	Bany_02201-RA
OG0010286	XP_039758704.1	Bany_04665-RA
OG0010288	XP_039764418.1	Bany_07440-RA
OG0010288	XP_039757932.1, XP_039757427.1, XP_039746409.1	Bany_09724-RA
OG0010289	XP_039758888.1	Bany_15105-RA
OG0010290	XP_039759896.1	Bany_17241-RA
OG0010291	XP_039747998.1	Bany_06876-RA
OG0010292	XP_039758317.1	Bany_15108-RA
OG0010294	XP_039748036.1	Bany_06882-RA
OG0010295	XP_039748838.1	Bany_10157-RA
OG0010296	XP_039747363.1	Bany_02944-RA
OG0010297	XP_039758680.1	Bany_15118-RA
OG0010299	XP_039751768.1	Bany_01251-RA
OG0010300	XP_039750461.1	Bany_10889-RA, Bany_10890-RA
OG0010301	XP_039754822.1	Bany_15699-RA
OG0010302	XP_039752954.1	Bany_08957-RA
OG0010303	XP_039763973.1	Bany_07466-RA
OG0010304	XP_039745795.1	Bany_05502-RA
OG0010305	XP_039755839.1	Bany_13946-RA
OG0010306	XP_039754841.1	Bany_15707-RA
OG0010307	XP_039763965.1	Bany_03823-RA
OG0010308	XP_039749310.1	Bany_10186-RA
OG0010309	XP_039747434.1	Bany_02971-RA
OG0010310	XP_039758523.1	Bany_15136-RA
OG0010311	XP_039760796.1	Bany_17999-RA
OG0010313	XP_039756956.1	Bany_13348-RA
OG0010314	XP_039749928.1	Bany_12088-RA
OG0010316	XP_039746999.1	Bany_02991-RA
OG0010318	XP_039756520.1	Bany_14599-RA
OG0010319	XP_039760449.1	Bany_18019-RA
OG0010320	XP_039760242.1	Bany_04689-RA
OG0010321	XP_039748391.1	Bany_06919-RA
OG0010322	XP_039756074.1	Bany_14607-RA
OG0010323	XP_039756493.1	Bany_14608-RA
OG0010324	XP_039750628.1	Bany_10907-RA
OG0010325	XP_039757611.1	Bany_09663-RA
OG0010326	XP_039760499.1	Bany_18025-RA
OG0010327	XP_039746979.1	Bany_03010-RA
OG0010328	XP_039759255.1	Bany_11554-RA
OG0010329	XP_039758009.1	Bany_09667-RA
OG0010330	XP_039750059.1	Bany_12102-RA
OG0010331	XP_039748833.1	Bany_10210-RA
OG0010333	XP_039756572.1	Bany_14614-RA
OG0010334	XP_039759139.1	Bany_11564-RA
OG0010335	XP_039748099.1	Bany_06941-RA
OG0010336	XP_039755225.1	Bany_15744-RA
OG0010337	XP_039749810.1	Bany_12108-RA
OG0010338	XP_039747317.1	Bany_03028-RA
OG0010339	XP_039749466.1	Bany_12114-RA
OG0010342	XP_039752300.1	Bany_01319-RA
OG0010343	XP_039755334.1	Bany_13972-RA
OG0010344	XP_039747015.1	Bany_03036-RA
OG0010345	XP_039757284.1	Bany_13379-RA
OG0010346	XP_039764554.1	Bany_03852-RA
OG0010347	XP_039756524.1	Bany_14625-RA
OG0010348	XP_039765683.1	Bany_00423-RA
OG0010349	XP_039753916.1	Bany_08269-RA
OG0010350	XP_039764148.1	Bany_07511-RA
OG0010352	XP_039760524.1	Bany_18046-RA
OG0010353	XP_039764065.1	Bany_13559-RA, Bany_07520-RA
OG0010355	XP_039749127.1	Bany_10240-RA
OG0010356	XP_039747955.1	Bany_16736-RA
OG0010357	XP_039747429.1	Bany_03062-RA
OG0010358	XP_039752220.1, XP_039752221.1	Bany_01348-RA
OG0010359	XP_039763453.1	Bany_07547-RA, Bany_14635-RA
OG0010360	XP_039754047.1	Bany_08291-RA
OG0010361	XP_039754323.1	Bany_02280-RA
OG0010362	XP_039746997.1	Bany_02283-RA
OG0010363	XP_039753500.1	Bany_08994-RA
OG0010364	XP_039751641.1	Bany_06280-RA
OG0010365	XP_039752082.1	Bany_01362-RA
OG0010366	XP_039755632.1	Bany_04747-RA
OG0010367	XP_039746835.1	Bany_03074-RA
OG0010368	XP_039756156.1	Bany_14652-RA
OG0010369	XP_039758751.1	Bany_15186-RA
OG0010370	XP_039761790.1	Bany_06979-RA
OG0010372	XP_039761452.1	Bany_06985-RA
OG0010373	XP_039760742.1	Bany_18062-RA
OG0010374	XP_039747261.1	Bany_03085-RA
OG0010376	XP_039750017.1	Bany_12141-RA
OG0010378	XP_039757140.1	Bany_13402-RA
OG0010379	XP_039745204.1	Bany_00470-RA
OG0010380	XP_039763641.1	Bany_03887-RA
OG0010381	XP_039752148.1	Bany_01393-RA
OG0010382	XP_039747989.1	Bany_16798-RA
OG0010383	XP_039752438.1	Bany_01399-RA
OG0010384	XP_039758683.1	Bany_15218-RA
OG0010385	XP_039759606.1	Bany_11619-RA
OG0010386	XP_039754870.1	Bany_15804-RA
OG0010387	XP_039748508.1	Bany_02321-RA
OG0010388	XP_039747390.1	Bany_03107-RA
OG0010389	XP_039760548.1	Bany_18080-RA
OG0010390	XP_039753798.1	Bany_08340-RA
OG0010391	XP_039756684.1	Bany_14681-RA
OG0010392	XP_039755107.1	Bany_15814-RA
OG0010393	XP_039756702.1	Bany_14682-RA
OG0010394	XP_039752031.1	Bany_04784-RA
OG0010395	XP_039755593.1	Bany_13999-RA
OG0010397	XP_039750616.1	Bany_10953-RA
OG0010399	XP_039751362.1	Bany_06317-RA
OG0010400	XP_039765775.1	Bany_00510-RA
OG0010402	XP_039758038.1	Bany_09742-RA
OG0010403	XP_039759691.1	Bany_11640-RA
OG0010404	XP_039758155.1	Bany_09746-RA
OG0010405	XP_039763044.1	Bany_03928-RA
OG0010406	XP_039759552.1	Bany_11647-RA
OG0010407	XP_039760045.1	Bany_17320-RA
OG0010408	XP_039755414.1	Bany_14016-RA
OG0010409	XP_039759380.1	Bany_11651-RA
OG0010410	XP_039759502.1	Bany_11654-RA
OG0010411	XP_039755381.1	Bany_14020-RA
OG0010412	XP_039761584.1	Bany_04814-RA
OG0010413	XP_039764121.1	Bany_07589-RA
OG0010414	XP_039756371.1	Bany_14697-RA
OG0010415	XP_039756360.1, XP_039756361.1	Bany_14702-RA
OG0010416	XP_039756328.1	Bany_14708-RA
OG0010417	XP_039753256.1	Bany_09067-RA
OG0010418	XP_039761435.1	Bany_07022-RA
OG0010419	XP_039747049.1	Bany_03138-RA
OG0010420	XP_039759143.1	Bany_11672-RA
OG0010421	XP_039764007.1	Bany_07603-RA
OG0010422	XP_039747105.1	Bany_03145-RA
OG0010423	XP_039758914.1	Bany_11675-RA
OG0010424	XP_039763612.1	Bany_07604-RA
OG0010426	XP_039746093.1	Bany_05630-RA
OG0010427	XP_039758245.1	Bany_15259-RA
OG0010429	XP_039759696.1	Bany_05637-RA
OG0010430	XP_039758573.1	Bany_15268-RA
OG0010431	XP_039755106.1	Bany_15851-RA
OG0010432	XP_039758276.1	Bany_15276-RA
OG0010433	XP_039755800.1	Bany_04837-RA
OG0010435	XP_039759416.1	Bany_11696-RA
OG0010436	XP_039758500.1	Bany_15290-RA
OG0010437	XP_039752898.1	Bany_09100-RA
OG0010438	XP_039755321.1	Bany_14038-RA
OG0010440	XP_039755822.1	Bany_14040-RA
OG0010441	XP_039755352.1	Bany_14043-RA
OG0010442	XP_039753536.1	Bany_09108-RA
OG0010443	XP_039755776.1	Bany_14051-RA
OG0010444	XP_039746529.1	Bany_03155-RA
OG0010445	XP_039761746.1	Bany_07037-RA
OG0010446	XP_039758676.1	Bany_15302-RA
OG0010447	XP_039752500.1	Bany_04846-RA
OG0010448	XP_039763198.1	Bany_07649-RA
OG0010449	XP_039753423.1	Bany_09116-RA
OG0010450	XP_039755462.1	Bany_14059-RA
OG0010451	XP_039745455.1	Bany_00581-RA
OG0010452	XP_039753336.1	Bany_09118-RA
OG0010453	XP_039753496.1	Bany_09119-RA
OG0010454	XP_039747225.1	Bany_03169-RA
OG0010457	XP_039756639.1	Bany_14750-RA
OG0010458	XP_039755581.1	Bany_14067-RA
OG0010459	XP_039755484.1	Bany_14071-RA
OG0010460	XP_039755652.1	Bany_14079-RA
OG0010461	XP_039760111.1	Bany_17395-RA
OG0010463	XP_039764083.1	Bany_07676-RA
OG0010464	XP_039757518.1	Bany_09810-RA
OG0010465	XP_039764932.1	Bany_04000-RA
OG0010466	XP_039758456.1, XP_039758597.1	Bany_15314-RA
OG0010467	XP_039747937.1	Bany_16915-RA
OG0010468	XP_039758794.1	Bany_15319-RA
OG0010470	XP_039747870.1	Bany_16920-RA
OG0010471	XP_039754907.1	Bany_15893-RA
OG0010472	XP_039748097.1	Bany_02391-RA
OG0010473	XP_039755501.1	Bany_14102-RA
OG0010474	XP_039749629.1	Bany_12270-RA
OG0010475	XP_039759541.1	Bany_11761-RA
OG0010477	XP_039755709.1	Bany_14108-RA
OG0010478	XP_039755753.1	Bany_14111-RA
OG0010479	XP_039750910.1	Bany_11004-RA
OG0010480	XP_039753440.1	Bany_09154-RA
OG0010481	XP_039764112.1	Bany_07695-RA
OG0010483	XP_039761694.1	Bany_04898-RA
OG0010484	XP_039757943.1	Bany_09864-RA
OG0010485	XP_039756373.1	Bany_14816-RA
OG0010486	XP_039747233.1	Bany_03198-RA
OG0010487	XP_039755198.1	Bany_15918-RA
OG0010488	XP_039745430.1	Bany_00652-RA
OG0010489	XP_039756692.1	Bany_14822-RA
OG0010490	XP_039751457.1	Bany_06408-RA
OG0010491	XP_039750364.1	Bany_11032-RA
OG0010492	XP_039758584.1	Bany_15359-RA
OG0010493	XP_039749247.1	Bany_10401-RA
OG0010494	XP_039756999.1	Bany_13524-RA
OG0010495	XP_039750947.1	Bany_11047-RA
OG0010496	XP_039746663.1	Bany_02428-RA
OG0010497	XP_039754471.1	Bany_08461-RA, Bany_08460-RA
OG0010498	XP_039748761.1	Bany_10426-RA
OG0010499	XP_039756850.1	Bany_13544-RA
OG0010500	XP_039761533.1	Bany_07126-RA
OG0010501	XP_039759701.1	Bany_11815-RA
OG0010502	XP_039754194.1	Bany_08470-RA
OG0010503	XP_039755295.1	Bany_14184-RA
OG0010504	XP_039759165.1	Bany_11822-RA
OG0010505	XP_039751470.1	Bany_06436-RA
OG0010507	XP_039758885.1	Bany_15391-RA
OG0010508	XP_039757004.1	Bany_13561-RA
OG0010509	XP_039757281.1	Bany_13570-RA
OG0010512	XP_039761745.1	Bany_07142-RA
OG0010513	XP_039758339.1	Bany_04958-RA
OG0010515	XP_039746472.1	Bany_05739-RA
OG0010516	XP_039757206.1	Bany_13586-RA
OG0010517	XP_039756921.1	Bany_13590-RA
OG0010518	XP_039761696.1	Bany_07148-RA
OG0010519	XP_039750552.1	Bany_11082-RA
OG0010520	XP_039750086.1	Bany_12361-RA
OG0010521	XP_039746078.1	Bany_05752-RA
OG0010522	XP_039764316.1	Bany_09263-RA, Bany_09266-RA
OG0010523	XP_039754246.1	Bany_08540-RA
OG0010525	XP_039751293.1	Bany_06502-RA
OG0010527	XP_039749589.1	Bany_12370-RA
OG0010528	XP_039752627.1	Bany_01675-RA
OG0010529	XP_039752625.1	Bany_01677-RA
OG0010530	XP_039747071.1	Bany_03319-RA
OG0010531	XP_039765305.1	Bany_00771-RA
OG0010533	XP_039763118.1	Bany_07788-RA
OG0010534	XP_039747150.1	Bany_03325-RA
OG0010535	XP_039749579.1	Bany_12382-RA
OG0010536	XP_039747198.1	Bany_03328-RA
OG0010537	XP_039753327.1	Bany_09288-RA
OG0010538	XP_039752410.1	Bany_01692-RA
OG0010539	XP_039748967.1	Bany_10473-RA
OG0010540	XP_039752743.1	Bany_01695-RA
OG0010541	XP_039753634.1	Bany_09296-RA
OG0010543	XP_039752517.1	Bany_01698-RA
OG0010544	XP_039753913.1	Bany_08579-RA
OG0010544	XP_039753912.1	Bany_08576-RA, Bany_08574-RA
OG0010545	XP_039764538.1	Bany_04160-RA
OG0010546	XP_039749250.1	Bany_10491-RA
OG0010547	XP_039749317.1	Bany_10498-RA
OG0010548	XP_039746719.1	Bany_03333-RA
OG0010549	XP_039754454.1	Bany_08585-RA
OG0010550	XP_039747187.1	Bany_03335-RA
OG0010551	XP_039747120.1	Bany_03338-RA
OG0010552	XP_039746717.1	Bany_03351-RA
OG0010553	XP_039749265.1	Bany_10508-RA
OG0010554	XP_039758496.1	Bany_05057-RA
OG0010555	XP_039765648.1	Bany_00818-RA
OG0010556	XP_039747504.1	Bany_03366-RA
OG0010557	XP_039751927.1	Bany_01746-RA
OG0010560	XP_039752285.1	Bany_01753-RA
OG0010561	XP_039753863.1	Bany_08616-RA
OG0010562	XP_039765289.1	Bany_04213-RA
OG0010563	XP_039749268.1	Bany_10533-RA
OG0010566	XP_039765204.1	Bany_04230-RA
OG0010567	XP_039765033.1	Bany_04235-RA
OG0010568	XP_039746084.1	Bany_05826-RA
OG0010569	XP_039746434.1	Bany_05828-RA
OG0010570	XP_039746711.1	Bany_03426-RA, Bany_03424-RA, Bany_03425-RA, Bany_03423-RA, Bany_03427-RA
OG0010571	XP_039746978.1	Bany_03444-RA
OG0010572	XP_039756529.1, XP_039746960.1, XP_039751505.1, XP_039759115.1, XP_039751689.1	Bany_05112-RA
OG0010573	XP_039748592.1	Bany_02627-RA
OG0010574	XP_039763966.1	Bany_07879-RA
OG0010575	XP_039764149.1	Bany_07893-RA
OG0010576	XP_039760919.1	Bany_05146-RA
OG0010754	XP_039749783.1	Bany_11827-RA
OG0010755	XP_039762648.1, XP_039762697.1	Bany_01350-RA, Bany_16030-RA
OG0010756	XP_039747864.1	Bany_00918-RA
OG0010758	XP_039748040.1	Bany_16442-RA
OG0010761	XP_039749886.1	Bany_11836-RA
OG0010765	XP_039759161.1	Bany_11141-RA
OG0010767	XP_039747815.1	Bany_01848-RA
OG0010769	XP_039765243.1	Bany_03481-RA
OG0010771	XP_039751304.1	Bany_05899-RA
OG0010772	XP_039762271.1	Bany_12504-RA
OG0010773	XP_039762503.1	Bany_16073-RA
OG0010775	XP_039753361.1	Bany_17430-RA, Bany_08237-RA, Bany_08769-RA
OG0010776	XP_039759007.1	Bany_11165-RA
OG0010777	XP_039762507.1	Bany_16094-RA
OG0010779	XP_039765143.1	Bany_03502-RA
OG0010781	XP_039746641.1	Bany_02675-RA
OG0010789	XP_039754408.1	Bany_07993-RA
OG0010790	XP_039755532.1	Bany_13691-RA
OG0010791	XP_039759318.1	Bany_11188-RA
OG0010792	XP_039762509.1	Bany_16122-RA
OG0010795	XP_039762762.1	Bany_16130-RA
OG0010796	XP_039757139.1	Bany_13115-RA
OG0010799	XP_039754666.1	Bany_15546-RA
OG0010800	XP_039746572.1	Bany_02701-RA
OG0010803	XP_039745432.1	Bany_00097-RA
OG0010805	XP_039747282.1	Bany_02711-RA
OG0010807	XP_039752450.1	Bany_01039-RA
OG0010808	XP_039756255.1	Bany_14375-RA
OG0010810	XP_039745461.1	Bany_00117-RA, Bany_00123-RA
OG0010811	XP_039758852.1	Bany_14967-RA
OG0010813	XP_039753512.1	Bany_08751-RA
OG0010814	XP_039750119.1	Bany_01949-RA
OG0010815	XP_039757747.1	Bany_09413-RA
OG0010818	XP_039759247.1	Bany_11255-RA
OG0010820	XP_039762243.1, XP_039762242.1	Bany_12622-RA
OG0010827	XP_039760358.1	Bany_17042-RA
OG0010828	XP_039762523.1	Bany_16196-RA
OG0010830	XP_039745238.1	Bany_00152-RA
OG0010831	XP_039748402.1	Bany_06658-RA
OG0010833	XP_039747814.1	Bany_06664-RA
OG0010835	XP_039747861.1	Bany_06669-RA
OG0010836	XP_039747734.1	Bany_16598-RA
OG0010837	XP_039754584.1	Bany_08083-RA
OG0010838	XP_039750962.1	Bany_10763-RA
OG0010839	XP_039762526.1	Bany_16217-RA
OG0010841	XP_039754553.1	Bany_08084-RA
OG0010842	XP_039749331.1	Bany_10016-RA
OG0010843	XP_039750699.1	Bany_10770-RA
OG0010846	XP_039759576.1	Bany_11312-RA
OG0010849	XP_039762422.1	Bany_12696-RA
OG0010850	XP_039765110.1	Bany_03581-RA
OG0010851	XP_039760972.1	Bany_17523-RA
OG0010851	XP_039760971.1	Bany_17522-RA
OG0010852	XP_039763918.1	Bany_07293-RA
OG0010854	XP_039762173.1	Bany_12709-RA
OG0010856	XP_039750091.1	Bany_11946-RA
OG0010857	XP_039763023.1, XP_039763024.1	Bany_16257-RA
OG0010861	XP_039762360.1	Bany_12759-RA
OG0010863	XP_039748379.1	Bany_06738-RA
OG0010864	XP_039760101.1	Bany_17146-RA
OG0010866	XP_039762553.1	Bany_16292-RA
OG0010867	XP_039745599.1	Bany_05363-RA
OG0010868	XP_039752747.1	Bany_02096-RA
OG0010871	XP_039746561.1	Bany_02840-RA
OG0010873	XP_039745350.1	Bany_00244-RA
OG0010874	XP_039756694.1	Bany_04555-RA
OG0010876	XP_039746490.1	Bany_02861-RA
OG0010877	XP_039751676.1, XP_039756252.1	Bany_06096-RA
OG0010878	XP_039747430.1	Bany_02864-RA
OG0010880	XP_039757757.1	Bany_09543-RA
OG0010881	XP_039757371.1	Bany_13266-RA
OG0010882	XP_039747890.1	Bany_16650-RA
OG0010884	XP_039754153.1	Bany_08146-RA
OG0010886	XP_039762099.1	Bany_12823-RA
OG0010888	XP_039746438.1	Bany_02137-RA
OG0010889	XP_039755895.1	Bany_04589-RA
OG0010891	XP_039745255.1	Bany_00279-RA
OG0010892	XP_039757368.1	Bany_13278-RA
OG0010893	XP_039754407.1, XP_039754405.1	Bany_08171-RA
OG0010895	XP_039745568.1	Bany_05405-RA
OG0010897	XP_039746525.1	Bany_02889-RA
OG0010899	XP_039748178.1	Bany_06807-RA
OG0010900	XP_039763400.1	Bany_03721-RA
OG0010901	XP_039761308.1, XP_039761307.1	Bany_17564-RA
OG0010902	XP_039761165.1	Bany_17566-RA
OG0010903	XP_039755959.1	Bany_13858-RA
OG0010904	XP_039762736.1	Bany_16387-RA
OG0010905	XP_039752947.1	Bany_08874-RA
OG0010906	XP_039758175.1	Bany_09584-RA
OG0010907	XP_039750224.1	Bany_10846-RA
OG0010910	XP_039753146.1	Bany_08895-RA
OG0010911	XP_039764931.1	Bany_03756-RA
OG0010914	XP_039753225.1	Bany_04630-RA
OG0010917	XP_039750817.1, XP_039750818.1	Bany_10870-RA, Bany_12989-RA
OG0010919	XP_039751345.1	Bany_06194-RA
OG0010920	XP_039747593.1	Bany_16689-RA
OG0010921	XP_039757903.1	Bany_09600-RA
OG0010922	XP_039750729.1, XP_039750727.1, XP_039750728.1	Bany_10871-RA
OG0010923	XP_039756672.1	Bany_14552-RA
OG0010927	XP_039760407.1	Bany_17965-RA
OG0010927	XP_039757408.1	Bany_17964-RA
OG0010929	XP_039747888.1	Bany_13315-RA
OG0010932	XP_039750256.1	Bany_10883-RA
OG0010933	XP_039753869.1	Bany_08228-RA
OG0010934	XP_039748288.1	Bany_16711-RA
OG0010935	XP_039745488.1	Bany_00373-RA
OG0010936	XP_039758837.1	Bany_15126-RA
OG0010937	XP_039745794.1	Bany_05501-RA
OG0010937	XP_039746234.1	Bany_05500-RA
OG0010940	XP_039759671.1	Bany_11514-RA
OG0010941	XP_039751982.1	Bany_01266-RA
OG0010943	XP_039756349.1	Bany_14584-RA
OG0010944	XP_039746206.1	Bany_05520-RA
OG0010945	XP_039756611.1	Bany_14586-RA
OG0010948	XP_039751595.1	Bany_06245-RA
OG0010949	XP_039761026.1	Bany_17620-RA
OG0010950	XP_039761981.1	Bany_13011-RA
OG0010951	XP_039759712.1	Bany_04687-RA
OG0010952	XP_039764300.1, XP_039764238.1, XP_039764337.1, XP_039764246.1, XP_039764259.1	Bany_13359-RA
OG0010954	XP_039757975.1	Bany_09658-RA
OG0010955	XP_039760503.1	Bany_18024-RA
OG0010956	XP_039747332.1	Bany_03027-RA
OG0010959	XP_039756462.1	Bany_14618-RA
OG0010961	XP_039757197.1	Bany_13373-RA
OG0010963	XP_039760523.1	Bany_18045-RA
OG0010965	XP_039761622.1	Bany_06967-RA
OG0010967	XP_039752209.1	Bany_01346-RA
OG0010968	XP_039759434.1	Bany_11589-RA
OG0010970	XP_039760183.1	Bany_17300-RA
OG0010971	XP_039748132.1	Bany_16751-RA
OG0010972	XP_039746557.1	Bany_03076-RA
OG0010973	XP_039763289.1	Bany_07544-RA
OG0010974	XP_039751916.1, XP_039751917.1	Bany_01370-RA
OG0010975	XP_039751589.1	Bany_16754-RA
OG0010977	XP_039762780.1	Bany_03879-RA
OG0010978	XP_039754850.1, XP_039755143.1	Bany_15796-RA
OG0010979	XP_039745339.1	Bany_00472-RA
OG0010980	XP_039761441.1	Bany_06998-RA
OG0010982	XP_039754071.1	Bany_08328-RA
OG0010983	XP_039758059.1	Bany_09723-RA
OG0010984	XP_039763842.1	Bany_03908-RA
OG0010986	XP_039757646.1	Bany_09735-RA
OG0010987	XP_039755594.1	Bany_14000-RA
OG0010988	XP_039763826.1	Bany_07575-RA
OG0010989	XP_039746893.1	Bany_03118-RA
OG0010991	XP_039755750.1	Bany_14013-RA
OG0010992	XP_039750235.1	Bany_10959-RA
OG0010993	XP_039755736.1	Bany_04812-RA
OG0010994	XP_039746275.1	Bany_05618-RA
OG0010995	XP_039761436.1	Bany_07023-RA
OG0010996	XP_039765891.1	Bany_02345-RA
OG0010999	XP_039746311.1	Bany_05631-RA
OG0011000	XP_039746154.1	Bany_05635-RA
OG0011002	XP_039749235.1	Bany_10338-RA
OG0011003	XP_039749945.1	Bany_12204-RA
OG0011006	XP_039765610.1	Bany_00558-RA
OG0011007	XP_039753340.1	Bany_09099-RA
