Orthogroup	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene
OG0009927	HEL_013824-RA	HMEL005694g1.t1
OG0009928	HEL_013993-RA	HMEL034331g1.t1
OG0009929	HEL_004730-RA	HMEL004227g1.t1
OG0009930	HEL_012360-RA	HMEL008230g1.t1
OG0009931	HEL_003712-RA	HMEL038077g1.t1
OG0009932	HEL_010922-RA	HMEL007004g1.t1
OG0009933	HEL_010923-RA	HMEL031924g1.t1
OG0009934	HEL_004717-RA	HMEL004218g1.t1
OG0009935	HEL_005507-RA	HMEL014937g1.t1
OG0009936	HEL_001366-RA	HMEL015146g1.t1
OG0009937	HEL_001104-RA	HMEL002176g1.t1
OG0009938	HEL_002960-RA	HMEL007457g1.t1
OG0009940	HEL_011608-RA	HMEL035236g1.t1
OG0009941	HEL_001127-RA	HMEL004971g1.t1
OG0009942	HEL_011833-RA	HMEL006172g1.t1
OG0009943	HEL_011967-RA	HMEL012327g1.t1
OG0009944	HEL_005549-RA	HMEL010976g1.t1
OG0009945	HEL_003066-RA	HMEL016410g1.t1
OG0009946	HEL_005324-RA	HMEL014777g1.t1
OG0009947	HEL_008645-RA	HMEL014297g1.t1
OG0009948	HEL_013158-RA	HMEL033339g1.t1
OG0009949	HEL_001510-RA	HMEL003989-RA
OG0009950	HEL_000805-RA	HMEL037502g1.t1
OG0009951	HEL_014407-RA	HMEL015533g1.t1
OG0009952	HEL_000916-RA	HMEL013690g1.t1
OG0009953	HEL_000921-RA	HMEL013695g1.t1
OG0009954	HEL_008792-RA	HMEL017768g1.t1
OG0009955	HEL_002457-RA	HMEL012462g1.t1
OG0009956	HEL_006127-RA	HMEL037032g1.t1
OG0009958	HEL_009053-RA	HMEL012557g1.t1
OG0009959	HEL_007005-RA	HMEL002824g1.t1
OG0009960	HEL_013367-RA	HMEL008666g1.t1
OG0009961	HEL_012236-RA	HMEL015306g1.t1
OG0009962	HEL_012237-RA	HMEL015307g1.t1
OG0009963	HEL_000942-RA	HMEL007790g1.t1
OG0009964	HEL_007094-RA	HMEL016652g1.t1
OG0009965	HEL_014168-RA	HMEL033340g1.t1
OG0009966	HEL_007482-RA	HMEL005385g1.t1
OG0009967	HEL_008772-RA	HMEL033863g1.t1
OG0009968	HEL_001679-RA	HMEL010330g1.t1
OG0009969	HEL_007945-RA	HMEL003266g1.t1
OG0009970	HEL_001681-RA	HMEL010328g1.t1
OG0009971	HEL_006758-RA	HMEL015994g1.t1
OG0009972	HEL_005362-RA	HMEL003242g1.t1
OG0009973	HEL_013737-RA, HEL_013736-RA	HMEL008841g1.t1
OG0009974	HEL_008754-RA	HMEL033854g1.t1
OG0009976	HEL_014194-RA	HMEL010629g1.t1
OG0009977	HEL_007378-RA	HMEL010832g1.t1
OG0009979	HEL_007113-RA	HMEL006390g1.t1
OG0009980	HEL_007679-RA, HEL_007677-RA, HEL_007685-RA	HMEL031820g1.t1
OG0009980	HEL_007678-RA	HMEL018004g1.t1
OG0009981	HEL_006702-RA	HMEL009050g1.t1
OG0009982	HEL_001588-RA	HMEL006562g1.t1
OG0009983	HEL_002622-RA	HMEL004520-RA
OG0009984	HEL_003151-RA	HMEL011407g1.t1
OG0009985	HEL_004520-RA	HMEL006847g1.t1
OG0009987	HEL_002676-RA	HMEL030791g1.t1
OG0009988	HEL_002665-RA	HMEL005810g1.t1
OG0009989	HEL_002826-RA	HMEL013339g1.t1
OG0009990	HEL_008385-RA	HMEL009609g1.t1
OG0009991	HEL_009679-RA	HMEL003496g1.t1
OG0009992	HEL_009684-RA	HMEL013425g1.t1
OG0009993	HEL_013277-RA	HMEL020719g1.t1
OG0009994	HEL_007770-RA, HEL_007773-RA	HMEL008411g1.t1
OG0009995	HEL_007784-RA	HMEL009002g1.t1
OG0009997	HEL_009867-RA	HMEL008307g1.t1
OG0009998	HEL_014210-RA, HEL_014209-RA	HMEL002134g1.t1
OG0009999	HEL_007163-RA	HMEL030904g1.t1, HMEL031886g1.t1, HMEL037355g1.t1
OG0009999	HEL_000371-RA, HEL_003360-RA, HEL_003755-RA	HMEL030903g1.t1
OG0010001	HEL_003352-RA	HMEL014491g1.t1
OG0010019	HEL_001900-RA	HMEL009496g1.t1
OG0010020	HEL_006974-RA	HMEL030688g1.t1
OG0010021	HEL_003426-RA	HMEL008584g1.t1
OG0010022	HEL_004167-RA	HMEL013222g1.t1
OG0010023	HEL_012507-RA	HMEL010290g1.t1
OG0010031	HEL_002232-RA	HMEL011852g1.t1
OG0010032	HEL_012685-RA	HMEL004467g1.t1
OG0010035	HEL_012998-RA	HMEL022522g1.t1
OG0010043	HEL_007736-RA	HMEL012150g1.t1
OG0010044	HEL_004004-RA	HMEL011585g1.t1
OG0010045	HEL_002283-RA	HMEL015817g1.t1
OG0010048	HEL_003453-RA	HMEL004941g1.t1
OG0010049	HEL_006987-RA, HEL_006063-RA	HMEL030698g1.t1
OG0010050	HEL_006992-RA	HMEL010484g1.t1
OG0010053	HEL_008938-RA	HMEL012982g1.t1
OG0010055	HEL_012070-RA	HMEL006116g1.t1
OG0010056	HEL_013052-RA, HEL_013053-RA	HMEL010812g1.t1
OG0010059	HEL_012644-RA, HEL_012643-RA	HMEL035411g1.t1
OG0010060	HEL_003359-RA	HMEL014501g1.t1
OG0010070	HEL_008907-RA	HMEL011705g1.t1
OG0010072	HEL_005104-RA	HMEL010926g1.t1
OG0010073	HEL_011066-RA	HMEL006902g1.t1
OG0010078	HEL_007748-RA	HMEL036946g1.t1
OG0010080	HEL_014332-RA	HMEL002442g1.t1
OG0010081	HEL_008997-RA	HMEL008074g1.t1
OG0010085	HEL_011339-RA	HMEL011184g1.t1
OG0010089	HEL_009003-RA	HMEL011803g1.t1
OG0010090	HEL_008229-RA	HMEL005451g1.t1
OG0010091	HEL_007579-RA	HMEL031774g1.t1
OG0010096	HEL_011752-RA, HEL_011751-RA	HMEL037310g1.t1
OG0010104	HEL_001765-RA	HMEL015399g1.t1
OG0010107	HEL_013173-RA	HMEL004023g1.t1
OG0010113	HEL_014306-RA	HMEL032434g1.t1
OG0010116	HEL_010550-RA	HMEL017042g1.t1
OG0010117	HEL_014307-RA	HMEL013974g1.t1
OG0010127	HEL_003946-RA	HMEL033955g1.t1
OG0010131	HEL_009716-RA	HMEL007912g1.t1
OG0010133	HEL_003615-RA	HMEL004122g1.t1
OG0010142	HEL_011775-RA	HMEL014410g1.t1
OG0010143	HEL_005432-RA	HMEL004599g1.t1
OG0010146	HEL_010111-RA	HMEL013726g1.t1
OG0010147	HEL_011313-RA, HEL_011311-RA	HMEL011162g1.t1
OG0010152	HEL_014053-RA	HMEL010513g1.t1
OG0010161	HEL_007665-RA	HMEL031813g1.t1
OG0010162	HEL_004972-RA	HMEL013196g1.t1
OG0010167	HEL_000818-RA	HMEL002314g1.t1
OG0010173	HEL_009085-RA	HMEL035024g1.t1
OG0010179	HEL_000415-RA	HMEL009737g1.t1
OG0010180	HEL_010085-RA	HMEL013882g1.t1
OG0010181	HEL_010086-RA	HMEL013881g1.t1
OG0010186	HEL_014379-RA	HMEL014900g1.t1, HMEL014899g1.t1
OG0010188	HEL_007711-RA	HMEL031834g1.t1
OG0010198	HEL_009667-RA	HMEL010548-RA
OG0010199	HEL_014535-RA	HMEL034161g1.t1
OG0010200	HEL_009111-RA	HMEL007724g1.t1
OG0010201	HEL_008006-RA	HMEL021742g1.t1, HMEL014514g1.t1
OG0010202	HEL_011159-RA	HMEL010226-RA
OG0010204	HEL_006468-RA	HMEL005521g1.t1
OG0010207	HEL_014560-RA	HMEL032300g1.t1
OG0010208	HEL_009797-RA	HMEL017288g1.t1
OG0010210	HEL_011143-RA	HMEL010243g1.t1
OG0010212	HEL_011140-RA	HMEL010246g1.t1
OG0010213	HEL_001972-RA	HMEL017596g1.t1
OG0010216	HEL_006483-RA, HEL_006484-RA	HMEL004771g1.t1
OG0010217	HEL_000378-RA	HMEL005532g1.t1
OG0010218	HEL_010703-RA	HMEL011912g1.t1
OG0010219	HEL_008093-RA	HMEL034876g1.t1
OG0010222	HEL_009400-RA	HMEL005575g1.t1
OG0010224	HEL_013298-RA	HMEL031873g1.t1
OG0010229	HEL_004328-RA	HMEL025035-RA
OG0010232	HEL_000560-RA	HMEL010311g1.t1
OG0010234	HEL_000918-RA	HMEL037579g1.t1
OG0010235	HEL_002652-RA	HMEL008525g1.t1
OG0010237	HEL_009173-RA	HMEL012269g1.t1
OG0010240	HEL_009380-RA	HMEL032808g1.t1
OG0010242	HEL_001603-RA	HMEL006547g1.t1
OG0010245	HEL_004887-RA	HMEL016815g1.t1
OG0010246	HEL_009644-RA	HMEL002159g1.t1
OG0010247	HEL_007927-RA	HMEL004302g1.t1
OG0010250	HEL_002420-RA	HMEL012428g1.t1
OG0010254	HEL_012970-RA	HMEL014276g1.t1
OG0010255	HEL_003482-RA	HMEL017133g1.t1
OG0010256	HEL_009371-RA	HMEL016730g1.t1
OG0010261	HEL_004875-RA	HMEL016805g1.t1
OG0010263	HEL_009344-RA	HMEL010666g1.t1
OG0010266	HEL_006165-RA	HMEL002776g1.t1
OG0010269	HEL_002441-RA	HMEL030236g1.t1
OG0010272	HEL_005831-RA	HMEL036682g1.t1
OG0010274	HEL_009359-RA	HMEL010684g1.t1
OG0010276	HEL_000346-RA	HMEL020280g1.t1
OG0010285	HEL_004841-RA	HMEL007958g1.t1
OG0010286	HEL_002893-RA	HMEL006718g1.t1
OG0010291	HEL_000619-RA	HMEL009350g1.t1
OG0010292	HEL_011551-RA	HMEL007152g1.t1
OG0010293	HEL_002467-RA, HEL_002465-RA	HMEL030246g1.t1
OG0010300	HEL_004274-RA	HMEL016994g1.t1
OG0010304	HEL_008730-RA	HMEL010096g1.t1
OG0010307	HEL_002500-RA	HMEL002216-RA
OG0010311	HEL_011883-RA	HMEL013172g1.t1
OG0010312	HEL_001839-RA	HMEL013605g1.t1
OG0010315	HEL_007173-RA	HMEL013863g1.t1
OG0010317	HEL_009582-RA	HMEL034677g1.t1, HMEL030443g1.t1
OG0010319	HEL_009581-RA	HMEL008565g1.t1
OG0010321	HEL_000648-RA	HMEL015866g1.t1
OG0010326	HEL_009579-RA, HEL_009580-RA	HMEL002709g1.t1
OG0010330	HEL_006128-RA	HMEL016761g1.t1
OG0010332	HEL_014097-RA	HMEL032626g1.t1
OG0010335	HEL_000678-RA	HMEL015889g1.t1
OG0010339	HEL_006118-RA	HMEL016771g1.t1
OG0010340	HEL_005579-RA	HMEL006511g1.t1
OG0010341	HEL_014101-RA	HMEL009127g1.t1
OG0010346	HEL_002964-RA	HMEL030274g1.t1
OG0010347	HEL_005846-RA	HMEL008943g1.t1
OG0010350	HEL_007132-RA	HMEL035599g1.t1
OG0010351	HEL_009893-RA	HMEL033260g1.t1
OG0010352	HEL_009561-RA	HMEL016878g1.t1
OG0010354	HEL_005841-RA	HMEL008938g1.t1
OG0010355	HEL_010942-RA	HMEL031934g1.t1
OG0010359	HEL_010455-RA	HMEL013495g1.t1
OG0010360	HEL_007484-RA	HMEL005387g1.t1
OG0010361	HEL_006963-RA	HMEL005877g1.t1
OG0010365	HEL_009959-RA	HMEL010498g1.t1
OG0010368	HEL_012737-RA	HMEL036743g1.t1
OG0010369	HEL_014015-RA	HMEL010546g1.t1
OG0010371	HEL_004229-RA	HMEL002454g1.t1
OG0010375	HEL_004221-RA	HMEL017869g1.t1
OG0010376	HEL_006094-RA	HMEL002924g1.t1
OG0010380	HEL_002993-RA	HMEL030286g1.t1
OG0010385	HEL_012760-RA	HMEL021477g1.t1
OG0010390	HEL_007443-RA	HMEL010491g1.t1
OG0010392	HEL_005516-RA	HMEL034266g1.t1
OG0010396	HEL_006080-RA, HEL_006081-RA	HMEL017103g1.t1
OG0010398	HEL_006295-RA	HMEL034755g1.t1
OG0010401	HEL_003020-RA	HMEL007326g1.t1
OG0010403	HEL_008209-RA	HMEL032370g1.t1
OG0010407	HEL_012357-RA	HMEL007620g1.t1
OG0010409	HEL_008201-RA	HMEL005012g1.t1
OG0010418	HEL_002170-RA	HMEL014546g1.t1
OG0010425	HEL_005501-RA	HMEL014930g1.t1
OG0010428	HEL_003833-RA	HMEL038137g1.t1
OG0010429	HEL_008239-RA	HMEL004660g1.t1
OG0010439	HEL_001119-RA	HMEL037695g1.t1
OG0010443	HEL_001030-RA	HMEL037634g1.t1
OG0010449	HEL_012220-RA	HMEL007385g1.t1
OG0010452	HEL_012222-RA	HMEL015294g1.t1
OG0010453	HEL_012223-RA	HMEL031662g1.t1
OG0010455	HEL_012228-RA	HMEL031665g1.t1
OG0010456	HEL_013145-RA	HMEL003156g1.t1
OG0010465	HEL_003073-RA	HMEL015637g1.t1
OG0010466	HEL_013944-RA	HMEL037197g1.t1
OG0010469	HEL_012380-RA	HMEL007240g1.t1
OG0010470	HEL_000295-RA	HMEL032118g1.t1
OG0010474	HEL_010627-RA	HMEL037078g1.t1
OG0010475	HEL_008124-RA	HMEL032309g1.t1
OG0010476	HEL_004397-RA	HMEL017710g1.t1
OG0010480	HEL_012588-RA	HMEL031674g1.t1
OG0010482	HEL_005461-RA	HMEL005054g1.t1
OG0010492	HEL_007206-RA	HMEL017436g1.t1
OG0010496	HEL_012941-RA	HMEL002887g1.t1
OG0010506	HEL_009820-RA, HEL_009821-RA, HEL_009822-RA	HMEL037740g1.t1
OG0010509	HEL_008638-RA	HMEL014307g1.t1
OG0010510	HEL_007082-RA, HEL_007083-RA	HMEL035577g1.t1
OG0010514	HEL_012024-RA	HMEL008892g1.t1
OG0010515	HEL_004415-RA	HMEL033749g1.t1
OG0010521	HEL_004425-RA	HMEL033753g1.t1
OG0010523	HEL_011448-RA	HMEL000017-RA
OG0010526	HEL_011443-RA	HMEL032675g1.t1
OG0010527	HEL_010317-RA	HMEL037134g1.t1
OG0010533	HEL_010407-RA	HMEL011028g1.t1
OG0010537	HEL_011975-RA	HMEL014801g1.t1
OG0010539	HEL_000159-RA	HMEL013799g1.t1
OG0010543	HEL_008345-RA	HMEL013288g1.t1
OG0010557	HEL_008416-RA	HMEL011678g1.t1
OG0010558	HEL_003310-RA	HMEL003933g1.t1
OG0010559	HEL_008496-RA	HMEL017341g1.t1
OG0010569	HEL_004496-RA	HMEL007107g1.t1
OG0010575	HEL_007108-RA	HMEL006382g1.t1
OG0010582	HEL_011703-RA	HMEL017860g1.t1
OG0010586	HEL_008039-RA	HMEL034849g1.t1
OG0010587	HEL_010772-RA	HMEL012685g1.t1
OG0010588	HEL_001462-RA	HMEL031113g1.t1
OG0010589	HEL_006619-RA	HMEL005896g1.t1
OG0010591	HEL_005964-RA	HMEL010079g1.t1
OG0010593	HEL_002177-RA	HMEL014544g1.t1
OG0010595	HEL_001261-RA, HEL_001262-RA	HMEL031039g1.t1
OG0010600	HEL_010415-RA	HMEL011018g1.t1
OG0010604	HEL_003406-RA	HMEL016392g1.t1
OG0010608	HEL_010044-RA	HMEL022545-RA
OG0010609	HEL_012013-RA	HMEL036842g1.t1
OG0010610	HEL_009612-RA	HMEL002676g1.t1
OG0010611	HEL_003016-RA	HMEL007330g1.t1
OG0010613	HEL_000482-RA	HMEL011326g1.t1
OG0010614	HEL_006933-RA	HMEL015385g1.t1
OG0010616	HEL_010874-RA	HMEL031901g1.t1
OG0010618	HEL_000406-RA	HMEL032218g1.t1
OG0010620	HEL_008060-RA	HMEL002480g1.t1
OG0010625	HEL_010478-RA	HMEL006671g1.t1
OG0010626	HEL_002279-RA	HMEL030154g1.t1
OG0010629	HEL_010773-RA	HMEL012684g1.t1
OG0010632	HEL_002124-RA	HMEL009256g1.t1
OG0010633	HEL_014491-RA	HMEL015062g1.t1
OG0010641	HEL_001619-RA	HMEL009785g1.t1
OG0010643	HEL_002979-RA	HMEL011642g1.t1
OG0010646	HEL_002309-RA	HMEL017246g1.t1
OG0010647	HEL_000670-RA	HMEL015881g1.t1
OG0010652	HEL_001319-RA	HMEL031063g1.t1
OG0010653	HEL_009548-RA	HMEL016888g1.t1
OG0010654	HEL_010791-RA	HMEL012952g1.t1
OG0010660	HEL_010909-RA	HMEL021474g1.t1, HMEL007071g1.t1
OG0010662	HEL_003355-RA	HMEL014497g1.t1
OG0010663	HEL_013081-RA	HMEL014010g1.t1
OG0010665	HEL_005647-RA	HMEL010030g1.t1
OG0010666	HEL_009082-RA	HMEL012537g1.t1
OG0010668	HEL_003608-RA	HMEL038056g1.t1
OG0010669	HEL_014470-RA	HMEL012044g1.t1
OG0010670	HEL_011172-RA	HMEL004399g1.t1
OG0010671	HEL_004009-RA, HEL_004008-RA	HMEL034003g1.t1
OG0010680	HEL_001092-RA	HMEL037671g1.t1
OG0010681	HEL_009059-RA	HMEL035020g1.t1
OG0010683	HEL_011457-RA	HMEL032677g1.t1
OG0010684	HEL_006115-RA	HMEL016774g1.t1
OG0010686	HEL_007074-RA	HMEL016633g1.t1
OG0010687	HEL_006243-RA	HMEL009296g1.t1
OG0010690	HEL_012227-RA	HMEL031664g1.t1
OG0010691	HEL_008782-RA	HMEL002947g1.t1
OG0010692	HEL_013368-RA	HMEL008667g1.t1
OG0010698	HEL_007924-RA	HMEL004296g1.t1
OG0010699	HEL_004216-RA	HMEL008041g1.t1
OG0010702	HEL_002633-RA	HMEL008540g1.t1
OG0010705	HEL_009951-RA	HMEL022537g1.t1
OG0010708	HEL_001808-RA	HMEL008664g1.t1
OG0010709	HEL_013233-RA	HMEL011561g1.t1
OG0010711	HEL_007775-RA	HMEL008413g1.t1
OG0010712	HEL_007805-RA	HMEL008978g1.t1
OG0010713	HEL_006866-RA, HEL_006865-RA	HMEL007596g1.t1
OG0010715	HEL_008260-RA, HEL_011705-RA, HEL_013036-RA	HMEL017864g1.t1
OG0010716	HEL_002848-RA	HMEL006957g1.t1
OG0010717	HEL_010818-RA, HEL_010815-RA, HEL_004652-RA	HMEL016594g1.t1
OG0010719	HEL_013175-RA, HEL_013174-RA	HMEL004021g1.t1
OG0010720	HEL_010930-RA	HMEL031928g1.t1, HMEL031931g1.t1
OG0010721	HEL_013563-RA	HMEL013052g1.t1
OG0010722	HEL_014482-RA	HMEL008508g1.t1
OG0010723	HEL_003195-RA	HMEL033073g1.t1, HMEL036955g1.t1, HMEL030715g1.t1, HMEL036500g1.t1, HMEL031171g1.t1, HMEL032414g1.t1
OG0010724	HEL_005335-RA	HMEL014785g1.t1
OG0010726	HEL_007182-RA	HMEL014712g1.t1
OG0010751	HEL_010476-RA	HMEL006669g1.t1
OG0010757	HEL_004164-RA	HMEL013225g1.t1
OG0010758	HEL_000448-RA, HEL_000447-RA	HMEL004684g1.t1
OG0010763	HEL_007327-RA	HMEL014603g1.t1
OG0010768	HEL_010161-RA	HMEL017953g1.t1
OG0010770	HEL_011033-RA	HMEL008209g1.t1
OG0010779	HEL_002256-RA	HMEL013295g1.t1
OG0010783	HEL_011063-RA	HMEL002133g1.t1
OG0010787	HEL_009243-RA	HMEL004004g1.t1
OG0010788	HEL_008900-RA	HMEL011698g1.t1
OG0010789	HEL_010253-RA	HMEL032915g1.t1
OG0010794	HEL_006952-RA	HMEL030678g1.t1, HMEL018075g1.t1, HMEL030677g1.t1
OG0010797	HEL_000776-RA, HEL_000775-RA	HMEL012377g1.t1
OG0010798	HEL_014405-RA	HMEL015530g1.t1
OG0010801	HEL_003322-RA	HMEL012749g1.t1
OG0010805	HEL_010539-RA	HMEL017033g1.t1
OG0010806	HEL_013172-RA	HMEL004024g1.t1
OG0010809	HEL_002095-RA	HMEL013702g1.t1
OG0010812	HEL_003321-RA	HMEL031435g1.t1
OG0010813	HEL_003538-RA	HMEL012596g1.t1
OG0010816	HEL_002100-RA	HMEL013707g1.t1
OG0010817	HEL_010551-RA	HMEL017043g1.t1
OG0010819	HEL_008871-RA	HMEL017528-RA
OG0010821	HEL_002101-RA	HMEL030465g1.t1
OG0010822	HEL_011819-RA	HMEL005113g1.t1
OG0010824	HEL_003607-RA, HEL_009714-RA	HMEL036408g1.t1
OG0010827	HEL_002107-RA	HMEL004415g1.t1
OG0010833	HEL_011303-RA, HEL_011304-RA	HMEL011157g1.t1
OG0010839	HEL_011787-RA	HMEL014420g1.t1
OG0010840	HEL_013855-RA	HMEL003447g1.t1
OG0010844	HEL_002152-RA	HMEL003865g1.t1
OG0010854	HEL_014520-RA	HMEL013471g1.t1
OG0010856	HEL_007838-RA	HMEL002548g1.t1
OG0010858	HEL_014231-RA	HMEL037975g1.t1
OG0010862	HEL_002341-RA	HMEL030194g1.t1
OG0010865	HEL_007712-RA	HMEL007651g1.t1
OG0010868	HEL_005025-RA, HEL_005026-RA	HMEL016568g1.t1
OG0010870	HEL_002353-RA	HMEL017197g1.t1
OG0010872	HEL_009257-RA	HMEL004357g1.t1
OG0010880	HEL_005117-RA	HMEL037853g1.t1
OG0010883	HEL_010699-RA	HMEL011909g1.t1
OG0010887	HEL_013293-RA, HEL_013291-RA	HMEL031877g1.t1
OG0010894	HEL_002644-RA	HMEL008531g1.t1
OG0010913	HEL_005177-RA	HMEL037904g1.t1
OG0010915	HEL_014438-RA	HMEL031889g1.t1
OG0010916	HEL_012987-RA	HMEL011506g1.t1
OG0010919	HEL_007899-RA	HMEL004932g1.t1
OG0010924	HEL_005644-RA	HMEL003258g1.t1
OG0010932	HEL_004280-RA	HMEL016987g1.t1
OG0010935	HEL_001546-RA	HMEL002838g1.t1
OG0010947	HEL_005604-RA	HMEL014555g1.t1
OG0010951	HEL_002876-RA	HMEL006936g1.t1
OG0010957	HEL_009876-RA	HMEL033251g1.t1
OG0010958	HEL_014100-RA	HMEL009125g1.t1
OG0010959	HEL_005852-RA	HMEL008951g1.t1
OG0010962	HEL_006113-RA	HMEL016776g1.t1
OG0010964	HEL_002976-RA	HMEL011645g1.t1
OG0010966	HEL_005840-RA	HMEL008937g1.t1
OG0010973	HEL_010449-RA	HMEL013501g1.t1
OG0010978	HEL_005534-RA	HMEL003599g1.t1
OG0010981	HEL_013742-RA, HEL_013743-RA	HMEL006578g1.t1
OG0010990	HEL_008203-RA	HMEL005015g1.t1
OG0010993	HEL_002745-RA	HMEL012510g1.t1
OG0010995	HEL_002169-RA	HMEL014547g1.t1
OG0010996	HEL_006884-RA	HMEL030661g1.t1
OG0011000	HEL_004529-RA	HMEL006834g1.t1
OG0011005	HEL_006318-RA, HEL_006319-RA	HMEL006034g1.t1
OG0011006	HEL_001405-RA, HEL_001406-RA	HMEL011740g1.t1
OG0011012	HEL_005478-RA	HMEL006663-RA
OG0011013	HEL_006786-RA	HMEL015963g1.t1
OG0011014	HEL_006787-RA	HMEL015961g1.t1
OG0011016	HEL_001329-RA	HMEL015177g1.t1
OG0011023	HEL_004382-RA	HMEL017727g1.t1
OG0011030	HEL_003890-RA	HMEL008194g1.t1
OG0011032	HEL_012376-RA, HEL_012375-RA	HMEL002325g1.t1
OG0011046	HEL_014180-RA	HMEL004265g1.t1
OG0011048	HEL_010673-RA	HMEL020286g1.t1, HMEL037103g1.t1
OG0011053	HEL_011606-RA	HMEL021215g1.t1, HMEL007061g1.t1
OG0011054	HEL_001259-RA	HMEL015281g1.t1
OG0011057	HEL_012052-RA	HMEL011786g1.t1
OG0011058	HEL_012048-RA	HMEL036870g1.t1
OG0011062	HEL_010307-RA	HMEL037125g1.t1
OG0011068	HEL_010316-RA	HMEL037133g1.t1
OG0011069	HEL_000065-RA	HMEL009856g1.t1
OG0011073	HEL_013657-RA	HMEL033093g1.t1
OG0011083	HEL_003308-RA	HMEL033141g1.t1
OG0011086	HEL_008485-RA	HMEL030592g1.t1
OG0011088	HEL_011649-RA	HMEL020100g1.t1
OG0011089	HEL_008474-RA	HMEL017379g1.t1
OG0011090	HEL_007153-RA	HMEL008788g1.t1
OG0011091	HEL_007155-RA	HMEL007238g1.t1
OG0011094	HEL_006747-RA	HMEL015496g1.t1
OG0011096	HEL_007114-RA	HMEL006392g1.t1
OG0011097	HEL_006761-RA	HMEL030898g1.t1
OG0011098	HEL_007105-RA	HMEL006378g1.t1
OG0011099	HEL_004585-RA	HMEL036047g1.t1
OG0011100	HEL_012553-RA, HEL_012565-RA, HEL_012560-RA	HMEL017070-RA, HMEL022511g1.t1
OG0011101	HEL_013028-RA	HMEL022517-RA
OG0011105	HEL_005864-RA	HMEL003769g1.t1
OG0011108	HEL_011681-RA	HMEL003411g1.t1
OG0011110	HEL_011380-RA	HMEL011208g1.t1
OG0011110	HEL_011382-RA	HMEL037386g1.t1
OG0011111	HEL_011275-RA	HMEL016126g1.t1
OG0011112	HEL_003408-RA, HEL_003407-RA	HMEL016394g1.t1
OG0011116	HEL_009854-RA	HMEL005310g1.t1
OG0011117	HEL_003436-RA	HMEL037487g1.t1, HMEL008578g1.t1
OG0011118	HEL_008969-RA	HMEL033642g1.t1
OG0011120	HEL_001451-RA	HMEL003353g1.t1
OG0011121	HEL_012095-RA	HMEL013403g1.t1
OG0011126	HEL_011315-RA	HMEL011164g1.t1
OG0011128	HEL_014317-RA	HMEL003113-RA
OG0011129	HEL_001960-RA, HEL_001959-RA, HEL_001961-RA	HMEL030392g1.t1, HMEL014637g1.t1
OG0011131	HEL_005775-RA	HMEL016057g1.t1
OG0011138	HEL_003390-RA	HMEL016377g1.t1
OG0011142	HEL_006671-RA	HMEL009201g1.t1
OG0011147	HEL_012348-RA	HMEL007611-RA
OG0011153	HEL_004226-RA	HMEL002452g1.t1
OG0011155	HEL_006574-RA	HMEL007755g1.t1
OG0011161	HEL_002962-RA	HMEL011661g1.t1
OG0011162	HEL_013603-RA	HMEL036813g1.t1
OG0011164	HEL_005850-RA	HMEL036690g1.t1
OG0011165	HEL_008222-RA	HMEL005636g1.t1
OG0011168	HEL_011449-RA	HMEL002020g1.t1
OG0011169	HEL_008642-RA	HMEL014302g1.t1
OG0011171	HEL_005514-RA	HMEL014949g1.t1
OG0011172	HEL_006052-RA	HMEL037000g1.t1
OG0011174	HEL_013358-RA	HMEL014376g1.t1
OG0011179	HEL_005228-RA, HEL_005226-RA	HMEL016203g1.t1
OG0011180	HEL_014193-RA	HMEL010628g1.t1
OG0011182	HEL_003125-RA	HMEL011381g1.t1
OG0011183	HEL_012067-RA	HMEL009805g1.t1
OG0011184	HEL_012076-RA	HMEL033506g1.t1
OG0011186	HEL_002877-RA	HMEL006935g1.t1
OG0011188	HEL_013275-RA	HMEL031856g1.t1
OG0011189	HEL_014575-RA	HMEL003597g1.t1
OG0011190	HEL_008129-RA	HMEL032321g1.t1, HMEL032319g1.t1, HMEL032320g1.t1, HMEL032322g1.t1
OG0011191	HEL_006953-RA, HEL_005919-RA, HEL_005920-RA, HEL_004158-RA, HEL_004159-RA	HMEL013230g1.t1
OG0011192	HEL_009887-RA, HEL_001072-RA, HEL_003517-RA, HEL_003980-RA, HEL_009736-RA	HMEL014967g1.t1
OG0011193	HEL_012579-RA	HMEL015320g1.t1
OG0011193	HEL_012581-RA	HMEL031673g1.t1
OG0011195	HEL_009668-RA	HMEL010552-RA
OG0011196	HEL_009688-RA	HMEL012205g1.t1
OG0011197	HEL_005452-RA	HMEL003286g1.t1
OG0011199	HEL_010023-RA, HEL_010022-RA	HMEL015629g1.t1
OG0011200	HEL_000779-RA	HMEL020743g1.t1, HMEL003271-RA
OG0011200	HEL_000781-RA, HEL_000782-RA	HMEL020744g1.t1
OG0011202	HEL_006803-RA	HMEL015939g1.t1
OG0011203	HEL_011725-RA	HMEL016079g1.t1
OG0011204	HEL_011727-RA, HEL_011728-RA	HMEL037280g1.t1
OG0011205	HEL_011765-RA	HMEL003811g1.t1
OG0011206	HEL_000086-RA, HEL_000085-RA	HMEL032017g1.t1
OG0011209	HEL_001513-RA	HMEL002148g1.t1
OG0011211	HEL_003439-RA	HMEL015910g1.t1, HMEL031485g1.t1, HMEL031483g1.t1, HMEL031482g1.t1, HMEL031484g1.t1
