Orthogroup	Heliconius_erato_lativitta	Junonia_coenia
OG0009586	HEL_007055-RA	JC_01820-RA
OG0009588	HEL_000112-RA	JC_04961-RA
OG0009593	HEL_008249-RA	JC_11798-RA
OG0009601	HEL_011614-RA	JC_04217-RA
OG0009602	HEL_006616-RA	JC_00851-RA
OG0009604	HEL_003176-RA	JC_08499-RA
OG0009605	HEL_003178-RA	JC_08501-RA
OG0009606	HEL_008280-RA	JC_11812-RA
OG0009609	HEL_006208-RA	JC_09253-RA
OG0009610	HEL_001234-RA	JC_00205-RA
OG0009613	HEL_012032-RA	JC_11019-RA
OG0009614	HEL_003183-RA	JC_08507-RA
OG0009615	HEL_011930-RA	JC_07831-RA
OG0009616	HEL_011487-RA	JC_03102-RA
OG0009617	HEL_008625-RA	JC_11095-RA
OG0009619	HEL_010419-RA	JC_01649-RA
OG0009624	HEL_012880-RA	JC_06589-RA
OG0009625	HEL_001225-RA	JC_00190-RA
OG0009626	HEL_011467-RA	JC_03087-RA
OG0009630	HEL_006236-RA	JC_09222-RA
OG0009634	HEL_004419-RA	JC_02850-RA
OG0009636	HEL_008300-RA	JC_11838-RA
OG0009639	HEL_001208-RA	JC_00172-RA
OG0009644	HEL_009841-RA	JC_07244-RA
OG0009645	HEL_006644-RA	JC_00870-RA
OG0009646	HEL_009843-RA	JC_07246-RA
OG0009651	HEL_010037-RA	JC_04366-RA
OG0009652	HEL_006649-RA	JC_00878-RA
OG0009655	HEL_011451-RA	JC_03068-RA
OG0009656	HEL_011960-RA	JC_07868-RA
OG0009658	HEL_010031-RA	JC_04357-RA
OG0009661	HEL_009597-RA	JC_09194-RA
OG0009662	HEL_008323-RA	JC_11868-RA
OG0009664	HEL_006653-RA	JC_00888-RA
OG0009669	HEL_011422-RA	JC_03047-RA
OG0009670	HEL_009853-RA	JC_07254-RA
OG0009673	HEL_010314-RA	JC_09117-RA
OG0009674	HEL_008331-RA	JC_11879-RA, JC_11880-RA
OG0009675	HEL_010408-RA	JC_01634-RA
OG0009680	HEL_014606-RA	JC_07268-RA
OG0009681	HEL_008337-RA	JC_11888-RA
OG0009683	HEL_011973-RA	JC_07879-RA
OG0009684	HEL_006665-RA	JC_00903-RA
OG0009686	HEL_006672-RA	JC_00910-RA
OG0009687	HEL_010406-RA	JC_01630-RA
OG0009688	HEL_011977-RA	JC_07882-RA
OG0009689	HEL_007137-RA	JC_01663-RA
OG0009691	HEL_010349-RA	JC_09138-RA
OG0009692	HEL_008344-RA	JC_11897-RA
OG0009693	HEL_004459-RA	JC_02812-RA
OG0009696	HEL_008347-RA	JC_11900-RA
OG0009697	HEL_001171-RA	JC_00121-RA, JC_00120-RA
OG0009699	HEL_000188-RA	JC_05051-RA
OG0009701	HEL_000189-RA	JC_05057-RA
OG0009702	HEL_008503-RA	JC_13433-RA
OG0009704	HEL_010388-RA	JC_01712-RA
OG0009705	HEL_008367-RA	JC_11635-RA
OG0009706	HEL_010387-RA	JC_01713-RA
OG0009709	HEL_010424-RA	JC_01657-RA
OG0009711	HEL_005050-RA, HEL_005051-RA	JC_14486-RA
OG0009720	HEL_014573-RA	JC_11560-RA
OG0009725	HEL_010402-RA	JC_01625-RA
OG0009726	HEL_003312-RA	JC_08615-RA
OG0009732	HEL_006712-RA	JC_00958-RA
OG0009736	HEL_003309-RA	JC_08609-RA
OG0009738	HEL_013122-RA	JC_00083-RA
OG0009742	HEL_008409-RA	JC_11589-RA
OG0009743	HEL_003302-RA	JC_08602-RA
OG0009746	HEL_011654-RA	JC_04267-RA
OG0009748	HEL_011653-RA	JC_04266-RA
OG0009752	HEL_008405-RA	JC_11591-RA
OG0009756	HEL_008482-RA	JC_13386-RA
OG0009758	HEL_004488-RA	JC_02777-RA
OG0009762	HEL_008476-RA	JC_13377-RA
OG0009763	HEL_007150-RA	JC_01685-RA
OG0009765	HEL_013097-RA	JC_00025-RA
OG0009766	HEL_006742-RA	JC_00999-RA
OG0009768	HEL_011634-RA	JC_04242-RA
OG0009776	HEL_007160-RA	JC_01737-RA
OG0009778	HEL_006749-RA	JC_01006-RA
OG0009781	HEL_013407-RA	JC_00141-RA
OG0009784	HEL_013400-RA	JC_00134-RA
OG0009785	HEL_006768-RA	JC_01028-RA
OG0009787	HEL_006770-RA	JC_01030-RA
OG0009792	HEL_002697-RA	JC_01309-RA
OG0009793	HEL_000679-RA	JC_15821-RA
OG0009794	HEL_013792-RA	JC_06018-RA
OG0009795	HEL_004844-RA	JC_14292-RA
OG0009796	HEL_006969-RA	JC_08644-RA
OG0009798	HEL_001430-RA	JC_00425-RA
OG0009799	HEL_012055-RA	JC_11034-RA
OG0009800	HEL_010714-RA	JC_07437-RA
OG0009801	HEL_001872-RA	JC_13155-RA
OG0009802	HEL_006406-RA	JC_10188-RA
OG0009803	HEL_011177-RA	JC_11339-RA
OG0009804	HEL_014255-RA	JC_12471-RA
OG0009805	HEL_006854-RA	JC_13623-RA
OG0009806	HEL_013455-RA	JC_13333-RA
OG0009807	HEL_011241-RA	JC_16005-RA
OG0009808	HEL_003409-RA, HEL_003412-RA	JC_14636-RA
OG0009810	HEL_013118-RA	JC_00079-RA
OG0009811	HEL_005122-RA	JC_12760-RA
OG0009812	HEL_004098-RA	JC_17056-RA
OG0009813	HEL_004517-RA	JC_02759-RA
OG0009814	HEL_004114-RA	JC_17026-RA
OG0009815	HEL_010040-RA	JC_04369-RA
OG0009816	HEL_002193-RA	JC_15217-RA
OG0009818	HEL_001597-RA	JC_00597-RA
OG0009819	HEL_004893-RA	JC_14250-RA
OG0009820	HEL_001387-RA	JC_00376-RA
OG0009821	HEL_011079-RA	JC_06204-RA
OG0009822	HEL_009851-RA	JC_07252-RA
OG0009823	HEL_011904-RA	JC_14779-RA
OG0009824	HEL_002907-RA	JC_01128-RA
OG0009826	HEL_008171-RA	JC_10386-RA, JC_10384-RA, JC_10385-RA, JC_10387-RA
OG0009827	HEL_006542-RA	JC_10049-RA
OG0009828	HEL_012882-RA	JC_06585-RA
OG0009830	HEL_012115-RA	JC_07622-RA
OG0009831	HEL_001124-RA	JC_07165-RA
OG0009832	HEL_013408-RA	JC_00142-RA
OG0009833	HEL_000855-RA	JC_06887-RA
OG0009834	HEL_006391-RA	JC_10212-RA
OG0009836	HEL_013205-RA	JC_06086-RA
OG0009837	HEL_004391-RA	JC_02894-RA
OG0009838	HEL_011989-RA	JC_07899-RA
OG0009839	HEL_003018-RA	JC_08323-RA
OG0009840	HEL_009703-RA	JC_05643-RA
OG0009841	HEL_006153-RA	JC_08885-RA
OG0009843	HEL_008054-RA	JC_09691-RA
OG0009844	HEL_010227-RA	JC_09803-RA
OG0009845	HEL_013273-RA	JC_04584-RA
OG0009846	HEL_010951-RA	JC_04785-RA
OG0009847	HEL_008904-RA	JC_11530-RA
OG0009848	HEL_008855-RA	JC_02499-RA
OG0009849	HEL_006266-RA	JC_09322-RA
OG0009852	HEL_006679-RA	JC_00918-RA
OG0009853	HEL_012755-RA	JC_10861-RA
OG0009854	HEL_006300-RA	JC_09383-RA
OG0009855	HEL_005183-RA	JC_12695-RA
OG0009856	HEL_012153-RA	JC_07664-RA
OG0009857	HEL_003294-RA	JC_08595-RA
OG0009858	HEL_012756-RA	JC_10862-RA
OG0009859	HEL_007135-RA	JC_01661-RA, JC_15973-RA
OG0009860	HEL_004163-RA	JC_17053-RA
OG0009861	HEL_003037-RA	JC_08339-RA
OG0009862	HEL_011299-RA	JC_16131-RA
OG0009863	HEL_007727-RA	JC_08646-RA
OG0009864	HEL_011300-RA	JC_16132-RA
OG0009866	HEL_009529-RA	JC_14726-RA
OG0009867	HEL_004355-RA	JC_06370-RA
OG0009869	HEL_001158-RA	JC_00107-RA
OG0009870	HEL_010371-RA	JC_09162-RA
OG0009873	HEL_010236-RA	JC_09822-RA
OG0009874	HEL_005632-RA	JC_05389-RA
OG0009875	HEL_008700-RA	JC_02653-RA
OG0009876	HEL_004963-RA	JC_05642-RA, JC_14405-RA, JC_14382-RA
OG0009877	HEL_010235-RA	JC_09823-RA
OG0009878	HEL_001938-RA	JC_13106-RA
OG0009879	HEL_001403-RA	JC_00397-RA
OG0009880	HEL_004958-RA	JC_14413-RA
OG0009881	HEL_012809-RA	JC_02966-RA
OG0009883	HEL_009583-RA	JC_14701-RA
OG0009885	HEL_012435-RA	JC_01536-RA
OG0009886	HEL_013761-RA	JC_06047-RA
OG0009887	HEL_000246-RA	JC_13765-RA
OG0009888	HEL_001221-RA	JC_00184-RA
OG0009889	HEL_003045-RA	JC_08350-RA
OG0009890	HEL_013638-RA	JC_10918-RA
OG0009891	HEL_008691-RA	JC_02664-RA
OG0009892	HEL_012533-RA, HEL_012532-RA	JC_10487-RA
OG0009893	HEL_013764-RA	JC_06044-RA
OG0009895	HEL_006451-RA	JC_10139-RA
OG0009896	HEL_012368-RA	JC_06635-RA
OG0009897	HEL_003667-RA	JC_12511-RA
OG0009898	HEL_000698-RA	JC_06697-RA
OG0009899	HEL_009798-RA	JC_07188-RA
OG0009900	HEL_007294-RA	JC_05721-RA
OG0009901	HEL_005265-RA	JC_05521-RA
OG0009902	HEL_000201-RA	JC_05074-RA, JC_05072-RA, JC_00766-RA
OG0009903	HEL_007975-RA	JC_09563-RA
OG0009904	HEL_007230-RA	JC_05815-RA
OG0009905	HEL_007229-RA	JC_05816-RA
OG0009906	HEL_002973-RA	JC_08275-RA
OG0009907	HEL_004899-RA	JC_14312-RA
OG0009909	HEL_004288-RA	JC_06441-RA
OG0009910	HEL_012801-RA	JC_02949-RA
OG0009911	HEL_004944-RA	JC_14425-RA
OG0009912	HEL_005842-RA	JC_10753-RA
OG0009913	HEL_005910-RA	JC_15470-RA
OG0009914	HEL_000879-RA	JC_06924-RA
OG0009915	HEL_000794-RA	JC_06827-RA
OG0009916	HEL_002951-RA, HEL_002949-RA	JC_01098-RA
OG0009918	HEL_004470-RA	JC_02799-RA
OG0009919	HEL_002968-RA	JC_08270-RA
OG0009920	HEL_010718-RA	JC_07515-RA
OG0009922	HEL_009556-RA	JC_14668-RA
OG0009923	HEL_013070-RA	JC_06572-RA
OG0009924	HEL_001343-RA	JC_00323-RA
OG0009925	HEL_003625-RA	JC_12385-RA
OG0009927	HEL_013824-RA	JC_12355-RA
OG0009928	HEL_013993-RA	JC_05429-RA
OG0009929	HEL_004730-RA	JC_15763-RA
OG0009930	HEL_012360-RA	JC_13255-RA
OG0009931	HEL_003712-RA	JC_12556-RA
OG0009932	HEL_010922-RA	JC_04755-RA
OG0009933	HEL_010923-RA	JC_04756-RA
OG0009934	HEL_004717-RA	JC_15754-RA
OG0009935	HEL_005507-RA	JC_05245-RA
OG0009936	HEL_001366-RA	JC_00348-RA
OG0009937	HEL_001104-RA	JC_07119-RA
OG0009938	HEL_002960-RA	JC_08260-RA
OG0009939	HEL_000155-RA	JC_05002-RA, JC_05003-RA
OG0009940	HEL_011608-RA	JC_04211-RA
OG0009941	HEL_001127-RA	JC_07170-RA
OG0009942	HEL_011833-RA	JC_14855-RA
OG0009943	HEL_011967-RA	JC_07875-RA
OG0009944	HEL_005549-RA	JC_05295-RA
OG0009945	HEL_003066-RA	JC_08380-RA
OG0009946	HEL_005324-RA	JC_05565-RA
OG0009947	HEL_008645-RA	JC_11070-RA
OG0009948	HEL_013158-RA	JC_12040-RA
OG0009949	HEL_001510-RA	JC_00524-RA
OG0009950	HEL_000805-RA	JC_06838-RA
OG0009951	HEL_014407-RA	JC_11708-RA
OG0009952	HEL_000916-RA	JC_06963-RA
OG0009953	HEL_000921-RA	JC_06969-RA
OG0009954	HEL_008792-RA	JC_02549-RA
OG0009955	HEL_002457-RA	JC_08214-RA
OG0009956	HEL_006127-RA	JC_08859-RA
OG0009958	HEL_009053-RA	JC_03757-RA
OG0009959	HEL_007005-RA	JC_01884-RA
OG0009960	HEL_013367-RA	JC_11761-RA
OG0009961	HEL_012236-RA	JC_07739-RA
OG0009962	HEL_012237-RA	JC_07740-RA
OG0009963	HEL_000942-RA	JC_06987-RA
OG0009964	HEL_007094-RA	JC_01782-RA
OG0009965	HEL_014168-RA	JC_11774-RA
OG0009966	HEL_007482-RA	JC_03320-RA
OG0009967	HEL_008772-RA	JC_02574-RA
OG0009968	HEL_001679-RA	JC_00677-RA
OG0009969	HEL_007945-RA	JC_09542-RA
OG0009970	HEL_001681-RA	JC_00679-RA
OG0009971	HEL_006758-RA	JC_01016-RA
OG0009972	HEL_005362-RA	JC_05606-RA
OG0009973	HEL_013737-RA, HEL_013736-RA	JC_11223-RA
OG0009974	HEL_008754-RA	JC_02593-RA
OG0009976	HEL_014194-RA	JC_11797-RA
OG0009977	HEL_007378-RA	JC_03203-RA
OG0009979	HEL_007113-RA	JC_01750-RA
OG0009980	HEL_007679-RA, HEL_007677-RA, HEL_007685-RA, HEL_007678-RA	JC_04396-RA
OG0009981	HEL_006702-RA	JC_00940-RA
OG0009982	HEL_001588-RA	JC_00588-RA
OG0009983	HEL_002622-RA	JC_01402-RA
OG0009984	HEL_003151-RA	JC_08475-RA
OG0009985	HEL_004520-RA	JC_02753-RA
OG0009986	HEL_002790-RA	JC_01243-RA
OG0009987	HEL_002676-RA	JC_01339-RA
OG0009988	HEL_002665-RA	JC_01346-RA
OG0009989	HEL_002826-RA	JC_01212-RA
OG0009990	HEL_008385-RA	JC_11617-RA
OG0009991	HEL_009679-RA	JC_02233-RA
OG0009992	HEL_009684-RA	JC_02220-RA
OG0009994	HEL_007770-RA, HEL_007773-RA	JC_17210-RA
OG0009995	HEL_007787-RA	JC_08686-RA
OG0009996	HEL_007479-RA	JC_03316-RA, JC_03311-RA, JC_03314-RA, JC_03313-RA, JC_03315-RA, JC_03312-RA
OG0009997	HEL_009867-RA	JC_12100-RA, JC_12105-RA, JC_12102-RA
OG0009998	HEL_014210-RA, HEL_014209-RA	JC_15459-RA
OG0010000	HEL_012936-RA	JC_16501-RA, JC_07260-RA, JC_05646-RA, JC_00804-RA, JC_12880-RA
OG0010001	HEL_003352-RA	JC_14561-RA
OG0010019	HEL_001900-RA	JC_13126-RA
OG0010020	HEL_006974-RA	JC_01607-RA, JC_01608-RA
OG0010021	HEL_003426-RA	JC_14659-RA
OG0010022	HEL_004167-RA	JC_17050-RA
OG0010023	HEL_012507-RA	JC_10463-RA
OG0010031	HEL_003602-RA	JC_12413-RA
OG0010035	HEL_012998-RA	JC_16443-RA
OG0010044	HEL_004004-RA	JC_02400-RA
OG0010045	HEL_002283-RA	JC_07987-RA
OG0010048	HEL_003453-RA	JC_07320-RA, JC_07313-RA, JC_07310-RA
OG0010049	HEL_006987-RA, HEL_006063-RA	JC_01598-RA
OG0010050	HEL_006992-RA	JC_01602-RA
OG0010052	HEL_012538-RA	JC_10492-RA
OG0010054	HEL_000727-RA	JC_06753-RA
OG0010055	HEL_012070-RA	JC_01926-RA
OG0010056	HEL_013052-RA, HEL_013053-RA	JC_16708-RA
OG0010059	HEL_012644-RA, HEL_012643-RA	JC_16207-RA
OG0010073	HEL_011066-RA	JC_06225-RA
OG0010081	HEL_008997-RA	JC_11439-RA
OG0010085	HEL_011339-RA	JC_16127-RA
OG0010091	HEL_007579-RA	JC_04491-RA
OG0010096	HEL_011752-RA, HEL_011751-RA	JC_16625-RA
OG0010103	HEL_009026-RA	JC_11415-RA
OG0010104	HEL_001765-RA	JC_00790-RA
OG0010107	HEL_013173-RA	JC_06132-RA
OG0010113	HEL_014306-RA	JC_10239-RA
OG0010117	HEL_014307-RA	JC_10232-RA
OG0010127	HEL_003946-RA	JC_02314-RA
OG0010130	HEL_013250-RA	JC_02291-RA
OG0010131	HEL_009716-RA	JC_05628-RA
OG0010133	HEL_003615-RA	JC_12394-RA
OG0010142	HEL_011775-RA	JC_16598-RA, JC_16601-RA
OG0010145	HEL_004949-RA	JC_14422-RA
OG0010147	HEL_011313-RA, HEL_011311-RA	JC_16140-RA
OG0010149	HEL_013842-RA	JC_12498-RA
OG0010152	HEL_014053-RA	JC_02450-RA, JC_02449-RA
OG0010161	HEL_007665-RA	JC_04404-RA
OG0010167	HEL_000818-RA	JC_06853-RA
OG0010168	HEL_012074-RA	JC_01928-RA
OG0010179	HEL_000415-RA	JC_14013-RA
OG0010186	HEL_014379-RA	JC_12852-RA
OG0010188	HEL_007711-RA	JC_04552-RA
OG0010198	HEL_009667-RA	JC_02239-RA
OG0010199	HEL_014535-RA	JC_16886-RA
OG0010200	HEL_009111-RA	JC_03812-RA
OG0010201	HEL_008006-RA	JC_09577-RA
OG0010204	HEL_006468-RA	JC_10123-RA
OG0010206	HEL_004926-RA	JC_14337-RA
OG0010208	HEL_009797-RA	JC_07190-RA
OG0010213	HEL_001972-RA	JC_13084-RA
OG0010216	HEL_006483-RA, HEL_006484-RA	JC_10111-RA
OG0010217	HEL_000378-RA	JC_13970-RA
OG0010218	HEL_010703-RA	JC_07449-RA
OG0010219	HEL_008093-RA	JC_09627-RA
OG0010223	HEL_013713-RA	JC_16998-RA
OG0010224	HEL_013298-RA	JC_04619-RA
OG0010229	HEL_004328-RA	JC_06396-RA
OG0010230	HEL_010723-RA	JC_07521-RA
OG0010232	HEL_000560-RA	JC_15933-RA
OG0010234	HEL_000918-RA	JC_06967-RA
OG0010235	HEL_002652-RA	JC_01354-RA
OG0010237	HEL_009173-RA	JC_03865-RA
OG0010240	HEL_009380-RA	JC_03428-RA
OG0010245	HEL_004887-RA	JC_14258-RA
OG0010246	HEL_009644-RA	JC_02007-RA
OG0010247	HEL_007927-RA	JC_09531-RA
OG0010250	HEL_002420-RA	JC_08177-RA
OG0010254	HEL_012970-RA	JC_16450-RA
OG0010255	HEL_003482-RA	JC_07345-RA
OG0010261	HEL_004875-RA	JC_14268-RA, JC_04592-RA
OG0010266	HEL_006165-RA	JC_08902-RA
OG0010269	HEL_002441-RA	JC_08198-RA
OG0010272	HEL_005831-RA	JC_10741-RA
OG0010274	HEL_009359-RA	JC_14909-RA
OG0010276	HEL_000346-RA	JC_13939-RA
OG0010285	HEL_004841-RA	JC_14297-RA
OG0010286	HEL_002893-RA	JC_01142-RA
OG0010291	HEL_000619-RA	JC_15900-RA
OG0010293	HEL_002467-RA, HEL_002465-RA	JC_08219-RA
OG0010299	HEL_009916-RA	JC_11694-RA
OG0010300	HEL_004274-RA	JC_06461-RA
OG0010312	HEL_001839-RA	JC_13200-RA
OG0010315	HEL_007173-RA	JC_02056-RA
OG0010317	HEL_009582-RA	JC_14700-RA
OG0010319	HEL_009581-RA	JC_14697-RA
OG0010320	HEL_002872-RA	JC_01163-RA
OG0010321	HEL_000648-RA	JC_15799-RA
OG0010326	HEL_009579-RA, HEL_009580-RA	JC_14694-RA
OG0010332	HEL_014097-RA	JC_09849-RA
OG0010335	HEL_000678-RA	JC_15819-RA
OG0010339	HEL_006118-RA	JC_08850-RA
OG0010340	HEL_005579-RA	JC_05323-RA
OG0010341	HEL_014101-RA	JC_09844-RA
OG0010342	HEL_014214-RA	JC_12120-RA
OG0010347	HEL_005846-RA	JC_10757-RA
OG0010348	HEL_001498-RA	JC_00507-RA
OG0010351	HEL_009893-RA	JC_11707-RA
OG0010354	HEL_005841-RA	JC_10752-RA
OG0010359	HEL_010455-RA	JC_02127-RA
OG0010360	HEL_007484-RA	JC_03322-RA
OG0010365	HEL_009959-RA	JC_11928-RA
OG0010371	HEL_004229-RA	JC_06509-RA
OG0010373	HEL_009543-RA	JC_14716-RA
OG0010375	HEL_004221-RA	JC_06519-RA
OG0010385	HEL_012760-RA	JC_09917-RA
OG0010386	HEL_005526-RA	JC_05269-RA
OG0010390	HEL_007443-RA	JC_03276-RA
OG0010392	HEL_005516-RA	JC_05259-RA
OG0010396	HEL_006080-RA, HEL_006081-RA	JC_08807-RA
OG0010398	HEL_006295-RA	JC_09391-RA
OG0010401	HEL_003020-RA	JC_08325-RA
OG0010411	HEL_001105-RA	JC_07116-RA
OG0010418	HEL_002170-RA	JC_15242-RA
OG0010425	HEL_005501-RA	JC_05235-RA
OG0010428	HEL_003833-RA	JC_12305-RA, JC_12304-RA
OG0010430	HEL_007310-RA	JC_05710-RA
OG0010434	HEL_013157-RA	JC_12041-RA
OG0010447	HEL_002704-RA	JC_01300-RA
OG0010452	HEL_012222-RA	JC_07726-RA
OG0010453	HEL_012223-RA	JC_07725-RA
OG0010455	HEL_012228-RA	JC_07730-RA
OG0010456	HEL_013145-RA	JC_12067-RA
OG0010461	HEL_013451-RA	JC_13336-RA
OG0010465	HEL_003073-RA	JC_08387-RA
OG0010466	HEL_013944-RA	JC_05788-RA
OG0010468	HEL_007247-RA	JC_05792-RA
OG0010469	HEL_012380-RA	JC_06653-RA
OG0010475	HEL_008124-RA	JC_10440-RA
OG0010476	HEL_004397-RA	JC_02887-RA
OG0010482	HEL_005461-RA	JC_05181-RA
OG0010489	HEL_012022-RA	JC_11040-RA
OG0010496	HEL_012941-RA	JC_13529-RA
OG0010509	HEL_008638-RA	JC_11084-RA
OG0010510	HEL_007082-RA, HEL_007083-RA	JC_01793-RA
OG0010526	HEL_011443-RA	JC_03059-RA
OG0010527	HEL_010317-RA	JC_09110-RA
OG0010531	HEL_001183-RA	JC_00131-RA, JC_00147-RA
OG0010533	HEL_010407-RA	JC_01632-RA
OG0010543	HEL_008345-RA	JC_11896-RA
OG0010557	HEL_008416-RA	JC_11579-RA
OG0010558	HEL_003310-RA	JC_08610-RA
OG0010559	HEL_008496-RA	JC_13408-RA
OG0010564	HEL_012812-RA	JC_02967-RA
OG0010574	HEL_007161-RA	JC_01739-RA
OG0010575	HEL_007108-RA	JC_01757-RA
OG0010582	HEL_011703-RA	JC_16777-RA
OG0010586	HEL_008039-RA	JC_09675-RA, JC_09678-RA
OG0010589	HEL_006619-RA	JC_00848-RA
OG0010591	HEL_005964-RA	JC_15355-RA
OG0010595	HEL_001261-RA, HEL_001262-RA	JC_00236-RA
OG0010596	HEL_008957-RA	JC_11484-RA
OG0010602	HEL_009648-RA	JC_01997-RA
OG0010608	HEL_010044-RA	JC_04372-RA
OG0010609	HEL_012013-RA	JC_11007-RA, JC_11045-RA
OG0010612	HEL_005807-RA	JC_10723-RA
OG0010613	HEL_000482-RA	JC_14125-RA
OG0010616	HEL_010874-RA	JC_04689-RA
OG0010618	HEL_000406-RA	JC_14001-RA
OG0010619	HEL_004258-RA	JC_06474-RA
OG0010628	HEL_010479-RA	JC_03639-RA
OG0010632	HEL_002124-RA	JC_12941-RA
OG0010633	HEL_014491-RA	JC_02168-RA
OG0010641	HEL_001619-RA	JC_00619-RA
OG0010644	HEL_001466-RA	JC_00477-RA
OG0010647	HEL_000670-RA	JC_15812-RA
OG0010652	HEL_001319-RA	JC_00304-RA
OG0010656	HEL_004485-RA	JC_02782-RA
OG0010657	HEL_008674-RA	JC_02676-RA
OG0010659	HEL_006573-RA	JC_10012-RA
OG0010660	HEL_010909-RA	JC_04741-RA
OG0010662	HEL_003355-RA	JC_03150-RA, JC_14567-RA
OG0010663	HEL_013081-RA	JC_06560-RA
OG0010665	HEL_005647-RA	JC_05404-RA
OG0010669	HEL_014470-RA	JC_02153-RA
OG0010670	HEL_011172-RA	JC_11334-RA
OG0010671	HEL_004009-RA, HEL_004008-RA	JC_02402-RA
OG0010672	HEL_005341-RA	JC_05579-RA
OG0010676	HEL_010925-RA	JC_04759-RA
OG0010678	HEL_002381-RA	JC_08121-RA
OG0010683	HEL_011457-RA	JC_03073-RA
OG0010686	HEL_007074-RA	JC_01803-RA
OG0010687	HEL_006243-RA	JC_09214-RA
OG0010690	HEL_012227-RA	JC_07729-RA
OG0010691	HEL_008782-RA	JC_02557-RA
OG0010695	HEL_013739-RA	JC_11224-RA
OG0010698	HEL_007924-RA	JC_09525-RA
OG0010702	HEL_002633-RA	JC_01373-RA
OG0010705	HEL_009951-RA	JC_11921-RA
OG0010706	HEL_009930-RA	JC_11651-RA
OG0010708	HEL_001808-RA	JC_00805-RA
OG0010711	HEL_007775-RA	JC_17208-RA
OG0010712	HEL_007805-RA	JC_08944-RA
OG0010713	HEL_006866-RA, HEL_006865-RA	JC_13633-RA
OG0010715	HEL_008260-RA, HEL_011705-RA, HEL_013036-RA	JC_14094-RA, JC_13147-RA, JC_15263-RA
OG0010716	HEL_002848-RA	JC_01188-RA
OG0010719	HEL_013175-RA, HEL_013174-RA	JC_06133-RA
OG0010720	HEL_010930-RA	JC_04767-RA
OG0010721	HEL_013563-RA	JC_10987-RA
OG0010722	HEL_014482-RA	JC_02163-RA
OG0010724	HEL_005335-RA	JC_05571-RA
OG0010725	HEL_008687-RA	JC_02668-RA
OG0010726	HEL_007182-RA	JC_02068-RA
OG0010751	HEL_010476-RA	JC_03637-RA
OG0010752	HEL_000689-RA	JC_06676-RA
OG0010760	HEL_008962-RA	JC_11480-RA
OG0010762	HEL_009303-RA	JC_14972-RA
OG0010763	HEL_007327-RA	JC_05688-RA
OG0010768	HEL_010161-RA	JC_09730-RA
OG0010770	HEL_011033-RA	JC_06301-RA
OG0010778	HEL_011050-RA	JC_06267-RA
OG0010779	HEL_002256-RA	JC_07955-RA
OG0010783	HEL_011063-RA	JC_06246-RA, JC_06242-RA
OG0010786	HEL_008906-RA	JC_11529-RA
OG0010788	HEL_008900-RA	JC_11542-RA
OG0010794	HEL_006952-RA	JC_03000-RA
OG0010797	HEL_000776-RA, HEL_000775-RA	JC_06806-RA
OG0010798	HEL_014405-RA	JC_14446-RA, JC_15262-RA, JC_06429-RA
OG0010801	HEL_003322-RA	JC_14521-RA
OG0010805	HEL_010539-RA	JC_03700-RA
OG0010806	HEL_013172-RA	JC_06131-RA
OG0010809	HEL_002095-RA	JC_12961-RA
OG0010813	HEL_003538-RA	JC_07411-RA
OG0010816	HEL_002100-RA	JC_12957-RA
OG0010817	HEL_010551-RA	JC_03711-RA
OG0010819	HEL_008871-RA	JC_11393-RA
OG0010821	HEL_002101-RA	JC_12955-RA, JC_12954-RA
OG0010824	HEL_003607-RA, HEL_009714-RA	JC_05630-RA
OG0010827	HEL_002107-RA	JC_12949-RA
OG0010839	HEL_011787-RA	JC_16677-RA
OG0010840	HEL_013855-RA	JC_12487-RA
OG0010841	HEL_009462-RA	JC_03513-RA
OG0010844	HEL_002152-RA	JC_12895-RA
OG0010847	HEL_000427-RA, HEL_010552-RA	JC_14027-RA
OG0010854	HEL_014520-RA	JC_16890-RA
OG0010858	HEL_014231-RA	JC_12454-RA
OG0010859	HEL_006446-RA	JC_10146-RA
OG0010860	HEL_002581-RA	JC_01452-RA
OG0010862	HEL_002341-RA	JC_08069-RA
OG0010865	HEL_007712-RA	JC_04553-RA
OG0010870	HEL_002353-RA	JC_08086-RA
OG0010872	HEL_009257-RA	JC_15014-RA
OG0010879	HEL_006478-RA, HEL_006477-RA	JC_10118-RA
OG0010880	HEL_005117-RA	JC_12767-RA
OG0010883	HEL_010699-RA	JC_07454-RA
OG0010887	HEL_013293-RA, HEL_013291-RA	JC_04609-RA
OG0010890	HEL_008820-RA	JC_02526-RA
OG0010894	HEL_002644-RA	JC_01359-RA
OG0010897	HEL_009168-RA	JC_03853-RA
OG0010911	HEL_002430-RA	JC_08189-RA
OG0010913	HEL_005177-RA	JC_12709-RA
OG0010915	HEL_014438-RA	JC_04658-RA
OG0010916	HEL_012987-RA	JC_16531-RA
OG0010924	HEL_005644-RA	JC_05400-RA
OG0010932	HEL_004280-RA	JC_06452-RA
OG0010935	HEL_001546-RA	JC_00548-RA
OG0010939	HEL_005617-RA	JC_05364-RA
OG0010946	HEL_007178-RA	JC_02062-RA, JC_02063-RA
OG0010947	HEL_005604-RA	JC_05354-RA
OG0010958	HEL_014100-RA	JC_09845-RA
OG0010962	HEL_006113-RA	JC_08844-RA, JC_08845-RA
OG0010964	HEL_002976-RA	JC_08278-RA
OG0010966	HEL_005840-RA	JC_10751-RA
