Orthogroup	Maniola_hyperantus	Heliconius_melpomene_melpomene
OG0008050	XP_034831228.1	HMEL009190g1.t1
OG0008051	XP_034831975.1	HMEL012326g1.t1
OG0008052	XP_034833823.1	HMEL009193g1.t1
OG0008053	XP_034830144.1	HMEL037145g1.t1
OG0008054	XP_034831161.1	HMEL030940g1.t1
OG0008055	XP_034830152.1	HMEL014660g1.t1
OG0008056	XP_034831788.1	HMEL014800g1.t1
OG0008057	XP_034823918.1	HMEL031008g1.t1
OG0008058	XP_034826231.1	HMEL007551g1.t1
OG0008059	XP_034824369.1	HMEL017508g1.t1
OG0008060	XP_034828178.1	HMEL006133g1.t1
OG0008061	XP_034831207.1, XP_034825447.1	HMEL030938g1.t1
OG0008062	XP_034831032.1	HMEL030937g1.t1
OG0008063	XP_034831095.1	HMEL030936g1.t1
OG0008065	XP_034826394.1	HMEL007549g1.t1
OG0008066	XP_034824245.1	HMEL032048g1.t1
OG0008067	XP_034825007.1	HMEL007347g1.t1
OG0008068	XP_034828195.1	HMEL006131g1.t1
OG0008069	XP_034824246.1	HMEL003998g1.t1
OG0008070	XP_034831054.1	HMEL009209g1.t1
OG0008071	XP_034832429.1	HMEL031712g1.t1
OG0008072	XP_034825035.1	HMEL033769g1.t1
OG0008075	XP_034824298.1	HMEL032052g1.t1
OG0008076	XP_034839453.1	HMEL011041g1.t1
OG0008077	XP_034828181.1, XP_034828180.1	HMEL009312g1.t1
OG0008078	XP_034831852.1	HMEL014808g1.t1
OG0008079	XP_034824297.1	HMEL032056g1.t1
OG0008080	XP_034832573.1	HMEL009214g1.t1
OG0008081	XP_034825015.1	HMEL007342g1.t1
OG0008082	XP_034824490.1	HMEL002099g1.t1
OG0008083	XP_034825034.1	HMEL007341g1.t1
OG0008084	XP_034826397.1	HMEL007378g1.t1
OG0008085	XP_034824588.1	HMEL022383g1.t1
OG0008086	XP_034825978.1	HMEL007377g1.t1
OG0008087	XP_034832586.1	HMEL009215g1.t1
OG0008088	XP_034831415.1	HMEL030935g1.t1
OG0008089	XP_034834409.1	HMEL009217g1.t1
OG0008090	XP_034826620.1	HMEL007373g1.t1
OG0008091	XP_034829996.1	HMEL017751g1.t1
OG0008092	XP_034828194.1	HMEL013284g1.t1
OG0008093	XP_034832176.1	HMEL007293g1.t1
OG0008094	XP_034831758.1	HMEL007295g1.t1
OG0008095	XP_034826044.1	HMEL007370g1.t1
OG0008097	XP_034830774.1	HMEL032668g1.t1
OG0008098	XP_034839456.1	HMEL011050g1.t1
OG0008099	XP_034828205.1	HMEL013279g1.t1
OG0008100	XP_034838197.1	HMEL006976g1.t1
OG0008101	XP_034823919.1	HMEL010894g1.t1
OG0008102	XP_034838200.1	HMEL006979g1.t1
OG0008103	XP_034823912.1	HMEL010892g1.t1
OG0008104	XP_034823913.1	HMEL010891g1.t1
OG0008105	XP_034827842.1	HMEL033392g1.t1
OG0008106	XP_034827736.1	HMEL013272g1.t1
OG0008108	XP_034823895.1	HMEL010889g1.t1
OG0008109	XP_034830773.1	HMEL021392g1.t1
OG0008110	XP_034823907.1	HMEL010888g1.t1
OG0008111	XP_034824360.1	HMEL005137g1.t1
OG0008112	XP_034830699.1	HMEL005802g1.t1
OG0008113	XP_034826032.1	HMEL004242g1.t1
OG0008114	XP_034826047.1	HMEL004239g1.t1
OG0008115	XP_034824410.1	HMEL005135g1.t1
OG0008116	XP_034826045.1	HMEL022591-RA
OG0008117	XP_034830700.1	HMEL002412g1.t1
OG0008118	XP_034839220.1	HMEL017934g1.t1
OG0008119	XP_034828032.1	HMEL033431g1.t1
OG0008120	XP_034826056.1	HMEL007881g1.t1
OG0008121	XP_034839976.1	HMEL035280g1.t1
OG0008122	XP_034826049.1	HMEL007880g1.t1
OG0008123	XP_034831787.1	HMEL009053g1.t1
OG0008124	XP_034839842.1	HMEL009616g1.t1
OG0008125	XP_034830757.1	HMEL032663g1.t1
OG0008126	XP_034828037.1	HMEL003598g1.t1
OG0008127	XP_034827435.1	HMEL017608g1.t1
OG0008128	XP_034823904.1	HMEL031005g1.t1
OG0008129	XP_034831484.1	HMEL014745g1.t1
OG0008130	XP_034841039.1	HMEL010881g1.t1
OG0008131	XP_034830758.1	HMEL002340g1.t1
OG0008132	XP_034841032.1	HMEL031003g1.t1
OG0008133	XP_034839459.1	HMEL011033g1.t1
OG0008134	XP_034839983.1	HMEL012358g1.t1
OG0008135	XP_034841049.1	HMEL003701g1.t1
OG0008136	XP_034837076.1	HMEL009059g1.t1
OG0008137	XP_034827470.1	HMEL010005g1.t1
OG0008138	XP_034840421.1	HMEL012352g1.t1
OG0008139	XP_034841033.1	HMEL003698g1.t1
OG0008140	XP_034841031.1	HMEL003697g1.t1
OG0008141	XP_034826622.1	HMEL017339g1.t1
OG0008142	XP_034828231.1	HMEL011255g1.t1
OG0008143	XP_034841040.1	HMEL003696g1.t1
OG0008144	XP_034836976.1	HMEL030923g1.t1
OG0008145	XP_034836839.1	HMEL009063g1.t1
OG0008146	XP_034828232.1	HMEL011254g1.t1
OG0008147	XP_034837170.1, XP_034833719.1	HMEL009066g1.t1
OG0008148	XP_034839845.1	HMEL035271g1.t1
OG0008149	XP_034839981.1	HMEL008639g1.t1
OG0008150	XP_034837139.1	HMEL009068g1.t1
OG0008151	XP_034840000.1	HMEL008637g1.t1
OG0008152	XP_034840008.1	HMEL035268g1.t1
OG0008153	XP_034840921.1	HMEL030999g1.t1
OG0008154	XP_034840908.1	HMEL003689g1.t1
OG0008155	XP_034830614.1	HMEL006667g1.t1
OG0008156	XP_034837051.1	HMEL009076g1.t1
OG0008157	XP_034827139.1	HMEL033138g1.t1
OG0008158	XP_034827695.1	HMEL011683g1.t1
OG0008159	XP_034827697.1	HMEL011684g1.t1
OG0008160	XP_034826515.1	HMEL017353g1.t1
OG0008161	XP_034826520.1	HMEL017354g1.t1
OG0008162	XP_034826524.1	HMEL030597g1.t1
OG0008163	XP_034840955.1	HMEL007416g1.t1
OG0008164	XP_034827151.1	HMEL013096g1.t1
OG0008165	XP_034824435.1	HMEL011784g1.t1
OG0008166	XP_034830763.1	HMEL018114-RA
OG0008167	XP_034824112.1	HMEL007414g1.t1
OG0008168	XP_034840057.1	HMEL013094g1.t1
OG0008169	XP_034825660.1	HMEL006214g1.t1
OG0008171	XP_034825665.1	HMEL006212g1.t1
OG0008172	XP_034830675.1	HMEL032642g1.t1
OG0008173	XP_034826451.1	HMEL033129g1.t1
OG0008174	XP_034825101.1	HMEL033782g1.t1
OG0008175	XP_034825103.1	HMEL033783g1.t1
OG0008176	XP_034827584.1	HMEL010273g1.t1
OG0008177	XP_034825097.1	HMEL006205g1.t1
OG0008178	XP_034830672.1	HMEL013113g1.t1
OG0008179	XP_034841012.1	HMEL007419g1.t1
OG0008180	XP_034825135.1	HMEL006203g1.t1
OG0008181	XP_034830767.1	HMEL013115g1.t1
OG0008182	XP_034825134.1	HMEL006202g1.t1
OG0008183	XP_034827926.1	HMEL009594g1.t1
OG0008184	XP_034827924.1	HMEL009595g1.t1
OG0008185	XP_034827921.1	HMEL009598g1.t1
OG0008186	XP_034827914.1	HMEL009599g1.t1
OG0008187	XP_034825890.1	HMEL017368g1.t1
OG0008188	XP_034827917.1	HMEL009603g1.t1
OG0008189	XP_034827927.1	HMEL009604g1.t1
OG0008190	XP_034830764.1	HMEL032656g1.t1
OG0008191	XP_034824795.1	HMEL013434g1.t1
OG0008192	XP_034830441.1	HMEL013366g1.t1
OG0008194	XP_034827930.1	HMEL009607g1.t1
OG0008195	XP_034836916.1	HMEL009081g1.t1
OG0008196	XP_034825147.1	HMEL007101g1.t1
OG0008197	XP_034825140.1	HMEL033788g1.t1
OG0008198	XP_034825132.1	HMEL007105g1.t1
OG0008199	XP_034827908.1	HMEL013257g1.t1
OG0008200	XP_034825157.1	HMEL007108g1.t1
OG0008201	XP_034837093.1	HMEL009083g1.t1
OG0008203	XP_034838383.1	HMEL009087g1.t1
OG0008204	XP_034841182.1	HMEL004528g1.t1
OG0008205	XP_034825445.1	HMEL006587g1.t1
OG0008206	XP_034839307.1	HMEL008794g1.t1
OG0008208	XP_034826650.1	HMEL030585g1.t1
OG0008209	XP_034840813.1	HMEL005834g1.t1
OG0008210	XP_034825443.1	HMEL006589g1.t1
OG0008211	XP_034826675.1	HMEL017375g1.t1
OG0008212	XP_034839750.1	HMEL005832g1.t1
OG0008213	XP_034826632.1	HMEL017377g1.t1
OG0008214	XP_034828154.1	HMEL033121g1.t1
OG0008215	XP_034829751.1	HMEL004713g1.t1
OG0008217	XP_034840412.1	HMEL021580g1.t1
OG0008218	XP_034835100.1	HMEL009091g1.t1
OG0008219	XP_034840413.1	HMEL035248g1.t1
OG0008220	XP_034840354.1	HMEL035249g1.t1
OG0008221	XP_034825451.1	HMEL006591g1.t1
OG0008222	XP_034827571.1	HMEL033117g1.t1
OG0008223	XP_034835125.1	HMEL004869g1.t1
OG0008224	XP_034831425.1	HMEL009095g1.t1
OG0008225	XP_034824426.1	HMEL010920g1.t1
OG0008226	XP_034834611.1	HMEL033111g1.t1
OG0008227	XP_034834425.1	HMEL010924g1.t1
OG0008228	XP_034841177.1	HMEL012004g1.t1
OG0008229	XP_034840523.1	HMEL006879g1.t1
OG0008230	XP_034826212.1	HMEL013669g1.t1
OG0008231	XP_034826183.1	HMEL013668g1.t1
OG0008232	XP_034840191.1	HMEL035255g1.t1
OG0008233	XP_034840304.1	HMEL005714g1.t1
OG0008234	XP_034825418.1	HMEL006848g1.t1
OG0008235	XP_034825981.1	HMEL013651g1.t1
OG0008236	XP_034825406.1	HMEL033796g1.t1
OG0008237	XP_034825982.1	HMEL013639g1.t1
OG0008238	XP_034828490.1	HMEL033106g1.t1
OG0008239	XP_034825096.1	HMEL006840g1.t1
OG0008240	XP_034841135.1	HMEL016492g1.t1
OG0008241	XP_034839231.1	HMEL007233g1.t1
OG0008242	XP_034841098.1	HMEL016495g1.t1
OG0008243	XP_034841020.1	HMEL030985g1.t1
OG0008244	XP_034841050.1	HMEL033099g1.t1
OG0008245	XP_034835833.1	HMEL015497g1.t1
OG0008246	XP_034835809.1	HMEL015501g1.t1
OG0008247	XP_034839230.1	HMEL006384g1.t1
OG0008248	XP_034824096.1	HMEL015337g1.t1
OG0008249	XP_034824095.1	HMEL015339g1.t1
OG0008250	XP_034834046.1	HMEL015504g1.t1
OG0008251	XP_034841023.1	HMEL013820g1.t1
OG0008252	XP_034841022.1	HMEL013821g1.t1
OG0008253	XP_034841024.1	HMEL013822g1.t1
OG0008254	XP_034839369.1	HMEL012067g1.t1
OG0008255	XP_034836651.1	HMEL015988g1.t1
OG0008256	XP_034836533.1	HMEL015987g1.t1
OG0008257	XP_034836661.1	HMEL015985g1.t1
OG0008259	XP_034836728.1	HMEL015981g1.t1
OG0008261	XP_034836687.1	HMEL015977g1.t1
OG0008262	XP_034839191.1	HMEL035583g1.t1
OG0008263	XP_034836673.1	HMEL015973g1.t1
OG0008264	XP_034838823.1	HMEL015971g1.t1
OG0008265	XP_034830608.1	HMEL015970g1.t1
OG0008266	XP_034834301.1	HMEL006696g1.t1
OG0008267	XP_034832984.1	HMEL006692g1.t1
OG0008268	XP_034833423.1	HMEL006690g1.t1
OG0008269	XP_034833010.1	HMEL030864g1.t1
OG0008270	XP_034839562.1	HMEL016653g1.t1
OG0008271	XP_034833037.1	HMEL007313g1.t1
OG0008273	XP_034833558.1	HMEL009722g1.t1
OG0008274	XP_034835478.1	HMEL030969g1.t1
OG0008275	XP_034831656.1	HMEL006645g1.t1
OG0008276	XP_034831086.1, XP_034831084.1	HMEL037633g1.t1
OG0008277	XP_034838854.1	HMEL011525g1.t1
OG0008278	XP_034826369.1	HMEL009625g1.t1
OG0008279	XP_034839143.1	HMEL030785g1.t1
OG0008280	XP_034833776.1	HMEL005000g1.t1
OG0008281	XP_034839046.1, XP_034839045.1	HMEL015579g1.t1
OG0008283	XP_034827100.1	HMEL034725g1.t1
OG0008284	XP_034837687.1	HMEL014994g1.t1
OG0008285	XP_034838684.1	HMEL011197g1.t1, HMEL011196g1.t1
OG0008286	XP_034827555.1	HMEL003574g1.t1
OG0008287	XP_034828508.1	HMEL032346g1.t1, HMEL037012g1.t1, HMEL031369g1.t1, HMEL006885g1.t1
OG0008288	XP_034841399.1	HMEL015255g1.t1
OG0008289	XP_034833468.1	HMEL009833g1.t1, HMEL016304g1.t1
OG0008290	XP_034830901.1	HMEL032785g1.t1
OG0008291	XP_034834045.1	HMEL002447g1.t1
OG0008293	XP_034827758.1	HMEL010606g1.t1
OG0008294	XP_034838188.1	HMEL013247g1.t1
OG0008295	XP_034829878.1, XP_034834321.1	HMEL037962g1.t1
OG0008296	XP_034837633.1	HMEL015669g1.t1
OG0008297	XP_034828211.1	HMEL015820g1.t1
OG0008298	XP_034827453.1	HMEL035313g1.t1
OG0008299	XP_034834343.1	HMEL036756g1.t1
OG0008301	XP_034824612.1	HMEL031941g1.t1
OG0008302	XP_034830947.1	HMEL016731g1.t1
OG0008303	XP_034833494.1, XP_034833495.1	HMEL036533g1.t1
OG0008304	XP_034826568.1	HMEL011000g1.t1
OG0008305	XP_034828502.1	HMEL036153g1.t1
OG0008306	XP_034829696.1	HMEL002297g1.t1
OG0008307	XP_034839214.1, XP_034832157.1	HMEL008461g1.t1
OG0008308	XP_034825425.1	HMEL022543g1.t1
OG0008309	XP_034826507.1	HMEL016843g1.t1
OG0008310	XP_034826471.1	HMEL016561g1.t1
OG0008311	XP_034833390.1, XP_034833389.1	HMEL017807g1.t1
OG0008312	XP_034839333.1, XP_034839334.1	HMEL013524g1.t1
OG0008313	XP_034841027.1	HMEL011737g1.t1
OG0008315	XP_034835530.1	HMEL010413g1.t1
OG0008316	XP_034832617.1	HMEL033549g1.t1
OG0008317	XP_034832432.1	HMEL031641g1.t1
OG0008318	XP_034824644.1	HMEL032044g1.t1
OG0008319	XP_034829171.1, XP_034835363.1, XP_034835551.1	HMEL013413g1.t1
OG0008320	XP_034839469.1	HMEL012220g1.t1, HMEL012222g1.t1
OG0008321	XP_034831418.1	HMEL037731g1.t1
OG0008322	XP_034835458.1, XP_034835459.1	HMEL014586g1.t1
OG0008323	XP_034833759.1	HMEL007644g1.t1
OG0008325	XP_034834100.1	HMEL015967g1.t1
OG0008326	XP_034833922.1	HMEL014957g1.t1
OG0008327	XP_034830360.1	HMEL000010g1.t1
OG0008329	XP_034824510.1, XP_034824511.1	HMEL007839g1.t1
OG0008331	XP_034827111.1	HMEL009273g1.t1
OG0008332	XP_034824694.1, XP_034824695.1	HMEL018028g1.t1
OG0008333	XP_034825647.1	HMEL033879g1.t1
OG0008334	XP_034831014.1	HMEL032766g1.t1
OG0008335	XP_034826975.1	HMEL008762g1.t1
OG0008336	XP_034828989.1	HMEL034370g1.t1
OG0008337	XP_034831018.1	HMEL020017g1.t1
OG0008338	XP_034828641.1	HMEL036037g1.t1
OG0008339	XP_034825482.1	HMEL004809g1.t1
OG0008340	XP_034831251.1	HMEL006648g1.t1
OG0008341	XP_034831367.1, XP_034831366.1	HMEL013390g1.t1
OG0008342	XP_034824950.1, XP_034824949.1	HMEL031829g1.t1
OG0008343	XP_034841415.1	HMEL033055g1.t1
OG0008344	XP_034829514.1	HMEL016791g1.t1
OG0008345	XP_034830810.1	HMEL008539g1.t1
OG0008347	XP_034838040.1	HMEL006959g1.t1
OG0008348	XP_034832192.1	HMEL008427g1.t1
OG0008349	XP_034832352.1	HMEL008428g1.t1
OG0008350	XP_034829128.1, XP_034829127.1	HMEL022553-RA
OG0008353	XP_034833837.1	HMEL002108g1.t1
OG0008356	XP_034828491.1, XP_034827376.1, XP_034839956.1, XP_034830602.1	HMEL033279g1.t1
OG0008357	XP_034832224.1, XP_034827119.1, XP_034829421.1, XP_034827090.1, XP_034824783.1, XP_034839972.1	HMEL033437g1.t1
OG0008368	XP_034831791.1	HMEL011965g1.t1
OG0008372	XP_034837355.1	HMEL034627g1.t1
OG0008373	XP_034823974.1	HMEL004335g1.t1
OG0008375	XP_034828658.1	HMEL036174g1.t1
OG0008376	XP_034833546.1	HMEL003454g1.t1
OG0008377	XP_034829968.1	HMEL036945g1.t1
OG0008378	XP_034823934.1	HMEL004333g1.t1
OG0008380	XP_034838241.1	HMEL013223g1.t1
OG0008381	XP_034832256.1	HMEL017123g1.t1
OG0008383	XP_034829504.1	HMEL003249g1.t1
OG0008384	XP_034836097.1	HMEL009500g1.t1
OG0008386	XP_034832257.1	HMEL017126g1.t1
OG0008389	XP_034838239.1	HMEL013219g1.t1
OG0008391	XP_034824922.1	HMEL031798g1.t1
OG0008392	XP_034837578.1	HMEL014527g1.t1
OG0008393	XP_034836099.1	HMEL030378g1.t1
OG0008394	XP_034836004.1	HMEL013538g1.t1
OG0008396	XP_034836792.1	HMEL006054g1.t1
OG0008397	XP_034825893.1	HMEL016397g1.t1
OG0008398	XP_034839666.1	HMEL007714g1.t1
OG0008399	XP_034830428.1	HMEL005156g1.t1
OG0008400	XP_034836070.1	HMEL009474g1.t1
OG0008403	XP_034830871.1	HMEL007828g1.t1
OG0008404	XP_034828134.1	HMEL008226g1.t1
OG0008407	XP_034840341.1	HMEL003913g1.t1
OG0008408	XP_034830849.1	HMEL009118g1.t1
OG0008409	XP_034828391.1	HMEL010393g1.t1
OG0008410	XP_034836719.1	HMEL006060g1.t1
OG0008412	XP_034826837.1	HMEL017955g1.t1
OG0008413	XP_034829038.1	HMEL014781g1.t1
OG0008415	XP_034836785.1	HMEL006061g1.t1
OG0008416	XP_034832414.1	HMEL004742g1.t1
OG0008417	XP_034824258.1	HMEL011604g1.t1
OG0008419	XP_034825526.1	HMEL034002g1.t1
OG0008422	XP_034834608.1	HMEL002997g1.t1
OG0008423	XP_034837716.1	HMEL030101g1.t1
OG0008424	XP_034830454.1	HMEL032890g1.t1
OG0008425	XP_034837154.1	HMEL008682g1.t1
OG0008426	XP_034837655.1	HMEL030102g1.t1
OG0008427	XP_034830997.1	HMEL030697g1.t1
OG0008429	XP_034835955.1	HMEL007479g1.t1
OG0008430	XP_034834344.1	HMEL002992g1.t1
OG0008431	XP_034839033.1	HMEL010821g1.t1
OG0008432	XP_034835948.1	HMEL007484g1.t1
OG0008434	XP_034826466.1	HMEL016367g1.t1
OG0008435	XP_034835956.1	HMEL030364g1.t1
OG0008436	XP_034841243.1	HMEL004916g1.t1
OG0008437	XP_034840844.1	HMEL031234g1.t1
OG0008438	XP_034841256.1	HMEL004918g1.t1
OG0008439	XP_034831759.1	HMEL010482g1.t1
OG0008441	XP_034838196.1	HMEL034042g1.t1
OG0008442	XP_034827963.1	HMEL020783g1.t1
OG0008443	XP_034840199.1	HMEL020899g1.t1
OG0008444	XP_034841250.1	HMEL012819g1.t1
OG0008445	XP_034824726.1	HMEL013359g1.t1
OG0008447	XP_034829820.1	HMEL010586g1.t1
OG0008448	XP_034836577.1	HMEL005621-RA
OG0008450	XP_034829180.1	HMEL007951g1.t1
OG0008451	XP_034834333.1	HMEL036607g1.t1
OG0008453	XP_034829897.1	HMEL004891g1.t1
OG0008455	XP_034838942.1	HMEL037249g1.t1
OG0008456	XP_034826345.1	HMEL031446g1.t1
OG0008457	XP_034826350.1	HMEL014502g1.t1
OG0008458	XP_034833501.1	HMEL036390g1.t1
OG0008459	XP_034830318.1	HMEL032906g1.t1
OG0008461	XP_034833502.1	HMEL014624g1.t1
OG0008462	XP_034831552.1	HMEL009007g1.t1
OG0008463	XP_034827436.1	HMEL012877g1.t1
OG0008464	XP_034832592.1	HMEL011715g1.t1
OG0008465	XP_034839113.1, XP_034839114.1	HMEL037251g1.t1
OG0008466	XP_034829370.1	HMEL010059g1.t1
OG0008467	XP_034834999.1	HMEL009010g1.t1
OG0008468	XP_034826955.1	HMEL013746g1.t1
OG0008469	XP_034831874.1	HMEL017119g1.t1
OG0008470	XP_034830471.1	HMEL032909g1.t1
OG0008473	XP_034824723.1	HMEL004736g1.t1
OG0008474	XP_034833022.1	HMEL033622g1.t1
OG0008476	XP_034837144.1	HMEL002354g1.t1
OG0008477	XP_034833020.1, XP_034832565.1	HMEL011709g1.t1
OG0008478	XP_034832566.1	HMEL011706g1.t1
OG0008480	XP_034833842.1	HMEL020353g1.t1
OG0008481	XP_034824004.1	HMEL004189g1.t1
OG0008482	XP_034825102.1	HMEL002856g1.t1
OG0008483	XP_034834070.1	HMEL016480g1.t1
OG0008484	XP_034837600.1	HMEL010947g1.t1
OG0008485	XP_034832591.1	HMEL011703g1.t1
OG0008486	XP_034835238.1	HMEL020644g1.t1
OG0008487	XP_034828350.1	HMEL036289g1.t1
OG0008491	XP_034835243.1	HMEL032397g1.t1
OG0008492	XP_034823992.1	HMEL015438g1.t1
OG0008493	XP_034837199.1	HMEL003522g1.t1
OG0008494	XP_034836777.1	HMEL034437g1.t1
OG0008495	XP_034837515.1	HMEL009020g1.t1
OG0008496	XP_034832570.1	HMEL011696g1.t1
OG0008499	XP_034835265.1	HMEL032387g1.t1
OG0008500	XP_034837409.1	HMEL009022g1.t1
OG0008501	XP_034825330.1	HMEL033981g1.t1
OG0008502	XP_034835261.1	HMEL003460g1.t1
OG0008503	XP_034838791.1	HMEL037254g1.t1
OG0008504	XP_034828795.1	HMEL009546g1.t1
OG0008505	XP_034823946.1	HMEL015431g1.t1
OG0008506	XP_034835257.1	HMEL003461g1.t1
OG0008507	XP_034837804.1	HMEL002975g1.t1
OG0008509	XP_034835924.1	HMEL010770g1.t1
OG0008510	XP_034835258.1	HMEL004656g1.t1
OG0008511	XP_034833847.1	HMEL021486g1.t1
OG0008512	XP_034832813.1	HMEL033668g1.t1
OG0008513	XP_034831398.1	HMEL005504g1.t1
OG0008514	XP_034827585.1	HMEL035368g1.t1
OG0008515	XP_034831391.1	HMEL008713g1.t1
OG0008516	XP_034832940.1	HMEL002192g1.t1
OG0008517	XP_034825540.1	HMEL033975g1.t1
OG0008518	XP_034823991.1	HMEL015423g1.t1
OG0008520	XP_034840395.1	HMEL003502g1.t1
OG0008521	XP_034823952.1	HMEL031247g1.t1
OG0008522	XP_034831394.1	HMEL037486g1.t1
OG0008523	XP_034828956.1	HMEL017840g1.t1
OG0008524	XP_034824001.1	HMEL015412g1.t1
OG0008525	XP_034835174.1	HMEL003360g1.t1
OG0008526	XP_034838984.1	HMEL003813g1.t1
OG0008527	XP_034828373.1	HMEL003471g1.t1
OG0008528	XP_034827679.1	HMEL006338-RA
OG0008532	XP_034831717.1	HMEL012621g1.t1
OG0008533	XP_034835070.1	HMEL022270g1.t1
OG0008534	XP_034828475.1	HMEL003469g1.t1
OG0008535	XP_034830436.1	HMEL021147g1.t1
OG0008536	XP_034828979.1	HMEL003630g1.t1
OG0008537	XP_034826321.1	HMEL012750g1.t1
OG0008538	XP_034831857.1	HMEL030722g1.t1
OG0008539	XP_034828363.1	HMEL003468g1.t1
OG0008540	XP_034838368.1	HMEL007658g1.t1
OG0008541	XP_034832803.1	HMEL017745g1.t1
OG0008543	XP_034828906.1	HMEL036266g1.t1
OG0008545	XP_034838555.1	HMEL035738g1.t1, HMEL037343g1.t1
OG0008546	XP_034833054.1	HMEL007887g1.t1
OG0008548	XP_034838168.1, XP_034837837.1	HMEL008105g1.t1
OG0008549	XP_034826951.1	HMEL008847g1.t1
OG0008550	XP_034840352.1	HMEL017039g1.t1
OG0008551	XP_034835195.1	HMEL006358g1.t1
OG0008552	XP_034828219.1, XP_034828220.1	HMEL035359g1.t1
OG0008553	XP_034838143.1	HMEL009646g1.t1
OG0008554	XP_034841170.1	HMEL010027g1.t1
OG0008556	XP_034840965.1	HMEL010024g1.t1
OG0008558	XP_034835662.1	HMEL032425g1.t1
OG0008559	XP_034835706.1	HMEL013981-RA
OG0008560	XP_034834883.1	HMEL009648g1.t1
OG0008561	XP_034826778.1	HMEL005295g1.t1
OG0008564	XP_034824417.1	HMEL017852g1.t1
OG0008565	XP_034840877.1	HMEL010014g1.t1
OG0008566	XP_034832654.1	HMEL017533g1.t1
OG0008567	XP_034828927.1	HMEL017403g1.t1
OG0008568	XP_034840722.1	HMEL017040g1.t1
OG0008572	XP_034828785.1	HMEL017404g1.t1
OG0008573	XP_034830876.1	HMEL010444g1.t1
OG0008575	XP_034835686.1	HMEL020813g1.t1
OG0008576	XP_034826909.1	HMEL018010g1.t1
OG0008578	XP_034840353.1	HMEL035005g1.t1
OG0008579	XP_034840324.1	HMEL017050g1.t1
OG0008580	XP_034840318.1	HMEL035007g1.t1
OG0008581	XP_034835684.1	HMEL010988-RA
OG0008582	XP_034830603.1	HMEL014151g1.t1
OG0008583	XP_034830605.1	HMEL022186g1.t1, HMEL014149g1.t1
OG0008584	XP_034838206.1	HMEL034053g1.t1
OG0008587	XP_034826174.1	HMEL016546g1.t1
OG0008588	XP_034828556.1	HMEL017415g1.t1
OG0008589	XP_034837401.1	HMEL006198g1.t1
OG0008590	XP_034835648.1	HMEL032449g1.t1
OG0008591	XP_034840331.1	HMEL035011g1.t1
OG0008592	XP_034839377.1	HMEL035672g1.t1
OG0008595	XP_034832110.1	HMEL031526g1.t1
OG0008596	XP_034834122.1	HMEL021611g1.t1
OG0008597	XP_034835546.1	HMEL032453g1.t1
OG0008598	XP_034828557.1	HMEL007163g1.t1
OG0008600	XP_034826071.1	HMEL005537g1.t1
OG0008601	XP_034829241.1	HMEL016212g1.t1
OG0008602	XP_034834120.1	HMEL009900g1.t1
OG0008603	XP_034833603.1	HMEL016045g1.t1
OG0008604	XP_034837113.1	HMEL013959g1.t1
OG0008605	XP_034833237.1	HMEL036412g1.t1
OG0008606	XP_034841536.1	HMEL008660g1.t1
OG0008607	XP_034832100.1	HMEL002712g1.t1
OG0008608	XP_034836367.1	HMEL032276g1.t1
OG0008609	XP_034838589.1	HMEL009521g1.t1
OG0008610	XP_034834661.1	HMEL008248g1.t1
OG0008611	XP_034832450.1	HMEL004063g1.t1
OG0008612	XP_034832108.1	HMEL002718g1.t1
OG0008614	XP_034834710.1	HMEL004012g1.t1
OG0008615	XP_034834246.1	HMEL020910g1.t1
OG0008616	XP_034833651.1	HMEL036415g1.t1
OG0008617	XP_034837696.1	HMEL004073g1.t1
OG0008618	XP_034833738.1	HMEL038017g1.t1
OG0008620	XP_034826935.1	HMEL004496g1.t1
OG0008621	XP_034834726.1	HMEL008222g1.t1
OG0008624	XP_034833758.1	HMEL007637g1.t1
OG0008625	XP_034826726.1	HMEL004493g1.t1
OG0008626	XP_034834743.1	HMEL003200g1.t1
OG0008627	XP_034827715.1	HMEL014563g1.t1
OG0008629	XP_034833751.1	HMEL007636g1.t1
OG0008630	XP_034828685.1	HMEL012928g1.t1
OG0008632	XP_034832098.1	HMEL002722g1.t1
OG0008633	XP_034834740.1	HMEL036628g1.t1
OG0008635	XP_034834183.1	HMEL038020g1.t1
OG0008636	XP_034831558.1	HMEL004076g1.t1
OG0008637	XP_034827773.1	HMEL012323g1.t1
OG0008638	XP_034836398.1	HMEL022169g1.t1
OG0008639	XP_034836164.1	HMEL009269g1.t1
OG0008640	XP_034838485.1	HMEL011163g1.t1
OG0008641	XP_034834210.1	HMEL037956g1.t1
OG0008642	XP_034830030.1	HMEL006764g1.t1
OG0008643	XP_034830346.1	HMEL009945g1.t1
OG0008644	XP_034836152.1	HMEL009272g1.t1
OG0008645	XP_034830727.1	HMEL021302g1.t1
OG0008646	XP_034841215.1	HMEL015092g1.t1
OG0008647	XP_034834213.1	HMEL004729g1.t1
OG0008648	XP_034825262.1	HMEL033940g1.t1
OG0008649	XP_034826788.1	HMEL020237g1.t1
OG0008650	XP_034838402.1	HMEL037368g1.t1
OG0008651	XP_034838502.1	HMEL037369g1.t1
OG0008652	XP_034837697.1	HMEL010072g1.t1
OG0008653	XP_034828744.1	HMEL008294g1.t1
