Orthogroup	Maniola_hyperantus	Junonia_coenia
OG0009449	XP_034831591.1, XP_034827793.1, XP_034824121.1	JC_13830-RA, JC_15072-RA
OG0009450	XP_034840530.1	JC_04158-RA
OG0009451	XP_034834606.1	JC_10966-RA
OG0009452	XP_034824353.1	JC_08392-RA
OG0009454	XP_034829244.1	JC_05198-RA
OG0009455	XP_034836389.1	JC_13929-RA
OG0009457	XP_034840987.1	JC_00295-RA
OG0009458	XP_034836546.1	JC_13931-RA
OG0009459	XP_034830311.1	JC_03209-RA
OG0009460	XP_034836296.1	JC_13861-RA, JC_13860-RA
OG0009461	XP_034836426.1	JC_13857-RA
OG0009462	XP_034827990.1	JC_12074-RA
OG0009463	XP_034833999.1	JC_12626-RA
OG0009467	XP_034836294.1	JC_13854-RA
OG0009469	XP_034840125.1	JC_04162-RA
OG0009472	XP_034829432.1	JC_05191-RA
OG0009473	XP_034833209.1	JC_05800-RA
OG0009474	XP_034840128.1	JC_08429-RA
OG0009475	XP_034829434.1	JC_05187-RA
OG0009476	XP_034834431.1, XP_034834991.1	JC_10985-RA
OG0009479	XP_034840274.1	JC_04165-RA
OG0009482	XP_034834421.1	JC_10988-RA
OG0009486	XP_034840800.1	JC_04168-RA
OG0009487	XP_034840795.1	JC_04169-RA
OG0009489	XP_034824939.1	JC_04817-RA
OG0009490	XP_034833998.1	JC_12575-RA
OG0009491	XP_034833984.1	JC_12578-RA
OG0009492	XP_034834006.1	JC_12580-RA
OG0009494	XP_034829660.1	JC_08442-RA
OG0009495	XP_034829933.1	JC_09033-RA
OG0009496	XP_034834873.1	JC_10992-RA
OG0009497	XP_034831340.1	JC_07055-RA
OG0009498	XP_034834000.1	JC_08446-RA
OG0009500	XP_034828966.1	JC_05184-RA
OG0009501	XP_034841056.1	JC_00274-RA
OG0009506	XP_034834172.1	JC_12592-RA
OG0009509	XP_034829923.1	JC_09034-RA
OG0009510	XP_034825514.1	JC_08460-RA
OG0009513	XP_034840087.1	JC_04174-RA
OG0009514	XP_034840088.1	JC_04175-RA
OG0009515	XP_034840299.1	JC_04179-RA
OG0009517	XP_034840104.1	JC_04180-RA
OG0009518	XP_034829952.1	JC_09044-RA
OG0009519	XP_034831523.1	JC_06989-RA
OG0009520	XP_034831522.1	JC_06988-RA
OG0009521	XP_034833553.1	JC_05835-RA
OG0009523	XP_034828661.1	JC_06631-RA
OG0009526	XP_034829957.1	JC_09050-RA
OG0009527	XP_034839354.1	JC_01835-RA
OG0009528	XP_034828969.1	JC_05089-RA
OG0009529	XP_034831371.1	JC_07201-RA
OG0009530	XP_034828970.1	JC_05091-RA
OG0009531	XP_034840123.1	JC_04182-RA
OG0009532	XP_034828667.1	JC_06628-RA
OG0009533	XP_034840117.1	JC_04184-RA
OG0009534	XP_034831467.1	JC_07205-RA
OG0009535	XP_034840102.1	JC_04185-RA
OG0009536	XP_034827640.1	JC_11763-RA
OG0009538	XP_034829309.1	JC_05093-RA
OG0009539	XP_034830630.1	JC_03170-RA
OG0009540	XP_034827633.1	JC_11767-RA
OG0009541	XP_034829267.1	JC_05097-RA
OG0009542	XP_034827643.1	JC_11776-RA
OG0009544	XP_034832381.1	JC_07781-RA
OG0009546	XP_034832344.1	JC_07790-RA
OG0009548	XP_034824844.1	JC_04932-RA, JC_04931-RA
OG0009549	XP_034827635.1	JC_11780-RA
OG0009551	XP_034841283.1	JC_08480-RA
OG0009552	XP_034824840.1	JC_04934-RA
OG0009553	XP_034824849.1	JC_04935-RA
OG0009555	XP_034829230.1	JC_05101-RA
OG0009556	XP_034829234.1	JC_05102-RA
OG0009557	XP_034829233.1	JC_05103-RA
OG0009559	XP_034824240.1	JC_04945-RA
OG0009560	XP_034833327.1	JC_05845-RA
OG0009561	XP_034829609.1	JC_09059-RA
OG0009562	XP_034829288.1	JC_05111-RA
OG0009563	XP_034839572.1	JC_01829-RA
OG0009564	XP_034826603.1	JC_13539-RA
OG0009566	XP_034829286.1	JC_05112-RA
OG0009567	XP_034829287.1	JC_05114-RA
OG0009569	XP_034828968.1	JC_05116-RA, JC_05115-RA
OG0009571	XP_034840103.1	JC_04191-RA
OG0009572	XP_034828967.1	JC_05118-RA
OG0009573	XP_034829411.1	JC_05119-RA
OG0009575	XP_034824231.1	JC_04952-RA
OG0009576	XP_034826211.1	JC_13537-RA
OG0009577	XP_034827106.1	JC_09278-RA
OG0009579	XP_034831818.1	JC_07800-RA
OG0009580	XP_034837795.1	JC_15441-RA
OG0009581	XP_034829137.1	JC_05121-RA
OG0009582	XP_034828960.1	JC_05122-RA
OG0009583	XP_034831472.1	JC_07210-RA
OG0009585	XP_034840135.1	JC_04207-RA
OG0009586	XP_034839745.1	JC_01820-RA
OG0009588	XP_034824271.1	JC_04961-RA
OG0009589	XP_034825804.1	JC_13522-RA
OG0009590	XP_034826141.1	JC_08489-RA
OG0009592	XP_034829135.1	JC_05138-RA
OG0009593	XP_034827628.1	JC_11798-RA
OG0009594	XP_034840335.1	JC_04213-RA
OG0009595	XP_034829278.1	JC_05139-RA
OG0009596	XP_034829281.1	JC_05143-RA
OG0009597	XP_034829277.1	JC_05144-RA
OG0009598	XP_034829108.1	JC_05145-RA
OG0009599	XP_034829153.1	JC_05146-RA
OG0009601	XP_034840167.1	JC_04217-RA
OG0009602	XP_034835468.1	JC_00851-RA
OG0009604	XP_034827378.1	JC_08499-RA
OG0009605	XP_034827393.1	JC_08501-RA
OG0009606	XP_034828070.1	JC_11812-RA
OG0009607	XP_034841413.1	JC_00211-RA
OG0009608	XP_034841392.1	JC_00210-RA
OG0009609	XP_034826711.1	JC_09253-RA
OG0009610	XP_034841414.1	JC_00205-RA
OG0009613	XP_034834390.1	JC_11019-RA
OG0009614	XP_034835229.1	JC_08507-RA
OG0009615	XP_034832061.1	JC_07831-RA
OG0009616	XP_034830523.1	JC_03102-RA
OG0009617	XP_034832867.1	JC_11095-RA
OG0009618	XP_034824408.1	JC_04977-RA
OG0009619	XP_034839526.1	JC_01649-RA
OG0009620	XP_034833942.1	JC_00844-RA
OG0009622	XP_034840166.1	JC_04229-RA
OG0009626	XP_034830526.1	JC_03087-RA
OG0009628	XP_034837489.1	JC_15409-RA
OG0009630	XP_034826783.1	JC_09222-RA
OG0009633	XP_034828610.1	JC_06586-RA
OG0009634	XP_034825588.1	JC_02850-RA
OG0009636	XP_034827870.1	JC_11838-RA
OG0009638	XP_034831931.1	JC_00861-RA
OG0009639	XP_034840920.1	JC_00172-RA
OG0009640	XP_034839399.1	JC_01723-RA
OG0009643	XP_034824496.1	JC_04989-RA
OG0009644	XP_034831149.1	JC_07244-RA
OG0009645	XP_034830063.1	JC_00870-RA
OG0009646	XP_034831692.1	JC_07246-RA
OG0009647	XP_034826130.1	JC_13485-RA
OG0009649	XP_034825185.1	JC_02837-RA
OG0009650	XP_034830745.1	JC_03075-RA
OG0009651	XP_034840779.1	JC_04366-RA
OG0009655	XP_034830736.1	JC_03068-RA
OG0009656	XP_034832026.1	JC_07868-RA
OG0009658	XP_034839990.1	JC_04357-RA
OG0009659	XP_034826865.1	JC_09198-RA
OG0009660	XP_034840023.1	JC_04354-RA
OG0009661	XP_034827306.1	JC_09194-RA
OG0009662	XP_034827724.1	JC_11868-RA
OG0009663	XP_034839869.1	JC_04349-RA
OG0009664	XP_034833836.1	JC_00888-RA
OG0009666	XP_034839982.1	JC_04345-RA
OG0009667	XP_034840024.1	JC_04343-RA
OG0009669	XP_034830335.1	JC_03047-RA
OG0009670	XP_034831624.1	JC_07254-RA
OG0009672	XP_034840017.1	JC_04337-RA
OG0009674	XP_034828227.1	JC_11879-RA, JC_11880-RA
OG0009675	XP_034839460.1	JC_01634-RA
OG0009677	XP_034839992.1	JC_04334-RA
OG0009678	XP_034840315.1	JC_04333-RA
OG0009679	XP_034840079.1	JC_04332-RA
OG0009681	XP_034828197.1	JC_11888-RA
OG0009683	XP_034831789.1	JC_07879-RA
OG0009684	XP_034831042.1	JC_00903-RA
OG0009686	XP_034831120.1	JC_00910-RA
OG0009687	XP_034839301.1	JC_01630-RA
OG0009688	XP_034832425.1	JC_07882-RA
OG0009689	XP_034839222.1	JC_01663-RA
OG0009693	XP_034824996.1	JC_02812-RA
OG0009694	XP_034824232.1	JC_05020-RA
OG0009695	XP_034827120.1	JC_09175-RA
OG0009697	XP_034824115.1	JC_00121-RA, JC_00120-RA
OG0009698	XP_034829997.1	JC_09154-RA
OG0009699	XP_034824252.1	JC_05051-RA
OG0009700	XP_034824591.1	JC_08639-RA
OG0009701	XP_034824335.1	JC_05057-RA
OG0009702	XP_034826057.1	JC_13433-RA
OG0009703	XP_034839980.1	JC_04325-RA
OG0009705	XP_034828039.1	JC_11635-RA
OG0009706	XP_034839515.1	JC_01713-RA
OG0009707	XP_034839889.1	JC_04319-RA
OG0009708	XP_034824796.1	JC_08634-RA
OG0009709	XP_034839403.1	JC_01657-RA
OG0009710	XP_034840423.1	JC_04316-RA
OG0009712	XP_034828038.1	JC_11553-RA
OG0009713	XP_034840018.1	JC_04313-RA
OG0009714	XP_034824586.1	JC_05073-RA
OG0009715	XP_034831157.1	JC_08633-RA
OG0009716	XP_034839954.1	JC_04310-RA
OG0009717	XP_034829083.1	JC_08627-RA
OG0009718	XP_034829118.1	JC_08626-RA
OG0009719	XP_034839223.1	JC_01727-RA
OG0009720	XP_034827473.1	JC_11560-RA
OG0009721	XP_034840007.1	JC_04302-RA
OG0009722	XP_034831372.1	JC_08619-RA
OG0009723	XP_034839989.1	JC_04299-RA
OG0009724	XP_034839909.1	JC_04298-RA
OG0009726	XP_034830188.1	JC_08615-RA
OG0009727	XP_034840013.1	JC_04295-RA
OG0009728	XP_034840009.1	JC_04294-RA
OG0009729	XP_034839942.1	JC_04293-RA
OG0009730	XP_034840011.1	JC_04291-RA
OG0009731	XP_034827890.1	JC_11572-RA
OG0009732	XP_034837158.1	JC_00958-RA
OG0009733	XP_034830098.1	JC_09167-RA
OG0009734	XP_034829912.1	JC_09168-RA
OG0009735	XP_034840019.1	JC_04284-RA
OG0009736	XP_034827197.1	JC_08609-RA
OG0009737	XP_034839998.1	JC_04282-RA
OG0009738	XP_034841105.1	JC_00083-RA
OG0009740	XP_034839517.1	JC_01725-RA
OG0009741	XP_034827177.1	JC_08604-RA
OG0009742	XP_034827661.1	JC_11589-RA
OG0009743	XP_034832342.1	JC_08602-RA
OG0009744	XP_034830708.1	JC_02946-RA
OG0009747	XP_034830419.1	JC_02947-RA
OG0009748	XP_034840418.1	JC_04266-RA
OG0009749	XP_034830325.1	JC_02948-RA
OG0009752	XP_034827522.1	JC_11591-RA
OG0009755	XP_034826271.1	JC_08583-RA
OG0009756	XP_034826208.1	JC_13386-RA
OG0009757	XP_034825133.1	JC_02781-RA
OG0009758	XP_034825142.1	JC_02777-RA
OG0009760	XP_034826928.1	JC_09177-RA
OG0009762	XP_034826180.1	JC_13377-RA
OG0009763	XP_034839199.1	JC_01685-RA
OG0009765	XP_034840977.1	JC_00025-RA
OG0009766	XP_034833689.1	JC_00999-RA
OG0009768	XP_034840381.1	JC_04242-RA
OG0009770	XP_034826367.1	JC_13368-RA
OG0009772	XP_034825590.1	JC_02754-RA
OG0009773	XP_034825419.1	JC_02752-RA
OG0009774	XP_034829284.1	JC_08550-RA
OG0009775	XP_034825258.1	JC_02748-RA
OG0009776	XP_034839534.1	JC_01737-RA
OG0009778	XP_034833634.1	JC_01006-RA
OG0009783	XP_034824083.1	JC_00139-RA
OG0009784	XP_034824035.1	JC_00134-RA
OG0009785	XP_034836708.1	JC_01028-RA
OG0009786	XP_034836809.1	JC_01029-RA
OG0009787	XP_034833623.1	JC_01030-RA
OG0009792	XP_034839038.1, XP_034839048.1	JC_01309-RA
OG0009793	XP_034838437.1	JC_15821-RA
OG0009794	XP_034833335.1	JC_06018-RA
OG0009795	XP_034826121.1, XP_034826120.1	JC_14292-RA
OG0009796	XP_034830074.1	JC_08644-RA
OG0009798	XP_034841136.1	JC_00425-RA
OG0009799	XP_034835002.1	JC_11034-RA
OG0009800	XP_034832136.1	JC_07437-RA
OG0009801	XP_034835867.1	JC_13155-RA
OG0009802	XP_034835544.1	JC_10188-RA
OG0009803	XP_034838778.1	JC_11339-RA
OG0009805	XP_034826594.1	JC_13623-RA
OG0009806	XP_034836030.1	JC_13333-RA
OG0009807	XP_034838549.1	JC_16005-RA
OG0009808	XP_034825895.1	JC_14636-RA
OG0009809	XP_034839106.1	JC_16562-RA
OG0009810	XP_034840956.1	JC_00079-RA
OG0009811	XP_034833794.1	JC_12760-RA
OG0009812	XP_034838199.1	JC_17056-RA
OG0009813	XP_034825415.1	JC_02759-RA
OG0009814	XP_034837935.1	JC_17026-RA
OG0009815	XP_034840075.1	JC_04369-RA
OG0009816	XP_034837649.1	JC_15217-RA
OG0009817	XP_034836415.1	JC_14143-RA
OG0009818	XP_034840830.1	JC_00597-RA
OG0009819	XP_034825825.1	JC_14250-RA
OG0009820	XP_034841360.1	JC_00376-RA
OG0009821	XP_034828774.1	JC_06204-RA
OG0009822	XP_034831619.1	JC_07252-RA
OG0009823	XP_034837431.1	JC_14779-RA
OG0009824	XP_034834253.1	JC_01128-RA
OG0009827	XP_034835435.1	JC_10049-RA
OG0009828	XP_034828608.1	JC_06585-RA
OG0009829	XP_034826027.1	JC_13720-RA
OG0009830	XP_034832074.1	JC_07622-RA
OG0009831	XP_034831670.1	JC_07165-RA
OG0009832	XP_034841150.1	JC_00142-RA
OG0009833	XP_034831105.1	JC_06887-RA
OG0009834	XP_034835697.1	JC_10212-RA
OG0009835	XP_034825973.1, XP_034825974.1	JC_13732-RA
OG0009836	XP_034828353.1	JC_06086-RA
OG0009837	XP_034825207.1	JC_02894-RA
OG0009838	XP_034831754.1	JC_07899-RA
OG0009839	XP_034828735.1	JC_08323-RA
OG0009840	XP_034833153.1	JC_05643-RA
OG0009841	XP_034829872.1	JC_08885-RA
OG0009843	XP_034826824.1	JC_09691-RA
OG0009844	XP_034826939.1	JC_09803-RA
OG0009845	XP_034824750.1	JC_04585-RA, JC_04584-RA
OG0009846	XP_034824619.1	JC_04785-RA
OG0009847	XP_034833017.1	JC_11530-RA
OG0009848	XP_034825709.1	JC_02499-RA
OG0009850	XP_034824272.1	JC_04962-RA
OG0009851	XP_034826936.1	JC_09812-RA
OG0009852	XP_034831198.1	JC_00918-RA
OG0009853	XP_034834802.1	JC_10861-RA
OG0009854	XP_034826745.1	JC_09383-RA
OG0009855	XP_034834230.1	JC_12695-RA
OG0009856	XP_034832385.1, XP_034832384.1	JC_07664-RA
OG0009857	XP_034840291.1	JC_08595-RA
OG0009858	XP_034834805.1	JC_10862-RA
OG0009859	XP_034839529.1	JC_15973-RA
OG0009860	XP_034838238.1	JC_17053-RA
OG0009861	XP_034836591.1	JC_08339-RA
OG0009862	XP_034838710.1	JC_16131-RA
OG0009863	XP_034830002.1	JC_08646-RA
OG0009864	XP_034838706.1	JC_16132-RA
OG0009866	XP_034837365.1	JC_14726-RA
OG0009867	XP_034828509.1	JC_06370-RA
OG0009868	XP_034833646.1	JC_05856-RA
OG0009869	XP_034823898.1	JC_00107-RA
OG0009870	XP_034829908.1	JC_09162-RA
OG0009871	XP_034831216.1	JC_00907-RA, JC_00908-RA
OG0009872	XP_034837313.1	JC_14930-RA
OG0009873	XP_034827033.1	JC_09822-RA
OG0009874	XP_034829395.1	JC_05389-RA
OG0009875	XP_034825426.1	JC_02653-RA
OG0009876	XP_034826001.1	JC_05642-RA, JC_14405-RA, JC_14382-RA
OG0009877	XP_034826930.1	JC_09823-RA
OG0009878	XP_034836069.1	JC_13106-RA
OG0009879	XP_034841151.1	JC_00397-RA
OG0009880	XP_034826481.1	JC_14413-RA
OG0009881	XP_034830770.1	JC_02966-RA
OG0009883	XP_034837181.1	JC_14701-RA
OG0009884	XP_034830981.1, XP_034830982.1	JC_03458-RA
OG0009885	XP_034834944.1	JC_01536-RA
OG0009886	XP_034833163.1	JC_06047-RA
OG0009887	XP_034836251.1	JC_13765-RA
OG0009888	XP_034841207.1	JC_00184-RA
OG0009889	XP_034824735.1	JC_08350-RA
OG0009890	XP_034834517.1	JC_10918-RA
OG0009891	XP_034825292.1	JC_02664-RA
OG0009892	XP_034834626.1	JC_10487-RA
OG0009893	XP_034833659.1, XP_034839573.1	JC_06044-RA
OG0009895	XP_034835215.1	JC_10139-RA
OG0009896	XP_034828729.1	JC_06635-RA
OG0009897	XP_034834182.1	JC_12511-RA
OG0009898	XP_034831173.1	JC_06697-RA
OG0009899	XP_034831088.1	JC_07188-RA
OG0009900	XP_034833419.1	JC_05721-RA
OG0009901	XP_034829003.1	JC_05521-RA
OG0009903	XP_034827256.1	JC_09563-RA
OG0009904	XP_034833561.1	JC_05815-RA
OG0009905	XP_034833559.1	JC_05816-RA
OG0009906	XP_034829431.1	JC_08275-RA
OG0009907	XP_034826583.1	JC_14312-RA
OG0009908	XP_034841548.1	JC_00816-RA
OG0009909	XP_034828715.1	JC_06441-RA
OG0009910	XP_034830772.1	JC_02949-RA
OG0009911	XP_034825951.1	JC_14425-RA
OG0009912	XP_034834585.1	JC_10753-RA
OG0009913	XP_034837662.1	JC_15470-RA
OG0009914	XP_034831653.1	JC_06924-RA
OG0009915	XP_034831629.1	JC_06827-RA
OG0009917	XP_034830986.1	JC_01596-RA
OG0009918	XP_034825294.1	JC_02799-RA
OG0009919	XP_034824310.1	JC_08270-RA
OG0009920	XP_034832158.1	JC_07515-RA
OG0009921	XP_034830615.1	JC_03189-RA
OG0009922	XP_034837271.1, XP_034837272.1	JC_14668-RA
OG0009923	XP_034828754.1	JC_06572-RA
OG0009924	XP_034841101.1	JC_00323-RA
OG0009925	XP_034834119.1	JC_12385-RA
OG0009926	XP_034831920.1	JC_07294-RA, JC_07293-RA
OG0009927	XP_034833924.1	JC_12355-RA
OG0009928	XP_034829087.1	JC_05429-RA
OG0009929	XP_034836987.1	JC_15763-RA
OG0009930	XP_034835762.1	JC_13255-RA
OG0009931	XP_034834036.1	JC_12556-RA
OG0009932	XP_034824420.1	JC_04755-RA
OG0009933	XP_034824817.1	JC_04756-RA
OG0009934	XP_034836975.1	JC_15754-RA
OG0009935	XP_034829270.1	JC_05245-RA
OG0009936	XP_034840960.1	JC_00348-RA
OG0009937	XP_034831668.1	JC_07119-RA
OG0009938	XP_034829537.1	JC_08260-RA
OG0009939	XP_034824363.1	JC_05002-RA, JC_05003-RA
OG0009940	XP_034840258.1	JC_04211-RA
OG0009941	XP_034831309.1	JC_07170-RA
OG0009942	XP_034837459.1	JC_14855-RA
OG0009943	XP_034831972.1	JC_07875-RA
OG0009944	XP_034829391.1	JC_05295-RA
OG0009945	XP_034833439.1	JC_08380-RA
OG0009946	XP_034829474.1	JC_05565-RA
OG0009947	XP_034832757.1	JC_11070-RA
OG0009948	XP_034827743.1	JC_12040-RA
OG0009949	XP_034841165.1	JC_00524-RA
OG0009950	XP_034831279.1	JC_06838-RA
OG0009951	XP_034828202.1	JC_11708-RA
OG0009952	XP_034831074.1	JC_06963-RA
OG0009953	XP_034831197.1	JC_06969-RA
OG0009954	XP_034825685.1	JC_02549-RA
OG0009955	XP_034826914.1	JC_08214-RA
OG0009956	XP_034829791.1	JC_08859-RA
OG0009958	XP_034840456.1	JC_03757-RA
OG0009959	XP_034839687.1	JC_01884-RA
OG0009960	XP_034827627.1	JC_11761-RA
OG0009961	XP_034831778.1	JC_07739-RA
OG0009962	XP_034831780.1	JC_07740-RA
OG0009963	XP_034831525.1	JC_06987-RA
OG0009964	XP_034839176.1	JC_01782-RA
OG0009965	XP_034827641.1	JC_11774-RA
OG0009966	XP_034830825.1	JC_03320-RA
OG0009967	XP_034825059.1	JC_02574-RA
OG0009968	XP_034824028.1	JC_00677-RA
OG0009969	XP_034827267.1	JC_09542-RA
OG0009970	XP_034824029.1	JC_00679-RA
OG0009971	XP_034836520.1	JC_01016-RA
OG0009972	XP_034829133.1	JC_05606-RA
OG0009973	XP_034832985.1	JC_11223-RA
OG0009974	XP_034825286.1	JC_02593-RA
OG0009975	XP_034831885.1	JC_07760-RA
OG0009976	XP_034827626.1	JC_11797-RA
OG0009977	XP_034830307.1	JC_03203-RA
OG0009978	XP_034830303.1	JC_03198-RA
OG0009979	XP_034839647.1	JC_01750-RA
OG0009981	XP_034833753.1	JC_00940-RA
OG0009982	XP_034840950.1	JC_00588-RA
OG0009983	XP_034835988.1	JC_01402-RA
OG0009984	XP_034841465.1	JC_08475-RA
OG0009985	XP_034825421.1	JC_02753-RA
OG0009986	XP_034836393.1	JC_01243-RA
OG0009987	XP_034834811.1	JC_01339-RA
OG0009988	XP_034830323.1	JC_01346-RA
OG0009989	XP_034831240.1	JC_01212-RA
OG0009990	XP_034827431.1	JC_11617-RA
OG0009991	XP_034839787.1	JC_02233-RA
OG0009992	XP_034839347.1	JC_02220-RA
OG0009994	XP_034829842.1	JC_17210-RA
OG0009995	XP_034829814.1	JC_08686-RA
OG0009997	XP_034827809.1	JC_12100-RA, JC_12105-RA, JC_12102-RA
OG0009998	XP_034824672.1, XP_034838003.1, XP_034826500.1	JC_15459-RA
OG0010000	XP_034831601.1	JC_16501-RA, JC_07260-RA, JC_05646-RA, JC_00804-RA, JC_12880-RA
OG0010001	XP_034826456.1, XP_034826349.1	JC_14561-RA
OG0010007	XP_034839916.1, XP_034836332.1, XP_034826607.1, XP_034834188.1, XP_034833867.1	JC_17227-RA, JC_15155-RA
OG0010018	XP_034837399.1	JC_14831-RA
OG0010020	XP_034831987.1	JC_01607-RA, JC_01608-RA
OG0010021	XP_034826135.1	JC_14659-RA
OG0010023	XP_034834918.1	JC_10463-RA
OG0010024	XP_034833845.1	JC_12829-RA
OG0010025	XP_034834269.1	JC_12828-RA
OG0010029	XP_034832258.1	JC_07352-RA
OG0010031	XP_034835725.1	JC_12413-RA
OG0010033	XP_034834920.1	JC_10469-RA
OG0010034	XP_034836063.1	JC_13115-RA
OG0010035	XP_034838817.1	JC_16443-RA
OG0010038	XP_034825050.1	JC_02412-RA
OG0010039	XP_034825522.1	JC_02410-RA
OG0010041	XP_034833033.1	JC_11488-RA
OG0010042	XP_034829037.1	JC_05572-RA
OG0010044	XP_034825525.1	JC_02400-RA
OG0010047	XP_034825854.1	JC_14605-RA
OG0010052	XP_034834615.1	JC_10492-RA
OG0010054	XP_034831175.1	JC_06753-RA
OG0010056	XP_034838806.1	JC_16708-RA
OG0010061	XP_034830391.1	JC_03565-RA
OG0010064	XP_034833021.1	JC_11524-RA
OG0010068	XP_034833427.1	JC_05665-RA
OG0010069	XP_034826890.1	JC_09764-RA
OG0010071	XP_034833018.1	JC_16118-RA, JC_11528-RA
OG0010077	XP_034837807.1	JC_17110-RA
OG0010079	XP_034831408.1	JC_06802-RA
OG0010083	XP_034824220.1	JC_04488-RA
OG0010088	XP_034833048.1	JC_11427-RA
OG0010091	XP_034824718.1	JC_04491-RA
OG0010093	XP_034840704.1	JC_03690-RA
OG0010094	XP_034833599.1	JC_05644-RA
OG0010099	XP_034840714.1	JC_03694-RA
OG0010103	XP_034832620.1	JC_11415-RA
OG0010104	XP_034840870.1	JC_00790-RA
OG0010105	XP_034838184.1	JC_17117-RA
OG0010107	XP_034828597.1	JC_06132-RA
OG0010114	XP_034828928.1	JC_06119-RA
OG0010115	XP_034833056.1	JC_11396-RA
OG0010118	XP_034836433.1	JC_14140-RA
OG0010120	XP_034841545.1	JC_00834-RA
OG0010122	XP_034831626.1	JC_06849-RA
OG0010124	XP_034824714.1, XP_034824957.1	JC_04513-RA
OG0010125	XP_034836889.1, XP_034836887.1	JC_15598-RA
OG0010127	XP_034825681.1	JC_02314-RA
OG0010128	XP_034826476.1	JC_14492-RA
OG0010130	XP_034839279.1	JC_02291-RA
OG0010131	XP_034833239.1	JC_05628-RA
OG0010136	XP_034825228.1, XP_034833602.1	JC_13916-RA
OG0010141	XP_034829111.1	JC_05469-RA
OG0010142	XP_034838756.1	JC_16598-RA, JC_16601-RA
OG0010145	XP_034825950.1	JC_14422-RA
OG0010147	XP_034838406.1	JC_16140-RA
OG0010149	XP_034834326.1	JC_12498-RA
OG0010150	XP_034838749.1	JC_16675-RA
OG0010152	XP_034825361.1	JC_02450-RA, JC_02449-RA
OG0010153	XP_034828696.1	JC_06219-RA
OG0010154	XP_034828772.1	JC_06220-RA
OG0010155	XP_034835407.1	JC_10171-RA
OG0010156	XP_034826482.1	JC_14406-RA
OG0010157	XP_034839372.1	JC_01939-RA
OG0010163	XP_034830582.1	JC_03499-RA
OG0010164	XP_034839350.1	JC_01919-RA
OG0010167	XP_034831282.1	JC_06853-RA
OG0010169	XP_034830129.1	JC_08755-RA
OG0010170	XP_034838957.1	JC_16556-RA
OG0010172	XP_034839545.1	JC_03786-RA
OG0010176	XP_034828506.1	JC_06366-RA
OG0010177	XP_034828500.1	JC_06367-RA
OG0010178	XP_034834219.1	JC_12450-RA
OG0010182	XP_034835613.1	JC_10140-RA
OG0010183	XP_034833611.1	JC_06068-RA, JC_06069-RA
OG0010184	XP_034835736.1	JC_12850-RA
OG0010187	XP_034840578.1	JC_03800-RA
OG0010189	XP_034836326.1	JC_14004-RA
OG0010190	XP_034824277.1	JC_04559-RA
OG0010191	XP_034838659.1	JC_16060-RA
OG0010196	XP_034835294.1	JC_10134-RA
OG0010197	XP_034832466.1	JC_07466-RA
OG0010198	XP_034839144.1	JC_02239-RA
OG0010203	XP_034840145.1	JC_03828-RA
OG0010204	XP_034835109.1	JC_10123-RA
OG0010205	XP_034833665.1	JC_06045-RA
OG0010206	XP_034825834.1	JC_14337-RA
OG0010211	XP_034824749.1	JC_04582-RA
OG0010213	XP_034836227.1	JC_13084-RA
OG0010215	XP_034830980.1	JC_03456-RA
OG0010216	XP_034835066.1	JC_10111-RA
OG0010217	XP_034836625.1	JC_13970-RA
OG0010218	XP_034832238.1	JC_07449-RA
OG0010219	XP_034827056.1	JC_09627-RA
OG0010223	XP_034838041.1	JC_16998-RA
OG0010227	XP_034838013.1	JC_16980-RA
OG0010228	XP_034832137.1	JC_07520-RA
OG0010229	XP_034828656.1	JC_06396-RA
OG0010230	XP_034837083.1, XP_034832235.1	JC_07521-RA
OG0010232	XP_034838418.1	JC_15933-RA
OG0010234	XP_034831029.1	JC_06967-RA
OG0010236	XP_034835434.1	JC_10060-RA
OG0010237	XP_034840298.1	JC_03865-RA
OG0010239	XP_034833958.1	JC_12717-RA
OG0010245	XP_034826114.1	JC_14258-RA
OG0010246	XP_034839475.1	JC_02007-RA
OG0010247	XP_034827264.1	JC_09531-RA
OG0010249	XP_034838926.1	JC_16458-RA
OG0010251	XP_034832370.1	JC_07651-RA
OG0010255	XP_034831971.1	JC_07345-RA
OG0010259	XP_034836586.1	JC_13956-RA
OG0010262	XP_034835438.1	JC_10041-RA
OG0010264	XP_034837328.1	JC_14922-RA
OG0010267	XP_034840938.1	JC_00585-RA
OG0010269	XP_034826950.1	JC_08198-RA
OG0010270	XP_034838313.1	JC_16927-RA
OG0010274	XP_034837099.1	JC_14909-RA
OG0010281	XP_034827067.1	JC_09496-RA
OG0010282	XP_034826123.1	JC_14294-RA
OG0010285	XP_034826295.1	JC_14297-RA
OG0010286	XP_034834665.1	JC_01142-RA
OG0010287	XP_034835376.1	JC_09993-RA
OG0010289	XP_034833132.1	JC_05987-RA
OG0010295	XP_034824463.1	JC_04675-RA
OG0010296	XP_034840608.1	JC_03911-RA
OG0010297	XP_034833656.1	JC_05974-RA
OG0010298	XP_034840610.1	JC_03917-RA
OG0010299	XP_034827553.1	JC_11694-RA
OG0010301	XP_034829340.1	JC_05377-RA
OG0010302	XP_034832359.1	JC_07602-RA
OG0010303	XP_034839627.1	JC_02075-RA
OG0010305	XP_034831548.1	JC_06883-RA
OG0010308	XP_034824792.1	JC_04706-RA
