Orthogroup	Maniola_hyperantus	Pararge_aegeria
OG0007998	XP_034825193.1	XP_039745796.1
OG0007999	XP_034841086.1	XP_039765829.1
OG0008000	XP_034841088.1	XP_039745328.1
OG0008001	XP_034829275.1	XP_039754651.1
OG0008002	XP_034841072.1	XP_039765530.1
OG0008003	XP_034825181.1	XP_039745781.1
OG0008004	XP_034839443.1	XP_039763813.1
OG0008005	XP_034840003.1	XP_039747188.1
OG0008006	XP_034839437.1	XP_039763881.1
OG0008007	XP_034839994.1	XP_039746721.1
OG0008008	XP_034830787.1	XP_039754247.1
OG0008009	XP_034825184.1	XP_039746042.1
OG0008010	XP_034839440.1	XP_039763117.1
OG0008011	XP_034841074.1	XP_039745404.1
OG0008012	XP_034833119.1	XP_039757214.1
OG0008013	XP_034824958.1	XP_039764299.1
OG0008014	XP_034840020.1	XP_039746937.1
OG0008015	XP_034828335.1	XP_039750214.1
OG0008016	XP_034833401.1, XP_034833402.1	XP_039758654.1
OG0008017	XP_034827304.1	XP_039751553.1
OG0008018	XP_034827302.1	XP_039751685.1
OG0008019	XP_034841090.1	XP_039745391.1
OG0008020	XP_034826633.1	XP_039747435.1
OG0008021	XP_034827301.1	XP_039751428.1
OG0008022	XP_034833121.1	XP_039756949.1
OG0008023	XP_034833404.1	XP_039758446.1
OG0008024	XP_034826761.1	XP_039751517.1
OG0008025	XP_034831315.1	XP_039755879.1
OG0008026	XP_034827121.1	XP_039751453.1
OG0008027	XP_034830114.1	XP_039749585.1
OG0008028	XP_034839523.1	XP_039763321.1
OG0008029	XP_034837463.1	XP_039761483.1
OG0008030	XP_034830116.1	XP_039749586.1
OG0008031	XP_034826127.1	XP_039762060.1
OG0008032	XP_034830334.1	XP_039754506.1
OG0008033	XP_034826129.1	XP_039746177.1, XP_039746184.1
OG0008034	XP_034830115.1	XP_039749588.1
OG0008035	XP_034832181.1	XP_039753535.1
OG0008036	XP_034827443.1	XP_039752241.1
OG0008037	XP_034832333.1	XP_039753170.1
OG0008038	XP_034839915.1	XP_039747159.1, XP_039747158.1
OG0008039	XP_034831621.1	XP_039755927.1
OG0008040	XP_034838355.1	XP_039757589.1
OG0008041	XP_034826737.1	XP_039751459.1
OG0008042	XP_034839435.1	XP_039763203.1
OG0008043	XP_034828894.1	XP_039750614.1
OG0008044	XP_034825017.1	XP_039745713.1
OG0008045	XP_034830344.1	XP_039754211.1
OG0008047	XP_034828187.1	XP_039751936.1
OG0008048	XP_034832332.1	XP_039753267.1
OG0008050	XP_034831228.1	XP_039761344.1
OG0008051	XP_034831975.1	XP_039753646.1
OG0008052	XP_034833823.1	XP_039761404.1
OG0008053	XP_034830144.1	XP_039749574.1
OG0008054	XP_034831161.1	XP_039761531.1, XP_039761540.1
OG0008055	XP_034830152.1	XP_039749809.1
OG0008056	XP_034831788.1	XP_039753499.1
OG0008057	XP_034823918.1	XP_039765599.1
OG0008058	XP_034826231.1	XP_039746646.1
OG0008059	XP_034824369.1	XP_039748513.1
OG0008060	XP_034828178.1	XP_039751956.1
OG0008062	XP_034831032.1	XP_039755124.1
OG0008063	XP_034831095.1	XP_039759188.1
OG0008065	XP_034826394.1	XP_039745547.1
OG0008066	XP_034824245.1	XP_039749256.1
OG0008067	XP_034825007.1	XP_039745644.1
OG0008068	XP_034828195.1	XP_039752468.1
OG0008069	XP_034824246.1	XP_039749045.1
OG0008070	XP_034831054.1	XP_039761743.1
OG0008071	XP_034832429.1	XP_039753522.1
OG0008072	XP_034825035.1	XP_039745947.1
OG0008073	XP_034826401.1	XP_039762403.1
OG0008075	XP_034824298.1	XP_039749116.1
OG0008076	XP_034839453.1	XP_039763152.1
OG0008077	XP_034828181.1, XP_034828180.1	XP_039752760.1
OG0008078	XP_034831852.1	XP_039753633.1
OG0008079	XP_034824297.1	XP_039749149.1
OG0008080	XP_034832573.1	XP_039752294.1
OG0008081	XP_034825015.1	XP_039745760.1
OG0008082	XP_034824490.1	XP_039748818.1
OG0008083	XP_034825034.1	XP_039745761.1
OG0008084	XP_034826397.1	XP_039750751.1
OG0008085	XP_034824588.1	XP_039749309.1
OG0008086	XP_034825978.1	XP_039762482.1
OG0008087	XP_034832586.1	XP_039752313.1
OG0008088	XP_034831415.1	XP_039755715.1
OG0008089	XP_034834409.1	XP_039757204.1
OG0008090	XP_034826620.1	XP_039762554.1
OG0008091	XP_034829996.1	XP_039749659.1
OG0008092	XP_034828194.1	XP_039752765.1
OG0008093	XP_034832176.1	XP_039753114.1
OG0008094	XP_034831758.1	XP_039753188.1
OG0008095	XP_034826044.1	XP_039746329.1
OG0008096	XP_034824884.1	XP_039748897.1
OG0008097	XP_034830774.1	XP_039754366.1
OG0008098	XP_034839456.1	XP_039763358.1
OG0008099	XP_034828205.1	XP_039751784.1
OG0008100	XP_034838197.1	XP_039758806.1
OG0008101	XP_034823919.1	XP_039745381.1
OG0008102	XP_034838200.1	XP_039761234.1
OG0008103	XP_034823912.1	XP_039745526.1
OG0008104	XP_034823913.1	XP_039745527.1
OG0008105	XP_034827842.1	XP_039752519.1
OG0008106	XP_034827736.1	XP_039752267.1
OG0008108	XP_034823895.1	XP_039765625.1
OG0008109	XP_034830773.1	XP_039754369.1
OG0008110	XP_034823907.1	XP_039765928.1
OG0008111	XP_034824360.1	XP_039749123.1
OG0008112	XP_034830699.1	XP_039754036.1
OG0008113	XP_034826032.1	XP_039764961.1
OG0008114	XP_034826047.1	XP_039745908.1
OG0008115	XP_034824410.1	XP_039748564.1
OG0008116	XP_034826045.1	XP_039749115.1
OG0008117	XP_034830700.1	XP_039754131.1
OG0008118	XP_034839220.1	XP_039763130.1
OG0008119	XP_034828032.1	XP_039751827.1
OG0008121	XP_034839976.1	XP_039747383.1
OG0008122	XP_034826049.1	XP_039750113.1
OG0008123	XP_034831787.1	XP_039758353.1
OG0008124	XP_034839842.1	XP_039746609.1
OG0008125	XP_034830757.1	XP_039753872.1
OG0008126	XP_034828037.1	XP_039752389.1
OG0008127	XP_034827435.1	XP_039752716.1
OG0008128	XP_034823904.1	XP_039765515.1
OG0008129	XP_034831484.1	XP_039765141.1
OG0008130	XP_034841039.1	XP_039765755.1
OG0008131	XP_034830758.1	XP_039754370.1
OG0008132	XP_034841032.1	XP_039765311.1
OG0008133	XP_034839459.1	XP_039763763.1
OG0008134	XP_034839983.1	XP_039747501.1
OG0008135	XP_034841049.1	XP_039745279.1
OG0008136	XP_034837076.1	XP_039756294.1
OG0008137	XP_034827470.1	XP_039752236.1
OG0008138	XP_034840421.1	XP_039747119.1
OG0008139	XP_034841033.1	XP_039765915.1
OG0008140	XP_034841031.1	XP_039765624.1
OG0008141	XP_034826622.1	XP_039750054.1
OG0008142	XP_034828231.1	XP_039752327.1
OG0008143	XP_034841040.1	XP_039765745.1
OG0008144	XP_034836976.1	XP_039758849.1
OG0008145	XP_034836839.1	XP_039754164.1
OG0008146	XP_034828232.1	XP_039752234.1
OG0008147	XP_034833719.1	XP_039753163.1
OG0008148	XP_034839845.1	XP_039746867.1
OG0008149	XP_034839981.1	XP_039746895.1
OG0008150	XP_034837139.1	XP_039752474.1
OG0008151	XP_034840000.1	XP_039747293.1
OG0008152	XP_034840008.1	XP_039747384.1
OG0008153	XP_034840921.1	XP_039745286.1
OG0008154	XP_034840908.1	XP_039765560.1
OG0008155	XP_034830614.1	XP_039754554.1
OG0008156	XP_034837051.1	XP_039752440.1
OG0008157	XP_034827139.1	XP_039762522.1
OG0008158	XP_034827695.1	XP_039752465.1
OG0008159	XP_034827697.1	XP_039752368.1
OG0008160	XP_034826515.1	XP_039748630.1
OG0008161	XP_034826520.1	XP_039765314.1
OG0008162	XP_034826524.1	XP_039765329.1
OG0008163	XP_034840955.1	XP_039745201.1
OG0008164	XP_034827151.1	XP_039765285.1
OG0008165	XP_034824435.1	XP_039749271.1
OG0008166	XP_034830763.1	XP_039754373.1
OG0008167	XP_034824112.1	XP_039765726.1
OG0008168	XP_034840057.1	XP_039765045.1
OG0008169	XP_034825660.1	XP_039745931.1
OG0008171	XP_034825665.1	XP_039746146.1
OG0008172	XP_034830675.1	XP_039753786.1, XP_039753787.1
OG0008173	XP_034826451.1	XP_039764834.1
OG0008174	XP_034825101.1	XP_039746399.1
OG0008175	XP_034825103.1	XP_039746187.1
OG0008176	XP_034827584.1	XP_039752377.1
OG0008177	XP_034825097.1	XP_039745975.1
OG0008178	XP_034830672.1	XP_039754249.1
OG0008179	XP_034841012.1	XP_039745127.1
OG0008180	XP_034825135.1	XP_039746386.1
OG0008181	XP_034830767.1	XP_039754569.1
OG0008182	XP_034825134.1	XP_039745641.1
OG0008183	XP_034827926.1	XP_039752431.1
OG0008184	XP_034827924.1	XP_039752791.1
OG0008185	XP_034827921.1	XP_039752360.1
OG0008186	XP_034827914.1	XP_039752229.1
OG0008187	XP_034825890.1	XP_039757547.1
OG0008188	XP_034827917.1	XP_039752788.1
OG0008189	XP_034827927.1	XP_039751735.1
OG0008190	XP_034830764.1	XP_039754346.1
OG0008191	XP_034824795.1	XP_039764429.1
OG0008192	XP_034830441.1	XP_039754252.1
OG0008193	XP_034825784.1	XP_039764347.1
OG0008194	XP_034827930.1	XP_039752125.1
OG0008195	XP_034836916.1	XP_039756388.1
OG0008196	XP_034825147.1	XP_039745746.1
OG0008197	XP_034825140.1	XP_039745750.1
OG0008198	XP_034825132.1	XP_039745986.1
OG0008199	XP_034827908.1	XP_039751797.1
OG0008200	XP_034825157.1	XP_039745898.1
OG0008201	XP_034837093.1	XP_039756727.1
OG0008202	XP_034827911.1	XP_039751918.1, XP_039750716.1, XP_039764411.1
OG0008203	XP_034838383.1	XP_039754450.1
OG0008204	XP_034841182.1	XP_039745380.1
OG0008205	XP_034825445.1	XP_039746273.1
OG0008206	XP_034839307.1	XP_039763984.1
OG0008208	XP_034826650.1	XP_039748484.1
OG0008209	XP_034840813.1	XP_039746638.1
OG0008210	XP_034825443.1	XP_039745754.1
OG0008211	XP_034826675.1	XP_039745951.1
OG0008212	XP_034839750.1	XP_039747213.1
OG0008213	XP_034826632.1	XP_039762812.1
OG0008214	XP_034828154.1	XP_039764833.1
OG0008215	XP_034829751.1	XP_039764648.1
OG0008216	XP_034839201.1, XP_034839200.1	XP_039764153.1
OG0008217	XP_034840412.1	XP_039746981.1
OG0008218	XP_034835100.1	XP_039761380.1
OG0008219	XP_034840413.1	XP_039746709.1
OG0008220	XP_034840354.1	XP_039747320.1
OG0008221	XP_034825451.1	XP_039746254.1
OG0008222	XP_034827571.1	XP_039764997.1
OG0008223	XP_034835125.1	XP_039764996.1
OG0008224	XP_034831425.1	XP_039755966.1
OG0008225	XP_034824426.1	XP_039765155.1
OG0008226	XP_034834611.1	XP_039764783.1
OG0008227	XP_034834425.1	XP_039764839.1
OG0008228	XP_034841177.1	XP_039745416.1
OG0008229	XP_034840523.1	XP_039747170.1
OG0008230	XP_034826212.1	XP_039765853.1
OG0008232	XP_034840191.1	XP_039747061.1
OG0008233	XP_034840304.1	XP_039747207.1
OG0008234	XP_034825418.1	XP_039745873.1
OG0008235	XP_034825981.1	XP_039749930.1
OG0008236	XP_034825406.1	XP_039745774.1
OG0008237	XP_034825982.1	XP_039749402.1
OG0008238	XP_034828490.1	XP_039764594.1
OG0008239	XP_034825096.1	XP_039746129.1
OG0008240	XP_034841135.1	XP_039762953.1
OG0008241	XP_034839231.1	XP_039763293.1
OG0008242	XP_034841098.1	XP_039762557.1
OG0008243	XP_034841020.1	XP_039765785.1
OG0008244	XP_034841050.1	XP_039764949.1
OG0008245	XP_034835833.1	XP_039760512.1
OG0008246	XP_034835809.1	XP_039760431.1
OG0008247	XP_034839230.1	XP_039764117.1
OG0008248	XP_034824096.1	XP_039745261.1
OG0008249	XP_034824095.1	XP_039745378.1
OG0008250	XP_034834046.1	XP_039760935.1
OG0008251	XP_034841023.1	XP_039745400.1
OG0008252	XP_034841022.1	XP_039765480.1
OG0008253	XP_034841024.1	XP_039765339.1
OG0008254	XP_034839369.1	XP_039764114.1
OG0008255	XP_034836651.1	XP_039757816.1
OG0008256	XP_034836533.1	XP_039757703.1
OG0008257	XP_034836661.1	XP_039760883.1
OG0008258	XP_034839175.1	XP_039763514.1, XP_039763515.1
OG0008259	XP_034836728.1	XP_039753380.1
OG0008260	XP_034839179.1	XP_039763666.1
OG0008261	XP_034836687.1	XP_039756809.1
OG0008262	XP_034839191.1	XP_039763843.1
OG0008263	XP_034836673.1	XP_039761053.1
OG0008264	XP_034838823.1	XP_039751948.1
OG0008265	XP_034830608.1	XP_039761321.1
OG0008266	XP_034834301.1	XP_039760182.1
OG0008267	XP_034832984.1	XP_039755681.1
OG0008268	XP_034833423.1	XP_039755661.1, XP_039755654.1
OG0008269	XP_034833010.1	XP_039757472.1
OG0008270	XP_034839562.1	XP_039764137.1
OG0008271	XP_034833037.1	XP_039755808.1
OG0008273	XP_034833558.1	XP_039758495.1
OG0008274	XP_034835478.1	XP_039760065.1
OG0008275	XP_034831656.1	XP_039755431.1
OG0008276	XP_034831086.1, XP_034831084.1	XP_039755531.1, XP_039755529.1
OG0008277	XP_034838854.1	XP_039762490.1
OG0008278	XP_034826369.1	XP_039747483.1
OG0008279	XP_034839143.1	XP_039752766.1
OG0008280	XP_034833776.1	XP_039757737.1
OG0008281	XP_034839046.1, XP_034839045.1	XP_039762615.1
OG0008283	XP_034827100.1	XP_039751372.1, XP_039751380.1
OG0008284	XP_034837687.1	XP_039761707.1
OG0008285	XP_034838684.1	XP_039748052.1
OG0008286	XP_034827555.1	XP_039752157.1
OG0008287	XP_034828508.1	XP_039750963.1
OG0008288	XP_034841399.1	XP_039765620.1
OG0008289	XP_034833468.1	XP_039758644.1
OG0008290	XP_034830901.1	XP_039754223.1
OG0008291	XP_034834045.1	XP_039757659.1, XP_039757660.1
OG0008292	XP_034826111.1	XP_039746232.1
OG0008293	XP_034827758.1	XP_039752037.1
OG0008294	XP_034838188.1	XP_039761843.1
OG0008295	XP_034829878.1, XP_034834321.1	XP_039757915.1
OG0008296	XP_034837633.1	XP_039761541.1, XP_039761539.1
OG0008297	XP_034828211.1	XP_039762621.1, XP_039762630.1
OG0008298	XP_034827453.1	XP_039752225.1
OG0008299	XP_034834343.1	XP_039756326.1, XP_039756327.1
OG0008300	XP_034835764.1	XP_039759944.1
OG0008302	XP_034830947.1	XP_039754024.1
OG0008303	XP_034833494.1, XP_034833495.1	XP_039758891.1
OG0008304	XP_034826568.1	XP_039753363.1
OG0008305	XP_034828502.1	XP_039750373.1
OG0008306	XP_034829696.1	XP_039764000.1, XP_039764009.1
OG0008307	XP_034839214.1, XP_034832157.1	XP_039763550.1
OG0008308	XP_034825425.1	XP_039746113.1
OG0008309	XP_034826507.1	XP_039747660.1
OG0008310	XP_034826471.1	XP_039748261.1
OG0008311	XP_034833390.1, XP_034833389.1	XP_039758459.1
OG0008312	XP_034839333.1, XP_034839334.1	XP_039763304.1
OG0008313	XP_034841027.1	XP_039745161.1
OG0008314	XP_034830710.1	XP_039753857.1
OG0008315	XP_034835530.1	XP_039763482.1, XP_039757872.1
OG0008317	XP_034832432.1	XP_039752834.1
OG0008318	XP_034824644.1	XP_039748894.1, XP_039748895.1
OG0008319	XP_034829171.1, XP_034835363.1, XP_034835551.1	XP_039759638.1
OG0008320	XP_034839469.1	XP_039763387.1
OG0008321	XP_034831418.1	XP_039755611.1
OG0008322	XP_034835458.1, XP_034835459.1	XP_039759181.1
OG0008323	XP_034833759.1	XP_039757957.1, XP_039757956.1
OG0008324	XP_034836519.1, XP_034836521.1, XP_034836522.1	XP_039748287.1
OG0008325	XP_034834100.1	XP_039759569.1
OG0008326	XP_034833922.1	XP_039758129.1
OG0008327	XP_034830360.1	XP_039753846.1, XP_039753848.1
OG0008328	XP_034833113.1, XP_034833112.1	XP_039757338.1
OG0008329	XP_034824510.1, XP_034824511.1	XP_039749302.1
OG0008330	XP_034833108.1	XP_039757165.1
OG0008331	XP_034827111.1	XP_039751422.1
OG0008332	XP_034824694.1, XP_034824695.1	XP_039749140.1
OG0008333	XP_034825647.1	XP_039745934.1
OG0008334	XP_034831014.1	XP_039753864.1
OG0008335	XP_034826975.1	XP_039751037.1
OG0008336	XP_034828989.1	XP_039754798.1
OG0008337	XP_034831018.1	XP_039753937.1
OG0008338	XP_034828641.1	XP_039750531.1, XP_039750530.1
OG0008339	XP_034825482.1	XP_039746176.1, XP_039746174.1
OG0008340	XP_034831251.1	XP_039755292.1, XP_039755290.1, XP_039755291.1
OG0008341	XP_034831367.1, XP_034831366.1	XP_039755548.1
OG0008342	XP_034824950.1, XP_034824949.1	XP_039748877.1
OG0008343	XP_034841415.1	XP_039764977.1
OG0008344	XP_034829514.1	XP_039749616.1
OG0008345	XP_034830810.1	XP_039761623.1
OG0008346	XP_034830619.1	XP_039755236.1
OG0008347	XP_034838040.1	XP_039760440.1
OG0008348	XP_034832192.1	XP_039753474.1
OG0008349	XP_034832352.1	XP_039753295.1
OG0008350	XP_034829128.1, XP_034829127.1	XP_039754918.1
OG0008353	XP_034833837.1	XP_039757923.1
OG0008356	XP_034828491.1, XP_034827376.1, XP_034839956.1, XP_034830602.1	XP_039758142.1
OG0008361	XP_034828800.1, XP_034824249.1	XP_039762519.1
OG0008361	XP_034839911.1	XP_039758880.1, XP_039759577.1, XP_039755263.1, XP_039746128.1
OG0008363	XP_034838251.1, XP_034836410.1	XP_039762629.1, XP_039762628.1, XP_039762626.1, XP_039762631.1, XP_039762627.1
OG0008365	XP_034831158.1	XP_039763103.1
OG0008365	XP_034826146.1	XP_039761949.1, XP_039752792.1, XP_039754603.1, XP_039746957.1, XP_039762119.1, XP_039763429.1
OG0008366	XP_034834161.1, XP_034834160.1, XP_034834162.1	XP_039757745.1, XP_039757743.1, XP_039757746.1
OG0008368	XP_034831791.1	XP_039753392.1
OG0008370	XP_034836414.1	XP_039760405.1
OG0008372	XP_034837355.1	XP_039760749.1
OG0008373	XP_034823974.1	XP_039764434.1
OG0008375	XP_034828658.1	XP_039750582.1
OG0008376	XP_034833546.1	XP_039758511.1
OG0008377	XP_034829968.1	XP_039749705.1
OG0008378	XP_034823934.1	XP_039764435.1
OG0008380	XP_034838241.1	XP_039762133.1
OG0008381	XP_034832256.1	XP_039752921.1
OG0008382	XP_034836096.1	XP_039760090.1
OG0008383	XP_034829504.1	XP_039755195.1
OG0008384	XP_034836097.1	XP_039760232.1
OG0008387	XP_034824893.1	XP_039748730.1
OG0008389	XP_034838239.1	XP_039762057.1
OG0008391	XP_034824922.1	XP_039748521.1
OG0008392	XP_034837578.1	XP_039761431.1
OG0008393	XP_034836099.1	XP_039759789.1
OG0008394	XP_034836004.1	XP_039760134.1
OG0008395	XP_034836107.1	XP_039759996.1
OG0008396	XP_034836792.1	XP_039761129.1
OG0008397	XP_034825893.1	XP_039749142.1
OG0008398	XP_034839666.1	XP_039764157.1
OG0008399	XP_034830428.1	XP_039754404.1
OG0008400	XP_034836070.1	XP_039759922.1
OG0008401	XP_034834865.1	XP_039756405.1
OG0008403	XP_034830871.1	XP_039754468.1
OG0008404	XP_034828134.1	XP_039752601.1
OG0008405	XP_034828132.1, XP_034828131.1	XP_039752412.1
OG0008406	XP_034837815.1	XP_039762388.1
OG0008407	XP_034840341.1	XP_039746623.1
OG0008408	XP_034830849.1	XP_039754412.1
OG0008409	XP_034828391.1	XP_039750518.1
OG0008410	XP_034836719.1	XP_039761363.1
OG0008412	XP_034826837.1	XP_039751162.1
OG0008413	XP_034829038.1	XP_039755056.1
OG0008414	XP_034824963.1	XP_039749146.1
OG0008416	XP_034832414.1	XP_039752913.1
OG0008417	XP_034824258.1	XP_039765068.1
OG0008419	XP_034825526.1	XP_039746043.1
OG0008420	XP_034836218.1	XP_039760331.1
OG0008423	XP_034837716.1	XP_039761429.1
OG0008424	XP_034830454.1	XP_039754488.1, XP_039754487.1
OG0008425	XP_034837154.1	XP_039760504.1
OG0008426	XP_034837655.1	XP_039761759.1
OG0008427	XP_034830997.1	XP_039758538.1
OG0008428	XP_034829069.1	XP_039754996.1
OG0008429	XP_034835955.1	XP_039760127.1
OG0008430	XP_034834344.1	XP_039756714.1
OG0008431	XP_034839033.1	XP_039762735.1
OG0008432	XP_034835948.1	XP_039759909.1
OG0008433	XP_034834619.1, XP_034834617.1	XP_039756043.1
OG0008434	XP_034826466.1	XP_039746277.1
OG0008435	XP_034835956.1	XP_039759901.1
OG0008436	XP_034841243.1	XP_039765405.1
OG0008437	XP_034840844.1	XP_039765591.1
OG0008438	XP_034841256.1	XP_039765590.1
OG0008439	XP_034831759.1	XP_039759394.1
OG0008441	XP_034838196.1	XP_039762397.1
OG0008442	XP_034827963.1	XP_039752084.1
OG0008443	XP_034840199.1	XP_039746713.1
OG0008444	XP_034841250.1	XP_039765418.1
OG0008445	XP_034824726.1	XP_039749184.1
OG0008446	XP_034837556.1	XP_039761609.1
OG0008447	XP_034829820.1	XP_039749883.1
OG0008449	XP_034827231.1	XP_039765072.1
OG0008450	XP_034829180.1	XP_039754876.1
OG0008451	XP_034834333.1	XP_039756198.1
OG0008452	XP_034839159.1	XP_039763572.1
OG0008453	XP_034829897.1	XP_039749882.1
OG0008454	XP_034837915.1	XP_039762055.1
OG0008455	XP_034838942.1	XP_039762789.1
OG0008456	XP_034826345.1	XP_039746351.1
OG0008457	XP_034826350.1	XP_039746363.1
OG0008458	XP_034833501.1	XP_039758688.1
OG0008459	XP_034830318.1	XP_039754158.1
OG0008461	XP_034833502.1	XP_039758733.1
OG0008462	XP_034831552.1	XP_039760779.1
OG0008463	XP_034827436.1	XP_039752016.1
OG0008464	XP_034832592.1	XP_039757187.1
OG0008465	XP_034839113.1, XP_034839114.1	XP_039762795.1
OG0008466	XP_034829370.1	XP_039754719.1
OG0008467	XP_034834999.1	XP_039758076.1
OG0008468	XP_034826955.1	XP_039751721.1
OG0008469	XP_034831874.1	XP_039753406.1
OG0008470	XP_034830471.1	XP_039754066.1
OG0008471	XP_034836781.1	XP_039761183.1
OG0008473	XP_034824723.1	XP_039748798.1
OG0008474	XP_034833022.1	XP_039757329.1
OG0008477	XP_034833020.1, XP_034832565.1	XP_039756772.1
OG0008478	XP_034832566.1	XP_039757411.1
OG0008480	XP_034833842.1	XP_039757726.1
OG0008481	XP_034824004.1	XP_039765636.1
OG0008482	XP_034825102.1	XP_039764628.1
OG0008483	XP_034834070.1	XP_039757527.1
OG0008485	XP_034832591.1	XP_039757418.1, XP_039757419.1
OG0008486	XP_034835238.1	XP_039758960.1
OG0008487	XP_034828350.1	XP_039750353.1
OG0008488	XP_034840149.1	XP_039747493.1
OG0008489	XP_034828351.1	XP_039750863.1
OG0008491	XP_034835243.1	XP_039759642.1
OG0008492	XP_034823992.1	XP_039745245.1
OG0008493	XP_034837199.1	XP_039760509.1
OG0008494	XP_034836777.1	XP_039761095.1
OG0008495	XP_034837515.1	XP_039757364.1
OG0008496	XP_034832570.1	XP_039757104.1
OG0008497	XP_034831410.1	XP_039755571.1
OG0008498	XP_034834068.1	XP_039757568.1
OG0008499	XP_034835265.1	XP_039759178.1
OG0008500	XP_034837409.1	XP_039753272.1
OG0008501	XP_034825330.1	XP_039746021.1
OG0008502	XP_034835261.1	XP_039759305.1
OG0008503	XP_034838791.1	XP_039762508.1
OG0008504	XP_034828795.1	XP_039750367.1
OG0008505	XP_034823946.1	XP_039765870.1
OG0008506	XP_034835257.1	XP_039759406.1
OG0008507	XP_034837804.1	XP_039762337.1
OG0008508	XP_034838918.1	XP_039762678.1
OG0008509	XP_034835924.1	XP_039760094.1
OG0008510	XP_034835258.1	XP_039758950.1
OG0008511	XP_034833847.1	XP_039757889.1
OG0008512	XP_034832813.1	XP_039757217.1
OG0008513	XP_034831398.1	XP_039755613.1
OG0008514	XP_034827585.1	XP_039752780.1
OG0008515	XP_034831391.1	XP_039755948.1
OG0008516	XP_034832940.1	XP_039757403.1
OG0008517	XP_034825540.1	XP_039746030.1
OG0008518	XP_034823991.1	XP_039765475.1
OG0008520	XP_034840395.1	XP_039765020.1
OG0008521	XP_034823952.1	XP_039765473.1
OG0008522	XP_034831394.1	XP_039755875.1
OG0008523	XP_034828956.1	XP_039754893.1, XP_039754892.1
OG0008524	XP_034824001.1	XP_039765492.1
OG0008525	XP_034835174.1	XP_039759689.1
OG0008526	XP_034838984.1	XP_039762966.1
OG0008527	XP_034828373.1	XP_039750911.1
OG0008528	XP_034827679.1	XP_039752461.1
OG0008529	XP_034832331.1, XP_034832343.1	XP_039756076.1, XP_039756113.1, XP_039756088.1, XP_039756100.1
OG0008531	XP_034828476.1	XP_039750946.1
OG0008532	XP_034831717.1	XP_039753479.1
OG0008533	XP_034835070.1	XP_039759302.1
OG0008534	XP_034828475.1	XP_039750671.1
OG0008535	XP_034830436.1	XP_039754557.1
OG0008536	XP_034828979.1	XP_039754693.1
OG0008537	XP_034826321.1	XP_039748831.1
OG0008538	XP_034831857.1	XP_039759987.1
OG0008539	XP_034828363.1	XP_039750270.1
OG0008540	XP_034838368.1	XP_039748135.1
OG0008541	XP_034832803.1	XP_039757150.1
OG0008542	XP_034834940.1	XP_039756646.1
OG0008543	XP_034828906.1	XP_039750608.1
OG0008544	XP_034838592.1	XP_039748350.1
OG0008545	XP_034838555.1	XP_039748179.1
OG0008546	XP_034833054.1	XP_039757392.1
OG0008547	XP_034838553.1	XP_039748086.1
OG0008548	XP_034838168.1, XP_034837837.1	XP_039762426.1
OG0008549	XP_034826951.1	XP_039751297.1
OG0008550	XP_034840352.1	XP_039746643.1
OG0008551	XP_034835195.1	XP_039759535.1
OG0008552	XP_034828219.1, XP_034828220.1	XP_039751959.1
OG0008553	XP_034838143.1	XP_039753092.1
OG0008554	XP_034841170.1	XP_039765635.1
OG0008555	XP_034840969.1	XP_039765364.1
OG0008556	XP_034840965.1	XP_039765361.1
OG0008557	XP_034834705.1	XP_039756752.1
